melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092
-0.2286411498	-0.0993460388	-1.266432279	0.2919380079	0.1401643301	-1.247647754	-1.956929759	0.5818571431	-1.614944445	0.01422054465	-0.4903262297	0.4259860488	-1.716043158	-0.1212032275	-0.2949924915	0.4569257681	0.6362967278	0.9177027978	0.9378304304	-0.1622003924	0.7264013752	-0.6421110511	0.6872235078	-1.180892895	-0.8295113914	0.1934676718	0.8571754338	-0.3196715548	0.8987549164	1.331732172	0.5164475275	1.77744301	-0.003325203157	0.3319801402	0.0745440078	0.4187353748	-0.04490552509	1.237805047	1.187574277	-1.555755753	-0.06045471045	0.8446437025	0.9550392707	1.612895563	-1.529414351	1.139028896	-0.1918126824	-2.445787316	0.4298199821	-0.1853243881	-0.2236446404	-0.5752193553	-1.628180436	-2.152991964	0.4849276248	1.74948936	0.4854698762	-1.069261336	2.017820242	-2.535454491	-0.6489051035	1.19924532	-1.136218703	-0.7379089282	-0.3237800672	-2.986489688	0.8759136164	-0.4301309067	-0.1560492033	0.1917923549	1.299279608	1.350372731	0.02106469355	-0.8050597758	0.03911358599	-0.2788748719	0.5039364154	0.4550791001	-1.858930484	0.121819903	2.678260561	0.1755730001	-0.6721094774	-3.00559211	0.4807317398	-0.5042967079	0.1733655727	-1.794833154	0.9896554242	-1.574948414	-0.1046683321	-0.7814357196	0.507660398
-0.2759394235	1.226566112	0.2907203247	0.2927529422	-0.8963918497	-0.7398688675	1.653201074	-0.3827835216	0.869189335	0.2061127726	-0.956177651	-0.8213685099	0.2581362607	-0.1681647935	-0.4858964047	-0.03776601845	0.6862840675	1.540106849	0.5685853509	-0.2714089308	-0.1012428562	-0.6092437754	-0.27983475	-0.8286410309	-0.1679823377	0.03254803229	0.7036710632	0.5558284226	0.2235886223	-0.05016760263	-0.06118719615	0.8477994458	-0.4101013618	-0.330499647	-0.002491697452	-0.7244832606	-1.33876225	-0.4500544312	0.3228967772	-1.582929352	-0.5708669656	0.07748208683	-0.1765244533	-0.5428444118	-0.2590944896	-0.1885317707	-0.285766271	-2.652450677	0.06020336327	1.615804838	-0.5239039841	-0.7240209043	-1.435146133	-1.979953946	-0.947738605	0.9172060368	0.004526159159	0.3329968469	1.931339653	-1.763281373	-0.7094029622	0.05953822964	-0.784302793	-0.1770927354	-0.5228759888	-2.379392816	-0.7733103738	0.5100680846	-0.6806920165	-0.3700434873	0.2385086733	0.5819270061	0.9000556116	-1.369193466	-0.1461384087	0.2355244579	0.377900185	0.6521225912	-0.6714638252	-1.088935778	1.681076503	0.4058024628	-1.324003926	-1.808824299	0.5453582304	1.140522818	-0.6354401343	-1.30736563	-0.06294971991	-0.9339400455	-0.1770289721	-2.387486144	0.8425325054
-0.199017416	-0.5971955225	0.3833086029	0.7310880112	-0.2266176472	-0.5808838109	0.09042335336	1.436749358	-0.8426915803	-0.1435873746	-0.071381412	0.0580983026	-0.6635876641	0.3224947942	-0.1900725734	0.4176576848	0.6203273531	-1.356930245	0.07871213532	-0.1757771835	0.4295937549	-0.7616506394	-0.2879041047	-0.9143467596	-0.9400769745	0.857004028	0.4802416992	0.17853907	0.6699298395	0.5060682521	0.03396366436	0.4236975672	-0.4473553793	0.7623324063	0.8991102537	1.027812357	-0.9330591133	-1.096965549	-0.2190878272	0.470618268	1.302311313	0.006906332309	0.4633496522	-1.097862415	0.1305534612	-0.597901818	1.06222602	-1.253817739	0.6477883305	-2.239274019	-0.5631103037	-0.6192628327	-0.1839577207	-0.09034881175	-1.223320015	0.4892489005	0.8647372007	-1.484297391	1.446537231	-0.6812504742	-0.4295775204	0.5854887614	-0.6087230482	-1.474768736	1.263186972	-0.3242017222	0.8884294016	-1.663927206	-1.2524817	-0.3234050054	0.807042272	0.0506844292	0.6017400371	0.1599219386	-0.8303939533	-0.03041757041	-0.358464254	-0.06311441458	0.249456313	-0.7404608089	-0.3761878968	-0.1642149961	-0.2619514083	-1.196090066	-0.9368789723	1.16115773	-0.2035487745	1.003909976	-0.4723123385	0.5536453999	0.4816387447	0.9523934681	0.6519105677
-0.1704334666	-0.790691275	0.2802583495	-0.6016508997	-0.1521477508	-0.4323013891	-1.101114692	-0.7284510462	0.1232558088	-0.1724864027	1.746670614	0.1362443255	0.6290604072	0.720827379	-0.09867837748	-0.3223697082	0.8482143782	-1.273177682	-0.3069879549	0.4609822315	0.3351884403	-0.9228764175	0.1929012756	1.084620199	0.04033592235	0.1858856006	-0.4140383475	-0.1473242892	-0.943682265	-0.7751059912	0.8107035964	-0.6431993152	0.6343051605	-0.1106438383	-0.2457605104	-0.2277503798	-1.288018506	1.557175062	0.008939149704	0.257298407	-0.5496023326	0.6966141161	0.5368606112	-0.4085653534	0.5742576173	0.3035311848	0.3715643147	-0.267508587	-1.214895606	0.2736395099	-0.7843906157	-0.05747581069	-0.5183730031	0.8918594841	-1.028752598	-0.003667697784	-0.7605270518	-1.793148594	1.211281199	-1.147798571	-1.181865408	0.8463946956	-0.7812203312	-1.667574041	0.8105144303	0.05860303466	0.7817693995	-1.471272142	-0.8608554206	0.173038939	-0.235472463	-1.213186523	0.5184759412	1.997522268	-0.9549160185	-0.9236586419	0.3682265011	0.2799671198	0.1967979273	-0.2220023859	-0.902088027	0.7067785981	0.2903355478	0.2588529385	-0.6456200721	0.02419472701	-2.063018812	0.2975934068	-0.2627119688	0.6819362195	0.3355361179	-0.2481223804	-1.068230979
-0.05368905434	-1.425331767	-0.800734184	-0.3234719364	0.6855281128	-0.4489806496	-1.007413732	1.533908954	-0.5791667091	0.162725985	0.4374207974	0.6036736591	0.3375644347	1.021870051	-0.06220458838	0.2724368008	-1.018601348	0.2432002468	-0.172023758	0.1484140638	0.3591080893	-0.7009567115	1.435572512	0.6415932454	-0.4002909442	0.992010364	-0.6902511079	-1.98822387	-0.3223642645	1.485803968	0.0562423151	-1.273975458	-1.856543341	0.2789183387	0.1504962917	-0.2599394458	-0.8753986883	0.6310961988	2.843621956	0.8532490896	-1.288550136	0.08872631706	0.2919420045	-0.2815016656	0.20898063	0.6075168829	-0.7851064761	-0.2711936431	-1.275833779	-0.2734654776	-0.1074676098	-0.3138692625	-0.01131193331	1.427168111	-1.22464897	-0.1449735505	0.6789153539	-2.179190131	1.237144466	-0.01227339018	-1.030287726	1.608921209	-0.374266288	-2.225801088	0.6846135148	0.5330152661	1.857265207	0.4266734006	0.843472122	0.4588275124	0.008863282922	0.2508287115	1.212116462	2.756336662	-1.320416431	-1.043366589	-0.8681143517	-0.791054473	0.3157988731	0.8517534334	-1.185332583	-1.098653423	0.69048872	1.455586379	-0.4951027855	-0.4136873922	-0.316802644	1.03480507	-0.0338000157	1.420459689	1.056134698	0.4498578203	-1.519186063
-0.0259562299	0.4898943271	-1.007977849	0.02635066298	-0.2647377296	-0.3967661795	-1.519743954	-0.5011949156	0.8321359896	0.07213139732	-0.8357300637	-0.1048836191	-0.437457418	1.094199774	-0.3534383601	0.3608346647	-0.7796690364	0.1962497346	-0.2055727001	0.7838294229	-0.09731697518	-0.4170449879	2.080789644	-0.4034654405	-0.2510684054	0.3510240989	0.2453110099	-1.119402585	-0.6822904985	-0.4745499082	0.258019237	-1.092423939	0.9115691835	0.1326769518	-0.2809287738	0.020158518	-0.5660867096	0.006741027007	-1.077656329	-0.1749731362	0.3009502619	0.2633572762	0.1114264849	-0.86582287	-1.356572989	1.009000803	-0.7183593266	-1.385905635	-1.776001811	0.7529424007	0.06005485757	-1.119450317	0.1312748392	0.7636863003	-0.3267751249	0.08899278547	0.4366008269	0.1666868112	0.6921210884	-0.6656975472	-0.5332282249	1.93361577	0.2533707853	-1.570673992	-0.1631946468	-0.2089069233	2.197975383	-0.359845102	2.584075306	-0.2207042431	0.01404966123	0.994155434	1.9399107	2.603670595	-1.141335432	-1.78336581	-0.1340909175	-1.155986827	0.2659895052	1.510305458	-0.2937913824	0.1081742801	1.235368261	1.880133595	1.975416649	-0.02785701455	0.6890191233	-1.055808523	-0.2187028279	1.0923544	0.6794646959	0.4145772658	-0.8538075039
0.1629392906	1.717621172	-0.9034832266	-0.7995930799	-0.2188541656	-0.7292562888	1.497382764	0.1629983425	1.144561363	0.536424601	-0.8358559149	-0.1932485636	1.811842223	1.272620761	-0.06786563249	0.3949028386	-0.2611597852	-0.3707927859	-1.101128355	0.5830288585	-2.088410448	-0.3399629182	-0.6028795123	-0.713176543	1.711274269	-0.3897528498	0.5786815919	-1.243309696	0.6663535017	-0.6509821956	1.636036533	-0.438739124	0.5928364711	0.2438131038	-0.4588310629	-0.2494796997	0.6424362272	-0.07330770815	0.6623674982	-1.378850521	1.429423078	0.7018329046	0.3911370976	-0.4740784	1.325941571	0.2437741804	-0.1246653101	1.130613365	-1.136241363	1.44108943	-0.1320691692	-0.6849163232	-0.4327109507	0.7321292857	-0.1286758214	1.217883368	1.036817295	0.6337888936	1.229940667	0.1815120321	-0.8502097626	0.7523660952	0.6906542671	-1.554303331	-0.4785191525	-0.09772645679	0.6538198971	0.212078339	-0.8526758571	0.3213624805	-0.8260998372	1.301547919	0.4493915386	1.698901176	0.5389373468	-1.32387752	0.3714538191	-0.1173269045	-1.324656528	1.040463402	0.02878834034	0.4735917789	1.853856985	0.9546755771	0.4043788143	0.4847881312	-0.4318684912	0.606147069	0.1142358568	0.3830287972	-0.2694793121	0.08243023986	-0.6595460124
0.1942906218	-0.06680402172	-0.3454003416	-0.0338374821	-0.3793931975	-0.7159980044	0.9193338437	1.942334457	-1.20744254	0.6115147328	-0.1197444686	0.889075925	-1.003991026	2.523861505	0.2650370384	1.004867052	-0.1648401166	-0.01819521107	-0.05575207788	-1.805343592	-1.305284039	-0.83413027	0.2153625317	-1.150813153	0.3590588238	0.9467344515	0.3264448514	-0.9328084628	1.507062598	0.5639920087	-0.6135872674	-0.770373187	-2.097517169	1.138956242	-0.7568110777	1.29900376	0.5311193925	0.8736971101	0.4942855937	-0.9224131412	1.206009701	-0.1059204306	1.607771725	0.04492337241	0.6540359154	-2.380022509	0.6315423447	0.9752499394	0.5555469719	-0.4486230966	0.8456188123	-0.6612975463	-0.338965361	0.2268081637	-0.5572384823	2.122918139	0.2444200424	-0.5826376295	1.290462774	0.7526679083	-1.055946524	-1.230659398	-0.04831732788	-2.164742241	0.3210627881	0.2337291556	0.6834770554	2.191548897	-2.278973109	0.3906177479	1.052428837	0.3428688511	-1.299432269	-0.5684001779	-0.3559800113	-0.9005344151	0.6927071557	-0.5536859903	-2.214958302	1.817338387	0.2606039336	-1.626934494	1.894919734	-0.3427993969	-1.154777414	1.413885994	0.09432430816	1.163504443	-0.3593785798	1.833163525	0.2862981664	-0.4929229989	-1.657282219
0.02510127776	0.5481829555	1.541515522	-1.223263353	-1.093933132	-0.3964699025	1.103856227	-0.2379576702	0.1246907111	0.5916441982	-0.7632810326	-0.4129804762	-0.9399283274	1.692318554	-0.38573198	1.087299506	-1.128881781	-0.2839655718	-0.7121913779	0.2244696271	-1.566411096	-1.17283857	0.5715246238	-0.8047549042	0.6562070292	0.09120977104	-0.2030588461	0.102155835	0.08417871115	-1.330390903	-1.740143599	-1.901124315	-0.1802362089	-0.5116038963	-1.401598035	-0.1864314366	-1.646994167	0.3945602369	-0.3760288609	-1.195261977	0.176894808	0.4605076063	-0.02124592568	-0.08940370346	-0.03387418455	-1.967686868	1.781374538	0.6078855475	-0.6876786178	-0.6380326163	0.6272400467	-1.112381227	-0.08133381863	-0.1531885153	-1.222933859	1.365723639	-0.6594470372	0.3495117497	1.123049166	1.149993874	-1.148165999	-1.236074872	0.3796637288	-0.4423990835	0.973410724	0.8573050114	-0.6956715059	1.517487139	-1.143463568	-0.135296519	-0.3300433227	-0.9715997334	-0.1954422125	-0.3577786314	-0.3458765322	-1.461255775	-0.009778395558	-0.3461967388	-0.7605459774	0.9398030979	-0.3752843702	-0.810418906	0.889370671	-0.00538491552	1.059916846	1.779387425	0.5531359119	0.09191202679	-0.7520444871	1.518271731	0.06865261275	-0.2304257455	0.3354343829
0.1863610912	0.6851777774	0.7234500764	-0.8990169987	-0.7710346168	-0.6708654597	0.7855022059	0.9884935968	0.4309602512	0.494371753	-0.8146785482	0.355847029	-0.07325672496	0.7505166567	-0.3561357287	0.9832352589	-0.8382486461	-0.6603971564	0.008025428476	-0.6986451078	-2.114825336	-1.674074479	-0.06910021028	-1.816788988	-0.06931831863	-0.1561806145	0.03944585951	-0.1063574348	0.1806574627	-1.49398157	-0.1941304738	-1.490178015	0.6472668175	-0.1463511003	-0.4393923857	-0.1521970921	-1.579978898	-0.9674200568	-1.274389329	0.2334362225	0.5611736408	0.7615029641	-0.6228964136	0.2903656564	1.005911843	-0.4804034226	0.6998592355	1.272573001	-1.057456599	-1.014419214	0.713793193	-0.3357559499	0.1789918889	0.3067184876	-0.9604309531	1.48280366	0.5972281847	-0.4633169683	0.6904996032	0.9228994668	-0.888293214	0.5167155672	0.6818132571	0.04562454757	1.124767834	0.7097304081	0.8851192747	0.2040197113	-1.48813715	0.2890200566	1.082405238	-0.6363330853	0.480509112	2.202622052	-0.3369443615	-0.3348620383	0.0348326638	-0.560197536	0.2599209174	0.7351995932	-0.4462060644	-0.1690581993	0.5009375084	0.4862691097	-0.7285696703	1.180182896	-0.01771589779	0.670058005	1.011358657	0.820916515	-0.637997731	0.4119926698	1.128453027
