melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119
-0.2498814705	0.3689026289	-0.2672195484	-0.4072942216	0.3588554074	0.333445817	-0.1303948486	0.5623476238	0.006744720007	-0.1752730266	0.3523170634	-0.2188446438	-0.2856855944	-1.06957264	-0.8500267242	1.287607285	0.7165639667	-0.3340502202	2.376414259	0.5012486859	-0.7396232459	0.4711793145	0.50879527	0.3379209117	0.8911917592	-0.6301424921	-0.5621039493	-1.269786625	-1.058617887	-0.4769892866	0.5783972694	1.551153344	0.9893047361	0.08866112489	-0.5337599789	-2.22087003	-1.5970539	1.910737	-0.08020874208	-1.71483614	1.344126181	0.6555580145	0.05771501069	0.5018868177	-0.639322859	-0.3387416167	-0.2056798836	0.352435338	-1.19727765	-1.452451306	2.144348791	0.3301487014	-0.5203521022	-0.866788882	-0.3173084762	1.720621311	0.6037000958	1.03534853	1.90238773	-0.02874239418	-0.04651703156	-0.412089529	-1.303084265	0.5039447281	-0.2853174576	0.3308648396	-1.220678595	-1.507378588	0.3157967357	1.667757988	-0.3046214478	-1.398918422	-0.3086239023	-0.4887271118	-0.4124176716	0.9076044408	0.9381463788	0.7727541101	-0.3698122694	0.1049568235	1.540557379	0.4012653415	1.247505392	1.403128822	0.3339028556	0.5198904388	0.4352328311	2.285278861	-0.3784189383	0.591297504	0.3149585954	-0.7776748144	-0.4885417881	1.474827823	-1.413898071	-1.834536752	-2.243368729	-0.3025739266	-0.2712829346	0.2606187056	-0.6405020925	-0.3883256054	-0.2331891932	0.418192566	0.9266783261	0.9918150716	-0.5683276345	1.577981489	1.076173283	1.597133385	1.267510003	1.699330368	-0.2133521024	0.6245013612	1.310375447	-1.214283031	0.6498884863	0.03239459869	1.657048636	-1.669956911
0.04337361093	0.3974386685	-0.004889141426	1.087866285	0.3684200421	0.04943660036	0.5576648848	0.5811490187	0.8195444455	0.6955738029	-0.6319874026	-0.2800532846	0.1865740286	0.4799222004	0.1505008333	1.755886698	-0.1490818647	0.25322144	1.674288838	-0.894904586	0.1418396154	0.6823286611	0.1261759131	0.9992504591	0.9175473861	-0.518809256	0.7758630364	0.7567339591	-0.4548855238	-0.3165932709	-1.567720698	-0.4964609562	2.133460571	-1.317879208	-1.149056604	-2.030412764	-2.745674833	0.08124813088	-1.001109322	-1.642242087	-0.3956963318	-1.88921005	0.680122082	0.9312597429	-0.6384483274	-1.341838507	-0.2985906777	-1.732022109	-0.6047937941	-0.6208858338	2.494016489	0.7682379291	0.1742543658	0.03482305081	-1.166232042	2.404628632	0.3149045817	1.109149579	1.557743809	1.098249419	-0.4827392513	-0.4721851833	-0.7634731736	-1.764577868	-0.9186134391	0.4407134507	-0.324646446	1.981333004	1.427529956	2.297180569	-0.5680743609	-0.4686612547	-1.542707605	-0.6381590841	-0.7384519853	1.362926657	-0.1225182677	1.28525923	-0.476209603	0.1243627662	-0.2739425501	1.092578656	-0.8652220176	1.096843775	0.1042903335	1.245230349	0.7296049359	1.972301402	-0.07036036051	0.6987986976	0.4792657167	-0.4760188231	0.5439245624	1.195379673	-1.055964518	-1.13492742	-1.857020454	-0.2757174529	-0.5576967611	0.2020772051	-0.5083442238	-0.4758326882	0.03162107534	-0.5218649947	0.3490053398	1.433777069	-0.5436223083	0.1862959083	-0.02252265236	1.1973956	0.02503713441	-0.3461796448	0.7376745156	1.216766171	1.221818936	-1.33373593	1.479045506	-0.05044440069	1.91668589	-0.4854830333
-0.171232988	0.1932498249	0.1093396657	0.5643003887	0.01497068494	-0.1050382159	-0.5901859734	0.739309721	-0.2633729061	-0.7630138493	-1.264896179	-0.1306014445	0.2481745256	-0.3837635116	-0.9295738271	0.9454248019	0.342128984	0.6217012938	1.160776585	-0.4139336028	-0.5453060935	1.086965017	-0.1933729736	-0.6021820757	1.384540874	0.5213842551	0.7572920995	-0.767164521	-0.1639477464	-0.1979041291	-0.6336654095	0.3241457275	1.702890879	0.3650635985	-1.704407815	-1.369240552	-1.790273992	-1.513882449	-0.3352677094	-0.355905404	-0.8631070238	-1.477524804	0.9384380034	0.7796213814	-0.8989519513	0.213040429	-0.3812961643	0.5556479807	0.689340085	0.7402099835	1.383544524	1.389913204	0.9209671629	0.266475623	-1.130850657	1.858041558	0.08468236499	0.6744646062	1.891528413	0.6477259725	-0.2831073096	-0.806009438	1.766161476	0.00858350227	-0.2678095929	0.2994213353	0.8071219851	1.366717933	-1.936242387	1.422891374	-0.1687601703	0.8451592024	-1.37682962	1.105833563	0.7301126146	0.9835932995	-0.4758150719	-0.01790619626	-0.8917055758	-0.8877950918	1.053726093	1.080305826	-0.4430861334	2.10561747	1.293435289	0.828516804	0.4024556762	1.258779468	0.2143347454	1.027221846	-1.089419448	0.7908600808	-1.330381829	-0.9130814861	0.1135620234	-0.5125548526	-1.0497617	0.3439320797	0.5294061363	0.4969271878	-1.066482092	-0.3757774699	2.054048258	0.2744729285	0.7904705572	-0.7188362935	0.2236163533	0.467398909	-1.193611913	-0.5161601367	0.1023715119	-0.7271414509	0.8912177915	-0.1745992208	1.597313303	-0.1137765042	1.546681129	-0.2306783389	1.727437727	-0.2612576102
-0.4591573238	0.4484331636	0.03127815816	-0.3336359921	-0.2592580115	0.04991243865	-1.032628331	0.3994715852	0.3378274397	-0.04357012947	-1.110058566	0.1408937724	-0.1814385667	-0.9478567918	-1.216947053	0.6471425775	-0.6824240451	0.2524940772	0.7830128997	-0.9650085409	-0.2470628401	0.7650004285	0.3814776029	-0.3308447971	1.992637615	-0.333195298	0.6297508816	-0.8362088634	-0.1625068977	0.1033095181	0.5717651045	0.0482256884	0.6333707976	-1.440872349	-1.025201395	-0.7445341111	-1.123535683	-1.019989896	0.1984506329	0.5235102848	-1.037687751	0.9304681535	-0.1686143538	1.001831428	0.1210332129	0.6646966815	0.8279022792	1.395467834	1.549664019	0.9577789141	0.9834778187	1.412164666	-0.724339096	-0.7370186055	0.2286692413	1.333116136	0.2180013457	1.252656222	1.848131587	0.3958157706	-0.228398012	-1.103448179	-1.344346434	0.01798393363	-0.6241154432	0.5946648392	0.1538352951	0.5762403297	1.603656122	-0.1921725608	0.0642347128	0.1206482296	-0.2342905683	-0.8504537841	1.53386527	0.4002862507	0.6885712486	-0.3607717602	0.4099688362	-1.415110543	1.797810288	-0.07973192363	1.214185999	1.767441535	1.367732464	0.09935504394	0.2714255467	0.2964673838	0.6769806265	0.6620741035	-1.655840634	3.191867078	-0.0107248044	-0.2987984551	-0.3650790095	-0.04576546786	-0.8230917337	-0.4989308011	0.1558964318	-0.8547944865	-0.9897070097	-1.05712138	2.071666979	0.928697771	0.1436673594	-0.3729131483	-0.5192116342	1.079297819	-0.6533695926	0.8083665169	0.9085899193	-0.03562359256	1.513250951	-0.1975381774	-0.4790377406	-0.4790733863	0.8195074163	-0.3493310796	0.485009533	-0.1390086995
-0.3749105339	0.1520781804	-0.02934055584	-0.3092083333	-0.05178032308	-0.2761161074	1.540162412	0.0725186953	-0.3557015196	-0.1967645984	-0.2033453729	-0.07761685383	-0.6745054142	-0.08676573657	-1.555331252	0.04562757953	-0.03132664191	0.2775778218	0.203818029	0.4069694453	-1.654735115	0.7418078934	-0.2598495786	-1.139704486	1.492047385	-0.3518215752	0.1401811469	1.261066994	0.5179855589	-0.656566465	-0.5227361574	0.22307475	-0.223458558	-0.9615327075	-1.018647034	-0.671963091	-0.2985283801	0.9954365978	-1.72656861	0.6322483567	-0.5975678595	0.7677148753	-0.4012900738	0.168296625	0.5058755563	0.6963800958	-0.2865505802	0.909552167	1.770110539	0.4507957159	-0.0953564556	0.7723925499	-0.5592351162	-0.07583969708	0.1331674251	0.341594569	-0.303438407	1.115389091	1.30441747	0.2112444822	-0.06899357905	-0.1780636528	-0.7299757627	-0.1912448728	-0.4256010601	1.072125671	0.460656172	-0.6048751326	0.258597167	-1.150806048	0.02096618844	-0.8005783801	0.4654243166	-0.4510180924	-0.7456228469	0.0490842974	0.8552444274	-0.8392368254	0.8033325616	-1.669565528	-1.691164373	0.1695610475	0.4527925754	0.8849203156	1.164401156	0.342898362	0.7671817243	-0.2652174966	0.6559664152	0.09438523017	-1.500635426	-0.858757301	-0.544913874	-0.08945327239	0.3015787021	-0.1244752442	-0.8691561138	0.6227159329	1.000189085	-0.3261626519	-1.579445485	-0.7500785006	1.97951954	0.7904233167	0.262817674	-0.7783989966	-0.02820546348	0.5637343063	1.061813804	-0.3020022888	1.127061782	-0.08968023112	0.2311864168	0.2886166471	0.07554669273	0.3407550301	0.894593148	0.6082081577	0.8865538545	0.4954150902
-0.166738494	0.1945687944	-0.3316124444	-0.4877592463	-0.1154207518	-0.2203386341	-0.4426361042	0.3336961101	-0.1003895615	0.1220527571	0.1072083458	-0.1999557436	-0.5247509723	0.8865778212	0.7884244139	-0.0975000435	0.3241509867	-0.3813283057	0.499887018	0.8923212407	-1.257865957	0.5989437836	0.3219947721	-2.005863988	0.758080104	-0.8792356896	-0.1000313216	0.5755912222	0.3865901762	-0.005036417952	-0.6390870927	0.8426363281	0.1224099313	1.392575413	-0.4320514729	-0.6880076648	0.7153886583	0.179234076	-0.7256672861	0.2184363076	-1.616004965	-1.960765623	-1.15729331	0.3399129373	-0.58966835	0.7368716431	0.6429523958	0.02367607869	1.969769262	0.5398579138	-0.369125733	0.6952350293	-0.1944672893	-0.3898223508	0.240520249	0.5194147405	0.4722198644	0.5025205311	0.9835605037	0.2731980228	0.0592079725	0.2488284108	-0.2690595338	2.122603497	-0.003486220501	0.06989152355	0.5526175821	-0.9014932656	0.2084029005	-0.780917158	0.3941307466	-0.7981230818	-0.2103544869	-0.5788046936	-0.8175450899	-0.2283243039	-0.7631010718	-0.07715973153	0.7195622038	-1.586928137	-0.7645864862	1.047381914	-1.488973654	1.359213909	0.7719327085	0.7322085683	-0.1986066204	-0.6424502029	1.158502176	0.7904006207	0.3661443227	-0.08635691015	-1.248985942	-0.8575989963	1.21254857	-0.5869119472	0.4717981887	1.797766382	0.5898927737	0.1130650527	-1.109538148	0.4653389786	1.375552891	0.7684871155	0.5145738778	-0.3377919115	-0.7239071828	-0.9964271075	1.370987521	0.01591052508	-0.4131879063	-0.6425942536	1.069966801	-0.1709227011	1.299973811	0.6012381197	1.387463561	0.5423129215	1.901184193	0.8609621397
0.1046855511	0.1501354821	0.05118006386	0.2013031846	-0.2866635305	0.3676693746	-0.9058430562	0.1735606996	0.3707380078	-0.2414092922	0.9381336583	0.1611906445	-1.148009511	-0.915824005	-0.7500832315	-0.3887872798	0.1615500148	-0.2408889434	0.5559472938	-0.4217743443	0.5123768189	0.6762642324	0.72750687	-0.1703786792	1.572923847	0.2656463137	-0.6540093553	-0.3642913366	-0.37936941	0.304970542	0.5300473303	-0.265256234	-0.04616546848	1.317312281	-0.1692523934	-0.3762239758	0.2091917294	-1.090164855	0.4290057868	0.1892065385	0.8256233811	-0.4823378457	-0.2804345822	0.2540456162	-0.2573728913	1.221014949	0.6741418814	-0.9088943307	2.512022699	0.2898136128	-0.1071690683	0.7359898783	-0.4078293463	-0.4489260945	0.9525305287	0.3749817135	0.640127043	-0.102759004	0.7310260459	0.6150401397	-0.9621683201	-0.341859242	1.174232439	0.3743098763	-0.7842969364	-0.3189646626	1.393200782	-0.5134455454	-1.218009128	0.2520062762	0.1192467471	-0.01840698618	0.1683806666	1.65245572	1.046110873	0.8472771483	-0.2811694314	-0.6996895825	-0.2877004962	-0.4444646759	1.284911341	-0.2522114941	0.06977033493	0.8240493857	0.2701047884	-0.009286187023	0.6940332751	-0.4596005635	1.297218606	1.367760463	1.245328246	1.170902201	0.1239841527	-0.5130045059	0.4838530754	-0.482961044	0.2561095771	0.726300107	0.1519703472	-0.06285378285	0.00898369138	-0.2301909021	1.406774919	0.5568659013	0.01671807158	0.5953182117	-1.048734712	0.04230868149	-0.3265683052	-0.1778809598	-0.496437017	-0.9125667627	0.4867207072	-0.4087868689	1.025263645	0.159971772	1.320239072	0.1612677113	0.6554306894	0.447630343
0.01159353182	0.3512760644	-0.2493580147	0.02686928879	-0.09451201161	0.3362838943	0.1375840078	-0.9073339492	0.04795921181	-0.6219112066	1.026307365	0.05746251049	-0.2697362332	-0.6504068244	-0.7621717989	-0.1829957838	-0.250229857	-0.1604910467	-0.0525096956	-0.5903327344	0.5172376299	0.1641194597	0.7074993689	0.1626128793	1.673392526	0.3130874267	-0.9282581669	0.1802065781	-0.478369102	-0.01744192098	0.8646186768	-0.2397901603	-0.7483060461	-0.06081602938	-0.7585343878	-0.367004568	-0.05166676857	1.281479357	0.5833625458	0.3991382519	1.037108669	2.763701714	0.2672001242	0.4197451779	0.5960173833	-0.5959510318	0.1095866805	0.1893826351	2.073643393	0.03656337212	-0.02754047164	-0.5074634455	0.004560096678	0.0948986691	0.04356538097	-0.7143801257	-1.06981219	0.5092418415	1.698912149	-0.7591052684	-1.328669061	1.367454882	-0.385973828	0.5234015588	0.04938291482	-0.6241194476	-0.4255605855	0.4431263992	0.8815829648	0.8158806137	-0.03689580056	-1.232745129	0.4334351681	-0.723353907	0.02990660452	-0.6476172596	1.646776686	-0.1189219458	-0.6006315221	-1.653790736	0.8996910229	-0.5137065919	1.827760418	-0.7583005568	0.4525706613	-0.7652295601	0.8555936135	0.09301867824	1.33074187	0.8667847941	1.56737575	-0.7423136587	1.059545116	0.4749141518	-0.1808989641	-0.0004842732262	-0.6341995659	-0.00738608901	0.7514590738	-1.122972866	0.1333622525	-1.336943485	0.4717871006	0.9899904257	-0.5917799203	-0.3185030841	0.02659372925	1.033281572	-0.007671539924	0.9014037201	-0.7536612918	1.090095546	0.9410362258	-0.4647329407	-0.3040254877	-0.8635773192	1.025384398	-0.3576918922	0.4751815543	-0.1478021872
0.01187149121	-0.03896767275	-0.0005505005303	-0.2297926328	-0.255154042	0.083336367	1.013863396	0.03384906922	0.2682677099	-0.3502628309	-0.3351807793	-0.1819195393	-0.19949089	0.4308157933	1.278813712	-0.2799043093	-0.08829480375	-0.2613594281	0.06429105471	0.4376581911	0.2706800621	0.1663454095	0.2659288659	-0.8050115922	-0.4131511676	-0.8178388982	-1.051443767	0.5415067852	0.717140799	-0.3493294136	-1.562873029	0.8242949536	0.1464358596	-0.8446717995	0.3721533465	-1.412283224	-0.0743659058	-0.0004718181743	0.0215305068	-0.02400024772	0.177748719	1.634876315	0.5247174277	-0.6272435905	0.4588600754	-1.696796002	-0.1713690104	-0.3289840566	1.96379929	0.6383157076	-0.9805474065	-0.8852297066	0.4707545874	0.07066614082	-0.5275767408	-0.7422236202	-0.3182590354	1.075136726	-0.5695434651	-1.562537297	-0.5335379396	1.23544078	-0.874808186	0.6783578415	-0.587279621	0.9813583264	0.7082139474	0.1935555272	-0.6155856955	-0.05072739711	0.5075224811	-1.09411951	0.3868798603	-0.1879418344	0.321654254	-0.8975575725	0.518283984	-0.649337682	0.6601979714	-2.068630992	-0.7282815624	0.5190514854	-0.7658343259	-1.259460653	0.0232512374	0.8369016137	-0.002942863163	-0.4292210522	0.1283761989	0.4023957039	0.1125211954	-0.9349222404	0.7490586044	1.06637279	0.2896849572	1.211037589	0.4087896205	0.1766934388	-0.07855377279	-0.283056886	0.8690687592	-0.2816404568	0.9953455075	0.2577093421	0.1937916867	-0.04090173089	1.373886089	-0.5275774654	2.345321777	0.3480521409	0.3758814081	0.9863234612	1.333320225	0.3400501555	-0.2501543028	-0.1924811868	0.4572968464	1.328932783	0.852452031	0.6497571035
-0.1156442435	0.4815901094	-0.5217084112	-1.072334124	-0.08204265764	-0.09582203586	-0.201416748	-0.9528400961	-0.185569572	-0.4893247977	2.191638668	0.1074807971	-0.6229747033	0.4667512822	3.00039167	0.2597753083	-0.371103306	-0.3382705857	-0.04379583687	-0.6457971742	1.09687687	-0.137608545	0.7652522637	0.6125597669	-0.5636148771	1.890255203	-2.662045559	0.2909070424	0.5240693067	1.273033877	1.667705791	-0.5638265613	-0.1424650492	0.1747477224	-0.5382797408	-0.02732251001	-0.01810816072	0.2555446729	-0.6513552689	0.3274808505	-0.1230717132	0.1968513191	-0.9547874938	-1.141849208	1.042913709	0.7156128545	0.9380765588	-0.4812951229	1.711587164	0.4025190348	0.05823016622	0.1898822727	0.4271811975	-0.9907666883	0.5095123072	-1.29392134	0.722095847	0.3090638995	0.1068590998	0.07114950503	-1.085679425	0.416661841	0.4923677453	0.4734503074	-0.3552237182	-0.1098124937	-0.2946483359	1.160187774	0.6934072479	0.4114846082	0.5743466925	-2.166045918	1.243251283	1.0668754	1.994247802	0.6367915988	-1.028208444	-0.6474561161	1.529490322	0.4755952449	0.3283740353	-0.2682652768	-1.417303934	-0.2223421093	0.8803222775	0.9434861739	0.571193111	-0.9112085051	-0.1343051318	0.03761731979	1.398743662	-0.6280677056	0.2840677452	0.6561727561	-0.5613895774	1.384081631	0.9532619846	-1.006204697	0.4817010598	-0.9629240632	1.38192638	-0.3398932811	0.8685652244	-0.6190903526	-1.692376447	1.073148441	-1.255577549	-0.9824520475	0.2391740706	-0.1351107107	0.3162817249	-2.375218289	1.620312123	0.1551938583	0.7129185789	0.3688586091	0.1073625099	0.8975255098	1.486348629	1.2355422
