melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146
-0.3311974379	0.3436212132	-0.1423602529	-0.684374415	0.2334110215	0.3863152498	-0.1301719845	-0.1460006193	-0.08496325293	-0.673884564	0.4402379829	-0.6550049297	1.301676566	-0.09598343931	-1.049703819	0.1817749212	-0.1267138341	0.2321921681	0.6834810372	-0.9489324968	-0.5883589314	-1.430116399	-1.191096379	0.4741665487	-0.2237574925	0.65906088	1.285141136	-0.7955330533	0.4486370267	0.9626050633	0.4236273074	0.09481735078	1.425861704	-0.9792962537	-1.080871551	-0.02791883891	0.1001710122	-0.842144323	0.4419506493	-0.1937349811	-0.2404785262	1.645101321	1.795259556	-0.7448230917	0.9762529065	-0.3692104491	-0.4035743089	0.4697230832	0.4267717608	-1.45785469	-0.7232963526	1.356684021	0.4981593513	-2.092160179	-0.2769370474	0.1421811709	0.1914162933	0.6041097382	-1.898235394	0.08821485245	0.5352012187	0.4143448067	-1.584123494	-1.721592266	-2.724863277	-1.661647465	1.630636225	-1.527865952	0.4404135833	1.730225819	0.2139761444	-0.0001537444109	-1.967360652	-0.1683374446	0.09353116454	-2.333566749	0.01801856406	2.830129849	-0.1587501103	0.341362384	-1.022377101	0.2023355251	-3.018405287	1.191615511	0.6785811683	1.510758538	0.07588718181	-2.742650537	-0.1305666459	-0.204717234	-1.000420803	-0.3381169338	-1.165559993	0.2061345308	0.4399473954	2.247230052	0.439208537	-0.7770928079	-0.6504430112	0.128240581	-0.4601059883	1.017535789	-0.3331217531	-0.7979498553	0.05832334786	-0.842781209	-0.4175304083	0.07074639399	-1.148868486	0.6165401963	0.3729847901	0.8040166692	-1.15107212	1.575325914	-0.1591607584	-2.017740738	0.2391434726	0.4208517677	-0.1961618154	-0.9501990024	-0.3393622574	-1.122936909	-0.1150401997	-0.539373595	-0.3911007633	-0.256520716	-0.2727007267	0.9994481849	1.022374509	0.6850443422	-2.386988196	-0.5584093521	-0.9674506319	0.3229675154	0.7182017097	-0.2540496996	0.9655923443	0.8149610035	2.016138777	0.9887407461	0.1040190045	1.29689	0.9317816743	-0.5568559746	-0.101157471	0.6337857461	0.747868614
-0.2280780105	-0.03041126176	0.1854882202	-0.8629014289	0.2639805152	0.05839792361	-0.7698663404	-0.08832024242	-0.2825250625	-0.3593925016	0.1657943644	1.082162554	0.657379279	0.1121364234	-0.6283648161	-0.5201609612	0.1980015502	0.5135468061	-0.5949822855	0.2200657218	0.0483001746	1.636893565	-1.08921817	-0.285946541	-0.03527899531	0.614780852	0.1720733748	-0.4169941302	0.2595143305	-0.07032315993	-0.5893504094	-0.5103115699	-0.3526475674	0.2090618356	0.2788627007	-0.1230237415	0.0006840366989	-0.1153776193	-0.4150966652	-0.2251374578	-1.778375897	-0.5467682999	1.766651748	0.4399522457	1.086661816	-0.6925531264	-0.3007079833	0.1105233036	1.482294144	-0.8104567905	0.6309691664	0.6747265578	-0.6832378196	0.6571842761	-0.6426181176	-0.08218219406	0.7933095025	0.3449970029	1.251390164	0.3873458351	0.2486450878	0.8890925987	-0.9355435941	0.07668988466	-2.61810721	-0.8664156209	0.2757358102	-1.009606798	-0.5102209948	0.9949405068	-0.6416727692	-0.7328400869	-1.46926995	-1.098822637	-1.026113071	-1.914445432	-0.2087948908	0.0294972612	-0.3648781544	0.1584941353	-0.7949566581	0.08510474128	-1.996732539	0.6704455395	-0.05810784557	1.130983802	-0.570675811	-2.195091313	-0.7496584127	-0.2640219015	-0.3759965173	-0.3513402782	-1.066909326	-0.3010845436	0.03312343618	2.24233537	1.611857096	-0.381150656	0.4361641144	-0.6434337823	-0.9172460847	0.5386063234	0.1004934639	-0.9170056727	-0.2410795284	-0.5888080985	-0.814822824	0.24806671	-1.513777924	0.1175060002	0.2218803969	-0.2414800773	-1.227065073	0.6902332094	0.5178092176	-1.140813642	-0.4795680727	0.6146825726	1.366526181	-0.1524598055	-0.01671826558	-1.349447927	-0.09516891095	-0.1500056874	-0.7339003621	-0.7655225441	-0.8627764096	0.6439242634	0.05315535387	-0.6234405979	-1.505373979	-1.750145694	-1.522888973	-0.1860167736	0.03076249186	-0.9359845333	-1.786056531	-0.9807003377	-0.4302430331	-0.4629851319	1.451245392	1.389088634	-0.3525495752	0.4924591492	-0.4932647757	1.078526348	2.134720158
-0.1391298428	0.07525122077	0.08100481346	-0.4008861324	0.7169264876	-0.2144330513	-0.2241367423	0.2325104238	-0.1929087266	-0.6388833466	0.04372942285	-0.3784336982	-0.132065414	0.5084210981	-0.399083466	1.177999613	-0.2132576072	0.6087301302	0.3438071437	-0.5152198311	-0.5225516805	0.02437274299	-0.1787455704	0.4997868874	0.5919149666	0.3437164598	0.5518654199	1.076934506	-0.6564057045	-0.7913470151	0.505749558	-0.413499294	0.4928703056	0.2699330072	0.9669384787	0.135366886	0.9905708671	-0.3351175314	0.0390503796	-0.4924788826	-0.464521416	-1.231524313	1.547454039	-0.5305410077	-0.9677110256	0.403360314	0.04173946177	-1.172153193	-1.772335718	1.037062684	-0.07121389665	1.000970349	-1.163019613	-1.162570965	0.0009824958396	0.2604140719	1.08478114	-0.2287264502	-1.009427497	-0.2762567892	0.2798051466	0.6541771168	-0.03699142369	-0.2673163977	-1.211397738	0.6042797959	0.9331259897	-0.7081509807	-0.05720738903	1.724295175	0.152022763	-2.339501845	-0.1019706464	-1.930384858	-0.2873201085	-1.028908683	0.1405428543	0.07749804338	-0.077975472	0.4270166853	-1.34656466	1.119240109	-0.303973959	0.9241786403	-0.9913028984	0.6822502345	0.5252285953	-0.496664405	0.2927848557	-1.22144977	-0.6733354244	0.8166600937	0.03676013763	1.081703917	-0.4011756681	0.4917825556	-2.089019675	-0.389733799	-0.1403363295	-0.1406494628	0.3141360452	-1.119049942	1.668802638	-0.733597184	-1.24726268	-0.3251345174	-0.3671983291	0.3229328503	0.4647698418	0.5806060566	-0.4647312602	0.4236443243	0.5253110079	0.4320425449	-1.098498889	-1.388266469	-1.235717812	0.0169487762	0.473624448	-0.25727597	0.4925377689	-0.853896854	0.7536331334	0.8576891502	-0.5435132019	-0.5944499353	-0.04244882002	0.6257085316	-0.6018267817	-0.1999508175	0.08009019226	-1.240268491	-0.488992404	-0.2936405657	0.4268390278	0.1918972268	1.800917135	-1.001740015	-0.8283812332	1.375408158	-0.0857960886	-0.6383726384	0.9568771576	0.1988663159	-0.6799529906	1.18939024	1.100475005
-0.2419193965	-0.0009582678272	0.01140649943	-0.2962314885	-0.7030170631	0.184771759	-0.1323825719	0.5599580181	-0.2212337279	-0.4700952019	-0.2236221745	-0.8402564197	-0.419643727	0.02014200478	-0.5275029725	-0.8384512924	-0.6072014023	-0.4187047305	0.2051269894	-0.0727609292	0.07820267549	-0.7067122974	1.487833842	-0.3195741157	0.001915296579	0.328463286	0.4787965159	-0.4878166332	0.1857519918	-0.5092918826	0.3333631439	-0.2001823151	0.6461653412	0.5236367021	0.2002493704	0.6425558153	-0.6277625552	-0.3135463472	-0.5551788613	0.1426063685	-1.01798598	1.132154646	1.198081117	0.6770980903	-1.075225596	0.06101843563	0.6983264128	-1.51802258	-1.361187853	0.9853108122	-0.3279673922	-0.3835499808	-1.277516942	0.2637937913	0.1564369882	0.1476312187	-0.2163163114	-0.3270861818	0.2712804493	0.1441670509	0.1372802362	-0.7152139845	0.5037006608	0.5176419138	-0.4694576011	0.3899751847	-0.2037346021	-0.9397736516	0.4749954181	0.3842165094	-0.6543596887	-1.382239037	-0.1783909755	-1.033359028	0.1397956432	-0.4198092158	0.168259301	-0.2107974102	2.437446628	0.3263164469	0.04049958005	0.3648359389	0.003618541227	0.2326485696	-0.2693795966	0.5641498189	0.03713492851	1.023607399	0.4111176141	-1.550845985	-1.401211123	0.3980882534	1.898373948	1.24935531	-0.5849303812	-0.4204750199	-0.04381436267	0.1974686001	-1.654361841	-0.1547040453	-0.9580817217	-0.7277107679	0.444451351	-0.9919961554	-1.727244976	-0.9622482907	-0.171464116	0.3937613661	0.3325636006	-1.239756907	0.4167725042	-0.2155238739	0.05443644977	0.8133321786	0.2960533921	-0.03241608042	-2.253193187	-0.1981341749	-1.452817276	-0.229770967	0.3084228074	2.441952781	0.1727765754	0.6762413654	-1.699516913	-0.1621631361	-0.07390925936	0.7246290655	0.1805767705	-0.7700918569	-0.4444394493	-0.06811174134	0.08180714997	-0.06338676135	2.046765271	0.5455407512	0.5868020432	-1.922255548	-0.5838864055	0.9596074067	0.691455155	-0.7144349094	-0.1327814449	0.6685117872	-0.6566552705	-1.046827275	0.6093073297
-0.1997831177	0.06519992891	0.3131186965	0.06760381782	-0.5407760031	0.3688916149	0.3144558765	0.1085038073	-0.2805967336	-0.687033041	-0.4227524231	-1.339563845	-0.2997272005	-0.6085816954	0.07593470578	0.6707728013	-1.000306569	-0.2440532093	2.379813928	-2.190274582	-0.5716255509	-1.175868386	-0.4786731181	2.235465464	0.1965534352	-0.8586837443	-1.311788055	-0.3535432623	0.57956115	-1.118366201	1.547792677	0.1736886893	0.9928616781	-0.5037607468	-0.4605228047	1.049263673	-0.7398066825	-0.6115920044	0.2769512932	0.5858602657	-0.698236356	0.2124391568	1.363129188	-0.3707331323	0.388115787	1.178668657	0.2051179897	-1.023812999	-0.06533657088	0.8349008117	-0.05536237685	-1.64830312	-0.438549077	-1.1748125	0.3620794502	0.03634614871	-0.9222177918	-0.2714621934	0.1326160023	-0.04403488585	-0.1968166054	-0.5375254598	0.1491017964	-0.2107269381	-0.5812384265	0.4554513638	0.07805645121	-0.2516018944	1.424634428	0.0488321897	0.2616973614	-0.203582426	0.2240516699	-1.838971027	-0.07597651381	0.8341038713	1.542202499	0.3248103202	1.266748509	0.6072209681	-0.2109772073	0.7327578352	0.1022743255	0.4789617157	1.991868591	0.07581216218	1.332833447	1.350003455	-1.222000718	-1.418280601	-1.999569849	0.8867870043	2.824926607	2.137093263	0.405050276	-0.8338896205	-0.1749789754	-0.5452353448	-2.003727215	0.242901757	0.4340361773	0.007963399743	-1.254901966	0.0419714035	-2.244691132	-1.572983816	-0.1531180399	0.6100483287	-0.02019832879	0.5324822434	-0.7841160944	0.5701400575	1.001999262	-0.2385429553	0.6907087617	0.7129032245	-1.019827759	-0.5849294759	-0.9413931271	0.348286219	0.4080432454	1.432814936	0.5532098186	0.3027274025	-0.4097547364	1.781936011	0.2009475427	0.2573058903	0.9634181881	-0.8992179011	-1.801964686	0.9538300165	1.592602013	0.05247709726	0.2696160809	0.9437498296	1.100383639	-2.136744912	0.5326047679	0.5987976522	-0.517040638	-1.070729129	0.7775129121	-0.6932313454	0.3641931186	0.6037742124	-0.8299425725
-0.1725386554	0.3023133881	0.4032096999	0.2791490621	-0.1020972065	0.8246112466	-0.1206820802	-0.254585765	-0.2446078703	-0.3904681383	-0.6591459578	-0.1825396969	-0.469083564	-0.6141448615	0.3271403203	-0.5642241574	-0.2867937296	-0.2283916295	-0.6694187549	-0.888560039	-0.6289253887	-1.703586609	-0.6977897466	0.5241629863	0.6005244435	-0.2815319062	0.4553521923	-1.120106821	-0.03050527959	-0.2108238916	-0.3156216178	0.1518873678	-0.2263814722	-0.5115462249	-0.5388667682	1.040903638	-2.095602849	-0.8334383796	0.06023927874	0.9923984794	-0.8534997689	0.2952840858	0.8100057381	-0.4178729581	0.4641064212	0.2646913139	0.1874098031	0.9123964884	-0.5067465231	-1.189490903	0.2970098992	0.8039285415	-0.3917607176	0.2453040152	-0.2873762959	-0.3772631603	-0.3821002032	0.3197459294	-0.245909298	2.18949448	-0.1013525871	-0.1344645289	-1.329151112	-1.804684965	-1.297110208	-0.3596984307	0.1110625963	-0.5109848683	0.7629770649	-0.5787132422	1.413389039	-0.09727399381	0.4715540325	-1.1747801	0.3733966292	-0.1752942507	-0.05987274777	-0.7530347388	0.280589865	1.139753039	0.747739162	0.1436080029	0.08677602134	-0.2970953196	1.885496847	1.149298473	1.058382465	1.005388653	0.8737620443	-0.8523210253	-1.977274669	-0.09567054047	2.878698374	2.357669819	1.022496566	-0.9921951014	0.6346422195	-0.7856758118	-1.673727316	-0.1636402473	1.060119669	0.215514787	-1.248281925	1.525239079	-2.548927287	-0.1646859703	-0.2598802352	2.026676526	-1.14165437	0.09475420033	-0.9588978762	0.2457888857	0.08971333077	1.379299171	0.06837077718	1.425606065	-1.480287469	0.3675455488	0.4312205988	-0.2269091404	1.193907064	1.897334385	1.2136621	0.4289092712	-0.3311215784	0.4367328157	0.1681653926	-0.453288382	-0.356785882	-0.143075571	-0.9440215374	1.129774497	0.04258546381	-0.3654292128	-0.3208863023	0.6242764675	0.2159368245	0.3707842212	-0.1542398102	0.2411601743	0.402704085	1.62364484	-0.6339110102	0.2775635483	1.928857239	0.4463474132	0.4759490725
-0.03608784555	1.00759293	0.6446156995	-0.01457490604	-0.8953549256	1.014801396	-0.3677672346	-0.4283639258	0.1714410208	-0.7991682575	-0.5657763012	1.676352754	-0.8653910974	-0.9170451544	-0.6169021612	0.151722355	-0.6140623717	0.3891795998	0.3473047446	-0.5457731634	0.6790840557	-0.3896846207	-0.9026605373	-0.7893216726	0.8035634791	-0.4152058222	0.1060596805	-0.7431572027	0.6472320129	0.07775995706	-0.3936363813	-0.11815743	-2.335101019	-0.8284681391	-0.3037715267	1.30434855	-1.272783625	-0.1661458084	0.8938034018	0.7566396523	0.1460352836	0.3632939761	1.273214639	1.551491598	-0.5319926272	0.1174807652	0.2577278897	-0.1278800839	-0.07852412917	0.3431550925	2.917357692	0.9248967158	-0.3360201311	0.978290946	-0.09970189365	1.24553565	0.1856761734	0.2379107717	2.40751807	-0.07231786069	0.7481006244	0.5555722311	-0.9899321429	1.575068768	1.132584002	-1.437834629	-1.581148716	-0.8018111889	0.4463469339	0.370096017	0.4548608977	-0.6655859356	-0.4240651128	-0.1709210715	-0.1026283964	0.4881163262	-0.7700754208	1.547917557	-0.5383833188	1.865171859	0.1446191688	0.1075742399	0.3259124316	1.22687116	-0.4884373694	0.2557078613	-0.2112132399	1.251587514	0.3122681585	-0.3262406742	-0.2271013048	-0.718397988	1.760582009	0.8344261069	-0.1819452641	-0.1140448019	0.509716064	0.0333866764	-1.223639425	0.4170909768	0.8863594317	0.6600813955	-0.04110495691	-1.070400092	-2.721344126	0.006896371184	-1.119391071	0.7423302956	-1.403317485	1.559447855	-0.5290899497	-0.402354088	0.4539240559	1.040831312	0.3253898492	1.221051925	1.554906933	-0.1690280026	1.095556647	0.04262057904	0.0992416956	1.809549144	-0.1656441338	0.7700940405	-0.9123684937	-0.3173897315	0.9190863039	0.3075300436	0.09437658397	-0.8985602626	-0.01813115444	1.481754549	-0.2942236517	-0.3508290942	-0.65238185	-0.07784004139	1.316815459	0.8692649039	-1.120491103	0.380996556	-0.1927070869	0.7130047073	-1.697878237	1.205948173	0.001062012223	-0.6290696433	0.8890183218
-0.008531710562	1.03899787	0.7975134636	-0.09439560672	-0.4143877467	0.6447390886	-0.4505133945	-0.142695058	0.1150465564	-1.188150063	-0.6865332363	0.3080163226	-0.1654880294	-0.2068291314	-0.6681702597	1.501046779	-1.702968578	0.8565118705	1.390913705	-1.670551478	-0.2343339874	0.142537178	-0.5939239233	0.3007763273	0.6259661341	-0.7347395605	-1.116972812	1.353398996	-0.03758094763	-0.5870404582	0.4301398518	0.2171767677	-1.215604653	-0.4572340308	0.0124684686	2.331957325	0.5127456729	-0.2600882401	1.698366809	0.6670476038	0.820213838	0.9698807077	0.9631217495	-1.524539733	-0.8327182748	1.317245704	0.3567007496	-1.286193476	1.71167573	0.8446991753	0.01484450564	1.147446378	-1.832170937	-0.9726436842	-0.5100210151	1.294766611	0.8879602901	0.1634989568	-0.420890524	-1.563285126	0.3667666647	0.4537402519	-0.4785558868	0.1671735816	1.113903753	-2.537809721	0.2306197988	0.2861723575	0.6837665081	1.131115332	1.166760403	-1.379805531	-0.5561978771	-1.967197606	-1.816006208	0.7288126469	-0.1969539132	1.493984974	0.2106680951	2.441926093	-0.8242965582	1.563051081	0.01792517377	1.966236304	-0.4931258279	-2.899188693	2.192589939	0.8039851422	-1.336815279	-0.6195368838	0.2382677713	-0.4943203548	-1.179188064	0.08311613042	0.8766677779	0.04439888516	0.03496696507	-0.4348798079	-1.014005292	1.365432139	-0.7883636556	-0.5987385458	0.5142983525	-1.939044538	-1.771375895	0.1333851004	-1.110569081	-0.8047982868	-0.01891649883	0.7921613498	-1.004608408	-0.7276734061	0.8859493728	-1.751607014	0.1793051794	0.3994490115	0.6811149631	-1.379892097	1.31599809	-1.440648652	-0.0669469005	-0.04714510081	0.4843510543	0.8994251179	-1.310474568	0.4370673245	1.607236517	0.5504615067	0.1767861795	-1.052185359	0.4979815163	1.599539027	0.4169163989	-1.913411161	-0.0561181704	0.6601756816	1.865576073	1.848857143	1.501208714	1.282443903	-1.499417661	-0.003931795274	-0.1129316453	-0.2760840399	-0.1135435462	0.1292944277	-0.09122228043
-0.03677674583	0.5369679325	1.043011514	-0.2634294921	-1.304101296	0.4551332864	-0.7762118547	-1.137237021	-0.3776379261	-1.16505954	-1.505435306	0.8556826298	-0.7956499887	0.2666375687	-0.3106192274	-0.2044134338	-0.7801761552	1.041969	-0.3825780626	-0.05359714915	0.2471569563	1.004075425	0.09823431413	-0.810902516	0.2286909232	-1.061820166	-0.6177915786	-0.1849170826	0.7989827812	-0.8574974635	-1.196115778	-0.1514784621	-1.718296048	2.16209094	-0.4339593591	1.496042281	-0.4398433669	-0.3473327596	-0.07838490316	0.5158679212	-1.761741322	-0.4549245998	0.581321099	-1.212757549	-0.7865303156	0.794200957	0.6137882243	-1.235918433	0.9622949308	0.3196422679	-0.0654362468	0.3124184605	-1.856508106	0.1409550593	-0.372756376	0.2177212027	-0.2186446193	0.02913940587	-1.065100936	-0.2175191012	1.179811002	-0.5238714243	-1.078394797	-0.8615805568	0.8931113393	-1.3722543	-0.664090226	0.2036397815	-0.4375700944	-0.8063665846	0.2537087374	-0.3666774323	-0.142810198	-1.608840647	0.588064493	0.7311332761	0.2837782901	-2.388572945	0.2057733059	1.809827381	-0.5831611472	-0.172947229	1.331910568	0.5320846847	0.2397323146	-2.272311455	2.057874367	0.4036887173	-0.2654332594	-0.4159487628	-0.149605113	-0.5895709785	-0.7050909145	-0.1506128084	1.563307135	-0.04032168109	-0.7862518158	-1.161630549	-1.351465691	0.3121601506	-0.8884169931	-0.3856440353	1.535809161	-1.461342094	-1.041599296	-0.08853495303	-1.113862544	-0.1398856823	-0.3398557369	-0.8517798065	-0.5272063915	-2.045070666	-0.3801229009	-0.7828184356	-0.06817000492	0.4094990271	-0.5873155351	-0.7184844785	2.172184072	-0.8713225166	-0.4144901064	0.2747677356	0.2969878742	0.8413022393	0.03457125839	0.2435426421	0.2220893592	1.307680904	0.2412867669	-1.115158101	-0.2405367289	0.4699995219	0.4656287962	-1.656504917	1.171401398	0.09949885259	0.4206730885	1.126888741	0.5649471556	0.2652096478	-0.01523270824	1.552611671	-0.4971678052	-0.2125604659	0.837779443	1.292839401	1.042038906
0.04021156028	0.6824080663	0.8794235086	-0.1506412078	-0.9779317965	0.5547526108	-0.636385466	-0.6352230613	-0.4941768726	-1.401251926	-1.110248677	0.8652526632	-0.2769898332	-0.1689470552	-0.7566516151	0.9710519469	-0.8343574553	1.402822594	0.1980434899	-0.0932119496	-0.6623933374	0.9182885334	-0.7945296394	-0.8207836799	0.3909708269	-0.7487842243	-0.9704306842	-0.001836496042	0.6347211352	-0.1751945008	-0.5798794359	-0.09273632791	-2.340809087	0.7026890614	-0.7309449957	0.6043634133	-0.3866774256	-0.5362065195	0.0950341347	1.401416179	-1.69738874	-0.1347863527	0.3864343502	-0.2943832678	-0.4816067395	0.8927188231	0.7488592227	-0.7684969857	-0.4444869704	0.9486180426	-0.5960715018	0.3815030116	-0.9163082353	0.6938108774	0.9299297303	0.89706533	-1.040512158	-0.7628385573	-0.8873515126	-0.3207558296	0.5796860328	-0.3476114242	-0.2085300114	0.1040750292	1.351874178	-0.0504208689	0.4768792696	0.2109588399	0.3561616391	-0.8261271436	0.5507635724	-0.5338375936	0.2318788236	-0.5416058388	0.1904632108	0.6795442746	0.002380011482	-2.045362397	-0.7497968556	2.409347194	0.2759786305	0.2787885758	1.392408113	0.9100962342	-0.5255446042	-0.5183211691	1.492925615	0.8745571878	0.67259095	-0.2839321999	-0.9564125613	-0.1974728845	1.716306195	1.26803647	1.109164998	-0.1175504418	-1.499032513	-0.6068564341	-1.354428141	0.8200666613	0.3937011632	-1.831972594	0.6914697441	-1.57874489	-0.6411955537	-1.037413257	-0.105414743	0.5370413276	-0.1978519773	0.9544358462	-0.2743766643	-1.590398896	-0.05012411747	1.357826129	-1.718273923	-0.03842924932	-0.4781171096	-0.6518805235	0.8211081061	-0.02843643601	-1.186337621	-0.2366909057	0.5677873546	1.295204186	-0.05572380117	0.4132411669	0.3284932882	1.35161347	-0.1701396725	-0.8105095121	-0.05294689342	0.364972041	0.1211488128	-0.8914420443	1.248987402	-0.09520401721	1.193886603	1.576931643	0.427080396	0.416518676	-0.8473083206	-0.3566094372	-0.4648569169	-0.159160008	0.03981976271	0.375984588	0.5244251908
