melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136
0.4223689685	0.02142198264	-0.6052972119	-1.903069855	0.1764916674	0.1082036107	-0.3096582876	1.601957902	1.537817479	0.3668375905	-1.508640297	0.2848218244	-0.9297666752	1.327237702	1.008826618	1.21803525	0.7771517339	1.622230694	0.01802983542	-0.5422299102	-1.233696468	-1.399843556	0.03173309771	0.08780450142	0.4953218289	-0.537533642	-0.7103876149	1.509334199	0.2433935739	-0.6794068355	1.529872458	-0.3191606392	0.0152648009	1.759244315	1.619015715	-2.464865805	-1.121786723	-0.7202641477	0.5689406616	0.2115609787	1.382465655	1.687669513	-1.774912481	-0.7710723902	-0.8563889342	-1.521029721	-1.879816117	1.33049554	-0.5431309514	2.194947481	-0.5480513847	0.6013399126	2.170570339	0.7694014289	0.3272447671	-0.2251387344	1.02697669	1.565161419	0.1896015216	2.280416306	-1.153225981	-2.108470353	2.992485118	1.064614652	-1.061791863	1.066700731	1.458875514	-0.3333127605	2.941887072	-2.529929578	-0.3641231899	1.92881568	-0.0904434067	0.6897864259	-0.08708742742	-1.213673152	-0.3597221075	-0.3185913455	-2.116494648	1.225185926	-0.1730653237	0.7160177506	-1.122286467	4.353285108	0.3836697074	0.7798553608	-3.235456679	0.6656342108	0.4918856233	-0.2096472067	1.154689269	-0.8632344957	-2.7858103	-2.189713038	2.518688077	-0.6112823127	-0.2827194428	-1.833277922	0.6047832675	0.6471118824	0.9453815396	-0.3831719983	-1.029556107	-0.007012732295	-0.8362536354	0.1643542732	-1.657326294	-1.400266454	-1.095997659	1.042337783	1.142516953	-0.5526543103	4.621523149	-0.8125801488	-0.2394362573	0.6118808147	0.493864489	0.4871699827	1.762868471	-1.775252543	0.3177975808	-0.9787815797	-0.9834426275	0.2394423383	0.856401043	-2.385328377	1.24243409	-1.608628435	-1.754407857	-0.8704075965	-0.7550337075	-0.2571836331	-0.9220510394	1.396747267	0.3245217088	-0.7666621581	-0.3649658295
0.2257861208	-0.4851225059	-1.378611504	-0.3224953407	-0.7758547661	-0.8448903808	-0.05999943323	0.539924676	0.8076766243	0.7958438979	-1.23193878	0.1320865525	-0.8596994093	1.829731446	0.3873465626	-0.4804905943	-0.6982559751	0.2949935783	0.130149275	-1.702101575	-0.6202983344	2.168162958	0.142078554	0.7185166233	-0.09991258117	0.5050277767	-0.5468609	-0.6677340609	0.9232535593	-1.557842989	-0.5586363478	-0.07515061298	-0.4606137306	0.9716677569	1.552552344	-3.43022052	-1.879041043	-1.457068166	0.7472334177	0.7465669789	-0.6588621386	0.3149741694	-0.7101253283	-1.199207661	0.6954783629	-0.3524237844	-1.023921733	1.277496971	-1.132448517	2.860721571	-1.037855658	0.301989373	0.003104888647	0.4362099505	-0.03991736047	-0.2234929165	-0.3024158804	-1.012903938	-0.523678682	0.535356952	-1.605842731	-2.279975415	0.2853491526	-0.3661048107	-2.22748376	-0.7068863054	0.1921489168	-0.08114736963	3.295707522	-1.989317608	-1.240205078	1.149980395	-0.201367797	0.4014537031	-1.864206014	-0.8122236929	-0.7105056218	-2.374568127	-2.345897755	-0.9854888578	0.5009813704	-0.204158899	-2.391360999	2.14962525	0.7129794559	1.43202112	-4.0910251	-0.006824057087	0.2391547765	0.02688031518	0.4926033922	-1.920908033	-3.831160308	-1.282049586	0.3937657778	0.5186674622	1.896026376	-1.867300289	-0.1974489035	-0.07256580537	0.4609621655	-0.005881747824	-0.6382125889	0.6356468104	-0.6830707128	0.6400303978	-1.528218661	-0.6670481752	1.887720128	1.965392167	-0.4705656437	0.2118904619	1.490079804	-1.972985133	-1.145506177	0.5659204831	-0.320659463	0.795135088	-1.39699094	-0.7534733733	0.3325128265	1.236324541	0.6888398281	-0.1498359576	-0.1681875123	-2.574266693	-0.01062468126	-1.342985299	-0.8215187149	-0.6166439462	0.686939493	-0.5755248461	-0.6777315669	0.9234963306	-0.7364675994	-1.921470892	-1.818456441
0.1957792806	-0.03842280506	0.1015497712	-1.465158811	0.4187271529	-0.5199385187	-0.8471528484	-0.414443065	1.275642188	0.2664085096	0.7498998915	0.3399891802	-0.3288975721	0.1566545236	-1.228254834	-0.1077069335	0.4708101347	-2.012322054	0.05509637605	-1.300043258	-1.612630237	-0.08512233742	-0.9477726192	0.851919915	0.5815695518	-0.7540301351	0.4032266352	-0.5357174869	0.3685732802	-1.316809642	-1.379400238	-1.445625997	-0.06908455344	-0.4137228846	0.1003857985	-2.953549762	-0.07879105691	-0.5862973098	-1.26655552	-0.1356654463	-0.4330657266	0.8418545342	-1.201794064	0.2257681657	-0.3704570635	-1.252930498	0.7034137867	0.2554040614	0.9774233536	-0.9636190726	-1.860862725	0.3664787691	-0.5788947687	-1.035051419	0.8772325556	0.06369059147	-0.1677184409	-1.245942967	0.06900093505	-2.168395123	-0.8186762801	-2.868996774	0.5753783699	0.8037066349	-1.374957872	0.8244404061	0.5494955027	0.9916615747	0.01266996808	-2.453538486	-2.026862536	1.011644577	1.624176381	1.353253211	-1.49186755	-0.2844996684	-0.2599606206	0.0869610434	-0.8434773585	1.501629683	-0.4027474884	-0.05094801602	-0.4304908382	2.352688198	0.8737680451	1.389966861	-4.992809129	-0.1878759599	-1.152853019	0.3706623233	-0.08226741295	-1.165318143	-2.083125894	-0.0182140029	0.3163768122	-0.03223460565	1.629806378	-1.24755481	-1.349150429	0.09504973812	1.632613992	-1.499688166	-0.9468746559	1.100137146	-0.8414700699	0.10215036	-1.671038673	-1.192137313	-0.5612376566	3.521005487	-1.250139857	1.203634769	0.7724656986	-2.947421566	0.1512142026	0.188399857	-1.848437187	0.7728800113	-1.280808503	-0.1831389369	0.009818298709	-0.1620055591	-0.2079495753	0.5867811964	0.6311019993	-0.8443676736	-1.734395461	-0.7288981472	0.02487054354	1.067487809	1.065455513	2.206008096	3.162199966	0.2342535032	0.8684964388	-1.33790107	-0.7206813366
0.633276763	-0.279288761	-0.2301216568	-0.8968286552	-0.3050686218	-0.7016222448	-0.6642656859	-0.2948184131	1.399259545	-0.2486901543	-0.57342013	0.6215168211	-0.5927267184	1.352515199	1.714960145	-0.07824551274	0.3934059214	0.1993524228	-0.8824431222	-0.5243718749	-1.924514871	0.09416872989	-0.3190839506	1.123041873	0.4566044007	-0.5550214764	-1.074621171	-0.3311936215	0.7271691543	-0.9378110263	-1.267684674	-0.6298041278	-0.3783801223	0.5864827462	0.7399670021	-3.225972102	-0.2667826646	-0.05061486812	-1.29961552	0.2686747606	-0.7349631525	0.6111977182	-1.336841196	0.9671737218	-0.0331166032	0.5315273026	-0.1468113068	0.3451056183	1.357621772	-0.6939355715	-1.586491899	0.3780616434	-0.9505378535	-0.08868827889	-0.3237773104	-0.006927855948	0.03722553821	-0.8111489037	0.2467784521	-1.684103789	-0.5718191524	-2.290943143	0.6699300939	0.5552706285	-1.206535139	0.7584211926	0.802858999	1.628272631	0.281899476	-1.860614578	-0.4883811909	1.379235191	0.443287426	1.761765006	-0.8791718843	-0.8142812087	0.5273845842	0.6607282595	0.2320836484	0.5572519439	0.711632361	-0.2966096445	0.4866731253	2.304539365	0.9524380698	1.071874883	-2.859735431	0.2063081282	-0.3274758707	-0.03080924965	0.2442613477	-0.4085225954	-1.27041875	-0.5900890919	-0.4690263312	0.6072309968	1.062763593	-0.8939066741	-0.8823445099	1.094805032	2.160170302	0.4005277791	-0.6578178195	0.3323346206	0.2111644667	0.7366241593	-1.026518274	0.07562015538	-0.09680391284	1.526339207	-1.25235772	1.606120175	-0.4214748071	-2.359753247	-0.1269469949	0.2017359665	-1.418064481	-0.1786783767	0.2317339772	0.5885604151	0.9276274185	0.4149561478	-0.01558383784	0.1645746315	0.2185968603	-0.7683256962	-0.4955165722	-2.448701978	-0.2037323228	0.7996559489	0.3157967698	1.723566389	1.894093242	-0.1016637299	0.3658866683	-0.3802036872	-0.3451093526
-0.3108437617	0.1652947509	-0.4003760665	0.4964044611	0.4722277493	-0.6701829344	-0.792313051	-1.190451777	1.458009229	1.14246905	0.4099533977	0.8984161445	-0.1910915176	0.8225684782	-0.798660837	0.8469400531	0.4226953395	-3.117538574	2.21892954	1.071398061	-2.183349063	-1.481961531	-0.8407164631	0.5233924101	1.305306463	-1.394980931	0.7504706848	-0.06310515249	0.6636990764	0.1673116918	-0.8491255805	0.8367970838	0.3760983415	1.636277902	-1.43863874	-0.09376627081	0.5988160548	0.5804146685	-1.987200407	0.0477770512	0.6190696536	0.4417303226	-1.542388524	1.105784077	-0.07674381796	-1.079525078	1.254259213	0.4354720038	1.320072001	-0.06267481568	-1.665883576	-0.296506741	-0.3113972527	-0.8169971491	1.490717812	1.56952138	-0.4958683396	-0.8133044031	0.6858253301	-2.072043614	-0.3693851956	-1.327853829	1.813711081	1.83282467	-0.8852912405	2.410027952	1.746925557	0.5730997719	0.2747608155	-0.9127845454	0.01717708329	0.9835810572	1.07122073	1.187049393	-0.9992127251	-0.285747881	-0.07180069734	0.9235038611	1.168464831	0.8705218604	-0.4388196148	-0.6014628388	1.89168955	1.526860108	1.912895438	-0.02726196938	-2.189080803	1.495094805	0.1317690733	-0.3240525253	-0.06430745	0.4570298358	-0.5564773003	-1.074155144	0.2879039575	1.686472846	0.05051328308	-1.906380228	-0.9226034795	0.3002740056	1.481657033	-0.8732028028	-1.591597484	0.8761788875	0.2577793277	-0.09410801439	-1.011243941	-1.486024042	-2.742271369	1.896463611	-1.38789188	1.199377854	0.684125334	-1.723403127	-0.02063639384	0.8844668128	-0.4748274398	0.4786202329	-0.07488589077	-0.8298946853	-0.8307896912	0.5595340477	-0.5769728859	-0.6032889174	0.7308776549	0.452701332	-0.5440890176	-0.4631160603	0.4749228642	0.5925325993	-0.3865354006	2.399227507	1.208252746	-0.4571288122	-0.2627388129	-0.3857068502	0.3062486806
-0.2103011198	-0.08817317921	-0.6594224794	-0.5936601077	-0.3535605084	-0.5825992051	-1.123662317	-0.7498358815	1.129650666	0.9337044287	0.1572047556	0.5659506991	-0.5458285664	1.307194496	0.110035754	0.04651367661	-0.4165729744	-0.6773799246	-0.6428085015	0.04505797168	-1.419296871	1.055003807	-0.6973046348	0.8149364035	0.3443846108	-0.5894618264	0.1431842984	-0.6834664289	1.003551071	-1.164922067	-0.7794222928	0.7099346492	0.6206040281	0.4276781257	-0.08443095496	-1.073113168	-0.02356979898	0.9877066722	-1.212902256	0.3186110591	-0.08139316996	1.200534874	0.08941466028	1.433228096	0.09054532962	0.1427538151	-0.05700921615	0.4643946005	0.08248486485	-0.01632868454	-1.559711269	0.2739000501	-0.6861368195	-0.2628432943	0.6858795772	1.178261791	0.2405830922	-0.7081029606	-0.1435015065	-0.9002903081	-0.05288345383	-0.4981133931	0.864798347	0.7583466275	0.1639707061	0.7012189164	-0.4450770108	1.347271889	-0.05046514399	-0.811463963	0.1486183273	0.1689287503	0.8800379547	2.636415488	-0.5147208613	-0.8351260999	0.3512611538	1.242391105	2.262029299	-0.2686785584	0.643943308	-0.6663312501	1.138116874	1.290059468	2.188298314	0.700089006	-0.4029320004	0.7463133197	1.780088029	0.07238045089	-0.3135254885	0.7590026827	-0.2680329805	0.4598256576	0.3431964527	0.4807026666	0.3349238554	-0.680038452	0.3341176014	1.111454985	0.8491114192	-0.2404006806	-1.431883271	-0.4720932419	-0.3820227849	1.127473451	1.066192295	-0.09274821976	-0.8943421603	0.3488602896	-0.2871285217	1.437083807	-0.3475325454	-1.39417075	0.6418508352	1.423908581	-0.4929341841	0.4196230794	0.3532485062	0.02283062345	-1.343443045	0.2628702043	0.5686141181	-0.07556018523	0.7609519779	0.5394587565	1.561728219	-0.2380068183	0.3983536888	0.3404715385	-0.2438774669	0.5448529655	-0.4569515917	-0.09333356403	0.7406042213	-0.7986301653	-1.194157062
-1.131965731	0.04243522508	-0.5602312199	0.09977443864	-0.0218985164	-0.3292136722	-1.069690173	-0.5444476361	0.8330118586	2.041633231	0.2291747068	1.202413079	-1.014556582	1.099574356	-0.3638136806	-0.06619006519	-0.8272463849	-0.1646946296	2.401153517	1.124871609	-1.418262522	1.019043744	-1.127592078	0.2853784618	-1.219648591	-0.7401545692	0.1984597113	0.3060787722	1.411795545	-0.8602796035	-0.8296401691	2.043261312	0.8233850656	1.182528053	-0.6805861273	0.8181544668	0.7855601587	1.228903211	-0.8348532598	-0.0841654591	0.1521151097	0.05070741201	0.3486462779	0.8919857905	0.003040450314	0.2020296285	-0.9251857066	-0.9619558236	0.4851929169	-0.1936458664	-1.118829473	-0.3642305256	-0.3541507335	0.4673038524	0.1905394522	1.785501333	0.08893943758	-0.01346018558	-0.5129075531	-1.16603178	-0.2734188238	0.1591090044	0.8925708272	0.001349559601	-0.1234808036	2.045271092	-0.2748966679	-0.1615198623	-0.7659381413	-0.4940330756	0.8841816426	-0.5091356019	0.2461002233	1.466754729	-0.6575374259	0.4031139998	-1.013801666	1.103782063	2.762990652	-1.849962056	-1.413600872	-0.4472480204	1.04821133	0.0678676039	1.916925467	0.3255489	0.4894967379	0.09257041467	1.295424023	0.3345649071	0.2343818139	0.7664593811	0.01462670536	-0.5529672094	0.7261092364	1.9150222	0.4903154758	-0.3374426948	-0.07474221031	-0.06842178265	0.7078623343	-1.626725549	-1.537968527	0.1352698863	-0.7163642299	0.9638882117	1.675196938	-1.094666764	0.7770022455	-0.6058175509	-0.4456685085	0.2231682936	-0.1133422183	-0.3254696244	0.6799190698	1.719082667	-0.4213254251	-0.2030302521	0.1145001313	0.3312954436	-0.213688507	0.8569501734	0.8812779975	-0.332168676	1.608939187	0.7284558796	2.122925418	0.796415547	0.5973531918	0.5491900669	-0.04641560866	0.5387164286	0.6940555882	-0.2120723637	1.964741245	0.6589168207	-1.85338721
-0.7558599843	-0.3352737193	-0.4606633986	-0.7463063457	-0.6425369024	-0.4374034739	-1.013117553	-0.503179765	0.9878589788	1.614373693	0.4571749877	0.8270210478	-1.106898667	1.726763219	-0.6248220628	-0.7101876655	0.2541808411	-0.258493659	-0.2471390663	-0.4089925434	-0.8159067056	1.669451884	-1.197051284	0.1437082557	0.08333251552	-0.85083071	0.475778394	-0.4829652068	0.8364545505	-0.7124849922	0.1398918196	1.610856617	-0.2843095373	0.182501475	-0.4075181736	0.723364923	-1.041884521	0.4745168793	-0.5356064648	-0.1559152819	-0.3265364947	1.310336954	-0.2641757426	0.9837335479	0.1858565741	0.9962343578	-1.836199194	0.4678382256	0.5192524917	1.797311097	0.2759518211	-0.1689501238	-0.8665130237	-1.128126862	0.1455766873	1.184687842	0.5258659949	0.1652553069	0.3243628425	0.8021539435	0.4255588442	0.3066749531	0.1961173275	-0.7709197085	-0.4160726427	0.6430765823	0.3945416724	-0.7868002727	-0.1254582492	-0.05594373003	0.7320579941	-0.1429454483	0.2517410042	2.028974391	0.02899367328	-0.3417321659	-0.4828128721	0.4527510693	2.468155456	-1.269465705	0.1848185082	-0.07753152953	0.2159217488	-0.2257170802	1.191612039	1.191695305	0.9453055807	-0.04453234402	1.268672279	-0.4368185097	-0.0658602709	0.06908669118	0.6154765962	-0.4804024263	0.9482608495	-0.3107162613	0.3924456932	0.5809886187	0.6103674487	0.1777655271	0.3658626394	-0.6536147921	-1.881407516	0.08714539518	-0.6877739706	1.241133758	2.089420366	-0.8620989356	-0.1760060381	-0.3043262495	-0.8412181887	1.139378636	-0.5555734003	-1.366740812	1.134176458	1.800297368	-0.9999883202	-1.331657908	-0.6386969342	2.045204374	0.0238183205	-0.2468066422	1.525860006	-0.5806181147	0.7203775757	-0.1827093323	1.984235521	-0.05577665801	-0.359646537	0.3679165231	-0.6036630146	0.976525471	-0.7179760949	0.03407132015	0.0270050452	0.7693429143	-0.4173289883
-1.391231835	-0.3640282088	-0.3222549732	-0.2781932549	-0.9390429722	-0.5003866117	0.05627457666	0.2881390967	0.3541961476	1.585746587	0.2839660447	0.1714627549	-0.6556443993	1.60970547	-0.2144904904	-1.12731213	-0.8707904022	-0.6502094596	0.32344964	-0.3919665797	-0.0897668982	2.035007665	-0.0004133621003	-0.7547911481	-0.4135798649	-0.07557341616	-0.3188774882	-0.5496709512	1.309021311	-1.036938196	-0.6324229084	0.2824718137	-0.1861404381	0.453987778	0.9879528196	1.049552516	-0.4655728179	0.7199194727	0.9073309309	-0.02797386241	-0.7080697284	-0.07154302694	0.5741843019	0.2227406534	1.543100429	-0.06352836138	-2.293478665	1.462694499	-1.105519518	1.29581514	0.8965157616	-0.6380419936	-1.041410826	0.03228307524	-0.9207055641	1.144814292	0.6918728909	0.3962112846	-0.767151705	-0.8582171905	0.2261767434	1.010520759	-0.009997942979	-1.264641232	-0.5736920128	-0.3624925873	-0.4786511986	-1.212925664	-0.261286007	-0.01561874372	0.1376863255	-0.2502083253	-0.8441751181	1.298411307	0.3916705561	-0.1738376766	-0.4985888781	0.0327279126	2.25871227	-2.937520706	-0.362700365	-1.225017326	-0.3087663079	-1.278671553	0.9240150417	1.376478942	0.6540398074	-1.399202278	2.025413473	-0.8783076558	0.3911072196	-0.4138406412	-0.3444626886	0.588051363	1.329447728	-0.1942290338	0.8007302527	0.4769112848	0.228790651	-0.6503252597	0.07107065443	-0.8845647836	-0.885451708	-0.4849106446	0.03702071362	0.8524232639	1.465417671	0.4522460625	1.050435233	-1.236346149	0.09804193733	1.479731093	-0.8011056312	-0.6424435766	0.8139284089	2.059257719	-0.1093885101	-0.9314880295	-0.8015861711	0.283782871	-0.6890633605	1.044750262	1.39274779	-1.302796076	0.7728421008	-0.3774229225	1.583097683	1.339702183	0.2677833329	-0.4515865092	0.16777873	0.890611519	-1.752963448	1.139997912	-1.223287439	1.085880965	0.03214150081
0.04960465878	-0.3898611293	-0.3172031573	-1.128110519	-0.5639603318	-0.5226939376	-0.8104257474	-0.7773078317	0.6423245335	1.257938354	-1.735051042	0.3499258859	-0.9806325692	1.253295035	-0.5240051414	0.2818954039	1.097020896	0.5593599094	-1.182732546	-1.311957378	0.0535285713	0.09438899374	-0.9901510496	-0.1960293044	-0.705661023	-0.09140666341	-0.3539023052	-1.168238559	0.9043236019	-0.3045212482	0.1824521743	-0.3397018654	-0.9874431932	-0.1680164007	0.5054623839	-0.01118141829	0.7046456495	0.2144572626	-0.1531023686	-0.6998220482	-1.085694914	1.351537566	0.09286579275	0.2106612582	-0.1729069121	-1.295601667	0.3207137374	0.3891824795	-0.490993319	-0.7091639247	0.5787452608	-0.08136239415	-0.1409222077	-0.1297758911	0.2849758837	-0.5439094028	-0.4488655641	0.4868193159	-0.9002246453	-1.385948572	0.459736326	0.3799715705	-0.9340123673	-1.577096454	-1.213203981	-0.08639526881	0.3565636556	-1.270501781	-1.458094713	-0.4700495167	-0.3914016904	-0.1489889216	-1.361688074	-1.116842951	0.2858318962	-1.015899509	2.241460732	0.3353482944	1.515580868	-1.258915208	-0.876146705	-1.557927683	-0.04150088622	-1.966752301	0.5510887015	0.6653766373	0.309041405	-1.101948225	0.5986034395	-0.2876799036	0.3489141936	-0.7985747717	-0.9369858783	2.521256865	1.05045399	0.1373858503	0.4094543712	0.5051904564	-0.6038032772	0.9164985572	0.669153667	0.6961526541	-1.377277496	0.3637522201	0.7731575682	0.4615189045	0.4830777075	1.204015198	-1.398199075	-1.242111406	0.6824077671	2.566992979	0.4409412749	-1.845295721	0.1040951353	0.1657632863	-1.094780521	-1.071841002	-0.005241153666	-0.1335197847	-0.4928260007	0.5045480278	0.2285433473	-1.110405378	-0.2627289565	-0.5554479059	0.2199601227	-1.545364326	-0.1149458645	0.363595432	0.09852095273	0.9183369442	-0.8042221854	0.6840574667	0.7713464285	0.5024804661	-1.158387569
