melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131
-0.07085960366	0.4679772444	-1.014983743	-1.02821934	-1.327128268	-0.07870930582	0.5021271659	-0.9175262744	-0.3734774967	-1.230402132	0.1705430989	-0.1892835207	-0.8925773771	-0.3837983607	-0.504698756	0.0846708026	-0.7727163881	-0.2631713312	-1.51602246	-0.4985120024	-0.2631845062	-1.39956543	-0.2189983446	0.4663543537	-0.7249945447	-1.624927854	-0.7245152342	1.212416915	-1.284290641	-1.523986065	-0.1275093221	-0.2826217086	-0.1782650912	-1.162016478	-0.3085312524	-0.1467287921	-0.7067072794	-1.058674375	-2.037964974	0.5463018957	1.461607206	0.6863345048	-0.1113341058	-0.6337807108	-0.7912187718	-1.710780373	-0.2910499357	-1.692449677	-0.3556793583	-0.6559919741	1.69769421	1.651628367	-0.4995979862	-0.3101017182	-1.023085592	-1.043813792	-0.9541527627	-0.5100980426	2.119980257	0.4314779102	-1.231372653	0.5732469559	-0.2233966597	-2.571555714	0.3334906298	-0.1567977029	0.3225310653	0.3614796404	-0.6907616971	1.464479895	-1.42422768	-0.176181685	0.3579889206	0.4372751073	-0.3354031044	0.7012224195	-0.2667098556	0.6431757347	0.3534406218	0.229972695	0.1140592208	-1.27929792	-0.5565112525	0.7397616289	-0.8241601883	-0.6768092132	1.213395976	1.389739488	-3.009788275	-0.8847899469	1.152515767	-0.8795535966	1.017637783	-0.4899445674	-3.105284896	0.2674803526	-1.709424799	0.8040839052	-0.1205935221	-0.1899646684	-1.934620536	1.191353482	0.004230407061	-0.4119868558	-1.068895933	0.6108972669	-0.8533155743	0.5304426322	-0.2650711261	1.470137294	-0.7115553687	-1.040577271	-0.007567340778	0.1875733297	0.1601996228	2.074354158	-2.254700759	0.6605672097	1.031424047	-0.4770580491	-0.441834484	0.6651634284	0.3233329768	-0.0242396849	-2.286090396	-0.9971693837	-1.031804743	-1.184602288	0.4463606753	-0.1187430428	-0.3310302116	0.8902185623
0.05744045392	0.4871347323	0.9868539968	-1.173179779	0.0472223855	-0.4320635939	1.129809443	1.163469513	-0.4986122925	0.1727096007	-0.6516762857	0.08315360729	1.68898403	-0.4479226468	-0.2213515214	0.2591761305	-1.297670633	-0.4236659512	-1.728354102	0.2020508568	2.21727936	-1.513114101	0.07707867872	0.3080925203	-1.042813159	0.7126578057	-1.17560177	1.344528693	-1.602410628	-1.385174564	-1.155883573	-0.6781739706	-0.8488347928	-1.686820146	0.4462044569	-0.3956346845	-1.478528434	0.1305156137	-1.357661941	0.257356735	1.497751563	-0.9466573876	-0.3479924329	-1.075510334	0.2724119042	-1.860910411	-0.829784602	-2.139493254	-0.08375606875	-1.222557462	-0.4592607103	1.713655595	-0.7137823293	-0.2914771	-0.8839940194	-1.502529694	-0.8508661422	-0.5969447344	1.90601147	0.2532045715	0.2172189387	-0.429587615	-0.2431496015	-2.233075578	0.1169329568	0.3109226149	-1.46679176	-1.64695749	0.02094233474	0.8236875184	-1.095752937	-0.6342280198	0.6049630421	-2.100077873	-0.7539810992	0.2853996329	-1.212105127	0.4385389236	-0.3161207181	-0.2626287957	-0.8355719887	-1.646237029	-0.344316252	-0.5056240162	-0.7666744421	-1.000413086	0.8226210336	1.848556916	-2.439735268	0.6612186782	-0.1803520239	-0.7953978291	-0.198238595	0.09054833463	-1.900881837	0.373548136	-0.9800345173	1.045283361	0.9644586838	-0.7543367632	1.292472422	-0.1785363765	-1.123968613	0.203194681	-0.203265958	0.1235917997	-0.2685524242	0.08312055097	-0.8079770633	0.4830962343	0.387210775	-0.9550383372	-0.2382050825	0.3561649675	-0.5776764604	-0.3912527061	-1.02003391	0.004309513633	0.7755092405	-0.08013648613	-1.008261093	-0.1303257769	-0.3815487901	0.3062819666	-1.913947434	-1.786795317	-0.6349110722	-1.10077061	1.059830143	-0.4783535011	0.3984279934	0.3047099026
-0.1020527753	0.3624321046	-0.9875474736	-1.522005982	-0.8953366787	-0.4193069471	0.6498286852	-1.000338696	-0.2016891127	-1.288496409	1.398258849	0.3654851061	-0.7542279033	-0.6480484933	0.2543685491	0.128968052	-1.255001914	-0.1966527038	-0.9731748537	0.03278985903	-0.1906174274	-0.1435995923	-0.1904048987	0.3062462913	-0.4622851667	-0.2070809116	-1.051784332	0.7477931165	-0.4720717131	-0.735473509	-0.5450203665	-0.6425298104	-0.1892670176	-1.269445203	-0.8235442293	-0.4511090196	-0.6579704407	-0.6029246555	-0.2299600051	1.016744689	1.096999769	0.348560303	0.2552815727	0.1296119818	-0.4365559721	-1.319607496	0.1887342245	-2.009272764	-0.5015076741	0.4447307796	0.04411852865	1.110707597	-0.5868384702	-0.01445903709	-0.8702362038	-1.919088904	-0.04871203405	-0.5389284996	-0.05041874218	0.3579838435	-0.983586999	0.8501423972	-0.1576308091	-0.09803040709	0.8469016323	-0.4411976111	2.059030714	-0.5771338957	0.7063418566	0.4969536793	-2.043685175	-0.03729925937	0.2913958521	-0.8237722658	-0.2225834745	-0.5128435384	-0.5884343198	-0.2415582444	-1.311759095	1.007570688	0.4250848079	-0.9031246618	-0.8290942266	1.218352548	-0.8859405218	0.2440237434	0.1619890351	0.582926762	-0.6590025357	0.6672234312	-0.3494088845	0.3196583572	0.9803546301	-1.573995638	-0.6538310115	0.2352977206	0.4274682025	0.4223548139	-0.8572240826	-0.7950381456	-1.638960969	0.3226385448	-0.6374066401	0.3510336787	-0.3563693412	0.1572463813	-1.047862915	-0.3066628427	-0.05144267112	1.545347929	-0.3612898132	0.118356702	0.02958287832	-1.032394335	0.2590683031	-0.3522868924	0.07493080783	-0.02663883117	0.5380595332	-0.6279673255	-0.4619982305	0.09486583858	-1.460094951	0.2064570221	-1.697545874	-1.552369853	0.001215303871	-0.6076365276	0.3549145349	0.02674962819	-0.6474164476	0.293259718
0.217457907	0.4772584057	1.053997741	-1.287169934	0.3765921648	-0.2016711018	1.669443701	1.138657199	0.3469439282	0.2331211323	-0.4245365386	0.6202062246	1.713410522	-0.21491469	0.1256286684	0.5254402288	-0.7996523441	-0.6979437006	-1.345158176	0.3714869154	1.040304547	0.2283293112	0.5150442165	0.4068512663	-0.5748959241	1.312226415	-1.362206632	0.4260899237	-0.08994832848	-0.7221763038	-0.6441959964	-0.5354728999	-1.324257568	-0.3689522162	-0.06003641822	-0.07029076094	0.2444081428	-1.462994105	0.6114345175	-1.659272415	0.05185121685	-0.3267839723	0.4663907096	0.1088144165	0.2111196535	-0.5969188415	-0.4496417087	-1.307661736	-0.2734802416	0.3244530787	-0.2243027631	0.1384662354	-0.7377698388	-0.2635235004	0.5690643195	-0.50324527	-0.6312143071	0.4734742069	0.06655137525	0.2502899151	0.1739931737	-0.8268022349	0.7776238064	0.6737282298	1.488593862	0.7049877596	0.1472594394	-0.847438963	0.9085016571	-0.4443998716	-0.8398978348	-1.253211082	0.2940739774	-1.702281344	-0.7013988391	-0.2127069767	-1.649413046	-1.252893774	-0.7465701818	-0.2239301701	-0.5708987718	0.4048657047	-0.4178063054	-0.3732255451	-0.8136788364	-0.8923597772	-0.9001153788	0.9980738488	0.03104770674	-0.1553297054	1.37572243	-0.09896780079	-1.08436566	-0.9204572115	-0.7996315679	0.6363962759	0.3015745079	1.479747766	1.396875832	0.3788339374	0.2275428741	0.4426613192	-0.807981334	-0.560685694	0.1149045803	-0.2060110631	-0.8497772176	-0.4669937403	-0.5535458455	1.123826121	0.5695157456	0.23693	-0.395819533	-1.361581601	1.073000989	-0.5599586593	-0.01088192514	-0.5183019897	0.3586218376	0.02967098181	-0.2781942723	0.1545801748	-0.6150245133	0.1268429635	-0.8093138415	-0.7736041933	-0.1965781512	0.4213283128	1.152347663	0.05245223812	0.7847709754	0.3149028864
0.2099625079	0.2887836658	-0.8893230105	-0.9513938331	-0.5200974864	-0.2266767321	1.29372949	-1.507669017	-0.1540598142	0.6469608641	-1.345043321	0.3293139566	-0.7818642215	-0.5167504887	0.965108391	0.5796216519	-0.7341497709	-0.9445334645	-1.666964226	0.06710819093	0.07979434596	0.09491538245	0.3638583191	0.231290324	0.6433999154	-1.100615068	-0.3226011187	-0.111291305	-0.5096775985	-0.6249173951	-0.6278278863	0.09889674199	0.4833270721	0.2388674333	-0.7199837565	-1.404718019	0.4614326093	0.05030146222	0.2799883888	-0.3124297639	0.3497975181	1.398070916	-0.6031246248	-0.3448880424	0.5335820942	-0.8082238445	1.323847858	-0.6933922768	-0.9965182475	0.3373521738	-0.5402418527	-0.02997245902	1.068739604	-0.7509316141	-0.02106081602	-0.5744633243	1.321180678	0.4700954225	-0.1050024267	2.051997054	0.2360533089	0.5764517325	0.2175282225	0.8963103502	0.3716139627	0.1361742725	-0.4258852888	0.645591535	0.9160845917	-1.045441613	-0.5381045433	-0.2758424591	-0.4134967949	-1.151861732	-0.1896919577	-0.3033978705	-2.270609588	-0.8581738438	-1.211076043	0.4013377269	-0.8320275829	0.02984015506	-0.581599393	1.452129701	-0.2846531081	-1.125120468	-0.01743074586	0.9434656286	-0.1074881459	-0.3315730562	-0.05018492088	-0.1128396058	-0.4887720054	-1.886459009	-0.3873789069	0.3097752364	1.380488554	0.7701430154	-0.6439157169	1.464764801	0.9775480963	-0.40113781	-2.203075351	0.675839809	-0.1568531435	0.9789027219	-0.01822443666	-2.065526416	0.155253473	-0.2264971933	0.1063041189	0.2879071236	-1.806122382	-0.9765727884	-0.2186041578	-0.1753694076	0.8542273251	-0.651030213	1.275397966	-0.1487745086	0.201870618	1.027752009	-0.2407062856	-0.6110716492	-0.3092990645	-1.878251364	-0.4617442485	-1.119412517	0.847397792	0.2787934054	-0.07415008982	0.6358289162
0.1366567243	0.537879513	1.563865701	-1.196013407	1.280935365	0.02888435005	1.211994303	0.1883209534	-0.2743043865	-0.6178643239	-0.5538997013	-0.09290524715	-0.7996030205	-1.056661232	1.152029194	0.310299329	-0.9479193056	-0.4014401039	-1.325337686	-0.3204287238	-1.559647752	0.6196123528	0.04824759723	0.656309623	-1.294089604	0.4462898354	-1.455155201	-0.5779232674	-0.5709796659	-0.213157003	-0.8500770456	0.2544760783	0.8505235087	-0.4935507868	0.5923381121	0.5449624836	0.8255589068	-0.5136799793	0.2053002474	-0.2799445776	0.1085780917	-1.130161183	0.08776537167	-0.2060595887	-0.1828485826	-0.5087665554	-0.3270851381	-1.158297106	0.3195050432	0.2547948368	-0.918070571	0.2830894686	-0.1723873719	-0.6335338276	-0.2515370082	-0.4229936012	-0.4306675532	0.9433446868	0.5539256173	-0.7072097277	0.9001820553	-1.335522564	0.6343352496	1.191644605	0.4935500985	-0.6307677811	-0.3361502635	-1.342204115	0.7079159138	-0.7257224497	-0.2486911907	-1.169427114	-0.3360670521	-0.053888052	-0.5032664426	0.5253602213	-1.835653946	-1.092106433	-0.9949832798	-0.8139706442	-0.7035575835	0.1950464523	0.3761337185	-0.7203604028	-0.7240534102	-0.1318224766	0.5664404396	0.8840157257	-0.1399519698	-0.02368460099	1.425225183	0.4086923488	-0.1963025021	-1.479842447	-0.09599833559	1.052373158	-0.02928029916	-0.7091892229	-0.1232992992	-0.6251311364	0.6218374462	-0.4327691019	-2.235079497	-0.01733398952	-0.08035601929	-0.1992237171	0.414716553	-0.6919205328	-0.7201950978	-0.1764080713	-1.184682342	-0.7565210609	-1.030668745	-0.4147527429	0.4801767204	0.1604975203	0.8997157062	-0.8660953509	0.3902571015	0.7906925086	-0.1509230231	0.7800708878	-1.130735621	-0.1100479921	-0.4245204688	-0.3179589812	1.153909001	-0.9712096464	0.1188164117	-0.5072674142	0.8714329009	0.05255639003
0.3597244099	0.4057941234	-0.7305807797	-0.8113118697	-0.7551608584	-0.4953013774	1.501820201	-0.4291484763	-0.1327401255	1.164869517	-1.163562428	1.39003077	0.3182172769	-0.3394442689	1.474401527	0.1079936138	-0.8713770973	-0.04503762162	-0.8999838625	-0.2719664597	0.5832591228	0.8588170447	1.039938074	0.06070917973	0.6692180349	-1.41263618	-0.3376097492	-0.3671457147	-0.05795661435	0.5558836764	-1.627911131	-0.2466964074	1.8303705	-1.265544723	-0.4095314464	0.3672793224	1.059522089	0.8144367606	0.7493918445	-0.6536507553	0.6344103831	0.5434196722	-2.155424052	0.387305916	-1.328200318	0.05087579495	1.840873158	-1.000675265	-0.5941961371	0.4357128592	-0.448051351	-0.1699208931	1.013723837	-0.8688912338	-0.7711451963	-0.6544980607	-0.1242498428	0.6547250751	-0.1180893586	-1.065277364	-0.09583106118	1.035904788	-0.4662161204	1.567249196	0.2696896016	-0.4998843756	-0.9534872628	-0.9536974412	0.7555179903	0.7274062746	0.1300929584	0.05659788145	0.513937467	-0.8488035997	-1.020756071	0.4017016154	-0.4160334329	-0.7480881824	-0.9341959334	1.243485003	-1.098782465	0.6998926975	0.203110975	-0.08296042237	-1.009136973	0.8596034911	0.7365516343	0.6925703201	0.6615230472	0.5887522505	0.4524855322	0.5058234486	0.149770837	-1.2379838	0.3742297575	1.225862154	0.3297667777	-1.117429686	0.54095137	0.4357813837	0.2774280478	-1.953037267	-0.6968921019	0.6131460772	-0.3308129841	-1.171523161	0.03329364529	-0.2837249422	-1.770828131	0.009883912498	-1.375489111	-1.546598894	0.4508983743	0.09264033708	0.7267586249	-2.208576924	0.8652885736	-0.6496554005	-0.004923300155	-0.00324333842	0.7555088366	1.70297224	0.772623469	0.8683951878	-0.01203356423	0.7887091782	0.1986239864	-0.6571358562	-2.065030873	-0.64652887	-0.7422998248	-0.6317264636
0.3491399062	0.4781487834	2.239969698	-1.019427907	2.047444784	-0.71819349	1.121954484	-0.3131175635	-0.01732080961	-0.7957696648	0.5818363818	1.244214142	-0.4777180248	-0.4357385499	1.294878202	-0.1644699505	-0.6400625756	0.1381534332	-0.761527086	0.5019108868	-0.738279617	0.9120278991	0.2031901834	0.6005271051	-0.3133619386	0.3349848737	-0.5293294514	-0.2872722236	0.5247420467	0.2037775547	-0.7839230268	-0.3742701559	1.209008913	-0.8394472414	-0.03409762737	0.4140858118	1.444179939	-0.3853276559	0.9644679061	-0.5270694406	-0.004849341111	-0.06705087935	0.1472725791	-0.3676460348	-0.3998728693	0.0313881201	0.02871035223	-0.6202429708	-0.6788628413	0.4066426261	-1.26332156	-0.8039455937	1.485808825	0.277722706	-0.5772021065	-0.9679777155	-0.09850441231	0.1750269676	-0.6010066103	0.0695728574	-0.0533564005	-0.0101077403	0.2159177107	1.23131694	0.02805215071	-0.4274832271	0.7104475236	-0.5956046113	-0.3275294043	0.1467142755	-0.7407495097	0.2812174144	0.05157083917	0.1609513666	-0.1212827877	0.4505478501	-0.7090410684	-0.4032158537	-0.3745037375	0.6043994569	0.5316179658	1.360798796	0.05835306867	-1.238437622	-0.03896550363	1.668160658	1.266344164	0.7195387217	1.429040529	0.02128509659	0.7649126807	1.056544901	0.1240925308	-1.974633025	1.499780838	0.3527984466	-0.6181217133	0.4188111622	0.7126483662	-0.686517046	0.6427119296	-0.3251934033	-0.2467478751	-0.02393552592	0.359635947	-0.7866497029	-0.7414043409	-0.1923451081	-0.6620315095	0.668517531	0.07941382002	-0.3845197264	-0.2898428966	0.7703692373	-0.255822035	-0.1125682929	0.5526392026	-0.4105918596	0.6283024871	0.08641996466	0.1548023864	2.173726282	-0.09376691281	0.1765885497	-0.1612587245	1.415173648	1.519598194	0.3932592957	-0.4587130474	-0.6274718426	-0.1597308465	0.5926291894
0.2542075444	0.7772666615	-0.6951862932	-0.7421421912	-0.3929538162	-0.3883647132	1.336042822	0.978233594	-0.3378999661	1.57338241	-0.9564991284	0.6694112582	-0.06600163718	-0.590983631	1.371732619	0.2837879718	-1.028018854	-0.3153362152	-0.9445487566	-0.001719323865	0.3071866459	1.399868356	0.2646499159	0.7916726756	1.680120848	-0.8127870438	1.156109189	0.1116431627	1.082897127	1.05749926	-0.06404936676	0.3417763114	1.440342535	1.059587193	-0.7732547423	0.333170577	1.625962476	1.033061111	1.222736193	-0.1191957195	-0.4093012329	-0.2261473	-1.540530748	0.09612115662	-1.232955075	0.01631458893	1.911229208	0.04154773318	-0.5866356476	-0.1335096912	-1.056863613	0.1391541074	-0.9166039274	0.9227164199	0.05394490188	-1.031871338	0.05763937988	0.0479642821	0.04970022004	-0.5808837492	-0.9717689448	1.292922033	0.04068353329	0.9896003776	1.402236074	-0.3468336305	0.1962301503	1.330203833	-0.1368767088	0.6837933053	0.3848892654	0.2922583999	0.3474170099	0.5598220791	0.0936969905	-0.2800725984	0.9133012116	0.007181059247	0.8186940136	0.6768181146	-0.6214045806	1.520331704	-0.1701584901	0.1798419376	0.003746110059	1.454492582	0.6100808543	1.091699127	1.578773618	-0.9164274029	0.6040765294	1.079751497	-0.09522814702	-1.005327685	1.458942249	0.949314362	0.7005616172	-0.9004997889	0.8649804087	0.6079600674	0.2637525249	-0.7262368118	0.1026635464	-0.9149957624	-0.3428741946	-1.17266403	0.7276675985	-0.1490393718	-0.5807681124	0.8740979107	0.06701282965	-0.7164965962	-0.4646304453	0.6123987763	0.247345154	-2.617844515	-0.6057948419	0.1226019894	-0.1502391764	0.2156000027	1.063366406	-0.4433664292	-0.06809760218	-1.079729373	-0.9051228302	0.3782917228	0.8490200465	0.4133379622	-1.237466565	-0.798472007	-0.1778955974	1.064363943
0.155219416	0.8685906208	-0.589199432	-0.7306411	-0.7206223243	-0.5508231914	0.832575837	-0.9915712188	-0.3335157691	-1.096874943	1.393546585	1.686466009	-0.5347488952	0.05012034767	1.131143671	0.6449890966	-0.1885520567	-0.2826187916	-1.222304977	0.4576825411	-0.9146999735	1.405992173	0.4968120209	0.4827837421	-0.534931401	-0.2406529215	1.68290199	0.6330404486	0.6801861417	0.8681838276	-0.2980790782	0.5567536914	0.600032423	1.654075927	1.523775566	-0.1183532158	1.483356617	-1.065099299	0.2525860492	1.447347769	0.3243894829	-0.3518234459	0.6417783646	0.3485950433	-1.212080787	0.2138930255	-0.2244203547	-0.1048596168	-0.8996518756	0.9746141536	1.003632945	-0.4473740822	0.990431908	-0.6683812472	-0.6686279685	-1.472143636	-0.2303687955	0.2871293308	-0.2859382319	1.800651183	0.02055936252	0.5442625622	0.4366000853	0.6752073676	0.3225808978	-0.6560135177	2.027330069	1.144540893	-0.9863893814	0.5351409655	0.2187458654	-0.3430801163	0.1501706865	-0.4356262567	-0.06584999835	0.9130668645	0.9832615106	0.9494665879	0.6981049545	0.4513931647	0.1498159602	-0.06210317928	-0.2103224434	1.048299535	-0.4839328775	0.1217856741	0.5888584213	0.7134713678	1.312123292	0.2428828897	0.1656086349	1.068037315	1.738226787	-0.232467921	2.463437361	0.6176890949	1.160862285	-0.1815566447	-1.0317519	-0.637078149	-0.6534510516	-1.085978096	0.1202234876	0.1261196776	0.5014301379	-0.7118424088	1.700552929	-0.08634325795	0.5735459909	1.756248071	-0.234805662	1.654558109	1.043879468	0.9466252729	-0.02537739932	-0.9708437824	-0.1768400858	0.2048158123	-0.652442482	-0.7717931434	2.388683914	0.2334177905	-0.07250772973	-0.1562455099	0.4729912539	0.5853299014	-1.117175696	-0.3863617759	-0.7731443294	0.4462412368	-0.4835262636	-1.3814486
