melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093
1.287998343	-0.4977466892	0.2271046225	1.306401811	-0.5597310687	-0.2723063527	-1.150448315	-1.630979333	0.6300383516	-0.203342559	-0.3220570776	1.101543718	-0.04091934433	-0.8764672087	-2.739273602	-0.6158343986	-1.499745548	-4.350629409	-0.7458364008	0.05410816744	0.474287213	1.853835898	2.461645939	2.72698743	0.3051372389	-0.9087974273	0.8745106914	-1.727681412	-0.6052779755	0.2526409435	-0.1312607957	0.8729137549	-1.333327144	-1.380966233	-1.048554072	-1.281161933	-1.147697337	0.605972027	-1.032739722	-0.3210833174	0.1319629633	-2.902141276	-1.798845099	2.775109947	0.3387495362	2.115063471	3.813426213	-0.0541795302	0.2720496594	1.689651211	0.727640483	-0.5056856348	-1.183281636	1.172965362	-2.387989848	1.251409596	2.475832668	-2.229193729	0.00306711884	-2.158815989	1.600251521	-0.06051916868	0.7754770251	-2.605417369	-1.994561931	3.865339176	-0.764438564	0.01687834939	0.5404086757	-0.9315696131	1.177914484	4.347325216	-0.9136054877	-1.609869961	-2.830043969	-2.189963718	2.47168138	1.817679471	-0.4204580554	2.896634312	-0.2207796509	-1.75433141	-0.7563205027	0.1022254331	7.661569873	0.9327667888	-0.7290056358	0.9971255841	0.3083239959	0.7145740388	-1.179891457	-0.1831230416	-1.017045675	-2.019249389
0.4806723837	-0.244831956	2.016429599	-0.9152253281	-1.218561514	0.938660818	-0.2033307282	-0.7441965323	1.290965351	1.194581314	0.7917365533	1.720945371	1.335381416	-0.9845940668	-1.279614759	0.3411192261	0.8214373906	0.03499715365	-1.378694168	0.4659407134	0.02059168258	-0.424842896	1.730831162	2.26634776	0.5809928793	-2.190922533	0.8661200036	-0.3351957862	0.9770282876	-0.09765578225	-0.9938091318	0.5333193522	-0.3397718496	-1.639558162	-1.255781604	1.066834336	-0.5590853748	-0.8100740143	0.04662207735	0.6605968078	-0.5633786713	-1.338643642	-1.512978929	-0.9277004203	1.935906471	0.64633654	2.022636917	0.0187744205	-1.305682982	1.382565379	0.1848765842	0.6854424309	1.169049636	1.034411684	-0.9090127567	0.1684782526	1.254450458	0.8571614681	0.5087331136	2.276096569	0.9744657443	0.7316622664	1.611746497	-0.5076129188	-1.222442336	1.354483807	-0.0089997249	0.9339862795	-0.3047773645	-0.2397681315	1.896116584	0.9927810306	-0.4789319376	0.5188561597	-1.810516589	-0.5528558422	4.020498772	1.399102244	0.422485185	-0.2067872197	-0.1796340959	1.34052016	-0.2890826445	2.265087335	0.4039766812	1.739654479	-0.07217899902	-0.7101552545	-1.199105024	0.1431178641	-0.7534907936	-0.5652684078	-1.1229604	-1.710372415
-0.5110786266	-0.3702961815	-0.2036906151	-0.4154474432	0.2531235236	0.04585511355	1.002586556	0.9577029857	-0.7413767943	0.05369659891	1.664155629	-0.3600883712	0.9023395586	-0.254938733	0.3157914568	0.1787770924	-0.1211462627	0.4561993413	0.1688869439	-0.2669943668	1.707684269	-0.5053757234	-1.417434617	1.18713607	-0.3696106883	0.8232910433	0.4745280024	0.5077475636	0.6623706029	1.051182362	0.4163277148	0.6126702505	0.1545017968	-0.4480105105	-0.5320916153	0.1918083888	0.08669040851	0.2835595155	1.232189792	-0.3464114386	1.146827112	0.8258140606	-1.359465764	1.209248346	-0.1023137532	-0.06107481175	0.3867790409	0.5284893751	-0.4489669176	-0.2407688444	0.04574458356	0.9294703242	1.016286357	0.7788075843	-0.06172925082	-0.4110482932	-0.5768657877	1.016584954	0.7444514591	1.380307135	0.1132417144	-0.2041714289	-0.2032775517	0.09330309271	-0.3708170586	-0.8041297626	0.7403352915	0.353271737	-1.279408171	0.2620763952	-0.1801242302	0.6968616723	-1.406621862	0.05867644733	0.4137736383	-2.513624749	3.24492409	0.2410338159	-0.8735654788	0.4587136686	-1.533915565	0.9265197385	-0.167975929	0.8677431434	0.02839029474	1.931514815	-0.5770496533	0.8549739675	-1.498750395	1.735959439	0.3039531352	0.799121695	0.1590423717	-0.1339276725
0.6965644188	-0.2433623434	0.07367756436	1.345664801	1.98512165	-0.3832959989	-1.575338669	0.1142175329	-0.4751889929	0.4529409163	-1.091736681	-0.03029994717	-0.9091326869	-0.3635941712	-0.4757887866	0.5070998508	-0.7597619257	1.150362198	0.6375687537	-0.9445978708	-0.305265131	-0.5287383585	0.4382032694	0.5907050901	-1.495132844	1.176065857	-1.218143081	-0.6614575163	0.2523706057	-0.7591866245	1.85856196	0.8363765386	-0.5371455921	-0.004484351599	-0.8776077988	-0.03380579219	0.01834056515	0.5977011793	0.6175172984	1.406723777	-0.4068552428	1.168199152	-1.250883994	-0.4779159656	1.35447646	1.223274899	-0.6483245036	0.4742464284	0.3282360196	0.185476028	1.333764371	0.1549093737	0.8358671174	0.7524456461	-0.6525436776	-0.7030945584	1.73712131	0.1217644559	0.4871941159	-1.590345957	0.3350620677	0.05054473424	0.4635875676	0.4647701317	-0.6996220004	-0.2927242064	0.1895538818	-0.180810586	-0.5788913199	0.6968955443	1.125675867	0.1462212616	0.07502281506	0.02174906902	0.009130849571	1.911794844	1.634969411	0.4638101156	-0.1244858595	0.8082993634	-0.824082282	0.3641307179	0.118784052	0.1602456031	-1.05038568	1.205301985	-0.6537610688	-0.8546943485	-1.174737872	0.1014924445	-0.05692386058	-1.629180509	-0.324871639	0.7947274436
0.08175501093	0.5061495076	-0.1899576006	0.5435850625	1.134418501	-0.6005552334	-0.3771661977	1.333150623	-0.7459860949	0.3926501424	-0.3987421667	-2.046469823	-0.4988510968	-1.548569241	-0.4389554156	0.1958326111	0.1217819595	1.465225311	1.062094401	-2.178234065	-0.6519798319	0.006493269259	1.701024772	0.2408170074	-1.336788987	-0.2212040983	-1.12081891	-0.3708010453	-0.8071124886	-0.563751169	-1.197980555	0.677888369	-1.263202914	0.1423718095	-0.9325940114	-1.649745268	0.3877635352	-0.7600144019	-0.002348447393	0.3641812408	-0.5740846381	-1.113973786	-1.798682165	-0.5225757688	0.4564811786	1.152734897	0.4583707466	-0.0103730897	0.8146053234	-1.419086152	2.715709026	-1.873351748	1.804007394	0.08876578061	-0.7943112618	-1.18130509	1.835476837	0.2157440647	0.627200239	-0.6513489738	0.08029475491	0.08436765087	0.6834113623	1.336794343	-0.2003687326	0.2115100473	-0.7958754816	-0.4518261728	-0.1560562921	0.7205329337	0.5502317717	-0.7745532512	0.7528904943	-1.26125515	0.6712633668	0.2557800303	0.6362523211	1.88484231	0.6842141236	-0.5108388542	-0.603664317	2.076673008	0.08142271786	-1.267076383	-1.339655191	0.7897624937	1.299983564	-2.042897187	-0.7136306976	-0.8496371531	-0.01617572136	-1.153069081	-1.787996633	-1.878633321
-0.6632163729	0.4598995963	-0.8086679705	-1.106583997	-0.9166891815	-0.7682224714	0.5990178077	-0.2519311048	1.030655595	0.8090725296	1.67752936	-0.87731523	1.228052487	0.6577226642	-0.7510184342	-1.092811518	0.4430417751	-2.159393124	-1.29893741	-1.79341882	-0.9332826573	0.3087258933	0.06285191835	0.2063579761	-1.399000022	0.001484888948	0.1548645246	0.6077402489	-1.560244218	1.337981754	-0.7378384931	0.1950898739	-0.5221066265	-0.2257780977	-0.6735197318	-2.093370751	0.8533301533	-0.6015123568	-0.1495631816	0.5409471394	1.54072092	-2.494663256	-1.510100891	2.874625793	0.198215822	0.7549836079	0.7795149469	0.4693748988	-0.7659986586	-0.8235219195	0.3096501377	-1.515958941	2.249643011	-0.116590874	-0.1367608128	-0.3513323721	-0.1756786043	1.193718983	-0.3481113209	0.7037638295	1.475052742	1.045258564	-0.4587103519	-1.563948768	0.3225770434	0.3553091379	-1.024381297	-0.1411178189	0.8240768354	0.1671065052	-0.8522822569	1.52032176	-0.5000014341	-0.2684385143	1.148117088	-1.442492351	1.440886862	2.350133537	0.9859128227	0.5228275884	-0.737589669	0.1144638505	-0.5567254602	-0.5123518856	-0.2029721674	-0.33453682	0.2498874601	-0.8780957184	0.1680467892	-0.9918245729	0.7454499488	0.217982846	-0.9741391507	0.5837411876
-0.7785227174	-0.2044893973	-0.7233660651	-0.4126851277	0.4412223203	-0.3972092479	1.608706012	1.716685713	-1.055854817	0.5279758316	2.169872141	-0.2416503249	-0.2004277685	0.8674402189	-0.01587013695	0.675499483	-0.6390888827	-0.2177372615	0.856904693	-1.355776711	1.79402954	-0.3017831396	-1.473101027	-0.4812306868	-2.219419525	-0.1365140899	0.04460502218	-1.319670148	0.1953565774	0.4857066441	1.113679355	-0.1992502309	-0.606679398	0.9135193998	-0.741722966	-0.98324737	-0.09845776879	0.2056247098	-1.333350744	-0.6427032003	0.8421179293	1.263814701	-0.6225502016	0.1854156702	0.6716742548	0.2898877932	-0.5823548949	1.215841737	-1.650234614	-0.2376939481	-0.5956716157	1.149237552	1.57538509	-0.179622176	0.1865745329	-0.3531003558	-0.1947971463	1.143399371	0.2114163166	-1.432600624	1.046122951	1.845896084	0.3603982419	-0.8925011836	-0.3443764247	-1.572335591	0.5736581611	-0.8986828976	0.02069786184	0.4636842468	0.5044024679	1.139928334	-1.629779937	0.3068404807	-0.561055567	0.5924646245	1.101268828	0.1009816645	-1.077037758	-0.00401253118	-2.474341916	1.382334792	-0.733406936	0.6202238765	1.260502281	-1.680523091	0.006280688103	0.2739750277	-0.4312871005	-0.7750305374	0.1323795626	-0.4084297392	1.277432968	2.199449173
0.8379953065	0.03769881298	0.226014931	1.643592206	1.850156007	-0.1391456928	-1.990342847	-0.4461529904	-0.8355032664	1.698300602	-1.374822758	-0.4931090224	-1.090920304	-1.668612717	0.1109585623	1.270416336	0.4396922175	1.171223763	0.2471243993	-0.772819741	0.1875934459	0.3351682767	1.62401431	0.3198935947	-1.441078668	0.1304443255	0.5564724372	-1.553885939	1.758732998	-1.242612106	1.682250498	0.8338216466	0.2181465316	2.044357056	-0.5015473472	0.4578166573	-1.112844304	0.2809299481	0.478882689	2.019535869	-0.6478370225	1.681861626	0.1719919045	-0.6809628788	1.576644571	0.6094051113	-0.2012176818	-0.4509058957	-0.3528837571	-0.2433079363	0.4954898922	1.685658975	1.674842607	0.04240778453	0.5247355808	-0.05243772626	1.385962992	1.213497271	-0.2352933249	-2.310637287	1.836649566	1.604329817	1.354555298	0.3258945025	0.9926532236	0.3746440677	0.5010600095	-0.8239122881	-0.02606856745	0.7314618744	1.795175168	0.5803232418	0.6788052115	1.495535286	-0.02682907272	1.286791835	1.284167998	-0.7773936076	-0.0685259336	0.6648099236	-0.3374010949	0.8683198623	-1.606209886	0.3702204067	0.8076524072	0.01115563212	-0.1009943153	-0.337330181	1.152049537	0.9608656474	-0.6413456655	0.7809537454	1.092767034	-0.009801228737
1.311989612	0.4837621213	0.9018911994	1.912177813	0.3604429503	0.04430710646	-0.987111358	-0.591382678	-1.748284541	1.416721794	-0.9794678453	-1.763184408	-1.34697642	-1.075489948	-0.6461034479	-0.3684772694	0.295282828	-0.5096919139	-0.4238651682	-1.055566346	-0.6740824284	-0.6537246484	1.416366221	-0.3893563633	-1.704481455	0.5720554613	-1.028682659	0.5861355169	-0.379238796	-1.165564194	-0.03739632701	0.6362982652	0.1541914338	1.664808265	0.5070297579	-0.1253211545	-0.001021599508	0.2942106924	2.594984105	1.167267246	-0.1935562112	0.907306921	-1.040661289	-0.4132231908	-0.3893774468	0.5948422609	0.01484789946	-0.6346672563	1.775508298	-1.19501685	0.3648926007	-0.8413466275	2.119379453	-0.1017881541	-0.6992730058	-0.6914589532	0.5918695214	1.185768357	-1.773075799	-1.022067624	1.448485705	-0.819888714	0.6774121858	-0.1112857398	0.9581931444	0.631528871	-1.535750311	1.445894958	0.3730702412	-0.6606148174	-1.114559069	-0.1585612128	-0.1094455653	0.4704875051	-0.04387636393	0.3537083976	0.2787337405	-0.7716386278	0.04287349333	0.07117441219	-0.4770091429	-0.04627688819	-1.855299345	-0.8364007029	-0.4738705293	1.95534659	0.4361494135	-0.4975699582	1.314113575	1.343244421	-1.267885294	0.5484447823	0.197183759	-0.2433185365
-0.3691892873	0.7228373166	-0.5175217727	0.249763616	0.8579891652	-0.4936547668	0.8842699641	1.133277224	-0.5419734276	0.4048664837	-0.8485320301	-0.7139314199	-0.7664844163	-0.919432937	-0.9930034433	0.2543677744	-0.01446609919	0.997189417	1.391273442	-1.631269368	-1.231020144	1.437359448	1.4446876	-1.575514133	-1.612041236	-0.502075634	-0.4038210896	-0.118655651	0.08750416718	-0.7878529937	-1.155943952	-0.6100607166	-0.6724975094	0.07851204903	0.0496845855	-1.426483209	0.1956183802	-0.6605628019	-0.7358396218	0.6814882075	0.2507273174	-0.7863499336	-1.065011945	-0.3001663712	0.7532895973	0.771930393	-1.027034351	0.06812013402	0.1958879436	-1.451628427	1.203724955	-2.017473841	2.03514553	-1.359633578	-0.6333761459	-1.550542808	0.7815593381	1.557268678	-2.409503263	-1.420612078	0.5785327752	0.8359317031	0.07215656767	-0.5973385076	-0.3400611036	0.6291592802	-0.7151420615	1.858292086	-0.2942537463	-0.3329678087	-1.972726563	0.8227690222	-0.766977924	-0.3359937182	-0.7844147787	-0.2889017729	-0.6744432096	-0.07439739977	-0.02120666678	0.9432340144	-0.6138326243	1.065213114	-1.181728254	-0.9695464395	-1.051051722	-0.5812138264	-0.3038535527	-0.621906183	0.06573258756	-1.032491552	-0.1114599285	-1.627126082	-0.9460929175	-0.9399557812
