melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124
2.177605125	-0.799187871	-1.124680462	-0.324700088	-1.324127615	-1.865387102	0.6704850359	0.2848535378	0.2131416172	0.431025554	-1.453543209	1.2674201	0.3029851151	0.2610749206	-0.1988505436	1.147252575	-1.570731389	0.6471893849	0.4420636554	-0.4868355649	-0.6215596335	0.2190491893	1.465452067	0.2552615175	1.031686523	1.59749269	-0.5657747444	0.4479480779	0.9240887811	0.6055541527	-0.1541134769	1.178048445	0.1275225437	1.369018088	2.56896577	-0.3632189311	0.8539572861	-0.779891702	-0.2257674257	0.3221316079	0.2923203933	-0.5200859838	0.05760580581	-0.08673674068	0.2596079915	-0.6874687082	1.633891197	0.8065854963	1.662534968	0.7680970663	-0.08028647221	2.757959203	0.4638306448	0.3906884144	-0.00724503939	0.3420277573	0.8720456493	0.1656131226	-0.4799209444	0.1255515958	0.6982940846	0.3754682218	0.7985580351	0.2589005531	-0.6332727357	1.728083437	2.008153266	-0.8955084634	-0.1176856488	0.04070822602	0.7853742624	-1.18133389	0.5613553044	0.01144159925	0.149483731	1.146309609	-1.414361853	0.1319416531	-0.3528525155	-1.403984126	-1.029048468	-1.16914679	-0.6330685172	-0.4771858048	2.10812806	0.1425075172	0.7689670724	0.6950730971	-0.09509296972	0.07757657803	-0.02626150091	-0.4356856397	-0.5883723685	1.254710698	0.1520230851	-0.97372552	0.3145962781	0.3786219293	0.1949331811	-0.7238932718	0.1444461293	-0.1287939994	0.3782670499	-0.2483725573	-0.9117144744	1.110341579	1.702518885	0.9097819132	-0.2733069458	-1.517899199	0.6638183764	0.1000340762	-0.1819661997	1.064974632	-0.1736746496	1.46445502	0.5559230279	-0.3152282323	-0.1528683033	-0.463133528	-1.366945556	-0.1083709567	-1.18423636	0.06177463861	-0.2682566001
1.837273299	1.420896509	1.202324053	-0.7162309318	-0.921336108	-0.9162376547	0.9462260646	0.5461519734	0.1268262269	0.7508443582	0.6801556944	-0.4530435439	1.123738904	-0.4227735093	0.5730719862	0.9496253149	-0.7725914664	1.296491343	0.6865072202	-1.330966556	-0.8770992561	-0.4040815622	1.994387861	0.7999588014	-1.273211548	0.4933293846	1.490961299	0.3466664775	0.4983472386	1.1660028	-0.1100100682	1.085922267	-0.03934272149	-0.6027181075	0.4031580026	-0.2131550141	0.88325131	-0.9400976319	0.09198241575	0.3605733914	-0.9550804763	-0.05023166308	-0.4266392425	0.4246195659	1.162675208	-0.8835532956	2.046818148	1.232396511	2.076748578	0.8376990954	0.4784047773	0.09492010386	0.4147793476	0.9382377948	-0.2757162968	-1.684640511	-0.4759712409	1.137153468	-0.2897403827	0.6517271052	1.125711404	0.6047921399	0.0799186141	1.482862308	-0.2460362972	1.857981967	0.2259171078	1.314526491	0.346320226	-1.067047133	-0.1988158837	-0.4386347598	1.859286994	-0.1282792106	-0.09552627751	-1.700687281	1.530122903	-0.1982221043	-0.1317381062	0.00129052852	-0.2576921397	-0.5833685048	-0.9349264903	1.76075535	1.166478591	-0.7497254094	1.20161162	-0.703473785	-0.4823630877	0.3031238336	0.5508713302	-1.082048809	0.1324995881	1.033253103	-0.1720268309	-1.59511586	-0.650509074	1.944122086	-0.4912282833	-1.516839496	-1.111449893	0.5257930234	0.2260659439	0.1832084383	0.9449989593	1.612169948	1.562459206	0.5709137652	0.4147695586	-1.733257596	0.09770954937	0.5612060952	0.3185220991	0.170311993	0.4965946812	1.170368057	0.2301403242	-1.147331553	0.05911855044	0.1675448312	-1.29838993	0.4363408762	0.3780780245	0.4520638788	0.2302095927
1.846484007	-0.5958564884	-0.924142313	0.666094376	-0.363464977	-0.2322034729	1.226369976	-0.6185013681	-0.3240049841	0.8167235977	-0.5951549081	1.897752338	1.475733924	1.91678488	0.2052300093	1.79640731	0.9348386093	-0.9793486646	0.9514174288	-1.519753604	-1.429712122	-0.210079395	1.346065939	1.2465239	1.376298196	-0.3350647787	-0.4827306056	0.2567824276	0.9767188705	1.860016047	0.459830533	1.111989327	1.430105394	-2.157944842	-0.2073502607	-0.5845968651	-0.8364429354	-1.237847409	0.8867181712	1.323608785	1.375515133	-0.2905139179	-0.07129609344	0.6841209288	1.757166855	-1.704796307	1.704351162	1.717228947	2.097303878	1.498895051	1.717525866	0.8407747612	0.9684043774	1.142445454	-0.4888148713	-0.03783260468	-0.512754086	1.888152287	-1.893516458	0.8705882681	0.2628421594	-0.8789379004	-0.4613201427	1.451569807	-0.03612790634	0.6156275267	0.6906973031	1.654235442	-0.1394123237	-0.5496267737	1.958695126	0.6467465841	1.880906666	0.240388973	0.8786721643	-1.140546584	0.6602150551	-0.4253005616	0.2565878656	-0.5790213089	-0.3159475555	0.6067325429	-0.526245452	-0.4805408756	-0.6852059521	0.7345180721	0.1753781928	-0.9290980712	-1.052393832	0.5535517696	-0.1049691438	0.5328106837	1.279938891	1.618061028	0.4635722783	-0.7374657246	-1.061499159	1.649577525	0.168940962	-0.4567006399	-1.485353459	0.9688576326	0.8099109547	-1.205263602	-0.6080913913	1.548401338	2.126010563	0.2161041077	0.6481110045	-1.234065543	-1.430232464	-0.3514647554	-0.4648217374	1.593041272	-0.2658017205	0.4761525413	0.6555519465	-0.502014811	0.09421925365	1.77465659	-0.4080484592	-0.03522011261	-0.2108923959	-0.5222480976	-0.2062831779
1.882113229	-0.9364438137	-1.015453533	-0.8072149327	-0.7778065555	-0.2126590102	1.620562071	-1.380092331	-0.9934325825	0.9842317303	1.47822306	-0.8754506511	1.749206209	-0.7656353742	0.9472750804	2.034435563	1.126555886	-1.06574627	0.8454030424	-0.03419315154	-2.255043214	-2.484109424	1.428811477	1.231728306	-0.4788163106	1.365292261	-0.2731494727	0.8369293849	0.8063711863	2.004706941	1.518768872	1.85233676	-0.5761789266	0.2436928606	0.7583662235	0.2348198745	-1.546812951	-0.6858099647	0.6057648706	0.5415252144	-1.154766422	-0.2436916098	-0.2387776846	1.309722415	2.40427794	-0.1032771613	1.789771313	1.117825272	1.55138636	1.22314256	1.516590907	0.1732771384	1.51944325	-0.7134828903	1.296429324	-0.213438154	-1.748935637	2.489049091	0.3341381236	0.2676706459	1.555546257	-0.1500374506	-0.04931848577	1.243138087	0.596574261	0.2226223552	-0.07488788127	1.058103684	-1.24964397	-1.739483409	0.5845803	0.161484119	1.456493472	0.4431266092	-0.4313074178	-0.593798487	-0.9817170557	-0.04287758437	-0.3822166967	0.1178754325	0.4693340732	-0.5118585068	0.6883001007	-0.203626941	0.5657199134	1.826942247	2.07896958	-1.26152281	0.777416871	0.8778496324	1.139540986	-0.1767535118	2.236359408	1.94428398	0.8768547106	-0.582811536	0.3270046271	1.18622836	0.2939721147	0.4783707357	-0.5320852747	1.897114765	-0.06269642569	0.3744028896	1.294149184	0.6523657987	2.073171869	-0.5739237549	2.620945999	0.7600725148	-0.753438113	1.008125128	0.1303838389	-0.6336178562	0.4865043536	0.6496646893	0.5006324399	0.5739406111	0.7916503487	2.061322375	-1.775773843	0.4538053468	0.2122058081	-1.051935303	-0.05604696245
1.421935262	1.155976554	-0.5058342185	2.07791119	1.431604702	-0.2630336225	1.549701885	-0.9289593042	-1.411673182	0.4746351781	-0.1248308116	-0.6968251908	1.850950596	-0.7374388308	0.7215225526	1.819944577	0.4786928708	-1.322616738	0.1512311525	-2.177522919	-2.244935492	0.3988352133	0.5057894327	1.349600786	0.1624370866	-0.882785046	0.2851213832	0.6339366183	1.830621301	3.021006216	1.660962457	2.080282782	-0.231246332	-0.4187435679	-0.254204604	-0.8825265306	-2.357358702	-1.080353595	1.135401319	0.6445162901	-1.892980487	-0.3939595786	0.1686707778	1.947736337	2.404316794	0.9576885561	1.832437263	0.6774620496	1.661651282	0.6238164872	1.431929201	0.2953254317	1.755988632	1.192665291	-1.490463996	-0.2345164142	-1.852256741	2.969655316	-0.2271669866	0.716936833	-0.4209582078	0.04892539169	0.4421006231	1.549253496	0.8710582797	0.03321743769	-0.5635740881	-0.4111180247	-1.579413833	-1.154372789	-0.6530882216	1.217646168	0.6464420464	1.416054837	1.144912393	-0.3008524358	-0.2161999102	-1.958942548	0.4104049115	1.745864855	-0.8538346822	1.29047438	0.1734411183	-1.778441606	-1.142601428	1.417156028	1.101731189	-0.4179372933	-1.418926994	0.534367194	1.580872921	-0.2599914392	1.937953708	1.314884245	0.6514247466	-0.09070367909	-0.5688507668	-0.03427329306	-0.5670298101	-0.003540792327	-0.1440117438	1.729356206	0.4868766495	2.035311579	0.4780605155	1.801389491	0.8195514142	-0.2291372361	0.9425234808	-0.7942757228	-0.2195894255	0.464724623	0.9081077598	-0.5377388562	-1.465346582	0.8059567367	0.206717636	0.05818994599	-0.08304035053	2.887199337	0.1413405387	0.6386533626	-0.05174384119	0.3500126292	0.2166916009
1.367625812	-0.6446352618	-1.18807108	-0.1793904399	-0.7296319076	-0.6635191085	0.8379072572	-1.275547887	-0.3599939789	0.07845744521	-1.444734676	0.9382605258	1.199005762	1.058767119	-0.3611623622	2.34001944	-0.1752790381	-0.625604589	-0.557947855	0.8052683442	-2.124760511	0.6456887208	-0.1126060048	1.206308238	-0.8450980991	1.533914069	-0.5522232984	0.8458279378	2.049005819	3.33326975	1.938397328	2.068958454	0.3181561934	0.08623018293	0.7781822981	-1.187639191	-1.268190583	-0.4917207453	0.8751999131	0.7003963082	-0.1704229327	0.2562027195	0.7019790838	0.8961624351	1.519365067	0.1007212515	2.379163279	0.03872395033	1.031874771	0.02402053908	1.074364078	1.270326698	2.78707151	-2.109356687	-0.7330865474	0.227925676	0.3218683833	2.680633183	1.551603002	0.6483780907	-0.3826129678	1.109121113	-0.1120559919	0.7799805659	1.503867095	1.276270085	0.102842349	-1.346470001	0.05670555225	-0.1610934433	-0.08224594384	2.021565049	-0.867089817	1.728933464	0.4283341428	1.271465907	-0.3247655873	-1.135716178	-0.8637062645	-0.198489314	-0.6999335476	0.878852178	0.03010388374	-1.048444873	0.9096629435	1.674497548	0.8194789699	0.1119408574	-0.767468245	-0.6808168406	2.224524706	0.3750836399	0.5312557343	-0.04218944371	-0.1116210253	0.5546756963	0.6244342251	-1.129076213	1.044866634	-1.340631595	-0.1459829265	2.390024449	-0.7431561317	1.221097586	-0.3479846477	0.1578389512	0.5632020292	-0.217858377	1.271741888	-0.7389436624	1.162957978	1.051906833	-0.3430793338	-0.4266114658	-0.02548115081	1.185161159	1.478017917	-1.063563373	1.320326865	1.806755857	0.00841553182	-0.6098516306	1.070753736	1.183029938	0.930556092
1.167850856	1.937381568	0.8526304352	-0.5118826585	1.640078237	-0.6177238801	1.200245025	0.2076674317	0.3315221256	0.3477058821	-0.07629098937	-0.6449332338	1.468943679	-0.8524796784	0.1590268178	2.034557854	-0.2374999728	0.1351905392	-0.04986233102	-1.424365761	-1.861833139	-0.6112670943	0.5490455251	1.825813876	-0.5110335472	0.5767279763	0.4216149272	1.515962026	2.144636144	3.467166306	1.796710641	1.880379824	-0.2150062406	-0.2009834391	0.5888737501	-0.9212047282	-0.8383565803	-1.017384175	1.168282002	0.9353654293	-0.8714135035	0.05981464809	-0.6470938998	1.089118838	1.87910092	-0.182249627	2.105026029	0.5828389314	1.763785536	-0.401270146	0.6373826755	-0.5802812978	2.490897782	0.4498608426	0.5578890427	0.4669371121	-0.4704640861	1.544083231	0.5343161603	0.6290246991	0.4808893903	1.5279429	-0.3239582763	1.051067275	1.845036114	0.7597262822	0.4846326389	-0.6810819871	0.07393895235	-1.012224353	0.01769111617	3.102211774	-0.584163559	0.7745408832	0.2705937799	-0.04828848316	0.6987249954	-0.8777334375	0.6320410471	2.102459622	-0.002631124741	1.97777906	-0.8157868108	0.1293090113	0.9778730685	1.041637299	0.4956109695	0.7609985788	-2.308508437	-0.2672959516	1.836005885	-0.8180949823	0.7999848905	1.178447612	1.045262775	0.4049316762	0.4783746848	1.283091723	-0.1887123181	-1.6236765	-0.2799850251	0.6063014917	0.5426396727	1.846094719	1.8217077	0.5872858124	-0.07202261961	-2.121435439	0.539154543	-1.020761824	0.487667708	0.6778748761	-1.075586953	-0.204742556	1.25170686	0.8794499264	0.6449232292	-0.1096045939	0.5664303966	1.916056212	-0.6179919417	1.253042609	-1.018322578	0.7551987399	1.248334452
1.549957688	-1.034968107	-0.9375607773	-0.5162243369	-1.199889436	-0.640630894	1.361951754	-0.1999585905	-0.04188513302	0.8579724894	-1.497898735	1.680681992	2.001217403	0.805829698	-0.02568327984	2.018257692	-0.5533904803	-0.8620404329	0.1333320229	-0.8256959967	-2.444251549	0.5112943194	0.6488629075	1.820915096	-0.1193308242	0.6169658639	0.2930929166	1.462374017	2.301245259	3.436346225	2.227268569	1.220034332	0.5148355071	-0.1543732212	1.976917519	-0.08659596749	-1.705068236	-0.8869933175	1.666682677	1.17459817	0.1444813017	-0.0782024237	0.6117864899	0.5604668166	1.617611762	-0.6286108958	1.821156619	1.258130823	0.2437686921	0.103896166	0.8130607368	0.2821451869	1.943340713	-0.1187296666	-0.2451734099	0.3759132645	-0.08152490767	1.012173207	1.340986405	-0.3708673009	0.04867234068	0.5829641842	-0.8444388038	1.713477091	1.320687796	0.5090455919	1.048381143	-0.2254411712	-0.1499159981	1.45527532	0.2366704078	2.830902258	-0.3064895547	1.708594307	-1.149856958	0.7655583089	-1.475603987	0.3232344198	-1.551670882	0.9265657792	-0.1423948853	0.7832733188	0.3382390121	-0.9258588358	0.1901104697	2.24887132	0.06309917281	1.483714294	-0.7272632117	-0.7796679837	1.687759473	0.05179286547	1.764946191	2.331126886	0.7840786384	1.11838466	0.3587638611	-0.9257823669	2.450896174	-0.1203785954	1.115096003	0.7626571244	0.3857301732	0.09345563475	-0.1734748675	-0.1686138215	1.752568025	-1.214083122	0.3822570149	-0.6753780406	0.5644556823	-0.8681322871	-0.5958563278	1.265651869	-0.4171339898	1.503826011	1.936119007	0.4988152207	1.232734378	1.845651871	-0.3342059827	0.9118142018	-1.675210121	0.6747884716	1.080614348
1.575751963	1.511911192	0.4521372455	-0.4021746055	1.407165753	-0.4544289091	1.858638976	-0.4233772231	-0.8752175209	0.9935440473	-0.008002642171	-1.124355626	3.067371975	-0.7403323736	0.9861715235	2.061125805	0.4073786018	-0.2810566507	0.09805528323	-0.3888404367	-2.603333893	-0.3067102894	1.11430375	1.623600193	-1.201512225	-0.4305029071	0.1712441683	1.46096785	1.793173374	2.851421284	1.880138275	1.334706374	-0.4580679785	-0.2297668324	-0.2619390355	0.1495982325	-1.655195612	-0.137471384	1.862085942	1.648759841	-0.3989903375	0.03859712454	-2.357608694	1.292535936	2.567050369	-0.4719864237	1.520091416	1.251984636	0.8986296266	0.4754816328	0.6578147055	-0.5998652329	0.5149224605	-1.219326285	-0.8111109368	0.1889661322	0.2595677752	0.229166833	0.06197694518	0.555197287	-1.262808987	1.128883611	-1.175506837	1.953626721	1.259461847	1.425742268	-0.6626177469	-1.809738369	-1.075059153	-2.080880329	0.4863730918	1.981477791	0.9878971477	1.462255374	0.7295094868	-1.186957124	-0.5379643881	0.2790799146	0.6505814756	0.9535763221	-1.271870234	-0.5692765553	1.029994485	-1.297788688	0.2840751756	1.334853097	1.768428323	0.5336587227	2.134211817	-0.3312414189	1.980008142	0.2492952527	0.9040684029	1.686110949	1.318725642	1.898303573	0.9616743122	0.5698396018	1.089172091	-1.934944834	-0.570719152	-0.5442779136	0.798943068	2.20414145	0.1223500271	0.2047777582	0.5659102638	1.103619984	-0.2166601912	-0.6103365486	1.861779931	0.5964974307	-0.4881224895	-0.933181169	-0.6361546009	2.09293153	0.3633549913	1.236992136	0.5931522985	1.31478607	0.9415199394	-1.340934792	0.6488192188	0.7184317168	0.8525779239
1.049639136	-0.5177379655	-0.5023609913	-0.8529821243	-0.5440505626	-0.260206082	1.348348998	0.5017326742	0.2932118168	0.8454180197	1.485543012	1.110975493	2.929863892	0.4864127275	0.961978099	1.821359782	0.2075404702	-1.580003717	0.6408603094	0.4728435492	-2.390692378	0.7750851404	0.512270254	2.3277583	-1.099220748	0.9551676169	-1.811688745	0.07498825294	1.339452759	3.293700536	0.6143281277	1.18161762	0.180149121	-1.256847735	0.4697512872	0.4695992665	0.6021184932	0.3498440648	2.210653835	1.322695354	-0.3116629752	0.7276032752	-2.810060854	1.237782879	2.700814276	1.393259195	0.9809994298	0.7429770004	0.01445909963	0.3999152422	0.8102061435	1.302633095	0.3197021534	-0.396587628	0.2732887224	-0.3174561881	-0.8873533392	0.6947730144	1.664365887	0.8562196117	-2.845872363	-1.452807193	0.255443694	2.604309592	0.5663018191	2.155010879	1.913031084	0.1833643729	-0.4307446267	-0.6404197167	-0.2012562692	0.4473830267	0.1699052967	1.823524784	-0.2371499939	0.7726900181	-1.926675423	-0.6497390369	0.134187886	1.029236905	1.16485695	1.278784833	0.3096425763	-1.538150081	-0.102258157	1.062515658	-0.005034608101	1.320835577	2.344173977	1.144952466	1.193852408	1.425474201	-0.3477079229	0.7643321416	1.065991739	3.246374913	1.346982644	-2.17586279	1.817843855	-2.645429401	0.8199196313	-1.2794686	-0.1258245248	0.01078924976	-1.451066584	-2.23293276	-0.6799829325	0.2660991865	-1.733317933	0.8073856853	1.999950662	-0.2600341813	1.436503458	-0.9415885944	1.105206339	0.2007709114	-0.6719991877	-0.2776645013	-1.101987537	1.815666972	-1.506990339	-2.537745068	-0.4104219167	-0.008394474158	0.4285820136
0.9325848261	-0.4167456944	-0.7406918117	0.02518794145	-0.2910330848	-0.6369825397	1.218496169	-0.8349204581	0.3277506688	1.269734255	-1.20647877	0.6499794675	2.023141941	1.187743772	0.5565962493	1.57908045	1.164596258	1.093218141	0.8190962172	0.9312973049	-1.197944887	-0.4785891386	1.483771262	2.901762065	0.5171492069	-0.9416248891	0.5428541233	-0.3650386722	1.488528895	2.496316694	0.9349741641	0.9971696949	1.841039724	2.605964336	-1.043499216	-1.199468177	0.5092522444	1.264885684	0.9716740889	2.090236174	0.4658399685	1.518774576	3.18974374	0.9052395656	2.203911143	0.8109843998	1.328194152	0.7283979106	0.160291073	0.02331337181	0.9461967421	3.104627531	1.858384699	-2.044304286	-0.7274435956	-0.8440841068	-0.3278375674	2.121509665	-0.217867941	1.197883865	-0.3609010113	0.8358124644	0.3815851954	1.818453874	2.491341379	1.848778008	2.435351837	0.7626407528	-0.2947029625	-2.055666703	0.124818151	2.418487012	-0.226419468	1.790823412	-0.08085308092	0.3778541011	2.249834888	0.5914356261	-0.576447735	1.288959757	-0.602595004	0.01521994139	0.6714234398	-0.6326452154	0.1183783509	1.692186464	1.732214814	1.325526159	1.930391225	1.544872969	1.502310831	1.221003779	-0.1155354405	0.656763101	-0.8144396799	1.826474718	1.502172568	-0.02967220796	0.9747222436	-1.808957297	-0.6933101034	0.890955122	-1.467363567	1.030306853	0.3481153712	-3.447194218	0.8753628667	-1.768792827	-2.475939306	0.1667458071	2.715664345	-0.5229012726	-0.5503788954	0.9945967338	-0.1703967052	-0.397978117	0.04516725779	1.33108253	0.9712411761	0.8908030669	-0.6042600813	1.369393886	0.3859401335	-0.3726212193	-0.120710357
0.5551408741	1.441766621	0.6485681896	0.148614118	2.167977882	-0.4838306898	0.9311739637	-0.7661170201	0.01182019695	1.011320241	-0.2094230634	-0.584693566	2.415586642	-1.274704732	0.1624884218	0.9089755205	-0.4107199056	1.142866955	0.4580472158	-1.64536864	-1.372236654	0.5418805295	1.939591945	2.506181777	-0.6210918245	-0.7664261352	1.000622746	0.2261821369	1.578341165	2.308272351	1.657242322	1.053268039	-1.045482876	2.259723547	-0.3895045039	-1.380793045	-0.6380688777	-0.01352711204	0.4565379452	1.302710676	-0.4301043196	0.2863881997	0.9394966874	1.582408226	1.650925224	1.16945423	0.8793864834	0.1935371937	1.469369186	-0.9457020667	0.6273651472	-0.1120805912	1.615028205	0.6709755679	0.1236027106	1.522407019	0.8816858643	2.568511668	-0.642775925	0.844370558	-0.01569870529	0.711498408	0.1869913018	1.020842304	2.5450698	-0.7927865462	0.8560156936	1.901218712	-0.7400045512	-0.08493327164	-0.1728795922	3.455711484	-0.1447245136	-0.05093340602	0.4691198771	-1.42263718	-0.2060238021	-0.8843772236	1.944683229	2.184780376	-0.9391905122	0.6804337028	-1.105392865	0.5846593794	-0.279171471	1.2974025	1.399722929	2.220840518	-2.091001595	1.12321561	1.008738615	-0.5229491579	0.142375784	1.215301053	-0.7045553135	0.3448294059	1.188989881	-0.0122263965	0.8841549158	-1.529631263	-1.0334937	-0.1271525765	0.6886130696	-0.2714320019	0.6903642044	-0.7875181932	0.5179984915	-1.492642826	-2.562943725	-1.389054397	1.587975415	0.2927531167	1.629768102	0.1430324031	-0.4998614094	0.3237190727	-0.4188571233	1.063818611	0.8194552295	0.8044385802	0.057464628	1.329515043	-0.05424232207	-0.156431379	-0.1437580734
0.4772726557	-1.050040649	-0.8327542203	0.1770569788	-0.3558032748	-0.6761961112	0.4606861118	-1.352507526	-0.2352143972	1.089661372	-1.207686814	1.334510184	1.646399511	1.136210223	-0.4246366111	0.2460646896	-1.580670844	0.5419933924	0.2971358508	-0.3703603005	-1.391281559	1.34528511	1.73826192	0.461709225	0.4908873218	1.352731178	0.3529060032	-0.04292322337	1.218028215	1.330191143	1.124577485	0.5664494024	0.9743512145	1.044288715	-1.104981713	-0.7653825178	-0.2664924491	0.4906004224	0.4426290211	1.071726666	0.1804893241	0.4589922442	0.8454003987	-0.09681388321	-0.2431404998	0.8626859345	0.443473247	-0.989465269	0.7781296135	-0.8242041882	-0.3019409762	0.7840648322	0.4599917772	-1.098955927	-0.8610344143	1.173590138	1.824460091	1.07418982	-0.6513923181	-0.4677417537	0.2835094974	-0.03744950733	0.2195412961	-0.3395786775	1.493125161	-0.6957208703	1.972064232	1.386356	-1.394092679	0.6466410432	-0.6934654377	0.1592035473	-1.724627368	-0.4115170116	-0.3059617752	0.7046722657	-1.172074566	-0.8324589827	1.72273873	-0.07063421081	0.004287466271	-0.3216745816	-0.855225742	-0.1666407992	0.9824975112	1.800210808	0.850846021	2.951112962	-2.181311227	0.4229472237	0.59418154	1.133847162	0.1843424633	0.2508068944	-1.926984633	-0.09207944652	-0.03330143118	-0.7031509568	1.474434165	-0.8358894669	-0.930784237	-0.2177456302	0.9983234982	-2.175758353	-1.374560929	-1.765946083	0.2991240308	0.3635413459	-1.949467136	-0.6661473468	0.1704899302	-0.2593012559	0.5584617485	0.1618247102	0.03388999578	-0.4495348988	1.825894982	0.991315797	1.216641075	1.446901735	1.209150331	-0.4929036695	-1.670377775	-0.9304849996	-0.6566511424
0.8651363811	1.332371998	1.33088513	-0.3944130993	-0.3405832917	-0.7561544746	0.6306490461	-1.049320709	-0.8908559643	1.29881308	0.7010114027	-1.005669278	0.8929946299	-0.5484889235	0.418897532	0.1706973385	-0.1000245746	1.527674302	0.6821381156	-0.6781346691	-1.75729333	-0.08194769425	2.24370273	-0.3666608745	-1.282955565	1.178670638	0.7622469515	0.06088856069	0.9594959445	0.7833633745	-0.5340270022	0.7192906753	-0.3543855324	-0.6664194389	0.1737244411	-0.6057062872	-0.6591728551	0.3646842894	0.2760537022	0.4626155641	-0.6476582057	0.4190563666	-0.6341391786	-1.538391555	-0.9998528748	-0.1136254903	0.7048458855	-0.9359807445	0.466840894	-0.7962158629	-0.6407250134	-0.2404584812	-0.5792688388	-0.5201207078	0.3753067303	-0.1862347361	1.307221295	1.002368111	0.311570603	-0.7308521246	0.8148301651	0.1981891129	0.1378496537	-0.7409070948	1.139664855	-0.1179590307	-1.061828359	0.4095023425	-1.447849408	-0.947944709	0.02911855674	-0.521697911	-0.6391902629	-1.382844433	-0.8736401012	-0.3208182162	-0.5818032955	-0.2852717124	1.912311466	1.098124658	-0.3536902241	0.008615195373	0.8621832219	2.17338348	0.6188543807	0.5490629437	0.9738671116	1.606463634	0.3000056896	-0.4556896821	0.7731597272	-0.1978683873	0.6746689886	0.5197631641	-1.651125291	-0.9915209459	-0.1806456041	0.6572069835	-0.5937927772	-1.093055189	-0.8251278723	0.2306625048	1.185529711	-0.2807358103	0.8404631789	-1.125292462	0.8280301763	0.210902768	-1.282651109	0.1652757358	-0.2681623586	0.6787529453	0.8126395774	0.4132953796	0.5565600162	-0.9739019927	-0.8731483073	0.7413019812	0.08171649967	1.104030208	1.623752847	0.4693979101	0.05224370543	0.280082224	-0.6918826239
1.20237769	-0.9768206711	-0.6748247382	0.0463919402	-0.8482569657	-0.1575801137	0.3583187763	-1.893485295	-0.05321221843	1.214282422	-1.621258041	1.258580367	0.903651861	1.137865575	-0.3614388979	0.4432695622	0.7179296262	0.7962444224	1.10043912	-1.037636284	-1.537795736	1.221942246	2.380423316	0.3067470483	1.407817376	1.958063662	0.6444153727	-0.6698946099	1.225039078	0.9450370403	-0.2531840861	0.08403291922	-0.1415639256	-1.035891314	1.030142931	-0.7468682083	-1.268790212	-0.5953882096	0.1249381089	0.4392091383	1.080800575	0.7544543264	0.3056815623	-1.332188423	-1.337811606	0.2754473633	0.6247529939	-0.7347629302	0.09611153525	0.0697809029	0.2445545888	1.198529133	-0.004252511461	0.9128270216	-0.4600155846	-1.482844534	-0.01095647502	1.593134102	-0.09277338064	-1.40663014	0.208338484	-1.008833948	-0.04193711502	0.1102074331	1.767781361	1.069762061	-0.3180670489	0.4354331425	-1.101847989	0.8232937705	-0.4073595633	1.706234416	-0.9980236528	0.1037859461	-0.6661435597	-0.3406924402	-1.028839903	1.490588942	1.215333353	1.329005017	0.2065746969	1.032661194	0.6396220203	0.5296519422	-0.2932610195	0.3089523077	-0.131314095	1.516290435	-0.5098981783	-1.809538869	-0.1870991012	0.04168348425	0.1519849448	1.485667629	-1.674147135	-0.2392541288	-1.059217684	-0.2236012936	0.6911965883	-0.5577240988	0.05882920452	1.246452507	-0.1689379092	-1.155893641	-1.437842444	0.2798894984	0.8383427316	1.257536098	-2.00983679	0.1226504901	0.1693261589	0.08661384372	0.06044748249	0.855975899	0.7128030225	-0.1757635911	0.402259219	1.626381726	-0.6854583127	0.3556544116	0.6144101532	1.793612141	-0.6578848172	-0.03280990151	0.3260453531
