melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123
0.9960137201	1.892680002	-0.7550734006	1.127828992	-0.917168487	-0.9643122098	1.90202657	-0.8287693883	-1.154255234	-1.213598208	-0.4360594899	-0.5897329829	-0.6294353024	-1.085676463	1.062159709	-1.608544087	1.079727721	0.1356887991	1.152374262	-1.105862672	1.37868505	0.3583363398	-0.4059339867	-0.4390869726	0.952564846	2.316456909	0.3847031281	1.790819436	-0.3968821618	1.248202483	0.3168067141	0.4222297526	0.901268132	-1.103216301	-1.148670251	0.7219834276	1.249594457	-0.4132557095	1.545902703	-0.06167613405	0.5557813368	1.095489171	-0.07302809045	0.03210417572	-0.4091305357	0.002520050142	-0.8376108014	-0.4625973149	0.601663975	1.891398067	0.115111378	0.2243923483	-1.821813898	-0.3919386847	1.674231715	-0.3791539017	2.024235779	0.7243848953	-0.7578668549	0.3347003811	-2.388225007	-0.5455850581	-0.3928932495	-0.4573360684	-0.4073389726	0.2704590622	-1.18031304	-1.366345273	2.102185712	1.536225295	0.4641556353	-0.3873265431	-1.819978164	1.649500538	1.575076205	0.8523513676	1.661715142	-1.366410625	1.635727409	-1.925624338	2.511716706	0.5922999436	0.2362454338	-1.49603057	1.076694647	2.197178223	1.799324458	0.3644175345	-0.2375560733	1.92184306	0.08910291726	1.435555651	0.2400265287	-1.230617196	-1.550488304	-0.4573125766	-1.212576425	-1.859611779	1.822025329	-0.4020246503	1.658020841	-0.8116337155	-2.332860231	0.9882812038	-0.1394596441	-0.1021929243	0.4710719005	1.650478248	-0.2527335843	0.6990546107	-1.357565749	0.1760880848	-0.3321881273	-2.688021141	1.192972203	1.526323163	0.6023506818	0.5561856115	3.140034137	-0.3287661184	0.0200796643	-0.7481114596	0.4946925845	1.447115576
0.8290863118	1.192493353	-1.906245884	0.3162270429	1.822774793	-0.9468347042	1.447233188	1.661007187	1.088912731	-0.7993246254	0.7786268797	-1.092083358	-0.8303891758	-0.01486113572	1.57447466	0.8939347334	1.246504301	-0.901574197	0.309033335	-1.371870746	-0.5760326693	-0.7395194653	-0.08485648865	-0.8263852239	1.874365739	2.727757964	0.9283834117	1.37045531	-0.3550083701	0.5071998431	0.1682707943	0.7507233004	-0.2239735443	0.6288728696	-0.5524856921	0.5830121489	0.9531462604	-0.9459055933	0.02059268214	0.681309929	1.112267633	0.7014122988	0.8768512725	-0.2644602506	0.3449658861	0.7033962736	1.101641704	0.9839416745	1.955986789	1.382487984	0.3273523033	-0.2324024432	0.5220068045	-0.313502235	1.259048553	0.5622009754	-0.3618872069	-2.276399747	0.1536258672	1.246783009	0.3346097713	1.378139306	-0.3482184658	-2.286095276	-0.7667426352	1.143943412	-2.603695359	-1.54334487	1.219495713	0.3234393638	1.559862133	0.1941901399	-1.527235069	1.76125615	1.65082485	1.113028465	1.000470008	-0.9407853854	1.615984454	-0.3199998338	-0.1623683639	-0.629661451	-0.9942078678	-0.4383324302	-0.06340260921	0.8316182798	-0.4943562813	1.046159269	-0.261076962	-0.8830675062	1.503739724	0.9185828776	0.6680856435	1.00005773	0.9967919158	-0.05215287244	0.7703433004	-0.5668881248	0.6867838011	-0.07704283048	0.9504153074	-0.7972309312	-1.8149274	-0.1675752864	-0.2794108558	-1.528119689	0.5568455766	2.963387793	-0.003215849337	0.8380207948	-0.7756454848	0.3409438869	-1.649529955	-0.8523343373	-2.115683063	1.438821672	0.4767868971	0.834490945	2.196197607	-0.2860649222	0.8300997581	0.01006232919	0.1324276045	-0.01415787627
0.6268599923	1.097424353	-1.282719087	0.6254936692	-0.09683410665	-0.2560055343	1.160596714	0.3645295407	-0.5042937544	1.265523689	1.128753284	-0.4676987488	-0.1064720983	1.561411966	1.656539181	-0.1619483792	1.430990531	-1.020717034	0.7393469799	-1.236995697	-0.4465753164	-1.651604818	-0.5542525337	-1.253899138	2.096118455	3.084441508	0.5887813302	1.761338765	1.376221898	1.429254401	0.4650888909	0.6942290917	-0.01533571987	-0.8823926432	1.476225805	0.6937325577	1.122643352	0.126484066	0.8941776101	-0.8373928781	1.540482722	0.2375514896	-1.661184455	0.01270113862	0.4994689285	-0.6470944978	0.9821626719	0.2899208334	1.610222183	1.144448897	0.3770550303	-1.199006275	-0.07315012296	-0.2938877363	1.915957216	-1.0219717	-1.204293418	0.393822908	-1.029772777	0.2733706621	-0.3288774036	-0.08678015881	-0.1323830797	-0.9071515804	0.1959057557	-0.3277771556	-1.403481536	1.666510566	1.23233087	0.4273083105	0.7170089843	1.01823266	-0.8880828866	1.015348377	2.392374797	0.6391268317	0.1744876025	-2.229513492	1.171221386	-0.07932479969	-0.7863253077	-0.2890937994	-1.407825505	-0.4136434534	0.3274657142	1.187041508	-0.5466774595	0.5405350419	-0.7034882626	-0.2272781453	-0.5756949712	1.473642594	-0.9756258757	0.1630984292	0.08795394214	1.427154792	1.507279983	0.1323010853	1.418923258	-2.474114925	1.206914176	0.9232134699	0.01410552424	-0.6556366197	-0.4126236334	0.2698541288	1.565265412	1.981454501	-0.1377286909	0.2953528672	-0.2285768761	0.3394622028	-0.8378034883	1.092515159	-1.161180096	1.345151545	1.358283158	0.5361826361	1.000080638	-0.4446225391	0.2391045055	-0.1195973202	0.8776510593	0.4260822553
0.5261602468	1.097665461	-0.7303357305	0.9695752625	-0.8014701734	-1.22016915	0.9326927306	-1.026622466	1.68397998	-0.5164691812	1.023362222	-0.4705790759	-0.1475302518	-0.3809867092	0.8276409568	1.911715908	1.36120069	0.6825503835	0.4439288522	-1.598695683	1.935032049	0.07802552664	-0.7110066501	0.4681346655	1.7187131	3.305001915	0.5784770075	1.941380458	-0.006207833464	1.302439712	0.2358222593	0.8504619289	1.771532438	-0.7648507853	-0.8750533632	-0.0836966516	1.021785944	-1.303861322	-0.2287370362	-0.5521451195	1.074493815	-0.4125037084	-0.9932391276	0.1914798327	0.8312107722	0.3954342068	-0.4719282212	0.1918972773	0.6700165658	0.9612797727	0.4702976757	-0.6129155903	-1.321985705	-1.107268301	1.363883046	-0.01844031706	0.630515211	1.507024536	-0.4006922416	0.3167618466	0.07112188492	-1.047783263	0.3584397425	-0.351038504	0.509924085	-0.9656239037	-0.3023626609	0.411184549	1.412541537	0.5189022848	0.9852874305	0.6645575858	-0.9698439896	0.09332477413	3.032259445	1.193407759	0.8234614795	-0.3433782421	0.8521401732	1.381580748	1.961746261	0.446360223	-1.632403062	-0.7251372825	0.9103676178	0.03925091267	-0.4136079395	-0.5090016863	0.2480306982	1.404676818	0.2998338851	0.9910713487	-1.927871228	0.04854335563	-1.221171692	-0.6754009756	2.108851349	0.2321735942	0.2018047774	1.047626753	1.670133102	-0.5412100074	-1.161856783	-0.6553183791	0.3864030612	1.419864858	1.79856117	1.760223678	-0.3697840289	1.043337869	-0.6563297736	-0.2826628949	-1.923750276	1.039231291	0.3551947048	0.40837128	0.7298194376	-0.07008172916	-0.1396555959	-1.169339178	0.2204944681	-0.2611547001	1.833187401	0.03908694676
0.8340156889	0.9869663457	-0.5457875667	1.152383792	-0.8168607061	-1.446170448	0.3138616645	-0.3913156537	-0.7539309147	0.004335071521	-1.245116409	0.07584599805	2.432513948	0.8850157356	0.6883038588	-0.623755943	1.655886862	0.7896653776	0.6186290006	-0.03957088026	-1.303610033	-1.507452803	-0.7498159583	1.114449488	0.9281783103	2.230750258	-0.04552724465	1.74104507	1.236114496	1.925404036	1.292713802	0.8784514531	-0.9180804344	0.3678249199	-1.863851451	-0.5235778225	1.450593757	-0.9187551175	1.736455437	-0.8774847622	1.72296111	0.1516260976	-0.2894180583	0.6023037395	2.230389878	0.422662835	-0.1611618815	0.8559339078	0.3218192149	1.991394721	-0.2654635947	-0.700325557	-0.8138640809	-1.560472239	2.377375984	2.558989873	-0.6849668983	-2.591003349	-0.2383912369	1.135324802	-1.2841247	-3.185675445	0.7945154153	1.344297369	1.431934648	-1.668659752	0.900070743	-0.05221616687	1.126532205	1.306386323	1.12280749	1.787837042	1.095229734	0.7834445318	2.343030161	1.287748922	1.136127043	3.689298834	0.5109685849	-0.1154834128	0.2959880811	0.8310249444	1.308188593	1.852872651	0.8482116498	-0.5956071599	-1.743480595	1.200675137	0.04744608842	-0.9968160147	-2.204705818	-1.014281042	-1.889869905	-0.1735507823	-3.666386705	-0.8856928765	-0.3687603811	0.3297122583	2.503708489	0.1562505634	0.8922788551	-1.31218453	1.371433215	-2.378933666	1.916257442	0.167320838	0.5705230738	-0.1501695702	-1.357454318	0.139117275	-1.117326143	0.5878524332	-0.06153955827	0.6086178431	1.360448153	0.06867925877	0.1378184182	1.103943183	-2.678463626	1.352620303	1.924272795	-0.8365613954	-0.0992778342	0.135676462
0.9600320327	0.9069347435	-0.4458238659	0.9162249407	-1.153283217	-1.508272624	-0.01391414586	-1.04159876	0.2628333165	-0.891299162	-2.72702976	-0.1518309174	0.6617927767	-1.007958524	1.334937896	1.954180885	1.475116806	-1.092283002	0.356107893	-0.3448823146	0.1726982626	-0.7597521887	-0.5155505996	-1.259776648	0.7122509798	1.358721852	-0.02112557967	1.292221764	-0.6661453796	2.031984627	1.058253053	1.066216674	1.175887513	1.598514534	-0.9765462844	-0.08291941939	1.087878952	-2.103280934	-0.1128294506	-1.164168519	2.238182455	4.106333396	1.874039353	0.1332133657	2.348665677	0.1785773161	-2.012798982	0.6277481765	1.027341647	1.630682621	-0.4125884069	2.271248076	-1.481806462	0.3463944722	1.671330656	0.6495756608	-0.5872125267	-1.575085512	-1.387239698	0.8102595693	-1.722890984	-0.2900328784	0.65193035	2.487006009	1.589200527	0.02345846406	-0.6359829748	0.39032438	1.012826914	0.4574832341	1.23341802	0.07018543044	1.846021567	0.7568587524	1.043900923	2.326580023	1.675742369	3.747052993	0.4712401062	0.8095244159	1.16093473	-0.4895523887	1.462368321	-0.7656822179	2.3508828	0.1317735843	-0.1628633308	-1.088364948	0.1932020421	-0.8728747779	-0.5734435244	0.6655812068	0.1538086198	0.2892897886	-1.206148553	-0.9585109676	-0.1083042683	-0.5610422877	0.5996157962	3.403705241	-0.3908603891	-0.7272963766	0.2794401797	-1.69839235	1.725465524	0.2750757352	-1.311066741	1.881993286	0.8492194997	-0.1066578843	-1.042975935	0.7617313101	0.2613670963	-1.227853941	1.283784041	-0.1146239964	-0.3175315853	1.306643811	-0.7770849713	-0.6224038581	1.843192534	0.1825880352	-1.733953273	0.2211554908
0.5085872956	0.4237088674	-0.7684137789	-0.4010160388	0.8005336141	-0.5305454205	-0.09289795491	-0.8922302129	2.120230597	0.135152508	0.01442361013	-1.162852518	0.05214342659	-0.05025195225	1.592466671	1.983109563	1.328151604	-1.149382589	-0.6323209941	-0.9716604664	-1.327848271	-0.5219295734	0.3303700113	-0.5746455444	0.06082219623	0.9787385898	1.201756643	0.1313722411	0.2933091633	1.299776042	-0.3679371017	0.05418556939	-0.8239910976	1.388425325	-1.936131281	1.43716461	-0.3019114204	0.5683244641	-1.711786784	-0.9554896068	0.7293447298	1.264142678	1.035263473	-0.3850838783	1.404225683	0.9810613908	-0.03805641603	1.633890096	1.023931983	0.6007012809	1.494979729	-0.1429438203	-0.1212459598	2.177902089	2.777474202	1.184027758	1.200283032	-0.09396925694	-0.8689648451	-0.5065675533	1.368414522	2.087037114	0.2089347188	0.4578252902	0.7243138718	2.345578253	-1.768632491	0.313018286	1.106543597	-0.7332593871	-0.01609428299	0.5795741596	-0.8191150286	0.9289733459	0.6761130138	3.059369203	-2.097437203	0.3402357548	-0.5979479039	-0.4774062927	0.3384829073	0.5549774534	0.1598669825	0.9196463373	2.813238449	-0.05156831141	-0.2979563352	-0.4613221869	-0.2625398113	-1.077941958	-0.07690129089	2.068059605	2.462596927	2.049968128	0.3314631305	-1.428467112	1.680069879	0.4619836069	-1.359036606	0.9693645018	1.005804932	2.086804863	-0.6580249198	-0.893783069	1.784880835	-0.4626235783	-0.3740505907	0.4926475409	0.4100195109	0.3483593918	0.7009127901	-2.181095022	0.7959335232	0.0219060986	-1.940297987	0.609218054	0.02060869947	1.600794957	1.082461161	-3.509265566	0.6408196008	1.028317729	-2.024775912	0.3675916666
0.44405484	0.2277452687	-0.4923116897	1.205746822	0.292251615	-0.5708286425	-0.2698104107	0.681486353	-0.4974109921	1.370778872	-0.8082624477	0.1031243512	0.441058892	1.825212036	1.178941944	-0.2015309055	0.6245879834	-0.8369719178	0.3049610873	-1.025647698	-0.1691394957	-0.9528997789	-0.3633361985	0.01347374718	-0.748445723	-0.3427790608	0.6553185836	-1.03095794	2.43964852	1.407407943	-0.3673506372	-0.5525231477	-0.8511507112	-0.373312704	1.231611248	-0.1937475364	-0.1888638628	-0.7569069411	0.7761587134	-1.247955307	-0.9477708499	-1.229940267	-0.5918526349	1.121838489	1.781186704	-0.08642324789	0.4066853487	0.1698058358	0.1560097812	-0.04873594969	0.1618242003	-1.370477817	-1.521044848	1.433173311	2.619954779	-1.136481812	-0.09540751466	0.4929951969	-1.006039967	0.3533943871	0.4985545479	-2.422210259	-0.5057845428	-0.04621687822	0.03201974611	-0.9134178925	-1.295480001	1.358501189	0.8691274023	0.5437978607	0.2337464602	2.404625101	3.536868151	0.8806393069	-0.02118652293	1.82977542	0.5613639547	0.3232919999	-1.000457113	-0.03868306371	-0.9532689878	0.09375341317	1.62414721	1.786450395	2.149611602	-0.6849534007	0.6545363075	0.008289139997	-0.4840087943	-0.8635282246	-0.07648850434	0.01635389367	0.010725081	-0.09537436088	-4.016172522	1.299645863	-0.3410890138	-0.9009543466	1.023881348	0.4855988359	1.396757412	-1.983525343	0.8799930687	-1.020563281	0.02592834402	0.7453808144	0.4491267596	0.8314646583	2.07857349	-0.7705605395	-0.8397644422	0.8290907207	0.07274844689	-0.04120304432	-0.07847159273	0.04578852006	-0.7650411957	0.1858793163	-0.3012518886	-2.430464441	2.455237752	-0.9990117992	0.4108206294	0.138323639
0.6625935165	0.7463706961	-1.121158386	0.666969778	-0.9337008595	-0.791507049	-0.3953766851	-0.6476997445	-0.9043510949	0.004469686898	-1.248698275	-0.353105779	-0.5970807992	-0.03410564486	1.584324678	0.2483117937	0.7807098999	0.9684994636	0.6388650336	-1.712093202	1.554945503	1.0194361	-0.4485057915	-0.291638438	-1.887105049	-1.786270198	1.033621653	-0.7392315184	0.5507873983	1.356570121	-0.7963498839	-0.5040111402	-0.1367991293	-1.668145885	-0.5547114491	0.484563148	-0.4655162844	0.270078602	-0.8477660876	1.279536641	-1.33925399	2.518198152	0.2671549626	0.585692311	1.292441075	3.97523332	1.64416773	0.6180288863	-0.8409051928	-0.2713927227	-0.1333536236	1.093811109	-1.808694306	-0.4330307321	1.838644357	0.4677925417	1.644353942	0.6477929602	1.194163253	1.367868438	-1.031576034	-0.6248602492	-0.8487570271	-0.562590947	-2.12398856	0.1531438575	-1.134191457	0.6709771122	-0.3907567124	-0.2273539565	0.1386972563	1.883070028	-0.6982933843	0.4685462735	-1.039705935	0.8796404022	-0.2469095981	-0.1284169556	-0.5128413781	0.5405580613	0.3542479076	-0.2345659967	-0.8468758996	0.8113510598	2.160631998	-0.5427432298	0.7956297467	-0.1758965287	-1.545321643	-4.381798406	-0.05579302894	2.098538225	-0.9898325406	-0.005467689182	-0.8863625779	-2.040320172	0.7563858846	-0.945526165	-0.8069965458	-0.1993254902	-0.4129722298	-0.2300781052	1.99392625	0.5154691685	-1.655039363	0.2489455276	1.481603398	0.7336493215	-0.5502344261	0.1258101924	-2.720567587	1.280947808	-0.9860073958	-0.04431731203	1.381011198	1.989248194	-0.5602895026	0.09009980981	3.283397165	-0.05667648521	-0.1096526934	2.330020052	1.639778687	-1.161753838
0.8306498436	1.023419659	-0.8321510325	0.4701559951	1.267557049	-0.08232369416	0.9069665992	-0.8097305917	1.420111082	-1.07837623	-0.2775652488	-0.3264706608	-0.06434646904	-0.3217536075	0.8784151417	0.8138660594	0.5962084179	-0.8214801266	0.5780521942	-1.401546214	-0.4322457503	-0.8162966433	-1.586918854	-0.4056117663	0.1065617077	-0.4814210823	0.7907187414	-0.8050332816	-0.88534026	0.6519747651	-0.9687509676	-0.5684915429	0.1142895597	1.094050281	0.07562021033	-0.02830833923	-0.3408462345	-0.716933429	-1.300699929	-1.836044368	-0.2043017276	1.001354778	1.308354586	-0.2126266234	1.358657746	0.5123873045	0.3715061282	0.09642120568	0.3840774101	-0.9924530376	-0.2527246745	0.9602483528	0.2617286477	0.06910546241	0.1885573538	0.1068793413	-0.2564018338	-1.123765633	-2.011458274	-1.237252153	1.275625878	-0.8540585313	-0.5148010377	-2.000587644	-0.9397791983	1.721218584	-0.09355185432	-0.459312131	1.457792501	-0.5113607198	0.1392863211	2.184945512	1.013359591	0.1193251682	0.4231837011	0.7577260793	1.217383984	-1.37410123	-0.7487470362	0.4587289716	-0.2948028399	0.7005433072	-0.4985836161	-1.333510751	0.3675797738	0.4208397077	0.8475920726	0.42126476	-0.5930302029	-0.5335692767	-0.188960404	0.6772249768	0.2416605544	1.82480224	-0.1289106852	1.277780592	-0.5033319404	-1.407205479	0.6507412951	-0.4876369286	-2.05851621	0.1823124254	-0.9952283981	-1.346709402	-0.04721304147	0.0255767779	1.596812227	0.6623854061	1.036164482	-0.5626275735	0.6171060297	0.4437849397	-0.1597735463	-1.055027188	1.564328897	0.9939573636	-1.875935533	0.03352366286	-1.020509924	1.59288555	0.0003639869921	1.591794631	-0.0974153123	0.1158120638
0.5727619291	0.4466586111	-0.338571845	0.6923841333	-0.1066622235	-0.7534186425	-0.0002128262213	0.3774573793	-0.5909062086	0.9600090604	0.04623853691	-0.4518817405	-0.2342554859	1.338396807	0.2217728768	-0.6863681172	0.9927355702	-0.5075300456	0.03390071941	-1.66869264	-0.4443881838	-0.6827165274	-1.297704936	1.939115076	0.1940614994	-0.1211514758	1.141366485	-0.9725935676	1.953967476	-0.8254562247	-0.3989686843	-1.740780997	0.06667549297	-0.5321912153	1.700895933	-0.1734955243	0.4986756392	-1.292666459	0.6867181008	-0.4822352591	-0.7675259913	-0.5790616786	-0.8651575567	-0.5960261161	0.4454461124	-1.339484275	0.1715721949	0.9149348091	0.9996150592	-2.430325032	-0.03241759715	-1.470570192	0.66132607	-0.09285083293	-0.2673769406	-0.6699301159	-0.5999222433	0.9255412097	-0.5020457083	0.2470232483	-0.8048900786	-0.8632851645	0.009076248973	-0.004008234475	-0.485742797	0.16292797	-0.2056555158	1.4925331	1.29743519	-0.07474037648	0.1841807616	0.3991544204	0.545683299	-0.6257237307	-0.2760873042	0.7633084708	1.454628589	-1.77522932	0.08167349515	-1.332197835	-1.518073534	0.7784933749	-1.109121261	-0.1065558996	0.7982823125	0.2280141	2.193415012	-0.5565599825	0.6238827811	-0.006400679556	0.7234059026	0.1484680111	0.4790723928	1.117015361	-2.51793708	1.05292737	0.193394088	0.770062429	0.7951382835	-1.196568528	-1.96998294	0.1899854339	-1.226412839	-0.5798535007	0.2697518021	-0.4010047202	1.642744162	-0.6827331897	1.394691876	-1.566778508	-0.3801225095	0.6975576939	-0.008182480088	-0.9369584199	1.694058554	0.04800774059	-1.760262781	0.9483988234	-1.307514776	1.030718119	0.7147010602	0.3738770546	-0.946112659	-1.067457702
0.6315706012	0.7957401296	-0.4711207005	0.8984351081	-0.5762717289	-0.643720186	-0.2403785329	-0.5630200781	-1.141178172	-0.6760135184	-1.461220714	-0.4885221003	1.10314183	-1.285972851	-0.1800513432	0.1889311017	0.8992595012	-0.176325438	0.9625785567	-0.9799901231	1.033058838	0.6113651447	-1.800015081	-0.2643694112	0.3935795691	-0.9559859564	0.9014120836	-0.4912369386	-0.3939794289	-0.4245166564	0.7978384053	-1.096153153	1.607211466	-0.7912179967	-0.9347146432	0.01417599301	0.3659211772	0.7389143894	-0.215432286	-1.210497457	-0.2559085171	0.1388135789	-1.141983665	-1.226196865	1.03425941	0.4595362227	-1.739366078	-0.7823559542	0.5911348259	-2.49338891	-0.4918172887	0.6767314528	0.3781724419	0.5357418244	-1.731647223	1.539756556	1.241229568	0.7868953393	0.142128174	-0.8253302831	-1.302387826	-1.406975598	0.0652109981	1.005217054	-0.485049967	-1.037570766	2.249261	-0.9463725751	1.63781151	0.1140204217	-0.4770611582	1.68273045	0.4139644521	-0.3313079011	-0.1392493509	0.5338404839	-0.3606899525	-0.4044051323	-0.03302556723	0.2013314498	-0.201223452	1.123128069	-0.1946959152	0.1190508221	0.6101313294	-0.1002423385	-0.1954264759	-0.1963736447	0.6221358471	-0.09986985996	2.340298193	1.211472425	-0.651869565	-0.7764137933	-0.6615687063	0.1361723159	0.9214272027	0.6408482417	0.6418875587	-2.121881595	0.8010944068	1.070088384	-1.044363837	-0.7443314161	0.04458467525	0.4667839285	0.5561910403	0.4749210349	-0.4880684363	-0.3393375757	0.0568223275	0.3133828641	-0.2447454204	-0.6587386786	1.624748	1.903590043	-0.1101245794	0.2229464107	-0.4647971406	-0.03387233622	-0.2869901336	-0.9323872473	-0.2448316775	0.781925065
0.2638661543	0.5338903787	-0.07236497791	0.537771433	1.061418448	0.3247065109	-0.5763702539	1.513291109	0.1763200744	1.837863507	-1.07022182	-0.1967472907	-0.3343790116	-0.372125371	-0.09884537541	0.07573159773	1.017727006	-0.9770620893	0.4980559086	-1.703023149	-0.7648930361	-0.9318564303	-1.000619428	-0.4944180026	0.6081474943	-0.498663201	0.6751776929	-0.1463832878	-0.9932357736	0.3314488928	0.9567135082	-1.224461552	-0.2587389082	0.3122306011	1.214644311	-0.7435409029	-0.08819823355	-0.3396643476	0.4497591339	-0.8320060286	-1.382258851	-0.9035067356	-0.6966112116	-1.225856399	1.123113302	0.04997747765	1.013802864	-1.084122691	0.8268270583	-2.325223266	-0.3227904922	1.520831372	-1.507387062	0.06908208754	-1.498025753	-0.3289551253	0.5369598305	-1.249867362	-0.585840355	-0.6841093034	0.4340620033	-0.2656587681	0.111423433	0.1682147571	0.03689790704	-0.4207244726	-1.548094651	-0.5017891057	2.494174203	-0.2127181364	-0.3241837605	2.326243522	0.2995186858	0.205576887	-0.1436176538	0.5208298724	1.304158971	0.2343356599	0.4082926484	0.4259224644	-0.5202047943	-0.06496278088	0.3024049635	-0.4385785191	0.1587215719	-0.7345225672	0.02546377557	1.309962613	-0.4903911682	-1.187388229	0.03880422623	0.3183201083	0.1399263391	-0.2703840151	1.032033813	1.293956994	1.172855189	-2.394736255	1.100482828	-0.6173893047	-0.8419898648	-1.385480495	-1.400554373	-0.8808651564	-0.7129707384	-1.36314832	0.375629165	-0.3472617119	-0.02695898031	-0.7172981057	3.521070383	-0.59478449	-0.8966862377	-0.0008026206562	1.305322142	0.7385544923	-1.318250012	-0.7337304325	0.2427477888	-0.7740168113	-1.495599928	-0.82382055	-0.8976121542	1.305079612
0.3648342992	0.1949971898	-0.923259679	-0.01091903091	-0.859397174	-0.2350220964	-0.7402691373	-0.6087445186	-0.8114848306	-0.2906145949	-0.1710512339	-0.1270172878	-0.3094099601	0.4568460683	-0.02836051434	-0.9830487015	0.6941382437	1.030014018	-0.4808547021	-1.785056257	1.16771492	1.631048238	-1.200646782	0.8086471698	1.060837183	-0.7846398943	1.082403411	0.01086652345	0.6719619709	-0.2885309697	0.3669941727	-1.273686354	-0.1729227055	-0.2536576441	-0.7313367513	-0.0744266328	0.3786866972	0.7434721355	1.841169598	1.17779164	0.5679736623	0.6781699524	-0.4105623759	-0.9008530144	0.1459235372	1.654655102	0.6257232225	0.2426199676	1.138474736	-1.834276574	0.3492108539	0.1565670794	-2.114141998	-1.09046635	-0.6319894127	-0.4978857012	-0.3002245152	-0.6106543347	0.4136449344	1.099239606	-0.326600954	1.986608546	0.5299389269	0.1037521612	0.02837848251	0.1162624502	0.692628951	1.254336938	1.304010769	-0.2349189033	-0.4198631342	0.1858016671	-1.384842567	-0.4437563466	-0.8386650526	1.265036006	1.446698693	-0.5715275313	1.014706352	-0.2355210774	-0.2036478802	0.3407749272	-0.673166937	0.1341941139	-0.5451485711	-1.061029685	-0.06572160064	-0.002850227302	-0.6182874597	-0.633589129	0.6272666695	0.9173624443	0.597165262	0.015316271	0.4268174941	0.2370831944	1.44160452	-0.1565310235	0.8743094285	-0.7072643196	-0.7222139088	1.050920722	-1.030141894	0.3562280791	-0.2597808912	-2.411721977	0.3083334628	-0.6823915258	-0.2821943519	-0.1744774108	1.402117845	-1.607847058	-1.198949377	-1.040045549	-1.009479394	0.1401534216	-0.1603745365	0.5821730652	-0.7460108791	-0.5625885407	0.20338163	0.93151212	-0.1449648594	0.4305738281
0.0494407892	0.2929481699	-0.09882960937	0.1572597054	0.7790539605	1.105123762	-0.4342906649	-1.079190423	0.9614186283	-0.5349011071	1.269981461	0.3759359397	0.8096423821	-0.5944675996	0.1994300054	0.1879202282	0.2879502187	-0.2616135117	-0.1502423838	-1.601432067	-0.5507053896	-0.1347974332	-2.117125196	-0.9115325059	2.00226886	-0.2364961211	0.9727061027	0.2064652627	-0.4805906448	0.3119470562	0.7938416902	-1.077863456	0.4080097312	1.695525724	-0.4305468047	-0.2807751771	0.1839941604	1.193634786	-0.9786947154	-2.205792897	1.032687361	0.7407633468	0.3554113193	-0.7670105118	0.7079632728	0.01335459999	-0.8533933353	-0.4910156014	2.372515439	-1.229393853	-0.0890521637	-0.3726296411	0.4078575769	-1.062134928	-0.6548459517	-1.249909526	0.01716859457	0.2247066312	-1.102355078	-1.630684311	2.248620558	0.5632547828	-0.181032313	-0.6299877886	0.03615324707	0.249806178	-0.1313135481	-0.5080366604	0.1855273997	-1.115598694	0.1108649172	1.899821127	-1.279772816	-0.5842574838	0.04324640259	1.085347281	1.04333202	-0.5135629419	0.9379528594	0.7070942602	0.3903222641	0.09967020006	-0.7565023549	-1.856006041	-0.8221899159	-0.1318810674	-0.8450580975	0.2512749297	-1.116103849	0.008273015319	-0.881686406	0.4809260852	1.969122101	0.7208506472	-0.009391665692	1.292183538	-0.260939872	0.01609822406	0.6640277592	-2.158994132	-1.040717751	2.177792938	-1.165872474	-0.1925224029	-0.545464201	-0.8679664434	0.05758762033	-1.093387269	0.7435509317	-0.2534204269	-0.00892291713	-0.7883004014	-0.6327260901	-0.5195384392	-0.4530040123	2.224505391	0.3075222364	0.6288848064	-1.03467942	0.3803664756	0.00504939533	1.682408304	-0.3987453557	1.475832049
