melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125
-0.05987982273	0.5628689754	0.9595614967	-0.9477873783	0.2703669931	1.376127829	-0.1323129792	-1.027282856	-1.247061722	-0.9736931713	-1.263420574	-0.6379733294	-1.896675011	-0.007432444842	-1.041731345	2.390796395	0.535617796	0.8503065677	-0.7086127917	-1.279547584	1.493904253	0.7128843264	-0.4230619359	-0.2022536174	-0.7012633165	-1.327838805	-0.4672842859	-1.334367558	0.6521676954	0.1329637951	-0.4175446468	0.6207901704	0.001108023767	1.10130969	0.7867364101	-0.1479386601	1.079371326	-0.6258039323	0.1238248538	-0.3351185973	1.173820849	1.33570994	0.2143277247	2.897372588	1.961409229	-1.307963657	0.02196994775	0.4011755255	-0.2751650317	-1.348698962	-1.641719656	0.6941873735	0.2492643426	0.138856243	-0.6093705365	0.005872489672	-1.75213935	-0.4013921989	-0.9655390341	-1.459485277	-0.9204002632	2.620138635	0.186446092	1.607145915	-1.785001295	-1.10333348	-1.866676331	-0.9311713297	-0.7196266437	-0.01762108246	0.6344221399	-1.421424461	-0.4298510301	-0.4548924212	-0.6560852081	0.9270337005	-1.016692667	1.179112102	-1.372505597	-0.1670059291	0.4744521822	-0.901614457	1.063292923	0.9707995136	-0.9973748208	-0.1357483297	4.465814496	-0.2222656423	-1.635562774	1.033482038	0.7479923676	0.02873114031	0.2346303092	-1.68043728	-1.21643942	-1.627606256	0.3553953146	-0.3839524851	0.4211427624	-1.097925814	-2.618891651	-1.584382423	1.0114888	1.131518388	-2.668513655	-1.100624329	-0.6867570344	1.413780313	0.1440079955	-0.2070631413	0.1114559284	-1.154089341	1.330937414	-0.5841853398	1.716988303	-0.1508926586	0.3028874833	-2.271117802	-0.1664726936	1.537907477	0.3653902497	-1.598732821	-0.01693401016	-2.724514543	-0.002410945624	-0.5830511737
0.1426038649	-1.171659852	-0.0201603765	-0.3866405936	0.4259504585	0.9634042509	0.05998212383	0.1333390945	1.117357082	-0.8106004447	-1.397049365	0.6748799988	-1.061880456	1.237022854	-1.281285807	1.177659173	-0.3458282046	-0.4286122382	1.250985939	0.5899009785	0.8499427591	0.006715744673	-0.3059380607	0.6892361243	0.08994575816	-1.251105007	-2.393514632	-0.2076631742	0.3706174994	-0.01573895547	-0.4866598557	0.4015869258	1.068630641	-0.8518242335	0.5641622659	-1.614583103	0.7320865375	-1.280531112	-0.3944908191	-1.734138343	0.1655020456	0.912973493	0.4174199976	0.6119817508	0.6121139787	-0.07956971925	-0.1196611832	1.015616278	-0.9505667288	0.04750094085	-1.396110945	-0.03480711129	0.2667482256	-0.72234042	-1.064342646	-0.1086128054	-1.739236659	1.417246003	-0.8492937284	-0.09720564746	0.2095366959	1.465207429	0.3318975835	-1.834723611	-1.450321037	0.02570787824	-1.343318896	-0.4937717155	0.863197171	0.9795903256	0.113026484	-0.926319478	0.1828131775	0.7437591854	-1.174573471	1.30528703	-1.395782619	0.1472932762	-0.9904212574	0.30163082	0.3474745408	-1.517312706	0.4892663962	0.9183607261	-2.513728626	-0.1657884526	3.595842251	-0.8941555543	2.137631011	-2.281633796	-1.660262261	-0.7313897918	-1.089725643	-0.8483434073	0.3457156818	-1.401217274	-0.167922938	-1.096395574	-0.428990321	0.4672852256	-1.972334847	0.0001921061085	-0.3796393408	1.315468205	-0.008032878784	-1.047319304	-0.9325555293	1.142853509	-1.315771187	-1.83501343	0.3214501763	-0.9160030429	0.5600711444	-0.9622347514	0.7107062065	-1.25238521	-0.07042610754	-0.6638672058	-0.2420290629	1.452042361	-0.4141557234	-1.155582676	1.843825637	-2.961472362	0.9990634771	0.4999621444
0.02180292926	0.7929211044	0.1165474592	1.546679392	-0.1135095682	-0.1924821004	-0.8700085442	-0.3450473665	-0.9441114568	-0.8713627035	-0.343915315	-1.070450717	-0.9072552124	-0.7013656938	-2.017581334	0.6698831754	0.3833240917	-0.03322830036	-0.8432258646	-1.509990515	0.5793180714	-0.7216551552	-0.1548633824	-0.9832433151	0.437927417	0.1417595326	-1.860195771	-0.5837724022	0.643674767	-0.7861599815	-0.7936846501	0.7513133824	-0.258969792	-0.05244261605	-1.406093252	0.344327109	-0.6484681484	1.231541496	-0.8785425492	0.7631293435	0.4073844086	0.4331747875	-0.2424107128	-0.2806681068	-1.544621495	-0.8277722829	0.0003720012351	0.3970772036	-0.04447315182	-1.84474675	-0.6359076852	0.1724733355	-1.270129317	-0.1216380784	-0.7662336514	-1.581727509	0.6259355164	-0.7732061916	-0.06943926951	-1.047832328	1.029713131	-0.6722155491	-0.3555089732	0.4179062613	-1.086028812	0.9944370659	-0.4347577735	-4.074190611	-1.708524506	-0.1053430515	0.4449019149	-0.7894266914	-0.1815117516	0.4758103927	-1.914756839	0.8452922528	-0.4849862005	0.2711016433	-2.780307375	-0.01668558364	1.048034161	-0.7163697681	-0.3783598506	1.028662757	-1.401236213	0.9912989229	-0.28189553	0.1150745308	0.7613612675	-2.202006715	-0.8063881209	-0.4152321463	0.7534729202	-1.592490735	1.014379804	-1.040164645	-0.3272391592	0.8896042872	-2.030431316	-1.602162122	0.3851333721	-2.856220021	2.544751717	-0.760970287	-0.8316088441	-1.257920167	2.524376886	-0.5422784318	0.1214531024	-0.8428132029	-1.101840141	-0.8163620494	1.04173886	0.1977324258	-0.03877815086	0.3292058476	-0.7019230011	-1.21835362	1.092417961	-0.3749235625	-0.09352044234	-1.741260401	0.3574316544	-0.01002364526	0.07556852407	0.1592717381
-1.194563827	-1.0976089	0.3647085101	-0.8590339595	-1.921615735	-0.9888210667	-0.9809911321	-1.758341287	-0.8445142319	-1.255117298	-0.3399897892	-0.1476748893	-0.707372541	0.1980227589	-3.24121409	0.2562480787	-0.431748554	-0.1813120161	-0.6646550539	-1.79922723	0.8190714326	-0.2643038322	-0.3417327805	0.2702950261	1.266080421	0.3865869834	-0.1069976302	-1.380153748	1.041342451	-2.625321789	0.3766416183	-1.501606375	0.7230425129	1.429419599	-1.080806646	0.2590836361	1.282012254	0.6028402159	1.272751995	-2.430288085	-0.9004845796	1.468084957	1.574883619	-0.2646674673	-0.3073038987	0.09453996666	0.7653548205	2.129728447	-0.2869507271	-1.224769131	-0.5224532082	0.7808907925	0.1296819677	-2.686571085	-0.6722140355	-2.312646029	1.46158828	-0.8122946709	0.2874573264	0.3299349957	-2.010299246	-0.06227477406	-2.255831501	1.537230096	-0.03949560934	0.5192998176	1.083738506	-7.468527498	-1.873529946	-0.6188564235	0.8760167683	-0.3915228087	-0.6943102127	-0.9155826287	2.377015665	-0.0582995195	-1.643364483	0.848599495	1.767087162	0.212044925	1.920581061	-0.7907407203	-1.802679726	1.361685172	-0.4932728304	-0.01651339759	-0.05539431437	-0.2071353391	-0.8403235072	-2.66642069	-1.37544829	2.167317296	-1.42891846	-1.411096454	-0.2973291028	-0.8202522457	2.334402549	-0.04513081446	-2.104031162	-1.136733446	0.6210135615	-0.9864026853	1.813815243	-0.9049059181	-3.332675743	-0.7552847985	3.427272624	-0.4210191416	-0.8626634843	-0.03793550384	0.4525670818	-0.1225277615	2.442299002	-0.2716864471	-0.3395505957	1.025130972	0.2847341311	-1.354750443	0.4859041371	-3.355572665	0.9828647324	0.02224185478	0.2232692145	2.28246153	0.3289693107	2.406693086
-1.553168874	-0.9542323268	0.1957430026	-0.4547522977	-0.9273989403	-0.785415853	-0.1740498426	-2.171645197	-0.003122632158	0.2587552069	-0.2704252875	0.935549462	-1.566741779	-0.6118212628	-0.0800457529	0.5746644404	-0.886007617	-1.023840562	0.9514587434	1.778126516	0.7076860552	-0.5482239442	0.02962676764	1.30039578	0.694739586	0.1127182149	2.907400848	-0.7018450439	0.9359938317	0.3228275375	0.5672843619	-1.844440385	-1.436784893	1.773274649	-1.681840204	-1.383608844	2.510076657	-2.111932722	0.3789792634	-0.2663974531	-1.941455392	0.3234018152	1.04979257	0.0915427391	0.3949948539	0.580152902	-0.1010391161	0.2349100109	0.5138043742	-0.2309567642	0.3436771607	-0.001395194086	1.671669647	-0.4641435752	-1.543253571	-0.7844844137	1.616242719	-0.05767722907	-0.08223550416	-0.400557885	-0.5084523794	-0.9108014745	-1.936346518	-1.621065328	0.2560202436	-0.7281993681	0.509311048	1.363609463	-1.36453459	-1.580368614	1.14304906	-1.394478479	1.21818507	-0.8897789326	0.6787660433	-0.3194344911	0.1899336487	-0.3668437911	0.5292844534	-1.958419075	1.612862582	2.039805631	-1.044331297	-0.546543404	-0.8288722554	-1.137107015	0.7716530285	0.4229127806	-0.9653879098	-1.449214854	0.2237244426	-0.05146827433	-1.935783832	0.6100719968	-1.17230734	0.8903087296	1.509808833	0.8075637277	-1.029516924	0.4509887959	1.216030516	-0.9667613121	0.6959477485	0.6185007135	-0.01221832288	0.3709236331	1.129188514	-0.7617680137	0.5884959508	-1.251680355	1.193388498	-0.7154327819	-0.1455505685	-0.05176011579	-0.1714997625	2.203893697	1.091157708	-1.359829702	0.1130061959	-0.9117607886	0.535122148	-0.03679203005	-0.3276157597	0.3241453422	-0.7112991024	1.231839445
-0.6524040912	-0.3463223127	-0.3519038535	-0.03368736318	0.5071006453	-0.3243234423	1.385852351	0.2158789629	0.7480426943	-0.4942271124	0.4798318059	1.344173335	-0.2403802993	-1.233594482	0.3014491791	0.6161361514	-0.3786933561	-1.332988203	1.640771595	-0.9806567502	0.3860147407	-0.1955917285	0.1815604196	-0.1025243595	-0.996953053	0.8826845966	-0.5093910893	0.2060583618	-0.06333866504	0.8544355207	0.8892895545	1.088438881	0.9463632522	-2.0913077	-2.247276719	-1.41233517	2.099634136	-1.461604469	-1.17556875	0.6086953872	-1.478992716	0.3999753414	0.5492066471	0.007643228501	-0.7362343291	1.315070691	-0.08394629065	0.770912931	0.9719546598	0.1887452233	1.044423907	-1.718115414	-0.1587608195	0.2493364122	-0.1616134379	0.2379393881	1.469128179	-0.2722321176	0.8094250308	-0.2068074015	0.05467579725	-0.6070926556	-0.3295605685	-2.60621624	0.1972140246	0.5880784251	-0.2703940738	0.6806882217	1.147425439	-0.4059837218	-0.0782341348	-1.447571726	-0.9120455195	0.1291174024	-0.4737933726	0.3551319156	1.00006612	0.04711270448	-1.196267336	-1.086295932	1.362582097	-1.538168289	-0.8076393604	-0.01515870787	-0.8589851506	-0.2983608401	-0.4585518667	1.027240417	0.8529846084	-0.2886103992	-0.1728440802	-0.5901469692	0.3081677303	1.517103047	-2.700263875	1.892212082	1.051147153	0.05356549515	0.458913213	-1.013048134	1.582363885	-0.4691368795	-1.174978422	0.8091580588	-1.001220412	0.4100966542	-0.3636979393	-0.3442018078	0.2584315941	-2.213361318	-0.3573542806	-0.2439679386	-0.3642028946	-0.2674159786	-1.314700845	-0.3293790791	0.6020037827	1.868906393	2.756055331	0.3356865002	-0.2535904453	-0.8076293489	0.6327537701	-1.266847718	0.07215533057	-1.68594369
-0.09697069004	0.4578661959	0.3677669526	-0.8381386732	-0.3093643492	-0.7487879954	-0.6534329475	-1.115771041	-1.004292216	-0.17665644	0.8116763397	-0.7189579379	0.150713589	-0.6458601998	0.1768654544	0.2970587699	-0.2729296215	0.2293020271	-0.5549036481	-0.7104148781	-0.06452702264	-1.029160921	0.1338536193	-1.147094805	-0.09083429094	1.326359039	0.04571201188	-0.814190294	0.9871962841	1.813737108	0.2934415752	1.063378194	-1.319734578	-0.3503452318	-1.531806754	-1.608781973	0.2793936375	-0.1868456906	-0.5403261564	0.1961044449	0.4322733205	-0.1162415578	0.4591160066	1.609291878	0.2747691416	-0.6423312519	0.5714474396	-0.4396342746	0.9095815825	-0.8886209723	1.484259694	-0.1830609839	-2.39980431	-0.2538136948	0.7860492268	0.8573214057	1.603834896	-2.450494657	1.054527892	-0.4273334701	-1.260057032	-0.206294765	0.6505628867	1.39801689	-0.5018784268	-0.02898652293	-0.2847914869	1.22798945	-1.212455172	0.6479185199	-0.8459760157	-0.7746754159	0.4647424048	-0.3712048964	-0.4189155182	-0.7054816409	0.5442982617	0.548375741	-1.42219615	-0.1325339925	-0.8941847645	-0.7238198356	-0.1099212167	0.8181644805	0.169021489	-0.5317659536	-2.2341403	-0.5495084205	-1.948083953	0.4640516033	0.7618500726	-0.6308883131	1.021983118	-2.702245108	-1.21032011	-1.612036245	0.4872472347	0.2441387904	-0.2892348245	0.2155754913	1.283116466	-2.25564279	-0.5883765695	-1.080162487	-0.3051840028	-0.3676033986	1.057730327	-0.4528727839	-0.1630695611	-1.108787381	-0.9197475861	-1.348299344	0.4952876164	0.7947691658	-0.7817105443	-0.8997056368	0.2609913121	-0.611010377	0.5405813024	0.7402316536	1.002375596	-1.338506254	-0.8002992033	-2.678886321	1.063724671	-1.522668004
-0.4531867882	-0.8543626275	0.45143823	-0.09194817659	-0.2294461474	-1.421168674	0.839993655	0.8448074392	0.6309259289	0.07426097148	0.571322219	1.188946761	0.3785709201	-1.571163664	-0.4519176208	-0.5962067092	-0.8848599782	-1.226035718	1.461179475	0.2878112983	-0.9023126477	-0.697837646	-0.581178782	-1.840839274	0.9048426834	0.6270521901	-0.3057472564	0.456342642	1.031508425	0.632989832	-0.39924034	-0.7598030769	0.5568350433	-1.045069985	-0.2095688511	-1.038703509	-1.241186696	-1.545250976	-0.02533699023	0.5424773111	1.005526281	0.5087053499	-0.2193954377	-0.3962302214	1.357425103	1.376580212	-1.325125028	-1.122673706	-0.2214941809	0.291345746	1.585062416	-0.3610378926	-1.508461125	-0.2374875975	0.9597360998	-0.06097118313	1.853448249	-0.4415350858	1.261620581	-0.8007762347	-1.028251782	-0.2198400352	-0.5722154233	-0.67487203	-0.6427377277	-0.4936950363	-0.5514067406	0.1591519416	-0.7546971387	0.02658409626	-0.3070647526	-0.06088618517	0.2732813773	0.1941679173	0.3691187277	-0.4237339467	-0.2249358952	0.2753211688	-1.390207597	0.1045839228	-0.2622793437	-1.311808146	0.2055675275	-0.4301959179	-1.551153964	-0.4711549647	-2.871403579	-0.5497201364	0.3206353967	0.7216539917	-1.524068536	-0.5735195534	0.4397670855	-0.8232666562	-1.493814142	-0.7301909085	0.3307036419	-1.336623522	-0.6715228407	-0.9753584716	1.008772778	-0.9764054449	-2.047905638	-0.7958128981	-1.331429101	-2.006383753	-0.3912405206	-1.060996586	-0.2871232274	-0.5319949538	-1.899046968	-0.7336533849	0.248442207	-0.4578310888	-1.237817813	-0.7975210936	0.5772300696	-0.06709199529	0.03409500406	-2.286955717	0.1566258011	-0.3654131951	-1.29369831	-1.246547098	1.141446403	-0.228317893
-0.5948019509	0.8744967205	0.6106268043	-1.170239554	-0.6966541198	-1.503209561	-0.7971310718	-0.7383150389	-1.34233759	0.2898217572	0.9922493054	-0.8447971766	-0.1292242732	0.2649143892	-0.09266036573	-0.7171348783	-0.410697089	1.190212682	-0.6314360225	-0.9566744335	-1.325780518	-0.6919966522	-0.9196623713	0.5758312997	-0.9634440675	0.1252564589	-0.2013911314	0.2031772526	0.9075854991	0.5901908078	-0.8370976018	-0.7192644201	-1.184359638	0.3066232619	0.2506537597	0.2884885658	-1.286504599	-0.08764943637	-0.4480153395	0.3992633145	1.532781045	0.6359421703	-0.1482528239	-0.2704989327	0.5565163824	-0.1854674263	0.6073963881	-1.532305729	0.4224062119	0.1649864363	0.9869862346	-0.5257452311	-0.3212705558	1.164773087	0.7413219146	-0.02503430698	1.211661279	-0.4134261457	0.8491697997	-0.5411153663	-0.979965927	0.3577616511	-0.07059967275	2.068464746	0.03708185742	-1.034333624	-0.4438335905	0.3246714158	-1.048232042	-0.5241601746	-0.4323649316	0.1355258516	0.5239250124	-0.6412984208	0.130658639	-0.4924704671	0.4064878584	-0.2940794943	-0.8914622994	-0.6135428429	-0.2966478036	0.4898532314	-0.1710754702	-0.1898244317	0.2161339515	-0.4528588092	-2.765937488	0.07349413332	-2.291182315	0.4766910112	-1.698160584	-0.6417499854	0.2804808699	-1.111134278	-1.978821942	-0.9971714006	-0.7884388716	0.5523673882	-0.3570206825	-1.205924762	1.794665001	-1.637351147	-0.2231416978	-0.6003352966	-1.618884515	-0.7887024747	0.9675890471	-0.01161657412	1.004370884	0.1153827853	-0.8740199235	0.3044586915	0.6147257381	1.164043809	-0.2713139103	0.3442656454	1.175127357	-0.9545322558	0.7750684044	-0.8877456911	0.8401643249	0.002554507295	-0.870077006	0.4100794537	1.097181678	-0.1313439663
-0.5376387083	-0.9246905087	0.7394858471	-0.4560896901	-0.4491266905	-0.6559528023	0.3234019492	0.2307349489	1.304323946	0.458437257	0.6933831707	0.7412318753	-0.154758131	0.6281592969	0.4285788961	-0.4709494156	-0.3126489321	-0.05849203427	0.9469170944	1.184283436	-1.231174689	-1.452878069	-0.09391111917	1.159696822	0.5752068274	0.2928675841	1.141126395	0.4488423848	1.102026019	-0.08117137185	-0.1911566483	-0.7404903524	0.7014828975	-1.408222573	0.1552113834	-1.739942606	-0.4741199209	-1.522879474	0.5862681751	-1.13560633	1.003090794	0.3663900018	0.8734773658	-1.242473395	-0.3367208193	1.130687079	-0.4259554572	0.5812229207	-0.2472144781	0.1206109488	0.8556867277	-0.4434921432	-0.4221895278	-1.460244674	1.119536777	0.8522954503	-0.430597811	0.7331677277	0.9067263236	-0.7173089736	0.3294611391	0.4726138067	-0.8621755574	-0.6210283203	1.134166443	-0.9729996965	0.2012540349	1.097442298	0.01678956979	-0.4929806376	-0.06652070674	0.3308409905	-0.653505157	-0.1872086156	-0.1746430502	-0.7422421174	0.7112464875	0.03312568805	1.289261231	-0.3475408348	0.2231761122	0.2548270941	-0.5372503228	-1.086707553	-0.4036019598	-0.1680253916	-0.6850902761	-1.794543987	0.5371245545	-0.8425843037	-1.478804592	0.4988872935	-2.14594632	-0.1507199994	-0.04516044001	0.07742703728	-0.4646628587	0.2642657196	0.7359344899	0.4855700524	1.699834039	0.658004132	-1.296232454	-0.3585034163	0.1441289176	0.5790015438	1.109573893	0.9822648202	-0.2644063803	-0.4574100183	1.092896359	0.4640466712	-0.2080235722	-0.9231438853	0.3031377411	-0.2236171115	1.478173545	-0.5972923728	0.5908322817	-1.616244049	2.104606948	0.934320183	0.2981549372	0.2242166299	0.05595702322	0.568826667
