melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089
0.02000397649	0.5315048751	1.159904738	1.577893143	1.005082068	1.342182603	-0.2505762672	0.6458088608	0.5241846479	0.7627572498	-0.6353742414	-0.4131498622	3.406735093	1.704813995	0.1283248949	-2.181295488	-0.542541692	-0.8505069516	-0.9210733916	1.100078226	-0.8822870666	-0.7903161791	0.05070542717	-1.460813391	0.1602757879	3.3268202	0.02441235849	-1.958960608	-0.7330518409	0.2880498745	-2.123885521	-1.03726612	0.1639504788	-0.9594301466	-0.6837567339	-0.8511103537	-0.9610814199	-0.5697234925	-0.429802371	1.13788716	-0.3433648641	-0.3246768174	-1.433219284	1.594785514	1.760612948	-0.9851978025	0.6099444878	2.11809566	0.4011640079	-1.629196185	0.3075281	-0.8805391706	1.425520564	-0.1038064772	1.005380503	-0.1825195019	-3.032240878	0.43104165	-3.417055506	2.669327609	-0.3668067073	1.534612088	0.8651845059	-2.802151952	0.1162203296	1.449491922	-0.940312543	1.231178453	0.7455734661	0.9544929728	0.197355034	-1.911163171	-0.7202811116	0.002551648045	-1.279358687	0.4033949237	0.7565459162	-0.443566246	-0.3178944651	0.1923497278	-0.805209341	0.1033819441	-0.9309786942	-0.2485269149	-0.5357155084	0.227976741	1.173501482	-0.6317925579	-1.195777736	2.169804242
-0.2227428746	-0.7331243904	-1.076734584	-0.5959208763	-0.9795436807	-1.536496585	-0.1090555801	-0.5633069798	0.6167275036	1.205812959	0.7332768101	0.5764417761	-0.694105502	1.318774358	-0.1119441186	-1.971298227	-1.277660945	0.3622382692	0.3099302133	2.070778443	0.3287697445	0.336037755	0.9305598728	-0.3406071759	0.8199058855	1.714449199	0.8076051119	-0.7054816873	-0.051934537	-0.8078462304	-1.54246378	0.6198127271	-0.6163527053	-0.189801437	0.7653061846	-0.4159909133	2.015398845	0.3891047464	-0.3692219292	0.3745619975	0.8214900158	-0.3527735515	-0.2927483137	-0.06511136558	0.7980726135	-1.151727687	-0.109370873	0.6911430665	1.573307269	-0.3011352611	1.193199512	1.070255594	-0.5797229587	0.03257012765	1.768829973	0.3912278198	-1.348515555	-1.233100231	-1.499928954	0.957084916	0.4176032059	2.314977578	0.3030788911	-0.5208323883	-0.08789425619	0.9112314322	-1.835141218	-0.06990223007	-0.1446248377	0.3725939571	0.9472963954	-0.7849263826	0.397771124	1.414010462	-0.1329562471	-0.3442825285	0.08064054786	2.123805274	-0.6817831511	-0.06391540004	0.140939683	0.608004569	-1.356040059	0.2756377917	-1.270900741	0.8146256484	0.646305018	-0.8361733438	0.1434196504	-0.094738834
0.4306337193	0.8854039837	1.935418231	0.7473501651	0.08160874406	2.012738168	-0.529972869	-0.1560914115	-0.7490587866	-1.476562224	1.013357973	-0.3132095168	0.3922142785	0.1750669002	0.03395116131	-2.049118265	-1.606131693	-0.4910587681	-0.08827846146	1.635672949	0.19393678	-0.01134133229	1.456035814	0.4571957761	0.9064766986	1.309388341	-0.8757925274	0.2414697236	0.3103743421	-0.6346091131	0.06442389693	0.5711593329	-0.8056610214	-0.5039073934	-0.2783210942	-1.219173335	-0.4521654546	0.4338904931	0.9260962936	2.855680933	-0.8278866947	-0.9800595905	1.492664602	2.710054877	1.021241496	-0.5691164402	-0.5963914642	0.3377733113	0.2010007935	-1.175442627	-1.012337094	0.3666683748	1.532589916	0.6769525255	1.161576695	-0.374137977	-1.056467193	2.077489719	-0.8272627148	1.01379507	-1.176175811	2.050298077	-0.5739555659	-1.245495287	0.1011387357	0.4605718402	-0.5156811115	-0.2694533118	0.7022141158	1.214041041	0.8555019523	-0.4348858352	-0.508472209	0.6220803748	-0.370608591	-0.1595149461	-0.5865734318	0.7179581187	0.9133471996	-0.6565784115	0.8658527318	-0.4439786382	-1.334841748	0.6000545294	1.031272573	-0.4542659005	0.6025880263	0.4085388407	-1.010039138	0.06349919327
-0.9175787093	-0.875609937	-0.7659217991	0.5228496073	0.5164457427	-0.1525853171	1.963404515	2.673420949	1.103962361	-0.2436144912	0.8091098693	-0.004349058616	-0.1627625322	-1.576071831	-0.9092671964	-1.373796376	1.761126106	-0.6662240637	-0.04809172914	1.075951828	0.3180847319	-0.01319431745	-0.08513808467	-0.1189095869	0.2265215355	0.8420031236	-0.7222885707	0.519240096	0.6054652373	0.866470859	0.7335105945	-0.6998116707	-1.541640065	0.448406118	-0.7850001995	0.4836028943	0.0314699573	-0.3693187854	0.6931456625	1.831839777	1.375547812	0.269200642	1.759793058	0.4608161975	1.669155873	-1.205363887	-0.2571163192	-0.5163258875	0.5764792104	1.186118205	0.5162620524	1.558679676	-1.208849818	0.9783068144	-0.005078330708	-0.5666323413	-0.4698596689	-1.536114323	-0.2674984809	-0.01834734901	-1.804412176	1.28189072	0.6866205724	0.3670692644	-0.3601817401	0.3782362527	-0.4404937454	-0.6584079699	0.7733724082	-0.797926018	-1.26162599	0.334320215	-0.304279184	0.0622474342	0.2556307676	-1.563876205	-0.8515212454	-0.156597086	0.877885574	-0.3837088449	1.188803648	-1.001597885	-1.612347141	0.08087945479	-0.3504225466	-0.08242379147	-0.4651512809	-1.138406868	-0.2965952368	-1.419311669
1.893223289	-0.412980687	-0.8882308928	-1.206431161	-1.242141315	-1.241943165	-0.452228824	-1.045247315	-0.1709699502	0.6146551341	-0.3962314946	2.312476464	-0.2090842662	1.395588922	1.425905742	-0.533957525	1.630613277	-1.121769848	-0.1568260104	0.05395292621	-0.06429691279	-0.9969487042	0.2023620123	-0.2904271228	-0.6607494397	0.1761910027	-0.4762245679	0.2161163034	-0.120953591	0.4851588218	0.01835743912	-1.267259655	-0.9670727684	-0.1804066096	-0.7158475915	0.6843184933	0.07617989935	-0.3236606547	0.2926142812	0.7561090028	0.6038123134	1.511927294	1.376205515	-1.337399602	1.986194791	-1.288710907	0.1343216979	0.4637123518	-0.5464317207	-0.6904417039	1.897208485	1.55474193	-0.6925210217	-0.7312017147	-0.4679729376	-0.8509943534	-0.2280825723	0.279934223	0.801459413	-0.1413423733	-0.07450701496	0.8267492935	-1.301464017	-0.4208423627	-0.6490966289	-0.939018535	-1.201784752	-0.7155852257	0.1093106953	-0.8871007724	-0.4116793754	0.3519195028	0.1982784762	-0.9008397058	0.7710858167	-0.2364835328	-2.24752366	1.249088576	0.1151770068	-0.05740599932	-0.4658532014	1.138103762	-1.384165249	1.717783045	-0.2373370944	-0.6418529566	0.8149571443	-0.3585200467	-0.9304295877	0.8029165816
0.4556909857	1.371512341	1.135800993	0.117213766	-0.4784222726	-0.6146649826	-0.1880731923	-0.7974544589	-1.663410072	-1.686286069	-0.7648007253	-0.3866499691	-1.706275151	-0.1044103757	-0.8483918566	-0.10830739	-1.035169261	-0.2912509953	-0.2329540722	-0.02817421655	-0.5741535345	-0.5301651884	1.361242514	-0.1046905222	-0.9427809794	-0.3931252059	-0.4764089566	0.743003651	-0.1375638918	-1.57887205	0.4248279438	-0.2169689072	-1.641839979	0.6042636185	-1.233810821	0.9546429333	0.7748221605	-0.874180488	0.3553558303	-0.1847153104	-0.6589048028	0.2076849497	1.115816148	-0.1041317994	0.1136127423	-0.6525198245	-0.423851863	-1.711933138	-1.630935096	1.230317386	-1.023566301	0.7555353931	-1.263413811	-0.7654266636	-0.8485226536	-0.3770023144	2.352254055e-05	0.5872886076	1.264547132	-2.000134632	0.07247717375	0.7664723036	0.5413292502	0.02101105778	-1.638348937	-1.259253728	-0.2191875132	-1.783933256	1.677586927	0.6235928727	-2.118629382	0.5238380112	0.5103153611	-0.4353796678	0.9215104005	-0.8347585519	-1.129855105	0.294247131	-0.6012841235	-0.807810273	-0.3992238048	0.6568547067	-0.007108788023	1.228760326	0.3331247934	0.05371085872	0.4832552904	-0.201708745	-0.08282100914	0.777814042
-0.8575347777	-0.6662056901	-0.2261326598	0.8763865071	1.137054332	0.4480233978	2.1401935	1.145978777	0.04412345536	-0.6630678441	-1.03341529	-0.3607209941	1.210810677	-0.9470741497	-1.062728597	0.2791294043	0.7956990746	-0.7392293821	-0.7337082529	-0.1334077874	-0.7309141111	-0.5241560088	-1.189109254	-0.3978840227	-1.341724953	-1.448636327	-0.2391355273	0.4056101694	-1.889189331	0.7183654155	0.6974163484	-1.626419592	-0.09565764902	0.6128022473	-1.152705185	0.7086473265	-0.886531747	-1.727684628	-0.8085622079	-0.6127360094	1.096472741	0.6560612088	1.675966195	-0.3366608669	-0.7018868687	-0.9361236825	-1.395359656	-0.2058843729	-2.485743931	0.6734861184	-1.440456982	-0.8564319699	-0.7421868617	-0.09747485375	-1.69398151	-0.8377389573	0.1695950346	-1.566772892	1.065556054	1.2632514	1.108479564	1.061742664	0.699381673	-0.7712613878	-2.37250797	-1.018690981	-0.8494391025	0.4444329588	-0.3213354193	0.7319223934	-0.2941909401	0.07249429871	1.283097082	0.6866288645	-0.5424807251	-0.9991375174	-0.4980670298	-0.837573065	0.8417112551	-0.81222352	-0.7940516654	-1.387559247	0.2294305161	-0.3627824337	-1.706781505	-1.422731973	-0.6964339163	0.3438196766	-1.209723095	0.9779071016
-0.1158732851	-1.281146454	-1.130480413	-1.060057893	-1.924249318	-1.583652243	-1.643077281	-1.101043274	-1.213707375	0.6193642801	-0.532655668	0.95111402	-0.4376378776	0.859137635	-0.4608163585	0.7383297905	-0.454764732	0.4383905672	-0.8151412644	-0.6550521926	-0.26452243	-0.2481919345	-1.179400928	0.9521251286	-1.484468066	-1.194437492	-0.373566146	1.344743949	-1.597711928	0.3601801924	0.17807177	-1.950052036	-0.6578595924	0.5343057294	-0.4259157895	0.884200913	0.6658825426	-1.207796293	-0.7669697755	-0.84068971	0.6550099164	-0.1675790616	-0.1037056366	-0.5331121358	-0.3227710403	-0.3704915987	0.2480040927	0.3938178369	-1.517266857	0.06440910398	-0.1094552702	0.04462247842	0.2045098281	-1.022524537	-1.416900212	-0.2820788836	0.9507705322	-1.293757503	1.100137703	-1.145918346	0.08992595152	0.4526130027	0.5523791873	-0.7931215889	-1.531805175	-0.7241981243	0.1869848091	-0.2448451499	-0.1325288349	0.6306584372	0.1311550243	-0.4066026992	-0.06757514721	0.482256974	-1.021896229	-1.092138937	-1.515524128	0.09685771289	0.1452568826	0.2071698862	-0.1717304043	1.777305763	-1.610111542	-0.0600586056	-1.241410502	-0.9651574065	-0.2579018546	1.240133458	-0.4618261559	-0.8592129048
0.5707876318	1.123405684	1.876639929	0.6979987879	-0.9139569674	1.060410565	-0.3307197904	-0.3210318279	-1.429259904	-0.9565318572	-0.8354191378	-0.3685613873	-0.1667170537	0.2370177951	-0.3287979992	-0.3409198956	-1.32984629	0.5084945792	-0.8781494762	-0.6601642404	-0.8001281382	-0.2348374977	0.5057677248	1.163789932	-1.555271215	-1.058090609	-1.65657224	1.811648995	0.3729669261	-1.020206853	-0.02971553916	-0.5299369127	-0.7717313001	0.3900190716	-1.633665313	0.03133029577	0.7555953333	-0.7644197813	-0.3525931422	-0.4357643864	-1.199627271	-0.4311816868	-0.1830213616	0.1524414085	-0.4739536534	0.5731062812	-1.028546928	-1.119963836	-2.824627752	0.7838558828	-0.2309950616	-0.2075084501	0.004683015008	0.5316974997	-1.702917289	-0.2491717966	0.2662920477	1.187340083	0.4464587606	0.2807051205	0.7866374828	1.802095961	0.7995279748	-1.031524756	-0.503648124	-0.456280719	0.07888023151	-1.178893242	1.6072973	0.7987382511	1.058963406	-0.9615657192	-0.660461147	0.1466277142	1.260422198	-0.2067252452	0.1776922934	-0.8867967849	-0.1417624025	0.0009282885193	-0.6005187365	-0.253583987	0.08515259425	0.9817720892	1.312771061	-0.006638677739	1.013282669	1.384869986	-1.416336816	-0.1118824865
-0.8690710093	-0.4085796118	-0.1575779859	1.311972425	1.49041527	0.5966614196	2.464471637	0.8584401456	1.004415839	0.1295259303	-1.012764538	-0.7417957763	1.954031744	-1.825717786	-0.4018884164	-0.7504893361	0.2477446299	-0.2847077925	-1.104062004	-1.064743051	-1.108510623	0.2240431629	-0.4719110887	0.8719967568	-1.514473314	-0.5407801601	-2.330855965	0.712862486	-0.2289171285	0.8297589716	0.8495769615	-1.739333815	-0.002342514385	0.6963458552	0.5154461422	-0.6400969445	-1.167252561	-1.273947515	-0.2802113443	-0.5546828079	0.896487851	-0.774112599	0.9378694679	-0.2726183065	0.1262020787	1.39988017	-0.3146469502	0.4951514727	-2.147341166	0.6369486959	-1.401336425	-0.5106210383	0.1269091926	-0.8336029657	-1.978852045	0.4226837805	1.150923735	-0.7123327302	0.4508108455	1.117587067	-1.37130178	-0.5737907375	0.8658174269	-0.8106672969	-1.027026285	-0.6175584146	-0.04984332785	0.4483783725	-0.4411266277	0.9482550968	-0.194434444	0.0162799873	-0.3952692718	-0.1403032487	1.408819981	-0.9424665104	-0.0205339346	-1.686093404	0.7922588392	-0.3116828317	0.2291154845	-0.3926553585	-0.8650800676	0.7352936518	-0.6727509626	0.0866647187	-0.09685333135	-0.6925563446	-1.369492285	-0.8898553507
