melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089
-0.9040177681	-0.799046761	-1.07212002	-1.113062269	-0.9344191658	0.6775164252	0.1300064347	0.8548567618	1.454144059	1.154400194	0.9954193803	0.7677143762	-1.371031939	-0.3369417809	0.2665785483	-1.513146578	0.4123366122	-0.3147421629	0.6893320271	-0.440312585	1.309991981	2.496930534	0.5143599128	-2.899552971	-1.113748032	0.7201082017	0.8594213131	-2.0882179	-0.3093851515	-0.3124274385	1.104054772	-0.4503105301	0.1395160929	0.2015738039	0.5107496945	0.1015488497	-0.5966352435	0.09415567559	-0.6112397405	-0.3939054102	1.198420212	-0.2125575708	0.3383220765	0.4037972422	-0.9127373697	-1.280423983	0.5076850446	0.1941119832	-1.913601086	0.799429771	-1.239759213	-0.005892376653	-2.362033082	-1.257560159	1.530802869	-1.022683438	-0.1787023913	-0.3915312412	-0.02534926983	1.553474781	0.6464562759	0.2117001197	2.282659797	-0.5899495914	0.7287033619	1.51792456	0.5004750371	0.8098561725	0.2104345975	0.5032773366	0.6100524693	0.3588633019	0.4218833736	1.978506456	-0.4922292458	-0.9282093313	0.909701676	-0.02881849131	-2.452715906	-0.4717572689	0.126125812	2.115773942	0.2611458945	1.142509244	-0.4925538557	0.9760180186	-0.2875350905	-0.07980392257	-1.691912895	0.5968195115
1.688308794	1.560809963	0.4683793632	-0.3775160332	-0.4703182918	0.8545360527	-0.3543477183	0.2993602699	-0.7400299848	-0.4728536923	0.05875716895	-0.6191118336	-0.1813303126	-0.6170461574	-0.2123411149	-1.097150329	-0.3739928629	0.4837886035	1.218119684	-0.5183297358	1.477077994	0.8208575695	0.359871037	-2.941140177	-1.298792671	0.06075910058	0.4920529555	-1.541663609	-0.447604379	-0.8525897074	0.5257441268	0.5141734203	0.3678495021	-0.2633431305	0.3022376472	-0.6083346372	1.019995371	-0.2315557853	-0.7743662487	0.220426173	1.268161707	0.9434849813	-0.8597389479	-0.1199699295	-1.055069102	-0.492283972	0.2345071464	1.603935453	-1.992617317	-0.1895322311	-1.192085436	0.2172433994	-1.646636986	-0.3086659378	0.429861107	-0.07062466437	-0.4273775155	0.9212717997	-0.9497614631	2.032674971	1.921715394	-0.7579285544	2.041918372	-1.231685066	-0.1252192317	0.0750004418	-0.2940814508	0.8404665451	0.2650639323	0.8740994473	-0.1322441333	-1.24373356	1.43353242	0.0209642286	0.3486351234	-0.1108115498	-0.1450934017	-0.5491394201	-1.883278874	-0.5804344434	0.3849145928	1.522886285	1.23814783	-0.6820835463	0.08102679743	0.6684495688	-0.3643820499	1.122259181	-2.529119323	0.7933766343
-0.8267953918	-0.7810210774	-0.3000423496	0.3809118347	1.171460063	-1.193697111	2.573206096	0.3731197493	0.1659584997	0.1609902874	-1.476139913	0.7398731822	-0.2195946254	1.331451852	0.1593538509	-0.9078568008	0.2718500894	1.322428288	-0.2668131321	-1.193924451	-1.318455333	-1.571117428	-0.7193410874	-2.352585119	-0.8075367973	1.383337687	-0.2145911042	-0.988581521	-0.869010384	-0.4423560776	0.6064148521	-0.5853544647	-0.09798383544	-0.07885395347	0.3039974794	-0.2079014168	-0.5323900449	-1.367471458	0.04298861571	-0.4017630071	0.6382745118	-0.1004769472	0.924701636	-1.249914828	0.9662310245	-0.3650347804	0.8936659876	1.243347234	-1.361129077	-0.5861055064	-1.161869553	-0.142107928	-1.220894802	0.1804828364	-0.8306997557	-0.8561060313	-1.550720455	0.251584862	-0.2252228384	-0.6166383698	0.4976109709	0.3342455925	0.465424204	-0.8294989365	0.5076501882	-0.3051365205	-0.8813525643	-0.4830151756	-0.6373634258	0.7152175886	-1.057434055	1.224138361	0.9776591891	0.0555623059	-0.2004568639	-1.758356314	-0.7128187719	-1.580887007	-0.2217623131	-0.6802891918	0.4680850207	-1.296688026	-0.3533557139	-1.533866455	1.347233055	-0.6141873472	1.252126316	0.7833970527	-1.711008159	0.15735163
-1.34078995	0.1187187661	-0.9865773764	-1.236932596	-0.7623692004	1.454873693	-0.4856514524	0.8638943004	1.20310726	0.06413700345	-2.375923874	-0.1012043484	-1.313587185	-0.7694567385	0.1513994682	0.1674988034	-0.1643915614	-0.9092988704	-0.04504749808	-1.075365359	0.7428847462	0.6255309482	-1.085819353	-1.382916279	-0.5161997467	0.5962221204	-0.09166475411	-0.2897667039	0.2017431889	-0.1969809672	0.3466219549	-1.405202474	1.869894627	0.513704206	1.316860008	0.1425874035	-0.276277073	-1.029392762	-0.9002506246	-0.2313230622	-0.003059173554	0.7826302613	-0.7399753412	-0.7686082005	1.796639372	-1.080396529	1.250353227	-1.29240832	-0.463111938	-0.8868269662	-1.71534352	0.6195089709	-0.6119573875	1.133328068	-0.3030862883	-0.7108568889	-1.682992877	-0.5545034064	-0.429722191	-0.3783991065	-1.604619252	0.8662278637	0.097245282	0.2106067	1.374245901	-0.04277748304	-0.07015476412	-1.269496414	0.6260808174	-0.2858909124	0.4334217597	0.5509590697	0.1395227359	-0.6566163069	0.935500643	-2.201650961	-1.402360579	-0.1834786506	1.617753973	0.003785333997	0.2926741362	-0.4642466283	0.2051001247	-0.7000610849	0.01671498561	-0.1689037352	1.261377592	0.9501426281	-0.3640864542	-0.608528928
0.9834944839	0.5934466557	1.49715561	-0.2203796097	-0.5885070505	0.2068828985	-0.5967170592	0.4014400921	-0.9670930507	-0.4306944977	-2.400293816	-1.227702003	-0.2114267025	-1.04854563	-0.1195461338	0.6826851055	-1.669539186	-1.107317775	-0.3024007708	-1.304748269	0.3826392047	-0.09887276395	-0.5153913019	-2.224516858	0.2757183036	0.05118655775	0.332909162	0.1930065827	-0.4583974937	-0.6332497124	-0.290583369	1.174578094	-0.4882669937	0.08733932389	0.8887358556	-0.6687113302	0.3099932982	-1.138351113	-1.092029781	0.4005374174	0.1485621659	1.056335111	-1.224646864	-0.6876159867	0.1542506398	0.2259065579	-1.301389491	0.9891287682	-1.996598076	-1.664336596	-0.7892461374	0.3505647973	-0.8523896055	0.7295856391	-1.739700075	-0.618430054	-2.054644059	0.2134082979	-0.853218105	1.331280388	-0.03003902169	-0.6305990323	0.1483306559	0.86750922	-0.8297894543	-0.9299297967	0.1912811429	-0.8193826656	1.185806069	-1.122372868	0.02984316195	-0.8833888544	0.8002598068	-1.250991856	1.458765342	-0.7942452766	-0.7805564266	-0.09816503404	1.482568689	0.1655302796	-0.9740594252	-1.06176861	0.8858107369	-0.09877375415	1.012253472	0.4874056107	-1.042805438	0.3785548458	-0.8305076417	-0.1265050137
-1.505105987	-1.357677169	-1.169216563	-0.2159871233	0.4903840009	-2.032694969	1.882950825	0.5216432268	-0.02798957061	2.010291997	-2.294012625	-0.7869692548	-0.5396124383	-0.7648872333	-1.501333171	-0.0789963467	-0.6835822252	-0.2841067632	-0.3839639638	-0.8872104415	-0.8448541291	-0.7710356866	-2.191819461	-1.798099851	0.3338842575	0.5557957433	0.5265215323	0.6489431522	-0.8189207604	-0.3210898895	-0.08525009799	-1.538972464	-0.300118657	0.2532038305	0.6546172065	0.1481151384	-0.2542941579	-1.321146945	-0.7684681885	-0.3581195632	0.2684450356	-0.3707757259	1.770441298	-1.58423748	0.617442707	-0.004817942005	1.088563603	-2.475970086	-0.9467946252	-1.572006774	-0.668554841	-1.055676423	-0.3237406691	1.522604949	-1.652715686	-1.754513526	-2.233448516	-0.3624551533	-0.01187062628	0.0830023468	0.6813551053	0.4666078536	-0.7504040672	0.9957172027	0.2189720559	0.3017364702	0.2853499682	-0.5357938365	0.9814804756	-0.8175433217	0.03162453466	1.244266473	0.2168182697	-1.166217895	0.9114349029	-2.371227283	-0.9167048379	-0.5312699681	2.32621975	-0.9589503413	0.03640002112	-0.9847400732	0.6393259292	-0.359183795	1.113871111	0.9109715051	0.6551041531	1.167791028	-1.681201075	-0.6516118376
1.109266398	1.732491477	-0.557066427	-0.5091777897	-0.4726063996	0.8230933683	-1.430604334	0.5019617194	-1.271816885	-1.608371155	-1.755676458	-0.2341162323	-0.8355625268	-1.177732195	0.5282405133	0.6571300441	-0.2628519828	-0.1556603558	0.3451393071	-0.2861974148	-1.040570948	0.6041696996	-0.9478674656	-0.7976587669	0.7066927887	0.4942726483	0.7133890376	1.552877678	-0.7234756396	-0.4192249914	0.5179559928	-2.324336748	0.3640935814	0.4568442349	1.345020746	-0.05543643126	-0.1204960605	-1.025454088	-0.3690620694	-1.096052143	0.9269700512	0.4335363326	-1.111060501	-0.9852064047	0.05976396256	-0.4942383272	0.582916808	-1.11235531	0.6699417817	-1.476909683	-0.4183577034	-0.7146382505	-0.7117265472	1.419846999	-0.1426433396	-0.5483918425	-1.550041902	0.6305557333	-0.4828481586	-0.9026371105	-0.2158968786	-0.2341955286	-1.153132439	1.767929397	-0.7240103699	-0.1433339688	0.3410356439	-0.5390471715	1.507801989	-0.7984720192	1.101928245	-1.406058702	-0.2181515713	-2.606871788	-0.4202815546	-1.298302432	-1.378348307	-0.01575016429	1.855906427	-1.151471088	-0.09327853391	0.9685622439	0.8715254119	-1.264230632	0.1087676603	0.8373460226	0.03808924586	1.179375945	0.2683400425	-1.471619483
-0.01900130612	-0.5105883095	0.6463554948	1.579800852	1.112180056	-0.7039764617	-0.8043947787	0.4004132661	-1.435671991	-0.9756618453	-1.078072948	-0.3603841039	-0.02677199198	1.309310564	0.7819828209	-0.03023967848	-0.2050591996	1.920132049	-0.1599993661	-0.3462607815	-1.398996785	-0.4523512805	0.3331761339	-1.110649819	0.9489286917	-0.1486111983	0.1292142987	0.7792948074	-1.237747662	-0.4481348316	-1.769041947	1.684213743	-1.378821054	0.4438622996	0.3475703982	-1.176750312	-0.655857465	-1.05700199	0.1519084791	-0.09647938108	0.8483992394	-0.5576506727	0.3762539037	-0.5665037362	-0.5898469874	0.4605358574	-0.6563927844	1.355057451	0.3430260037	-1.099426909	-0.128882648	-0.2378802777	0.07925730789	-1.352903437	-0.6167788411	0.3750430927	-0.6351708244	-0.08757140048	0.3214816276	-0.4574045676	-0.2150202873	0.1466212576	-1.107798131	1.420485591	0.7318257234	-0.2818562754	0.7053351593	-1.74561888	0.5238347712	-0.8234889524	0.4597932598	-0.2603037132	1.314593954	-2.576106747	0.4859593525	-0.3868917907	0.07501546534	0.07736410316	0.06017265333	0.2887338761	-0.9481251446	1.154229792	-0.08375859307	-0.6045113052	2.887343116	0.5204534234	-0.5710231996	-0.6109248119	-0.4171129359	0.08114115691
-1.189641502	-0.9699985934	-1.1059979	-0.5128541787	0.1617070297	-1.661628481	1.191890052	0.5116613655	1.100112351	1.855539098	-0.4412946479	1.285568708	-1.01933046	0.9050669659	-0.08624343935	-0.6420932121	0.6316099939	-0.6194483608	0.83109883	0.001297220929	0.6959136002	-0.1382667911	-1.014770674	-0.3197734126	0.24250324	-0.4473600103	-0.4018711214	0.09566354489	-0.853481007	-0.3845687419	0.5072212746	0.2642997732	0.2365686142	0.3577766846	0.06149712629	-0.1924345299	-1.386257844	-1.228904285	-1.257132085	0.6919464759	-0.06934161124	-0.9617687613	-0.1125799084	-0.924108151	-0.4930889605	-0.2841385127	1.563817539	-0.5497569388	1.014544552	-1.206279537	-0.8382783269	-1.225318899	0.4787728161	-0.07147389227	0.1152058383	-0.9670680228	-0.9527922524	-1.235365272	1.340075699	1.196794366	-0.932620613	-0.7649098918	-0.8613693105	-0.2690062107	0.9246279938	0.07052059155	0.02135953436	-1.937396055	0.6297095593	0.5839970052	0.9735645732	0.5796507288	1.826956103	-0.763280203	-0.7433929478	-0.9375555921	-0.4823572828	0.4156979834	0.8406581315	-0.3856968935	0.6787859345	0.1109941094	-1.134906252	-0.4470217622	0.6383988101	-1.772163784	0.5009031065	0.7668262188	0.1874692858	-0.8402399521
-1.252819865	-0.3391407575	-0.8786003201	-1.109438588	-1.213611028	1.310274317	-0.7586028409	0.6678927176	1.309103493	-0.1407444793	-0.2488463817	-0.6024735109	-0.9949217503	-0.979969839	-1.027212673	-0.6203925949	-0.1812399681	-0.9375869952	0.4955986493	-0.276556148	0.9910988982	1.249539771	-1.020630093	0.5076683183	-0.3142659429	-1.532392868	-0.1359035262	-0.2762237402	-0.5463256111	0.6705464211	0.8323407801	-1.058960563	2.458093962	0.670327104	1.078143145	-0.5793415517	0.8685895383	-0.9412024756	-1.277760753	0.1547245149	0.3561681934	1.069942892	0.07554595045	-1.106586269	-0.3216435222	-0.5098736029	1.087863457	-0.7338887182	1.081630869	-0.5934803169	-1.793537327	-0.8454267388	0.4946438375	-0.1223507647	0.7983406094	-1.167815176	-1.927501508	-0.2862688663	-0.04019774111	0.5843133137	-1.028519065	0.3508044632	-1.058010422	-0.6757108478	0.5686931862	0.364081014	0.4528996272	-1.292868947	-0.3550310441	0.1637400167	0.2062977466	-0.6613259875	0.5362552605	-0.1859595221	0.6122730857	-1.17228452	-0.2329026007	1.064726465	0.852996261	0.04346460106	1.000016317	-0.1060183917	-0.01462797438	2.327958931	-0.1911967103	-0.5599646045	0.5213586906	0.8353546655	0.3315963847	-1.222444013
1.863242192	1.421185339	0.9798555889	-0.398858646	-0.4727799365	1.000467897	-0.9696922504	0.3207009257	-0.7101265784	-0.6617772689	0.4670169322	-0.9256169869	-0.7240042863	-0.6074484622	-1.196847702	-0.4018395301	0.1729690233	-0.9930915655	-1.215602248	0.4784252125	-0.263086643	0.09818123136	-0.7424617827	1.117083622	-0.3524885988	-2.069534517	-0.4640089415	0.06838393782	-1.237801685	0.3387165834	-0.8411417727	0.5470060763	-0.2831504273	0.669166562	0.8454139559	-1.449860219	1.756578188	-1.360964959	0.04950128957	-1.220095066	0.6558206974	1.951393723	-0.127908231	-1.092776572	-0.7138075321	-0.2589142224	-0.9742370723	0.4283028676	0.5321258459	-0.3508352997	-0.6323938668	-0.3891910047	0.2351776744	-0.7934669552	2.185399274	-0.6498757088	-1.015811882	0.6336202775	-1.181329629	0.8596905033	-0.09756104692	0.5314747512	-1.31822181	-0.3946491339	0.6898141177	-1.19284814	0.3685012576	-1.249396479	-0.9431963025	-0.7383967187	-1.438206065	-0.2515428327	-0.5182403176	-0.5638593078	0.8998274165	-1.877042218	-1.16051382	-0.3737474651	-0.4702497591	-1.125017532	-0.04512922782	-0.9399785356	0.1093236824	-0.3943138938	1.211834436	0.1668907973	-0.4389864258	0.2220495471	-0.2996732901	0.4354145007
-0.1270731885	-0.4276949869	0.5101738367	1.327238485	1.810021825	-0.8478003402	-0.1464749374	0.6969766512	-0.6422971671	-0.9865918605	0.969689467	0.588464716	-0.4614525826	0.8939725258	0.7457450779	-0.5909745201	0.9957703431	0.5115453983	1.02132025	-0.1696665412	-1.859833491	-1.090970636	-2.044205464	0.9073810543	0.1961749507	-0.759086321	-0.06897185973	0.09718560158	-0.607940922	0.8710631244	0.4405655995	0.06140634176	-0.8842511532	0.7584495953	0.9918570628	-0.4432827745	-1.651786856	-0.7366633782	-0.1723271708	0.111382999	0.4737518987	-0.8903498678	0.6923757264	-0.221395761	-0.4656669172	0.3032338944	-0.3075340059	1.301294344	0.8835618716	-0.2280465319	-0.4806006107	-0.5803491647	-0.2357330435	-0.2819642404	-0.5077322863	0.02804977684	0.127266284	0.06382108261	0.21821949	-1.269677788	-0.06089323947	0.1842394305	-2.114474641	-0.1072795232	-0.03856826918	-0.521890219	0.09760333371	-1.413273926	-0.4602498232	0.3554649511	-0.8107707805	-0.08555664295	0.1817494892	-0.8371827696	-0.1773903717	-1.524956279	0.04485280801	-0.01538344667	-0.6857042712	0.5218556114	-0.08088377939	0.1675743925	-0.9338768188	-1.580265737	0.6934860533	-0.02838800567	0.07737005248	-0.4378604386	-1.210807455	0.4721998932
