melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108
0.1017078462	0.2419123628	-0.7317859589	-0.1142818839	-1.40394089	0.0505137883	-0.2698692204	0.5213923156	-1.06626293	1.369002505	-0.888782745	-1.961121033	-0.2841779965	0.3001093324	-0.3095923632	0.6956889981	0.682925353	-2.036845749	-0.0554554921	-2.770003303	-1.440033458	0.719455999	1.605450038	-0.05897935629	-1.902410723	-1.147510541	-1.239813395	-0.005371755546	-0.8519149474	-1.103610593	0.2641200015	1.327469422	-0.3150880734	-0.1363180888	-0.5869648226	-0.2775463695	-0.7188935715	1.032647633	1.255984234	-0.9789872022	-0.6683948607	0.6295602976	-0.7677286298	-0.5827531677	-1.295335713	-0.1806334231	-1.197817157	-0.6759312795	0.07004469511	0.6287116748	-1.893817104	-1.595405395	1.516602396	-1.300950871	0.4043039585	0.2667948102	-0.8103513402	-1.110648285	-0.3584552709	-2.606587491	-0.3059936817	0.3178751663	0.7042317167	-1.65312764	-0.8499045956	-1.395542959	-0.7966059731	-1.112377691	0.5194916445	-0.6654150412	-0.1094037441	-0.2566673073	-1.620347671	-2.233575753	-1.438036146	0.04751528769	0.8627197246	1.828446176	0.5279432373	-1.274532757	-0.7516535628	-0.8429292194	0.07607240183	-2.370575276	-0.3202355894	-0.3031464235	-1.29011726	1.520998445	-0.4954924175	1.742849053	-0.5260144357	0.6397007393	-1.997903206	0.3323502603	-0.1749530384	-0.0304427832	-0.8938385288	-0.582443659	-0.1339813861	1.050831059	0.4949273008	-1.174913269	1.358724417	-0.1462599107	-0.8893635868	1.113984887	0.8626255632	-0.9742971816	0.5579864998
0.2647964639	1.668527326	2.002454931	-0.003917838838	-1.221352387	-1.384894549	-0.4392868033	-1.411911565	-0.1174505892	-0.3789168211	-1.18235809	-1.759002523	-0.4430678625	-0.2094040679	-0.3302359251	-0.9940892913	0.3880735828	-2.091621936	0.0122848873	-2.600625762	-1.271877718	0.2823802954	-0.8718168314	-0.2811485985	-1.971599235	-1.618966116	0.005439795004	0.6061862051	0.3190320408	0.3614310684	1.361985721	0.6408055782	-0.07467572506	-0.6145648272	0.1514428022	-0.8322484374	-0.5891877113	0.7016461073	0.6599381805	-0.5976941707	-0.9125661157	-0.09297791584	-1.690257133	0.5756030033	-1.094853069	-0.2857853596	0.03907354387	-0.1223655116	-1.491445591	0.3657791832	-1.978417891	-1.128949109	1.508672052	-0.8392604196	-0.8440039974	-0.6646959717	-0.3961784337	-0.9343882688	1.030614673	-2.063690829	-1.126596881	0.2232838221	-0.2077884584	-1.222223487	0.06997874606	-1.687373824	-1.833267306	1.143938961	0.4071082835	-1.075455068	0.7939020734	0.1353234793	-0.5023193835	-1.334103338	-0.9234487664	-0.4477840184	-0.0674757721	0.5127604742	0.4719037096	-0.6294628923	-0.9753246638	0.1866061648	-0.3739201379	-0.9861258647	-0.3564923377	1.686263462	-1.285629833	0.8792327252	-0.6185688496	1.270787554	0.03472666471	-0.01977397889	-0.4965885221	-1.497618074	-0.4444820534	0.5475709282	-1.188897413	0.3029708901	0.06203224751	0.7677597246	0.9149145019	-1.094384031	0.5547935641	0.119763646	-1.234122601	-0.1047034983	1.779213634	-0.6889930689	1.040523566
0.2283822881	-0.5561518983	-0.2564790084	-0.01709492827	0.2937194251	-0.6755052373	-0.3563526008	0.1177409103	-1.234498258	-1.154968365	-0.1047028435	-0.5097127243	-1.594577094	-1.293462352	-1.089238883	0.127956078	-0.3163364403	-1.751342205	-0.8604600446	-1.118795366	-0.6221981998	-0.8578629176	-0.7352870151	0.3115848119	-1.290582411	-1.587030548	0.6710375149	-0.5541513701	-1.930319672	0.1382865443	1.010906739	0.9989499082	0.2378491587	-0.6656214556	-0.1614413373	-0.795727632	0.1483719828	0.5259664312	-0.7837950192	-1.040999386	-0.2709244228	0.3341988177	-0.3798114526	0.9357973074	0.4731875069	-0.4981726154	-0.8291082662	-1.186665353	0.08881520821	-0.7529412888	-0.02034115464	1.134788707	1.131332838	0.7394664044	1.436774117	0.3960752542	-0.7839432526	-0.166295761	-1.254581459	-0.3740744784	-1.36633285	0.5554490679	-1.314408478	-0.07860836655	0.03463982425	0.1893840166	0.4257464093	-0.09345683168	-0.1971663635	-0.08433662649	0.08967275718	1.98474418	-0.7568263119	0.1101391778	1.159193181	1.715377494	-0.3930687621	-0.6290041986	-0.178225435	0.9398227124	-1.270222415	-0.2360468259	0.8935927722	0.2111718262	-0.3189971578	0.2913998651	-1.205511207	0.1038169528	2.2090977	-0.8080819759	0.8058398387	-0.04850435077	1.291428032	-0.2806943188	-0.7382927533	-0.4342878935	-1.830356162	-0.01791674404	-0.557265209	0.8397026081	0.2555065423	-0.9925380368	0.8896039989	0.022979555	0.2084402926	-0.1717868102	0.4082207323	-0.6285409039	-0.04120632008
-0.2784510599	1.241073016	0.299156365	-0.4919305075	1.08357434	1.762751556	0.002647859378	0.302198971	-0.710232129	0.1127104039	-0.4135099604	0.2247068608	1.473405719	-0.05834337008	-1.328107933	-1.238689089	-0.223342885	-1.252106467	-0.1914165952	-0.2308713845	-0.02061937868	-0.01279196051	0.602213294	-0.5769633675	-1.612325993	-0.8221496204	-0.02613994775	-0.5116054301	-0.1954136919	-1.055652246	0.9352670078	-0.3000761607	0.0348943032	-0.4256674699	1.202398887	-0.4467130394	1.09595088	-0.4110336331	-1.432905243	-1.262274761	-0.2118287016	-0.220587522	-0.6960392358	-0.6723234269	1.238402446	-0.08192263659	-1.834629593	-1.238895609	-0.4533192014	-0.8853518233	-0.3234609838	-0.05532285906	1.840389082	1.170109462	-0.07951112965	1.338818538	-1.689148168	-1.516839891	1.206132851	0.7433191902	-0.9653570581	-0.0285530036	-0.5842539336	0.7471506046	-0.966208247	1.112670577	-0.8308230074	-0.7281027003	-0.0352210953	0.1151074876	-0.3766276599	0.1701863085	-0.567925809	0.1285849139	-0.6072915031	0.5843896745	-0.478552698	1.291518332	-0.2299751845	0.1072767283	0.4421432308	0.7170922498	0.4361031862	1.201765335	-0.5727328089	0.1748930683	-0.05425872029	0.1862922492	0.7967488751	-0.4661069352	0.7772732846	-0.00302861166	0.8114552494	0.5850859791	-2.019187758	-1.237308265	-0.02748104067	-2.148374043	0.2105940392	1.088946075	-0.2090792159	0.7070709072	-0.09545951963	0.600576423	-0.3289148247	-0.4465153041	0.1044492037	-0.156880878	-0.09025036671
0.07550217741	-0.6624689603	-0.7468965157	-0.8780473986	0.9830642996	-0.6759924416	-0.3973306423	-0.2164140368	0.381265844	-1.997976065	0.1156722575	0.5337458953	-1.046114865	-0.2708630533	-1.062645351	-0.1798797584	-0.7279761468	-1.778193049	-0.05098338346	0.2542268663	-0.1357376615	-0.3193090599	-1.084930902	0.2183759487	-0.8095996468	0.0929971647	0.3415049357	-0.2324694089	-0.2188498065	-0.0289077167	0.461761643	0.5114395683	-0.00526830333	-0.6087712599	1.358702455	1.120843676	0.9513277443	-1.224810798	-1.046325145	0.3907742607	1.648963691	-0.3739132227	0.1659335043	-0.3074837092	-0.4760026373	0.3983195348	-2.503351914	-0.4548084454	0.787995824	-0.8083211877	-0.675611272	0.572406693	0.7644655811	0.8100523895	1.559910096	-2.084447624	-1.241742956	-2.391008012	-0.1580157259	0.6875275802	-1.285905643	-0.288718761	-0.5703315401	0.290285709	-1.100766788	1.004539465	0.5165578289	0.2799418789	-0.6544769751	-0.7010863743	1.497025298	2.371655826	0.08001696682	0.02302417912	0.3990794716	-0.9594952943	-0.9230085765	-1.040092138	0.07880969457	0.2865463662	-0.5671570271	0.5343715399	0.7359592143	-0.4705394659	-0.4743622633	-1.318750925	1.170567966	0.4444618719	-0.4411722005	0.2579700966	-0.8710533795	0.002670407278	-1.419170563	-0.2528597217	-0.5922831957	-0.4088253847	-1.130984901	-0.8370331036	1.670496404	-0.2666372548	-0.6544321111	0.5411588532	0.2679198042	0.3668616532	-0.796401855	0.2548316473	1.028332574	0.8522160691	1.290110162
-0.1541550926	0.6680396936	-0.1045096066	-0.7397779427	1.064982377	1.576550309	-0.1729269003	1.750594007	-0.6108623548	0.2448991754	-0.4050816797	-0.1789761827	1.214165255	1.112781675	-1.04626495	-0.7441626427	-0.7660175885	-1.774095824	-0.844162075	0.4685226443	-0.7435621573	-0.3370967605	0.6020866129	0.2416838749	-1.147739802	-0.08319940862	0.6053765393	-0.5458120594	-0.2716900524	-0.7427790982	-0.04067286014	-0.5118560053	-0.4956819651	-0.5256310715	-0.2494767808	-1.214296598	1.291842618	-1.133046408	-0.8286667136	-0.304761172	-0.6615348554	-0.4092975737	-0.704369363	-0.8067943474	0.307162014	0.6624276023	-1.563574247	-0.2369907607	-0.08683498096	-1.296450952	-0.8647092205	-0.331430226	0.5432029494	1.172986776	-0.8493724293	-0.6809145753	-0.381324128	-1.540171424	1.05044379	1.098134109	-0.7160234884	0.006605896106	0.7400330205	1.472507471	-0.4994157228	-0.6891224212	0.628158586	-0.02253028014	0.09256375205	-0.4739471449	-1.041978884	0.1159181645	-0.9217099256	0.589470882	-0.1464296045	0.009142374068	0.5680277281	1.065456919	-0.6681835777	0.3907371512	-1.045741572	1.847693235	0.175470255	-0.2798051958	0.03104025737	0.3215131582	-0.4270960937	0.07285832294	-0.2831482399	-0.2546727402	-1.062241296	0.4164785913	0.3292641047	-0.3121029631	-1.122757789	-0.8956183038	-0.5325310495	-0.7709089557	0.2199866593	-0.11063922	-0.1971885879	-0.8200647088	0.4725486969	0.4868745777	0.2128831919	-0.04493054321	0.6674890937	0.1400021066	0.07670647896
0.2931127825	-0.7557832573	-0.8914867915	-0.3860552239	1.497260707	-1.148845252	-0.31023913	-0.3928281416	1.630060466	-1.735112222	0.2551145318	0.4154237451	-1.19434432	1.351408109	-0.7821282862	-0.4756595116	-0.3948703773	-1.333104757	-0.2238199167	0.8041219532	0.1094532312	-0.7697392162	-1.21361099	-0.0350718867	-0.9868893103	0.04488487757	0.8424869398	-0.1046151877	-0.001368649678	-0.0925239464	-0.3626808213	0.2226999528	-0.4463716504	-0.3383762779	-0.2390265683	0.160824897	0.9469623445	-1.113070469	-0.4213833412	-1.17642595	0.8385406265	0.2136293401	-0.5167729948	-0.4722253855	0.7087200026	-0.234194872	-1.762769868	-0.6717957597	-0.301899248	-0.8494205612	0.04555665531	0.09789702024	-0.2307331891	1.560422845	1.330583616	-0.4483540804	-0.09752560855	-0.3703985185	0.6828901943	1.794261114	-0.3001987935	-0.448378374	-1.683721499	1.411857891	-0.7950906458	-1.369555084	0.9798952022	-0.3192188017	-1.500023981	-0.8176835581	-0.3530190871	1.185960248	0.5447729753	0.9523881247	-1.432605675	-1.147409591	0.4953203656	-1.049986334	-0.4607948767	-0.4332689948	-0.1352003669	0.2210693837	0.4620818042	-0.4405264107	0.2507331619	0.5811592506	0.335488612	0.8042841134	-0.6473652723	0.427868826	0.2088526335	-0.03674935295	-1.618785055	-1.041446297	-0.97717396	0.2171885542	-0.6586849132	-0.3526946414	1.127873613	0.7211905638	-0.01436408593	-0.5355898962	0.7279216821	0.788550309	1.122360138	-0.7486898065	0.2845203394	-0.08967929037	-0.2187842322
-0.05168083585	0.4961600021	-0.5754123304	-0.4839135619	1.248739953	1.460855142	-0.05759681087	1.681026235	-0.9348946738	0.2666294406	-0.08957535438	0.4882213543	1.220125246	0.6445152191	-0.01742507224	-0.9404598677	-0.409451551	-1.014106916	-0.0578532259	0.8973672147	0.3074205563	-0.492178266	0.5192729808	0.1334210588	-0.6526977621	0.2116807524	0.6640603531	0.2378307715	-0.1409630256	-0.9072602979	-0.8853678311	-1.013586126	-0.3431284326	-0.4715892166	-0.5007870484	-0.5091132804	0.9319829262	-1.026476129	-1.20043678	-1.309436772	0.4347598204	-0.1568315655	-0.5150209063	-0.8874042645	0.8153560707	-0.3156658628	-1.796928005	-0.5736800634	-0.05406124061	-0.8157330157	-0.3666489638	-0.4133213117	-0.2985452518	1.426269827	-0.6997779719	-0.7103796303	-0.2688084874	-0.7761174827	0.6682755185	1.118476286	0.03155125201	-0.6842052037	0.1827357568	1.449462611	-1.300598026	-0.6212964249	-0.1016174317	-0.3728210659	-0.516984795	-0.363443565	-1.445674296	-0.4410896264	-1.02905353	0.6657351829	-2.278408811	-0.2575594933	-0.0936075353	-0.4500071568	-0.986379392	0.002781873357	0.6048154146	0.4427189026	0.4292155933	0.5588186181	0.1015029695	0.06249506443	0.4203542521	0.6372276295	0.1893175366	0.3899889419	0.03555196312	-0.206635435	-1.102764402	-2.048975084	-1.277900204	-0.5305088767	-0.1744722666	0.1406576124	0.1828450429	0.5945788465	0.2470229495	-0.4341500329	0.4261195397	0.8790930252	0.5768147239	-0.6246468717	-0.1973625927	-0.2164070121	-1.149698321
0.3317371744	-0.8995958819	-0.7844061321	-0.9607800014	0.7886472301	-1.207208998	0.6275512995	-0.6649576027	0.8967004685	-1.275871827	0.283147528	0.6327595032	-0.5009604275	0.6391775721	0.1325667524	-0.5248529022	-0.02357579461	-0.2903328453	0.6464905191	0.9237347082	0.6361769524	-0.5801146504	-1.59092218	0.04963355545	-0.413241111	0.4058583745	1.176819731	0.1566539157	-0.08904302541	-0.2227915156	-0.6212333008	-0.5869306471	0.5626338293	-0.9793208289	-0.06756999784	0.2828340253	0.3772854791	-0.5966570933	-1.147538028	-0.9666389765	0.6676255209	-0.5558180772	-0.5429122422	-0.1745145674	1.261857229	-0.09667268311	-1.526031373	1.31051275	-2.045990792	-0.5364050994	-0.1041138697	1.029612465	0.06973543249	0.5173634113	-1.289525808	-1.337560603	0.3416635314	-0.1762512281	0.02766286102	0.9678872906	-0.09894359891	-0.7236492437	-1.707867194	0.5831127381	0.8654655642	-0.964182066	-0.3067166338	0.1946712171	1.568932088	0.2313090856	-0.8181843339	1.126889267	-1.370268953	0.7080525583	-0.8669472004	-1.217194014	-0.4690035139	-0.7497181049	0.04659782926	-0.4337033021	1.595775542	0.2269987686	0.2782309588	-0.8338542864	0.1246534021	-0.4920816487	0.4390260852	1.011105965	-0.6694678278	-0.5065387458	-0.1533848052	1.251228233	0.850143342	-1.934537885	-0.6317109369	-0.0793057445	0.5064703053	0.300656725	-0.2754993358	0.6486919077	-0.3535786286	0.4355243953	1.485772013	0.327141422	-0.4492271468	0.4878062052	0.9746207754	1.896205892	0.3576566208
0.1143238841	0.5837329236	-0.1352569402	-1.099234703	0.4755877283	1.519524865	0.06085984468	1.454073965	-0.06476253922	0.8749280307	0.7563734048	0.2572307052	1.371518141	-1.769539034	-0.3573057378	0.7456952296	1.244274584	0.2673040171	0.3178962222	1.15991136	1.092454361	-0.9928774069	1.860079894	0.5671983945	-0.4142158504	0.2047722846	-0.1574519262	-0.3609893001	-0.7054971011	-2.148695059	0.5850168257	-1.625989411	-0.5230725613	-0.932792823	-1.693088159	-0.4162265691	-0.1370193172	0.1268483354	-0.4806601099	-0.7913469999	-0.3377869145	-0.08872832088	0.2257965959	-1.355231993	1.642027046	1.011298807	-1.242699459	-0.3473664878	-1.507720742	0.01067587064	-0.3940333408	1.059897653	0.9736056536	0.1102630772	-0.9932054483	0.01401904148	-0.1582385615	-0.2769621052	-0.8949533323	0.7652915872	-0.3930951312	0.0226774479	0.7850599908	1.557981398	0.898418554	-0.2152415405	-0.4947675837	2.947428075	0.555736995	-0.804783606	-2.215856079	-0.4714214724	-2.180707667	1.295364255	-0.3225187515	0.06094001923	1.520458724	0.4494012799	-1.405890117	1.500302119	0.09225749574	-0.1601145394	0.08802505584	0.6738779406	0.5260348195	0.3453153924	0.4453811269	0.6318008601	-1.448125478	-1.235917426	-0.8070775786	1.239274364	0.4038575149	-1.495098339	0.2426616168	-0.4643315016	2.63838502	2.441503013	-2.051748624	1.631289818	1.143814276	-0.2491056616	0.7591005429	0.08368063262	0.08212213554	0.7266046213	0.270313115	0.6090460998	-0.140442259
