melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093
0.6172025497	-0.8763009582	-0.5878237247	-0.913812947	-0.615984576	-0.4655245522	1.40848895	1.258210386	-0.1851087607	0.1709083317	-1.003774815	-1.797300434	0.9160004504	-0.9490785334	-1.899078073	-2.401716423	-2.343350998	-2.39169545	1.186023443	-2.229712066	-1.315579764	-2.748087632	-1.618351095	-1.5482081	-2.045725099	0.6467816068	-2.161030445	1.274102922	0.2575875498	-0.7497975094	-0.5845440218	-0.4016383371	2.411648984	-0.1627156657	-0.1829481404	-0.6169642644	-1.150410666	0.6188542118	-0.63965068	1.190046778	-1.51947113	2.251462965	-1.191309997	0.1160446386	-1.785416084	-0.3667746537	1.772173755	-0.3450476242	0.7464666091	0.6564195403	-0.8596707694	-1.008398824	0.1175671833	1.782940572	0.3970605992	-1.261459992	0.1363112905	-0.9093223237	0.7985439258	-0.7832071425	-0.7312774048	-0.07714678104	1.986083189	1.325441195	-2.241241474	-1.873579278	-0.09866946773	-1.379476198	0.8054310804	0.2315220307	1.927738082	-1.995829244	0.8035837226	0.6866776147	0.06937112653	-1.119155717	-0.1871143425	-0.764025217	-1.13436512	0.4507394883	1.216355034	-0.2675366545	1.303856614	0.8528855589	1.017276417	0.7850368602	-0.5335102493	0.5799551374	1.91935958	1.359495106	-0.5721389469	1.179679116	-0.5317915087	0.2567545147
-0.2541054315	0.0681704985	1.048251925	1.758726831	1.41635737	-0.1544813005	-0.5916241308	-0.7879352469	-0.5921600824	-0.1395159602	-0.9861546434	1.231977581	0.5175120386	-1.924420845	-0.193834016	-2.459080014	-2.705560545	-3.062688446	-0.1700227776	0.5290961018	-2.313911176	-3.087784471	0.7018228144	-0.6373281185	-1.828274387	0.3409778404	-2.516365439	0.0361861609	1.017955933	-1.641209564	0.02914734196	-1.223593336	-0.4184564275	0.8603186859	-0.2126701136	-1.710914555	-3.029013156	1.158827055	0.2363155879	-0.6543012806	-2.28091008	1.148800015	1.582468853	0.4596084557	-2.396461803	-1.697006709	0.1380468422	0.2218344873	0.5385346636	-0.459561827	-1.007970712	-1.608056044	0.7649035194	-0.5863435827	0.007253974837	1.63531733	0.1094466438	-1.228276846	0.5457732173	-2.376896981	-0.9188442141	0.9139912347	0.5047980899	1.010542196	-1.910833847	-1.551974493	-1.111462422	-2.677719945	0.7681935672	0.7953115611	0.867365219	-2.263164543	-0.06967252399	-1.161295889	0.3530050626	-0.9441335425	-1.363232318	-0.7086252401	-1.874617066	-1.087911108	-0.04714720694	0.03318799553	0.6731379723	0.5025992982	0.6364221385	0.316538807	0.6393323706	0.5599179725	1.971874714	0.7196552521	-1.567060814	-0.4142526412	-0.09630863252	-0.7648960096
-0.9207539759	-1.238646824	-1.054511812	-1.070225288	-0.6061598801	0.1340571353	0.1104954998	0.8100952576	0.4778438496	1.321353121	-1.092165123	-0.715437334	1.113961917	-1.599576916	-1.274526891	-3.131529721	-1.354220057	-2.352571362	-0.7866570085	-1.011149063	-1.925557629	-2.261788263	-1.729338302	-2.186958942	-0.5256635231	-0.920020812	-2.448265462	1.711370425	-0.9144198804	-0.3367991595	0.2033879054	-0.8397839124	-1.158852623	-1.747407873	-1.285924774	-1.267729319	-2.309837838	1.526813138	0.7713904582	-1.121044203	-0.444021828	0.9402751513	-0.3457608455	-0.5419080023	-0.9711838661	-1.99402023	-1.468694355	0.8238588518	1.573230842	-0.159377702	-0.6116691765	0.2883283371	-0.4434861319	-0.7343883428	0.7247627431	0.1738023132	1.131266493	-1.84732041	-0.2724989197	-0.8616904765	-0.8440736088	-0.7771296562	1.721063265	1.194514056	-0.3405351949	-1.925019288	-0.5736985877	-2.180858938	-1.776095715	0.1361903721	1.144131386	-1.499817662	-1.914457828	-0.8200148167	-0.1835634515	-0.815797512	0.3611898659	0.04475791682	-0.1304059353	-0.5637107294	1.53080041	2.009403638	0.7789661799	1.438027487	2.238567607	0.2044132404	0.4028284048	-0.7998974153	2.914464446	-0.8469370676	-1.24049295	1.693659444	0.3722618784	-0.2038122304
-0.4376552357	-0.2041836999	0.7911063336	1.613568605	2.137238347	0.07594405846	-0.9190485157	-0.5929190661	-1.138293934	-0.8432601876	-1.482326995	1.015411177	0.1892414509	-1.47117163	1.728101602	-2.49248226	0.1641418167	-1.970738946	-0.2310231832	1.946431968	-2.437616202	-1.939317778	-0.3178870535	-0.03893489533	0.5705714589	-0.07478201532	-2.017107149	0.4240980961	1.318597614	0.7798855654	0.08519098693	-0.7445950021	-2.209134607	1.174694421	-0.09716335943	-1.245353511	-2.797751753	-0.02233963562	0.09954853748	-0.923879526	0.2629182036	0.9008913614	1.767958335	-1.519126031	-1.557602344	-2.54603435	1.311635228	-0.4692617553	0.01694688661	-0.3088599739	-2.084020815	0.807709787	0.04410129689	-0.7558843142	0.3476862742	0.699251646	-0.08212609362	-1.455882499	-0.1310149918	0.2711336519	-1.174301459	1.669613202	2.241396918	-0.6769751426	-0.01353429666	0.6688062982	0.08985170394	-1.989018347	-0.1494024968	-0.7773696007	0.7400576729	-0.7995531426	-1.574711234	-2.260261367	-2.074501512	-1.13795611	-0.7117122874	0.1907321158	0.298858268	-0.02702998747	0.1002350341	0.1730590341	0.3517024522	0.06580513308	0.1192573528	-0.4328697245	-1.62914241	-0.8046342735	0.7554343315	-0.6618054237	-1.043145206	-0.7559294147	0.2249522942	0.1531701426
1.108585151	-0.6485355035	-0.5217221739	-0.8367666911	-0.683203195	0.09252274702	0.6799190899	1.102967492	-0.2025211472	0.2876712171	-1.501834434	-0.5630674459	0.5085765388	-0.1608374275	0.004748176691	-1.959829172	0.4010850387	-1.209387053	-1.438030046	0.2108791109	-1.203164817	-0.8817228354	0.7210977052	-0.4710348458	0.7588908512	0.6282085879	-0.9228849238	0.9151361302	0.5453087519	0.03797819526	-0.6464398212	-0.7012184231	-2.374796886	-0.3521065017	1.474588096	-1.170238688	-2.175857576	-0.2202259637	0.06828886755	-0.6731213145	1.127955907	0.2009888143	-0.7557509035	-0.08142244248	-0.4624304772	-1.014416245	0.08012646424	-0.3575995132	0.9374026784	0.0616349759	-1.075544887	1.750590468	-1.156369397	0.2253794689	0.9093296764	-0.9612635714	0.4845438261	-0.2891573223	0.2469398925	0.352904458	0.4115656104	-0.03277833385	3.814255597	0.03248537448	0.7667608179	-0.3356428365	-0.6671140344	-1.565899236	-0.3155131374	-0.7221781604	0.5348713969	0.3072603364	-0.5175278439	-1.1253991	0.8663861374	-1.288752777	0.3584330318	-0.3823870526	1.46795692	-0.3246770175	1.128379537	-0.3314484961	0.6455815336	0.5643091841	0.5777407523	0.3134918464	-1.674212294	-0.004485138258	0.4093526603	1.502541386	-0.4872324881	0.6763582088	0.5156844143	-0.02058768226
-1.137799125	-1.076651521	-0.3959430982	0.603031634	1.179222781	2.12274617	-0.6912170809	-1.344992228	0.3624114517	-1.459221031	-1.06910446	1.06340576	-1.068572382	0.4088938118	0.7108569495	-1.11684018	0.7523695192	-1.250013666	-0.3858080237	-0.4439402491	-1.627845701	-0.1100648235	-0.06234830316	0.1444888101	0.5592152847	0.6258905876	-0.3964791886	-0.1269592245	0.2376676623	0.2024676423	-0.693360754	-1.343854375	-1.620768743	1.203336781	0.8686537132	-1.338668578	-0.4434744829	-0.2379032744	1.530232511	0.3703575031	0.6228089571	0.5501213491	-0.2561386484	-0.8149419216	-1.447769403	-2.073958845	0.3943950628	0.6297937116	1.572894978	-0.1372715889	-0.9013612522	0.6712172251	1.356847946	0.5246082782	0.06098279606	2.34314934	0.1649475395	0.585257339	-0.3493090256	1.540657386	0.004037624083	1.935345638	0.4754143049	0.8472844126	0.2981455163	-0.4879987301	-0.4251308223	-1.878960835	-0.2156622325	-1.542686436	-0.1200873024	0.3423302246	-0.399215654	-1.349661809	1.572118098	-0.2200372533	-0.7781646982	0.1637943683	1.859578334	-0.7944977535	1.604931586	0.8243563443	0.2428067818	0.3410434411	0.5607894679	-1.079830299	-1.285046864	0.5957671563	0.08097925449	0.7015492559	-1.213833566	0.1211089576	-0.6308605867	-0.0368470847
1.26659963	1.387950645	0.05082860328	-0.8426624735	-0.7403513617	-0.7451483242	0.4996969917	0.2638768397	0.164079603	-0.2334946933	-1.139696433	-0.240777069	-0.1369317889	0.6523034103	0.6403713241	-1.422193103	0.6525169507	-1.078873143	-0.4247510429	1.020350463	-0.6371443183	-0.3351736282	2.561982782	0.8681844132	1.087814996	-0.4988758519	0.01510811531	-0.1024483874	-0.6200688994	-0.715274891	0.3956999861	-0.5764942965	-1.048646888	0.4434655943	0.8231059083	-1.333966131	-0.6021551638	0.3518301146	-0.8420592457	0.6661917763	-0.1948028293	-0.860168611	-0.7273493774	-0.1508708496	-1.353603349	-1.101619456	0.1496640163	-1.034024536	1.662079149	-1.239441279	-0.1292653997	1.688890944	-1.62998931	-0.09056023852	0.8731696374	0.0846280453	0.6652101986	0.4814954184	-0.07011296608	1.216735009	0.02002580084	0.1687297467	1.631611145	-0.3935716828	0.01804673986	0.7821656946	-0.1062019465	-1.939275585	0.1443767221	-0.2958155548	-0.1407304835	0.6307732348	0.47173898	-0.3749393717	-0.7868846487	0.7268025566	-0.4529620902	-0.6430535762	2.184425586	0.6071364856	0.5517105662	-0.1268004394	-0.6819601243	0.02993580863	-0.0397527587	0.07389216965	-1.169527571	0.2130285398	-0.5022351929	-1.116087682	-0.1400388789	0.9895433408	0.112182527	2.213143828
-0.5378228769	-0.8256329564	-1.008738843	-0.39650569	0.1005332641	1.318385248	-0.906082743	-0.6355254493	1.597095793	0.763283319	-1.134950385	0.1835587424	-1.164047958	0.5353211982	-1.820681741	-0.3546647826	0.310534416	-0.5831773809	-0.08776340526	-0.5988193285	-0.3215299919	-0.3194430195	-0.3470052034	-0.7587370665	0.7103481104	-0.1652493095	-0.09202055295	1.602261243	-0.8212095302	-0.3843605902	1.594566833	-0.6757636184	0.7730262076	-0.4182153844	-1.440519268	-0.7888803747	-0.2056442886	0.1204001021	1.169470858	-0.03145159577	-0.4084608823	1.230582004	-0.8324290328	-0.3274337104	-0.453065877	-1.132416729	-0.9870006627	4.169644005	1.262685006	-0.7562443738	-1.046523186	0.5255255918	0.6303286314	-0.07546731228	2.345917456	0.2621569204	2.245945175	-0.5831605674	0.05618911038	0.2359998488	1.126782799	0.4123534805	0.3544742951	-0.2312296523	1.276706679	-0.6915297095	0.3327708879	-0.5520929137	-0.8551828476	-0.4153295416	1.71409735	0.003526816976	-1.951970046	1.521750633	0.8128129994	0.05111455962	0.5998363103	1.746275813	1.535416035	-1.091444711	-0.4330636562	0.8195299046	0.4377526137	-0.1805102551	2.591455389	-0.6767588625	0.5798125983	-0.1997713393	0.233416024	-0.1743881205	-0.8351300456	1.446035867	-0.2414385724	0.1161097032
-0.2172741778	0.329604991	1.239911924	2.036923174	1.284964903	-1.181851307	-0.9785819226	-0.7861244972	-0.9670070602	-0.3757179161	-1.029345137	1.291149209	1.285262408	-0.3978128828	1.050231629	-0.6364144866	0.36108057	-0.6630124474	1.11050978	2.127084323	-2.638101769	-1.203791598	0.007796396155	0.1249440934	0.7783567057	0.6989457908	-0.2239065583	0.4864740524	1.566367626	0.1417329466	-0.1693967233	-0.191799069	-0.9448356287	1.197203314	0.5702629934	-1.475386294	-0.1827170676	-0.7287875645	-1.241684719	-0.1134047221	-1.300276565	1.461301252	0.6932517931	-0.3035701842	-1.499140129	-2.450295863	0.9313926396	0.1020830378	0.5672420987	-1.33964512	-1.822286538	0.270005311	0.7772581433	-0.8804200191	1.364474769	0.4983301813	0.02355709319	-0.07654981286	-0.2636778585	1.141795429	-0.2508661279	1.258539046	0.8486050776	-0.5585720939	-0.2794863078	1.434343811	1.208885762	-1.333980628	1.894613508	-0.5966008017	-0.3038545464	0.03287198312	-0.3973767459	0.4703167541	-0.831766373	-0.113114713	-1.065526625	0.4516819778	0.8603334809	-0.4460454607	0.663507082	-0.04287394876	-1.027553778	0.4390550726	0.3672141965	-0.6639150668	-0.5062260165	-0.1530816299	0.05099297327	1.455555211	-1.557074716	-1.638407335	-0.508790682	-1.071209754
1.56919672	0.4843702132	-0.6891492408	-0.9243519333	-0.8149537801	0.006817797243	0.9201636504	0.316760359	0.674695637	0.5394373712	-0.8558723759	-0.4666879459	1.122564199	0.09618020949	-0.6258764628	-0.7218716681	-0.5734383156	0.4112249643	-1.029570612	-0.6060261361	-0.5875196738	-0.6298778513	-0.3530962951	-1.181671185	0.1809686571	-0.3865060542	0.6423863553	1.041442885	-0.5905329573	-0.8105800667	-0.1303077565	0.3333892979	-1.25455073	-0.3188054407	-0.4493186084	-1.306315316	1.02235608	1.697695376	0.04584924382	0.2381772206	-1.13644632	0.6415954483	-0.3381777737	0.8706142627	-1.628957915	-1.350394266	0.5462579226	-0.8725886648	0.5998117965	-0.8865333818	-0.3620447197	0.122429564	0.05043673913	0.27850304	1.941692722	-0.5746294365	-0.6492565039	0.1287131322	1.403479969	1.172789741	2.76542573	0.891611927	0.9196194827	1.009352213	-0.5123966558	0.1917927152	0.4689272816	-0.9937759306	0.004210538656	0.6451696867	-0.02851153418	-0.4710546266	0.008859240887	0.623370497	1.69121701	0.5872255148	-0.287342712	0.3687450285	1.198321906	0.1772835337	0.3172246819	0.6593642468	-0.9861182225	-0.05149838604	-0.2276281592	0.1579303895	-1.100442838	-0.7409404296	-0.1480529945	0.8777007286	-1.424994315	0.5708306449	-0.2523547869	0.5022925915
