melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126
-0.09795114544	0.2352834146	-0.7002455886	-0.9945729878	1.176509321	-1.132135596	1.501829133	0.6331845686	1.732010472	0.06516169017	-0.4542654934	-0.4963566323	0.7623102706	1.659239636	0.2685255977	-0.8490446073	-0.3795617275	2.31665633	-2.558607716	-0.08458370946	-0.7690407172	0.04707248605	-0.4796146875	-0.3167806637	-0.4245446021	-0.9309452794	-0.5334828683	0.2644782433	0.007675075908	3.184684513	-0.2576000065	-1.477048356	-1.723295228	0.8421352583	-1.217739983	-0.2029847824	0.3189636807	1.137801326	-1.085949706	0.2383885391	-1.280633386	-1.200168318	0.9464893264	-2.3458153	2.90842182	-0.3506789594	1.074377941	-0.6743567015	-0.6937979309	1.036452341	2.246238778	0.3547672075	2.57696796	-0.9194889123	0.4465457462	-0.3028280376	-0.687117753	-0.2577362914	0.03475551499	-1.012586233	-0.09273115212	1.092987909	-2.614027708	1.419143927	-3.217615146	2.063828739	0.6543430474	0.8477401124	2.415420065	-0.01065471222	0.2918854599	1.976919014	0.5071114812	0.8194447968	-1.807161064	0.7936626254	-0.8129948033	0.2593035525	1.006815607	-0.5827373821	-0.7667331916	-1.757074625	0.5903156884	0.1866939046	1.914559449	0.5862719966	-0.2707162576	0.5911195828	-0.8123762241	-1.603434707	0.3253433577	1.759507276	0.1505683779	0.1389479328	0.2731178204	0.6582991169	0.1940045755	-0.3871481652	-1.290894806	-1.183394839	-0.08181641679	0.05096844309	1.413457696	1.668387702	0.1813736491	0.3759604211	-1.520393379	1.394770126	1.408807903	1.059699757	-0.5106844115	-0.007886711712	-0.5220956162	1.272582717	-1.245590078	1.123772282	0.3499856875	0.8325178437	-1.567192599	-0.1926650522	-1.427100406	0.9508698182	-1.643100483	-3.024987729	1.663437607	0.2293465169	0.759851629
-0.1765031048	-0.8681916812	-0.1997311393	-0.1723747002	-0.8004319772	-0.5127977477	-0.7250186233	0.7514285521	-0.8078476323	0.2929325258	0.5268482521	0.6916380524	-0.6675464257	1.725619888	0.4753827293	2.206601964	-0.225421885	-0.9203450451	-2.054965314	0.1181691519	0.2145584316	-0.3957530296	0.1838886526	0.2479670615	0.1652892413	-0.6687774952	0.5938456026	0.8766590067	0.2241785858	1.950915771	0.7844082074	-0.8581792863	-0.1959600418	0.914096774	-0.449184022	-0.4417941954	-0.02687577361	2.21290772	1.450000008	-0.9006712787	-0.2045690266	-1.724211726	1.396661993	-1.547004082	-1.512101195	0.04957699104	0.930140061	-0.8876742381	-1.461576532	-1.645172937	-0.5352301672	-0.03348084323	1.940247109	0.7072364053	-0.2984954113	-0.0610361913	1.132771736	-1.019788109	-0.4776229581	0.5893310969	0.2639262019	1.472254747	-1.143674177	-1.049453745	-1.968860496	1.992888016	0.05174289447	0.3336543209	0.1054151478	0.2034553439	0.3753300962	1.39553524	-0.2402800747	1.610194257	-0.3212169546	0.6844292568	-0.8058680731	-0.957998402	0.894549877	-0.1876847918	-0.7814181508	0.1027790694	-0.07705428347	0.3052918257	0.6301342879	0.7257630753	-1.332702842	0.4997006621	0.1225252558	-1.076371763	0.6564689844	0.8751953217	0.01367511916	-0.7072617104	1.370546803	0.9249621066	0.624737427	1.033939088	-2.050381007	0.1118603475	-1.450962269	1.362782606	0.1491316996	1.164133129	1.748561039	0.09874022995	0.05047644543	-0.9323293243	0.3698789667	-0.08496528845	0.4214244986	0.36398883	1.843710858	3.32223933	0.2408815901	-0.1337902336	-0.2353247987	1.03489435	-0.6650342684	1.156219267	-0.6997033506	0.8521266504	0.4444217776	-1.040587773	0.7423120258	0.6129602969	0.2809341283
0.2492102314	0.8174744779	-0.3010506144	-0.6411180411	0.2783568998	-0.9179399683	1.866190218	0.5364901064	1.265748361	0.1557784816	1.006236031	-0.5743063558	2.708383686	-0.02318030411	-0.5195284617	-0.1411543217	-0.6143333282	0.242409275	-1.917937996	-0.7887366685	-0.1723076075	-0.1485852392	-0.3190305029	0.3047180461	0.3359764163	-0.2427834528	1.394307654	-0.2892235702	-0.03264357849	1.058307559	1.067968965	0.1330570591	1.238226778	-1.26654163	0.2435341895	-0.3024009275	-0.4559377776	1.329744143	1.052218198	0.8216432973	0.527475209	-0.20461717	2.361872251	0.05708275293	0.4672460898	1.407705994	-1.078111368	-1.16936083	-1.569297604	1.368851723	1.09677947	0.1001411373	0.602521166	-0.1789316516	-0.7270893189	-0.1679805759	-0.7906588247	1.002974813	-0.5719409269	-0.9162924125	0.2875733025	2.932368074	-0.7503200929	-0.6863221012	-0.7864841067	1.931332919	-0.6544499395	0.1100879249	0.1293527125	-0.2923519753	0.227862084	1.311931993	-1.207425117	1.047425935	-0.7676900213	-0.2646654268	0.2175817475	1.330609432	1.339918746	-0.4339748659	0.5262286836	0.459580433	-0.03090168949	-1.306858275	0.2693050805	-0.3184473035	-0.5995259684	-0.5759705286	-0.3890599576	-0.4098354891	-0.6558204115	0.9392947416	-0.4704136472	1.598526451	-1.209155658	1.23072639	0.4705174853	1.332905226	-0.1245588651	2.152562283	-0.7580387347	0.3628380061	1.26799579	-0.7519401679	0.898589701	-0.843633282	1.307059017	0.1629714237	-1.018805688	1.726126553	-0.06224602882	-1.250169415	-0.003200577493	1.531253773	0.07137759748	-0.209759195	-0.1931824212	0.239060255	0.4126493635	0.1466034311	-1.419649618	0.2669400203	-1.640926318	-0.3534772392	0.1683273442	1.072544653	0.6194438856
-1.037002815	-0.8292059719	-0.7753148289	0.373778631	2.297086327	-0.2611536954	-0.8784535603	0.153218255	-0.2440918693	-0.1779999869	0.4872209482	-0.1719641736	-0.0350174369	-1.324463372	0.4217747101	0.3585389947	0.8511733952	-0.00447496672	-1.304440067	0.7702723628	-0.7760234913	1.844445058	0.7881892859	0.09475960173	0.505752791	0.05241611207	-0.1980246437	-0.4644540829	-0.09107087143	0.964381105	-0.01388575911	0.4404336314	1.290231238	0.1461452171	-0.4098609495	1.135019649	-0.7543473936	-0.2431391088	0.08846154625	0.4453180068	0.133239972	-0.8409183905	1.839462332	0.3193403655	-0.3001955917	2.497498078	0.496818854	1.202214416	1.40994047	-0.2353730416	-0.7854512926	-1.362359288	0.2683880219	-0.9281100055	-1.68634425	2.045640976	1.783287066	0.6673366616	0.9934576803	0.9966629677	-0.7703535956	2.407769042	-0.9658623622	-1.6337853	-0.4124583916	1.308395753	-1.459890431	0.1681356504	-0.5890321903	-1.072982742	-0.708144568	0.948001168	-0.730813382	0.2638537441	0.6110446463	0.0576296667	0.8895770786	-0.7241251928	-0.6412041752	-0.8499281619	1.272752427	0.1814612483	-2.167990115	1.436530156	-0.5814724257	-1.160311918	-1.432838233	0.6558634215	0.3320696055	0.1152345164	-0.8671314005	-0.6082129965	0.02675210613	0.9377364734	-0.09859321705	0.773840825	0.07653415303	0.4312402748	-0.5040151288	0.2607635041	-0.8335340211	0.5494660564	1.570774529	-1.422031146	1.448028871	-1.138181457	0.7023876629	2.042196615	0.7146795766	0.528608368	-0.199580863	-1.114492314	1.140190986	0.9446453638	-1.298845677	-0.08081904759	0.1233902075	-0.2722713425	-0.1276279263	-0.09263757305	-0.7437214731	-0.27159356	-0.6200062297	-1.096618177	0.9059091378	-0.2069784797	-1.626450908
1.923275137	-0.4977593485	-0.8012646306	-0.01154904055	-1.607454343	-0.4589007425	-0.5458654786	-0.1915699878	-0.7428393699	-0.3782634538	-0.4744419246	2.133651106	-1.080291	1.455164444	0.5350937361	0.6052605714	-0.6170243012	-0.8602717519	-0.6058989036	-0.5043042165	-0.2564579795	0.1688894684	-0.5619309589	-0.388315635	0.179729826	-0.7557302025	-0.7705554409	-0.296820799	-1.762029147	0.1489132441	-1.050516873	-0.2149324721	1.24375973	0.4336914537	-0.5901499749	-0.5715325468	-0.7400344097	-0.6983068505	0.7414793028	0.3386429148	0.0277983691	-1.138684861	0.4684030893	-0.08680517659	-0.5862375821	1.681608397	-0.006700134318	2.105131427	1.383562769	-1.380140148	-0.4331813963	0.6832078794	-0.6058352801	-1.160265579	-2.463844292	-0.05273593325	0.284453646	0.6103907833	0.5015723455	-0.1156823232	-0.5762664631	1.540185747	-0.6557188708	0.1760386643	0.6160954447	1.184290076	-0.3325524178	1.027439761	0.5207264326	-1.92225754	1.510141394	0.3686915239	0.1402736699	-0.975537525	0.2329412201	-0.6649125258	-0.4594694159	0.8220285503	0.9445675104	-0.224786465	-0.166472691	-0.6345234337	-1.271136731	0.4539896651	-0.1321754356	0.969918655	-1.153222139	-0.8142339974	1.369934305	-0.406286387	-0.7082092575	-1.062187638	-0.4795562343	0.8333207248	1.545510741	0.1190043839	1.384115193	-0.7479609203	-0.9047665467	-0.1081782829	0.5547411267	0.2778496129	-0.1673279458	-0.3434981996	1.705927436	0.1570543722	-0.05597183234	0.2664504655	1.03753777	-0.1834714476	0.9607818944	-1.853993916	2.225231057	0.8697944817	-0.4577435256	-0.5010030028	0.2365296694	0.3562745241	0.29022933	0.258014889	0.375298507	-0.3240502166	1.312125894	-0.03649255077	1.629038511	-1.421123092	0.1789557343
0.2839277003	1.41809357	-0.4487371079	0.4485414372	-0.2433061508	-0.2672930156	0.8839077898	-0.2884798271	0.256359951	-0.1157340891	-0.5276918111	-0.633328538	-1.631273152	-0.2546809957	1.109176431	0.7101179439	-0.3560788509	-0.3587100766	-0.2025548543	0.0877198007	0.6314412726	-1.350272749	0.114593695	-1.025106671	-0.08732119875	-0.60046751	1.487406137	-0.6560105151	-1.71228209	-0.313554718	-0.5918421483	0.2426173899	0.8286162474	-1.736675897	-0.284766911	-1.014829965	-1.331173543	-1.85923171	-0.9010232579	0.6721844147	-0.01774363136	-0.361561857	0.5991759138	0.5588290623	-1.31140166	0.766150512	-1.491788298	-0.1597205319	-0.8138278628	0.1773842604	-1.469358112	0.5401690466	-1.51623124	-0.8977773143	-1.566776784	-0.3224744135	-1.020125112	0.8929426596	1.169638279	-1.814989984	-0.8118130378	-0.2401177691	-0.1801951798	-0.08158904888	0.9677536344	0.8803289878	-1.425012586	0.5595950904	-0.4364912208	-1.691276137	0.577457971	-0.02221446497	-0.4113500663	-0.649129171	-0.04406908198	0.2289956385	1.117048399	-0.2457313008	0.6455246585	0.3680848273	0.02736723384	1.63487043	0.8019169265	-1.355162919	-2.723201148	0.2127696061	-0.8076124025	-1.498612853	0.2517586603	0.5383241918	-0.2973070059	0.4439538184	0.4921082633	0.1906399201	-0.9201789455	0.6398532544	0.01789438555	0.6674277425	0.6220012509	-0.5235194509	-1.167624986	-0.2477190227	0.1448685246	-1.219966718	0.191424482	-0.5821370571	0.5415556604	-0.39866595	1.461061633	0.02132684843	0.5097423056	-1.483759363	-0.9433088001	0.5779159575	-0.6584088322	-0.5556304698	0.5814968405	1.371492755	0.3681398532	-0.8017099859	-0.1852431586	-1.674442243	1.341487259	0.9687447747	2.106844638	-1.585849153	1.11537325
-0.8280797205	-0.5211395984	-0.2325330614	0.04593383064	1.368860799	-0.2963090435	-0.3149605114	-0.6457446424	0.2136517042	-0.2070429496	-0.5562171107	-0.2169833995	0.2264657001	-0.8120237019	0.5754396397	-0.5178656861	1.107610656	1.141638719	-0.08285060049	2.160163141	0.1682547853	0.5233063346	0.3849820466	-1.730498429	-0.4263610858	-1.75834999	-0.6630442413	-0.1758879498	-0.608636896	-1.722734127	-1.46635961	0.2426399498	1.415555762	-0.7455704911	-0.2903657181	2.037547633	-0.5692859528	-2.264766663	-2.111641062	0.7237448885	-0.4228338866	-0.9872759061	0.1396967936	0.717129891	0.782056792	-0.4345341158	-0.07900655037	0.2481446083	0.7800050794	0.4418673167	-0.233799997	-1.629745848	-1.885051862	-1.395641937	-1.568182431	1.300511176	0.5506480221	-0.9058734331	-1.377471181	-0.348401612	-1.923323654	-1.434503452	0.2378538247	0.6884522047	0.4291374481	1.252433996	-0.792997232	-0.06213632743	1.565336038	-0.9708278949	0.7763464501	0.4617578208	-0.9907005292	0.494704502	-0.398104075	-0.2268546608	-1.094013987	-1.541904937	0.5869486643	-0.3551525147	-0.7652696131	-0.2127091548	0.4516179782	0.7153179503	-0.5019568967	-0.4700622734	0.290909824	-0.1014442864	-1.13119748	0.2826426164	-0.418697024	0.4359532789	0.4845388563	1.603658345	-1.655627922	-0.5608086148	-0.5104191413	0.8757662708	-0.1160469097	-1.780681874	0.2877099942	-0.4969445005	-1.466503894	-0.003064292655	-0.5373123072	-1.943592287	-1.736634959	-0.452641784	1.514416404	-1.042264172	-0.257092502	-0.2522641993	0.2909974657	-0.2762393694	-0.8214093465	-0.8714661477	-1.190626297	0.001487192553	-0.7227650874	-0.7527044266	-0.5073663338	-1.445098518	0.8362664452	0.8163587981	1.825655996	-2.428999942	-0.4933914236
-0.04064608476	-1.278575944	0.2492253719	-0.2468409051	-1.165145666	-0.3935802396	-0.8769462238	-0.9312000856	-1.345378519	-0.06427551087	-0.1053111882	1.005547022	-0.8622411403	1.058173863	0.4057384222	0.8907305294	-0.893575719	-2.249930622	0.3393487119	-1.180634718	-0.1618790301	-0.1146941968	0.2035168631	-1.400463409	-0.5742862021	-1.426516094	-1.214106235	0.1256406463	-1.000858384	-1.206008483	-1.66487097	1.303756666	0.6886346376	0.4389929607	0.5731009821	0.7313235003	-0.03467101012	-1.748925467	-1.201754862	0.04215361477	-0.8282157177	-1.079887262	-0.7318495579	0.4368644156	-1.022393946	-0.5807772346	-0.6752038049	-0.4472363905	-0.6379671058	-1.365581122	0.4195088148	0.9734391387	-1.703206483	-0.534953557	-1.691804332	-2.197612171	0.436173263	-1.020854451	0.8029118594	0.3871738723	-1.321850923	-0.581972651	0.5087295862	-0.07337428683	1.107435619	0.353011317	0.4695194478	0.7419015841	-0.01435986247	-0.4874992609	0.4472110223	-0.2727309758	0.399714204	0.1938930834	-0.9097033212	0.1216083313	-1.672194646	-0.776289537	1.394259061	-0.6777395847	0.05840283293	-1.060528746	0.05621193911	0.3405795431	-0.6392079364	0.4608427142	-1.088404613	-0.4558666076	-0.9439715749	0.02718626125	-0.2420953767	-0.03569199331	1.102351123	-1.577231353	-0.1671718809	0.2383455618	0.2043301902	0.05854870213	-1.452575104	-0.8467330982	-0.5581294944	-0.2852919451	-2.463199888	-0.2770584463	0.608173235	-0.7327337581	-0.8409716474	-1.123083576	0.8368269613	-1.263374702	-0.2508090974	0.1884398614	0.8126370534	0.8676061688	0.07002783384	-0.9407082896	-0.8225489987	-0.6090257584	-0.5071256445	0.4219985557	-0.03398216445	-0.4659548558	0.6320304862	2.127738237	0.3025814411	-2.608523249	-0.1587832215
0.4869451193	1.378525264	0.08672796362	-0.1273163113	0.01740164835	-0.4475678131	1.340481149	-0.7987474867	0.8444012497	0.2285666615	-0.823155933	-0.466998392	1.307282009	0.1403030265	-0.09317988074	0.3003766654	-0.6264336887	-1.374237611	-0.2257639054	-0.1983843435	0.5378929361	-1.144688891	-0.09663275271	-1.140025088	-0.3438699425	0.2824623969	1.007378298	-1.464165322	-0.5988784209	-1.026331988	-1.790210941	2.018084924	0.1035425185	-0.6009467428	1.131644165	-0.5324973618	-0.9507039035	-2.147200394	-0.6193777008	1.176340613	-1.228673297	0.8649617981	-0.6459031495	0.1834468011	-0.08828033969	0.127039517	-1.652310376	-0.8184468436	-1.218950166	2.134888458	-0.6169655057	-0.04477638746	-1.085023082	-1.735917409	-0.7064087266	-0.2223759342	-1.334758918	0.3816033046	-0.8507182547	-0.8819198308	-1.330676816	-0.2034694511	0.5339102263	0.07475296652	0.7313647341	1.203627187	-0.6305742645	0.7790330216	0.3466681272	-0.06014271396	0.7291756512	0.9047484164	-0.5800827906	0.1323799589	-1.040668815	-0.1279504855	1.738890409	0.6376839271	2.181610967	-0.3606805835	0.07363448489	0.2318141974	0.629254242	-1.820391522	-2.180686391	-0.6111041167	-0.5125615902	-0.8225007948	-1.589717987	-0.7837045594	-0.07715229994	-0.1648011531	1.075190758	0.1187522057	-0.1178803673	0.5250812716	0.0428303573	0.3964013156	0.4711686532	-1.08642714	0.5125320552	-0.09091002316	-0.4309402359	-0.00136191341	1.102425579	-0.1221387215	0.968367073	-1.218024096	0.5555018197	1.332105362	0.04874375077	0.2030638761	-1.950481791	0.2634784792	0.4738972183	-0.5659616049	-0.1844845723	0.8043323005	-0.4381156343	0.2987212762	-0.862106935	-0.2482976198	0.5341872656	2.625299568	-0.1213046527	-1.278754539	1.255303591
-0.8904670625	-0.210159051	-0.2721709467	-0.06743718037	1.151810299	-0.4967358079	-0.7444792684	-0.4513083499	1.30952438	0.7350748226	-0.6175887923	-0.4768745307	0.0325474568	-1.836136201	-0.980805603	-1.665688429	0.7701438686	1.174399013	-0.4368753677	2.466621965	-0.598869067	0.5531109555	1.709258306	-1.350748057	-0.7354422227	0.2031723734	-0.1695876648	-2.514848414	-0.8445273672	-0.8950830507	-2.082682888	0.8878773142	0.5048217413	-0.1124745274	0.8534153876	1.994164452	-0.3846741334	-2.542148919	-2.039477857	1.02151614	-1.466968482	1.692199182	-0.5532126693	0.6546043735	1.960601268	0.06803822865	0.1736975859	-0.8627753497	0.09564477958	1.045630789	0.6597642744	-0.6273269808	-0.1634391042	-0.07126188274	-0.5871360205	2.433660489	1.24104328	0.4545157659	-0.2326727842	0.3377657761	-1.334634347	-1.450908308	1.006834996	-0.0128036029	0.2474176279	-0.5070558827	0.02193432875	-0.1344045638	1.80608689	-0.9996852244	-0.9402667549	0.9348009124	-0.1536834938	0.5292902926	-0.4880770598	0.4395244255	-0.7612762973	-0.9235979833	-0.05353152777	-1.052964922	-0.1782756733	-0.9688953292	0.1886034621	1.066358859	0.3459433698	-1.653718717	0.1583181286	0.3959678854	-0.3747915398	0.2066645046	-0.3262750107	0.5723512175	0.7610142258	-0.1518678404	-0.09050992286	0.4293714174	-1.180030918	-0.5738547093	1.426423453	-1.744897842	0.5787647901	0.9885156995	0.5481702283	-0.2696817157	-0.5201660749	-1.510685146	0.8358029218	0.4239026756	-0.4500595692	0.2497740722	0.1052284749	0.5860534509	-0.6771952654	0.5500323224	-0.4660936103	0.2430886149	0.2220880021	-0.7429357794	-1.143868869	-0.404035984	-1.160140176	-0.6987726065	-2.786310949	0.3050717008	-0.43196801	1.432835186	0.2197214926
