melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058
-0.8227919351	-0.7896778386	-0.9808706243	0.3636560075	1.089501996	0.9408499868	-0.2775184239	-0.8834911827	-1.375033478	-1.141860175	-0.5949539732	0.01981453365	-2.097722241	-1.485300929	0.829016942	-0.8675619122	-1.208853606	0.01125428205	-0.3430738893	0.2268313362	0.1154600962	-1.155893211	-0.1500426522	0.5318162349	-0.00180771726	0.9925843567	-1.0739991	0.6081867624	-0.4034140012	0.007993986528	0.6535905648	-0.8686985096	-0.2759429054	0.07212590628	1.392481303	-0.5338730875	-0.8883443272	0.1732501727	0.3933371823	0.2190443456	0.7869955946	-0.7357096017	-0.4767444719	-0.7823583643	-0.6854122267	-0.03036452247	1.165400494	-0.6133322282	-0.9433696183	0.5746908573	-0.8554208296	-0.743652943	0.3060222458	0.01293550966	1.209095586	1.754459604	1.383294438	-1.041004239	0.8546648093
1.104080688	-0.04713709394	-1.025567966	1.351887307	-0.7099755075	-1.458433398	0.2013612274	-0.8027463222	0.9502037946	0.4019501779	-0.7768443489	0.2290169011	0.3039427596	0.463500845	0.1748175873	-0.7821291387	-1.464693082	0.165418044	0.2481311823	-0.8038175028	0.735202725	-0.5195849651	-0.313630158	0.1755958179	-0.7180302745	-0.0564896489	-0.8528435995	0.4870917804	-0.5158703922	0.5972167408	0.1222071729	-0.4031565687	0.4780361959	-0.08809297889	0.1816236674	1.029093768	0.9288001855	-0.9030679432	-0.9065388646	-0.5298394514	0.394835709	0.1572165046	-1.917091115	-0.244508218	-1.299183444	-1.095016566	0.6462331119	-0.3866303892	0.1777903847	0.2969171312	-0.1442072886	0.0588217327	-0.6110348812	-0.531192398	0.7083638128	-0.9203912648	0.6071141318	-0.4210455481	0.6120132595
-0.6517578271	1.553306616	1.816897208	-1.14227237	-0.05413141425	0.9096280465	0.1255335966	0.04934444162	-0.3113935785	0.3762802257	0.6264472348	1.08580576	0.919719183	0.7991656536	0.7551035876	-0.2880650849	-1.917038001	0.3315971762	-0.007611562531	-0.9497033215	0.2979555347	-0.3727594703	-0.2827781343	0.9270275629	-0.9788762227	-0.5483804433	-0.5336791828	-0.9272939079	0.3460955634	-0.3801860259	-0.9319039573	-0.9139167006	1.426677889	0.03966550192	-0.03586066506	0.6306663624	1.196902019	0.4023185928	-1.774664212	0.1841219332	-1.731634019	0.1537922504	0.4098430799	-0.7220440833	-0.6331099408	-1.54893498	0.5982443887	0.05750923093	1.207782195	0.3412145219	-1.781263027	-0.2321373627	-0.7207526787	-1.05285371	1.878374826	-1.465362027	0.8139537472	-0.6139681422	0.5924423771
-1.105490484	-0.9754251543	1.053632499	-0.1768188514	0.8672905234	1.465422899	-0.3085476876	0.366622829	-1.235709932	-0.04386674143	1.838541996	1.787212158	-2.053953103	-0.478541129	0.9102909932	0.5169684525	-0.9528925432	0.3079313308	0.9339254824	-1.144577145	0.1877313626	1.071642213	0.6866756407	2.489305601	-0.2634217009	-0.1136694467	0.559735097	-0.8225377599	-0.291166434	-0.3657022421	-0.5046933371	-1.107435579	2.786197449	0.03500460031	0.194351163	-0.03380650671	1.215826835	-0.5521146402	-1.098743805	-0.4633145149	0.3218296933	-0.232890029	1.30921436	0.4838324988	-0.2087567308	0.4965270417	0.8838291406	-0.8350144544	-0.7865776506	1.779131553	-0.5143170606	0.1403348073	0.3664511556	-0.1587500745	1.843872298	-0.3155371938	1.074868365	-1.922915226	-0.2997218429
-0.4016458072	-0.7998726141	-0.7915095232	0.7376587725	1.173019619	-0.9700357913	0.2753925438	0.1592761446	1.269237668	-0.4465481243	-0.4787147679	1.797751855	0.3712833887	-0.7496194629	0.7805681566	1.287742332	-0.2464202844	1.320684433	0.9998552621	0.7538746273	0.1110348631	1.745389853	0.7019555562	1.563078159	0.2613084433	0.5580337934	0.4410039077	1.700587613	-0.6170857323	0.6234160617	-0.5867943309	-0.6462501102	1.904125214	0.2583496466	-1.475074259	0.8336723932	-0.8977115901	1.209670183	0.4970189596	-0.6232827184	1.774074997	-0.3439826901	-0.814327058	0.06943392217	-0.1006825261	0.8959414452	0.8375815278	0.7183728468	-0.4709120138	2.399995013	0.4618429549	0.7199459987	-0.3384639091	0.674136118	0.4657893291	-2.069539541	0.1274527427	-1.274412758	-1.401893575
-0.4484917147	2.010986502	1.743996597	-1.073699165	-0.4244069028	0.08592269732	-0.2800852066	0.6733053095	-0.6660710597	0.4689398217	0.4720360049	0.3313184678	1.715695292	-0.4205906362	0.1685463765	1.139882417	-0.8246528348	1.197960539	0.6302664187	1.310140061	0.04754824762	0.8370271148	-0.3132771519	0.08361026537	0.656746693	0.143798584	-0.3119857218	0.1072648153	0.2660176506	0.9441571194	-0.07882214052	-0.9483902338	0.893443767	0.2106120768	-1.212538698	1.602054843	0.1238946208	-0.9265096105	0.3928983522	-1.51318675	-0.0708965177	-0.6143791098	-0.1086515529	-0.3760030716	-0.6111496508	0.3526731726	0.4505409714	1.289567592	0.0144276368	1.93193255	-0.8738767389	-0.07272263015	-1.071529092	0.251791492	-1.154089586	0.0104927618	-0.5265637455	-0.4700464081	0.09615701132
-0.8813759099	-1.029640015	-1.007116183	0.06842674965	0.7821529722	0.2893737414	-0.198955538	0.6352566036	-1.124100587	-1.556277293	-1.012099788	0.1161038624	-1.645547415	-1.290864833	0.6267878402	1.023594831	-0.4073409359	0.62836936	-0.3209197995	1.287371875	0.02778393657	-0.01958745908	-0.02358871682	-0.4125059482	1.479273247	-0.1713488604	-0.9187536238	0.8329545872	-0.2417967773	0.9180220265	0.9236838609	-1.42546122	0.1310430259	0.3710715101	1.809374437	1.170853472	0.4273189061	-1.259626363	0.9412752121	-0.5213537222	0.7792979085	-0.430563057	-0.4977989142	-0.4736097551	-0.405929196	0.9052995792	0.4904072239	0.3239012898	-0.759343534	0.6292274845	-0.587140568	-0.3727987837	0.6670379189	0.6534838174	-1.232950284	0.7827574303	1.059984899	-0.9683412339	-0.03076862426
1.763489708	0.5734662928	-0.268073058	0.431012272	-1.521062175	-0.7863467413	0.02948351719	0.467586608	0.3561321775	1.006188271	-0.5373838791	-0.1649255432	0.754777504	0.7558420597	0.6014029172	0.9453416508	0.1045576059	0.2048084779	-0.5457676881	-0.1456042119	0.9027488786	0.1743677333	0.009001006598	-0.03645526795	1.158868704	-0.3770256205	-0.9616976154	0.3029249698	-0.7562715271	-0.3599889035	0.5601725777	-1.083137991	-1.037018552	0.4343718228	-0.1046818629	-0.07920385083	-0.1463167095	1.747636198	-0.2809320098	-0.0518709741	-0.5019471399	-0.1928576114	-1.384674116	-0.940021647	0.02581450878	-0.5836901564	0.1073344535	-0.1490421951	1.063544284	0.05904904004	-0.1397506709	0.5336467584	-0.03436362394	-0.3665008352	-1.172962316	-0.5147307998	0.8123003967	0.07587696974	0.9275842875
-0.867388769	1.29038634	1.91286608	-1.03042829	0.3172532915	1.137506398	-0.4211185955	0.4874524155	-0.7609296481	1.524264881	0.5130932392	-0.3305630428	1.231514074	-0.09494841962	0.799338495	0.1560920679	-0.3920998987	0.5055839225	0.01451260397	-0.5619334287	0.5961382747	0.7328024044	0.1654067048	0.7206005818	0.9943441752	0.4207810805	-0.3699092863	-0.06593833063	1.236130221	0.2676998857	0.3844652324	-0.3681655765	-0.6042647529	0.8037864569	-0.7504062246	0.1385399888	0.7920603771	0.7112635089	-0.7808893655	0.4933824133	-0.7149974697	0.285004775	0.8969344475	0.00475544898	-1.652757662	0.3854784643	-0.6009758266	-0.4544357757	0.9625904951	-0.3652561977	-0.0986839822	0.2544136176	-1.088917007	-1.757271074	-0.7330069952	-0.1899566126	0.06865737571	-0.02134402732	-0.6739054583
-0.4720682212	-0.8246109949	-0.9012588165	0.2046714084	1.24867888	0.1558961019	-0.2575294662	0.1632844165	-0.3490879203	-1.276040239	-1.097304157	-0.1255666006	-1.386587204	-1.511592377	1.207458936	0.4127082848	-0.5960293855	0.3350828115	0.4872722807	0.7669037126	-0.2013766713	0.8473116654	0.5981426208	0.4597178393	0.4963301441	0.6595399287	-1.51692897	1.149304733	-0.6360968888	0.9314679975	0.8944025569	-0.05001947493	-0.5101596336	0.5470832257	1.003335618	0.821582202	-0.5794321742	-0.05757520065	0.3506141398	1.985877819	1.490547011	-0.5609246327	-0.4289270114	0.471864242	-0.765922495	1.30659153	-0.3669175467	0.7978608139	0.1809714057	-0.1719268759	0.3549046584	-0.255220926	-0.6246250102	-0.4559786085	-0.1910631472	0.04403888289	0.6376181876	-0.556513583	-0.4739082798
1.890454363	1.194550533	0.3736591219	-0.6049672387	-1.237361575	-0.3514925836	0.0479530794	0.03689488022	0.4541344278	1.680332165	-0.1562829711	-0.6330251087	0.5908148284	0.725034113	0.4867337778	0.526675531	-0.4480103773	-0.1153672318	0.6433109981	0.02525880357	-0.316422658	1.116265355	0.4691072135	-0.3102134624	0.3926865773	0.8532684298	-1.207107388	0.7332503383	-0.8918321954	0.3210054243	0.4496027925	-0.1883678804	0.3091508136	0.09654644918	0.08225979168	0.1243809325	0.1237258915	0.3855659209	0.5035241064	-0.933202038	-0.8391271524	-1.292850215	0.7821330977	-0.4394436608	-0.6068051865	-0.6886794802	-0.1588582214	0.309010098	-0.1340750134	0.3078163624	-1.012744976	0.8437562584	0.7333161166	-0.2615921747	-0.9374223655	0.1348056149	-0.137568053	1.0438732	0.3833476817
-0.9480295098	-1.075036964	0.4941220703	-0.1401484273	0.6204717336	0.9930655294	0.003691935027	-0.6480311669	-1.649800268	-0.1674145999	2.743680114	-1.345129345	-0.2868762605	0.6579003748	1.35488631	0.2385593869	-0.9249412229	-0.1600103941	-0.8287660523	0.1929932988	-0.7415622409	-0.4609055298	0.8288221813	-0.4905550575	0.6585714215	1.006605503	-1.433239369	0.05906175701	0.8672573676	0.06330403141	0.4362380049	0.01261129719	0.5989987431	0.4827951934	1.335751444	-0.3351395977	0.3002632403	-0.1163594011	0.7657706423	-0.036678189	-0.9535614366	-0.05096018914	0.9941774499	-0.02411826896	-0.8105693372	-0.1085512657	-1.357426022	0.1748519976	-0.2322393667	-0.07387181277	0.0982534385	0.6589282224	0.1834737189	-0.6554383722	0.3977452786	0.4552686252	0.5712762613	1.519221879	0.2759374073
0.5164075515	-0.6311465064	-1.074843906	1.508028933	0.549407342	-1.628764256	0.3353918651	-0.4488218717	0.9790546455	-0.734490626	-0.7702381523	-0.8634992311	-1.047753355	-0.6811794295	1.789774506	0.3479443513	-0.7027999424	0.2987923215	-1.355795305	0.5417315828	0.6639508673	-0.6415419098	0.9181260258	-0.04146331056	1.043245034	0.9442323958	-0.8400101372	0.2022113518	-0.6032492418	0.2227477523	-0.1513106304	0.2658592912	0.589087194	1.033611986	-1.22692438	0.8513489267	-1.465561065	1.133171231	-0.4416746141	0.4152787446	0.7148235824	0.3554180118	-0.5659625521	0.6454159713	-0.3697187244	-0.2647232688	-0.3151357968	-0.0537333264	0.7950084289	-0.1337206432	1.144017549	0.6652676505	-0.4916714444	-0.6183061429	0.9670267917	-0.3625428386	0.3208529086	-0.7157322462	-0.4272104349
1.662727156	1.787448694	0.5718662385	-1.106218794	-0.7479257407	-0.1216540132	0.05026621095	-0.1843445635	0.344010373	1.187624057	-0.6678074185	-0.4724328443	0.924363885	0.2049161383	1.323140376	0.3711580949	-0.05089650911	0.2160784189	0.07749207539	-1.476510255	0.3332231493	0.3026876491	0.3834102627	-0.5502938377	0.8398502416	1.688433762	-0.1683658214	0.6214187628	-1.201518513	1.216856062	0.6801487878	0.3139162145	0.3975716062	0.8528343369	-0.3980609835	0.9311503258	0.473923812	-0.7850993229	0.614137244	-0.06940893523	-2.328985955	-0.394429178	0.1811846259	-3.443800426	0.1510923949	-0.6207708708	0.04654240195	-0.01145879179	1.811465146	0.664676923	0.2739683409	1.071224452	0.4298050473	-0.4821298807	0.5846401972	-0.3417974307	0.1822453101	0.1235446903	-0.4038973862
-0.6068895172	-0.6471965705	1.767273925	-0.8339267386	0.3622585584	1.263986943	1.298571588	0.1305525255	-0.9227315081	-0.8909037626	2.634043317	-0.2901186188	-0.55984295	-0.5662230369	1.068100458	0.9810819557	0.4406860517	0.8767126063	0.7085112209	-1.217065933	-0.8207795345	0.7134009139	-0.4524118821	-0.9970514244	0.5296955097	1.877293006	-0.6521458625	0.9605194792	-0.9768374196	1.936747965	1.686931923	-0.5473361042	0.1458248553	0.8664582881	1.948030795	0.5434606139	2.49320181	-1.595551225	1.365393097	-0.6448151495	-2.269512052	0.56589091	-0.4119123163	-6.031438892	-1.568095432	1.625147158	2.193513093	2.339155152	-0.8163547642	0.8283735847	-0.3019762963	0.7251633536	-0.9357415533	-0.1496621819	1.325136168	-0.1892610202	0.6353378657	1.303278291	-2.320318301
-0.9017296898	-0.6662453156	-0.6456528992	0.4066368693	0.9760255135	-0.04951255214	1.057184174	0.6005412101	-1.788512794	-0.577660031	-0.2230202566	-0.4336152288	-2.10278112	-1.648276041	1.402841897	0.8225040787	0.9797479633	1.2016851	-0.1605027949	1.789677304	0.5888577692	1.2187741	0.5204495511	-0.6886415632	0.8888656149	2.242026982	-0.669714799	3.041115783	-1.112525362	1.592674868	1.406057858	0.06380435729	-0.6862938292	-0.03897217007	0.1959632446	1.631691946	0.5083484959	-1.176879102	1.485908613	0.1371581531	1.37619133	-0.4004761876	0.7090622429	0.4283426085	-0.4136529598	1.91351742	1.79536728	0.03434684786	0.01450341396	0.6634871473	-2.83664728	1.881341197	1.890939239	1.215276332	1.074490634	0.2431873581	2.148468905	0.280068484	-0.2349587185
0.9595076366	0.0927056728	-0.8783292447	2.241209738	-0.1113924666	-1.046710824	0.4930676977	0.3684637492	1.035015942	0.2572933183	-0.1204303329	-0.4362908167	1.30390749	0.1183628685	1.315978874	0.7117083182	0.990471297	0.2932375443	0.0621325569	0.427692367	0.01140837813	0.6785140333	0.1767545918	0.2587515379	0.3235123525	1.718590113	-0.2724113793	1.401347579	0.6418780797	0.4033334942	1.479153005	0.4467239196	-1.391524134	-0.6849392985	-0.9437688191	0.7542357596	0.5861239445	-0.08231993734	-0.2674631211	-0.9044248624	0.3459092842	-0.4948046518	-0.9701000776	0.3183442507	-1.543444048	-0.3434394918	-2.057318651	-0.07494796097	1.269564317	-0.5322151835	-2.038254182	2.176497218	0.4031994722	0.3788372777	0.1241097774	0.2353096187	1.984553279	1.950128565	1.257490556
-1.07382637	0.6366585671	2.314762973	-0.9012833362	0.2144214017	-0.04525886922	0.1468343965	0.6645420579	-0.881883089	0.1198230745	1.547457405	-0.4697944481	1.251014155	-0.2379124592	0.7041687325	0.3598513175	-0.3486326894	0.3219233162	-0.06242576529	-0.0703416724	-0.02469026313	-0.2121882558	-0.581675751	0.3414021408	0.7914978078	1.273674376	-0.1661600704	0.3350534171	1.815871568	-0.06819605556	0.4895321353	0.07326714779	-0.6433015928	-0.05418490043	0.6689108484	0.6907655066	0.01512627442	-1.817297228	-0.4639241159	-1.64431748	0.321577353	-0.874422217	0.09235884291	0.2389381225	-1.745292629	-0.6484122649	-3.458773231	0.2970090004	-1.134865925	-0.06849361827	0.02165119075	-0.0768542017	-0.1345694707	-0.1110149497	-1.421112869	-0.2536130021	1.500793684	1.339895712	1.062342566
0.05113316551	-0.9141426598	-0.7295173287	0.780763004	1.680225132	-0.5051555294	0.9108190036	0.6422359545	1.060164241	-1.561340897	-0.7897255488	-0.7208771463	-0.9976913388	-1.234107248	0.3714817375	0.4538588276	-0.08024864794	0.1155786464	-0.4675850869	0.2337617174	0.2888969559	-0.2099978593	-0.9647601341	-0.1735224302	1.203343002	1.485161098	0.4282285921	0.7552796193	0.002870346265	-0.6183573624	0.6695454352	0.3869550095	-0.5430533272	0.3601125456	-0.6561208328	0.3686073212	-1.667371962	0.7888254139	-0.8528166633	0.5911633718	1.675105005	-0.4935078548	0.1194422449	0.03970229979	-0.07836424493	-0.8028844143	-3.218058627	-0.5093806282	0.3325969791	-0.9742041486	0.6989074674	0.005530199685	0.04634273403	-0.2064388365	-1.912105893	0.3345458273	1.784200431	-1.02283688	0.02042150787
0.9932225811	2.079243561	1.17899238	-1.201612707	-0.4617585523	0.001132668293	0.8702732901	0.6563964144	0.2571526368	0.8733174472	0.5759129608	-0.9776931229	0.1757750082	-0.6201491548	0.1609002105	0.3662079652	0.5471388191	0.3063244062	-0.3073984947	-0.3005035684	-0.2408524887	-0.4971244563	-0.9607963261	-0.7505494466	1.475952333	1.982132575	0.3856771139	-0.4123444154	-0.9797482188	-0.7559997861	0.7748685396	-0.1149487869	-0.3310443246	0.4138135652	0.7861630818	1.080833289	-0.1738766911	-1.506130466	-1.191278325	-1.900263896	-0.4900481452	-0.7691563368	1.719053716	0.5308136626	-0.2414963105	-0.8344764209	-3.167474946	-0.5389822895	0.6505541422	-0.2824242881	-0.08537319878	1.171225656	-0.3383075904	-0.3655922243	-1.65627383	1.160105722	0.9994649496	-0.9806322002	0.4904177786
-0.5659838241	-0.7665158252	-0.3861252966	0.01053891369	0.9445228458	0.5502895385	1.654521408	0.4945746922	-0.0670000129	-1.60200293	-1.629514265	-0.3716412747	-1.735035777	-1.459947263	0.3687705467	1.223399511	0.3748377962	0.8141076032	-0.3363518508	1.178280946	0.4704985223	-1.733507985	-0.2407914063	-0.5453754211	1.432346255	2.232604838	-0.2809291092	-0.4791047972	-0.7441585826	-0.3284298598	0.7693606622	-0.3160597567	-0.09135845564	0.5646865224	-0.8248878625	0.7822517828	-2.864877718	-1.327944952	0.08288285635	0.214903154	-0.6456878762	-0.9128263692	-0.2006411958	-0.7865994438	0.639161308	-0.3304177412	-1.953339979	0.7838124936	-0.3027407917	0.6065838135	-0.02627670201	1.193878422	1.822562534	1.028348453	-1.309667814	1.305166736	3.177128337	-0.5019070912	0.7307176598
1.942392996	0.6820991233	0.1831969878	0.245899405	-1.476959027	-0.7568160095	0.5796122606	0.001711562651	0.5306575009	1.443856772	-0.5403967766	-0.06060785974	0.2915269452	0.5025224186	0.1031279374	1.100681393	0.8398460509	0.3432289202	-0.06141224961	-0.7697412036	0.3433461685	-0.5376311487	-0.5452263457	-1.140540145	0.8552662941	1.79930264	0.03726114276	0.3337958676	-1.025722627	-0.3899644311	1.08343432	-0.1139062445	-0.138664992	0.5190480091	0.2020966687	-0.139816995	-0.5378440387	0.2898371005	-0.4322645403	-1.271793206	-1.014348193	-1.59761548	-1.086877387	-1.592528517	0.06891751666	-1.482854923	-2.795158591	1.211171856	1.687687558	-0.1615441414	-1.361515216	1.446997246	0.2114328284	0.4243270527	-1.754849537	-0.4997986071	2.98024665	0.5408308638	0.7559422237
-0.8477422557	0.7454137098	2.433451678	-0.5026225324	0.2187391221	0.3326942524	0.4925244798	0.8210847966	-1.028617918	0.3014525249	1.977552434	0.8219772785	-0.0808005972	-0.09751610328	-0.1086767256	0.7684651604	0.3444159117	0.7635801322	0.4965491731	-1.083576705	-0.6234621923	-0.1230286205	-0.1624879737	-0.4976957403	0.5256292049	1.306202331	1.303691871	0.03163840964	1.209385931	0.9320640063	0.5639448433	0.01263202518	0.04043019543	-0.280421488	0.5684950643	-0.1544668728	0.792375949	0.1118467106	0.7916536994	-1.449986547	-0.3831505258	-0.5302264188	0.5631873779	0.3935123026	-0.5875198463	0.5991847247	-3.169830022	1.950020792	0.1942192714	0.2073885165	-0.7309510861	0.3031502277	0.2464481517	-0.8980110287	1.06471201	-0.6483924836	2.226863624	0.3159934278	-0.3049364131
-0.2652901604	-1.09592794	-1.117409556	1.062850315	0.7331070375	-1.161774088	1.42654	2.202016241	2.033534713	-0.1880011025	-0.4333105104	0.6885505896	0.2817368045	-0.6661952988	0.5197440644	1.305127266	0.01552534909	1.572831284	0.563735893	0.808222611	-0.2568537887	0.8205659151	-0.07933924071	0.5101201898	0.9115368987	0.8475270812	1.446246887	-0.04376123204	0.4232550628	0.1708764449	0.7434473665	-0.7955197047	0.5618018829	-0.4371672413	-1.404449702	-0.3508042754	0.1509116427	-0.3993206109	-0.6064467457	-0.6116564377	1.357609322	-0.543104808	-1.843312657	1.449002828	-0.6293989673	0.636284409	-1.610239987	1.305599847	-1.074102967	-0.9319658665	0.1720029465	0.4527750955	0.2219760999	-1.006164539	1.492288772	-1.898284779	1.702652793	-0.5468517262	-1.122568857
-1.125521168	0.3304835091	2.218053014	-1.021137335	-0.2510415199	-0.4151761123	1.121826986	2.123962509	-1.090769015	-0.1629198498	1.18434671	0.8648441529	1.298326569	0.4411106196	-0.06717915086	1.506554508	-0.2817544193	0.8137743312	-0.0704323629	0.8594355636	0.5458366351	0.4277141401	0.2219282795	1.060347358	1.603500866	1.069414115	0.6530321712	-1.992702744	0.5050933424	-0.7177046549	1.363563483	-0.9374886173	1.191936345	-0.3289171353	-0.8435066448	-0.39329184	0.4305156225	-0.3426698514	-2.161138986	-2.018422687	0.4740875154	-1.403234277	0.2261347716	2.167801316	-0.1400726429	-0.1225063131	-1.337166229	0.4407333785	-0.3987191772	-1.330369879	-0.6583571259	-0.4607541151	-0.3441624758	-0.9614593511	1.077871038	-1.436359576	1.385284045	0.5863463013	0.4807639842
0.06162507922	-0.8290174794	-1.19639703	0.9529041024	1.052080477	-0.9382999222	0.7655710173	1.772682017	0.6263423969	-2.153441469	-1.18935726	1.38998746	-0.5871103368	-0.4611815776	0.2367805574	1.437302502	-0.636185046	1.273636167	0.1346756508	0.7082664381	0.4467737418	0.07307300586	-0.2705975936	1.252994138	0.9074844321	0.3154145969	-0.07110420765	-0.2860009891	0.1577157114	0.2136539383	1.797677068	-1.273172719	0.8861546259	0.5129227131	-1.812683025	0.4653932079	-0.2918423035	-0.8005057333	-0.8785192071	0.5373131996	1.181035351	-0.8788481164	-1.682864577	2.748983163	-0.1478068115	-0.3401973959	-1.701289518	0.1496644781	0.7678084261	-0.8739503233	0.715904189	-0.4721264157	-0.3220819569	-1.083383546	1.434543648	-1.25301886	1.02468412	-1.09813204	-0.7235605095
0.6214098632	1.961992851	1.046220398	-1.482443878	-0.7323446672	0.1930511974	0.4953162593	2.09004066	-0.1220742436	0.1283586663	-0.1242128384	1.394179041	0.6178282261	-0.3641186556	0.2668055082	1.314223725	-0.3920632868	1.472721446	0.8565167843	-0.03221125544	-0.1371669143	1.128180858	-0.6704306617	1.074018308	0.7097753008	0.5305522059	-0.2468757682	0.02399075877	-0.9936654001	-0.2047681357	1.316637426	-1.568947041	0.936077523	0.3731836634	-1.169483746	-0.4350170493	0.7259568892	0.1674286418	-1.243932467	-1.342452889	-0.9211770996	-1.130750176	-0.192146724	1.750148592	0.343408322	-0.5111430109	-1.56474844	0.1239174583	1.404408086	-0.1996196204	0.1796941408	0.07585801199	-0.8229840915	-1.66240075	1.616440242	-0.4379569738	-0.06800927487	-0.333204994	-1.101463134
-1.053142879	-0.7397968414	-0.7326202169	0.3380094364	0.8244414483	0.8523760717	1.240393556	1.441322653	-1.076853203	-0.7833594314	-1.441306274	1.407083069	-1.15447976	-1.242725031	0.09225647765	1.40344031	0.03472268237	1.483635797	-0.4177520911	1.856391081	0.659095039	0.4895675807	0.3531616489	1.00553326	0.7818377433	1.103744884	-0.6014687254	0.1234168132	-0.2847598791	0.7487780568	1.416568468	-1.277710741	0.2598124832	0.9241427485	-0.739348894	-0.4435878165	-0.03362902743	-1.09824485	-0.01615444828	1.449939881	0.08667039759	-0.6976996038	0.370673867	1.331601582	0.5805599176	0.2040639046	-0.5987135742	0.9509420727	-0.5029668263	0.4323959304	-1.654579616	0.0518712191	1.080061225	1.037490842	1.782877001	0.5793797744	1.683973727	0.06068427114	-1.10049763
1.126848079	0.04741418268	-0.7554143473	1.687119747	-0.6379799558	-0.7941542004	0.5422714679	0.3340860695	1.227737025	0.3504468234	-0.4780251319	0.3843448742	0.8922622314	0.315163102	-0.42058929	1.112317834	0.8536536579	0.2167226015	1.272940826	0.01541887965	0.4303957271	0.2351183441	-0.1178387146	-0.1672327518	-0.4642134662	-0.675482277	0.06563832363	1.038841728	0.2079370475	0.01307786562	1.276428654	-0.4863460361	0.2067750979	0.6019963337	-0.7814389735	-0.5370931164	0.7760790442	-0.4474422732	0.1393304223	-0.7999903429	0.1665537231	-0.8282870589	-1.72863658	1.752268153	-0.08778109166	0.4959584404	-1.694026393	0.07673483215	0.6286157452	0.1530466709	-0.8976872179	0.1862037817	-0.1104932356	0.9474866369	0.8820849341	0.1195084854	0.8077313209	2.076705939	0.08752276837
-1.591763128	-1.35386344	0.9436156236	-1.249434088	-0.5463485568	-0.1994893683	0.5873335045	-0.6628160017	-1.109585047	-0.450100684	1.894505202	0.2595473753	1.09973488	0.5168531326	-1.092779878	0.03170847296	0.5951531331	-0.2458528712	1.686461812	0.59265218	-0.3396601363	1.115335627	-0.7642909581	-0.5111546698	-1.68748624	-0.7444617975	-0.06650701421	-1.447010168	1.794098141	0.5800757831	-0.5723649681	-0.2597071959	-0.07538072903	0.1389104907	-0.7031850666	-1.439071372	-0.5920159089	0.678565881	0.2387570328	-1.580381924	-0.05617287378	-0.9100762846	-0.18074092	1.372941541	-0.2368536796	-0.5024096432	-1.319350592	0.6392703424	0.5788911813	0.5528905214	-0.6595803967	-0.1175177538	-1.226962703	-0.887025903	0.5958286383	0.3119235188	-0.1758025423	1.974958058	0.2826899617
0.2434251821	-0.6925226935	-0.9590852352	1.283178079	0.5012539916	-1.183671438	0.8150357022	-0.7444547707	0.9654962929	-2.050339802	-1.240889422	0.622614839	-1.119481834	-0.2364461336	-1.415653892	-0.3760461844	0.1476876193	-0.01300211669	1.378636164	0.4317261509	-0.04464010988	0.7209606145	-1.945223769	-0.2026811922	-0.8548862811	-1.064513163	-0.6337389636	0.261629849	-0.05071077573	1.882590669	-0.1201597983	0.1039800327	-1.177213392	0.4166039987	-0.6205280366	1.197360463	-1.35519162	-1.705963385	0.3452792915	-0.1633226346	1.51760114	-0.1743935034	-1.688765407	2.314692625	-0.2554831594	-0.732032227	-1.439941689	-0.03526666922	-0.002705435011	2.012778398	0.3865976805	-0.6336651482	1.190688821	-0.1138920817	0.1852022892	0.8216059833	-0.6240249675	-1.033532144	-0.9852306976
1.371512891	1.368943664	0.4956380916	-1.424437437	-0.7052956432	0.2227876967	1.318333043	-0.406202631	0.3757363827	1.088273417	-0.2369329735	0.6127007902	0.2665630876	-0.01797012251	-1.433964948	-0.5158890094	0.7456321368	0.1711519777	1.659132348	-0.609092537	-0.6471330062	0.6807356187	-1.912899598	-0.1569283171	-0.3448748227	-0.03064204601	0.1878749471	-0.3115202589	-1.135817964	1.992715426	0.06169150048	0.2050460026	-1.451121793	0.1423905367	-0.2657313626	-0.2755890657	-0.5144807286	0.4635101744	0.7977084372	-1.335895007	-1.248224981	-0.5966473336	0.4660611675	1.309671973	-0.01259888832	-1.020387822	-1.304114117	-0.2559827763	0.8227834811	1.015852953	-1.205368448	0.786402728	0.96531606	-0.7976228353	-0.7380455229	-0.09815089794	-1.154514791	-0.727844416	-0.08655181124
