melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148
1.453696742	1.968532578	1.779643933	-1.467666691	-4.128709281	-0.9387863086	2.040218829	-3.116999565	0.08553236381	0.3852135382	2.251078012	-0.9541164125	0.08061874692	-2.22179337	-0.5585277981	1.252603848	-1.027155933	-0.5538644004	1.61032579	1.672642082	-0.1978974875	1.853266597	-0.1870155683	-0.8967600459	-0.1107284166	1.511176262	-1.074835164	1.246541853	-0.9901805174	0.3351442442	0.8136161363	-0.0444465572	0.1526248505	-0.1217788801	-0.332218156	-0.05429367267	-0.9028047199	-1.219229304	-0.02580623535	0.6037315437	1.361048784	0.4570171192	-1.31649351	-0.2554365295	1.277673805	0.5716083223	0.7047151608	-2.841525356	-0.484666735	-0.7501631834	-1.76372901	-0.6391761833	0.246013753	0.6002926782	-0.08894229099	0.4531640837	0.3177340626	0.349599744	-0.846488989	0.2749335938	-0.3885800112	-1.466523528	1.585055955	-0.3477644431	-1.664377445	-1.81968426	-0.6835993539	-0.2557582124	-1.926120146	0.08111353524	-0.4670219978	1.240634332	-0.3643690815	0.3289916216	-0.3242458581	0.2427194181	-1.149325459	1.163535408	-0.9735529851	-0.7475896919	0.8024782367	-1.304494615	0.4622336262	0.3731141204	0.4845448692	-0.08020150421	-0.1653524604	-0.6281672967	0.28802333	0.2971447978	1.221620732	-0.4010479565	-0.9694015348	-0.03057465519	-1.635307536	-0.3724348105	-0.7521036953	-1.198876559	0.15790727	1.064439413	-0.675464724	2.29791353	-2.45325977	-1.352144325	-1.337681441	0.1236133211	0.6909677176	0.4748167415	1.182162593	0.2173471589	0.1509613272	1.427597152	0.1476268176	0.0400467921	-0.03339039188	-1.252064783	-0.1461701874	0.03192585478	-0.6284433285	1.200300148	-0.1978502881	-1.421158415	-0.772036234	1.160976869	-0.263342391	1.538850403	-0.6179628355	0.9873245224	0.5220004644	-1.981967601	-0.09438019556	0.4264140218	0.9824849915	-0.5259083709	-1.806684847	-2.333436901	-1.33288833	0.4244412708	-1.604453251	-1.926341756	-1.587852165	-2.97857858	0.07133516214	-1.442792494	-0.3407965432	0.6863557728	-1.483428339	-0.2903984016	-0.5486282107
1.464780709	2.095559981	1.938953099	-1.513774791	-3.492004768	-0.6188808025	1.999391022	-2.62684409	-0.3280449637	-1.043069836	1.945184771	1.28977276	0.2324999222	-0.7228369117	0.5293639691	1.154960231	0.08711982734	0.04790940876	-1.280423376	1.346615823	-0.04578281626	2.744523513	0.447941834	0.4231908542	0.374363143	1.518739153	-1.237417828	-0.6723390373	-0.3056241007	0.6710227566	-1.285967673	-0.3473017447	-0.1532168272	0.1072290492	-1.331135206	-0.5376018435	0.5008727173	-0.2582915876	-0.1792117519	1.033757548	-1.685846949	-0.3672867433	-1.426817443	1.190355544	0.279514546	0.3590315757	0.07142341327	-1.847815428	-0.1396604598	-0.8828388644	-0.6062398198	-1.087412539	0.1722183036	-0.6169077102	-0.2790104972	-0.9306481987	1.293186816	-0.04992639556	0.7353365882	0.2485177561	-0.8526484966	-0.7444935729	1.327382943	-0.7189906048	-1.28607012	-0.9097164637	-0.2067423562	-1.273137647	-1.195349346	0.2632630222	-0.9201912875	1.458308628	-1.099161617	-0.4362149418	-0.498609173	-1.158654418	-1.35736721	2.40769586	0.3664652724	0.1077335146	-1.948297351	-1.644851179	1.300808588	-1.684700698	-0.6711126621	-0.7982783364	-0.1653513446	-0.2518441811	0.8274243831	0.6118072914	-0.1553180734	-1.966562223	-1.068848598	-0.003698067122	-1.102151415	0.3404666246	0.2310594189	0.5231530876	1.185528813	0.6881504784	1.527811388	0.07663820891	-0.3395231988	-1.298614222	2.577192598	1.086153528	0.6173101549	-0.03689908946	2.00129337	0.3082896374	0.3776091601	0.2933316174	-0.1538898779	0.7803948695	0.2642552775	-1.13341467	-0.586767544	-0.7748457769	0.3166626584	0.3890768744	-1.563589553	0.4461993954	-0.2269631398	0.01347513813	-0.6092768013	1.71590881	-0.7163756469	-0.7663023775	-1.651874018	-2.552071514	0.01888696874	-0.2450461654	-0.6225077697	-0.5411034263	-1.368651171	-1.362181625	1.133648493	1.231342819	0.09843205801	-1.473270868	-0.4314986245	0.1439597654	-1.886073549	0.1406035582	0.9045264971	-0.5877637829	0.6154170127	1.072305988	1.018438691
1.22010915	1.917030815	1.684164937	-0.728003628	-2.727971637	-0.6423098059	1.951902962	-2.621225987	-0.8367817688	-0.3387960808	1.350495235	-1.093880499	-0.07609796468	-0.9834652764	-0.05743714625	1.07938044	-0.4948510481	0.2008551088	0.01441112357	0.921082432	-0.2659455158	1.373326781	0.1559027613	-1.715441648	-0.7422511172	1.165611156	-0.4297887093	0.6364978364	1.76470049	0.2242874263	0.3774520402	0.5194373675	-0.07094825985	0.4795893511	-1.643891768	1.340734442	0.5018713428	-0.1082046041	-0.1799567195	0.5704677764	1.13344619	-0.4065658765	-1.45548721	-1.163314349	0.9946699355	-0.4397912155	0.4090237871	-2.825530136	0.1153336142	-1.421150476	-0.8436925125	-0.6130211794	-0.1154296961	0.02670829944	-0.361380025	-0.4528871085	0.8862767731	0.1333791564	-1.718237534	2.647540491	0.9113440654	-0.7810839436	0.4402066735	-0.6156698561	-1.492985429	0.09891366753	-0.8232026864	0.2789798011	-0.7732292741	0.7918818029	0.8656680289	-0.2293345968	0.3379138766	1.130658337	-1.114392871	-0.5330357279	1.265136912	2.537813049	-0.9359665905	1.934957809	-0.5135397511	-0.4623878735	1.665169347	-1.090965391	-0.1669503141	0.7427635406	0.04102973454	-1.12224532	1.088282984	0.7590025271	-0.9198811014	0.677824781	-0.9417310708	1.348508172	0.1798053571	-2.372702138	-0.432712772	-1.766391938	-1.342546478	-0.2958673637	0.8185168948	1.395834221	-1.821264818	-0.7245221005	0.5774411929	0.9080156994	-0.441219858	1.355068859	0.2641680007	0.6113294824	0.04292445739	1.911180821	-0.6182640758	1.644663696	-0.2426498082	-0.487343802	-0.143184586	0.7865131521	-0.293250752	-0.1436805511	0.9764594637	0.7933490572	0.193338837	1.538380467	-0.1122996265	0.5038205292	-0.2693146219	1.51627494	-2.029710493	-2.073957315	0.493797648	-1.847885092	-0.2154926954	0.4040103231	-1.425699849	-0.3160460962	-1.90513426	1.878983414	0.5890751762	-2.250708267	0.1580237243	-1.802535646	-1.803340752	0.6227162287	0.077595439	-0.3776431756	0.9139298252	0.5643509914	1.087747433
0.7414995672	2.377543889	1.729153172	-0.3052855964	-1.666417149	-0.8884434222	2.05856223	-2.01326305	0.9806546591	1.012389109	0.3504984712	0.05105051762	0.4780096564	-0.09518266514	-0.5631489698	0.5772161121	0.5786987521	0.1753690132	0.1279591584	0.6644417961	0.3024131395	1.529754475	-0.4316438051	-0.7161264882	-0.670577509	0.4818377868	-0.2056709191	-1.043919953	-0.9841219732	0.5456129479	-0.3731881001	-0.4262015235	-0.3719912492	-0.002140367869	-1.127480813	-0.8464696016	1.169179417	0.1644108857	0.7617073334	1.541353764	-0.03269651847	-0.277384374	-0.8605704496	2.082491271	0.3897386912	-0.5688230168	0.9783053955	-2.145189562	0.4583645926	0.8820462979	-0.6071018757	-0.6793933702	1.389256463	-0.1586496005	1.044314151	-1.876185087	1.366441197	0.7135765101	-0.9498646694	-1.366228904	-0.5878957577	-0.7591563237	0.3943762846	0.2215877294	-1.204059794	-0.4977730112	0.1078411785	0.1875885987	-0.5525516173	0.4888993709	0.03424587955	1.406373199	0.7147025658	1.601749668	-1.430394083	-1.049959032	1.489552521	0.295536006	-0.09192876328	-0.7145287144	-1.588602528	-0.8109815116	-1.18205838	-0.440648096	-0.9607591512	-1.479361669	0.516115841	0.4381567427	0.564842773	0.992499002	-1.483057314	-1.404691187	-0.05168292248	1.418739342	-2.000633232	-0.8630376767	1.020372411	-1.67673435	0.7540712365	-0.563251378	0.3490223838	-0.03556436014	-1.578589071	-0.02746370594	-1.313084198	-0.4266720179	-1.507255903	0.8208218964	0.8877712828	-0.5841660812	0.03832633073	0.2788337235	-0.358081006	-0.2490252785	1.092229562	-0.6762443064	-0.04105968397	1.20489548	2.950623835	-1.762689364	-0.8029266265	1.90975578	-0.08552558483	0.7202082045	0.5175562104	0.6650129674	0.792128347	1.697710905	-2.170505073	-2.568245991	-0.3626456019	-3.328733719	0.009322700046	1.13125736	0.4053863137	-1.968031749	-0.1011150453	3.239389083	0.7854560263	-0.5190667241	0.7194128652	-2.492532401	-1.86984339	-0.006877799376	-0.4300795629	-0.1718338518	1.415278032	1.743845518	-0.3600323537
0.8170775264	1.633407654	1.610323523	-0.6845657554	-1.804645003	-1.100799205	1.598239231	-1.861117203	-0.6309190095	-0.8028297053	0.8241713104	0.05710998835	-0.3117393569	-1.11034515	0.9277250003	-0.2768205517	-0.09829051472	0.6587411631	-0.9685477944	0.9643138167	-0.07227621939	0.9322745174	-0.4541777434	1.868068575	-0.09634517356	-0.8811271702	-0.9766022572	-0.7412417476	0.3162338826	0.350257863	-1.474758065	-0.7509753936	-0.7010358193	-0.3531424928	-1.71763063	0.2400843534	2.190113124	0.1693099571	0.8749241805	0.2211630078	-0.2786671225	-0.8588969235	-1.156129381	-0.2255614246	-0.5374454956	-0.8101716618	-0.6136250884	-1.845858861	0.1153462519	-0.8096457971	0.4743270185	-0.6332249193	1.209395486	1.302226454	-1.533424729	-1.505060634	1.082199194	-0.4605568955	1.462850453	-0.2402347891	0.1784411455	0.7060004426	0.2315500373	-0.8349269842	-1.479274814	0.6604813966	1.441411765	-0.4913486581	0.3015132461	-0.8411688167	-0.2601451353	-1.756356898	0.6088854865	0.7119723699	-1.573839526	-0.7062882614	-0.3216206074	-0.5442030664	0.3378271027	1.289525031	-0.5651775172	-0.7457287466	0.6384052464	0.1517578879	-0.106052572	-0.3835712679	1.077639357	1.212307682	1.331189463	0.5239397853	-0.8518026482	-0.4045614852	0.00546579537	-0.2732237734	-0.9685835688	0.4190904825	1.102449527	-1.523336269	1.157585303	2.147380093	0.4596966116	-0.6459790633	0.000453077371	0.2547465587	-0.4470467514	0.7276463562	-0.196358453	1.4091531	0.8410025174	-0.9278064879	2.129046401	-0.3285938629	-0.477520952	-0.2061305017	0.597615401	0.604865564	0.9953065431	0.2955529403	0.8584831846	-1.08647361	0.8509219326	0.9431734455	0.3721454859	-0.9152119694	-1.30516035	0.8206841098	0.9443929244	3.260020386	-0.9962909833	-2.027493674	-0.5217457847	-2.105773993	-0.009231582969	0.4658177102	-0.6896638271	1.245260182	-0.4040003474	0.2373582202	-0.8617074634	0.5335630681	0.7380331016	0.4645129671	-2.270857059	0.9529566143	0.02106508388	-0.4922800323	0.8146830694	0.2134439214	-0.0451631713
0.7513190229	1.906982104	1.456439639	-0.02645098743	-2.094084079	-0.263122416	1.392255263	-2.199361572	-0.05222061828	0.5242008698	0.4421807689	-0.8521933032	-0.2626794687	-2.287909461	0.4926552776	-0.5514794658	-0.8884276649	0.3671554447	1.274357545	1.183996312	-0.3041187146	1.044508974	-1.421024154	-0.7464940664	-0.04654420425	-0.5095367903	-0.8029027311	1.304711166	-1.103542403	-0.1710758434	0.7235130084	-0.1987164396	-0.4171757256	-0.5771562645	-0.7916129165	0.421326927	0.5850348866	-1.053452156	0.9482748884	0.6374557847	0.9642451508	-0.6529981436	-0.6335432851	-0.6152106122	1.576583566	-0.5080904283	-0.03279419289	-2.332467512	-0.1719633119	0.4555040698	-1.563879886	-0.6894481052	0.786988553	0.9400424924	0.5661697969	-0.8780846655	0.8950706053	-0.2269990682	-0.9090079617	0.08839475993	-0.3049003999	-1.05915222	0.9325345516	-0.2814565297	-1.135637938	-1.329735455	-0.7926844297	0.5866185545	-0.9666589799	-0.7858318958	0.6863101245	0.5952795762	1.304123902	0.7334654708	-0.6042537016	0.7076130996	-1.049071086	-0.8226159955	-0.5466666454	-0.1703447019	1.565341291	-1.000861494	0.4482390438	0.9414487096	1.683064305	-0.9287819262	0.2344849451	-0.6774376032	1.065362772	0.47886809	0.4657506192	0.1865673367	-0.7946977461	-0.5863924217	0.2020970935	-1.257347943	-0.367228141	-1.150353532	-0.2386447177	1.837733419	0.08768283184	2.405354672	-1.285878566	-0.05282464177	-1.398737288	-0.2002189616	-1.565327816	-0.05478585863	0.5852873807	-0.6448838171	1.561182287	0.6990106155	0.7383186101	0.4099237782	-0.4385600153	-1.397330994	0.6213761305	-0.8187012352	0.8606664821	0.15455758	-0.535235961	-0.3713444454	-0.9071906975	0.7350639675	0.5345433122	1.09734225	-1.188925583	-0.2901232606	-0.2414118681	-1.075288289	-0.0810289166	-0.5512496645	1.228780549	0.8278046048	-1.180402472	-0.2692685289	-0.9147037185	0.7556145377	-1.096915984	0.4265860937	0.3520611815	-0.6264714273	0.8577576742	0.5939977485	1.210985011	0.8706795482	-0.01583359332	-0.4707867087	0.2540097024
0.6517223729	1.936112604	1.667648026	-0.05928679873	-1.959130834	0.2484460286	1.234537071	-1.55947947	0.4708328428	-1.006022802	0.4279472708	1.473316923	0.01722140051	-1.133004817	0.898622084	-0.2237992475	0.07383685171	0.4392117383	-1.01315384	1.220238555	-0.2131533712	2.316075836	-0.7151232668	0.4165629666	0.3853285657	0.2312883457	-1.025032415	-1.027385529	-0.1664910616	-0.02133734186	-0.8385238053	-0.5477280924	-0.2867674653	-0.139229986	-1.345851048	-1.014475056	0.1583578005	-0.3990561755	0.06194625937	0.5489984517	-1.489446069	-1.129022016	-0.5816004471	1.189131258	0.3957284372	-0.07549525449	-0.8087772456	-2.285150477	0.3508820298	-1.273246417	0.03563010377	-1.224108223	-0.1389249636	0.2098978372	1.418856713	-1.338352672	0.5018957975	-0.6591267588	0.3888526044	-0.7523337008	-1.075801351	-0.7280338778	1.399394326	0.08579634176	-0.5479437485	-0.01680394539	-0.4873900768	-0.4842798099	0.1224018081	-0.8309824343	1.024397931	0.7979799294	0.3298298558	-0.4937589645	-0.701305321	-0.3559750878	-1.173254321	0.4439468772	0.2818714519	0.7144899894	-1.048732258	-1.872380498	0.9940263218	-0.7288996806	-0.7657608801	-0.667487391	-0.03367138541	0.08606232056	1.312984055	0.3327083132	-1.010760884	-0.9924497034	-0.8722659618	-0.7492666229	-1.087985294	0.8141081142	0.8808288129	-0.5261074828	1.138170439	0.9154510106	2.306275692	0.1540199	-0.1101575497	-0.1844615625	2.167800464	0.6966478366	0.8803492968	0.1991702431	1.403489548	-0.3030706135	0.7510495758	0.3731332486	0.4522827471	1.131860912	-0.28618894	-2.116497429	-0.2351818264	-1.41278351	1.007046496	-1.007473219	-0.7772085532	1.059242956	0.3401465397	-0.06326512985	0.6173477103	0.9508841332	-0.5500362183	-0.9786642695	-1.501882211	-1.150705367	-0.3707317405	-0.06493023192	-0.2674348632	1.860994084	-0.9063483561	-0.5324250056	1.372988697	-0.323574544	-0.5902414915	-0.4410875998	-0.05811802035	0.476748886	-1.316874519	0.2433579309	0.3531096315	0.4007112564	-1.231982001	-0.549396353	2.718514528
0.5747190815	1.568460229	1.247550455	0.06599269981	-2.283378543	0.1521323162	1.004468283	-1.535430216	-0.9091270379	-0.1251437606	0.5202891514	-0.9222715667	-0.5845158428	-1.549641557	0.6628759411	-0.1816603601	-0.8278644423	0.2304814795	0.3325240801	0.5211535575	-0.2265870369	1.266784886	-0.7321080815	-1.28652173	0.2045826413	-0.4050900229	-0.9571608106	0.4142934203	1.824384962	-0.05083334647	-0.4233259918	-0.34853702	-0.327722905	0.0008460652668	-1.624734888	1.851319742	-0.6915613445	-0.8358977175	0.0007035823383	0.02873540203	1.359982513	-0.9557890436	-0.7528121443	-1.30616971	0.3818267501	-0.1832409607	-1.175028326	-2.714535583	-1.072884291	-1.022453074	0.5258981314	-0.4539160429	-0.8812545876	0.23302458	1.01607102	-0.7489081977	0.1516512027	-1.51162836	-1.48129043	1.879612881	0.08660461025	0.04011363735	0.4830740697	-0.6931661932	-1.043915405	1.265936673	-0.1147860858	0.1851291718	0.8738614189	-0.8929093502	0.8214409086	-1.137212403	1.241208211	0.002513192586	-0.8810023344	-0.227112686	1.534193259	0.8869887337	-0.2579346245	2.259458274	-0.2392861304	-1.446557256	1.522444537	0.01259195677	-0.7419186094	1.026932992	0.3214148994	-0.9911045785	1.309721345	0.1294067016	-0.9428920091	0.9912853394	-1.071285562	0.227355112	0.3942892256	-0.9513964368	-0.6252936653	-1.651144478	-1.289175069	1.04452859	0.9997573028	0.7464227806	-1.240726698	-0.7948028577	0.2504496897	1.254100597	0.2979883848	0.6753810262	0.8924169263	-0.6255676797	0.3748029654	0.4994658849	-0.7408569077	0.7775762457	-1.568395241	-1.516158928	-0.1909227686	0.1403780075	0.4868931499	-1.59160791	0.7903842742	1.19919986	0.9622081174	-0.01802294746	0.2544623606	-0.04965285958	-0.1047238105	0.2097524828	-0.3652236058	-0.1431911677	0.206011421	-2.161250412	0.1328537349	1.690744761	-0.4970193537	0.4266636858	-1.965087909	-0.1470034333	-0.4375098764	-0.7232477721	0.3038847766	0.6596844349	-1.621429661	1.378674406	0.4555754653	-0.7245558091	-2.086808585	-1.091349055	1.611149239
0.3181503525	1.945780755	1.440793969	0.2284486644	-1.327864303	0.3434967108	1.082476346	-1.152397453	0.7797160236	1.113498679	-0.1575764873	0.3856767324	0.03188415073	-0.1359938411	0.9227392035	-0.5912779764	0.1017256458	0.1119490246	0.1095924979	0.09116997339	0.1821341497	1.452763588	-1.329913081	-0.6013471078	0.3598628477	-0.8593952099	-1.039461838	-0.781166162	-0.7075270456	0.9781966737	-1.211351279	-1.046317524	-0.8264204302	-0.226943697	-1.108741611	-0.3658389028	-1.70812899	-1.112695942	0.2113925189	0.5703727768	0.07037240845	-0.8507311996	-0.819491435	0.8542487865	0.9203930334	0.6199735452	0.6669852461	-2.137764275	-1.482750302	1.260607131	0.04237066648	-0.4935671979	-0.8672244563	0.1688153055	1.985222053	-1.793155037	0.8877192172	-1.210051409	-0.001320306048	-2.211599837	-1.80392369	-0.7489659407	0.7307552279	-1.047871682	-0.8778533676	-0.6064799387	0.9803826325	-0.4275583405	0.05430306828	-0.731057575	-0.06371824233	0.2603527021	0.5372583235	0.2173566767	-1.081311738	-0.5791745621	1.656428173	-1.853503761	-0.7599944618	-0.5497256028	-1.362452828	-0.8069860695	-1.110771191	0.3667094768	-0.8719340946	-1.037478895	0.5425176957	-0.1055870849	0.2101185655	0.16858413	-1.430720148	-1.025837331	-1.060930092	-0.4529930705	-1.061767998	-0.4804474794	-0.0700995421	0.4749924742	0.7435828917	-0.03789161119	1.199021485	-0.1613035665	-1.878525688	-0.8399047114	-1.850417385	-1.322298349	-1.596154114	1.853906904	1.079094035	-2.06987092	-0.4127499623	-0.6326925235	-0.3742623163	-0.2968066817	-0.1541427241	-1.276064676	-1.000186673	1.355822416	2.484218513	-2.292612804	-0.6963706204	1.134922559	0.5046077083	-0.488969664	0.7592487583	-0.0436230238	0.08331886014	-0.5987797113	-0.9814635786	0.1144139349	0.6491958804	-3.371278137	0.4194331016	1.062404775	1.570485439	-1.651889581	0.0794967789	1.355822347	-0.07992999802	-0.04896094456	0.8747630734	1.183433668	-1.170594482	0.6938347898	1.121720965	-1.27837909	0.3790328542	-0.3816027687	1.136412468
0.4072911449	1.490895617	1.348035153	0.1209614645	-1.641639423	0.1684942408	0.6326925329	-1.017074075	-1.019063969	-1.193250001	0.3407268743	-1.101636494	-0.7085614948	-1.350446987	0.7722335079	-1.064276006	-0.111281401	0.297014341	-0.422215922	-0.1351095518	-0.6527096146	1.526115004	-1.405305995	1.14733523	-0.1409495667	-0.5996482444	-1.666906355	-0.7163282183	0.9589899093	0.2488430122	-0.5441164552	-0.9959296087	-0.452945048	-0.05851946438	-0.9688843101	-0.3444271825	-0.7311969033	-1.037047394	-0.3473070613	-0.4867489401	-0.2875831134	-0.929250628	-1.224319937	-0.3738123254	0.5559649429	-0.01381830979	-1.061145783	-2.760991263	-1.379396633	-1.003802583	1.11107979	-0.6203181062	-1.610691517	0.4086382194	-0.9496572587	-1.19239886	0.3721179441	-2.506733091	1.259561058	-1.094033122	-0.07374278506	0.4339411821	0.8339867777	-0.7222604394	-0.1094027088	-0.1504346903	2.265113683	-0.05560474164	-0.2195233785	-1.399603282	-0.5102098761	-1.500719624	-0.2578653969	-0.558960371	-0.5280871161	-1.181298365	0.8853100196	0.9993142714	-1.069831891	1.35322641	-0.8381100133	-1.344859681	1.396504161	-0.5098640015	-0.6102916208	-0.008609792544	0.6570481078	0.1715411598	0.6185914539	-0.1745357486	-1.315048287	-0.8790996576	-0.8327874777	-1.100990693	-1.014165013	0.6095427011	1.386284131	-0.990807154	0.986377695	0.5957209358	1.580043437	-0.7110302453	-0.2463792067	-0.4575140358	-0.5013762272	1.398614127	0.006610185089	0.8199450512	0.1760654328	-0.1818690832	0.9006659645	-0.2006101237	0.03364040236	1.055409417	-0.4883633967	-0.4580189866	1.385333312	0.78980474	0.4518815517	-0.498418593	0.8353513454	0.9768436202	1.177373826	-1.166622687	-1.173820522	0.3783325838	-0.1417805013	0.0385203084	0.1810084348	-0.1850581796	-0.9050168256	-1.042339853	0.4311110138	0.6389308738	-0.5194800956	0.4090609699	0.1627227084	0.9789472766	-0.5228200985	0.6688444204	1.398207609	0.5727301196	-1.305195693	1.11166955	1.589459115	-0.5264550265	-1.758944145	-1.035332332	0.665065665
0.2363919096	1.788741237	1.23209702	0.7716706538	-1.791221901	0.3875843803	0.6572598845	-1.278832994	0.08025208736	0.4453072787	-0.04825958448	-0.5036454192	-0.4276612576	-1.1061007	0.7492433102	-1.000623778	0.05772711136	-0.06744050863	1.239122595	-0.3195044772	-0.5230350084	1.538383636	-1.379864137	-0.6154826989	0.4548370936	-0.7122627986	-1.183680528	1.373764433	-0.6343199324	-0.7517092671	-0.459433588	-0.6842184553	-0.7769173056	-0.2985925097	-0.4441320897	-1.162205275	-1.2673032	-1.368119606	0.04465078441	-0.124332637	0.07485354127	-1.024138507	-0.3072432136	2.030550634	1.769619946	-0.3571992325	-1.081804192	-2.513733372	-1.181607782	1.760669712	-0.7362860462	-0.5363060359	-1.187176701	0.4449555643	0.1182748699	-1.130257077	0.4032005594	-1.111190978	-1.137620744	-1.366554898	0.7545447415	-0.6822169595	0.7749660953	0.1104076833	-0.3964957699	-2.127204457	-0.1481612546	0.5760542205	-1.320790403	-1.020039505	-0.4668850164	0.6008500254	0.4676133601	0.3345183846	0.3400044532	0.3756288122	0.1725442015	1.011357879	1.159135146	0.7978420819	0.287859098	-1.351194349	-0.3471053844	0.6800917007	0.5339912506	-0.36607002	0.2733941547	-0.997213295	0.6144295962	-0.4581358139	1.213895377	-1.719277906	-0.4285481792	-0.7134903468	-1.017164544	-2.089668034	0.725153271	1.051711853	-1.086226075	1.563941182	0.3184663179	1.744796046	-0.7589958688	-0.8264989595	-1.552774677	-0.9920427582	-1.956537923	1.542651049	0.01417088876	0.04207951858	-0.5366793204	0.2087259438	0.5043903513	1.393345559	-1.240325281	-2.671579972	-0.8879521932	-1.600797785	-1.053236269	0.2777241982	-1.372300696	0.9881899925	0.7565966196	-0.5198668515	0.7023197003	1.32723124	-1.571615862	-0.3048863339	0.02928858285	1.235804225	-0.6467944851	-0.6613318967	0.9020375766	0.004546115614	-0.254674373	-0.1789865003	0.5184571025	1.77586427	0.8303169546	2.144463231	0.5885167734	-1.846959888	0.660948645	1.287096438	1.325955414	-0.9503027085	-0.8263832002	0.1385806416	-0.7445450788
0.2625143661	1.37108998	1.360297808	0.4405344767	-1.754334406	0.07700917261	0.560041687	-0.9573467127	-0.4516153467	-1.351400817	0.3877578626	1.829494267	-0.8463355557	-1.229579894	-0.5011437145	-0.8071418463	0.9573506782	-0.05894065989	-1.506529586	-0.4334066404	-1.386440014	1.428568282	-1.12775247	0.3753984867	-0.710894993	0.1654625459	-1.568405603	-1.626386287	0.1758382065	-0.7604517373	1.753792949	-0.651379587	-0.6601521879	0.2378265208	-0.7674049839	-0.3320586047	0.006326676475	-1.02389583	0.2292891267	-0.7219140956	-1.203043977	-1.38635666	0.2690312575	0.5264979938	1.223674237	-0.06335423227	-0.9306998781	-3.725501436	-0.5917481683	-2.738550932	-0.3984998788	-1.017946396	-1.271627223	-0.1173724098	-1.177565537	-0.3472768297	0.3069967657	-0.4151152965	1.938260425	-1.387393821	-0.2112056331	-0.1342031654	2.054817569	-0.2214596148	0.4584405248	-1.141992312	-0.5271769585	-1.145301321	-1.367636885	-0.9844897071	-0.6185214806	0.7065716867	-0.4045036016	0.3700196293	0.9797836008	-0.7815514783	-0.278132803	2.806141875	1.345803866	0.9751838557	-0.213002638	-1.68929325	1.46451668	-0.5222720047	-1.250545587	-0.387055679	-0.3123385845	0.3444027495	0.5208830531	0.1691557116	-0.1638401658	-3.12264118	-0.4569309833	-1.746566363	-0.8435405871	0.102808283	0.9654880754	0.2659957925	1.623876802	0.5082524644	1.074194649	0.4321408517	-0.6706600671	-0.5708666926	-0.1798279011	0.482399763	0.08458723137	0.3717312754	1.074770794	0.5462206779	-0.5032027171	-0.3153014023	1.845262145	2.344995987	0.1811927486	-1.881215267	0.7236584477	-1.045156541	-0.3439977261	1.096909428	-1.990238131	1.416075334	0.1118566748	-0.4884804927	-1.796118769	-0.2859812871	-0.8497142935	-1.938899197	-1.003888242	-0.1724844621	0.04015924458	0.6202421411	1.023983134	-0.9425675837	-0.2212918701	-0.5170084744	0.8339102194	0.08895947271	1.31023317	-0.2325394923	-0.02051816602	0.9441250494	0.7402222165	1.416171149	-1.039805407	-1.111404555	-2.269710361	0.1495146762	-0.376179968
