melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100
2.316554488	2.162880537	-0.1284481321	0.8547958411	-0.7462377076	-0.2946364551	-1.182525704	0.2933250973	-2.222713512	-0.04387312727	1.030626522	-1.653900091	1.524072885	0.6966604954	0.7663401791	-2.499830375	-1.412816033	0.02791947352	1.573962945	-1.943762662	1.548755326	-0.1924880256	0.7488090485	0.3460307026	-0.2572178216	0.5244524581	1.608890438	1.273150212	-0.2508322482	1.196746841	2.813481601	-1.030711023	1.276544052	-0.2978139736	-1.16363741	1.952178708	0.2238557552	1.512412758	1.589730653	-0.7220762566	-1.853921554	-0.2996928588	1.316758444	-6.142629702	0.5765862443	-2.153671459	-0.5729509489	-0.3544772257	-1.444993784	0.4408582628	-0.8400770157	0.7001190805	2.20862773	-0.446565952	-1.198169831	1.243386446	-1.87243328	-2.85828715	0.6077411078	-0.2690452837	3.188102012	-1.002724738	-0.08818968448	1.796138616	3.273205313	-0.1955217424	-0.1190225078	0.2772167465	-0.146230431	-0.3852583575	2.40409664	2.511219276	1.430226308	2.4879503	0.9385912844	1.365978085	2.090707743	-0.3857557322	-1.728526196	-0.2034029019	0.923013542	-1.488544123	-4.19096013	0.2423735321	1.096878709	2.164392226	-2.817616787	0.5389214582	2.613657656	0.04415564413	1.045976276	0.8877143948	-0.3405586792	7.890724064	-1.287762444	1.807685137	4.2881243	-2.657664531	-0.5379387079	0.3473431521	1.050066172
0.06390009899	0.8583893635	-1.633210852	-1.269730989	0.4915696952	-1.379360181	-0.2234336309	1.817796947	-1.445105209	2.148960911	1.274915984	-0.8535638037	1.027655101	2.848730076	-0.5559889092	-2.262423389	-1.397612633	1.73169013	2.976663259	-1.371331408	2.58690727	-0.833241278	0.8981861245	-0.6229491616	-0.06098042282	-0.9677410134	2.392311317	1.671647685	-0.7045545661	1.145324031	1.104413902	-0.3831149214	3.08462062	0.4629340958	-1.1398591	1.710150362	0.01050581825	0.6139988441	1.917009678	-0.3884825457	-1.235965606	-0.09220355597	0.3686946689	-1.003619019	-0.8971247817	-1.745141686	0.1992516257	0.5197217399	-1.104407859	-0.5528872299	-0.8717835625	-1.816075955	1.991844641	-0.7349691628	0.1172199679	0.9193111382	-0.04201035297	-0.8681596713	0.8774303261	-0.7472143534	4.221657053	0.4200374116	-0.736628543	0.698906196	-0.9399478403	0.4650273636	-0.5481503501	-0.2864860941	0.2896869978	-1.285598607	0.2928244956	1.463101941	-0.1535355799	1.340848748	0.7434557298	-0.2881123241	1.215312694	-0.477091832	-0.2843500397	1.828819324	2.656898328	0.04365330096	-1.874803959	-0.1039745453	-0.09927101255	0.3744535096	0.4907593125	0.5666511485	1.773099539	-1.548452743	-0.1711706409	-0.9522080716	-0.1825802028	0.004231275017	0.3040243189	-0.440967647	-1.258975858	-0.6690743677	-1.930010292	0.8384477799	0.9617806185
-0.6650518577	-0.3762145888	-2.1290176	-1.437852064	1.250855853	-1.480186658	0.8214484623	-0.1155092834	0.01499370407	0.5982422114	1.347781019	-0.407023371	0.7504012823	-0.1375980756	0.791298135	-1.396863516	-1.002695717	0.4856915738	1.846321324	-1.160620805	0.6877417015	-0.784953686	0.9431412037	-0.1985198697	0.5125622354	-1.745072812	1.779007604	0.2998116373	-1.279842117	-0.3255062993	0.3536605474	-0.1706543155	1.554656006	1.765293268	-1.944486895	1.078545831	0.4236773494	2.62756882	0.05652493719	0.6448797191	-0.7131971625	1.565913592	-0.8214211774	-2.438434662	-1.09577268	-1.363796758	0.06438760156	1.67718432	0.1371490598	0.1180140204	1.677424324	-0.8162611784	1.271189392	-0.4165168057	-0.1897110557	-0.8918378683	0.6013461551	0.1446634559	1.216400829	-0.1740115283	4.282487888	0.5651642538	-0.4775155251	0.1758875303	-2.101183168	1.948173977	0.9885027921	-0.1507731765	-0.2656895696	-1.079713791	-0.9461344151	0.1653591292	0.04711395342	0.4561610749	0.05660787154	-0.4901689819	0.3221422565	0.844155941	0.5210033724	0.4036894132	1.745286783	1.676014404	0.2698253727	0.07094209737	-1.244766849	-0.9736204488	0.3022118375	-1.116263591	1.448904219	-3.005612004	-0.3810252442	-0.3502388667	-0.5733362084	-1.195358069	0.9647702054	-0.1909818298	-0.498466294	-1.209357141	-0.7341564795	0.4707281666	-0.6200609488
-0.7945972505	-0.2815136479	-0.7876814061	-1.112259433	0.2312170386	0.5053596244	0.8494174745	-0.04073600283	1.026470634	-0.2911335731	1.464001144	-0.4186620012	0.8999307067	0.2806927294	0.2074666564	0.8858760691	-0.0489324168	-1.193071757	0.5825013181	-0.1865165945	-0.9353372586	-0.3547605823	-0.4100931915	0.5829146606	0.5261876624	-1.176974908	0.2440872013	-0.9877587708	-1.325767546	-1.421189664	-0.1542206565	0.7581131326	-0.7392388787	-0.6450351367	-0.9740039452	0.5544037793	0.8665396536	0.9193131837	-0.1015732871	0.7780037133	-0.1916867544	0.1826721036	0.3684202102	-1.358469227	-0.747813669	-0.009135044976	0.200812371	1.142708232	-0.03271024255	-0.6689963919	2.087906799	0.244836331	1.235945791	-1.324371979	0.3954050833	-2.295593104	-0.6246531514	-1.23937371	-0.4574536399	-0.3886589174	1.957423493	0.3001822666	0.563784029	0.3636365243	-1.162049905	0.7959411141	1.415319865	-0.2630549875	-1.532967808	-0.319140858	-0.3072599452	0.3255064163	0.1798312181	-0.8840243159	0.2025341817	-0.2614313955	0.7500697633	0.3437330799	-0.5354467701	-1.16366326	0.3793898176	1.364315952	-0.4714803284	0.1854158108	-1.066177097	-1.328010323	-1.261233125	-0.3944760287	0.3787589504	-0.6080473547	0.1535466214	-0.5258858101	-0.2986064528	-1.903749509	0.1664537187	-0.5389002743	-0.9025143776	-0.7322415838	-0.6220556687	1.347272193	-1.593276518
-0.2967810499	-0.2760779514	1.49917023	0.3763587948	0.2792091412	0.5126488997	0.08849219015	0.2290461997	-0.1102187302	-0.2300275383	1.443823305	0.4338593374	0.5498473496	0.6547596233	-0.07893045093	0.9705081943	-0.737398023	-0.27200614	0.1548306938	0.5039318239	-0.1315058522	0.01886567985	-0.09058311958	0.3688386877	-0.2700437175	-1.167686424	-1.162484709	-0.8811588394	-0.3446802835	-1.258971423	-0.3428848522	-0.312241065	-0.7347175557	-1.263400419	-0.5490266365	-0.1517120704	0.5420748836	-0.6660179609	0.1775920586	0.8289024289	0.4145247442	-0.5879708925	0.856452692	-1.043377835	-0.3540031661	-0.1023511627	0.6158281917	1.001926	-1.206298259	-0.249905652	-0.09490202228	1.110113925	0.4421170361	-1.444417167	-0.8050597363	-1.516854638	0.3298665535	-0.7645055187	0.4461037461	-0.4959223444	-0.3444134778	-1.269834971	0.3654008091	-0.3317704385	-0.2291834771	0.2557803903	0.3182376134	-0.194554668	-0.6825381598	0.3588106811	-1.142705189	0.1661658608	-0.5082692481	-1.140750534	-0.1262270079	-0.3065505868	0.4150594952	0.7536899568	-0.06279665664	-0.3064228422	-0.8371083498	0.4718985317	1.610146169	-0.1330701121	-0.667106298	-1.485119795	-1.485563804	1.722841493	0.691796741	-1.975771529	-0.5151290737	-2.207635927	-0.8264336206	-1.471228922	0.1643685169	0.2305159321	-0.6832661117	-0.1779127612	-1.264313243	1.007671449	-1.041511241
-0.9026629931	-0.3085228184	0.8896171664	-0.1911794352	-0.256810912	0.18071365	-0.2738700087	-0.2136545199	-0.5519020938	-0.4279579721	0.9336104239	0.1154389063	0.3432398521	-1.233445304	-0.205134774	0.6181018086	-1.178165322	0.3084989199	0.4823185631	-0.3049114471	-0.3384340407	-0.3575275893	0.2359576114	-0.3627276603	-0.7078628623	-0.4494363996	-1.099188593	-1.142309182	1.162497048	-0.3238776611	-1.036159354	-1.198597536	-0.3187382703	0.6016913264	-0.3558136724	-0.5230244886	-0.5292350043	-1.259142498	-0.5825989071	1.137342686	0.3327130766	0.9980330844	-1.32944749	-0.2181571185	-0.7093398379	-0.5729384615	0.8012176263	0.8121063456	-1.58306639	-0.760598364	-0.3020902213	0.356609095	-0.4068605111	-1.49091976	-0.06217492488	-0.6778265948	-0.6309058032	0.95222972	1.426973451	-0.1667557827	-1.132169304	-0.01239171943	0.3122047294	0.3885553682	0.8459200485	0.4540934241	-0.2974751318	-0.310458644	-0.03743795039	0.6389425585	-1.55110309	0.4534075259	-0.8241437931	0.1412064562	-0.5038158637	0.5855388769	-0.4132002877	1.354907851	0.8084480905	0.3017373113	-0.2238030596	1.087321537	-0.0788362038	0.6660743718	-0.07659022903	-1.378867365	-0.4749450211	-0.532626851	1.880476197	-3.278248682	0.2484414964	-0.611898648	0.08477217528	-0.594714974	1.049054039	-1.805058885	-0.02888238538	-0.6928022274	0.2736783782	0.3895334805	-0.6874923731
-0.1404803758	-0.1854478333	0.4728658026	1.532409592	-0.1548948964	0.2050370293	0.05770857054	-0.05913890224	-0.4196685518	-0.3882528979	1.152239447	-0.4756544312	0.738755525	-0.430249174	-0.9459862161	-0.5044494397	-0.1753117003	-1.107381741	0.8683012245	-0.1913127637	-0.8080079559	0.645867556	-0.2405383009	-0.6901907135	-1.088411939	-0.1802445765	-1.271208125	-1.206764132	1.201395778	0.334694372	-0.8906968466	0.8722719476	-1.18226088	-1.475359581	0.6947115906	-0.6228320876	-1.981551429	-0.3702730649	-1.161102314	1.211043092	0.4616694569	0.7315672078	-0.9809011798	-0.7407028811	0.05664778919	-0.5362656117	1.04438495	0.001112884092	-0.8180605429	0.6860562357	-0.4314252964	1.017326339	-1.192948947	-1.564006115	0.3122252387	0.2794975992	0.1673705667	0.2785215175	0.8416607953	-0.5245243497	-1.27007012	1.03049582	0.7149001089	0.166755988	-0.1350517404	-1.429483752	-1.117208602	-0.730369667	-1.237031324	0.1892033727	-0.2959946195	0.1185826724	0.1550810192	-1.250987308	0.1257030677	0.7445704486	-1.384001324	0.02355737959	0.06055155683	-0.8636826274	-0.740662436	1.137160804	0.6216408107	0.4002701285	0.7198916015	-1.236941852	0.1016826019	-0.5869227145	1.694063662	-1.685535912	-0.09689586824	0.3539902362	1.231572539	-1.034524959	1.076303867	-0.1499618922	-0.2243503606	0.4886109274	0.08183019623	0.4717462745	-0.9648808679
1.462256425	0.1698349789	0.2850403888	2.14656184	-0.133779978	0.3844867592	-0.192141256	0.240386552	-0.5523604124	-0.05204637958	0.2967900007	0.1555656591	0.1279134907	-0.4311593191	-0.2780970928	-1.786297953	-1.299473788	0.1897367112	0.05477330362	-0.7638245366	0.5698061775	1.416800567	0.09293594527	-0.2154702156	-0.08439851254	0.1864764868	-0.4909035932	-0.507913583	0.9469474993	0.6291118025	0.4515768906	-0.5157815873	-0.1811063264	-1.996899671	0.06411927672	-0.4296115699	-1.848760391	-0.5674682688	0.2729402671	0.7590301267	-0.3015842868	0.02479976837	0.1118230619	-0.6626081337	0.9774859692	-0.1977600666	1.552787454	-0.3366512161	-0.9503359529	4.355338771	-1.348385186	2.441657884	-0.8495138067	-0.5864936044	-0.1985318956	0.6530770663	2.816918669	0.4709513595	0.1222084344	-1.497256549	-0.3909656043	-1.711737115	0.9032024619	-0.8275583903	1.529664918	-1.849503731	-0.6203341843	-0.171421805	0.09929762314	1.114934053	-0.3168433582	-1.837611475	-0.6091085522	-1.567589471	0.1859271273	0.6540246994	0.4578427481	0.05738371282	0.3296300832	-0.04082625474	-0.7384843191	0.2731035986	-0.2525476871	1.273008856	0.7701730928	-0.7185279582	0.1993862663	0.6623238879	1.662781516	-1.054174911	0.1600304167	-0.6999018915	0.4531845544	-1.204984521	1.647494197	-0.4245315843	-1.780492918	0.9283280633	1.353936465	-0.1516489724	-0.9045084769
0.7456903987	-0.05526234604	0.09554930274	1.352083256	-0.7897869758	-0.03312184325	-0.6442436338	0.1192068888	-0.6584298519	0.06414589897	0.04425629219	0.1994453451	0.6685102675	-0.7050220916	-0.1612772682	-0.9747783907	-0.5906041531	0.3718596653	0.5640557863	-1.594516673	-0.5522487117	1.582522345	0.1104700792	-0.3406804362	0.05389714803	1.497479811	-0.1742971953	-0.03574686258	1.651360743	1.290180428	-0.3528599047	-0.4056386288	0.4426517306	0.4045093333	-0.7452212891	1.048294652	-1.840851105	-0.7296682986	-1.981559482	0.9851949777	-0.1809395169	0.5069820289	-1.423376885	0.2687947668	1.018715515	-0.2006092863	0.9334395329	-0.685555849	-0.5888669588	-0.3659589956	-1.367101809	1.821446562	0.9210670852	0.2158958904	-0.9738406796	0.9564706234	0.4876066267	0.9730242646	-0.4946542714	-0.1024468406	0.09315740284	1.186111817	0.8815227277	0.7837440079	1.489885044	-0.7476370222	-0.2970467317	-0.7102429332	0.1887050152	1.883089177	-0.2614317918	-1.114344	0.168296815	-0.1810877957	1.170717478	1.815855757	0.3812503269	-0.1429321612	0.5448024584	0.8267079405	0.1102324493	0.8097201999	-1.170469163	2.031128778	0.4557787559	0.236059985	0.9047150667	-1.199050456	2.180183452	0.5111619556	1.262993989	1.074756479	0.9268120658	-0.2746396477	1.289590643	-1.890979499	0.4581013466	0.8418858535	0.8648982244	0.324678857	1.009349231
1.510982711	0.2735415045	0.2362720093	1.959070876	-0.8197511338	-0.01152438201	-0.479285487	0.2977767658	-0.8589660161	0.4234037352	0.2795530788	0.2575282641	0.4724296513	-0.4494313784	-0.3607795018	-1.305407751	0.3531902811	0.3222303297	0.0686773389	-1.038445328	0.4978079703	2.608758765	-0.4448231731	-0.7077532091	0.5729957376	2.059999691	-0.1759276083	0.7665563098	1.281826226	1.801892861	0.6625540371	1.310067538	0.008635413937	-0.8603832937	0.6436928993	1.175283262	-1.139148722	-0.7602345378	-1.059375431	0.03820981727	0.3363441373	0.09446936094	-0.0462549037	-0.02249085447	1.349329297	0.4796938586	1.227591312	-0.9967032957	-0.6005645329	-0.49590482	0.9550792572	1.104411293	0.2258444759	0.7749487632	0.1360346196	1.133910704	-0.4039935769	-0.2278856294	-1.475352982	-0.4796372147	-0.4587903327	0.3550973378	0.7858542591	1.006400008	0.7381650753	-0.9235348822	-0.9031543447	-1.698372537	-0.07959655947	2.189779998	0.9365068335	-2.210827951	1.363369063	-0.1720382703	0.465500577	1.537309543	-0.3698574414	-1.021921487	-0.3987102317	0.7352370057	-1.571231536	0.09088695193	0.02194516877	1.404492853	1.115345963	0.4346851694	0.344160685	0.291921898	1.373642686	1.918711481	0.7915157468	1.090464188	-0.3794998241	0.1593531512	-0.0456770564	-0.1454195028	-0.1089498033	0.698317251	-0.9078416384	0.4358592668	0.7866785035
