melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138
-0.5328205792	-0.3070010387	-0.3839228075	0.8208469466	1.823361396	1.912766457	0.3442768564	-0.4423400652	-0.2850815161	-0.08935741577	0.2958507021	-0.2299031443	-0.09674401333	-0.5115525148	0.6998164641	-0.6778830771	0.08927106986	-0.08847000665	-0.04509541078	1.111486354	-0.5270534632	0.7573922209	0.2657173513	-0.05140815779	0.06466668364	-1.190824738	-0.712340256	0.04619172219	0.4322281415	0.1847157401	0.8576093843	0.3143843744	1.152265913	0.3668665493	0.6085777669	-0.6261865236	-0.5098704428	0.6224409541	0.8144531017	0.3762925089	0.03878973866	2.216984961	-0.8650014233	1.011838646	0.5103540708	0.3964535772	1.174452879	-0.3066360999	2.048409578	0.9819481118	0.1682521755	0.215174531	0.09731523873	-0.1250934652	-0.2866293469	-0.5511350456	0.264906217	-1.692939852	-0.4675700314	0.0225823634	-0.372693855	0.431494507	-0.3432997285	-0.484933573	-0.5314907011	1.041359909	1.715917702	-1.449748763	-0.2821114913	-1.079428664	-1.395309889	0.2036342817	-1.091598667	1.597335099	-0.840782708	-0.9074026806	0.6773831559	1.83754144	0.03669892057	0.972477411	-0.1498778029	-0.2832321393	0.494112061	2.374296284	0.2086367226	-1.162075151	0.9438075601	-0.4794708051	1.620341261	-0.2634328742	-0.2928310823	-0.8696884684	1.752289463	1.048522825	0.7704983509	0.4367911997	0.1379497117	-0.4468095398	0.2210566193	1.26082312	0.1034586752	-0.04507907543	-1.264768014	-0.006181279289	-0.9441661059	-0.2725172743	0.000141485255	0.8095752141	0.04057691102	0.3333088377	0.5981341588	0.6198520132	1.526014128	-1.503327782	0.4885420107	-1.299225823	0.733528485	-0.5040848636	1.038032366	-0.4384412742	0.3933995525	0.398881376	0.257277345	-1.449875557	-0.8157300104	-0.1331220163	-0.1902518138	-0.8586440947	1.297690423	-0.3346748299	-1.454258841	-0.1498981448	-0.7940132302	1.027737445	-0.6908144007	0.06161067786	-1.788808483	0.2830683298	-2.19135462
-0.2515275037	-0.4567847273	-0.2352127145	0.02923860812	0.5913521332	1.427684271	0.9699699604	-1.039592749	-0.4833234739	0.05652481308	0.2497966175	0.06202602554	1.817111058	-0.7913394969	0.2178417539	0.08526459608	-0.8322555136	-0.4024233862	-0.4693163051	0.7423875219	-0.3141057837	-0.3852435512	-0.07119749627	0.5281497919	1.001491449	-1.309317226	-0.3581010118	-0.2064537371	0.6191735944	0.4215243576	0.8848621756	-0.3859550723	1.193954528	0.07200476019	0.2001823062	-0.9041529676	-0.2265002917	-0.05019645703	1.00505802	-0.2427374452	-0.4656705658	1.926194041	-0.5671487336	0.1165025666	0.9935322695	0.7737053149	0.6815275462	-0.7779580955	1.34377241	0.3587540137	0.1413309357	0.4309686287	0.2444614027	0.4918801359	0.01438922333	-0.3369057273	1.24263106	-2.107274954	-1.283519431	1.019097859	-0.2357208991	0.1530590505	0.4569691345	-0.7211991758	0.07100806633	0.4580346655	1.701495455	-1.490707811	-0.6527893768	-0.6826889959	-2.049251999	-0.02196881012	-0.5305563224	0.6521915911	-0.8496640595	-0.4307676825	-0.1420298277	1.459975431	0.7119157562	0.8301066137	0.03549115459	0.5821832211	-0.5069113608	1.523789194	-0.4885817504	-0.5527346425	1.459205027	-0.468186391	1.128273213	-0.4150042138	-0.07595403097	0.1422285124	1.545066345	0.4623731026	-1.128866114	-0.7559436333	-0.2744967925	-0.4626898931	0.843238026	2.176789444	-0.2191580602	-0.1374880129	-0.7891294552	0.3689908718	-0.747854491	0.2268271871	0.4813367088	0.9316851259	0.1776081502	-0.06314270478	-1.396311836	1.63939046	0.1751420676	-0.7149818972	0.8095827243	-0.6062685433	-0.06681935778	-0.4069062633	1.268756376	0.6387774605	0.5189029061	0.7384928963	0.7112829179	-0.8680976497	-1.902763723	0.32206799	0.01645421264	-0.5644740713	1.009844696	-1.136110129	-0.5251180022	-0.7575636496	-0.7189190195	0.2294371405	0.2549778229	-0.01942293385	-1.130224674	0.2993245579	-0.4746750741
-0.202612701	-0.3579970897	-0.4337662635	-0.3657742688	-0.1422388869	0.6422600844	0.8285892777	-1.073950586	-1.118472647	0.4700331768	0.07352707537	0.6579069954	1.312878791	-0.842238703	-0.1155882835	0.7948219054	-1.271475174	-0.1356868724	-0.01246660659	0.1926917653	0.3306090867	-0.3272538205	-0.7833972095	0.9838761233	1.140157259	-1.718255838	0.06928756998	0.3023819295	0.3606317268	-0.4135097352	0.654420904	-0.7342359766	1.115535678	0.04631483202	-0.3819083183	-1.122927066	-0.4375194766	-0.5012547555	0.7330479903	-0.07165472742	0.09885616048	0.6668624199	2.03837798	-0.07674142369	0.5188840021	0.893765894	0.4954291046	-0.4367165903	0.414328667	-0.6356578423	-0.110483889	-0.05228533738	0.3961042106	0.01026065034	-0.3236482743	0.02722173984	0.4332414582	-2.63095135	0.2931551977	-0.31419211	-0.7645961361	0.1944209898	0.2810574795	-0.3383797217	0.06395641688	0.5630625528	-0.09789142681	-0.7158046836	0.1670221696	-0.5224438377	-2.035532766	0.08080429109	-0.2424052435	-0.7050905835	-0.6802546811	-0.0129463194	-0.05375889206	0.4150909659	1.047667822	-1.115988206	0.4326848449	1.262848157	-0.09638562753	-0.017303499	-0.6726952753	-0.5014987316	1.083265404	-0.3054466787	1.337533636	0.07443819402	-0.3265169002	-0.006997336667	0.6635235958	-0.1328734735	-0.8769331254	-0.5207657726	-0.8244563683	-1.575633495	0.6288688692	0.6112982221	0.9828718275	-1.15402398	-1.053249381	-0.3103964971	0.4366941037	-0.6132856486	-0.5792381047	0.5949656831	-0.01566168099	-0.4882067913	-1.158111623	1.556602795	-0.3690502185	-0.1016037754	1.138167679	0.5618446695	-1.392749452	0.4340846333	0.6039978589	-0.585074619	0.7840054107	0.6363284117	0.2252138928	-0.82809252	-1.610357254	-1.403075178	0.7417184747	-0.6122260522	1.276021756	-1.438037648	0.9681544566	-0.7047633924	-0.9086682397	-1.129887859	0.461789344	-0.07406235269	-0.5201307755	-0.01166193554	1.412850083
-0.6259042154	-0.4778539381	-0.6514198892	-0.9467582251	-0.4382840206	-0.1983124842	0.8663653257	-0.7071913243	-1.151864286	0.1777268214	0.2703172504	-0.3203486671	0.7833335523	1.12534722	0.4705766457	-0.2213043466	-0.6037334032	0.08639288122	1.866131924	0.0814599669	-1.09098304	0.1697764372	-0.7080005652	0.7915124884	0.4704867232	-1.179316608	-0.08731052449	0.4159936571	-0.2585574678	-0.6035636899	-0.2076050379	-1.248635191	0.6019112439	0.141180867	-0.7677247012	-1.039143305	-0.7652253592	-1.148529298	0.5174058398	-0.2269067528	0.9510213098	-0.7218387849	1.324527292	0.05247039033	0.1366903609	-0.09158817326	0.3146293623	-0.4787727327	-0.5451407534	-0.6628946457	0.1786812876	0.1189302219	1.134140896	-0.2770524049	-1.694681985	-1.143438104	0.3723014744	-2.395198369	0.7235489554	-0.6018892618	-1.669614726	-0.4398104994	0.08074777701	-0.8425084756	-0.7013180253	0.8065921981	-1.22177066	-0.8078823935	0.1022688203	-0.7229417213	-1.896157545	0.1352180834	0.09625673182	-0.1637036985	0.1227433922	-0.417208987	0.09860599496	0.55868423	0.3053941846	-0.604375666	-0.08326353068	0.5798434634	-0.4425639917	-1.168757559	-1.182542216	0.4400492289	1.094752594	-0.1314854259	-0.4578869526	0.0008465824278	0.2906482512	0.4499612536	1.23179926	-0.9583978526	-0.7471830236	0.1063343936	-0.1682394671	-0.5845848586	-0.4513638357	-2.295472058	0.8345080368	-1.139537452	-0.278800613	-1.511657715	1.033805903	-0.9132162653	-0.1881410259	0.9491077955	-0.06181397631	-0.05758268945	-0.5071875426	2.047936093	-0.316371523	0.3089938732	0.354968029	-0.03378016057	-1.351427829	0.9792731581	0.1376793042	-1.454122447	0.8192554345	0.5096453689	-0.02988018269	0.2278530156	-0.8102519524	-1.615593183	-0.121755421	-0.6758667426	0.3927878664	-1.39330272	0.9881710459	-1.155217256	-1.192100383	-1.011394497	0.1027602003	-1.41217132	0.790472944	1.013501863	1.401910162
-0.7320379234	-0.5829196701	-0.7063748938	-0.9004242419	-0.6714615189	-0.3834856564	0.6902445369	-0.9960494418	-1.146349305	-0.01267431535	-0.05840806982	-0.5728874373	0.3200738468	1.339509542	-0.0224316149	-0.2769492687	-0.446794244	-0.004367083102	1.790010826	0.2060834509	-0.9443564411	-0.1426976669	-0.870530138	0.6409384495	-0.4476268393	-0.6342955131	-0.8393342341	-0.06651881369	-0.1234324465	-0.09977675177	-0.7027313879	-0.8656106249	0.1449114961	-1.195301683	-0.9497330039	-0.8865555891	-0.7496711432	-0.7830132991	-0.03786989349	-0.3948800647	1.217244069	-0.6104284037	0.9713470092	-0.1224342083	0.4602075708	-0.8493922466	0.5347234036	-0.8384891859	-1.11171009	-0.664017987	-0.0124878126	0.1969402432	1.68456021	0.08875657418	-1.528413589	-1.228834011	0.6387443926	-1.072472224	-1.1767597	0.3314564657	-0.5325625083	-0.2026116494	0.6881750468	-1.006174432	-1.075132848	0.9095300216	-1.102251813	-1.00027571	-0.3083793724	-0.6014683889	-1.364438512	1.181747761	0.804610215	1.667237474	-0.4153818476	0.1577825376	-0.1673204264	0.003544651541	0.02743959927	0.5725148778	0.3785701618	0.126457171	-0.313425443	-0.9782575985	-1.175211755	0.4755249564	0.4989636076	-0.2147171455	-1.192241846	0.3381302593	0.4342336091	0.1285404386	1.938447484	-1.068374131	-1.753419382	0.8420231147	-1.472169219	0.5989777863	-0.01079638893	-1.895182261	0.03920551816	0.366472121	0.04683073524	-1.263991534	0.1510399274	-0.1078878127	0.580752478	1.434078439	-0.478739423	0.2676261004	-0.178933634	1.923076093	-0.2286982358	0.09033545382	-0.3917846491	-0.873534724	-0.7467679923	-0.2595962159	0.6871743554	-0.3360008467	1.427701558	-0.4009104844	-0.6273143831	0.8761380839	-0.3472136819	-0.4711679213	-0.2197166911	-1.025037312	0.8564483322	-0.9984429614	0.65130305	-1.467667896	-0.8193320203	-0.6386508931	-0.3769110535	-1.725632927	1.051849393	1.699398861	0.256313288
-0.4278864049	-0.6200399188	-1.272111384	-1.035858722	-0.1941925523	1.096478872	-0.5703509103	-0.548216685	-1.188707732	0.4513545171	0.3707030203	-0.8976954626	1.043462089	0.9521775569	-0.4492224645	-1.088394542	-0.2928329031	0.5993860276	2.283705402	-0.217802251	0.2221739492	0.3341429573	-0.8298985257	1.284665347	-1.253276401	0.3059986325	-1.075961194	1.332401968	-0.5087231084	-0.1225878193	-1.012119292	-0.8274557827	-0.2194086841	-1.184402167	-0.2705183545	-1.239073453	-0.5464968259	0.09368903758	-0.1428355903	-0.318597948	0.7836812016	-1.01896118	1.601202658	-0.5230714779	-1.051074385	-0.4906663262	-0.1218432274	-0.753184326	-0.607148671	-0.2194004139	0.4114657696	-0.232913305	1.230687515	-0.9749180771	-0.1800309343	-1.902854139	1.184518126	0.1352593507	-1.090775309	0.5483368253	-2.165005085	0.3797348053	0.2735279013	1.531298297	0.9315945697	1.382847214	-0.6103768766	-1.770297896	-0.56248712	-0.5097099668	0.9454823183	0.7479308905	0.883524233	0.9963459924	-0.1757430395	0.4545798308	-0.4659445955	-1.537821952	0.3969017581	-0.5447831636	-0.128290911	0.6940737395	-0.5778981997	-0.2108547812	-1.149615364	-1.863271243	1.272260662	-1.733144601	-3.043205635	-0.5443025342	0.864071977	-1.05439551	1.142378734	-0.4732735333	-1.565071976	0.1500776638	-2.142779878	0.2792625348	-0.502675938	-2.457198851	-0.814049562	-3.706708266	1.265149292	-1.22515873	-1.566460823	-0.6171617131	-0.1902876558	2.716653761	1.438045648	0.7406489434	4.103908019	0.4686385321	1.32238968	0.7955187338	0.1183760599	-0.1946342085	1.072851144	1.839398261	0.04290888366	-0.7193581333	1.251865289	-0.2319979807	-1.047748585	0.5996025717	3.300716279	0.4114838907	0.1661814277	-1.300307877	1.221268182	0.5282378854	0.6756100828	2.307080739	-0.5364814778	-0.5530055168	0.3252732046	-3.123904687	-0.118602427	1.64290804	-1.680277221
0.08543477833	-0.3471251174	-1.211692872	-0.6846201554	-0.749133945	-1.051065285	0.6336672894	1.384665189	0.2371891591	0.3908749898	1.532738015	0.3851232193	-0.5429088683	1.232066723	0.09839806291	-0.3884245203	-0.2258766898	0.7545365608	0.5023847014	-0.2771834996	0.9791956664	0.8858833305	-1.065354205	1.78323034	-0.8658092491	-1.106069571	0.1750775111	1.168249517	-1.093286379	0.6699980973	-0.7876692864	-1.064697769	0.4391856685	1.168305161	-0.1137058107	-1.251939898	0.4420812048	-0.704457472	-0.4151332253	-1.114177803	0.9525215303	-0.5894972954	-0.189361276	0.05283626081	-2.036272176	-0.5577482602	-0.3230323224	-0.3075915559	-0.6590545331	0.05563399776	-0.5511340359	0.5872001896	1.276091574	0.04323511912	1.201553314	-1.348116644	0.5681316613	0.2200588204	0.872154708	-0.124647726	-1.043538428	1.097126963	0.01325149648	0.8217967154	1.750070127	-0.0861965189	0.8442011131	-1.047162233	-0.1773028391	-1.149406772	1.158557054	-0.91570855	1.023236829	0.09324367289	-0.9549499112	0.8910897609	1.084759113	-0.7458117467	0.5916573002	-0.9317605638	-0.2257757779	1.385127192	0.1915422874	-0.1947566028	-0.4311573661	0.5068652067	1.527227217	-0.2821364494	-0.4817728034	0.7424067725	1.778268215	2.779690216	0.7581941548	-0.08947220843	-1.155898256	0.6931021668	-0.2684995504	-0.7850445665	0.2298715603	-0.8255683383	-0.5418611038	-0.885634082	0.7886043789	-0.9660657046	0.01023434732	-1.980726261	0.03164001111	1.642502332	1.498085896	0.3781036572	-0.3708269756	-2.46928344	-0.07959332389	0.9504378668	-0.1989884957	-1.700098996	1.312249736	1.860214956	0.02645956522	-0.8423723104	0.6110813432	0.05997317522	-1.756301655	0.592075646	-0.7222408481	-0.07256640821	0.3231454927	-0.3812808157	-0.987930534	1.27080711	2.417779866	1.967466441	-0.6963070644	1.462968468	1.168180535	-1.306253306	-1.610179116	0.9391531369	-1.254705112
0.2985035857	-0.1609495905	-1.024083493	-0.2922877574	-0.6504297923	-1.257178921	0.4052064995	0.6957201976	1.763630589	-0.3214063523	0.04870365384	0.1387239236	-0.9595012957	-0.3499030378	-0.2502181288	-0.7536698436	1.095181886	1.046567625	-0.8538664073	-0.07085931932	0.4885761812	1.148015475	0.9111245832	0.5761754218	-0.1592877034	-0.3125493296	-0.03825193203	0.006523545391	-1.353971273	0.6553248925	-0.1615724607	0.8952029111	-0.07089325167	-0.07977110254	-0.9851397253	-0.8736918252	0.3038429749	1.262554656	0.04962565411	-0.7700705162	1.090051059	0.000343834026	-1.593726638	-0.4254314458	-1.76416764	-1.684618409	0.3103623778	0.3590948682	0.3510811259	1.587688883	-0.1128143131	1.386265997	1.13364467	-0.7339441382	-0.3592823606	1.322842808	-0.4757051834	-0.3327835279	2.179514871	0.2011157473	0.1468106556	0.7436361804	0.003220836297	0.38792644	-0.4522948282	-0.8987835533	-0.1220574526	0.4288020268	0.2663568096	-0.4301356001	1.807555694	-0.8281653905	1.067031896	0.1781559332	-0.9319101409	0.8962166113	1.062230899	-0.6088775356	0.3090663025	0.01964046016	-0.3765270187	0.481374554	0.5912721798	0.2680551802	0.6863318745	-0.03555861527	0.8880438604	0.1182498061	0.1554981888	1.258917403	1.644745274	1.955484438	1.026233983	-0.3557954532	0.7379174663	1.492316021	-0.003221830161	-0.003175106179	-0.5218148933	0.1130195858	-0.2867221947	0.5563602505	-0.3857317944	-1.335202066	0.6159495159	-0.2662739861	-0.8957593436	0.08231369791	-1.794152646	-0.5875417305	0.0501657651	-1.284858428	-0.2127022726	1.472156634	-0.9011977796	-1.897367952	0.2953132396	-1.762568482	1.210062564	-1.498357646	-0.4705977551	-1.053489888	-1.247094849	-0.3081364688	-0.387790701	-0.5239954781	1.022753677	-0.6821100444	-1.055495605	0.3733695938	0.6349224564	0.9172362911	-0.5689175691	1.450564067	0.008700614647	-0.1889656402	-0.02812222427	0.4044359373	0.2098231614
0.3896491314	-0.1954356963	-0.9011873157	1.871688137	0.8231494118	-0.8563694199	0.4133133923	0.0382625842	0.4968717319	-0.1433465715	0.09019424936	-0.2023740874	-0.823230455	-0.7673067209	-0.7273812374	-0.4569419465	0.4237403344	0.7213947519	-0.9150512551	0.5522798618	0.2484611151	1.109116049	0.3616880769	0.415563458	0.106526337	0.329348226	-0.5907802009	-0.821131964	-0.6210611235	1.670888856	-0.4740594285	1.946459678	-0.6131652624	0.4328258665	-0.2331730351	-1.206775778	-0.3917679763	1.357508961	-0.1690698725	0.4317628941	0.5494989952	-0.7108056772	-0.9176556626	-1.02817231	0.2222233472	-0.6356865042	0.7920017613	0.1631680105	0.9411365391	2.507018529	0.7794866268	1.072322899	0.6086668484	-0.821001491	-0.2953360223	1.531184257	0.1577726572	-1.176158915	1.476918315	0.2647089137	-0.3166134094	0.204023149	0.4921122174	-0.305610422	-0.3169472108	-0.2434501416	-1.821885566	0.9482419192	0.6218357301	0.07050808054	1.191959453	0.4458729008	1.73749774	1.185974936	-0.2368613684	-1.383237681	-0.4537396618	-0.7674804883	0.8654151676	1.260550121	0.06685609774	-0.3072173349	0.08032093643	0.3875658336	-0.8277586514	0.2733436175	0.1029187784	0.3392330302	-0.169600097	1.623387954	1.514000435	-0.4142590991	0.4895781622	0.3500236977	1.413275204	0.3750253408	-0.2156544837	-0.5953601794	-1.109128707	0.5170069799	-0.9371321004	-0.2064761307	-0.3644724512	-0.7928588649	0.1396487224	0.09646983389	-1.002056547	0.07925320264	-2.710562385	-0.8967345644	0.2982405791	-0.1116025558	-0.6923103589	2.559147515	-1.068160264	-0.4460601275	-0.4830605709	-1.843891447	0.7066525778	0.9326480885	-1.304364998	-0.8036568369	-1.50361409	1.058784279	1.136043203	-0.3077918227	0.7122895397	-0.4774594686	0.6532301673	0.2671778698	-0.9629282705	1.01351491	-0.5343369029	-0.2251804254	-0.710351612	-0.6417775892	0.8652058144	-0.5198353583	0.6840980887
0.4647041837	-0.3086255874	-1.045323235	0.6411829372	-0.7004627626	-0.8116291365	0.6703189356	0.05188973784	0.8559476026	0.08755628567	0.1586635624	-0.4999130596	-1.301967371	-0.8763144539	-0.4669705891	-0.3151981827	0.3653405994	0.1495191413	-1.632972208	0.5688026345	0.109526102	0.9331428871	0.6928105984	0.4648055963	-0.7749780605	-0.1166508147	0.03594329824	-0.1597612257	-0.3919149216	1.20899589	-0.4891121766	2.005676005	-0.4828100949	0.1026632333	-0.3845292571	-0.9383647474	-0.6927371614	0.9342416424	-0.4795132422	1.156506359	-0.1127251628	-0.8952173615	-1.054433775	-0.6783845134	-0.85001293	0.1122767594	0.4780421151	0.4243000259	0.4955865043	1.897087064	0.199033041	-0.16588444	-0.6516116453	-0.815218705	0.0183016983	1.6488775	-1.001669808	-0.919303365	1.622973787	-0.133231512	0.05313780328	0.0208583476	0.9220387283	0.05534747472	-0.3446193965	0.09425342984	-1.744965085	0.8844983778	0.5415609277	-0.2147791937	0.2404818725	-0.6847988949	1.654006108	-1.339804091	0.008603630206	-0.9478133378	-1.262068313	-1.347023032	0.3472728071	0.234466005	-0.340855916	-0.2487352751	0.4864558116	-1.378425617	-0.1478478706	0.2216718529	0.5019148637	0.6939866847	-0.2905379205	0.8735271259	0.6201973954	-0.7408681559	-0.4103969203	-0.2210857837	0.1750733188	1.152981923	1.149147905	0.9067402254	-0.7678353997	-0.6463525518	-0.09428973425	-0.3577510953	-0.4668507322	-0.7678989596	-1.040041854	0.7088900638	-0.570413458	-0.1384149283	-1.786871829	0.06997185939	1.473661149	-1.017201288	-0.4675848311	1.558918308	-0.464109458	-0.005112117265	0.4023381368	-1.133738958	0.2287358725	-0.1171819057	-1.694586173	0.3666315311	-0.9493530342	0.8304947281	0.3880042988	-0.5625436952	-0.1402808717	0.2222957466	0.6948964631	-1.278887296	-1.858789399	0.6997002193	-0.5084355754	-0.4236333589	0.373693079	-0.315698606	-0.3951059519	0.04155570282	0.7513031015
