melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082
0.00775093616	-0.6421699203	1.186265816	-0.4651934736	-0.3127467137	-0.7376564761	0.9213908251	-0.6445245419	-0.1171346802	-0.639211093	-1.628041764	-1.360456459	-0.9619713319	-0.4877337513	-0.6427026664	-0.4648478187	-0.8482759632	2.557900167	-0.2811393609	-1.059384373	-1.776174019	2.575799936	4.228403635	-0.3657832226	-0.92020671	1.449750998	-1.464779156	-0.8710336347	-1.491460097	0.005919035819	1.3438478	-0.9870089382	1.492992017	-0.8840322633	-1.382379238	-0.4534788345	0.8546269291	-2.598912698	-1.721072633	0.228727616	0.8200776614	-1.796659056	-1.205113368	0.6429681165	-0.8992351871	-0.255850783	1.04552591	-0.2754557085	1.803055552	-1.778004649	-1.573965903	2.155727455	-0.7860126383	-2.887669416	1.03908971	-1.394275455	0.3068258573	-2.183303008	0.5274947017	-0.9617200062	0.9130560739	0.2704650554	1.871742034	-1.900069344	-0.7005704097	1.908922086	-1.183834521	0.7153929982	-0.7762549707	0.173643069	-0.4168651581	1.452730365	1.526119803	-0.9015698674	0.6967631304	0.464113444	-1.54099193	0.2666551081	-0.1698852591	-0.7744033716	-0.7543925265	1.292774642	-0.2910131844
0.6823493256	-0.4478328122	1.78027436	-0.2812809807	0.07471773752	-0.4983642186	1.212299378	-0.5296092192	-0.2717759612	-0.3643635813	-1.189114169	-0.9341893288	-0.3665078569	-1.003037306	-0.3616673842	-0.2658426828	-0.334907073	2.330721531	0.7555304646	-0.9079878577	-1.374348003	1.113418225	3.785196347	0.1091637889	-1.370258388	1.194793293	-0.6661911541	-0.3670945636	-0.6292300762	-0.5001476692	1.630344343	-1.117269072	1.475427241	-1.163285565	-1.274022028	0.1486051076	-0.7139430395	-2.001123556	-0.8030364652	-0.529193748	0.7809321397	-0.5614436332	-2.157170834	-0.6200226493	-0.2778512675	0.2033947958	1.182639913	-0.01317584678	0.5255509956	-0.3858360951	-0.7677808187	2.302835904	-0.5122309502	-2.029637173	0.3025480032	-1.037966792	0.1436253931	-2.356120324	0.5483675098	-1.763530514	0.6794847951	0.04798717836	1.483641264	-2.141283405	-0.6572279064	1.539918086	-1.1547106	1.196117856	-0.5303925665	-0.5946677165	-0.3666521454	0.8399824756	0.0002247017307	-0.3601160221	0.9705790635	1.208484524	-1.213019071	-0.6987933407	-0.5894820812	0.7254104954	-0.7789968501	0.7486144596	-0.6515721612
0.7102111279	-0.305443747	1.727370476	-0.2851569021	0.2718991864	-0.1349582148	1.341436473	-0.6299010475	-0.3085070698	0.02179245805	-0.486077344	0.7548230875	-0.427423849	0.6875633207	-0.3744239328	0.231908664	-0.2464619515	1.952075635	0.3340050026	-0.1302961158	-0.7939396979	1.110200622	2.772797073	-0.02060574434	-0.4768552153	0.6563636612	-0.5178194165	-0.1797768841	0.00249271534	-1.150797498	0.8439740611	-1.004575777	1.791790509	-1.173071621	-0.6611014417	0.14795077	-0.06289201267	-2.390815178	-0.1223877591	-0.6229834537	1.040825645	-1.747033486	-2.124593195	-0.3067859608	-0.08296779785	1.234527847	0.007457157211	-0.202165774	-0.1557464405	-0.554678076	0.3070151678	1.848219081	-0.5725721908	-1.199020451	0.6422759464	-0.6191003945	-0.147845338	-1.818457686	0.4097417502	-0.7795711515	0.8935345133	0.2121173434	1.209233556	-2.225802204	0.3063397225	1.880665773	-0.31376356	0.9800003412	-1.129391264	-1.112547299	-0.04617784615	1.136291349	0.1667621821	0.1615157484	1.180991012	1.138178485	-0.9767676485	0.7598064728	-0.6998925431	-0.512304086	-0.3537416242	0.3956463452	-1.168708157
0.5184131069	-0.1718580726	1.300550494	-0.7298565278	0.09300441738	-0.3272950028	0.3236201777	-0.8274664598	-0.867388107	-0.3785402884	-0.5579120594	0.07585517012	-0.9598769802	0.6992488845	-0.5763954657	0.4425573076	-1.158551407	2.620090663	0.5362375455	0.685758835	-0.07399542768	1.462216118	2.842797956	0.08871602534	-0.05192871359	0.9346497386	-0.6300127218	-0.8914940234	0.2391543204	-0.01150511672	-0.255698992	-0.1914513962	1.755559531	0.008345843469	0.0602750188	-0.0413890822	2.122466921	-2.318529549	-1.14633805	0.2301812959	2.425973967	-2.312444225	-1.93081377	1.127794063	-0.3637243521	2.04387135	0.5721053621	-0.1169696908	0.1987149846	-1.629151261	0.8546961691	1.4772565	0.3907697871	0.1320338178	1.907029364	-0.1955205052	-1.142158502	-0.06078816707	0.2013557868	-0.8297190154	1.50901006	0.4965973794	1.387514196	-1.236477175	-0.2899605989	0.7842402695	-0.2552606281	-0.2100814528	-1.394495163	-0.1571310714	0.2083005572	1.820390993	0.4362216365	0.8915010621	1.188276415	0.321311414	0.6838984438	1.199967912	-0.04565508865	-1.985778109	0.7234549955	-0.4133926425	-0.07159886923
0.7388875758	-0.5106958578	1.74128463	-0.650376739	-0.04719789521	-0.6016746858	1.131964976	-1.003592389	-0.7619017196	-0.7546871366	-0.4745522428	-0.7800072245	-0.3208193955	-0.646601579	-0.08740959509	0.02388298784	-0.3122951207	2.225738948	0.9078242449	0.9737433642	0.7630299441	0.2482269839	3.160083307	-0.4690706659	-0.7350373464	1.493564295	0.178677584	-0.8242670103	1.686179459	0.03685084188	-1.416586397	1.044814294	1.829718973	0.3052622565	0.1815464242	0.7502773547	1.002359275	-1.692851167	-1.824238352	-0.07611427845	2.220414219	0.482367597	-1.913893395	0.3394232592	0.5738639159	1.859782777	1.062412523	0.1037103901	-0.2424560565	-0.1971731775	1.348968688	1.909407216	-0.934634371	0.3295094303	0.8689003287	1.082516314	-0.5370814924	0.3146730453	1.096643655	-0.6515840024	0.9602739658	-0.6501781217	0.1515747614	-1.398909985	-0.8276490885	1.084369537	-0.05517546571	0.3281440063	-0.604097941	-1.116461013	-0.3504327073	0.3270120867	-0.7012373043	1.915275489	0.9622188453	0.9680117591	-0.3502433482	-0.7041056032	0.07578003714	0.574899215	0.5403437876	-0.3255850224	-0.5332030139
0.5835775455	-0.546233788	1.77012442	-0.4488159402	0.08910440347	-0.3755882563	1.799264385	-0.82308145	-0.5981617632	-0.612725133	-0.04582945092	1.529192177	-0.04915121212	1.231774505	0.2375552003	0.1831801395	-0.07693975017	0.974588347	0.5106012109	1.520581705	1.760287918	0.2548275866	1.982226225	-1.144495432	0.1644999524	1.247629493	0.05900416905	-0.9815715503	2.067100427	-1.207101541	-1.623008637	1.860361804	1.725250281	0.7964330413	-0.1832348759	1.262713835	0.375361114	-1.972009126	-0.3112789714	0.6003722942	0.845167961	0.2148965467	-1.857392043	0.342484427	0.9489770985	2.248890708	-0.3075667708	-0.3726230166	-0.8286585445	-0.2343122647	1.670044643	1.733067354	-0.7293217567	0.4822656592	0.3229724771	1.684503407	-0.3846630654	0.6845315747	1.532335019	0.3013069945	0.9510282496	-0.711278544	-0.6211334739	-0.8731733099	0.4715914291	1.543773476	0.73558282	-0.3707890836	-1.027818892	-2.052054922	-0.407397561	0.8509875974	-0.5521171531	2.672319512	1.333663284	-0.5170312567	-0.9465358328	0.02602950183	-0.5936880681	0.8132314414	0.6617960252	-0.7093552258	-0.7851149532
1.282713605	0.1678504512	1.569399766	-0.5344461664	0.5583644746	0.5608118913	-0.2844600172	-0.8650278568	-0.9675106609	-0.2873119976	-0.421657415	1.327942892	-0.2998719574	2.056607722	-0.03993940918	-1.015202982	-1.22426749	-0.8525285906	-0.1918812555	1.81393621	2.542575771	1.036118083	0.4259718864	-0.6967046836	0.5046830186	-0.5314357889	0.4353273145	-0.875280829	0.7262225286	-1.949892538	-2.506878941	2.131107119	1.665614906	2.053983118	-0.3657092376	1.800613967	1.570745331	-0.7124300702	0.009373631619	1.997209892	-0.637838929	0.2043609092	-2.079402054	0.7962062083	-0.1386378003	2.44414799	-0.6693945434	0.7483587992	-0.8153535462	-0.8736620211	1.466616881	0.222878332	1.432738938	2.143860002	0.1686259911	2.81606834	-0.976996162	2.15985544	0.5726086652	1.283596201	-0.129243949	0.1049228799	-1.30794233	0.4420747846	1.902898183	0.3213223961	0.9163296867	-0.82037485	-2.302573147	-1.345913603	0.7262245923	0.4913782808	-1.222191235	2.141531225	1.565622722	-1.528702028	0.7410704554	0.09341065485	-0.66341137	0.6734503639	0.5111136893	0.2241046222	1.121283227
1.218618495	0.7246382387	-0.8051612133	-0.6133268661	1.343153992	0.08817250225	-0.8638710916	-0.6649483128	-0.398763227	0.4583938938	-0.8024460964	-1.295442603	1.233109957	-0.9551513684	0.5030483048	-2.320611236	-0.2185530291	-0.86333709	-0.6664739666	1.425349062	2.031239996	0.9428914423	0.3678635531	-0.8140479244	-0.462106534	-0.7333063747	0.4440529456	0.4471922298	-0.9309724597	-0.5904779207	-2.438058997	1.905397875	1.281420913	1.6682696	-0.6559511877	0.8777962592	0.464823144	-0.9198549502	-0.8252436289	1.185736364	-0.9982778427	4.847841029	-0.7468678482	-0.5780934408	-1.094375046	0.2330452197	0.9054805926	-0.473483964	0.5002260535	0.1164466573	0.05659469667	-0.3237699572	-0.3967538127	2.065498399	-0.8389550327	1.620925697	-0.1979475808	2.22688839	-1.051923154	-0.4893673835	-0.01044432247	0.5385977587	-1.826403148	0.6365430343	1.870968516	-0.3703269452	-1.006272537	-1.994026264	0.7697116026	-0.9443361295	-1.335268089	1.863477348	-0.2977660105	-0.6692665499	0.7412218403	-1.709876269	0.07544995479	-0.4462881318	0.05124616415	0.6269664281	-0.3297391246	-1.511601304	1.466737115
1.037405204	1.443085608	-0.942969792	-0.2221108093	2.052477054	1.575348604	-0.5866263867	-0.6257313919	0.02116110265	0.1136533449	-0.228644856	0.3024845154	1.863612698	-0.4349156413	0.1709035567	-3.136490294	0.1249579418	-1.983981679	-0.830042579	0.9588787432	0.5627466219	0.01517158428	-0.6916604068	-2.394474126	-0.3360951471	-0.6046853326	2.044978576	-0.04918137155	-0.1620368843	-0.463266067	-1.660688171	1.593305003	-0.04757127094	0.5901763322	-2.00211041	0.180933146	-1.443034009	-1.382360277	1.341193722	-0.3461654284	-1.039626883	3.361040731	-1.899778723	-1.566880391	-0.270972581	-1.401018597	0.236344336	0.4465201294	0.04699430709	0.3969325988	0.1502592829	-0.4504926722	-0.3818609904	-0.1391738196	-1.287963711	1.682506354	-0.9618025755	2.617579973	-1.629440101	0.9054541608	-0.8644757303	0.4787007981	-1.991376561	-0.1896077437	0.834440787	-0.2092521851	-0.1395234528	-1.267195835	3.926307217	-2.392400912	-1.951176984	0.6894782973	-2.23339003	-1.434256596	0.4934915107	-1.997535317	-1.346767118	-1.409750171	-0.3838536188	1.244946138	-0.4800638108	-0.451577264	0.5825505019
1.063304327	1.344448779	-1.090022692	-0.7679343054	1.862466091	1.738673952	-1.027961069	-0.8436063037	-0.2337756102	0.410167905	-0.02453539001	1.599723857	0.9707097044	1.028739673	-0.6813172946	-2.47641331	-0.3230851186	-0.4755729695	-1.763713585	1.335787624	-0.3113985253	0.6263467831	-0.983055974	-2.976091439	0.6569449629	0.7971640213	0.959577726	-0.1514997818	0.1644363562	-1.073299103	-0.7049334795	1.841540489	0.07194409778	0.4071977597	-1.587856777	-0.08644858486	0.02202266588	-1.485489475	1.022002737	-0.8462941809	-0.1368435666	-1.396484271	-2.993386563	-1.566328688	1.138562616	-0.944040716	-0.5257551837	-0.1845011388	-1.222353907	-0.4367555473	1.258160788	0.6674835882	1.643580289	-0.9531083343	-0.7564188433	1.642780867	-1.534386982	3.060955287	-0.1737612611	2.035536629	0.2234394429	0.8951983717	-0.5740609824	-0.316603559	1.983569046	0.5337305986	1.422041352	0.8517498237	1.254045143	-1.858861108	-1.034320029	-1.381795856	-1.338165521	-0.4956022303	0.3850007351	-0.7965431225	-1.0362776	0.1562910838	-0.1844284291	1.062874699	-0.621847065	1.47755902	1.141073753
