melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164
1.649686697	-0.3286239176	-0.2688165393	1.281500403	1.57999541	0.3545415339	-0.8779785431	-0.3576616708	1.821186421	1.265697004	0.7611598617	0.3855651652	-0.5110241623	-0.3004993567	-0.5071363754	1.781532495	-1.133918715	-0.5690129016	-0.01304552077	-0.5293625964	-0.04993239829	-0.899006383	0.02032164465	0.701603448	0.1207075003	-1.941051736	-0.3612599372	1.124410802	-0.6118554669	2.86703899	-1.452176101	-0.9040191154	-0.728023764	-0.3443341825	-1.375544297	-0.4360863269	0.01664188893	0.1519215846	-2.930901978	0.9842047877	0.3632772159	-0.491838176	-1.593290271	0.853418302	-1.488027345	-0.4570448154	-0.4659258004	0.9478933962	0.8209707503	-0.6728189439	0.7660072853	2.333530648	-1.860435999	1.415727714	-0.557009659	-0.4570331726	-0.7593288184	-0.1816764429	-1.258610027	-0.8501600152	-0.4820554742	-0.9698176282	-0.01815517901	1.097133479	0.7240665756	-0.3754356073	-0.3611227434	0.3095940732	0.2293963406	-0.2072362106	2.586042454	-0.4070776413	1.049470419	-0.9569202282	0.03470471593	-2.721058976	-0.02599702224	2.097612908	-1.876800966	0.5540537262	-0.5404970642	-0.09345347812	0.579549031	-0.0745272926	0.3436893628	0.5427145907	-0.3126703186	-1.28991627	-0.8342981083	0.236224661	0.1720705138	0.1425016584	-1.565089141	0.5528214185	-0.3545622078	-1.089794691	-0.2465174069	-0.5723066333	-0.1290599212	0.330285272	0.007105045015	0.985054183	-0.1218686735	-0.2696867151	0.2111595677	0.4493815509	-0.8626534501	-1.050273367	-1.538583324	0.1737143783	-0.007102944977	-2.474819404	-1.147786352	-0.5255360106	-0.3800356054	0.8455648198	-1.543118928	0.4700642255	-0.2170946196	-3.155094375	0.7019267426	1.204253642	0.3399799115	-0.1999051758	-0.4337283801	-1.159475376	-0.3620538753	-0.02651416253	0.6269595417	-0.9091935842	0.1652635092	1.127790681	0.7633433235	0.06930010055	-0.02806034641	-0.6721424293	-0.6223231038	-1.073295621	0.4781389218	-0.1693856852	-1.146833561	1.251356155	0.4256811215	-0.3697958504	-0.1284537791	0.3572183131	1.041458152	0.4028161449	-0.5812836013	0.1550219994	0.6951663858	-1.314875464	-0.3114097057	-0.2771622513	0.7511638558	1.404641659	0.532774667	-0.4676942653	-0.8765068104	0.7505806191	0.4148283602	-0.5806969588	1.12208324	-0.5035437963	0.2797904797
1.706011569	-0.04501829616	-0.009815242415	1.257707571	1.686137695	0.1555593468	-1.203336303	-0.210916168	1.621001849	1.485774293	0.3616207863	-0.01985358973	-0.3484467774	-0.6140362827	-0.4481172919	0.6122618335	0.3681398522	-0.9864354652	0.1660023199	-0.6496899105	-0.05806139177	-0.9984536214	0.3955542513	1.076017033	0.6396252865	-1.800615173	0.1833070131	0.9954736052	-1.258877617	1.796436144	-1.273561987	-0.8085256696	-0.6491767473	-0.03708496649	-0.9881772863	-0.3418517886	-0.1775043741	-1.541200303	-2.555215204	0.8872912474	0.1713804098	-0.924740743	-1.258107154	0.2635308209	-1.997878069	-0.2391511883	-1.452792013	0.8122298315	0.8000706859	-0.6881278513	0.1561939613	2.222473437	-1.19975442	0.106319549	-0.5398615883	-0.5120391602	-2.050688613	-0.2549914856	-0.8594712149	0.3214681683	0.1096633044	-0.8851513976	0.3668266172	1.005454855	-0.280319542	0.07969647656	-0.855501743	0.4489039802	0.5232746525	-0.3751226024	2.128710035	0.4706489964	-0.4993974253	-0.6243554062	1.152319515	-2.618755636	-1.162069699	1.563051834	-1.424386033	0.1559877797	-0.1916117144	1.045111774	-0.5340362713	-0.8087769951	0.79137773	-0.6878769539	-0.4213648805	-0.9462043754	-1.272478967	-0.24370923	0.6112957962	0.450211567	0.2636995165	0.3414980372	-0.04861804328	1.135854432	-0.2114027474	0.9893155189	-0.3531374715	-1.257025696	-0.7992565426	0.4233077898	-1.025394603	1.370714916	-0.165349063	0.08091389871	0.3572640534	-0.7137457667	-1.668972023	-0.7961922358	0.2440114702	-1.921179424	-0.7944118608	-0.3963535986	-0.7974153596	0.6972892372	-0.3662966145	-0.6286242197	-0.2260807973	-2.120823286	0.3906647505	2.311304556	0.9011718428	-0.6721930932	0.1920757894	-2.079384079	-0.4029759195	-0.4121401793	0.3673127995	-0.2449332045	-0.007096998325	1.172640911	0.1504008158	-0.327686521	-0.2280163731	-0.259522639	0.2046550891	0.1990549894	0.7044071669	-0.288615218	-0.9412195605	0.9002409574	-0.05551289608	-0.6866211657	0.07875203402	0.3657932278	1.363994425	0.9936815519	-0.6143724957	0.6136543757	0.3422426318	-0.9079535781	-0.1924887704	-0.9813009016	0.1398106467	1.404224809	0.9678637665	-0.9731311047	-1.42806533	0.928236465	0.5027331945	-1.724164073	-0.460807075	0.1400325955	0.2366857141
1.818589154	-0.1231516876	0.1834015823	1.417130696	1.09722616	-0.03518167126	-0.9847727403	-0.4009861865	1.199451409	1.108802603	0.4991863575	-0.243718023	-0.1213061572	-0.6603905134	-0.515645897	2.341101753	-0.1706405016	0.6519464162	-0.3707163441	-0.1455671281	-0.725825093	-0.8738796191	0.2601558721	0.9278994107	-0.4912224768	-1.898102389	0.2949669261	0.8146496976	-1.328158953	1.569346106	-0.5748523981	0.1758961006	-0.738817785	-0.3389595643	-0.5395343148	-0.5325675	0.0394579036	-0.8660206125	-1.702227368	0.8994140498	-0.007393456256	-0.5888704063	-1.291829559	0.3707469395	-1.563149316	-0.268972142	-1.587656562	0.9706408262	-0.005629853372	1.406298376	0.05528906733	0.8855339713	-0.814922097	0.04901489984	-0.9968769022	0.02735826157	-2.175746082	-0.574337149	-0.006558298451	1.029841079	-0.2542182343	-0.8546140213	0.0682151156	0.3715389271	0.1338185098	0.0177795211	-1.275915492	0.4311334611	-0.8560763328	-0.6030295577	1.835832501	-1.014458205	0.4186596182	0.3715116836	1.560080693	-2.334258101	-1.098584869	1.18840796	-1.126514534	-0.06143914432	0.4259533659	0.2953970377	-1.589283	-1.098024569	0.5633253055	-1.381580976	-0.2846618695	-1.04727767	-1.614690813	-0.7804849175	0.4098141825	0.1520817734	-1.168127114	-0.2502353805	-0.2110267585	0.1228344435	-0.1511709452	1.077546617	-1.023765631	-0.5706790777	-0.5479085438	0.8835771487	-0.7877747135	0.7334290495	-0.1313376059	-0.4416312275	0.09280863296	0.5720973607	-1.556006553	-0.4932049308	1.318652798	-0.9825797166	-1.234836846	-0.8852601461	-0.399328988	0.3827446416	-1.008283887	-0.6017050021	-0.1342048681	-1.070436146	1.127422082	2.018723261	0.9359649777	-1.008995576	0.27409206	-1.092042822	0.2580871431	-0.1723629714	0.5711840309	-0.2768711952	-0.2012215231	1.594052912	-1.070315958	-0.8836261634	-0.9778830546	-0.3202453422	-0.4548793273	0.3244456203	0.9818280771	-0.1409974801	-0.9891967279	1.829800338	0.4588844417	-0.3945171483	-1.061023141	0.5305303974	0.650929978	0.5381270881	-0.6542474604	1.581888389	0.1387470794	-0.836858384	-0.1580945976	-1.84622445	1.083313858	0.43029382	0.5777924294	-1.090348916	-0.6932341316	1.120363882	0.6561136296	-1.41422738	-1.265771337	-1.474866052	-0.9555780185
2.024612953	-0.004875412232	-0.001284612221	1.266424253	1.226191383	-0.3168670106	-0.7213474084	-0.9452182969	0.1953709576	0.9840700937	-0.4327812845	-0.7180696917	-0.07992120381	-0.4840058786	-0.663188447	1.45471743	-0.8336513675	2.188623175	-1.220058202	2.034905096	-0.2886911048	-0.878973626	1.025579123	0.3935169885	-0.3633699053	-1.360604158	-0.5311325738	0.1386462773	-1.247303704	1.885412683	0.8155434516	0.7056601115	-1.233356775	-0.2421478921	-0.6521031568	-0.6915022588	0.6832024512	-0.8950176188	-1.187251472	0.8945946236	-0.1585076454	-0.8227375115	-1.419735456	-0.3450311214	-0.8047980363	0.1337369375	-0.8816500551	1.009001595	-0.6182552232	0.1366231145	1.003440515	-0.05153930374	0.6350788687	-0.293901267	-0.8199975657	0.2462881096	-1.348535896	-0.9372092716	1.505664966	1.106214271	-0.915466322	-0.6984707813	-0.9414594331	0.2561380365	0.3916707141	0.2106124034	-0.5315451702	0.6570003711	0.7283518382	-0.5278699886	1.127871814	0.2065497657	0.183339779	1.041374077	-0.005965364352	-1.367836523	0.4894891427	1.973154239	0.07519430366	1.309802413	1.00277923	0.8364090284	0.5965902944	-1.126335174	0.6829238188	-1.422055857	-0.3834323594	-1.078127245	-0.7476460973	1.078754227	0.2331008974	1.47106588	-0.773641569	-0.7741732922	0.0204086337	-0.01532567737	1.056967833	1.21046625	-0.9184394805	-0.3573622099	0.588588854	1.020925935	0.5701246285	0.3076017879	0.0425489945	0.09879466833	0.5287500775	0.9078484999	1.106485815	-0.9969358618	0.892593971	0.6286189054	-1.26853085	-0.4412782687	0.822339074	1.165896046	-1.538639629	-0.1422006588	0.4011909009	-0.5978581463	1.143878161	0.3208587194	0.9314177016	-0.8812700838	-0.2627782529	-1.105841586	0.7022278688	-0.5552160119	0.5884321446	-0.4550821967	-0.547451495	0.6790039527	0.6190259204	-0.9893659478	-0.8489630109	0.3970390906	-0.3817101955	0.1027048274	1.293436734	0.5770206954	-1.049540089	0.6328562151	-0.09497689822	0.3707933527	0.05487553362	0.06177047579	0.6798818998	1.428317031	-1.060808504	1.352491599	0.4921581665	-0.870651282	0.3525765345	-2.198438811	1.357081068	1.581507985	-0.3094617877	-1.566794106	-0.3800666331	1.525603979	-0.3138473108	-0.6721150136	-1.076042593	-1.543421538	-0.4634860767
2.006816538	0.04635377031	0.0005250356015	1.147231646	1.48346447	-0.6766570519	-1.089169279	-1.117110427	-0.4346836612	0.4655951509	-0.9379341909	-0.7783049177	0.2573937727	-0.5290735755	-0.5348573098	-0.2745763019	-0.316402028	0.8505321758	-0.9647781664	0.9784781587	-0.1706683239	-0.9846635647	1.625817993	-0.4970771654	-0.2432890567	-0.2133309811	-0.707055471	-0.3790712742	1.365742371	1.577187719	1.334443994	1.317615767	-0.6554344439	-1.140676464	-0.704360253	0.2532873857	1.084735528	-0.5023288598	-0.9959317537	0.3355297954	-0.1681426481	-1.065175151	-0.5305559871	0.01958618503	-0.7020770975	1.246978797	0.0687946738	0.2006208013	0.3562151536	-1.429006165	1.502145899	-0.2477681877	2.336389082	-0.9718294621	-0.749137419	0.3653211417	-0.07116628262	-0.5723357455	0.509964171	0.5749120908	-0.1988588706	0.1636030134	-1.069868006	-1.0451745	0.5441047418	-0.7930925323	0.572114623	0.4052709644	2.054933507	0.03635334814	-0.1202030109	0.1692929326	0.8379389025	0.331362559	-0.667200601	0.06387077409	1.19848119	2.299236523	1.39033192	0.9335383022	1.108878511	0.01179512215	0.944228862	-0.4625561408	0.7448648889	-1.070601531	-0.2272170592	-1.378964964	0.2857145532	2.838776255	-0.3355948947	2.364853794	-0.2948177113	-1.45146003	0.04081393762	0.08020702464	0.7884855992	0.8220952595	-0.438808192	-1.305602002	-1.324002341	0.9943909393	1.675423407	-0.2949679011	0.4995457693	1.08171635	0.5051611738	0.9443642734	1.62551587	-1.132156978	1.118672606	1.279062155	0.2962407966	-1.032932595	1.316486299	1.259116695	-1.941547707	0.5292091095	-0.6102469277	-0.4789408887	0.3714268604	0.1530080654	0.2785405416	0.07014670609	-0.2358383792	-1.588278317	0.4008657329	-0.9433863209	1.183827049	1.006421711	-0.525234944	1.248123769	1.180279533	-0.6362051914	-0.6670829487	0.6752257611	0.9240626511	0.8977794989	0.243185398	-0.2358645614	-0.857522155	-0.4587460874	-0.06237817583	0.9872394159	1.294507095	0.4980733075	0.1424342941	1.685242109	-0.1984475257	0.5453639477	-0.2672338306	-0.832555911	-0.8997011292	0.858214175	0.9384152871	1.440026177	0.4628449533	-0.1088485115	-1.665341885	0.9458289623	-0.3359496216	1.488972125	-0.9203048006	-0.8328570853	0.2259384574
2.018565811	0.1329616046	0.2664071838	1.537737388	1.642982473	-0.911750691	-0.7688767567	-0.7578743648	-0.9045812598	0.4935284239	-0.8240299001	-0.9569929141	0.3222822819	-0.8036433592	1.336701577	-0.8928676096	0.7517477651	-0.1043020837	-0.8888232653	0.7999646456	-1.059243764	-1.110069597	1.763497071	-1.357724761	-0.3279287717	1.526705299	-0.5729634941	-0.7666824434	0.8602123842	0.7160312314	1.445764825	0.8279926273	0.681732283	0.04111035478	-1.155301161	0.7727996567	0.8496540889	1.817776515	-0.8001265614	-0.1703828478	0.22847273	-0.1873877542	-0.3257661056	0.2357049236	0.5535140078	0.6038324921	0.3519379348	-0.9254897828	-0.9474134664	0.4650735013	0.804963484	0.1764854355	2.001550655	-1.071930766	-0.5424081702	-0.3570686403	-0.2406281011	0.3717993891	0.3333651572	-0.06735767357	0.6334654175	0.7288223836	-0.2601522055	0.06982008644	0.7369700517	-1.214925356	0.6025953406	0.8400431406	0.467155874	1.393811196	-1.075993197	0.01125300114	-0.6845417404	-0.4953454789	0.9418321766	0.3608248349	0.7702023018	1.145418441	1.761120272	0.3358678547	0.2596518851	-0.0424749742	-0.2881111369	-1.232499836	0.3991960627	-0.6836168996	-0.2628564592	0.01989034671	-0.899765065	1.64190836	-0.631770141	2.250269601	-0.4332438768	-2.893459226	0.02446787155	0.3612856364	0.4331590114	0.3345070882	0.0453202966	-0.5784940162	-1.504290479	0.3993334389	1.183990404	-2.282489202	0.2709327514	-0.07235804853	1.53539723	-0.5588806031	0.3765518528	-0.6717582192	1.031728965	0.7664318325	0.1078719009	-0.2088418465	0.1538458501	0.6132777984	-1.770428645	0.06716113717	-3.445020792	-2.594207929	-0.5079844621	1.395314241	-0.02867301465	-0.1152995382	0.636473095	-1.342779647	0.5555884853	-1.251222494	1.42408773	0.6484880378	-1.118923825	2.915627288	0.1069129932	-1.16217192	-0.6458089534	-0.5720248855	0.3443453035	1.065370951	0.2958828732	-0.9029151501	-0.2198261386	0.9432725685	0.2842726456	0.04241227322	0.8156770082	-0.7932806684	0.03418919599	-0.1470522755	-1.267993537	-0.4703449898	0.00721234868	-0.01528083473	-1.971690643	0.1116678223	1.890365591	0.2533980981	1.219675085	-0.2717131975	-1.306266522	0.6783155622	0.5011086647	1.228449335	-0.2508177617	0.1148040177	-0.2106155644
1.879513725	-0.54098841	-0.1822968893	1.076841427	2.747477402	-0.9661575468	1.055288439	-0.7311937387	-1.355295701	0.5272794534	-0.7986249866	-0.8564877279	0.02303675044	-0.0129266453	1.454723545	-0.5958470874	0.0858279409	-0.05407711219	-1.988019188	0.4823397936	-0.6357189295	-1.151039958	1.575746025	-1.31717053	0.207077831	1.293234003	-0.2749564887	-0.08256293722	0.9595554468	1.267338334	0.9674227285	-0.4672437644	2.307304173	2.069744972	-0.7965149862	1.256303083	0.4506124514	1.668310537	0.1687431887	-0.7351273944	-0.2228665331	1.067290364	-1.067321867	-0.07417376624	0.4589541239	-0.4405108767	1.270496008	-0.170994961	-0.8345060489	-0.897593644	-0.9752678599	-0.4378226752	0.6787740375	-1.006993234	0.8736020511	-1.629918597	0.4796856334	-0.6294738072	1.793328992	-1.657153549	0.4943857494	-0.8863301219	-1.350088812	-1.182201092	-1.446031886	-1.201775032	-0.3594031864	0.8467511219	0.5886678259	0.9600399138	-1.27721996	0.01518274985	-0.3964430324	-1.154739473	1.894094012	-0.05742927364	0.1875916534	1.274624675	1.739209123	1.059861447	-0.6402344017	2.833473505	0.7703527452	-1.488171864	2.120707932	0.3566536292	-0.03635604633	0.9356072801	-0.5293587701	1.659104286	-1.161426192	-0.755574128	-0.9142450965	-3.631806687	-0.9902422116	-0.192939687	1.232151687	-1.281175385	-0.6661603594	0.1115343308	-0.1801405658	0.7000775265	0.7164597918	2.300785433	0.06021148148	0.5605048141	2.559862322	-0.4508351784	0.8765933769	2.716671999	-0.227028365	0.9275633705	-1.884336757	0.07334208589	-0.07457761675	0.8451736745	0.006325744207	0.1542660751	-1.695974421	-2.103552851	-0.4529231346	0.1048261557	0.4413031083	-0.2507452658	-0.8621695943	-2.526488243	0.5071749525	-2.002488825	1.478144412	-1.284517609	-1.308045435	0.9613035051	0.7420831317	0.01752221808	0.7889664841	-0.5272192614	-1.415084095	0.9369062575	1.369852607	-0.8626968587	-1.313124178	0.2733154378	2.182136709	0.7388289471	-0.6639370082	-1.738087222	0.2066278116	-0.3977811878	-1.613882832	0.3301076061	-0.1718740534	0.7080848639	-2.076638808	-0.9782266953	0.7018775667	-1.042895548	1.534786152	-1.679865984	0.4605104995	1.585928248	0.8718060831	-0.1750194689	1.18265994	-0.03895822494	-1.536635526
1.792794414	-0.7575666021	-0.1248410179	0.9985941394	2.696080674	-0.685984739	1.293260915	-0.5826184947	-1.417115408	-0.08072315712	-0.8288211521	-0.2914361565	-0.01252251357	1.623939822	0.4991827462	-0.5074291508	0.247572105	-0.632725167	0.6051506567	-0.2439039876	-0.8611906273	-0.8354187739	0.5707222918	-0.1247102888	-1.524542794	0.7378932121	0.145660208	0.1259086337	-0.2387992952	-0.1924076948	-0.7486796433	-0.6840333535	0.5753546779	0.4360291708	-0.4617405599	-0.4516088499	0.3770170812	1.202279673	0.7846068788	-0.8098988275	-0.86232874	1.026617643	-0.372175613	0.9542514371	1.281947985	-0.272254055	2.537551425	-0.0702637963	-0.0180904911	-0.9550098215	-0.8738178456	0.6879088133	-0.2339161955	-0.7178226338	1.002972482	-1.098103943	-0.220001374	-1.47307755	1.146054476	-1.469653757	-0.2450675512	-0.385779061	-0.5517276865	-0.8796533633	-2.073349201	-0.4906938011	-0.8581596407	0.6225766204	-1.787979171	0.4711794735	-0.7138652073	0.03581617096	-0.07445854465	-0.2852895907	1.210932944	0.5583287991	-0.2045888056	0.7262021123	1.698184039	1.294734552	0.3070611616	0.8714189125	-1.57048228	-0.253466193	2.857868481	0.4173698438	-0.10900449	0.5078600438	0.1262994909	-0.9447967978	-1.445640936	-2.314879774	-1.598435488	-1.792685038	1.207336166	0.4918800646	-0.5898978621	-0.8833216657	0.2760873985	-0.5789222911	-0.309470498	1.325147529	-1.521740864	1.262558951	0.1660748551	-0.411035352	0.4587776039	1.820594204	0.6462673439	1.420060728	-0.9656391788	0.5690464614	-1.77882483	-0.04458137461	-0.3085292713	1.084643618	1.272644087	-1.716286238	-0.7514605653	-1.698308612	-0.299919328	0.3729021202	0.427196594	-0.3719620205	-1.067580999	-2.648063004	1.37173579	-2.521454695	1.363656044	-0.7416591089	-0.729924099	-0.2333700072	0.439735787	0.3437668689	0.7144616682	0.1515230587	-1.283001199	0.2804229228	1.358423627	-0.3489645288	0.2939555324	0.6756604516	2.556720508	-0.9581727397	-0.5187589649	-0.3744092717	-0.6558556443	0.6959009983	-2.283125945	0.645579715	0.6370362461	-0.2868902337	-2.316427218	-1.653403934	0.1178536029	-1.280460526	0.9920871655	-2.105574381	0.5308943713	1.614223466	0.741263486	0.3535153223	0.6469523815	1.170726853	-0.4235789862
2.297949817	-0.2941972798	-0.04813961044	1.323579647	2.402533636	0.6045281304	0.2664774883	-0.5026450588	1.48149084	0.1621257924	1.915170718	0.7025329265	-0.1123959015	-0.2361424959	-0.3464772698	-0.2277770745	-0.6898406816	-0.1723472755	0.8406301426	-0.3089120551	-0.4867964038	-1.125037989	0.1986088129	1.369844128	-1.494645183	-0.4113993641	0.4258994855	0.9544474942	-0.3872696346	0.326318542	-1.548324235	-1.171713261	-1.741825704	-0.04142435238	-0.2810097929	-0.6713844554	-0.02661379871	1.977319314	0.08302603344	-1.212514332	-0.8886537755	-0.7814114846	-0.6744213897	-0.2344954676	0.05222895122	0.4868281763	2.470595396	-0.06197428678	1.528972143	-0.3922366198	0.431570427	3.487443499	0.1741223971	-1.533875388	0.5883224076	-0.7829468997	-0.9179941188	-0.3110464696	0.8335544908	-0.9796739853	-0.4867268465	0.02222516949	0.04643734679	0.5772582264	-0.1679967445	0.7436646039	-0.5179995126	1.241511772	-0.7702940857	-0.577745867	1.610514539	0.8667292608	0.5022387346	0.2230005337	0.5202501899	0.2232201019	-0.8474291047	1.478803861	1.495116997	0.1662076593	1.11042586	0.5201434879	0.3864007171	0.5267070155	1.936880913	0.892917816	-0.281420035	-1.319356573	1.455329944	0.1267919114	-2.554016628	1.827272806	-1.506749755	-1.039587095	2.258702209	-0.2544234426	-0.294043478	-1.304534453	-0.2549885663	0.2539687157	0.6223569376	1.040710664	-1.008457638	0.8725565334	0.3855159372	0.7878703276	-0.9720937145	1.605823651	-0.5229602644	-0.8398990595	-1.465304331	0.1711797737	-1.989901305	0.3648747507	0.8867030831	1.105628623	-0.4576232766	-0.7907202194	0.2694637688	-2.141614835	0.1460065743	0.5591029523	1.143485292	0.4738564302	-0.7806634888	-2.411947303	1.330620149	-3.210682864	1.174605597	-0.1113399911	0.11449616	0.2278379844	0.4401209432	-1.520331956	0.5654771745	-1.126640953	-1.168091691	-0.4534189085	0.7299162833	0.1841903135	0.1668913035	-1.013113152	0.8864370848	-0.6904283668	-0.2827655893	-0.5358561821	-0.5052648398	1.742910208	-2.269230618	0.06133644622	0.4062752198	-0.95014898	0.09352163501	-0.8094631409	0.5500780438	0.2724055015	-0.2102911139	-0.6799411796	-0.04347010813	1.035905097	-1.387244958	-0.1164142171	-0.9983562949	-0.08535035471	-0.2049422126
1.700127465	-0.5868291536	0.04974884917	1.005668546	2.77816347	0.06869306115	-1.171957146	-0.7784389854	1.520220866	0.1352699491	0.967188905	0.1353794185	0.5179312711	-0.6145914189	-0.7339076819	1.120979295	-0.00348616841	-0.8144657794	-0.2726871898	-0.6140143058	-0.3144529099	-0.8048449709	0.004159694218	0.518924355	-0.6228980278	-0.4558473394	-0.3921208701	1.08863351	-0.5682473342	0.8462166516	-1.146757709	-1.049699077	-0.8661713371	-0.7590505377	-0.8563522905	-0.6270439958	-0.4036475701	0.0229178861	0.1339218185	-0.8341799446	-0.5507442853	-1.039448843	-1.71609955	-1.300937045	-2.115851607	1.254249559	1.006785978	0.9947114784	1.512599402	-1.050269935	0.1366516838	1.884363759	0.9437817084	-2.315186315	0.2070614646	-0.4320945905	-1.282494267	0.2453276025	1.486785097	-0.6760052443	0.9607126577	-0.4560830862	-1.25937912	1.393772859	0.3151974324	1.064508776	0.09986190473	0.1480799349	-0.6069611284	-0.9088619907	2.363388274	0.5062544493	0.38681432	-0.4405206964	-0.3365056543	-0.2597642392	-1.55127263	1.828551852	2.196301624	0.3128836646	1.003046603	1.246476864	0.1471103617	0.510766393	1.20199004	0.2627188156	0.6229689338	-2.03127729	0.1678696064	-0.3585079671	-1.690920146	0.9664904978	-0.5425204349	0.6543199663	2.403387044	-1.039571781	0.400743693	-3.485665586	-0.398088558	0.4120099719	-0.1922582819	0.8567520236	-0.2569878121	1.112480269	0.8017239684	-0.2902088861	-0.3239704253	0.4488648944	-1.79735932	0.2063433982	0.0163350187	0.2421250553	-0.5044486758	-0.8857112875	-0.2068507871	0.2084827061	-1.368861393	-0.02171149535	0.7004662311	-2.474081513	0.9548714664	0.8868322265	1.365354561	-0.6922242935	-0.2226700692	-2.392206734	0.1643486782	-3.099059145	1.007815194	0.3284069867	-0.338853388	0.7497064872	0.6449770538	-1.735320437	0.4370125861	-1.023007814	-1.890880683	-0.2263237633	0.3731994676	-0.5770296141	0.4060223466	0.04810096379	0.1233840364	0.3162450057	0.4485249527	-0.431186183	0.07388564167	0.7292475602	-1.503388414	1.236993916	-1.206604792	-0.7746581869	0.1861484081	0.04750804058	-0.02953930743	1.035378365	-0.7899642881	0.3291429895	0.236333258	-0.2407938648	-1.411443369	-0.2392555831	-1.944978655	-0.0317124399	0.7248425172
1.61245696	-0.768666946	0.7339386548	1.154001066	1.908877673	-0.1070887611	-1.505793352	-0.2840697072	1.395728368	0.6197715454	0.4261877265	-0.2165710693	-0.009197346327	-1.11843833	-1.258248465	0.2864695156	0.08069954153	-0.8797761895	-0.5238473117	-0.6324825792	-1.318953355	-0.9528080391	-0.04141515132	0.1707692784	0.5363485916	0.4778967176	0.6240247069	0.8805446198	-0.9952029897	-0.2308849362	-0.7662371929	-0.7165102504	0.1089935627	-0.2847767738	-1.25447902	-1.190897499	-1.1009717	-0.348074768	-0.3901457835	-1.409948285	-0.268920963	-1.693199527	-1.530852811	-0.8355861595	-1.498379617	0.2602286214	0.108865105	0.5775827892	2.299243829	-0.05471662543	0.4230211043	0.8908658025	0.5921997489	-1.967491373	0.1535350896	-1.778559116	-2.520391515	0.811561072	-0.3065601229	-0.1492152847	1.431623576	0.04601944369	-0.3856267656	0.8998512461	-0.4240727054	0.2740900251	-0.4591163316	-0.9126859073	-1.44909692	-0.7730141024	2.640151638	-0.267624515	0.3825325254	-0.9155182655	2.683728888	-1.264256515	-2.00987988	0.3143570237	0.9800293798	-0.805445676	0.6329825935	1.402077964	-1.887966186	0.1368701989	0.7468772145	-0.6523620236	4.36875939	-1.353059501	-1.179670973	-1.602064362	-0.8240238429	0.8393545896	0.1576395296	0.9208748666	0.88193126	1.213374783	0.1482091875	-2.137457381	-1.083863116	-0.795303508	-0.6874468569	0.242962483	-0.6395844143	1.907148036	0.1406172898	-1.048584031	-0.1059224749	0.5584049255	-1.403326695	-1.470176852	0.2785767275	0.72366738	-1.117333378	-1.201833982	-2.483649859	-0.9070614773	-0.9489375586	-2.026022162	0.5096037866	-1.548140453	1.187106707	1.043759767	1.468542354	-0.4389837311	-0.3899224177	-2.856603396	-0.2063136296	-2.275111602	1.077032553	0.05314525187	-1.162504444	0.5596478693	1.051214891	-1.728725776	-0.7033941936	-1.113551357	-1.390119751	0.2310099866	-0.9278868394	-1.373200517	-0.7135874839	0.3696675644	-0.2936908069	-1.481946684	0.6532814055	-0.6346584071	0.1218366181	0.27598674	1.17490207	0.541552515	-1.501264491	-0.8095965969	-0.7417785931	-1.744473649	-0.0578982326	-0.395461937	-1.678836642	-0.1673966744	-0.114959445	-0.2926376958	-1.276771993	0.2257051406	-0.6353820097	0.9749642028	0.6642588274
