melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149
-0.1219068095	-0.990113757	-0.2028429812	-0.3451285512	-0.5458980836	-0.559466782	1.485667104	0.4679435793	-1.135594246	-0.4448892184	-0.6469647153	0.9985470932	0.3156933961	0.7948223884	-0.8631151199	-1.017090296	0.0589546796	-1.084709746	1.990599134	2.344960493	-0.07181400406	0.2241125564	1.910339014	0.9093333799	0.2881942556	0.6165217096	-0.3870736184	1.174582693	0.8321419191	-0.7080821802	-1.625307761	0.1383651463	1.089306766	-0.6246062988	0.2012688532	1.835516554	1.171289195	-0.4092519504	2.054070207	1.475327695	-0.9292914005	0.0287377011	1.173259967	-0.8817513956	2.166940169	-0.1444404167	0.3792997981	-0.001295628008	0.7700107893	2.462496076	0.03992338635	2.127546188	-1.306292754	0.2870959548	0.2764675559	0.8043169136	-0.5662034852	0.7036209781	0.6289583514	0.08434956806	-1.235290774	0.8425150608	0.9399177332	-1.127628797	-0.7811383489	-0.09747563796	0.6469919264	0.7326472935	-1.161730707	-1.212537283	0.611764862	-1.013922267	0.161494086	-0.04833988808	-1.330933126	1.451483745	-0.8366235969	-0.7580449175	0.678250309	0.6891459188	0.2126530753	0.1623953251	-0.1119499464	0.4891184291	-0.7803117742	-0.1634244998	-0.320971392	-0.4362314569	0.0847946884	-0.1098181569	-1.484028598	0.2816086097	-1.370682056	-1.5490565	1.186257334	1.639677135	-1.018039825	-1.268853338	-0.9563928945	-0.1239144067	0.5372950298	1.102567126	0.2736731645	1.258758795	-0.5476188111	1.891721735	0.6207182413	-0.06468540924	1.472827546	-0.8168663772	0.001267196355	0.01480015193	-0.8010970251	-0.7469737527	-0.9854141649	-0.9854378918	-0.2987193343	-2.40037627	-0.4518511559	2.292023981	0.8805325606	-1.250403183	1.812019396	0.5072321647	-0.7657300912	2.521872659	-0.08698263237	-1.751023281	-1.424449492	0.7680110755	1.036462487	-0.3327425636	1.840436621	-0.5228266997	1.571505335	0.4415983795	-0.366434349	0.3384028831	0.7289419492	1.511114828	-0.3734400823	-1.839348802	0.7570581152	-0.06355623648	-0.1624340997	1.389991033	-0.7912911085	0.6100679134	-1.183335697	0.2980577411
0.2142562612	-0.5932006365	-0.772443136	2.413955491	-0.6629734081	-0.7594775387	0.9993107485	0.2465141388	-1.213560805	-0.6341718842	0.4566400974	0.3479930622	0.08101861818	1.2964192	-1.198276885	-0.9975872024	0.2277784863	-0.8337670604	2.1890509	1.569471168	-0.3898829178	-0.5025888287	1.327472006	0.1682301669	0.5733044751	-0.1919444704	-0.02524377461	0.3708071275	-0.07782144934	-0.9489249197	1.153032084	0.1112581546	0.4523482336	-0.114142894	-0.2010140173	1.451617519	1.135631597	0.9064291541	1.19061364	0.09000361617	-0.6982358613	-0.4463457117	-0.1927839621	-1.504796819	1.927312046	-1.248754795	0.2741176512	0.8753924726	0.1172671482	1.70521486	-1.306058855	0.3920003751	-2.356086224	-1.232043304	-0.7116860041	-1.46941723	-0.9796640007	0.4334928917	-0.5188198113	-0.572074079	-1.067008087	-0.03901162855	1.255523841	-1.188133902	0.2572174019	-0.01960049713	0.8611764958	0.9286233939	-0.4453936748	-1.737721168	0.2350133669	-1.026080409	-0.4559123152	0.4064424008	-1.83955536	0.5834591054	-0.3802609921	-0.5476461664	0.3622015126	-0.1655978748	-0.3662435679	-0.1889965647	-0.7282538744	0.02262050914	-1.301500246	0.1561067383	0.6201366177	0.4638028182	-0.1152393251	-0.5948346747	-1.599381518	-3.115104947	-0.3043626934	-1.937363868	0.3433284871	0.7940060754	-1.116633021	-1.86482234	-0.8989241593	0.0872219058	0.2972188362	1.650893943	-0.1951863162	-0.04136833244	-0.7065170971	2.308983291	1.191277866	-0.8205013287	1.833983792	-0.8312158336	-0.3441559121	0.08825055518	-1.513743954	-0.6196934124	0.9801385464	0.918049898	-1.165603827	-1.265678542	0.3596398801	1.972324016	0.6903773447	-0.9485398884	2.609075673	0.5499074211	-0.4000438671	1.314586824	-0.8687951644	-1.141798708	-0.2588691865	-0.2529845322	-0.237361876	-0.6278077671	1.721409995	-1.016072854	1.25641817	-0.516941823	-0.5741971722	1.416129453	0.3595334006	0.4094646526	-0.6932193629	-1.041782045	0.1482391892	1.60554015	-1.671752973	0.7919073356	-0.3915378489	0.8948194729	-0.466541845	2.65683979
-0.05220315666	-0.5406202757	-1.309784351	2.015179046	-0.1390957351	0.6260966158	0.293615949	-0.3901012923	-1.143843083	-0.6208398936	1.07854976	0.1564448745	0.339925392	1.477893141	-1.025119	-0.6892990737	-0.359076235	-0.4334787428	0.1448397865	0.3768585741	-0.2786423007	-0.3635200899	0.7248110347	-0.04534564012	-0.04109627079	0.6920816775	-0.2367589311	-0.6258691783	-1.524846413	-0.1895829285	0.8657832564	-0.7087433263	-0.7041680925	-0.3181188166	-0.02567067386	0.7265688026	0.5837440195	-0.1199971864	-0.6249696708	0.1226230859	-0.4904619682	-0.7897063472	-0.436392857	-1.210133832	1.560735475	-0.7378127032	0.1707684558	0.1118364576	-0.2969443208	-0.279247165	-1.069737733	-1.253627518	-0.5903092074	-0.3520436908	-1.318157106	-0.7689857771	-0.5063007504	0.1958794178	-0.7100165167	-0.6074269696	-0.4458669289	-0.1819602057	0.1552877083	-1.379947678	-0.6277259518	-1.259826903	-0.6938114028	0.8983044198	1.194724734	-1.34967038	1.799865976	-0.9523848624	0.08610757698	0.01078294334	-0.771626863	1.628066182	-1.110460256	-0.9532657286	0.156737057	-0.9295063042	0.6960169177	-0.4188643941	-0.2627229757	-0.4142153966	-0.2489175387	1.26290434	0.9537478484	1.533394714	-0.6274763232	0.4291800124	-0.04283469726	-0.4232817949	0.5387476869	-2.624839302	0.08090895488	0.3754413352	-0.5830459591	-1.307606287	-0.8530471468	-0.1855330586	1.877566949	1.933432795	-0.7059470745	-0.5757094765	-0.3162688411	1.231519972	-1.38039573	0.3637033074	1.386224813	0.279393508	2.461148314	0.008709176477	0.2659213541	-0.2348995204	1.689372273	1.339548383	-0.6340453227	0.8221185024	0.256368818	0.8925823378	-0.3822926818	-0.2579063617	0.3832809312	1.024914586	0.4950715676	-0.2971470448	-1.679237497	-0.5194695902	-0.889592502	-0.5465181858	-1.734804227	0.699508689	1.52117763	-0.4162803283	0.2122921958	-0.4262608185	-0.07635755138	-1.011490741	0.1567189992	0.2868519495	-0.01049276357	0.3375542551	1.10940445	1.108851767	-1.098109889	0.3271052183	1.158978092	0.1653518461	0.7622831661	0.9923613793
-0.04625227708	-0.6472733965	-1.301936935	1.567349973	-0.742820531	2.277868814	0.4983866347	-0.5304846011	-1.203487979	-0.8394830443	0.5819411322	0.4177499107	0.0590480021	1.161061862	-1.556964394	-0.5650315588	-0.6129761303	-0.6130553426	0.6271413211	-0.07439779552	-0.4562258293	-0.03310695658	0.1612523271	0.01076891757	-0.3430980571	-0.06424819004	-0.03355594442	1.119184541	-1.768180823	0.2429403681	1.087834398	0.1526202612	-0.1730743286	-0.9253564228	-0.384854657	0.663837573	-0.01118396426	1.138179617	-2.131523269	-0.6379464053	-0.6559310317	-0.1233332749	-0.4287974919	-1.165956072	-0.0367993071	-0.6837876262	-0.4024577976	0.227922908	-0.7835796725	-1.673676497	-0.2718308324	-1.061634265	-1.545849989	-0.6181708737	-1.001503686	-1.139941369	-0.3529613964	0.5084450114	-1.629982928	-0.684237741	-0.5675181953	-0.5628460723	0.5269493203	-1.537607021	0.2350041779	-0.2613984046	0.8236711954	0.3677826695	-0.5013960703	-1.815095939	1.255700633	-0.2587238253	0.02993218513	-0.1073082791	-0.5822572183	1.113939084	-0.155363096	-1.315204259	-0.4281349392	-1.228116761	0.01363060945	0.1366209705	-0.4819974031	-0.3198122164	-0.3197321602	-1.360980292	1.059920177	1.946891606	0.6224010526	0.05886361075	0.04328881523	-2.100577909	0.3298466363	-2.773755572	0.4970808919	1.426044763	-0.8828159296	-0.5215329891	-0.7234287274	0.5304104829	0.5196059457	1.400530501	-0.01542202976	-0.8189475481	0.1444502607	-0.4034223963	1.141250133	0.7186099227	0.3846079186	-0.294918173	2.258840657	0.8830356994	-1.010752367	-0.2690068092	0.1124174692	1.162533512	-0.09042421052	0.09320651051	0.001031457616	1.125433612	0.5157151904	-1.048295573	-0.5256678701	1.942591748	-0.8225888596	0.5758668963	-1.237986916	0.3876641257	-1.688314257	-1.168742222	-0.9312870627	-1.402842371	-0.02282687078	0.5428011732	0.03076232507	0.2670268278	-0.9784286912	0.4924877188	-0.7104093491	-0.4940095138	-0.09480816674	-1.361629046	0.1739549705	-0.07351706657	-1.075672423	-0.3230507971	0.684151715	-1.220861923	0.8583733887	0.2617182808
-0.07028178918	-0.6858924505	-1.240415335	1.406681744	-0.2829752859	1.98484638	-0.07044376718	-0.3121682065	-1.172271215	-0.949896361	0.6204661832	0.2903182547	-0.007793685493	1.206407826	-1.199190425	-0.4285369421	-0.8553176026	-0.5152057126	-0.1371265949	-0.6890088028	-0.3837671202	-0.7670295045	0.6756592233	-0.3906333287	-0.3165310835	-0.1929022814	-0.3682971141	-0.4578200201	-2.119034351	0.5859906194	0.6738612448	-0.2121107905	-0.8091251355	-0.8137288163	-0.2589390045	0.07740856352	-0.1419180802	0.2331297293	-0.9612896595	-0.4658652899	-0.729448311	-0.4848270483	-0.8165250802	-0.7825949569	0.3235964394	-1.421527045	-1.118833833	-0.02075469746	-0.9647430965	-2.085257765	-1.280374002	-1.391511251	-0.8330278162	-0.7240784336	-1.172497844	0.2788970691	-0.7279914433	-0.05820103068	-0.9287969149	-0.08331235636	-0.8715908619	0.4819072924	0.1832201242	-1.457797002	-0.5566921502	-0.2662830182	-0.4720199391	0.5816794141	1.262999196	-1.600361585	0.7065443245	0.1711990851	0.7906384651	0.02624493764	-0.3746813563	2.091164519	-0.1290616473	-1.027005394	0.3053279592	-1.620529422	0.8480898249	-0.1470834149	-0.4439143559	-0.6027539745	-0.6658747831	0.3808627147	0.4606383269	3.069395552	0.03454921959	-0.6632430982	0.5297439326	0.9405601512	0.4375952168	-1.917488516	0.1125160402	1.402283875	-1.039469105	-0.2391651908	-0.2038390741	-0.6939256698	-0.07918911837	0.2984489401	-0.3936971477	-0.4803551511	-0.3563255456	0.1455530383	0.6696256965	0.1481000991	0.8725708869	0.7014820137	1.396573667	-0.3449101162	0.3548909107	0.4625959857	-0.8362251116	0.6457455849	-0.4559232332	-1.204850679	-0.3411057376	0.1839904995	-0.05923408918	-1.525531264	-1.029624871	2.649803233	-0.313754345	-0.9243244557	-0.4387320602	0.5295501354	-0.4489170728	0.3966576996	-1.163347677	-1.025147439	0.1767991743	0.3093010451	-1.551116202	0.4744302018	0.05760024067	-0.3772179199	-0.7294963349	0.06582261073	0.5606479278	-1.411870143	0.8651223867	0.1596870533	-1.398778493	0.07711619125	1.455663744	-0.9358490978	-0.1228900342	-0.8297124323
0.02096213792	-0.5088462017	-1.090971352	1.047785222	-0.4102395793	1.937938879	0.1237674515	-0.5032042216	-0.8905947768	-1.108899724	0.701519239	0.6077012644	-0.3605143021	0.4883397397	-1.220732018	-0.5671917856	-0.6934977017	-1.279391786	-0.4516809544	-1.09901289	-0.6949910804	0.4061826222	1.158777486	-0.844983315	-0.803253512	-0.6410791779	-0.7920731193	0.5352848106	-1.541122834	0.9846841944	0.7597469266	-0.006653308654	-0.2183936094	0.7562444259	-0.6043428049	-0.26351616	0.01141534286	0.8222931489	-1.226676876	-0.8584472713	-0.8532227188	-0.9101137716	-0.8094578332	-0.2860014849	-0.3429115603	-0.7016687214	-1.315297891	0.02660865045	-1.578381566	-2.123056836	-0.9597345676	-1.546601443	-1.186714863	-0.5657360844	-0.9743849182	0.6945506917	-1.127655185	0.1425103001	-1.698400023	0.303630145	-1.017909793	-0.04190704661	-0.6504787066	-1.101121683	-0.8918006994	-0.3150503772	-2.051775812	0.5099214593	1.456351404	-1.394795422	0.8476845632	0.713762952	0.4436569031	0.1679792859	-0.2685295451	0.4909651464	-0.091784725	0.3910095074	-0.4856935114	-1.411913983	0.7505973437	0.2850583218	-0.2911314067	-0.8300236279	-0.1903014722	0.4023928347	1.003143066	2.429079808	0.4566443207	-1.256087973	1.178404045	0.3316525227	0.7137377893	-1.396340022	-0.5702373092	1.470438161	-0.4306819125	0.5770701106	-0.3168862072	-0.1566904099	0.2763497877	0.05435769349	0.9437534227	-0.7054119154	-0.4129616204	-0.9256714627	1.717004966	0.2117084823	-0.3540066867	-0.3393062057	0.9725654831	-0.1481410597	-0.0270833725	0.4133877389	-0.6810750506	0.4171926931	-0.4757650175	-1.164124562	-0.1214120646	-0.8805641307	-0.6484888692	-0.8032483963	-1.082850624	2.808803346	-0.4056786674	-1.000430515	-0.1983480296	0.2610636059	-0.4228106403	-0.2276695106	-1.240159088	-0.6772672675	0.7577630904	0.8107297094	-1.104886625	0.507247283	0.2489224524	0.4307435114	-0.5472987876	-0.3373145975	0.6645797546	-1.305917818	-0.3752894581	-0.6932687068	-1.569625169	-0.4555539589	1.491872395	-1.506528051	0.6435929359	0.4438523171
0.05569976061	1.793165609	-1.248450062	0.2129455909	1.783060039	0.3596933198	-0.2101672513	-0.3833403558	-0.6029714472	-1.128860695	0.7190323453	-0.5913126729	-0.09222750238	-0.7068342314	0.3635177137	-0.9977944105	-0.5921636036	-0.2879086697	-0.234627197	-1.401925127	-0.5354869726	-0.5915446992	0.4021935295	-1.234888433	-0.01496130824	-0.4845576575	0.1715561161	-0.7528743027	-1.262722386	1.50907761	-0.6033882697	-0.009292507386	-0.229767337	2.015366816	-0.6092979733	0.9977353842	-0.8747383338	-0.3987445301	-0.1016780744	-0.3830328805	-0.5877396011	-0.3720025336	-0.09620405398	0.9378843408	0.528847097	-0.4929644442	-1.090202743	0.1419889543	-0.1684721	-2.080408565	-1.667890395	-1.046421742	0.7593817832	-1.110319773	-0.7356366694	0.2791117987	-0.1196462549	-0.548150912	-1.266753523	0.5989859892	-1.249231049	0.5533234712	-1.007384619	-1.06715591	-0.7009606703	-0.3273890284	-1.838382915	1.264481263	0.5452330775	0.08467184294	-1.150710957	1.335982196	0.5399262559	-0.998953434	-0.4882821696	-0.3799648237	-1.915222085	-0.3593844339	0.9066079569	-0.7387103607	-0.03663529259	0.5295561137	0.6744629903	0.09518074709	-0.07527738342	-0.2158367473	0.3569382843	1.363613935	0.2441260839	-0.7416633659	1.391870165	-2.449221028	0.4012720429	-0.6940926012	-1.161407557	-0.2867467482	0.2090738309	0.01242585757	0.9032984667	-0.4524556699	1.134775281	0.0314761491	0.7505755183	-0.4272489129	0.6179291205	-1.171824283	0.8354924971	0.3699093625	-0.7668664663	0.6340832781	1.21991415	-0.03349505615	-0.436536698	-0.1249205561	2.481875877	-0.3538810707	-0.9434001773	0.4237022705	0.1053257926	-1.910447975	0.04159294999	-0.4895909535	-0.07639958243	1.047212315	1.495805952	-0.6072871496	-0.8748645087	0.9462685613	-0.9970159805	-1.806166011	-0.3963068699	0.5881045276	0.8922476494	0.03942979879	0.4132926399	0.2979200741	1.139836552	-0.722536475	1.052284726	-0.5390698792	1.709169672	-0.6051264962	-0.2445471496	-1.257298285	-1.332619948	-0.6321793785	1.56740013	-0.2773594905	1.198844546	-0.6713310629
0.02663670446	2.360558838	0.6208965832	-0.08792066102	1.260005894	0.05349541145	-0.5596848526	-0.3784576562	-0.7582985707	-0.8881699421	0.7158444586	0.7430383284	-0.02752576371	-1.421517078	-0.2377359116	0.09628112784	-0.9877156314	0.8943815099	-0.7764925141	-1.294548011	-0.7107809913	0.1760725033	-1.485073752	-0.8100452647	-0.833548337	0.07345075597	1.853694584	0.4299811385	-1.591241804	1.770266645	-0.2357125648	-0.1453725767	-0.5871728128	0.807556411	-0.04682056799	-0.2004665018	-1.026319123	1.114505563	-1.183171706	-0.3718170268	-0.5121829778	-0.4421240445	0.07832779691	1.529026714	-0.7632901819	0.2470570827	0.150412199	0.2652624268	0.1151432581	-2.073134985	0.3112611728	0.698117741	0.9109759256	-0.9711088163	-1.32040743	0.6074619619	0.186990364	-0.9050438718	-1.06649131	1.151678038	-1.281008956	-1.302864375	-1.133784317	-0.926464562	-0.745215283	0.6657736271	-0.3815123102	1.382992263	0.7977121696	0.4046686821	-1.209849412	1.447313343	0.6335344858	-2.226475621	-1.033728081	-1.43017638	-2.253380585	-0.9414850555	-0.5150582378	-1.172018422	1.932131406	0.7630191121	0.1083477015	-0.2831870897	0.09496642982	-0.947229999	1.14444735	0.2386203785	-0.3040999248	-0.6263191049	0.2194753756	1.024199775	0.7463930584	0.08428850484	0.04471768888	0.08088305728	-0.007558786	0.4431371074	-0.1834166336	0.8647114088	0.7804172133	1.166958778	1.66206052	0.679514313	0.8631452762	-0.1155750668	0.6789399273	0.2754506523	-0.7340285848	0.236425261	-0.2194877781	0.4723009153	-0.2249594711	0.1415528285	0.01127753773	-0.5264982328	-0.5606708885	1.284853413	-0.2269673185	-0.7784917303	0.8227497261	0.0294142307	0.282034084	1.601498606	0.6232944539	0.1065688003	-0.3754109033	1.698054552	0.9665475318	-0.3601317918	1.180251124	0.2758434541	0.4486541649	0.2519441888	-0.1603694378	0.5304892639	0.02409274514	-0.1912754884	-1.08402226	-0.5005492146	-0.2894714887	-0.8497001283	-1.14036941	-1.137558805	-0.04144280935	1.141609866	2.26322193	-0.9363686408	-0.4611526628	0.6968814279
-0.02221707271	1.146994028	1.756780389	-0.6572564903	0.533714819	-0.2754207038	-0.6926316045	-0.1188640231	2.074987861	0.3757253722	0.7550619982	0.3259935406	0.04088097806	-0.9740126251	0.8511531149	0.002167670111	-1.156533333	0.4805589737	-1.804307644	-1.235082661	-0.7329225086	-0.06596220642	-1.741686796	-0.4686054196	-0.8214434098	-0.1749259396	0.5430537189	-0.6337827574	-1.801663541	0.5896469506	-0.7085085707	-0.5583997531	-0.4148462638	0.003971803311	0.2437396898	-0.6751509846	-0.3961698865	1.246098915	-0.342371363	-0.7998932311	-0.3983893454	0.35984238	-1.086412861	1.720595436	-0.6716834639	0.07393240062	0.741569466	-0.1426665934	0.6071834934	-1.668113524	0.4974452884	1.257649981	0.8001723669	-0.4854029265	-1.916310384	0.461104446	0.02028820455	-1.054667011	0.02866406569	0.9933315603	-1.478080841	0.1235804854	-1.009892877	-1.628731124	0.4275834552	0.8824038249	-0.678679098	1.898449996	-0.3604033628	1.61884395	-0.6688610668	1.111531077	1.003541574	-1.503859448	-1.630111208	-0.5560339458	-1.854870825	-1.09061403	0.3180974971	-0.4971546856	0.6263186265	0.3043004559	0.530633306	2.585094138	-0.5812536923	0.1665665734	1.529886883	-0.4650453989	-0.86337068	-0.203719234	-2.0439666	0.9000194325	0.9003402454	-1.364110843	0.3180017057	0.5450001403	0.2622955676	-0.003434987408	-0.04271342163	-0.7174706142	0.3772198074	0.5058483637	-0.1816545082	0.5399062798	-0.009997132824	1.738029218	-0.09795389322	0.4479864186	-0.9703951066	-0.1481227525	-0.3914018705	0.2713919142	0.329479987	0.7841098187	1.440920601	0.8025499164	0.2518415604	1.173068101	1.302976394	-0.2349639443	1.235117526	-0.8253175083	2.301304157	0.1542411396	0.3277996205	-0.415297167	0.374340568	1.940547154	1.764724218	0.7737957646	0.7625099124	-0.08784109574	-0.01463148687	0.3393539792	1.067051414	0.3698714123	-0.3125036079	-0.3095512555	-0.1904452422	-0.8086833623	0.249267381	0.3327025144	-0.8644438784	-0.03913414965	2.262832192	1.555822153	0.928915248	-0.2379579659	-1.442449048	0.8423837255
-0.1147979312	-0.05268778724	0.7196427774	-1.113049331	-0.3045087723	-1.365776108	-0.6934115728	0.03360395705	1.371176144	1.563093797	-0.4439109656	1.120328879	0.3044727976	-0.3120584266	1.069084418	-0.05852480305	-0.9617484263	0.2634189342	-1.215451602	-0.4736336225	-1.271117946	0.8606504353	-0.3353331658	-0.7427817521	-0.388618662	0.9534910948	-0.02765630673	0.2304349126	-1.01966414	-0.8453153729	-0.2671718464	-0.07435970372	-0.1277523291	0.06475989384	0.160435482	-0.1146511805	-0.07654787714	0.3312299329	0.2215244322	-1.036280058	-0.5495209119	0.8815068761	0.9230268893	0.6837726494	-0.9810969794	0.9675678987	0.4509661648	-0.06943223424	0.4572362969	-0.8063247505	0.683441598	1.858070094	1.153001978	0.498066343	-1.399748376	1.129538434	0.1609262121	-0.6206791141	0.6783887495	1.446486949	-0.8451598606	0.05680730352	-1.023113147	-1.048680019	0.02326436156	1.129895883	-0.9355133339	2.332034527	-1.250969756	1.820500219	-0.1118060158	0.432184528	1.45627014	-0.122594037	-0.8513694947	-0.3688448708	-0.5336289858	-0.2315247591	-1.76191245	-0.9840690138	-0.6405825378	-0.5671017238	-0.1122051999	0.9355203275	-1.0535186	-1.253010997	1.638340986	-1.093462261	-0.8920855298	0.5221874846	-2.28278207	2.541750045	1.62366595	-1.800048874	0.4585573346	0.1403746201	0.8582796209	-0.06670697481	0.7087079178	1.027769617	-0.01773146716	0.1355579164	0.05435466135	-0.4482101777	0.4023173738	2.363890403	-0.2816799398	0.951175265	-0.7141391505	-0.8900214142	-0.7748959161	-0.08434465466	0.4240206714	-0.4634777773	0.8398614595	0.455937666	1.702882844	1.233865514	0.9732810877	0.7317335255	-0.5530856557	-0.4770247226	0.5910117216	-0.2615884372	0.6163932325	0.5307456777	-0.0120980307	0.7392226253	0.1782838093	0.07117306582	0.1075756762	0.4504148947	-0.114258813	0.4662923487	1.277746669	1.271103645	0.03685336751	-2.174702738	-1.640117662	0.1947751181	0.3154296527	0.7412294492	-0.04627694316	-0.5085157924	1.475274528	0.3587639955	0.2587579007	-0.7822346591	-0.4105487932	0.1641711273
