melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089
-0.469478101	-0.3228302099	-0.4035219464	-0.8353512024	1.759486272	-0.2028401721	1.211001297	-1.068583893	0.439417232	0.5795991816	-0.6784515628	-0.2964744302	0.4189306178	-0.6001589339	0.2013914079	-0.2245901564	0.3545630529	-0.1672987431	-0.4328829074	3.313118011	1.06792882	-1.740862621	0.9256802487	-0.48843242	1.419685539	-0.6782995828	2.343186431	3.483896073	-0.4850981157	-3.513025138	1.88570305	0.2041446929	-0.3187249812	-1.075953074	1.896759473	1.413840502	1.316701181	-0.4447547817	1.92612969	-1.58550343	-1.533538925	-1.277765481	0.3690148092	0.8232878428	1.68423772	-0.2207638872	-0.8743661405	-1.414556698	0.3793480931	-1.691171573	-0.1645994908	-0.5494853663	3.062884365	1.281772937	-0.8717358058	0.9680371257	-1.426409175	1.3493318	0.3358163531	1.880272679	0.3036119969	4.996817727	0.7516245339	-0.7329371291	-1.517403716	-0.1533969581	-0.8450457227	-0.1905596846	2.336997459	0.3384048303	-0.9823826365	1.910822171	-1.080446662	0.6229678776	-0.5920204351	-0.8913050041	2.173291168	0.6953438893	0.5531293899	-0.5886386877	1.714863916	0.9527443138	-0.03341495409	-0.525440216	0.4906777651	0.5344641285	0.7946193694	0.3376262712	1.071502371	-0.2717965595
-0.6052660971	-0.06427276144	-0.642643363	1.705946464	0.8381868745	-0.8599294465	0.04181306621	-0.9711901573	-0.4755782569	0.5949499229	-1.168628109	-0.09478988148	1.61139413	-0.4558124186	1.507845017	1.317040157	0.7525100702	-0.3437596216	-0.8194006342	2.483023481	0.04983059907	-1.675416131	-0.2838689161	-0.6205625167	0.8147107548	-1.25709271	0.7119188504	1.397288421	-1.132213435	-3.275217304	0.343367177	0.3405345878	0.1083211027	-1.952538018	3.517042791	-0.08035088599	0.08196214099	-0.5690442979	0.8024957192	-1.120256408	0.363951474	-1.503745793	0.9708609099	-1.080784612	0.3941962129	-0.7896399395	-0.489176815	-2.049873067	0.3513894132	0.1086648161	-0.420687479	-0.9912076307	0.9158685868	-0.01374900609	-1.086756945	0.7594036973	-0.6325197555	0.6615452502	0.1064884403	0.4890673602	1.824981301	4.028525371	-0.8115569473	-1.481587969	-2.001841225	-0.7173680783	-0.4017612473	-1.223538366	1.345687943	0.688028463	-0.8271334896	0.0250274893	-2.133427069	0.953453054	-1.639674004	-2.354348607	2.015111911	-0.3208576539	-0.04392740885	-0.1120879843	0.6068040854	1.339059449	-1.514118941	2.02675569	0.2310059658	1.077991504	-0.3815852816	0.8663321618	-1.520892356	-0.3047735623
0.3774189912	1.552739419	-0.8532966702	1.046632695	-1.029582615	-0.9003677302	-0.7794117655	-1.242866173	-1.238266811	0.4659132309	-0.8248341601	-0.1423152744	0.3027407892	-0.2938069832	-0.4091686608	0.7529522907	1.158917383	0.1545770328	-1.244741019	0.164295867	-0.5266950375	-2.030553261	-0.2410935819	-0.0001302791624	-0.4633217864	-0.9988832271	-0.4652078039	0.9040902821	-0.4491111125	-1.865084784	-0.06626486284	-0.5238396574	0.5916060282	-2.075259268	0.06148427737	0.318035414	0.09949655345	0.008235172946	-0.7535059603	-0.06676316633	0.686852836	-0.5640119944	0.7644697793	-1.95744833	-0.7710646648	0.5585843159	-1.448608911	-0.8986806549	-0.4860558726	0.4867157222	0.03351829041	-0.160482829	-0.7594764445	-1.533103268	-0.1998668212	-0.3758688772	0.3174818485	-0.4950860502	-0.2943352553	1.780315692	2.302869608	0.506843231	-0.6387738764	-0.9515453051	-2.486928526	-0.9109794947	0.4093609661	-1.278235059	-0.8286219559	-0.0535768907	-1.904314004	-0.9835134908	-1.110017157	-0.2187381409	-2.028523871	-1.167133797	1.200815941	-0.09277385102	0.5186593953	-1.036701208	-0.9793982138	1.135658378	-1.568445923	0.8111649047	0.4610733367	0.8741105704	0.08531832342	0.2141503777	0.5140903434	1.481817917
1.630954801	0.6077836063	0.8304336074	0.110953146	-0.6745687015	-0.8703824568	-1.123565653	-1.058125231	-1.022751836	0.2745930092	-0.7635693439	-0.453431946	-1.315058644	-0.2958037908	-0.7215987612	0.0353476846	1.016731825	0.6975997654	-1.048098697	-0.8204304791	-0.2176802861	-2.010593882	-0.6024924573	0.4216947805	-0.5277270196	-1.03837618	-0.6798940107	1.053118008	-0.4515967134	-1.006612034	0.3781467918	-0.4195536679	0.04353482885	-2.241856856	-2.224080606	0.1022897662	-0.09231911379	0.1889201532	-0.8883110184	0.1179969298	-1.274808248	-0.1038980487	-0.02151350983	-1.158604621	-1.685597677	1.367772248	-0.3045882194	-0.007585476498	-1.582563553	0.6571864068	0.308996118	-0.01868753038	-1.25544407	-1.198550755	0.5261942797	-0.5364886865	-0.389152072	-0.8917169358	0.1792305392	1.307819506	1.296561925	-1.255398818	-0.2841568405	-0.7947322669	-1.098529872	-0.8875806623	1.123097886	-0.02927442433	-1.334435284	0.6541073906	-1.73051491	-1.938298606	-0.9674010397	-0.7313379155	-1.057277822	-0.414966064	-0.6439267612	-0.3475912281	0.5074045486	-2.592166389	-1.766386409	0.08143262911	1.168366697	-0.08893932493	0.2202191587	-0.05672251197	-0.4541942072	-1.999587847	1.040047732	1.254410055
0.7636865132	-0.3669812104	1.767862173	-0.6160960229	-0.6164616038	-0.1824413709	-0.4963185764	-0.9018716434	-0.8458196884	0.2062860518	1.80688725	-0.1367438942	-1.010122606	-0.1339383073	-0.5617234025	-0.7517739531	1.133567169	0.2714529596	-0.812129078	-1.268744147	-0.340459984	-1.329748099	0.2325045687	1.393078465	-0.112910845	-1.11351545	-1.029855564	1.0943738	-1.05619941	-0.8515616141	-0.1837292239	-0.6460945792	-0.0512538056	-1.652157773	-0.7926464146	-0.5914117415	-0.06388589502	-0.04868398773	-0.6486328631	0.1196210047	-1.626386647	-0.1280699788	1.266967495	-1.065023721	-1.880326754	0.4118729039	0.2651962822	-0.1397576237	-1.816004405	1.71277613	-0.5114381659	0.2713910045	-1.109615503	-0.7935887299	0.4686412523	-0.7736795156	0.7659505232	-1.565597104	0.6466102386	-0.416657401	-0.7324637948	-1.511549169	-0.5751288776	-0.03636251907	1.499188731	-0.3402325433	0.8344104497	0.3493224552	-1.042377032	1.15347054	-0.5013550871	-1.021183836	-2.076557564	-1.05672696	-0.9565933279	-0.7526186281	-0.32803291	-0.4933732045	-0.1233651494	-2.128859488	-1.403593204	0.6619908662	0.818382306	-1.402760175	0.9361813116	-1.998629347	-0.4772763865	-2.209955359	-0.7583718675	0.5702673133
-0.0885227912	-0.6900567139	0.9160743448	-1.379252897	-0.5601081237	2.306259957	-0.4154604856	-0.8110015211	-0.291159545	0.5156814021	2.165628004	-0.1260769354	-0.9671506669	-0.2986918149	-0.5414456925	-1.298922943	1.283408384	-0.2813646762	-0.7752558383	-1.741769746	-0.3514327032	-1.232140249	-0.8363918817	1.847987309	0.008496005286	-0.3502644859	-0.7262143466	1.384581211	-0.1124498787	-0.7031469536	-1.10099081	1.315018532	-0.2573910923	-1.848235857	-0.2836613189	-0.8568817988	0.7412114099	-0.12037575	-0.09816297008	0.175558176	-0.5257979173	-0.6022909336	0.7432418189	-0.6405572367	-2.156129173	-0.1557665616	-0.644217288	0.5255207491	-2.080218654	1.31192149	-1.375940237	0.6497148608	-0.487656756	-0.07442961958	0.91397814	-1.057045978	0.1079600275	-1.019841504	1.845903085	-1.012375191	-1.437993103	-0.5817800189	-1.051824507	-0.02649502015	1.86197289	-0.1123009137	0.4742450115	-0.5410437571	-0.6503816062	1.231789181	0.6873547352	-0.2587742007	-2.590185937	-0.3966219269	-0.8180012313	-0.05400142128	0.3821988027	-0.1115304852	-0.3454665243	-1.313766147	-0.3710519651	0.6675776474	-1.21352698	-1.094035761	1.202658522	-2.101879083	-0.3744293846	-1.150867772	0.03160431118	-0.2378742482
-0.4209404533	-1.051070583	0.05900824785	-1.171455534	-0.6339868862	1.749611974	-0.3901192765	-0.3474064067	1.592061691	0.4039852216	1.466258176	0.2242204522	-1.278946211	-0.3339319609	-0.7611198278	-0.8706441757	0.8222481906	-1.008527655	-0.4528926012	-0.7915709387	-0.5986331632	-1.801437313	0.6028607405	1.910277981	0.8038530038	0.2300719377	1.323243342	1.307594358	0.2166218822	-1.169026557	-0.8486267644	2.275354481	-0.8569118814	-1.817168325	-1.350237774	-1.252747312	1.602724437	0.3945631487	-0.2044994611	-0.2135962057	0.1184535451	-0.1630412182	-0.1213456216	-0.6582127274	-0.7814971291	-0.5718331381	-0.3406766019	1.014673087	-1.81971087	-0.3924213427	-2.064656607	1.234125423	0.5620943833	-0.0624751241	1.328094411	-0.9030221936	-0.9817706528	-0.4989510293	2.397221431	-1.391358636	-0.5386899902	0.1104660778	-1.169164235	0.3118840861	-0.6567239405	0.1347326633	0.7174444164	-0.6970671325	-1.326492987	-0.3961830348	0.9483405462	0.09718800582	-1.807215187	-1.39224936	-0.4343419702	0.333962928	0.180929671	-0.1216299203	0.5214754245	-1.25632107	0.3353993757	-0.7141148989	-1.750597227	0.2627854157	0.8507829852	-1.976761673	0.03442456402	-0.3757483688	-0.006965205253	-0.2331895407
-0.6726002406	-1.025309152	-0.3491311985	-0.6928602434	-0.4112159222	0.5322118336	1.283795393	-0.3271056317	1.733051209	0.9783640252	0.1942137591	-0.09845830308	-0.2965516195	-0.642899689	-0.7401933907	-0.9185279133	0.6399805028	-1.504656439	-0.1865778831	0.3912764184	-0.6706818704	-1.813838348	0.9511840228	1.523215296	2.090053234	0.8975368868	1.301745937	0.8737322708	0.6957549167	-0.3254456795	-0.4941128189	1.156734987	-1.087804323	-0.8145006445	-1.131331552	-1.490042937	2.276377138	-0.4744261651	0.629246943	-0.02306458488	0.8566139125	0.1333898817	-0.1512652728	-0.1335073543	-0.1145363476	-1.529521399	-0.3702371163	1.083777541	-1.399335388	-0.7755227711	0.0801413412	1.642097649	-0.09772347542	0.132153709	0.9226414048	-0.6878470985	-0.5636725659	-0.9725789898	1.339243325	-0.9279141831	-0.288791665	-0.09801812723	-1.000294684	0.8271762219	-0.8832476991	0.6994522309	0.3707898833	-0.2918644515	-0.9330611927	0.2130205417	1.160981275	-0.09212969778	-0.6760187044	-1.318525508	0.216658923	0.2707172349	0.6636582181	1.217998064	0.02086176341	0.3199775389	1.205851046	-0.4788626068	-0.5166938819	0.7489555567	-0.5661625521	-2.385177611	0.4770616331	-1.235503181	-1.006172785	1.059001268
-0.6610906218	-0.899621765	-0.416677652	-0.6120935192	0.01971407139	0.2383893446	1.680426968	-0.4019750489	1.185664803	0.4715108468	-0.1026681182	-0.2321418436	0.9433852202	-0.4279188494	-1.190240486	-0.9585319077	0.5159902542	-1.434880453	-0.116466635	0.5371656182	-1.102633223	-1.845272658	1.122810673	0.009783531649	2.321550617	1.562333863	0.8260036195	-0.09235807441	0.9550976052	-0.1119309997	0.2407923869	1.368210675	-1.079886648	-0.2989421327	-0.1304306239	-1.27736505	1.549577572	0.06049815688	0.9045267786	-0.9620792991	0.552599067	0.8792922198	-0.6287619091	0.1311334163	0.5684812418	-0.2869892691	0.5238186259	1.580193497	-1.054598794	-2.581089076	1.756109968	1.380902463	-0.7727460565	1.049785729	0.04564293966	-0.3555165806	0.5666878344	-1.321990369	0.1951037995	-0.3483045508	-1.702233997	0.3716998451	0.1157820043	0.8664408372	-0.9706278938	1.370005664	-0.5368989077	0.7480834721	-0.05581262341	0.3284748068	-0.528882513	-0.4442894904	0.08041233906	-0.9919391656	0.0614453507	0.1082124108	0.2416388644	0.8632719915	0.2604084757	1.173088883	0.1128870098	-0.09011788262	-0.03649136152	-1.11777683	-1.763153717	-2.433705895	1.269957203	-1.428745461	0.8957668226	1.696811578
-0.6790227069	-0.8318653167	-0.5781771195	-0.7936693484	1.534193405	-0.008701539348	2.000343841	-0.3415544655	1.25615342	-0.221118226	-0.5238197752	-0.01505931305	1.11846518	-0.1105639047	-0.9329581502	-1.317512424	0.4143772773	-1.100892391	0.3411762639	0.8095638807	-0.5340595183	-1.637607571	0.7131867892	-1.226309314	1.298543361	1.401062335	0.4640249924	-0.1179343803	0.9470330155	0.2727511287	0.5646515205	1.440657541	-1.221674305	0.3114011355	-0.4582197859	-1.297929224	0.8733700703	-0.2061939985	0.1286647	-1.476341546	0.385378253	1.119760786	-0.4234672191	0.5586317473	1.087225099	0.3071468442	0.6231203975	1.116401638	-0.9502901408	-3.251418078	1.499620642	0.09136872335	-0.3294132202	0.5591948682	-1.0133442	0.1022587707	0.4803855921	-0.5719072513	-0.6347325195	-1.099749721	-1.21306961	0.7291767453	0.7255461812	0.9258255005	0.8200357819	0.8488357301	0.3868046622	1.017319602	1.340304348	0.3299637171	0.2392558975	-0.7043239026	-0.08351339398	-1.023516307	-0.8371782559	0.8748729158	0.4476538533	0.2598995396	-0.1793400385	1.324729716	-0.3376125715	0.1993608578	0.3448443994	-2.653502314	-0.8869774364	-2.66555065	1.517463481	-0.1563094615	-0.4124916528	0.3162482366
