melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156
-0.8911801171	3.508346698	-0.3843820724	-0.6184823574	0.2975011591	-0.9168098293	1.32604202	-0.7907609825	-0.2724814358	-0.4551026907	-0.2467571245	-0.9407388207	-0.4766827646	-0.7588173946	-1.071287075	-2.701724867	0.8308885465	1.217218946	1.362627737	-0.6305895797	0.2958012881	-2.631456447	-0.8253310124	-1.058548018	-1.219026831	-0.4878203606	-0.3643146845	-1.059099088	0.932083332	-0.5892705241	-1.485172056	-0.6052230961	1.715556644	1.43381196	1.579142392	-0.2099595773	-1.580647202	-1.560325994	-0.9585286702	-0.737233075	-0.314236385	0.3907512593	1.960882564	-0.5598435399	-1.492015128	-1.043050036	-0.2985268552	0.8108858377	0.3192484948	-1.278264547	2.686341337	-0.6596405635	-1.403996776	-2.305687286	-0.1460465567	-0.5587568285	0.2936852423	-1.392524031	0.1853062627	0.3053564943	0.1821617375	0.906103673	-0.8332352125	-0.6234267929	0.2267190615	0.3248444587	0.4770102078	1.563075633	-0.2019105676	-0.7678545262	-1.372929017	-0.1196320912	-0.8589461525	-1.364249926	-0.4184327264	-1.669900782	-2.484900134	-1.113008733	0.3933031201	0.7540646896	-1.200178194	1.022127207	-0.09033207067	-0.03769185525	1.462110853	-0.9472104329	0.937871086	-0.9388698629	-1.51051757	1.976326816	1.534868622	1.542109762	-1.155251445	-0.3387427697	-0.2996691805	-1.601442671	-0.6666215363	-0.9981582938	0.51082973	1.503511196	-0.8033693838	-0.4930336924	2.276737858	-1.406756413	-0.1591149228	-1.56733408	1.534332703	1.012952125	-2.135166387	-0.7276029267	-0.7380478747	-0.4191197772	-0.2170451691	0.8489057312	-1.935019224	0.3378657582	0.5690059057	0.9709897156	1.11356332	-0.9217475733	-0.7899955381	1.111420797	-1.229370919	-0.3680757758	0.1901250204	-0.1411987366	-0.7276306352	-0.1270182901	1.454850618	-1.16922442	-0.7015590718	-0.4377744433	-0.007688061217	-0.2934002357	2.142466851	-0.9941017462	-0.538034115	1.564304055	0.1409546916	0.5927556651	1.519964784	-0.4152372484	-0.3294088089	-0.462420356	0.6092859816	-0.5470513625	0.4759477066	-0.58562897	0.8620384946	-0.4665534022	-1.111312309	1.743524794	0.01535663376	0.1839927563	0.7990913567	1.362887677	0.5737289156
-0.4172526838	2.547464151	-0.3775504308	-0.5276559132	0.7719921964	-0.9200724685	1.865016965	-0.3856578455	-0.3000453511	-0.2938347295	-0.143161015	-0.8251203965	-0.3146452836	-0.7281836055	-2.3466394	-1.931219508	1.595311499	0.2236616015	2.041340505	-1.192920113	-0.3052981588	-1.591700477	-0.4255016376	-1.081909535	-1.055456902	-0.6106987471	0.4943571154	-1.194318661	0.8555706327	-1.030952991	-1.049131809	-0.5112066752	0.7717828478	0.8661084468	1.701911321	0.1930285144	-1.732347668	-0.6532931598	-1.693319561	-0.8079023721	-1.017398502	0.3123999851	1.802873863	-0.438378144	-1.144422274	-0.4838687489	-0.3789895634	0.9136722807	-0.4698571063	-0.8255080141	0.7733881107	-0.3536864807	-0.8838781707	-1.803183097	0.1081254173	-0.3276731653	0.0057687302	-0.3013350779	0.4362241121	0.4024977243	0.4646083096	0.4430193525	-0.1801037692	-0.6125379913	0.4704465308	0.2116695852	-0.5714688518	1.407491503	0.04925338354	-0.5328713197	-0.2133669353	0.7415952388	0.05530692748	-0.5392356208	-0.266502419	-0.7515088076	-2.263991199	-0.3317419622	1.063436265	0.780532784	-0.9323526947	1.584023171	-0.3639187117	0.1372709531	1.64626886	-0.9817334286	-0.2991478369	-0.680135775	-0.9796322074	1.330508353	1.332482811	1.415793354	-1.044284571	-0.1811414453	-0.3301027566	-0.8606566318	-1.322536945	-0.0213463178	0.01385289357	1.854099258	-0.4669335146	-1.135869281	1.486864184	-0.1146514448	-0.1692979307	0.4947183725	0.5065640561	1.207544701	-1.980362933	-0.9960754971	-0.543580087	-0.1908727904	0.3059124427	0.8065017056	-0.7551741443	0.3379883461	0.4452460894	0.8022444128	0.05414159514	-0.2314484281	-0.1373760327	0.0729976055	-0.3820743287	-0.4500585755	0.191551974	-0.777980628	0.140941395	0.3874326524	1.02709669	-0.5942575357	-0.7036022554	0.1739384954	-0.525058779	-0.2057853495	1.738918255	0.2125426016	-0.4663546239	1.409186446	0.08196374071	0.134586139	0.5672273827	0.1414501661	0.5430896573	0.2926616145	0.1096723604	-1.605262556	-0.6273176765	-0.02378748243	1.25012044	-1.152483022	-0.9657888586	0.8987219816	-0.1079334035	0.4625123684	0.4572742865	1.402924774	1.50194178
-0.2053047705	2.047755968	-0.3742464058	-0.3166536309	0.7313159666	-0.6744902802	1.989629883	-0.1653234533	-0.3858541992	-0.2847822924	-0.06505471932	-0.8304159203	-0.1956271505	-0.3140250465	-1.603466387	-2.22708654	2.050281824	0.55813715	1.845746143	-1.353115364	-0.02991567864	-1.002531803	-0.5655527903	-1.073487677	-0.5225416126	-0.5650259746	0.194387122	-0.8218904087	-0.9971703229	-0.8286766923	-0.4441677169	-0.5104232685	0.4342620467	0.5108776276	1.718993607	0.1356362102	0.08241723859	-1.759257675	-1.47139181	1.060972407	-0.2121203334	0.8743128031	0.9210519867	-0.4290005491	-0.759974142	0.5818654676	0.1795430623	0.8846035224	0.3400618917	-0.1328552123	0.7458761829	-0.8764498489	0.04180530383	-0.8865599414	-0.02801511522	0.38070822	-0.270231498	0.3186903373	0.2523096976	1.237244466	0.4082837099	0.835682383	-0.4915563618	-0.2389821964	0.2773076177	-0.4166329847	-1.63092244	1.108343966	0.8210306841	0.6831413918	0.741271967	0.6674552846	0.2793884406	-0.3206983452	0.8021571498	-0.2022764332	-1.935566739	-0.4853465578	0.8699250717	0.7792694818	-0.2784113029	1.133748602	-0.3769311189	0.1702860389	0.9462438964	-1.125302912	0.6241775194	-0.4972978744	0.1249367878	1.040654523	1.050640842	0.9315768781	-0.3257278145	-0.2921068157	-0.6353734737	-0.4693992262	-0.2499041723	-0.1995210947	-0.176465667	2.341116292	-0.02546572934	-0.1951013075	0.4239697517	-0.04457148012	0.5668295731	0.4765850076	-0.01042567749	1.145743743	-1.261383757	-0.5410507547	0.1115927123	-1.02703795	1.023711063	1.291304354	0.5237396201	0.8348283309	-0.01900449065	0.1209561545	-0.3159926873	-0.5226295674	0.200608242	-0.2909057651	0.1907081982	-0.4501572791	0.2437247086	-1.127293031	-1.221062549	0.5754700375	1.086075859	0.0006784213495	-0.4993173385	-0.9178834807	-0.1789243924	-0.3888227571	1.681531988	0.06383551352	0.06750404721	1.278017091	-0.2518805582	-0.3546767102	-0.1711075745	-0.004631293539	0.08715766413	-0.3305104869	0.1188797181	-1.536741479	-0.9231596816	-0.558553734	1.148345222	-0.0745919435	-0.03222914889	1.387831577	0.4904399128	0.2050429108	0.02598827465	0.8611555665	0.5028315093
-0.3159646897	2.584865043	-0.1526176041	-0.8047034644	0.6057638534	-0.3567026878	1.536996506	-0.4053929791	-0.7600374763	-0.7123399448	-0.5238515416	-0.5595876505	-0.2992869255	-0.4622785959	-0.5227504019	-2.60817251	1.962156721	1.988803584	0.4305831796	-0.4309058807	-1.120201755	-1.073253607	-0.8178003048	-0.4586155434	0.06920075274	-0.4588460592	-0.04365836301	-0.03621315628	-1.548413432	-0.1715474485	0.4979186458	-0.1271232525	0.4261728174	0.9417718626	2.696968104	0.3739226176	0.2006958906	-2.064007371	0.4065170586	0.8215064662	0.2254227559	0.9077099849	-0.5461449536	-0.447017635	0.3206259858	0.1047158219	0.6327700509	0.5282462259	0.7699178372	0.5921501893	0.7489839801	-1.018672885	0.2553042511	0.5372152873	-0.2835299192	0.338155164	-1.207730768	-0.754015127	-0.08015670161	2.210705858	0.1594224935	0.6994147406	-1.537671882	-0.401928991	-0.1191724253	1.002516366	0.5787322699	1.629856638	-0.09433765761	-0.2190182145	-1.192278417	-0.0655848916	0.3908586606	-1.193694979	1.455091637	-0.5631762142	-0.616149508	0.2810675228	1.188657793	0.6389387211	0.7534853682	0.1975114355	-0.4309537178	-0.2235957045	0.8700605887	-0.01722070161	1.524869874	0.471118003	1.09534945	0.7895121021	1.476286232	0.8616070057	0.3143945989	0.0652714523	0.07233141965	-0.2672917982	-0.05765417961	-0.5942387744	0.05375272543	2.793022658	-0.2363830787	1.219839972	1.316204714	-0.9410116816	1.21670984	-0.7661849544	1.011410123	-0.06663282089	-0.5727460248	-0.871993884	1.150810148	-0.6489937931	1.351038906	1.00058561	-0.3528141852	1.061559693	0.1571385527	0.02497109437	-0.23139576	0.2137590617	-1.299997194	-0.2995074109	-0.898974467	0.1780044284	1.296349803	0.09861031129	-1.678504838	-0.06234189727	1.420533362	-0.8432610912	0.09601641775	-1.223950535	1.284510582	-0.3489190269	1.888322496	-0.831021776	0.6248076407	0.6347319026	-0.3327523865	-0.2381961128	-0.08096669954	-0.3950678265	-0.418382022	-0.8139911618	-0.004930111029	-0.5113854613	0.2722634189	0.7464117147	-0.03436615619	1.643639119	0.380906676	1.913445306	1.35861122	-0.02627256037	1.131357154	-0.004580928557	-1.323750512
-0.00404301271	2.169959637	-0.466157862	-0.7398562784	0.7903379377	-0.6329989313	1.708315504	-0.5006018179	-0.814844555	-0.42693246	-0.5340168286	-0.91954189	-0.05714715392	-0.771169784	-1.918862989	-1.658466086	2.665803521	1.465925895	1.119110704	-1.039735618	-0.02869483247	-0.7530236773	-0.2261631894	-0.07218992508	-0.2674537201	-0.5629679979	0.3362256338	0.5801997733	0.4662185675	-0.690832298	0.7951464841	0.2826569847	0.2455410992	1.13765451	2.672962163	-0.4582705017	-0.6966420471	0.4984915997	-0.3300788442	-0.2195162136	-0.4194071375	0.4266679816	-1.398124499	-0.9238761892	1.220491565	-0.1206758027	0.7501589159	0.4641182821	-0.405652198	1.333480567	0.04042011667	0.4798447629	-0.4257398974	-0.1085940148	0.09208365464	-0.04207867965	-0.7606383543	-0.6860857917	0.4952499238	1.948782945	0.6957827566	-0.3398362563	-0.5163452263	-1.075835776	-0.2261418313	0.5364010515	-0.7263331714	1.454487913	-0.5801055834	-1.251208712	-1.592405066	0.5406826861	0.8726957789	-0.3698334704	0.7903186848	0.5215110605	-0.01853849593	0.2918141556	1.894261217	0.3823011768	-0.7445630102	-0.01777246985	-0.6404140852	-0.3652962645	0.948809826	-0.6369685328	0.07205687882	-0.0623063461	1.898512783	0.364726392	0.4647680493	1.325139229	0.7636424036	0.958003102	-0.009707215126	0.7599478961	-0.3776231245	-1.429547914	-0.8071076491	1.967185755	-0.2209462971	0.6094510064	1.190508701	-0.3919607833	0.6345705562	-0.0366514513	0.4362062716	1.31952973	1.0061657	-1.020332076	0.7883920121	-0.08516900093	1.261300994	0.07173067339	0.3544000906	0.6877697186	1.173390591	0.2872782606	-0.2711887826	1.250559937	-1.325039363	-0.4039397463	-0.1279866545	-1.116975585	1.733416598	-0.4430382041	0.3903379544	-0.2912527599	0.8310359778	0.4228945579	-0.3369668578	0.09195694665	0.004473231746	-0.1273884312	1.331914636	0.8939838842	1.057426311	0.6528966215	0.316329327	-0.2570439053	0.08983159416	0.1474225629	0.6047834212	-0.005498408813	-0.5278929344	-1.077273098	0.04618668746	0.3559881724	1.703369346	0.7048856801	-0.9172470842	1.377217455	1.692205863	0.7310358082	0.2588359701	0.27950922	0.7586959261
0.2012334704	1.511554069	-0.6094595304	-0.6871180598	0.6401858534	-0.4852227949	1.716764244	-0.3577335802	-0.7676828637	-0.2342308757	-0.5069450889	-1.176003044	0.3221239242	-0.7216128564	-1.570343442	-1.649630655	2.542307606	0.8607064628	0.9830239395	-1.461470216	1.356110106	-0.480251287	-0.2722939952	-0.060333717	-0.510317466	-0.6845810673	0.3844692268	1.543590661	-0.9843091286	-0.2280264877	1.394707761	0.7505210266	0.09262743646	0.6958836702	2.127811621	-0.8906372929	1.554988855	0.3760394152	-1.132461584	1.238481045	0.5467842825	0.5087185213	-1.49314669	-0.7494223306	1.50373387	1.091432403	0.4275052713	0.5003096868	0.6737222789	1.571578071	0.4816435765	1.449569525	-0.0174464969	-0.005016957589	-0.151176432	0.226324106	-0.036179086	-0.8098386117	1.347571438	2.226379722	1.333021648	-0.6228825147	-0.4364551392	-0.4562600942	-0.9121195607	-1.177210671	-2.051607733	0.8867606421	1.07952115	0.9749673771	-0.6391617297	0.1384355319	1.016040802	0.1472377652	0.8824144422	0.6691817976	0.4263922259	-0.2975971249	1.693661637	0.6025382772	-1.132989753	-0.5778253986	-0.4935145646	-0.1156394293	0.08110429997	-0.1181735682	0.5144876242	-0.01442663172	2.153752332	0.3335183396	1.115009322	0.1000959071	1.371324479	0.7903298735	-0.4902563072	0.0951009341	0.2158467179	-1.205171495	-1.330896053	1.022747403	0.5997822504	0.6945617943	0.527620746	0.7966709218	-0.006474819285	0.1337233578	0.66893196	0.2607093207	2.153031524	-0.8462475185	0.866868563	-0.2857822701	1.737888617	-0.2478058486	0.6839777863	0.7408261132	2.218900558	-0.1556016033	-0.4742724522	-0.2325563823	0.06162186664	-0.6338269436	0.7789447273	-0.6461908675	1.273654454	-0.5689756432	-0.05748122588	-0.6296527695	0.2743612072	0.5992355173	0.3343049417	1.125175997	-0.2988270125	1.02139063	1.90687002	0.5306420726	1.575083256	0.1634704699	0.1692250392	-0.677890254	0.3034792716	0.7776776649	0.2817019704	0.08243495922	-0.1694449754	0.09881439666	0.163828342	-0.4140113271	1.492227497	0.4611847416	-1.349912431	0.4213909908	1.772684398	1.160816995	-0.06083292229	-0.04016496795	0.6148474854
-0.2795948946	1.106570421	0.1321657038	-0.8251087861	1.098250678	-0.8493437244	1.37242636	-0.1381497696	-0.9395281376	-0.6927480605	-0.6672625481	-0.5825302525	0.08239743013	0.1218209228	-0.9946000229	-0.5287148435	0.7694061534	1.603462294	-1.029132267	-1.315940624	-1.090650791	-0.8324353257	-0.2099033731	0.005634074925	-0.3134699876	-0.6182234354	-0.2522346175	2.499434129	-2.388840766	0.5128364104	2.180920502	1.533127097	-0.06621792161	-0.167835447	0.9177823559	-1.28500185	1.376037639	0.3844996225	-0.6094125943	1.71272018	0.7395409203	1.521940759	-1.726165358	0.07230445622	1.644213286	0.2095652494	-0.2123096437	0.3305557875	0.9676103653	1.156605654	-0.325220512	1.343445368	0.2118684906	1.715486397	0.4551317779	-0.08670654575	0.8231299843	-0.3663703622	2.425442211	2.359883284	0.5435041747	-0.8147803817	-0.8111326231	-1.59857361	-0.8211918688	-1.532639463	-0.6810819801	0.2234371885	1.823003917	1.274192355	-0.06766309953	-0.8314628982	-0.4132810051	-0.6968786922	0.8836162872	-0.3381334291	1.585593638	-0.3550325967	2.467515499	0.7950083723	0.2449145316	-1.1923107	-0.5370987589	0.3544256532	-1.467023516	1.393009581	1.057197308	0.1390487034	1.150309184	0.3563411216	3.523995125	-1.212788648	2.32913744	-0.4477101685	-0.5910365499	0.3505563457	1.206527983	0.4063383971	-1.190097734	0.005850368858	1.560717317	0.8965983581	2.125336608	1.700840779	-0.6209539181	0.1739266772	0.5831063187	-1.206833629	2.49793362	-1.573887017	1.931667407	0.9648641508	1.24870627	0.8230101098	0.0294688565	0.715161454	1.180659018	-0.3507401244	-0.780531898	-0.9705621022	0.8890675513	-0.6872624997	0.7123795872	0.4187429503	0.1758003916	0.8661277694	0.3783910505	-0.7768508811	-1.268459086	-0.8005852817	1.51809625	0.7648549567	-0.4758440669	1.354512449	2.080241402	0.3209543705	0.7796856484	-0.9430096558	1.632186521	-1.113455763	0.1567639345	0.06202447138	0.7512459236	0.1496746025	0.6184012098	2.242616359	1.217719069	1.903695572	-0.8400288787	0.7632857237	0.0007706224783	-0.762037503	2.45098714	0.2256783884	1.234234869	0.5488782583	-0.5300132261
-0.3574479467	0.9015516359	0.7806422845	-0.2903133626	1.238923895	-1.320743108	-1.377241343	1.06017008	-0.7020435635	-0.6100332168	-0.4078309783	-0.4505383996	0.1048646248	-0.1997247983	-0.960776485	-0.8494441744	-0.6684895927	1.2323722	-0.9573179924	-1.257677611	-1.145118685	-0.9059980634	1.921974579	-0.4812446346	-0.5526794327	0.9422530349	-0.4111240054	1.811425079	-0.135330405	-0.0001984618713	2.292403214	0.8168163419	0.8949898543	-0.07577888541	4.049506646e-05	-1.101358807	-1.633901553	4.240651697	-0.9802392359	-0.4412802956	0.2390755755	0.1503507686	-1.775845371	-0.6337117994	0.6032063849	-1.131464609	-0.09078101596	0.4209528843	0.01839498559	-0.5443783181	0.6999441938	1.020274197	0.1988620998	1.683955338	-0.4049180433	-0.8272898525	0.4869891579	0.6454058802	2.638444316	0.1649445815	-1.111966868	-0.6539466184	-0.9871729354	-2.522134206	-0.6128623296	0.9815825426	0.3772381256	-0.7547178785	-1.038569007	-1.09405369	-0.4328164717	1.785210141	-1.228171431	-0.5419014184	-0.3063930682	0.4252287364	1.649309886	-0.4454911962	2.031932087	1.09117636	-1.008815942	-2.072902416	-0.2624054436	0.4872453978	-1.242240983	1.768454756	-0.2289347696	-0.4696799875	-1.127466962	0.8970360224	2.071093695	-0.9905845274	2.08213135	-0.4513690607	0.7285165169	-1.197199687	-0.3757413092	-0.2248947742	-0.4428700392	-1.374865688	2.031816833	0.4918495397	1.329653628	-0.04039358113	0.3204796865	-0.3592463804	0.2926077091	-1.534277936	2.327546584	-2.002585289	1.471793756	-0.05550370673	1.479328698	0.6557440595	-0.4679211204	-0.5735500473	0.03783574603	0.4915612301	0.7231871223	0.3691764558	1.268277137	0.1348623015	0.5058324866	-0.2407911284	0.5382007607	0.0006713817169	0.1172481106	-0.5658577291	-0.9755247979	-1.432058692	0.2117693178	0.6315586559	-0.4611634128	-0.08491122811	0.9698226839	-0.1535518777	-0.9819611503	-1.647347409	-0.2628583008	-1.056970454	0.9094089445	0.547152551	-1.446698542	0.4400664728	-0.2572675032	-0.6319992373	0.479733584	0.2313927022	-1.872995834	-0.3447789844	-0.5062139029	-0.4509607551	-0.391328364	0.1520499849	0.8288931394	0.9529525274	0.7047961158
-0.09952357609	0.2754125276	1.515927155	0.3011235792	0.934532654	-1.8314721	-1.17990256	2.710018662	-0.6106991762	-0.1540587019	0.1705365928	-0.02401118502	0.082940414	1.467097735	-2.396425294	-1.188062477	-1.139975648	-0.06829016992	-0.2238744956	-2.609655756	-0.8200455665	-0.1186532949	2.263933483	-1.110387908	-1.910532387	0.3534774077	-0.6950915845	0.5846906957	-0.8178141871	-0.7034471058	1.682702984	-0.817016329	0.5515488438	-0.3433093612	-1.324086379	-0.8752748872	-0.2936798135	2.392567342	-1.238856214	-0.2813790305	-0.3594611641	-0.6867935854	-1.598194714	-0.2267914284	0.2248843543	0.09790097523	0.8260777779	0.566051209	0.3019020329	-1.499284048	-0.5937949625	1.522861746	0.4972718497	-0.6298197381	0.3097112144	0.05734997354	0.07941000835	0.4617957332	1.054617784	-1.512766099	-1.447494789	-1.154278129	-0.7346180622	-1.96595575	-0.6471324491	0.5901279954	0.3488273168	-0.6945118551	0.2010284839	0.1762712347	2.060141449	2.966099951	-1.307441622	-0.02133591984	-1.124340821	-0.3628184078	2.46249158	-1.252375563	0.3319750822	0.2379938637	-0.6652509734	-2.278638375	0.2407146373	0.5657870695	-0.5295782099	0.5650523801	0.002596130527	0.1794403145	-0.5138809891	1.335356731	0.3475649158	-0.8336088676	2.064577436	0.9399211738	0.1640205396	-1.736569356	0.7439479567	0.08495911066	-1.445511656	-2.622622847	1.759863464	-0.9872980946	-0.3765799345	-1.240803187	-0.07865667937	0.1267163439	-0.4478811323	-1.251547054	2.403327016	-1.180960642	0.03682133167	0.2139001235	0.6837697926	-0.3417709582	0.569695443	-0.144271783	0.8293166458	0.7052332048	-1.018261829	-0.4416275696	0.323615664	-1.239885524	-0.3936362761	-1.191338212	-0.001355195553	-0.3153894826	0.5180585562	1.116996632	-1.360129474	-1.035430021	-0.4774508081	3.173202154	0.2692900711	1.108928987	1.219681136	-0.1454058025	-0.3439790833	-1.38439921	-0.3012839045	-0.6416248735	-0.186742934	0.3753675806	-0.8449220514	0.2406600825	-0.6586352125	-1.689771139	-0.2915015545	-0.05274201236	0.4096136186	-1.854292764	-1.356537197	-0.1817175905	-1.820363736	0.1173614485	-1.426982532	-0.02257900783	0.1190853778
-0.4179042966	0.6558994087	1.289645988	0.3520535509	0.9110199204	-1.379242665	-1.172685731	2.03722248	-0.6097569846	-0.1935858387	-0.5108558838	-0.1804737866	0.03591293621	1.733764012	-2.147777259	-1.022556252	-1.539221104	1.056778563	-0.3861584235	-2.565559691	-1.260464351	0.01145234989	0.8993109046	-1.637100774	-2.433770182	0.07174958986	-1.548069889	-0.05933834593	-3.261179754	-1.395958836	1.257991903	-0.7699736338	-0.004543496123	0.8619026974	-0.4338159402	-0.4911905872	1.519471636	-1.984838742	-0.4552888255	0.6943789999	0.1165224504	0.9289773956	-0.5731566421	0.1322473686	0.8585022308	1.810455173	1.440349534	0.5119737453	1.035974909	-0.8708460148	-0.620320741	1.410350585	1.244891513	-1.105576344	-0.2564514249	1.675728603	-0.04505777562	0.7487606885	1.15649136	-1.310200108	0.02420854758	-0.9804955377	-0.3749761322	-1.0735636	-0.3049200792	-0.768151971	-0.4345882128	-0.9532700365	1.369391777	0.4972143385	1.413064207	2.375772645	0.03689548545	-0.5392617541	-0.3214221941	-0.4210297464	3.028921909	-1.272373307	-0.3929866114	-0.157743758	0.1662947932	-1.665841296	0.3675124624	0.7610786814	-0.1874855279	-0.4125042468	1.718076111	0.2955450352	-0.07757581648	1.416972925	-0.3475729144	1.053450999	1.728253061	1.745144302	-1.026981241	-0.1120159692	1.395688636	1.597578888	-0.7231365638	-1.015800537	0.9591392288	-2.536377869	0.02307665746	0.01288071265	-0.1560519085	-0.03841493742	0.2560699537	-0.3005435767	1.350813441	-0.1704102812	-0.101383063	-0.5798087449	-0.1307959246	0.5724577704	0.8752637909	1.154556816	1.388905479	0.334233083	-2.243317517	-1.299693924	0.7078432808	-0.7392064938	-0.7417060491	-0.03640097626	0.1105667501	-0.07265707617	0.152001509	2.674804065	-0.5078812325	-0.1512163689	0.5465117869	1.21890549	0.1033154859	0.7725158718	0.4545676305	-0.1984901538	0.8725012934	-0.8608611998	-0.08972981407	-0.03176203997	-0.1268781219	1.136103642	-0.8893684176	0.2171577699	0.1178431561	0.04608689983	0.7674618187	-0.1890743116	1.243186485	-0.7983251222	0.7160902978	0.6949806592	0.3575902734	-0.04705991839	-0.8599779676	1.189166489	0.4506639725
