melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087
1.222191517	-0.02952525726	-0.0187023817	0.2285113056	1.485947389	-0.1018035177	-0.7301410782	0.3941701213	-0.8042613363	-1.817595219	1.536449797	-1.423398501	0.6325053045	0.5881761639	1.159796808	0.1840517826	-0.8400745326	-0.8410519071	0.07836524874	-0.9415830281	-0.1289093878	-0.9978802898	-0.9056794611	-1.294742857	-0.1168174281	-0.7023942311	-0.2977421734	0.5883301997	-0.5483406247	-0.2439909509	-0.1425170475	2.667183509	0.8061786326	-2.518508574	0.2980927034	-0.7086225061	-0.2948292305	1.528623887	-0.7144644027	1.580226441	0.4403987409	1.063539839	-1.043827897	-0.2006502176	-0.6634839302	4.065412976	0.7598317066	0.5702812464	0.5947035988	0.2876822371	1.141647088	-0.09759561942	0.2210545072	0.006319320078	1.138337983	-1.620953936	0.7918109221	-0.1591421085	-0.8435151521	5.158035805	-0.3112577955	-1.344560105	-1.117903996	1.302105733	0.3201142405	0.1474147878	3.18257538	0.4338499925	0.5182477582	0.7320062315	1.838991055	-1.040816825	0.06389672899	0.8741015172	0.3231704069	-0.3871720684	2.36613317	3.355753459	2.03923902	-2.60720901	0.4541632633	1.785571321	-0.2002388124	0.3920345679	1.046395893	0.1906027944	-0.3523358355	1.494184805
0.4931307381	0.01517206926	-0.7401395579	-0.5850268224	-0.174888666	0.6531299832	-0.1407273488	0.196650285	0.9296831914	0.12501747	1.458951688	-1.339924441	0.3171357357	-0.5627602444	0.9822629836	-0.4801697993	-0.8074136362	0.2534214157	-0.1500269842	2.302052387	-0.2665544895	-0.5451777143	-1.128813844	-2.812628188	0.573615999	-1.590391823	-0.4110441429	1.01750568	0.3678896165	-0.08586224127	0.2252625762	0.7809058811	0.5114764049	-2.388501833	0.01376572016	-1.456623416	-0.5978685526	0.8760200693	0.5120328738	0.9241092817	0.7905757194	1.120165451	-2.966477849	-1.046387176	0.5439375368	0.4341451833	-3.017756333	-0.1341052423	0.5064883309	-1.045564562	1.428216379	0.6382383364	-1.996273232	-1.293273457	0.3723818628	-1.104068628	0.08306659115	-1.752993243	-0.940724407	4.712450817	0.9259804186	-1.483736871	-0.712452511	1.540772155	-1.114730109	0.1710740164	2.708314349	0.5510843164	1.799728174	-0.6689875903	0.2434231693	-1.253081583	-0.9062480357	-0.3988122298	0.5059133514	0.3237479437	1.577148607	1.486844948	-0.4621309961	0.8096075364	0.4763935003	-0.2290553696	0.4154289098	0.1366457788	1.028915364	1.75572955	-0.7139266302	0.7718272165
0.5377388593	-0.3488830089	-0.9523492632	-0.3256620238	-0.708486427	0.2246743511	-0.3553416528	-0.5707373874	1.03624805	-0.2063115774	-1.110315208	-0.504766149	-0.4617659988	1.189108145	0.05152253771	-0.2691240687	-0.6285840306	-0.7867987888	0.3626957967	1.445635801	0.4745012381	-1.222875347	-0.7681248705	-2.281641916	1.298387221	-0.2287938612	-0.7282244281	0.7362619255	0.07153465003	-0.7097059091	0.7012066076	0.1568351699	-0.870546324	-2.593383325	-1.426459139	-0.4268753913	-0.1748997238	1.488610443	0.1663902251	0.5314293677	0.110929499	-0.09543717744	-1.58789215	-0.6968363759	-0.9445476961	0.06923685413	0.72692316	-0.01458224796	0.8726509826	-0.1181623056	0.4470990768	0.0245766497	0.4753347628	-0.2370158218	-1.29301052	-0.9204866003	0.09541779479	0.8065496233	-0.1832828098	3.119462023	1.751016342	-1.149761453	-0.2796776236	0.9265979503	-1.438980345	-0.6142926261	0.1429939236	0.8747914651	0.4669177872	-1.410827301	-1.064245994	-0.3214878299	-0.3814468093	-0.4391422673	0.5378992346	0.6143927191	1.402535883	0.4037168469	-0.4455532952	-1.919669891	-0.8306924732	-0.4295940473	-0.1377676711	0.02298901586	-0.969166274	2.07111933	-1.802638762	1.952860866
0.3725729225	0.1502509956	0.3776554471	-0.03281778813	0.7133557513	0.1793008485	0.069311682	-0.8379571693	1.158188053	0.241119182	-0.3718681546	-0.5384526533	0.2357142807	1.035666358	-0.09190005606	0.2836529241	-0.03760840161	-0.01032687596	0.2205251346	1.946280983	0.1131568044	-0.4756741654	-0.2299247538	-1.811143773	1.567084146	0.0687678421	-0.3326830899	1.357969167	-0.03229074715	-0.5124803277	0.9436772059	-0.03927577216	-0.9560001735	-2.242015214	-1.864816186	-0.7108435371	0.1055367728	0.9975796585	0.4319246237	0.108285675	0.5679334543	0.05865793421	-2.764524485	-0.7732271354	-0.5004745591	0.05592165448	-0.3110973984	-0.1683201781	0.4980621396	-0.6632196464	-0.07973330774	1.001938581	-1.590777383	-0.1196711375	0.5381605473	-1.95589594	0.1789169247	-0.1893580893	-0.8353027642	-0.2897807181	0.2816694429	-1.153404398	-1.08379679	1.008191069	-1.216416814	-1.185626597	0.3150613844	-0.004985846265	0.447636161	-1.865897032	0.08141943103	-0.8472993492	-0.002211978285	0.344084288	-0.144911019	0.8605294099	1.690274072	-0.1686218131	-0.6188466185	-0.8473444419	-1.010483655	1.244384782	0.2018432393	-0.7909295936	-0.208881919	1.016894729	-0.3616939818	0.3664110034
0.2729239893	0.6421346074	0.3189741418	0.2363148365	0.2287544731	1.120008744	0.5737748343	-0.3427757338	1.511931522	-0.2860759023	1.377142798	-0.3987166747	1.261710233	0.1866875367	0.5781307942	1.065834269	-0.7091580367	0.7562070882	0.5500511303	1.309497845	0.3414200449	0.4679908877	0.5731192769	-0.9173805467	1.825590335	-1.383985431	-0.7726360302	1.73557897	0.9334103371	-0.4335286321	1.563207035	-0.1641917725	-1.407584797	-1.152693547	-1.074283806	-0.7514653414	0.5175283427	1.086724827	0.4693169703	-0.006567441055	0.5823235092	1.287362174	-2.420273728	-0.06382305386	0.423350765	-0.2963729248	-1.149834685	-0.161133846	1.577409176	-0.7407661174	0.8803194917	1.787392719	-2.955120172	0.6698129308	2.156695475	0.229302788	1.238627267	-0.7820849356	0.269728784	-1.708833329	-1.710344587	-0.0169073731	-2.043682453	0.8088252842	-1.599324723	0.2535236339	1.514743915	0.4693111356	0.6351772319	-0.9747559266	-0.2244780251	-0.3255986023	-0.7552627678	0.4689345974	1.191687533	1.089987185	0.4185501363	-0.5897406939	-0.5996103233	0.07292962225	-0.9303548612	1.316996019	-0.4328164941	0.7787134941	1.549287248	2.437864536	-0.142002245	0.4253162157
0.504046583	0.2031320598	-0.6455442025	0.4434730456	-0.5669478163	0.4625409974	0.2028183577	0.9937447554	1.424069873	-0.9351943536	0.2609899791	-0.386062373	1.306294426	0.3750147908	0.2718842188	0.942014816	-0.8632075474	0.8191828918	1.148830369	-1.151462997	0.1335682992	-0.1397312262	0.3920220126	0.1721566445	1.401644384	-1.368608981	-1.084896773	1.415329944	2.95971674	-0.3262715375	1.890449404	-0.2871450485	-1.301803565	-0.05279582253	-1.013614074	0.02312847716	0.5248057215	1.311926466	0.8212192492	0.187686267	-0.4749253223	2.670768138	-0.7601992263	2.032072715	2.672295507	-0.7186345778	1.167338868	0.7120817192	1.132004589	0.5291376319	-0.03503376601	1.16031348	-0.07815812114	-0.04936865596	1.734703082	1.06759935	2.148400366	-1.300715165	1.072867071	-1.077861604	1.441934657	0.6713669365	0.6795114527	-1.051282853	-2.375654941	-0.02359358475	0.2743441397	-0.2232081964	-0.7420323721	-0.1679017579	1.676346182	0.7172962162	-0.7282517935	-0.02155431983	1.181503098	1.595117691	-2.835120637	0.1388155326	-0.0006467229294	-0.1125322613	1.154464933	1.812349056	0.3293229083	0.6253726886	-1.761586988	0.08172706335	1.659430951	-1.097637338
0.7046625651	0.3375875564	0.487844833	0.4707742457	0.4528429373	0.3450794029	0.1542796269	1.851702246	1.241496315	-1.662485765	0.7462274087	0.1630067594	0.6481868506	1.145300094	-0.9709797575	1.528013369	-0.02597115449	0.5825875485	0.9336320192	-0.9034386922	-0.1307985766	0.6570753992	-0.651801379	-0.3309203854	0.3323113	-1.287122213	-0.9905079629	1.049190669	2.695630482	-1.463530615	0.4596762351	-0.6373626497	0.6774266553	-0.1633493115	-0.9098685306	1.240120604	-0.02341835399	0.8630769419	0.3784815727	-1.207131267	-0.04779904019	-0.4300201903	-1.644526991	1.918949482	0.2508933279	0.5592753024	-0.559911017	1.495207934	0.7169068529	1.002934056	-0.3861907707	0.8758290639	-0.35073316	-1.39741581	1.407174924	0.968466796	1.600190673	-2.131369775	0.2684569484	-0.6476451616	-0.5010300941	-0.3810659798	0.3187030776	0.419961938	-0.8437998822	2.063437839	-0.8399613671	-0.4461461331	-0.03515333069	-0.3669430716	0.8637732649	-0.3118978973	-0.4391325412	0.1583770077	1.059856302	1.55536885	-0.4302400311	-1.337805772	-0.5592454109	0.5949750937	1.673279207	1.55052765	0.7137858614	-1.33242453	-0.726511514	-0.8569847646	3.365735539	-1.748059513
0.127134318	0.1612193368	-0.7026876001	0.2019759677	0.0160646699	0.8048320565	-0.4748035548	1.331822044	1.008047055	-1.280416785	1.283176601	-0.630241722	-0.4287333202	-0.4229862586	-0.742683934	1.720352321	-0.1093993731	0.1484540483	0.5087051995	-0.4437081973	0.07558423949	-0.08988790659	-1.128935498	-0.8961574456	-0.452580475	-1.909299486	-1.907258104	0.360797095	1.507235712	-1.389481397	-1.397476045	-1.415311452	0.2403483061	-0.8953902135	-0.6548090509	0.6545437602	-1.200166286	0.5012388017	0.208651117	-0.6812012624	-0.9991776343	0.7447918957	-2.735943162	1.306781762	-1.846825281	0.3602456335	-1.039865722	1.536052098	0.5974087223	-0.1270362069	0.2981028874	-0.8834584907	-1.842202895	-0.6276293323	1.247806954	1.06407596	0.1862246143	-2.389593308	-0.2833715777	-1.521967671	0.4747967597	-1.925077325	1.057205503	0.6526307047	-1.196471069	2.119641007	0.01778079465	-1.599843416	-0.2606322155	-1.764362376	0.5486544921	0.1500737886	-0.6332304474	0.3750522951	0.9360666535	-0.113432777	-2.114547224	-0.6265307206	-0.8394125499	1.091917078	1.400029465	0.1065956125	0.2545793462	-1.536332783	0.1593966818	-0.913535809	1.561709352	-1.935122312
0.05485950952	-0.3800347091	-0.848905866	-0.1240718873	-0.3488120758	-0.3600816498	-0.2877204832	-1.031555484	0.2626504083	-1.449439624	-1.075267046	-0.7272453629	-0.7134152869	0.1937983322	-0.871414119	0.363781878	0.2588332854	-0.5951065459	0.5478791887	-1.274480674	-0.1291801268	-0.6566826186	-0.2208761127	-1.661246666	-0.3966259967	-0.9168961947	-0.1542816212	-0.2589222692	0.1475799305	-1.755213312	-1.079393679	-1.764660136	-1.677288895	-2.58766341	-1.96603864	1.411952714	-2.140781681	1.176935581	-0.03051126225	-0.8015438468	-2.090825627	0.4592940316	-0.9851310339	0.8248363742	-0.1656997865	0.1281538728	1.061680247	0.654254708	-0.3257478723	0.8587855963	-0.7588042601	-0.6461698148	0.5136197412	-0.3978238675	0.01994176982	-0.4297643922	0.005848258881	-1.952372185	-0.3238741843	-1.97594547	1.383645714	-0.7181668348	1.35007897	-1.289388029	-1.603575196	0.6559517621	-1.708536148	-1.858264374	-1.893219285	-1.463617994	0.3691197519	0.5345423939	-0.5883909955	0.4028925373	0.2662641367	-0.4240803034	-2.283767214	-0.7204809933	-0.1726190046	0.300032919	2.42036547	0.3527099146	0.5637835702	-0.7188287284	-0.3740805792	-1.582574413	1.049033697	-0.8013964371
0.2939326107	-0.219039005	0.2684596454	0.3123778529	-0.1538861212	-0.1366043744	-0.1467642998	-1.121550692	0.6261072677	-0.9785400544	1.006740618	-0.1289359541	-0.5276326607	0.6163713411	-0.3912212928	0.1200160163	0.03622164413	-0.1734920836	0.3959381007	-0.9733509053	-0.8981525417	-0.1823440608	-0.3578990646	0.4190392783	-0.2216866003	0.01461585194	0.8612775091	0.2262669509	-0.3873528898	0.283599944	0.7718442049	0.05710038916	-1.410648147	-1.224149533	-0.7575101835	1.339836355	-0.939355854	-0.6369304859	-0.1373582901	-1.446299029	-1.090020797	-0.6775751222	0.3732832203	-0.6083098035	0.9583087688	-2.149902093	-0.2421146942	0.1041338124	-0.6028464653	-0.5627091592	-0.1399518038	0.2813824278	-0.2051100697	-1.262432815	0.2019347122	-0.06439745166	0.1965622249	-3.06208015	-0.2755913173	-1.056066472	-0.3435322313	0.6467816093	0.4166229338	-0.7404990263	0.5157799738	-0.5228564517	-2.543894927	-0.6705643109	-0.2646337864	-2.307326773	-0.7983897056	1.089825354	0.4212767703	-0.5650282437	-0.4157395889	0.07254174051	1.083760641	1.236620597	-0.4192170319	1.047896048	2.178681067	0.6103202767	0.5799592778	-0.07052093606	0.4730260212	-1.206589237	0.4147794917	-1.787482592
