melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115
0.07468165938	-1.078606268	-0.3790439816	0.1557466779	-0.08366746885	-0.6824384937	-0.4577361056	0.01849589557	1.086218785	0.05092897861	-1.299364564	0.09122749859	0.2763400629	0.8396156915	0.2069182014	1.477460953	-0.1614493437	-0.4781828403	-0.04034458445	0.376020411	-1.843687777	1.115216162	0.1890962179	0.6603404568	-0.209799627	-1.430374436	0.932885001	0.3320678892	1.8189864	0.5434130387	0.7489290596	0.9067798543	2.481741013	1.117891314	1.193567336	0.3673112503	-0.07258612434	0.1709132131	-1.417337865	0.6546155693	-0.4410195293	-1.254533245	0.3302024183	-1.603709051	0.9363989023	0.7693160706	-0.1014180646	1.215117823	0.1496881356	0.3550789007	0.4948216445	-0.5188036008	1.385322957	0.4985463489	0.9113961382	0.3031150835	1.760782346	1.015813963	-1.427672065	1.247956199	-0.6093686034	-1.149904081	0.07072624848	-0.3943565456	-0.3188377607	0.6432964325	-1.191997569	-0.9485415334	-1.581733788	1.1537346	-1.014317546	-0.06222036781	-1.064408227	0.5585915922	-0.4275584984	0.473280215	1.390276671	0.00255020989	-0.9687429401	2.35726933	1.397295985	-0.2871149577	0.5666187753	-0.2122843797	0.2443289011	2.070927657	-0.8496684363	-0.07839671716	0.4442217604	-0.7329603363	1.244867125	-0.7120735592	-1.359025381	-0.1210875816	0.8948697454	-0.05300753221	1.116391274	-0.6478009374	0.9864420209	-0.1243280999	1.156418125	-0.2248044641	-0.08647797127	-0.04466177014	0.1002696139	-0.9522627874	0.8412105348	-1.303332028	0.3127678608	0.9086848899	0.7829735388	-1.22559155	0.5480374298	1.114007462	0.474286976	0.04581141361
0.01029809119	-0.3751141168	-0.1685309447	0.6479812758	0.5469924331	-0.7422242092	-0.7412175211	0.255463693	1.285126374	-0.7846809932	0.1258792488	0.1034505572	0.01894817443	1.758065019	0.151552093	-1.502341334	-0.7643309259	-0.9523981403	-0.5550367646	-0.7088622312	-0.6161391153	0.5043245155	1.208186719	0.4639906874	-0.6190592831	-0.8840247009	-0.3982440118	0.6937894177	1.064531174	-0.5556623896	-0.08216648372	1.115493528	0.4397108275	0.4669738277	0.662535002	0.1460254817	0.5761987301	-0.305034024	-0.9157451077	0.8078229226	0.3540377188	-0.08182557017	0.3357686316	-0.5316302272	0.8611213198	0.2986185677	-0.1731096367	0.9200131872	0.3057863704	-0.4295052592	-0.5365400792	-0.4661633022	1.080163431	1.159358584	-1.295938286	0.01244455658	-0.4692317535	1.065549036	-0.7069667447	1.724921309	-1.738253229	-0.5018612964	0.1402858974	-0.002216966762	-0.376270917	-0.07255966763	-0.9681555295	-0.5447387079	-1.042389354	1.745922255	0.0898022776	0.2724497341	-0.8571009437	-1.577777221	-0.8367951041	-0.3187288827	1.795443824	-0.491716084	-0.003596858456	2.589185985	1.128755601	-0.5493591321	0.007120307532	-0.5411540215	0.5691509462	0.99961022	-0.5412288202	0.2815293921	-0.5732987139	-0.9660722383	0.8768577229	-0.3493330794	-0.9193668576	-0.5653898061	0.7823503763	-0.1676454747	1.095607777	0.09124315096	1.65786193	0.1285390417	-0.1834706378	-0.07897296557	0.2718427693	0.53872448	0.77303165	0.1644343581	0.4549045131	-0.6454091557	-0.7255686172	-0.9010760867	0.6085204266	-1.289042385	1.426910914	-1.005900193	0.1663401573	0.3914741477
-0.6014016307	-0.301757777	-0.9703817271	0.146728903	2.416284387	-1.148015346	1.196985072	0.6535860907	0.8257117259	-0.01881463161	0.78471571	-0.1416564032	-0.0216532408	0.3793197738	-0.4360649262	-0.2081109783	-0.3634772732	-0.7537508643	-0.47730262	0.03379284864	-0.5571652556	-0.9660783386	1.240090405	0.2677141895	-1.671665583	-0.287735617	-0.5113693699	0.6217047102	0.5430428197	-0.7729780069	-0.4382233448	1.231188483	-0.8544805064	0.1545387918	-0.1109382752	-1.104023122	-0.09774316682	-0.7993733055	-0.699981325	1.650892513	0.7006834575	0.4253230422	-0.5514107453	-1.079468397	0.7114194593	0.9387521944	0.2527985391	1.169832241	0.5093940343	-0.2134414285	1.044078348	-1.047855873	-0.004522019863	0.2060910539	0.4814739022	0.1022732079	-0.5435492944	1.333988189	-0.7123964197	1.922682647	-0.3208125087	0.01579913474	-0.7775806419	-0.1701280023	-0.8069874033	-0.7514297441	-0.1363634385	-2.035756802	0.1554237745	-0.7270136872	0.08453268068	-0.2591246824	-0.5728131449	-0.489950472	-1.052208797	-1.105116138	2.08082903	0.4099495114	-0.4692027372	2.43723538	0.9247571873	-0.3251773841	0.2040700039	-0.6880959514	0.7508395561	-0.05576492108	-0.05601713739	1.302583863	0.156054725	-1.248941765	0.4987507985	1.441785054	-1.618428262	-1.209945135	0.9603025391	0.09435724065	0.6690817965	0.5013400754	1.183518249	0.1127747828	0.8641096652	-0.1695066011	0.8235221127	1.731799284	1.510277263	0.3122420234	-0.4844804055	-1.846499343	0.3538947727	-0.4090635776	0.409891375	-0.01405664878	-0.1731809587	0.5573260169	1.402364104	1.680320201
-0.3329239141	-0.7290532227	0.8262825635	0.7558438302	-0.7797311022	-0.5996996315	1.337957898	0.9385661636	0.649390941	-0.4705324928	1.251887517	0.3959856435	-0.3818392876	-0.8626653986	-0.5405970389	-1.081457479	0.03639937542	-0.8236681646	-0.08775460596	-1.846418501	1.285373419	-0.3256279139	0.1501111935	0.9534560241	-1.357826925	0.9042560433	0.42870736	-0.002061137186	-0.6795311815	-0.3413610494	-0.7508647178	0.6034292923	0.1868671388	0.5784461397	0.185785593	-1.491523046	-0.9150987463	-0.2619795324	0.07609178121	0.6436832985	1.625925707	0.2779049792	-0.5577904264	0.1319573704	-0.8944883776	-0.7204993567	0.6077840664	1.721331733	-1.244791993	0.5041432258	0.8753732589	-0.8969485299	0.5408244851	-0.562670996	0.5203915993	0.6427784884	0.8168129071	1.950943429	-1.449753793	0.1733911067	-0.2328773763	-0.1461133139	0.3147498059	0.1542347905	-0.9377969006	-1.775498706	-1.197625278	-1.796577871	0.2380596843	-0.6296195354	-1.485891947	-1.186325536	-0.9995122687	-1.379278435	-0.7237753055	-0.01081359735	0.6570263965	2.067052311	-0.2256593729	2.216226637	-0.09275540178	0.2178090975	1.134294679	-0.7048170795	0.2034871233	0.7452483302	0.7520712464	0.4211621818	0.1007474577	0.3584794497	0.3534522696	1.167089619	-0.7246400067	-1.244796597	0.0863336856	-0.08197122467	0.0263824253	0.6056205457	0.9004175771	1.068562599	-1.183238095	0.5720715454	-0.1694728136	0.921108147	-0.2947483105	-0.1601628167	0.9338154405	-1.728310254	0.01106479292	0.003444263044	0.04634264613	0.2786450388	0.558056295	1.087148897	0.1835799557	0.2184925798
-0.2507255892	-0.06101260652	0.03406366987	0.05282341501	-0.9051649509	-0.8210338478	0.07015405758	0.07576780601	0.90035698	0.07231629932	0.5569360841	-0.094349675	-0.2900822211	-0.4548711579	-0.8135856041	0.6952443616	0.6394917421	-0.5630190308	0.2103204387	0.2171755499	1.735098676	-0.3526110031	-0.1985952253	0.5608145048	-1.136601085	0.1056173733	-0.3852210449	0.3483972225	-1.469831076	-0.7922539037	-1.829262472	0.9318872908	-0.9931553047	-0.01372332731	-0.6742278536	-2.129278725	-1.239196151	0.02589289993	0.06405651572	-0.06402870918	0.9011711288	0.3522934005	-0.6995389039	-0.03699530071	-0.6504154928	-0.6234904226	-0.3253568333	1.62193804	-0.8121259753	0.5930812127	-0.04412149447	-0.06400970494	-0.6101441242	-0.2783182365	0.592539847	0.3111446495	-0.3470666893	1.962562435	-2.323745711	-1.065238782	-0.5335331144	0.2804814468	-0.4194405217	0.6877228273	-1.581468593	-2.051771857	-0.6481246025	-1.095308776	0.9142938276	-1.16923983	-2.435319534	-0.4490429449	-1.534449203	-1.41596397	-0.7703965057	2.077809752	0.6924442523	-0.4792552758	-0.07457077377	1.533299098	-0.5814021977	0.3990202782	0.4116768506	-0.1967230496	0.5154215167	-0.4652987879	0.1427253194	-0.09810317919	-0.5055479661	0.4128179916	0.4867365908	2.192561433	-0.1166521717	-0.00146155268	0.5209835868	-0.7853988262	-0.9895534218	-0.7724647307	-0.03789206401	1.167797153	0.299110009	-0.2044746873	-0.9781586156	0.46089284	0.4960041142	-0.06780732371	0.5893484223	-1.00166555	0.3759083156	-0.8117906958	-0.6993260698	-1.179437927	0.7080418441	1.271120501	-1.181686963	-0.7464809939
0.1816622109	-0.7898802155	0.821477627	0.2158430937	-1.267914871	-0.3084745766	-0.6620572594	0.5306965368	1.231277048	0.6320809799	0.04191584107	0.5588291669	-0.5259113216	-1.361449172	-0.07511146137	-0.1299091804	-0.2652806592	-0.2512012811	-0.1340721832	-0.005001635945	-0.2258337959	0.2128119986	-0.8888100006	0.7540732267	-0.2016194842	1.204574566	0.4074842645	-0.5844836374	-1.337137633	-0.3060057237	-1.204571632	0.9102106016	-0.8344887959	-1.617729748	0.619999019	-1.169522972	-1.748569824	0.4113488448	-0.1591359287	0.7341548665	0.7746759064	-0.03112995911	-0.7075830249	0.3948977415	-0.1688233776	0.0327336682	-1.538723586	2.027923329	1.243535037	1.932973486	0.9876089537	-0.4314688776	0.3394409239	0.9050755729	1.10372198	0.2947017176	0.9544676813	0.6631351711	-1.40359232	-0.5234503556	-0.1019508079	-0.9245569814	-0.3271732688	-0.3480493361	-1.521348285	-1.711038439	0.7328350187	-0.5542274326	-1.345476972	-1.354049155	-1.746431732	-0.114609405	1.234116355	1.507355419	-0.1003813109	0.6100739445	1.007912042	-2.221203323	-0.1368614903	1.319141553	-0.2457873166	-0.1745451914	0.9636852496	1.382736272	0.5151569065	-1.199606095	-0.4579008662	-0.4268684948	-0.4754745515	-1.033792563	0.6504236686	-1.190806468	-0.6399491282	1.385067734	-0.1862367167	-0.4500523625	-0.4862067666	-0.262708989	0.8878507678	0.4819635383	0.4915868455	0.8302931449	-1.047581667	0.1466108473	1.515939968	-0.116551738	-1.308255192	-0.2683915066	-0.6641213679	0.4989079325	-0.09031661143	-1.753280831	0.05291350767	1.27051593	-2.256117212	-0.04051517095
-0.1056877179	0.05792406001	0.4145408059	0.5511408463	-0.7681638186	-0.8870817238	-0.7979051843	0.816388845	0.6724477263	0.03214338788	-0.02024566323	0.1983099667	-0.7044472193	0.6845097099	0.1240332796	1.150816641	0.1104251166	-0.665531779	0.1440709812	0.9576386679	-0.8883535408	0.3402297343	-1.085095461	-0.433273205	-0.3189268449	1.542349244	-1.493275186	0.1961470012	-0.3476193723	-0.6299744734	1.143503771	0.7535722704	-0.5941401678	-0.9016872193	1.153255398	-0.3083902725	-1.156956777	1.053951834	-0.6479841466	0.8035059218	-1.421173978	-1.566136988	0.07032610255	1.094563097	-1.290740017	-0.7589285351	-0.9146809497	1.627700023	0.1282805474	1.980758836	0.0928846094	-0.690389817	0.4464853705	0.4668423426	-0.8350326875	-0.06252351912	-0.8399501601	0.2459415527	-1.177644692	-0.05647345646	-0.4787132833	0.922886056	0.1971898139	-0.7159391539	-0.6514628266	-0.1082586491	0.8184262719	1.497716195	1.109018546	0.7996788198	-1.117907548	0.7365774038	-0.2235848702	-0.7968407774	-0.6029986717	-0.3791953393	0.1201128672	-1.10284419	0.2216982954	2.312899325	0.3203926337	-0.7877220086	0.6168231499	1.378553723	0.01446775764	-1.253750396	-1.934857137	-0.521091072	-1.355024727	-0.8768635911	0.4861108983	-0.7414538741	-0.9409711783	0.5631415082	0.6914536122	1.331340879	-0.753349792	0.2869359827	1.06232775	-0.3408025165	0.9091118963	1.987571329	-0.2391565922	0.8514157825	1.490307162	-0.89750715	-0.4274008615	0.3661810972	-0.4872226562	0.241843078	-0.3112735162	-1.177884165	1.411466535	1.095747891	-2.05811245	-1.085819733
-0.03943422762	0.0642390047	-1.166752495	0.1658597313	-0.02886320211	-0.9473568371	-0.5669287699	0.1895047392	0.5837967108	0.2859974437	-0.974071316	0.1397948231	-0.6928210016	0.3631795573	0.7697172459	1.629437437	0.6845273827	-0.0128506503	0.1282384672	1.490436722	-1.489149803	1.020409419	-1.657751235	-0.7627540249	-0.4805222433	-1.541540743	-0.5619882759	-0.1369621943	1.224898727	-0.08160262953	0.6239391642	0.6419583618	1.750456382	-0.2408979214	0.5731512822	-0.2655884257	-0.4314511566	0.4244152461	-0.5412693122	0.06868714353	-0.9726714636	-1.640935622	0.8357009916	-0.7827997888	1.185978031	-0.942703164	-0.6136460313	0.9303139748	0.6735015015	1.57389273	1.458055237	-0.8261068834	0.05364220197	0.1680396198	0.329609426	0.6582029196	0.492516932	-0.2802454168	0.3171147145	-0.3428723564	-0.1034683649	1.810555603	-1.128270819	-0.6587067272	-0.179794158	0.5822328527	-0.9054024823	0.7940548137	1.988670425	-1.089711846	-0.3747326432	0.9291334654	0.6034738099	0.3012586376	-0.946032603	-0.04199766313	-0.09898256228	0.002176493947	0.3882331987	1.185613554	1.060641295	-0.7712918166	0.3501132827	1.638491916	0.4855299904	-1.864821781	-3.037546741	-0.2041687348	-0.152304895	0.05432529333	0.2134580112	0.008133502456	-0.3916762275	0.1464783628	0.8137289712	0.02510654439	0.2039627225	-0.162602098	0.5049640528	-1.110235651	1.892382452	0.09660425042	-0.4451470056	-0.05003835607	0.5562322902	-0.8044572799	-0.4396784743	0.06105438999	-0.5659800656	1.091761068	0.5763929529	-0.5920889661	0.3550762331	-0.04408721438	0.5243367398	-0.6728386846
0.1019202992	-0.3586470092	0.4816648255	0.9246655207	-0.5133471885	-0.3304329756	-1.108718621	0.7454846272	0.1547356871	-0.3376235876	-1.503213144	0.319165989	-0.8137666074	-0.09436464368	1.81201872	-0.9607315968	1.086532915	0.4324492219	-0.6441501798	-1.443674251	-1.120663962	1.507274708	0.3100435699	-0.1317601024	0.5195896216	-1.122651948	0.4151391974	-0.6094388606	-0.005312878944	0.4512359941	0.1987884287	0.4589092472	1.795366905	0.2095623321	1.376932282	0.5392357093	0.1310186349	0.2161060637	0.5082254798	-1.026717269	-0.6459156932	-0.3929951965	1.337629556	-0.6729576864	0.1074117404	-1.990268394	-0.4427944668	0.03369245305	2.249842182	1.278449443	0.08742273765	1.064951617	0.8733340398	0.5863106731	-1.528112386	0.4555017447	0.5717231198	0.558603597	2.046313905	-1.279780317	1.202175019	2.814214641	-0.3569534643	0.267049475	0.7616789564	0.1278602158	0.3334368428	0.2128141803	-0.2144757706	1.183990347	0.03985710522	1.177518507	-0.5093279586	-1.715545394	-0.9616526759	-0.7815706499	-0.2220440532	0.7007921159	1.644260723	0.7822955976	1.087968104	-0.4748245583	0.72270019	1.498941317	0.4900636031	-1.10541105	-2.069085728	-0.6711728025	0.1436881883	1.311736352	0.0533573402	-0.6996276897	0.08884156386	0.1916999807	0.6204889808	0.4178855401	-0.1388704335	-0.2546485524	-0.4203476661	0.4201937731	0.7418246751	-0.4275776759	-0.7708586142	-0.3378267853	-0.5273396541	-0.7793709565	-0.08143767802	1.410558344	-0.4404109317	0.4057723556	-0.5163761158	-1.063323476	0.1394416355	-0.1305877618	1.040129943	-0.7432991463
-0.3529656293	0.2660604125	-0.03531013741	-0.4505227893	0.4122830144	-1.35527021	-0.6117862378	0.2410998327	0.09784240676	0.01300673336	-1.70511698	-0.4933244982	0.2445563756	1.045539113	2.292727842	0.8781632283	0.2020680711	1.893654817	-0.8621862276	1.138132904	-0.5287512098	2.176120168	1.248749408	-0.6796905002	1.340246311	-0.8261003056	-1.034643113	0.4630585475	0.806000857	0.3396790548	1.684682314	0.01914763613	0.3182351473	1.257621464	1.31398182	0.6494114336	-0.5783761278	-0.04523894602	0.2684746656	0.1431752678	-1.294110149	-0.5124998482	0.0785094278	-1.179252829	0.4870298683	0.4200617016	0.4952057867	-1.494702335	1.194923742	0.325965754	0.8360864811	1.01205278	0.6192408481	-0.3369476236	0.2136737119	0.3014305871	-0.5178367942	-0.2374099767	1.520748346	-0.7328083474	2.094650075	0.8852776478	-1.631176163	-0.8798982312	0.3080771698	0.1693134923	-0.523266255	-1.391295605	-1.061893504	-0.471462198	1.234780734	0.3815420377	-0.3674651297	-0.4467838452	-1.240950508	-0.7775592457	0.3590405437	0.1407668017	1.621256959	-0.9115368548	1.770682938	0.7704214239	0.9751487283	0.4620824922	0.2444369884	-0.7061414176	-0.7605225458	0.1290721412	-0.1406150179	1.15284513	1.059866644	0.4127328154	-0.3118091974	0.9255286855	1.012184887	1.341461242	-0.5837707959	-0.124681385	-0.2801262706	-0.5330197624	0.8762352491	-0.9344961403	-0.705252496	0.9497876452	1.054317107	-1.153993058	-0.5683858984	-0.3549307448	-1.412877105	-0.5526090283	-0.00349295882	-0.9405437784	0.4008854917	1.028491762	-0.7900345794	-0.9074483014
0.2709386302	-0.7127759526	0.8945485921	0.2313972067	1.769463987	-0.3549487784	-0.2255663759	0.4505407131	-0.1405598977	1.183758287	0.1133874149	-0.002559595582	0.02549839676	1.390656142	1.050707582	-0.5392799027	-0.2637905209	2.225388606	0.05570287358	-1.741758	-0.4533029805	0.2593994272	0.7379824081	-1.266850189	1.446981339	-0.03177706924	0.6969020792	0.1640826619	-0.4701158908	-0.7181861486	0.7907867548	-1.868455094	0.3875505773	1.827494689	-0.2242552527	1.18552842	-0.7991892177	-0.2275552879	0.2285923414	-0.136399224	0.9937692129	0.5186767432	-0.374319698	-0.6771155544	0.2547688547	0.8719053526	0.8254675958	-3.072118421	0.304952741	-0.9619867888	0.2907384556	-0.8904974697	-0.143947075	0.06428468984	-0.4550707791	0.151087771	1.104539098	-1.592443849	0.171570395	-0.6591932415	-0.3498748653	-0.6910513899	-2.80114391	-0.4221833517	-0.2186297984	-0.6027814066	-1.258529544	-0.7875681912	-1.028809502	-2.338751382	1.440081714	-0.9924337545	-0.04052027901	-0.9379844945	-0.6002586585	-0.6831571136	-1.476717853	0.6643220299	0.03710420396	-1.267035706	0.2131398982	0.7461887057	1.782908503	-0.5533822189	0.02437005724	1.128291824	0.2739966569	-0.560779093	-0.8365758294	1.772544755	1.171263744	-1.419954891	-0.1146889916	-1.537921525	-0.1780901014	1.13192156	1.667403137	-0.9522297431	0.1375421799	-0.7681338953	-1.484654804	0.02780984852	-1.222084538	0.5476948136	-0.236538925	-0.4970060403	2.065702664	-0.6204639698	-0.4493194386	-0.0787516031	0.3597241424	-0.3742341344	-0.9344774692	1.634243532	-0.3848061171	-1.677092421
0.03758194899	0.1394829166	-0.297616246	-0.5122437206	1.57240362	-0.7987391828	2.622274943	0.2520964786	-1.171233052	0.02177398233	0.6715472185	0.06414440948	-0.75158877	-0.3955043453	-1.469204779	-0.7138958791	-0.6228427609	0.238410647	0.3599222133	-0.6478618775	0.5694143914	-0.4184058122	0.1694073074	-1.981742031	0.5940599486	-0.5640071058	-1.132747442	0.1011066546	-1.007242888	0.2521886105	-0.5075898863	-2.423970327	-1.34896943	2.077061468	-2.353466301	0.6400446404	0.2806858864	-0.3211519286	-0.3155815222	0.4519611737	1.650212019	1.242797439	-0.7790408862	-0.1917109418	0.3602854602	1.524479307	-0.1601066712	-2.398673509	-0.08630270167	-1.640692129	-0.3485656435	-0.9732823436	-1.899185102	0.6597224413	0.7693099056	-0.2782280773	-0.3393062301	-1.620137051	-0.2205244189	-0.4703607991	-0.9798763372	-0.4242008959	-1.373093998	-0.5125251526	-0.1738524356	-0.4085246367	-0.2587445603	1.33148943	0.06835486166	-0.4874152695	1.29605503	-0.09069627714	-1.661206743	-1.279303281	-0.4870276715	-0.6265198055	-1.281301544	0.4080525257	-0.7920949377	-1.491295306	-1.500835474	-0.03857314689	0.6704663655	-0.2894505676	0.5817174826	-0.2286222438	-0.4515916978	0.3989756511	-0.7355224523	1.144214288	-0.3452314321	0.4257687058	-0.5537822433	-1.539797592	0.7335149009	0.6782824603	0.7380097941	-0.05806411912	0.4222127385	-1.135831149	0.1583767883	-0.5518428485	-0.942434931	0.7501947062	1.263414803	-0.8989458268	-0.09001008639	-0.3256101774	-0.3445542132	-0.6353263442	0.05220634311	-0.9190508092	1.532469606	1.08705768	-1.639017585	0.6220614758
0.3549910752	-0.6692375737	-0.316322305	0.1575168693	-0.8495618727	-0.2529108666	-0.2247749164	0.7526339455	-0.1990414441	1.121896091	-0.2187583599	0.0789889312	-0.4520362474	-1.678720188	-0.7749590217	0.1695409662	-0.1138824114	0.3094524632	0.7220830831	0.3007274485	0.5967409791	-0.6785067644	0.03510993522	-0.6080489215	1.444204136	-0.09440199376	-0.2630219627	-0.3430147548	-0.6589792201	0.6062315586	-1.186126369	-1.119971309	-0.8166955819	0.9185891029	-2.06456824	0.794570561	1.331829768	-0.2476658916	-0.2736425695	0.001798832096	1.285285017	2.114637053	0.139170577	0.6799079217	0.1673248431	0.792190426	-0.2019121035	-0.5469852492	-1.565529169	-0.9161834142	-0.4833118192	-0.8925358401	-1.147050877	-0.2271504447	2.004280403	0.0597807804	1.323796989	-1.03959307	0.7217771782	0.1658158879	-1.040899426	-1.757632802	-0.009743855518	-0.5375492424	0.577935277	0.3207380004	-0.140819942	0.9831210429	0.4237734748	-0.774328525	1.063083053	0.005820105608	0.5894902092	-0.006877080673	-0.1773593219	0.9800370552	-0.06211332207	-0.3059370837	-1.525501051	-1.613688173	-1.841990922	-0.8741759426	-0.1287322856	0.6451644915	0.8173358864	-0.8879521483	-1.020916165	0.09279551957	0.3350049511	1.419712231	-0.5829356142	-0.7554082393	-1.018925549	-1.021289091	-0.3072065376	-0.07092639141	-0.0653803157	0.6173360518	0.6715452143	-0.325339002	0.5533106885	0.4837848914	0.1815761083	0.3092646925	0.517452779	-1.207103433	-0.153510322	-0.1771728156	-0.7290611753	0.4103666263	-0.05878832073	-1.235205841	-0.3501753199	1.228913497	-1.38944588	0.8692919997
0.4247245036	-0.291921754	0.4192847238	0.3928896359	-1.082376651	-0.3076444676	-0.5293449113	0.8306909209	0.3887429588	0.2432149969	-0.324033588	0.03069574564	-0.7495585451	-0.1135055747	-0.8466431396	-0.08680948916	0.4228151622	-0.6306849155	0.8855830018	0.9017335269	0.6025585817	0.1469678864	-0.3356664618	-0.7550200024	1.93437896	0.9616305036	-1.622463909	0.2164504938	-0.7422861824	0.1464386706	-1.964603387	-0.7117850072	-0.5198145857	0.2111919474	-1.314214551	0.6491747004	1.863041339	0.6272834549	-0.1889648513	0.06548103332	1.156208068	1.738050761	0.1076486279	0.6145379658	-1.447342401	-1.01285131	0.2796029269	-0.4962269506	0.9744330201	-0.8254395615	0.1300125816	-0.4123813169	-0.9781079009	-0.09458035189	-0.9151821439	-0.5344631401	-0.1610575909	-0.445802072	-1.373305347	0.5528920271	1.227688913	0.3553691	0.8990978857	0.05207968126	0.547349465	1.246213535	0.5587974764	1.997973745	-0.7480970769	0.06869944948	0.5992712017	0.1736289697	1.321832945	-0.8590047501	-0.2863671284	1.28422201	-0.3876064976	-2.061822448	-0.8327973566	-1.730623667	-0.8107108934	-1.382651841	-0.3714628712	1.038609615	-0.3522005219	0.05860559886	-1.189848603	-0.3555954125	-0.5573874972	1.031027592	-1.549442385	-1.500781318	-1.090362636	-1.191537178	-0.7898173443	-1.41344097	-1.699909291	-0.2716923658	1.032179502	0.2159687621	0.1349479211	-0.2011918868	-0.2055391247	0.8681355193	1.397956765	0.1809660995	-0.7982099167	1.227453924	-0.4199531779	-0.006066758798	0.4716601698	-0.9412331048	-0.6439571739	0.8028255391	-2.225372219	-0.321532001
0.3717817724	-0.1240968341	-0.8215738929	0.0154573735	-0.6790609845	-0.4757368285	0.1213721614	0.6433042758	0.8816871658	0.6194221543	-0.6108019277	-0.128381965	-0.8218525778	0.2519636894	-0.07334920533	0.4809184239	0.4629513456	-0.717035736	0.7258485714	2.246719326	0.7134600239	-0.1063608043	-0.203655892	-0.6507061766	2.058569007	0.7494600538	-1.540903349	0.2225561064	-0.8635716811	0.7918623733	-2.989101065	0.002036407807	-0.07707648535	0.678051147	-1.223283021	0.7392518572	2.649134596	0.3967670047	-0.78604723	-0.2941539111	0.4779674559	0.1595489806	0.2330104409	-0.01194757117	-1.407423227	-0.8194403791	-0.1685792906	-0.1254912506	1.249043908	0.1564965065	0.9316808262	-0.2224061984	-0.6527575372	-0.7509718974	-0.1388230353	-0.4639658222	0.9623315195	0.2632665177	-1.430517407	0.5099845403	0.7997110545	-0.2627887611	0.6299764099	0.1998040901	0.4076417702	2.064006539	-0.5976678824	1.72524839	-0.5891657316	-0.04497125564	0.850159522	1.262199889	0.4524275634	-0.004390754682	-0.5388457152	1.023457938	0.1441604737	-1.262946359	0.01308234303	-2.532982601	0.0951380476	-0.7338839683	-0.2372486931	1.797386295	0.3764296908	-0.3502773627	-0.3963346638	0.2604457013	0.6813527374	1.672890264	-0.9913990199	-0.1184287262	-1.232384641	-0.4700878037	0.6694670275	-1.23699316	-0.4098377607	-0.7191884679	-0.118092164	-0.2725591638	1.081132944	-0.7567165245	0.3865023031	0.9257097869	0.3365609245	0.002934824463	-1.438006331	0.630491428	-0.49731584	0.7650071891	0.9724817468	-0.1267032246	-1.229952353	0.5938112076	-1.385629622	0.07329531539
