melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120
0.3104661383	0.5743557791	0.3580445238	0.8344801813	0.6417970727	0.08785338736	0.06417351108	-0.6717169092	0.4212096913	-0.4168308347	-0.6077439294	-0.00647612613	-1.293855561	2.034057752	-0.6462576617	-0.7309157067	-0.01537182377	-0.1093631671	1.26080471	0.6596477753	0.3683939936	-0.4302078246	0.6328657995	1.099308726	-2.085226763	1.669615764	1.304405826	-0.3495562264	1.649689166	2.011246365	0.5529515193	1.404270055	0.9946786262	0.4061620259	0.6764417571	2.55754058	0.5835152302	-0.4117978463	-0.0362462418	2.001067315	1.00650443	0.05726913143	2.026017444	-0.1770532593	0.06321010343	1.007459922	0.1133326461	-0.9798439674	0.5315055519	0.3422425061	1.225369105	1.61444411	0.3567288802	0.6188669943	-0.4542637405	0.06166572759	2.080038224	-0.3310571234	0.7282133813	-0.2873383826	0.4216261144	0.8823776274	-1.037077035	1.081428937	1.923308817	1.126250307	-0.1342342712	-0.1739376756	0.6521670637	0.7437580892	0.8997011798	-0.8542841683	-0.5877845355	-0.568123154	-0.2924481517	-1.961995368	-0.1852044576	0.3816614452	0.3768484409	0.2230397596	2.138080502	1.020296292	-2.102433541	-0.1438310946	-1.994842033	-0.4634442591	0.3224821494	-0.9179439174	-0.4597470237	2.198343766	1.3909149	-0.5380498879	0.3349400551	0.862135282	-0.9471978004	0.6324459417	-0.6636321874	0.3042533757	-0.1406845243	-1.579631913	0.4512683451	0.7221906125	0.7016236727	-1.697332882	0.737461876	-0.1653171059	0.8607151438	0.4239964266	0.418218473	-0.161630879	0.1979864304	-0.5406035163	0.2514000493	-0.7257390062	-0.2971809736	-0.8605202149	-0.03714400333	-1.342562841	0.6906221238	0.1247999809	0.03012234491
-0.06602606907	0.3991625874	0.3776359445	-0.490316225	-0.4470464943	0.07136047673	-0.2332723948	-0.2344975604	0.4120038951	0.03899626824	0.5377751218	-0.1347349589	-0.9715994594	1.669132296	-0.4893970575	0.4835058993	1.926960523	0.3462738521	1.184103086	0.9370945261	0.5010939483	-0.006321313849	0.4731095971	0.5113417254	-0.3959528407	0.4592441319	1.614169244	-1.684758183	0.6988343303	-0.2025293411	1.469261539	0.4230614908	-0.05308606588	0.208510679	0.01850011994	2.453661855	-0.7963189483	-0.282722659	0.6053882046	0.918577117	0.6155443025	-1.411477913	1.296562632	-0.0548162811	0.164027968	-0.9439790777	0.3749793586	-1.159997279	0.8888968499	-0.03842386094	1.162973272	1.847382742	0.6402362838	1.263626303	0.9638941544	-0.09251763979	1.425022121	-1.402222102	1.352377399	-0.2397018312	0.1314113617	-0.4683420888	-0.686119821	-0.4475168782	0.7408415429	0.4832152955	0.5061761955	-0.7589524761	0.1542723192	0.08045086573	1.438439563	0.1708329058	0.1518488497	1.288583425	-1.262979529	-0.8169030131	0.1667183601	0.7245824459	0.2489258853	0.2692543709	1.266947685	0.9153083495	-0.1123893509	0.7810084847	-1.847553614	-0.4944009181	0.7761477198	-1.018882599	-0.3476970039	0.3404399585	0.2775215248	0.08139493772	-0.7975913076	0.4402281702	-0.3291714148	0.4299363772	1.360586455	0.1369409747	-1.425182421	-1.212719253	0.13281055	-1.430073571	-1.102738254	-1.488939104	1.084363476	-0.8665582511	0.02123615965	-0.5746818383	0.9070056328	0.4345693006	-0.08756198034	0.577819674	-0.06113832271	-0.4447167888	-0.6577688924	-0.6515769498	-0.1630924202	-0.3747890591	0.7502228497	0.160191358	-0.363492097
0.4739098252	-0.8214119562	-0.3590019544	0.1496007895	0.4541225631	0.4669139616	0.4767720744	-0.8379473847	-0.2282838156	-0.1694312376	1.117829398	0.2966944516	0.4163716383	1.038001891	-0.3062111782	0.0512931499	-0.1525805038	-0.2238270013	1.264776955	0.9278693227	1.054463768	0.3099347213	-0.9639704504	0.1583825538	0.5768498911	0.2477058761	0.9640703488	1.529298129	0.5032460112	-1.262418129	0.2635920403	-0.6832885344	0.7774359164	0.02144813536	-0.3607385563	1.549490731	-0.1140450778	0.3857454294	0.02822432422	0.7881498942	1.558593539	-0.7719956638	0.5436520608	-0.9591546726	-0.9298301743	-0.09313050468	0.585250722	0.1366938226	0.3752056927	0.5705413769	0.8120322543	1.650725115	-0.3206951382	-0.008499211749	0.7133451172	-0.08990117173	0.4457954105	-2.322195662	1.71022993	-0.9276043026	-0.02912000387	-0.3470339714	-1.036667291	1.726127592	1.055341523	-0.04013169452	0.07004355694	-0.2943091436	-0.3891874929	0.2328184532	0.9361874244	-0.4797753135	0.1144632709	0.5398759814	-0.7367525211	1.080826787	0.7201868181	0.4716230936	-0.08967597241	0.14752111	0.6975164059	-0.7712609614	2.283933654	1.19810927	-1.781407633	-0.3987426201	0.7962211628	-0.173334261	1.175369449	0.590374973	-1.001050917	-0.04446609874	0.2222276067	1.049134846	-0.7903884291	0.05457947439	1.154672241	0.04795791443	-0.3864776169	-0.4161296838	-0.088580154	-0.7443921082	-1.321905369	-1.494724292	-0.4377554978	-2.331792525	0.1234770093	-0.5567281072	-0.7466474789	-0.1943403402	-0.2647898583	0.1255426375	0.6942383916	-0.3857575051	-1.143866572	-0.4111367165	0.05343187319	-1.28481711	0.7043093362	1.398414235	0.9741228297
0.07221687376	0.02255050611	0.4750552761	-0.01318278945	-0.3106007118	0.08520759369	1.116961551	-0.6539126768	-0.7366665517	-0.16381502	0.6796117259	-0.7422646317	1.032573063	0.8432311125	-1.003723251	-0.001941231197	-1.021054667	0.5545928141	1.52111284	1.260541341	1.097157092	-0.2072436337	-1.910824212	-0.6881541847	2.214289755	0.2172284982	0.5855143291	1.020669806	0.1227143581	-0.1448488862	0.9520641547	-0.9368745923	0.7878456172	-0.8337603044	-1.424678901	1.017799033	-0.552548404	-0.08162749597	0.7286186803	0.5392710616	0.90574248	1.255426177	0.9498961884	-0.7085713651	-0.7953736627	1.225353684	-0.2771318371	0.4784972336	-0.004448490985	1.41524155	-1.23366164	1.385218167	-0.4734540756	-1.513436022	1.880619864	0.7859191126	1.168767903	-1.287677096	1.925156949	-0.421621243	-0.09379637638	0.1806571587	-0.4592954213	0.1895750313	2.157749107	-0.4252979059	-1.198402148	-0.3504037584	-0.3455698758	-0.203748066	0.4553544593	-0.5168056712	-0.7079124734	-0.4379125036	0.8458666001	-0.4561683668	0.3722151732	1.100154604	1.339537765	0.5744781681	0.8837804493	-0.2600049074	0.9722453715	-1.538992677	-2.343198171	-1.257826982	0.5917376949	0.007842996483	0.3043271182	-0.2965136436	-0.7179856037	0.5732879733	0.2722638227	1.523055519	0.09372400245	0.1557763581	1.326387192	0.7020633837	0.09752648558	-0.8491525617	-0.4512796949	-0.6201199047	-1.835424593	0.02813998502	-0.9883246192	-1.009601072	-0.2832479724	-0.8477676845	-0.8493286375	0.000536837794	-0.5159026738	0.004156316592	1.854129612	-0.1222907244	-0.5750181138	-1.335302778	0.8751295691	-0.2694833801	-0.8043780193	1.246465207	-0.7997787317
0.1607075156	1.144437337	1.468832215	-0.1499617675	-0.7636582609	-0.3642385955	0.4846480259	-0.41620974	-0.6835270747	-0.3108499242	2.086386387	0.2730859193	1.136424453	0.6475467497	0.9946142235	0.05102161496	-0.9071572511	0.9008182894	1.254372864	1.60034303	1.519358272	-0.1102141609	0.5952568144	-0.7010585612	0.1744130765	1.105259194	1.47124867	0.6401116022	0.5155012185	-1.304519333	1.618698268	-0.3554832107	0.8610535184	-0.3755649167	-0.4020036659	1.752251082	0.4604052094	0.8844725647	1.139711681	1.180728073	1.597526159	0.8037103662	0.009904250071	2.952600626	0.6352686725	2.629054623	0.8463479569	1.16616555	-0.08059357352	1.857017136	-1.800486139	1.79254716	-0.6433643351	-2.061282042	-0.6428411616	0.03382311069	2.818766053	-0.7324814421	-0.5512239301	-0.5549873601	1.566056545	1.290895218	-0.2260365502	-1.95950259	1.592202331	-1.024079374	-0.6166033264	0.491667584	1.058165078	0.7982795063	-0.3936522948	0.08531011084	-0.559264868	-1.217789564	1.687301253	-0.2919691173	0.7723468598	1.659475541	0.6033737066	0.3300445833	1.366651075	0.4953152845	-0.6145343521	-1.565478503	-2.930099795	-0.8507823561	-0.009735405796	-0.0130345058	0.7089362072	0.132326865	-0.8774499798	0.7848699278	0.4568323014	2.148936619	0.8288979732	0.9589144746	-0.7124534478	0.7204095704	0.3556049527	-0.6114178633	-0.1874017214	1.051645855	-2.272424183	-1.665195637	-1.028544626	0.1828798751	-1.424682359	-0.6195292007	-0.5243349834	0.1211766563	-0.555740209	0.1181315394	1.007476236	0.3266158366	-1.05974041	-1.357535146	-0.5073535735	-0.3322567494	0.5639453936	1.592235337	-0.582198505
-0.6368580033	-0.04380794584	0.2536835859	-0.3841345619	-0.389804347	0.1880796694	-0.2869580694	-0.3017834356	-0.7979743422	1.285833394	-0.7971156855	0.1003125652	2.080275762	1.116133694	2.060267419	0.8592191672	-0.05405181139	0.7014552497	1.124018359	1.31226954	1.354559417	-0.3937105687	1.443550958	1.067346907	-0.5175585115	0.605304753	0.5337173076	0.4306683087	0.6550303622	0.05879887056	1.734068523	-2.019505022	0.03535437535	0.4742250917	-0.6609016728	1.901074768	0.1757694423	0.2968818894	0.7753023724	1.903024245	1.44556669	-0.6921798043	0.1636872777	0.9525911811	-0.6390602411	-0.1890815264	1.2218085	0.5389672298	-0.08171943439	1.939277343	-1.016557339	2.246447393	0.1268842297	0.09267919603	-0.2938571193	0.9911119881	3.084389467	-1.158164011	-0.6170602352	-0.04821251584	1.551640845	1.827388967	1.235722496	-1.680818445	1.562852467	-0.8941625213	-0.01494818599	0.7849842722	0.527587126	-0.05564252993	-0.7461112911	0.7493625878	0.5988125235	-1.411237739	1.550967505	0.8153889313	0.7845418117	1.405250231	1.202530471	-2.371526061	0.6399378015	-0.09719122957	-0.3291771839	-0.7854058244	-1.264091934	-1.685183461	0.07046402957	0.6595597344	-1.048575697	-0.7483816478	-1.346277786	-0.3773583564	2.421408296	1.647826386	0.05033860739	1.109397729	0.1251599024	0.5579401618	-0.3251364936	-0.9048757513	0.8235061994	1.706232633	-1.46249391	-0.4377962838	1.264301957	0.03347977416	-0.9734329203	-0.4510016646	0.4344565405	1.35020915	-1.44347913	1.04429954	-0.1730634602	1.231508315	0.08559677064	-0.2810697682	-0.9951295273	-0.2419920218	1.285073019	1.770317291	0.5622032048
-0.6510608768	-0.3338826561	1.291405413	-1.01466792	-1.299545722	-0.3990758352	0.05032429682	1.671468748	-0.6569106578	2.919494796	-0.2602641025	-0.1575125794	-0.8049796049	1.557249939	2.151854978	1.960931672	0.02540368601	1.105166602	0.9927183032	0.04978556787	1.171762477	-0.5465787617	1.175114207	1.495849858	-0.01698826136	1.182149102	0.02560502457	-0.5751788901	0.4761445938	1.409555061	-0.2415407345	0.42369053	0.5397187665	1.817887671	-0.3487246914	1.344400292	0.5393108287	-0.3426302199	1.28109047	0.7911217604	0.8507773714	-0.8631312689	1.092665331	0.1268682502	0.7654181877	0.674915523	0.673716924	0.7848970527	0.3964227178	0.4369684159	-0.2100461347	0.9870028788	-0.7625815406	1.254301728	0.8604332172	0.2863891365	0.533223614	-1.077199348	0.09887367516	0.3801120384	1.598738702	0.02257293425	1.45817268	-1.749187374	0.4668048555	-0.9756568162	-0.9604326963	-0.523465582	-0.1396162678	0.8557232953	-0.5396505308	0.7978950843	0.5101648048	-0.06777750179	0.7772706582	1.793494398	0.3674910079	0.6327517943	0.7729258949	-1.100079039	0.0722680639	-1.037564439	-0.06086133898	-0.3224819605	-1.056030386	-0.06028699305	-0.3660720083	-0.07385691344	-0.7156285373	-2.117945174	-0.7255686659	-0.7975346511	-0.2338746412	1.008024236	-1.05302026	1.764977825	-0.07608294494	0.1840464112	-2.326955423	0.1152413711	0.3475181607	1.07967721	-1.928670753	0.8930371412	0.8470059437	-0.6748008112	-1.924069562	-0.5709792352	-1.240997672	1.698866174	-0.3993013608	1.121903933	-0.3465538552	-0.448884933	1.17289083	-0.7771954693	-1.037509139	0.2458429036	-0.1586286993	2.719352149	-0.5069600586
-0.5496389148	-0.8388174865	-0.1496829675	0.1098839528	0.1626584834	-0.4943349097	0.8489287305	0.2212165782	-0.6223713558	0.08785446616	-0.8712417559	-0.4900958371	-1.058435234	1.299268749	0.8928426558	0.9502694265	1.24606575	-0.6121166947	1.255540489	0.2746480036	1.476612893	-0.536371194	-0.02373087288	0.3213182507	-1.008696361	1.893740096	-0.5250117413	-1.636770185	0.6675114874	0.7691548705	-1.403492938	-0.3414300352	1.297529578	2.052390989	0.2909193516	0.9304536747	0.2418670201	-0.4968410766	0.7556254459	0.46716515	0.8608606288	-1.220891305	0.5293876479	-0.0903394408	1.584732646	1.831881703	0.686308775	-1.355852338	0.4642943556	0.4357728834	0.07202878771	-0.8627043439	-1.814114571	0.1696775235	1.580304623	0.1696526588	-1.091003115	-2.301711992	-0.295379629	1.459229988	0.2598568422	-1.063058086	-0.03318844911	1.288890767	-1.37076942	0.5294672851	-1.537715206	-0.3935436721	-0.3715864564	0.4389066874	-0.6104273042	-0.2320982998	0.01000216446	0.5282904038	1.513915863	-1.066646913	-0.8302296947	0.01263279661	0.3474580872	-0.3020884162	1.082222697	-1.030132019	0.005479977637	2.001616339	-2.290640437	0.5566715218	0.9170925746	0.06942273024	1.006609692	-0.7475995441	0.1868640205	-0.01279862111	-0.2020453527	0.7509078875	-1.70684407	1.522661699	-0.4160679347	-0.6191677441	-0.8620368639	1.881338835	-0.7045847245	0.7095172772	-1.376897253	-0.3871052015	0.7313186979	-2.199290185	1.702641657	-0.5392831119	-1.45699071	1.238665685	0.4276211488	-0.7341641132	-1.419576532	-1.01463044	0.4693839262	-0.7562586326	0.7443709024	-2.235979957	-0.3680726564	0.3441166138	0.02511707042
-0.6147707132	0.5406445561	1.112111599	0.3876405128	0.2519270888	0.2515321602	1.171449205	-1.013623048	0.2563576212	-0.5246023872	0.6471346205	-0.7555292031	0.4216987235	-0.7840153925	-0.1377116301	-0.5293999305	-0.6880529402	-0.688381487	1.245576323	1.508564035	0.5414410624	0.8463344473	0.6268872495	-0.7536231631	-1.047781553	1.074173637	-0.06371087188	1.077599666	0.8105893073	-0.8433925753	0.00182339253	-0.2615133758	0.8434478443	-0.0167539331	0.1732662552	-0.4064690678	-0.04646336	-0.3411860125	-0.6151192566	0.3814795615	0.3402175359	-1.180443537	0.9467603715	-1.91324717	-1.368481724	-1.256395791	0.5596939506	1.098943571	0.3120711978	-1.26631906	-1.206411817	-2.163662074	-1.188371775	-1.121480068	-0.474934482	0.2238098846	-0.9063857869	-2.661426644	0.7778875887	1.293915214	-1.058754031	-1.59449275	-1.341519785	1.818517001	-3.312015959	0.7993416572	-0.6838983133	-0.6626073732	-1.466652718	0.2151673921	-0.8085512497	-0.4726875588	0.08346656484	0.8842855206	0.3409011251	-0.7299222912	-1.35271714	0.6654192358	-0.6354963651	-0.6659223717	1.276444576	-0.9317761741	2.23044625	-0.03694908942	-2.824552156	-0.2886598204	0.5740940769	1.011933622	0.4626538163	-1.153779267	-0.7609544261	0.5732808976	-0.2264810993	-1.115804506	0.1107436784	0.5082846655	0.4695868552	-1.584120427	-0.2906052959	1.777639009	0.4568641929	-0.4038715194	-0.8278583399	-0.1502175829	-0.701407964	-1.859346571	0.2529312996	0.9032287661	0.6641564472	-1.899313529	-0.5723107513	1.130842694	0.2093872818	-0.03096170439	-0.3120298473	-0.6051176443	-0.4595380249	-2.108607636	-0.7391512501	-1.629457015	0.5364168999
-0.7839765887	0.1622224688	0.3350693904	-0.7113371398	-1.253637111	0.1938389906	0.4055624174	-0.7429025972	-0.06528621545	0.186387057	0.331914814	-0.1127222352	1.276039698	-0.8869527124	-0.8531288434	-0.5682419771	-0.3747756622	0.4721739896	1.199573049	1.847050958	-0.2934641942	1.535243716	-0.1343261033	-2.030141395	1.348329531	-1.287912612	0.536762056	0.8861336964	0.7216419188	0.4703542536	-0.1308182716	-0.4645787758	-1.251427635	-0.6363555233	-0.3573803832	-1.784919632	0.2305657878	-0.01842167992	-0.2157280671	1.306719342	-0.9008564429	0.6563659455	0.9049491687	-0.8071502585	-1.900936968	-0.9603543528	-0.7339627021	1.330374382	0.4619046199	-0.9535416119	-0.2679854552	-0.7228356453	0.06384715201	-1.263067409	1.132594713	0.5612005685	0.1161505767	-0.9834846332	1.440609972	1.2457853	-1.961808047	-0.422120974	0.1503007002	0.5504498449	-1.561169701	0.8429071423	0.04345042095	-0.2995467017	-0.6435908259	-0.4111570681	0.03369914375	1.14911908	0.3760732058	-0.4383469215	-0.1184321114	1.788832347	-0.8495283684	0.8284785924	1.411825575	-1.370883775	0.5710658675	-1.248386682	1.718805395	-1.031895211	-1.280841092	1.006314757	-0.2011153874	0.5026980081	0.2459947686	-0.7625586448	1.461634215	1.390080786	0.3530744869	-1.692442341	0.9986127934	0.8107314711	1.48104756	-0.385415758	-1.039638693	1.521627109	-0.03902613421	1.461086946	0.0003331270408	0.5798853431	-0.52641059	-0.04881405409	-0.8389424873	-0.8118981638	1.169574197	-1.511149792	-1.861705224	1.127807694	0.2829871297	0.7474330232	1.139110013	0.1584951505	0.258733226	0.3292349448	0.3684619316	0.2667469021	-1.35327544
-0.2556591403	0.2892483142	0.4656482071	1.024340623	-0.1570755047	-0.7005917687	0.6029162526	0.02165048004	-0.09862789343	2.11130783	0.9663997046	1.468167362	1.077242311	-1.114620595	0.4212195409	0.4909180654	-0.7503516558	-0.5916941721	1.053897278	0.2334808329	-0.0926565376	1.60088321	0.507342717	0.004134154932	-1.231288449	-0.232056599	1.75934811	-0.04570864396	0.6245814982	0.8264049927	-1.053197214	-1.499527731	1.013759119	-0.3911608249	1.276739647	-0.6497881221	1.14669234	0.8915120795	1.173111389	0.2636823737	0.1457608863	0.4395020459	-0.4191503072	1.949941643	-0.5330367374	1.344139982	0.9381620724	-0.9346235737	1.111968324	-0.1088485006	0.652680379	0.6940079571	0.9566172281	-1.745278904	-1.078735717	-0.1741313862	-0.6333276638	-0.8233056027	-1.247826748	0.7831168831	0.7934445236	1.143319243	0.4003036028	0.2607100236	-1.377451543	-0.8481676343	0.009868578584	0.1130279295	-0.2912319875	-0.6668618706	0.37593178	-1.547387029	-0.1784406619	-1.241621016	0.1394935009	-0.1250136624	0.01253830017	0.5367736561	0.5170491287	0.4740276505	0.5882901104	-1.946335943	-0.6238693496	0.4215201921	-2.122585582	1.289980696	0.05091504453	0.1933860751	-1.781041012	-0.8336527753	0.9184797667	-0.09952352503	1.003049319	-0.6880075024	2.165225741	0.9391484951	-0.01164255498	0.2736811798	0.4482657994	1.559607529	-1.053980972	1.694531274	0.9084703718	-1.151160178	1.59033551	-1.000941865	-0.8989439174	0.1141119484	-1.169280615	-0.3848904109	-0.8764984454	-0.7099219988	-0.5998444678	0.3875070313	1.078897388	0.5598102717	-0.879018421	0.6198565969	0.5641957459	0.04832641981	-1.331979182
-0.2157653666	-0.568379022	-0.4166701323	0.04013868576	-0.4181256451	-0.2251201033	0.5627396811	2.049595826	-0.6886293637	-0.4695284895	-0.691531437	1.361766593	-0.3986194419	-1.625298712	-0.8348873015	1.407049582	1.805060608	0.4528454558	1.107965737	-0.12342255	-0.8602751143	1.856108855	-0.08483279037	1.457831613	-1.769318661	-0.8224736585	0.9966678659	-1.233225517	0.2604427279	0.5702963213	-0.1087578712	-0.3687626957	-0.09130108864	-1.005025677	0.6562205352	-0.913496165	-0.3952424526	-0.4199499024	0.7179597655	0.3494740933	0.645809263	-1.832986137	-0.4518790785	-1.008468067	1.100236234	-0.1450444782	0.5774457615	-1.715282007	1.516379595	-1.487281178	1.203560224	0.2896295077	1.275512652	0.8940958726	-0.635645727	-0.6491117588	-1.291347886	-0.7284200817	-0.2895673625	0.4863768467	-0.2072424963	1.184200061	0.4628996698	0.1610251322	-2.269753579	0.0191202831	-0.08561821448	-1.451498076	-1.710996521	-1.422520052	0.4896327702	-0.6379679754	-0.1214604596	-0.8997643543	-1.13769129	0.6316801156	-0.3260564081	-0.6746735741	-0.4210743494	-1.173503919	-0.2554425446	-0.7433662734	-0.03474783409	1.348541804	-1.180463072	-0.08121577439	-0.5097767392	0.6787782627	-0.08657004853	0.5330511446	-0.4700155715	0.3433153112	-0.2431013212	-1.437157893	0.5255145022	0.6934313717	-0.469277573	0.1314819257	0.2068572373	0.5058096563	-1.195626553	-0.6083053598	-0.1639336644	1.625273084	1.234369984	-0.4027887828	-0.5066180114	-0.568723799	-0.1588874843	0.4713558412	-1.589064549	-0.9657400326	-1.659441826	0.3082560765	0.7429357584	-0.07163546838	-0.3469123861	0.3612848834	0.3940991097	0.2269498127	0.3258828344
0.5235018571	-0.500941313	0.07337842441	0.5184891622	0.1277465444	0.750830303	0.9707691122	-0.7763074654	-0.819134577	-0.954889672	0.3682667966	1.376878349	-0.7372124033	-1.750881419	-0.7221986779	0.8863713557	-0.9588641136	0.06604812231	0.9641036189	0.4844353946	-0.4618499596	1.65634856	-1.970744287	0.5148016911	-0.691403165	-1.223015461	0.6654016347	0.6655545624	0.7418473173	-0.03198776419	0.4006819103	0.7093597216	0.566593661	-0.584091685	0.7064903686	-0.9172143957	0.1714843123	-0.4392038339	-0.007205295133	0.7695786124	0.4023734539	-1.246798782	-0.4448047355	-1.66600678	-0.351059363	0.9483654144	-1.186232071	-0.353757272	0.9998520517	-1.081448177	1.647505783	0.3500903205	1.21976605	-0.03195192352	-1.56367912	-0.6425791313	-1.1225334	-0.7922813407	0.1890397213	-0.2162216436	-0.4012857953	0.8587972902	-2.439548664	0.8436276561	-1.744016686	1.118399271	1.004927137	-0.8065948094	-0.9529281529	-0.213829785	0.7556355819	-0.253800076	-0.7248230837	0.5341823735	-1.295880275	-1.293340038	0.06494361455	-2.24240914	-0.001398926337	0.1411339166	0.5941814384	0.9384667561	1.625909951	1.361336912	-0.7275106321	1.099634148	-0.6207452849	0.8362513818	0.7462792379	0.7762438003	-1.481670733	0.4244463028	-0.0795432767	-1.540435707	0.5958804297	1.042464982	-0.4081982727	-1.292862187	0.05053401748	1.37048228	-0.5226599114	-0.622304157	-0.2460089011	-0.617714083	0.4265125851	-0.1290427044	-0.7277382526	0.4750724107	1.592658752	-0.4590154786	-0.04378833731	0.2543163524	-0.3109569728	-0.1039275154	-0.06210097523	-0.4570975836	-0.2596442396	-0.9693012991	0.6000791596	0.523090085	0.6942001934
0.05974791501	-0.518205956	-0.5681251746	-0.05257196174	-0.1300054939	0.5661098906	0.8205089477	-1.085001886	-0.5282880801	-0.36703773	-0.2265633357	0.9795712858	0.4834827045	-1.608484856	-0.04492884178	0.7192101844	-0.5656280741	-0.198738078	0.7748894659	1.37048016	0.3160182826	0.009595780584	0.6968313746	-0.6889233652	0.9023880664	-0.93258628	0.2142744338	1.567638465	0.4845229972	-0.9693868785	0.1900364899	-0.2927181816	0.1226635421	-1.136629716	1.193320595	-0.6119534247	-0.6940884478	-1.017187989	0.28850337	-0.0264527739	-0.2357062299	0.09831855022	-2.136642012	-1.28061714	-0.253230241	-0.4379947072	-0.4962824663	0.03393907249	0.486669717	-0.6572672537	-0.6448228696	-0.04053956034	1.109979697	-0.6683810109	1.428321154	-0.2828383404	0.7477664839	-0.04908025904	0.3530045065	1.033894605	-0.595184587	1.574468896	-1.215148991	1.795195352	-0.9904179152	0.635566567	1.312626008	-1.223735672	-0.737933371	0.239668891	1.098791289	-0.2272101858	0.05189406669	0.2396372934	-0.175298534	0.5412182117	0.2702724059	-1.443881762	1.89896353	-0.4224840436	0.04402051805	0.5319969924	0.4286337965	2.157463712	-0.7681616078	1.457470734	-0.5409193801	1.197948209	1.199372583	-0.6448482978	-0.5113183162	0.4487086763	1.0365826	-0.6611589369	0.7229056437	-0.1746523662	0.6198959803	-1.496496196	-0.632720557	1.117254594	-0.1198422384	-0.03831942445	-0.4034344264	0.7036118984	1.011194224	-0.1450923522	-1.191474937	-1.019301606	2.09071234	1.364965109	-0.1349811377	1.551785858	0.6019996635	-1.038282708	0.3213693045	-0.3682903683	0.3270783115	0.1363068371	0.188956608	-1.187411824	0.5341372456
-0.08413652183	-0.3150915073	-0.07377191076	0.794781638	0.1261903082	0.34997404	0.6945792481	1.888083724	-0.3074819247	1.57070762	-0.0583115424	0.9216087954	0.03415076821	-1.744868173	0.2340636351	0.4391423231	0.5819832975	-0.1431605608	0.5535331399	0.5707883193	0.6512520661	0.09404132086	1.139181633	0.2112956318	-1.007297961	-0.306443447	0.2730058651	-0.1030767733	0.9562422996	1.068180581	-0.6746501076	2.338494235	1.212213504	-1.606355982	1.183223296	-0.9664604291	-0.08515318617	-0.03222760615	-1.827493716	1.084820961	0.2449013925	0.9476608393	-1.88807933	-0.09612990597	1.469112151	0.7031560719	-0.3956109259	-0.4029856977	0.2149255804	-0.9628600746	0.07139304184	-0.4127398816	0.7735154574	-0.4704615356	-0.3736098363	0.2041216423	-0.7981574034	0.2081552187	-1.371727187	0.3336863749	-0.2792726055	0.9825218036	1.045757613	0.4725614405	-2.652635675	-1.032603644	0.6381382507	-0.04434919911	-0.7636660018	0.673632309	0.7668754674	1.231453955	0.9601263607	0.7273540644	-1.288405146	0.08878208816	0.5366395646	-0.5448459923	-0.5840077072	-1.848928729	-1.115518857	-0.1732567063	-0.8353818315	0.5007011712	-0.9167102149	0.8184484735	-1.372944789	2.0604954	0.1781559576	0.04827200611	0.9036834401	-0.7790467975	-0.4493073575	-0.2135931686	0.692350186	-1.343642844	-1.646616229	-1.610661868	-0.9561112314	0.3206142091	-0.4334048081	1.308409435	-0.4934081906	-0.3264968278	1.280608985	-1.016624124	-1.050179529	0.1928435152	-1.300237818	0.6037394145	1.111181477	0.1967776147	-0.4741331872	-0.2406725043	1.190976066	0.7566031394	0.2602700691	1.21653124	0.9652688029	-1.636160131	-0.3582598413
