melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143
0.5457660032	0.1122292535	0.6185579564	0.1278736029	-1.033621135	-0.2992714962	0.1853446551	-0.5251574502	-1.730097219	-0.5172892547	0.03534470063	1.082937853	0.2931587707	0.4181266166	-0.3907186446	1.085741173	-0.07606100056	-0.505443223	-1.168144127	0.1702650365	0.4404525992	-1.382517353	0.1863955967	0.2595062516	-0.4672027521	2.295886244	-1.265577831	-0.5102560131	-2.199763076	1.009452315	-0.4009874834	-0.03900516854	-0.6283068008	0.8991318736	-0.1893857158	0.3894585471	0.5403722291	-1.023431452	0.6502061928	-1.326116451	-0.06118633255	-0.6028193879	0.3394805064	-0.2138208772	-0.8351450595	-0.7277745964	-1.096333887	0.5849413306	0.1441029712	-0.04229232338	0.2696692082	0.6480186076	-0.07990257963	-1.162125413	-0.2763023172	-0.3027836009	-0.08671829514	0.5008228196	0.7600944674	-1.27118433	-0.9343243112	0.1329423748	1.291974168	-0.228897791	-0.4716046053	0.1165775116	-0.3507988714	-0.2515253158	-0.6776728366	-0.05602605478	0.3968314808	-1.085772121	-3.026718975	-0.1435607189	-0.05457489841	0.3333212941	-0.05200758729	-0.7192955341	-0.7071101462	-0.1732614429	0.280439285	0.3390259281	-0.1375309192	-0.03870530862	-0.4943713263	-0.3922426903	0.2859510465	0.2366553843	-0.1195197502	-0.11968146	-1.6464033	-0.4133377104	-0.6978281078	-0.6941755329	0.3100431638	0.4552241877	-0.5558979044	-0.1661015462	1.023456054	0.5716357146	0.1087203292	-0.1344128985	0.8256275018	-1.776566034	-0.4696045539	0.847283021	-0.06602661723	-0.6673810677	0.03426008539	-0.153327469	-0.9182619915	0.01087213192	0.0152005025	1.68301571	0.459516111	-0.7382974957	-0.7865196131	-0.330285796	-1.821870303	-0.1826068617	-0.230765426	-0.8200329623	-0.858436777	0.5416777457	-0.03198611946	-0.310834213	-0.3579575064	0.1429002505	-0.4137139986	-1.047088193	0.244366428	0.4346734032	0.2714744358	0.09227617326	-0.4600205558	-0.4640064893	-0.6561605904	-0.5445266712	-0.3151739131	-0.554709994	0.4747416796	-0.6740236396	-0.7865861472	0.1638455555
0.596492283	0.1644513661	0.8038282525	-0.09281264578	-0.6051197684	-0.2204424814	0.516451559	-0.133248958	-1.52576304	0.06365450676	-0.05874210711	1.463318369	0.05168505278	0.4991645885	-0.3316203243	0.787171522	0.6390227212	0.005690353295	-0.9085117329	-0.0171596718	0.4524985823	-1.026975288	1.084178978	0.02849578752	-0.3494669866	-0.3346045375	0.4461876554	-0.4392635307	-1.075805041	0.7437481809	-0.2597206357	0.162928264	-0.3421844025	0.4196075101	-0.6597397741	0.3807887195	0.9215361979	-1.047390441	-0.04274184397	-0.3780729526	0.4877170976	-0.8698895374	0.6417299371	-1.093698511	-1.04392346	-0.5408863794	-0.8405379242	-0.3872305238	-0.3070403147	-1.160450244	-0.4747572346	1.176838506	-0.772604411	-0.3070535256	-0.1374501878	-0.5768260562	-0.2148374191	0.374196815	-0.6006128169	-1.012940011	-0.3611051811	1.479192438	0.6669701892	-0.1982223235	-0.05044740553	0.1317873953	0.3840153648	-1.623771383	-1.855404526	-0.9506053135	0.5480752275	-1.475218909	-0.6205311495	0.7451448707	-0.8885003487	-0.5989648071	0.4331160107	1.616269026	0.6687773924	-0.6812876371	0.2505420543	-0.8410794501	0.012352667	0.1750666164	-0.5519675622	0.09765956322	0.2318886748	1.048105075	-0.27342686	-1.070917211	-1.666749666	-0.4732218839	-1.407575386	-0.549255621	0.08388202653	0.6155548407	-0.03959233048	-0.3729594124	-0.05834866564	0.2012392301	0.4957183082	-0.9001685308	0.8215589861	-0.2875398344	-0.6795442155	0.3807026154	-0.5401938831	1.100560389	-0.6601610567	-0.0266799001	1.601258687	0.1353424145	0.5919885382	1.116150768	0.5554158305	-1.430867234	-0.1774149335	0.07545367508	-1.178802136	0.271875253	-0.7906128413	-0.3161464492	-1.602794971	1.143737221	0.2076359238	-1.21900337	-1.030075723	0.2982284671	-0.2760113443	-0.960648728	-0.6852947069	0.2727965059	-0.04999521996	-0.2889344665	-0.1065726433	-0.5073139169	-0.3987537932	-1.135794364	-1.52854773	-0.7303308604	0.2711066452	-0.972130123	-0.2205845762	0.2938345906
0.4551783932	0.3184639962	0.6492226529	-0.05318004993	-1.191423384	-0.4470985362	0.3107167767	-0.4130254314	-1.756122132	-0.2612777241	-0.1179012362	0.80128186	0.08368406159	0.445569319	-0.5877008061	0.8712400227	-0.1380027082	-0.8361922621	-0.7799756013	-0.7092590108	-0.06841940479	-1.280560709	1.553816783	0.07501090946	0.6658845626	-1.09904842	-0.3535431323	-0.1900867398	-0.06663245986	1.063521952	-0.7192048073	-0.7837497621	-0.919228334	0.8755764234	-1.096396885	-0.8935304062	1.38616695	-1.726540088	-1.235656414	1.910393249	0.4324119233	-0.405920734	0.2580728764	-1.698275787	-1.090834999	-1.162763108	-0.552950881	-0.629313467	0.5817338763	0.9806888279	-0.1754119132	0.8716449227	0.9413047225	-0.8913013928	0.1112408268	-0.7817767115	-0.2780682856	-0.2768456756	-1.21910547	1.073890097	-0.3710962771	0.01616920439	-0.4083505079	-1.37237472	0.5456011013	-0.6780223551	-0.02648920648	-1.582053756	-1.797536693	-0.8513109064	-0.1028789842	-1.580488585	-0.2294551243	0.8555674134	0.1971407971	-1.537857663	0.8231570065	0.6069669171	0.3982706658	-1.061197669	0.2243412334	-0.5678432485	-0.4177774967	-0.189152295	-0.7788320326	-2.080448732	0.04207146919	0.8257788354	-0.2055308836	-1.052343212	-1.708014085	0.2419904285	-1.839353767	-0.5306200128	0.8168370262	0.1801255417	-0.7138695555	-1.555886613	-0.03018456174	-0.7362217727	0.76008726	-0.698609542	0.5517498805	0.7602711605	-0.01741289828	-0.1162375424	-0.7342732896	0.006620389938	-0.09248622587	-0.1704678943	0.4245900876	0.1526985046	-0.2636183838	-0.5195035324	0.4503811335	-0.5982112143	-0.1729031407	0.06493497774	-0.4531565465	0.4058244112	-1.533001232	-1.327530277	-0.791838597	1.74700315	-0.4555619225	-1.334363173	-0.6494706616	-0.3831516105	1.093505745	-0.04724452713	-0.4117033655	0.5791609541	-1.449446748	0.8228732166	-0.6167478925	-1.117754958	-0.8678033703	-0.6974511485	-0.3804655186	-1.682309134	1.292564105	-0.9347455453	0.9263238987	-0.2425564065
0.4980412047	0.08859475436	0.6101323432	-0.1830416313	-1.013031166	-0.0760315579	-0.01587382556	-0.6221407234	-1.86919452	-0.3796455743	-0.09018782864	0.895198053	0.02599087174	0.2625689622	-0.3803022628	1.043388977	-0.1522333024	-0.665740509	-1.056329076	-0.9813763225	0.1109718533	-1.122037429	1.052636099	0.1417351167	0.1023517177	-0.9208491264	-0.05124548326	-0.01884230453	0.03044713118	1.408238978	-0.4687418675	-1.107197246	-1.702351139	0.7235308062	-0.2098389019	-1.582615433	0.6351702446	-1.057596686	-0.7841224041	1.186093462	-0.129323979	-0.1386773157	1.051641303	-0.8119275879	-0.8331749442	-2.126675719	-0.925969947	-1.089041893	0.2398747995	-1.365663518	0.4605965916	0.1387345276	1.101923712	-1.921374188	-0.7699160008	-0.2159762758	-0.2593767018	-0.02359841929	-0.0211643536	0.7013075455	-0.8091791233	-0.7101875967	-0.438283158	-1.61442903	0.580003609	0.9677511954	-0.02656636755	-0.968036664	-1.108777003	-1.089016044	0.262100141	-1.730324818	-1.138410274	-0.105310448	0.4722949815	-0.7849029638	0.2811872472	1.03554294	0.08660260681	-1.770116342	0.05330801666	-0.4852591974	-0.3847182419	1.068763254	-0.6572967232	-0.7012579962	-0.0817046582	0.4270042436	-0.08653933491	-1.006230524	-1.418368869	-0.4060138503	-0.2614259045	-0.3362162001	1.006098687	0.496330638	-1.319764595	-1.30379134	-0.2076827489	0.09900579385	-0.2009799769	-0.828932262	0.5165809933	-0.5700819909	-0.2040052936	0.5858963044	-0.8451454923	0.07633715242	0.06260219943	-0.2011439377	-0.2509487515	0.247149001	0.5813911572	-0.681844244	0.2314744766	-0.7986490904	0.6569170329	0.3304996005	-0.0690473039	0.04315119831	-0.9036511152	-0.8700130351	0.4844688288	1.41233719	0.5919216728	-0.3155137364	0.3170643035	-1.387622128	0.2004348728	0.7709061301	0.1761495989	1.644694836	-0.8621961076	0.9785570885	-0.5808589214	-1.124286792	-0.5481029077	0.08071944171	-0.1288923906	-1.131412625	0.8908840222	0.4997639201	1.137432008	-0.01864633934
0.5530907307	0.0005561180376	0.8063773503	-0.3796728204	-0.8387766634	0.1048270981	0.1859711187	0.08194535727	-1.647283403	-0.04733712119	0.5221600904	1.110997558	0.2571178931	0.2771453581	-0.1455611982	1.15370631	0.2169286623	-0.6031284836	-0.9683432816	-0.7482204627	0.2301781165	-0.4814770217	0.926887258	0.1757938933	0.03924999653	-0.8346573378	1.528899845	0.4523188222	0.2353279742	1.135763529	-0.469904468	0.0575772619	-1.188690883	0.423016454	0.459722149	-0.2993993118	-1.691084342	0.1234670318	-0.360886158	0.6023743308	0.3659777072	0.4872954206	0.3756051896	0.3422320316	-0.6291942817	-0.9628221333	0.1942507242	-1.756787633	1.021467445	0.6877732212	0.5993210304	-0.06439944733	-1.292360413	-0.4912683666	-0.1449525706	0.5427030969	0.3720664137	-0.07568129041	-0.302593361	1.257588741	-0.8642693191	-0.411063221	-0.7910581911	-1.900298951	0.1866801031	0.5541937299	0.7637958825	-0.5092455261	-1.309710679	-1.675708018	0.2841406897	-0.9369660398	-0.1452361698	-0.2112916764	-0.6189605795	-0.04984233878	-0.2243452602	1.465030421	0.4793220726	-2.091572512	-1.257185037	-0.6642110169	0.7554699885	2.064796941	0.250594697	0.8269511622	-0.8196821314	0.3441380631	-0.3628076815	-0.6238286459	-1.242383665	-0.5223297447	1.669824124	-1.159546842	0.889241529	1.130752183	0.5188306565	-0.8952879694	-1.57876814	-0.1651917266	-0.1014349899	-0.7719823033	-0.3867765828	-0.7693161038	-0.7002146363	0.4457283617	0.4197811958	0.5702078858	-1.061943107	-1.050476368	-0.6581167086	0.1121459462	0.2893753026	-0.9998146544	0.2461109928	1.139232881	-0.2001640172	0.8468921192	-0.7367496659	-0.2693128331	0.173616005	-1.352516124	1.362354883	0.04099322095	0.8086601039	-0.2562063275	-2.359665637	-0.9878036554	-1.225990392	-0.328235773	0.233078627	1.369686823	-1.28597897	0.9876967926	1.069849056	-2.21295653	-0.8776727176	-0.4032232081	-1.602888281	-1.318388052	-0.1164133269	-0.1005274251	-0.2136067571	0.2565480395
0.4567782209	-0.1229578496	0.3988607698	0.04473807123	-1.034815429	-0.2884735705	0.2601203942	-0.7413845414	-2.041887852	-0.6108162893	0.08672481476	0.713857361	0.02885432062	0.2462337169	-0.4169813947	0.4425936484	-0.1259842942	-1.094863295	-0.7819505747	-0.56000469	-0.006812796451	-0.7254243975	1.103043182	0.4004078311	0.3426588752	-0.9331575537	-0.5158218285	0.9430456418	0.3351560446	1.005152951	0.07607462648	-0.3277307381	-0.2752203007	1.291712487	-0.6294579217	-0.461051496	-1.440593391	0.05474353402	-1.548752288	1.294216502	-1.092142407	-0.9897786688	-0.02270641324	0.2436590449	-0.05645573648	-0.8795733465	-0.1522553514	-2.894133377	0.2889659408	1.287939686	0.08328710201	0.3908284666	-0.7795368509	-0.3902882897	-0.5380592957	-1.433004496	0.6739863973	-1.007522071	-1.329075013	1.091120238	-0.2059042254	-0.9753573089	-0.7677982721	-0.8897162507	-1.002660659	-0.5289148503	0.1880269608	-0.6361677891	0.0267587311	-1.135478556	-0.02840071752	0.2437488914	0.58125815	0.9603926817	0.0008063375109	-0.3374666023	-1.418240268	0.5954389083	0.1362094411	-1.1495312	-0.1485290514	0.3248890614	0.3602220426	1.581714431	0.1487351158	0.7078366657	-0.3654497161	-0.3956728523	-0.05832680646	-0.4067213393	-0.8565777224	0.1041997578	0.04288816348	-0.5880143088	0.8240926902	-0.444027287	0.3147736268	-0.7520865494	-1.070621057	-0.02697465189	-0.5841236261	-0.5978592906	-1.740378963	0.09059141829	-0.7277584431	0.7811412918	0.7846309923	-0.4468396754	1.014499925	-0.253066159	-0.2347084598	0.1386893631	0.2740224751	-0.8281510357	1.016496505	-0.4241673709	-0.3359099721	1.178912647	-0.7979700143	-0.9565497565	-1.699800853	-0.9837167678	0.4370528062	-0.09299711166	0.439818161	1.018477633	-0.0736083793	-1.538986812	-0.3154706851	-0.6971530874	-0.3960906346	0.8661470425	-1.34631525	0.483646646	0.448190945	-1.042929894	-0.6483131467	0.0188396558	0.3306299969	-1.375743663	-0.1917306863	-1.128687721	0.9975323659	0.7292270634
0.6457332351	-0.4779795876	0.3445581949	-0.07201800851	-0.7253567844	-0.3399022872	0.6663509134	-0.6172277628	-2.30919935	-0.6066749822	0.04719766641	0.5904595493	0.1602223797	-0.03206040405	0.3697699577	0.7318534566	0.4047799071	-0.6076359975	-0.4759845663	-0.3977173263	0.4930821368	-1.481763035	0.9472420088	0.4166078533	-0.3313866625	-0.03509304363	0.6132969013	0.6009901992	0.9446470048	1.447908378	0.1458165538	-1.070744979	0.5893742407	1.162777149	-1.000672369	0.172204204	-0.8849478392	-0.6371430807	-1.32937112	0.4486397656	-1.104938638	0.2150719153	-0.5723708345	-0.1195452001	0.9976215804	-0.50606272	0.1124342879	-2.780350966	-1.019294914	0.7951527147	-0.1210754437	-0.2418863675	-0.8961075437	-0.5621513133	-0.3873952232	0.5642444579	-0.3082353047	-1.419486354	-1.276979989	0.6040893833	0.865423617	-1.378445372	-0.4818032125	-1.838249744	-0.5851351853	0.1695131474	0.4644375255	-1.285172763	0.5862000634	-1.194299725	0.822805189	-0.4716484479	0.5804909025	0.5899482339	-1.205533322	-0.1853297682	-1.594772896	-0.4578047439	0.8666297595	-0.386102948	0.8618779967	0.8520017955	0.9126507518	1.311603128	0.2841726158	1.928278846	-0.30137641	-1.375364673	-0.4985665607	-0.3360415054	-0.1160696112	-0.3594380277	-0.04077498062	2.333442719	0.6507203393	-0.3277299923	1.376515201	-0.5182709413	0.1703308297	0.7889261532	-1.446925664	-0.5061174075	-2.302742802	0.08490443248	0.1577658929	0.2109833163	-0.4111667179	0.4307999858	1.449374367	-0.7488918208	-0.2588695356	0.6748587313	-0.08873422635	-0.1960189853	0.7264483928	-0.5073094512	-0.7590869864	0.5105584941	-0.3716983419	-1.542917683	-0.853564815	-0.7188513908	-0.4812165182	-0.6004178606	0.1226554488	0.1585804621	0.415982039	-0.03574453231	-1.804308218	0.0925259585	-0.04610345538	-0.0362906	-1.454697903	-0.1750753303	0.1602912208	-0.772703124	0.1574605751	0.7737694273	-0.1078925107	-1.256686451	0.1407446974	0.4229636848	0.6765471761	-0.4565628537
0.7788236152	-0.3848378579	0.4569913697	-0.2490654441	-1.122287669	-0.6310886327	0.6181571702	-0.4707938814	-2.074719685	-0.5262038714	0.1760981205	0.5917818592	-0.005946072034	-0.0957795551	-0.1994131335	1.349512809	0.01425942776	-1.037277807	-0.2825606092	-0.2078012656	0.5378330194	-1.326319898	0.6701199346	-0.1609933064	-1.062951453	0.2661354648	-0.6492226511	0.295348037	0.01170893651	1.201720909	-0.4953718424	-1.528447803	0.9353202529	1.715430293	-0.3392069961	0.3531350133	-0.993885559	-0.4880411047	-1.813390344	-0.7624608094	-0.3158048348	-0.03165195665	-0.7641049814	-0.01170034038	1.904273665	-0.2679943321	-0.508597326	-0.8348483204	0.4999485693	0.9950072284	0.2413492153	-0.4450068078	-0.4687258097	-1.419491594	0.1092945129	0.1673514893	0.1649364754	-1.329543956	0.003678561283	0.05919996261	0.04070348633	-2.030161324	-1.063669847	-1.186306273	-0.481440592	-0.08238149089	0.6086488225	-0.9869806838	-0.3158878095	-0.4823796317	0.4272876515	-0.1483597009	0.2954215442	0.3436241888	-1.030348552	-1.010507474	-1.351344232	-0.5261259514	-0.2266387196	-0.1848419393	-0.3204199308	1.624666888	0.9146526962	0.2853433477	0.08424241468	0.007653501227	-0.5133649682	-1.626318508	-1.2582129	-0.4081652465	-0.9721898915	-1.402819091	-0.4295917296	0.9471055649	0.5781158042	-0.540490479	1.074481	-0.08549854924	-0.7730083301	0.4146337417	-0.6582208145	-0.2583776884	-2.497172615	0.3851349852	0.06251744726	-0.8056381087	-0.02999706279	0.790183458	-0.4535298046	-0.2470941189	0.04092742524	0.3211855253	-0.5953297824	0.4299045585	1.144735842	-0.244078517	-1.25622054	0.7790310027	-0.686413335	-1.42125036	-0.7982996751	0.2014590258	-0.101725651	-1.645490504	-0.6960031952	-0.01198889925	-1.41497816	0.08396201656	-0.06522278661	-0.01802009537	0.1928236202	0.7784453866	0.4125838636	0.6979262927	0.6947318243	-1.75743548	0.7272269265	0.04164510983	-0.699464542	-0.1113930911	0.9871766216	-0.04014023608	-0.5796173436	-0.410986846
0.6203215824	-0.6438873353	0.3083410311	0.07172356765	-0.9589708346	-0.6030987338	0.5091873461	-0.8329353249	-2.443270653	-0.5182258156	-0.2263162483	0.3889310309	-0.01334332002	-0.5206458061	-0.5190474546	0.9341751503	0.04933228376	-1.089517837	-0.6470930996	-0.1760951255	0.2832075453	-1.323647768	-0.7998907844	-0.1828878701	-1.7803885	-0.3228721516	0.2615801288	0.4997205613	-0.3539780481	0.5735633205	0.5334241004	-1.042105835	0.009300904768	1.193325673	-0.6139314394	0.5725434219	-0.6008935558	0.4718390318	-1.28832762	-0.3996211997	-1.323168141	0.04555958291	-0.4545215204	-0.2322376501	0.9061656528	-0.6369671816	-0.04609478603	-0.1941910366	0.08414053428	1.143133569	0.6022041471	-1.308142765	-0.7187825689	-2.23136485	-1.006461388	0.2618420239	-0.09848462436	-2.030691995	0.3434018743	-0.2432015959	-0.1861193213	-1.84515776	-1.457005843	0.05141054288	-0.6456919798	0.1155083908	0.0682752427	-0.981683096	0.21674189	-0.3928288447	0.08539668938	0.4778259803	-0.9764747598	-1.00766162	0.7497081231	-0.5270699164	-2.003060333	-0.9305751178	-0.4581195281	-0.0647871661	-0.003081997472	1.331015484	0.02591121015	0.7934404382	0.4598300038	1.018137573	-0.08004480381	-2.823381079	-0.1457843225	-0.276297863	-0.6319789061	1.386645796	-0.2251659713	1.00161308	0.6106808605	0.2159805385	0.01480712102	-0.0855125899	-0.3013820759	1.132213672	-0.6416534249	0.3024601296	-0.780024737	-0.2374942519	0.1793296042	0.1818474906	0.01828054134	0.7337459117	0.9378221457	0.5537119053	0.7381809774	-0.1918427517	-0.5620801715	1.397417855	2.008879795	-2.135495049	-0.9155807286	0.1393824493	-0.522447543	-1.817622158	-1.024699807	0.09624162663	-0.05925808747	-1.736112996	0.5819449007	-0.0003768830084	0.4160570423	-0.1309980658	-0.8300335254	0.2322732731	-0.7992795207	0.7765125434	-1.282206321	0.2269952469	-0.6080228618	-1.091843256	-0.0429007413	-0.09493692051	0.02642995242	1.355598162	0.9732465588	-0.5643248649	0.5553765474	0.3220508056
0.5778103899	-0.4934459577	0.5313122952	0.199480038	-0.5978255805	-0.4436005848	0.9661984511	-0.2093756957	-2.088105418	-0.5324540683	0.200740413	0.5196147415	0.213793107	0.3597540925	0.002802933151	1.47227458	0.2410992446	-0.4764667717	-0.5733111602	0.340020821	1.019283424	-1.719428149	-0.963265306	0.1236946464	-1.737726493	2.189198858	-1.001419154	0.3150228692	-0.9676640824	0.8282099348	-0.2265061081	-0.4022073749	-0.1637848161	1.170278688	-0.4421555072	1.477205734	-0.447097725	-1.096391336	-0.005408388337	-0.3956582331	-0.5269790883	1.909900682	-1.960872557	-0.4978718571	-0.1378244334	-0.0301825039	1.2573621	0.389194061	-1.029276714	0.3935019085	-0.08543767965	-0.7930508796	-1.094390938	-0.1052044865	-0.6916774846	0.265342305	0.00593051228	-2.937314124	-0.5232461271	-0.07794344126	0.4281375694	-1.2068287	-0.4156554634	0.6066332337	0.07736942196	-0.001396815807	0.4149823644	-0.1253860801	-0.2520130336	-1.005329673	0.6281223994	0.5444597969	0.04995775792	-1.748687461	-0.3301515364	-0.277381322	-0.2979585034	-0.9447045464	0.9348504354	0.4492458769	0.1461381258	1.215741451	0.4912613666	0.1818344863	0.4565380245	0.6646075164	0.1355438033	-2.426639539	-0.3284638956	-0.2568594107	-0.7913780113	-0.9268352649	0.2354461256	0.02899087149	0.2755146235	1.13245918	0.8369841939	-0.07667478275	-0.08672071154	0.2078862448	-0.3200503315	-0.02181932036	0.3145301785	-0.7923347231	-0.1351643815	0.6644005164	-1.356726603	-0.2364045521	0.1228610473	-0.2376484886	1.023272967	-1.381054411	0.0213799606	0.8821698425	0.428963945	-1.443664015	-1.211260623	0.2619667643	-0.6793371623	-1.940804858	0.46599677	0.03956941356	-0.72025137	-0.2592265516	-0.09034810372	0.553131305	-0.0746756717	-0.01742179651	-1.202243865	-0.3749184397	0.07856398249	0.6781547256	-0.1809865956	0.6885827008	-1.944951184	-1.244070141	0.4588656482	-0.6921098298	0.0368232273	1.372886288	-0.05646868201	-0.8508355624	-1.888697172	0.6259714277
0.5601288437	-0.4814681513	0.489559698	0.113377857	-1.051445094	-0.4256814398	1.237561556	-0.8596311467	-2.08633884	-0.9073107323	0.3510360577	0.5059406906	0.002339086568	0.1807205069	-0.4906129893	0.7332554954	-0.2960545676	-0.8375391593	-0.09779570367	0.5813787944	0.3171342475	-1.784134238	-0.1761771805	-0.3526619011	-0.7921656618	2.557687974	-1.005036195	0.3019017169	-1.045344464	0.4520249437	-0.002987207536	-1.570881488	-0.287079879	1.823373391	-0.9820224609	1.383447308	-0.5007855539	-2.331757757	-0.2009578232	-1.141422477	-0.1327845775	2.180862922	-1.566251976	-1.01232488	0.204884487	-0.6116152778	-0.3110816966	0.2271393973	-0.9481356049	0.01401061438	-0.1639789234	0.4097598431	-0.3530238275	-0.318230196	0.9802166097	-0.4780043915	1.049575921	-1.852567972	0.3640062234	-0.5952733999	0.2394400146	-1.070646833	0.9538641932	0.4055237533	0.4215318899	-0.8689461288	-0.03724544322	-0.5727192366	0.7547656456	-0.8965970301	0.6240996655	0.1542692775	0.5322099635	0.05325210636	-1.321817972	-0.9545535272	0.1334406964	-0.6521487691	-0.9714354128	0.1468892866	0.3165882848	1.592177503	0.1409735432	-0.3949542718	0.3224545985	-0.7831323722	0.2295699356	-1.554267557	-0.2778094617	-0.3394500275	-1.052884802	-0.02410585824	-0.5858004117	0.0159634803	0.2516106998	0.4882163261	-0.1725526079	-0.5903826534	-0.2532762026	-0.7656129175	-1.361241304	-0.5278627191	-0.4821207933	0.3510140061	-0.4535644337	0.3195409981	-0.4020457638	-0.8002367217	-0.5588929278	0.4957773887	0.08631740526	-0.7912003766	1.423398705	1.177810969	0.03452561433	-1.066465725	-1.065376666	0.4188833656	-0.6859144929	-0.9135003491	-0.2798503755	0.1794785948	-0.05335309704	1.397711852	-1.007174418	0.07906682573	0.664661096	-0.1820489981	0.1873288645	-0.2270978306	0.6089630508	1.030063341	0.7835793891	0.5498606314	-0.701880578	-0.0676160483	1.152902217	0.6418237634	0.3076229397	0.2712381521	-0.6936929185	-2.052780791	-1.359793018	1.918073064
0.661942549	-0.1770266515	0.4953873074	0.1455579718	-0.3990909956	-0.8114836592	1.15348505	-0.3670544095	-2.110919629	-0.3095549335	0.1442559857	0.7684948856	0.1748690189	-0.1257524086	-0.4274947941	0.4156076157	0.2252611212	-0.3233016834	0.1330507227	0.2497407771	0.1279647132	-1.172305168	0.3105589027	0.3233370267	-1.067275573	2.130608889	0.4277074352	-0.3665590531	-0.7463217709	0.5936410811	-0.1876403594	-1.375379395	0.1449403842	1.582334579	-0.2662582096	-0.3812773289	0.04128705996	-0.4545561652	-1.691966459	-1.669805182	0.2271685286	0.513490743	-0.4356954016	-0.6263449858	-0.8889328665	-0.4519658966	-0.6071634847	0.4375454446	-1.377449411	0.2213008048	0.4019265141	-0.8529048616	0.1010941944	-1.583807983	-0.2967581728	-0.7962891914	0.05892480699	-1.073139762	-0.03185972062	-0.4218789998	-0.3970136342	-1.026153069	1.16570021	0.0002241059598	-0.7689415519	0.04280621184	-0.01018931535	-1.101007069	0.02563082082	-0.3488062681	0.7009727926	0.2054080017	-0.1978633958	0.3221716734	-1.177373162	-0.1427353026	-0.5772749021	0.7032057307	-0.5191912746	-0.4489352994	1.43000666	0.7713066739	0.3602596236	0.5996923759	-0.4077483808	0.5156595963	0.5280810697	-1.053676343	0.04952739937	-0.0252825863	-1.150713707	-1.385729225	-0.430328531	-0.01850703826	0.08734287863	-0.1348554738	0.4514298257	-0.7057554816	-1.480508192	-0.3261619906	-2.073590766	-0.2170936467	-0.9841764236	0.005499365439	-0.3608175373	0.185106186	-0.1051565841	-1.470904897	0.9275331502	0.2390131159	-0.005040052345	-0.6591592011	0.6753520312	1.099083867	0.6816355552	-0.448106573	-1.003068565	0.756505815	0.1505228942	-0.4902301909	-0.5078952098	0.8519689282	-0.8338643343	0.1325248874	-0.9149263761	-0.3037155033	0.1444143841	1.016852682	0.2270428105	-0.5420095591	0.6931026845	1.468260546	-0.2571423901	0.3474661025	-0.4898151078	0.5732820886	1.320637522	1.268567994	-0.6015152152	-0.1123611144	-0.8810095435	-1.025072681	0.0346418502	1.475101617
