melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113
0.7239885088	0.8190955045	-0.1561002937	1.837262768	-1.461570452	-1.484111851	-0.6884449121	-1.248658471	-0.04071276892	0.5968828188	1.683423999	1.214410711	0.5377445777	-0.05355727289	-0.7089510669	-1.104722497	0.5225015081	-1.070057749	-0.7207047125	0.1860205224	0.2537288586	0.7273466965	0.6929596387	-0.1696509114	-1.387128382	0.7004482752	-0.3330028379	0.480389169	-1.164151498	1.184760309	0.6115938323	-0.3198364517	-0.9272726354	-0.353781955	-0.03132425732	1.316310933	1.071976554	0.9466584134	2.597020878	-1.089701185	1.959600726	0.9664874183	-1.766154697	-0.638078736	-1.71945986	0.2773797537	0.4303878828	2.038250238	-0.5747192638	-0.9153213277	0.8340894414	1.523824007	0.447838655	-1.277272624	-0.191277085	0.7970984037	1.69258012	1.031104133	-1.19306284	1.121981142	1.551051683	-0.9112698276	-0.9226765215	-1.317846553	-0.5860165809	-1.163006977	-0.08494173901	-0.08945069845	1.54995555	0.07214806749	1.466195331	-0.9038768425	2.253495051	0.01263191287	-0.3392142924	0.2394355199	-0.4386270904	-0.8991703289	-2.128222087	-1.130245269	-0.1120822612	-1.187142249	-0.7919243425	0.5767868306	0.02009644839	1.055891193	2.010848842	0.03194085676	0.8860464091	-0.6103831403	-0.1692631178	-0.2966236973	-0.4407616537	0.6192771261	-1.564612659	-0.7463559466	-0.3806662657	-0.4564099039	-0.3228917039	-0.4191097676	1.399099733	2.889534527	0.3150723597	-0.4052240912	-0.7860991036	0.3733963053	-0.1633521403	0.6233482721	0.8764616472	-0.2545373359	-0.2994164863	-0.1834902495	-1.605532962	0.2210759422
0.9450126175	0.6228179326	-0.2944702505	1.670262006	-1.424985302	-1.304942133	-1.231265771	-1.232815753	0.09605022854	0.3059673075	1.939158034	1.284291876	0.6763526945	0.1210194659	-0.4856952539	-0.7073885181	0.04348886523	-0.4517835972	-0.7904647917	0.1344492114	0.3057341445	-0.6074811075	0.4630188713	0.4393954545	-1.195794445	0.6912155505	-0.5354917821	0.5742473072	-1.491864393	1.427720145	0.6777697509	-0.1673907104	-1.401687565	-0.1222840101	0.1494335993	1.211957634	1.487284823	0.8077743091	1.307935819	0.2115189796	0.6520278536	1.055013444	-1.134866075	-1.023431179	-1.453815693	0.2411676296	0.8532866546	2.652404796	-0.4598669515	-1.681934542	0.7313575916	1.764373411	0.5519587649	-1.207765969	-0.3299066739	-0.04382313242	1.226594195	0.9258722959	-0.8048732022	1.081283681	1.316374047	-0.9236049325	-1.195957585	-1.421808879	0.1770915669	-0.4041046767	1.759110431	0.7066316711	-0.3078746173	0.7592047066	2.463568502	-1.131962343	1.104321541	0.4917900173	-0.2081615502	0.3194780369	-0.02430496284	-1.291567355	-1.308746515	-0.6300261676	0.5773370449	0.04537556196	-0.5627846387	0.5787839757	-0.004628876706	-0.6984967807	1.464538261	-0.8914227904	0.1880001673	-0.1920964094	-0.7668807726	-1.614046744	0.3534907901	1.307029159	-1.460016095	-0.3016159021	-0.3766487235	0.6050967323	-1.401902775	-0.05188443697	1.666050475	2.184220336	0.03024870948	0.1148380255	-0.7714567774	0.7670279801	-0.4464486872	0.3183013205	0.4760767912	-0.03264796497	0.2737041834	-0.2198527932	-0.9068824227	-0.1183283561
1.090011961	0.5757410558	-0.5589844497	1.645604551	-1.644547182	-1.180197983	-1.042811728	-0.931582641	0.3758794419	0.4102456657	1.571654966	0.6952471007	0.9281120094	0.3247865639	-0.634575548	-0.192564277	-0.7001953773	-0.872891229	-0.9095047471	0.216957638	0.4868986753	-0.1910694103	1.036758897	0.7913312698	-0.3556647414	0.07157208777	-0.9026391276	1.054814046	-0.803585235	1.01096856	0.37308277	0.5738778616	-1.855922313	-0.0973796967	0.3084105039	0.9590506123	0.5298644473	1.196371435	0.4356812626	0.2410293949	0.241867567	0.09758237674	1.345606014	-1.106199206	-0.4993995225	-0.1230722138	0.8761600695	0.6172152207	-0.6865451568	-1.317257421	0.2715441708	1.036098696	-0.1082635239	0.8754564905	-0.3319369813	-0.4935687464	-1.106571181	0.9041304129	-0.8464660697	1.782087504	0.4633957666	-0.9993580906	-1.133289512	-1.655530884	0.6359584895	0.4965293052	1.655190861	0.339700032	-0.8542831142	1.447273505	1.010261484	-0.5538634184	-0.6094711684	0.9393158602	-0.3224339214	1.240257079	0.511003725	-0.2780719503	0.5417877286	-0.4585404701	-0.202904481	-0.6895731514	-0.2501761972	0.6683899876	-0.3296412886	-1.933351701	0.6741310629	-1.038094394	1.192299786	1.818202306	1.201587449	-0.6777919482	1.33580827	1.213802598	-0.6954570501	-0.6311014833	-0.4498691745	1.305167552	-0.1817267543	0.6791070536	1.459367304	1.375099855	0.3593443346	0.1513389138	-0.4024274524	0.2988777355	-0.5714109418	0.01691891517	0.3028108406	-0.03822805359	0.3774686078	-0.1453759179	-0.03366440983	0.8870889117
1.260833061	0.4293676932	-0.4460928665	1.550644311	-1.812691115	-1.206233566	-1.31751651	-0.4301023325	0.5707116294	0.0654683413	1.662269734	0.2522884985	1.514280364	-0.03764562264	-0.851659034	-0.02063411574	-1.442091072	-1.039067334	-0.7369471809	0.08560623823	0.1361704339	-0.6032979884	1.622054606	0.2285547346	0.5364715561	0.9800663763	1.350462723	1.161465258	-0.08469743274	0.2086360244	1.011101067	0.7615663986	-1.274397703	-0.08362086798	1.050554046	0.6456447615	-0.5839778195	0.8347936265	0.4178391814	-0.3313985007	0.1642947802	-0.9614975481	1.913569539	-0.6737890521	0.07087974342	0.1305148453	0.4832160531	-1.140668638	-1.316543495	-0.4062444718	0.3421018783	-1.00163081	-0.007190546134	1.77560351	0.1776075709	0.5841134532	-1.810648109	1.048599896	-1.320310249	0.8722941397	0.6527296716	-0.1550976074	-0.5489755443	-1.36175741	0.3733113773	-0.6574202487	0.8046575966	-0.2405611646	-0.1365693046	1.514965125	-0.4287069647	-0.5145688127	-0.060211807	0.2956568631	0.5358654722	0.5532770199	-0.1721381834	1.639795593	-0.1129000342	-0.2075670072	-1.04023497	-1.418357508	-0.6056899053	-0.06331012648	0.2681259015	-2.045758144	-0.3131427868	0.1044939957	1.535235226	0.8882373889	-0.1955711533	1.431723051	1.037960799	1.077133632	-0.3480896734	0.7219039008	-0.2426730454	-0.3774914876	1.863578222	0.8716804188	1.776168733	1.752195573	0.06613824	-2.391754062	0.2057510563	0.5919999743	-1.236777529	0.6523090708	0.03707191444	-0.7429685805	0.2969009581	-0.4452712172	-1.050144655	1.123640312
1.720092845	0.1313726435	-1.070979694	1.738860735	-1.732205553	-1.087937668	-1.399382595	-0.4474747342	1.085751222	-0.06054173507	1.343093798	-0.05803532685	2.123161298	-0.2899958146	-1.261429843	-0.07618210648	-0.9457733249	-0.962722408	-0.21815068	-0.09251354033	0.1633273992	-1.164506367	0.9263133839	-0.07456572116	1.550799842	0.2744874134	-0.2576528458	1.275098685	-0.6371981685	0.5437006978	1.820291068	1.077963304	-0.3283689615	-0.8600277887	0.8835721752	0.6138311487	0.05756501286	0.05165207366	0.05078045121	0.3674611707	-0.1914653491	-0.1851270945	0.1840756422	-0.3180145645	0.6858524803	0.02379604762	-0.6660687133	-1.489110351	-1.828159079	-0.3420111351	0.457737428	-0.7919504138	0.4489857133	0.8797347355	0.2433153235	1.093877443	-1.060761336	0.4477164439	-0.9698257186	0.04726963165	0.6596917708	2.551249369	-0.2073420135	-0.4380566438	-0.07474954375	-1.243786831	-0.3309502751	-0.6338251511	-1.834853235	0.4555207599	-0.04078149338	-1.328310797	0.9215149725	0.0763114529	2.14243629	-0.7012917893	-1.355593711	0.08103800853	-0.1032194873	-0.04806452019	-0.1932174517	-1.118736042	-2.038306422	-1.377060906	0.1428294905	-1.445266484	-0.7784053377	-0.741654852	1.128928977	0.2915710459	-0.3531833027	1.7617164	0.1677297562	-0.351861972	-1.46065968	0.7472884949	-0.1161285779	-1.348838061	0.645301241	-0.4017191123	1.159375238	1.714417468	-0.7207400185	-0.7760050179	-0.3512910229	0.8522498314	-1.939706238	0.9563473696	0.4999888048	-1.303056566	1.106814463	-1.090689149	-1.16928669	0.1986825269
1.73677428	0.3233556642	-0.9923199888	1.873939791	-1.700579538	-1.323300039	-1.294093998	-0.4696731062	0.9106647986	0.402744202	0.9467478924	-0.263886511	2.096468705	0.03553829117	-1.66468836	-0.6002251587	-0.2263199384	-1.45253607	-0.09903279057	-0.7217955964	-0.03046950813	1.033120143	1.114463178	-0.3141529834	0.9735460254	0.3386367757	-0.9970823501	0.7742123606	-0.853400514	1.287494978	1.395631672	-0.01544398298	-0.883847273	-0.9218120365	0.6198556911	0.3280765515	-0.1248457233	0.05079366564	-0.2296204	-0.5073728036	-0.9412988688	0.02989133815	-0.9846168566	0.2906473378	1.130428807	-0.3440786116	-1.36099477	-1.844028903	-1.584509519	-0.05703017436	0.5265764349	-0.885804494	0.4775926074	-0.1921336897	-0.02362823091	0.3983638341	-0.4322520222	0.02550740518	-1.302307437	-1.166549864	-0.3449751759	0.8543615837	-0.01333781478	-1.104004629	0.3814748234	-0.8849604438	-0.5016849405	-0.7334033152	-1.218788874	0.1297273946	0.2057776945	-1.032636355	0.4736332587	1.438612646	2.59488894	-1.428227992	-1.074775563	-0.1316771151	-0.3376325269	0.04661917313	-1.033511364	-1.176604598	-1.541355465	-0.8430868148	-0.5633644051	-1.908356935	-0.8357971395	-1.558874131	2.833758427	0.6902849971	1.069944619	1.648136436	-0.9532805929	-0.6919812293	-2.67098759	0.3269464027	0.9730782444	-0.1345788542	0.7820047098	-0.9549311271	0.310412428	1.678168173	-0.5259558992	0.0002512444516	-1.605358453	-0.01010915988	-1.357007759	1.611450518	-0.2664320068	-1.319018901	0.9329772896	-1.037040124	-0.4657566136	-0.7611232857
1.825079019	0.2254870775	-0.8128650825	1.987854623	-1.337524399	-1.094109756	-1.389452976	-0.5486385362	1.503370072	0.1856632147	1.384514173	-0.1533103861	1.771517166	0.5089321866	-1.542370025	-0.3803819715	-0.07989287115	-1.137433417	0.062100754	-1.059220523	-0.4181367952	0.6253450158	0.5142256321	-0.1703441902	-1.317256206	0.6355558548	-1.14970448	0.05634436642	-1.477441435	1.08869983	0.222057365	-0.555105982	-1.586957316	-1.20046057	0.4801681031	0.1347883472	-0.1856278106	0.1896971682	-0.6778303476	-1.292337789	-0.2546971671	0.5168023428	-1.791378082	1.418223504	1.342688049	1.812607943	-1.446434898	-1.094761163	-1.255740932	-0.06733366507	1.460819465	-0.7726977096	1.051637105	-0.4711857914	-0.0545398524	-0.2232710465	-0.2338814574	-0.1240722927	-1.665883834	0.7385557368	-0.8795543663	-0.8049943905	-0.2326152811	-1.206599614	0.5735112891	-0.5915992983	-0.7168139842	0.1413605883	0.07754695934	-0.2322685826	0.6016251082	-0.8276280644	-0.03705087647	1.15444742	2.686096128	-0.8248086085	-1.856431292	0.7756371651	-0.2781734323	-0.4733887966	-0.8557738783	-0.5076302614	-0.5405376243	0.5362021299	-0.7716304513	-1.067910309	-0.5542607838	-1.081132926	1.776616613	0.608586415	0.9394015848	-0.05868229422	-0.9135538027	-0.1032151542	-1.332916471	-0.05278366145	-1.422306666	-1.294069193	0.4207029068	-1.417468215	-0.4209474081	0.9113009772	0.2685866366	0.03929308672	-0.6874422037	-0.3176947451	-0.7940556697	0.8163323878	-0.8576775873	0.1123685596	-0.07575713853	-0.4307699252	0.1926895628	-1.449627653
1.889098467	0.1642536751	-1.007950794	1.814716167	-1.731172139	-1.196466593	-1.596856411	-0.5100903646	1.076184721	0.0005293321502	1.116362389	0.007287526389	2.172832554	0.2823344514	-1.643631225	0.4919885595	-0.1651040919	-1.446823591	0.2127907827	-1.016804649	0.1112587401	0.2797761051	0.2546085663	-0.2002936194	-0.9056964377	0.7767507747	-1.21280411	0.6173310766	-1.601819805	1.577308338	1.022783045	0.3173093886	-2.084840654	-0.517712599	0.9290088908	0.04070738388	0.1141590688	0.6773308083	-0.5744913185	-0.3879978978	2.144841319	0.4945439925	-0.9931145577	-0.04023030487	-0.2571783522	-0.1372945576	-1.449908205	-1.546762247	-1.221188604	-0.1137242813	1.501826955	-0.3232673839	1.360754266	-1.453372353	-0.7024081724	-0.8351845425	-0.3189497084	0.3840309877	-1.355823903	1.170059898	-1.191666465	-0.9629318064	0.1269520299	-0.9329833653	-0.7684136806	-0.1739066076	-0.753033106	-0.3809826619	0.190833588	0.2447002961	0.5110733714	-1.533488915	-0.002581615254	0.5518752895	2.398641019	-0.9422361885	-0.8684898193	0.06527569431	-0.03782937558	0.5778270131	-1.139112635	0.825685586	-0.2226706665	0.8631637645	-1.141325837	-1.064950921	-0.3619322242	-1.847641231	0.9984786672	-0.3392708613	1.275799949	0.3555164588	-0.7407478675	0.7749416699	-1.014963174	-0.6514612742	-1.510079978	-1.101744405	0.05045294591	-0.9011789322	-0.223462351	0.245246735	0.788626356	-0.7049880482	0.2663642669	-0.3887852229	-1.021597905	0.8493851702	1.227731642	0.2385947732	0.4838664078	-0.05810720165	-0.4176809847	-1.228358984
1.979868929	-0.01205940022	-0.8821039207	1.551462903	-1.858622832	-1.28752662	-1.611165729	-0.1314963302	1.090010161	0.2756561586	0.9824548125	-0.3308845199	2.152202263	0.4008795475	-1.655849939	0.5228475112	-0.4179629792	-1.780150277	0.3011702729	-0.8424494197	0.6408617608	0.2311774276	0.5412520438	-0.171901046	-1.170622674	0.7639677755	-0.3391436918	1.352062718	-1.29943024	1.572869356	1.220558843	-0.620663825	-1.824741328	0.03147511007	1.073942549	-0.3185116529	0.1385735331	1.214952194	1.750862819	-1.030442198	1.241219608	1.355924682	-0.08113824592	-0.7312110305	0.1031032067	0.1670898876	-1.186984537	-1.702940888	-0.9154133591	-0.1022344209	1.216883409	-0.2380111102	0.5154036643	-2.449795951	-0.253115473	-0.5619052355	-0.4707141381	0.2208997639	-1.109881827	0.401542616	-1.254884529	-0.5035500182	-0.4098615401	-0.3321665842	-0.3976741788	0.4482866943	-0.7571209592	-0.7201210965	0.6602516445	0.4230831803	0.2660125032	-1.807293051	-0.1459944325	0.8071457655	0.9707564457	-0.5570226465	-0.6538386436	-0.3527994691	0.356577726	0.1278574043	-0.7835858664	1.471911065	0.1771549065	1.36747465	-0.8593420108	0.3361727159	1.254873455	-1.667487319	0.860506866	-0.1469254312	0.5450220916	0.4850677078	-0.6951565875	0.8486202512	-1.086851099	-1.026011981	-2.097015375	-1.152975481	0.3316922544	-0.1668113882	0.6495648127	0.2733940151	0.6468261209	-0.0484502072	0.4869938389	0.3224031108	-1.060944528	0.510112771	1.149242091	0.3990752303	-0.04972494843	0.6671099072	-0.2829451547	-0.006811952724
2.239438817	-0.009281142617	-1.171421129	1.902613588	-1.365177024	-1.134068355	-1.559073169	-0.3283148926	1.38494634	0.402379386	1.333286209	-0.1825086515	2.40845356	0.3203002719	-1.465638033	0.5263095941	-0.52227007	-1.197247411	0.5019573752	-0.5385554352	0.09993214196	-0.4118642978	0.4679290532	0.2680528365	-1.070965179	0.5056663836	-0.8239082133	1.322804222	-1.049165843	1.13906364	1.679385372	-0.2423247088	-1.352882608	0.4527137919	1.144991978	-0.05843330693	-0.06284978934	0.8920214566	1.238602761	0.007851814869	0.703606016	1.3871797	0.09085182778	-1.287806507	0.6989029624	1.538805417	-0.9316401016	-1.044432971	-0.7029167158	0.8274012274	0.7693623721	-0.7046680069	0.4463010462	-1.132270797	-0.3418163709	-0.5866327224	0.06498106139	0.4891393003	-1.154869011	0.6412541043	-0.8414820179	-0.8216550914	-0.5857079336	-0.3104666316	0.06430017319	0.488359126	1.262556393	-1.125593739	-1.471864689	0.8425273907	0.276076139	-1.285072003	0.3037992231	0.8924101293	0.7681729246	-0.08139144484	-1.08382404	0.9621152839	0.1177403182	-0.1937310909	-0.3603168644	0.4023386022	0.2662319034	1.203209444	-0.7926266418	0.3627852293	-0.2908413657	-1.203129927	0.272866676	-0.3400464842	-1.413786611	0.2899439958	-0.1647442101	0.7169736805	-1.604430093	-0.6865977858	-2.286637544	0.07538300469	-1.532888151	-0.6578445338	0.5485580121	0.7187315682	0.6459918635	-0.04354228463	-0.01437316768	0.5711767171	-1.755670033	0.01821040859	0.651203489	1.314859962	-0.2239293936	-0.3534575342	-0.1550019081	-0.4032381553
2.003709486	0.2826728781	-1.304490465	1.747068316	-1.614007767	-0.9983362953	-1.509717428	-0.4551803348	1.317489248	0.381605176	0.9737300111	-0.3488555363	2.386560875	0.3081357803	-1.789154672	0.7821986759	-0.2540311796	-1.508230785	0.3511685588	-1.002139111	-0.375990174	0.1047493037	0.9893816944	-0.3582529472	-0.536435451	0.401688115	-1.376781657	1.946284819	-0.9466462182	1.809211959	1.745027374	-0.1096273877	-1.691736709	-0.09057033989	0.9679499147	-0.2138152896	-0.3479804751	0.6013145991	-0.8262897135	0.003031561332	0.3402102979	0.7379735358	-0.9600646492	-1.414700931	0.1951342402	-0.1633928494	-1.762461236	-1.038182883	-0.7626769645	-0.1323751394	0.8230203115	0.7390361264	0.207511047	-1.054035577	-0.6331950242	-0.4797880327	0.09899290611	0.4773736361	-1.386351943	1.494486061	-0.6439522694	-0.5383225038	0.1891780706	0.01545845142	0.5485620299	0.6297171873	0.006059704085	-1.247932926	-1.722960285	0.830807738	-0.3543705293	-0.9691145306	0.5680119534	0.6482206359	-0.3417825381	-0.1156711564	-1.552745036	0.08691742556	0.5887441692	0.03511080363	-0.512930695	-0.4399661449	0.9952009341	1.066778061	-1.046314975	0.1100930405	-0.5363543762	-1.174120559	0.7518390042	0.24948622	1.1082671	1.593842912	-0.1584374002	0.8583530942	-1.059708597	-0.2561691782	-0.8482057614	-0.4585580894	-0.2191579666	-0.7648213752	0.5601680708	0.6013424022	0.7052386962	-0.3861537079	-0.06989856304	-1.018718083	-0.9018804211	0.2471701923	0.9975450543	0.8405431991	0.01844931339	-0.383642873	-0.1174143085	0.3837161552
2.119590375	0.0002626347334	-0.9653339379	1.600498041	-1.839058229	-0.8616548269	-1.656883016	-0.2016596424	1.265572378	-0.01794421794	1.01822612	-0.534764475	2.451564174	0.5552680312	-1.494580186	1.267084954	-0.4730533381	-1.613216001	0.2333140944	-2.085030046	0.1897032542	0.7924518268	0.7154069823	-0.2301427656	-1.302963119	1.317655815	-0.2542270508	1.811278421	0.1379181026	0.7902910105	1.766240495	-0.3112799032	-1.275237815	-0.3014990137	0.788566794	-0.4702818582	-0.07759037176	0.3012487161	2.360904923	-1.023054239	1.178781747	1.331337199	-0.02534269709	-1.636621507	1.821926771	1.294164803	-0.5398590656	-0.0600762887	-0.6188606873	1.427737116	0.9384278146	0.7635944273	0.7987283226	-1.952946008	-0.5672886752	-0.3108773435	-0.322168075	0.1185057249	-1.951680963	0.4719901548	0.2601367856	-1.129739382	0.6408311356	0.241866161	0.5988591312	0.7415044931	-0.1204373081	-0.5525691794	-0.1972668933	0.8542715481	-0.8023047157	-1.447850832	-0.2745588372	0.263224295	-2.022042617	-0.9364186725	-0.1160736291	1.816733069	0.3028794367	0.3081998076	0.1901442914	0.4001485638	0.7331578509	1.809974652	0.1227058392	-0.546876807	0.4130568991	-1.273513506	-0.07525714099	0.389798773	-1.648098851	1.307620943	-0.4537805926	0.559526791	-1.500131424	0.1465582885	-1.749915646	-0.8540118762	-0.8146464448	0.3004369348	0.8198446267	0.07098514778	0.3085414885	-0.3769868784	-0.3548004478	-0.2961825445	-1.868769397	-0.2001608162	0.9784507508	0.2080090786	-0.4041761261	-0.9293230555	-0.9820443239	1.089327093
2.096098502	-0.3040237366	-1.620856581	1.364792465	-2.058775639	-0.6246670795	-1.778097635	0.01121879574	1.246430975	0.1310857478	1.181201185	-0.4002089555	2.450887476	0.589466073	-1.451614095	1.246127889	-1.412027329	-1.265957269	0.01362704463	-1.370882468	0.787515053	-1.53271602	0.3166071518	-0.3685565764	-0.7682151624	1.028387598	-0.588107316	1.64640419	-0.403703131	0.1795486594	2.369117428	0.7316549696	-1.534718142	-0.2004587039	0.9235877095	-0.5912625474	0.7578479652	0.994463044	0.5855101692	-0.3118308223	0.263670509	0.0716073994	0.5635114654	-1.504641591	0.1342153832	0.2374656163	-0.760713924	-0.1872370229	-1.091441927	1.776582909	0.5686226897	0.2882951247	0.9293776185	-0.517359414	-1.020823174	-0.5560233497	-0.7582495831	0.1214495911	-1.674076357	0.4591638846	0.3836851185	-0.6489770596	-0.3482419383	-0.2714971147	-0.009577449877	0.8886342218	0.2896698494	-1.559858047	0.0009618035433	0.9083454279	0.2225327772	-2.053450719	1.043503599	0.6286668146	-1.424394294	-1.827891801	-0.3312937263	0.6854443815	-0.4688974359	0.4982532069	-0.1870752192	0.889846298	-0.1619422672	0.1718367637	-0.4757017796	-0.7820959201	-1.192241856	-1.023015964	0.1483768629	0.5232142058	-1.128734961	-0.5058139458	0.4374983575	0.6067876151	-0.5902472973	0.07860447454	-0.9251363737	0.05795876847	-1.953651179	1.179380838	-0.411168751	-0.02984622744	0.3559552833	-0.6402099964	-0.7302298878	0.7625133967	-1.894530504	-1.047571756	0.9422262949	0.314415961	-0.1695760813	-0.1259381548	-1.344226312	0.04329055176
2.025191694	-0.05954442111	-1.511653578	1.382901478	-1.710926605	-0.7377318152	-1.366732458	0.4306624446	1.304774512	0.6803718209	0.8131937635	-0.2447202977	2.148008206	0.9496566767	-2.205106628	0.2969870679	-1.593249132	-1.666877207	0.04151273078	0.04462973403	0.8372876008	-1.016009377	1.122772848	-0.1878222845	0.2965529416	0.7676921594	-0.05125017893	1.998741644	-0.1936486399	0.1112090318	2.655276412	0.26785665	-0.9691973162	1.213533406	1.078173061	-1.223576592	1.41059513	1.108911361	0.1639011003	-1.368494484	0.07503591602	-0.668832576	0.5768886984	-0.6358298185	-1.432539264	-0.290408002	-1.102147296	-0.7935066977	-1.111637478	1.071409952	-0.4706142269	0.07418620855	-0.2662740672	0.7668662866	-1.246222566	-0.5865455583	-1.817369025	0.03273467714	-1.574766506	0.489043524	0.5810132136	-1.036162382	-0.8522473827	-0.8291856895	0.1144762649	0.0997956065	-0.15240224	-2.363266627	-0.1360823854	1.228317151	1.273114597	-2.226686216	2.226556025	0.6848237275	-1.507612243	-1.869621025	-0.572444665	1.684507131	-1.974336305	0.0574885937	-0.4981591273	0.1925140344	-1.173746657	-0.3165907211	-1.190322039	-0.8753616325	-0.703774463	-0.09846849088	0.9771535039	0.1153107911	0.6472431682	-1.102956388	-0.01306103001	0.01883460974	-0.442487485	0.3585485748	0.4894464078	-0.7481429682	0.853647876	0.3882229114	-0.3033088414	-0.3976543057	0.7912885791	-1.299460447	-0.4558221233	1.182139964	-1.57196139	-0.1692016351	0.6860818845	-0.3613070141	-0.8901007688	0.8037747177	-1.081754574	-0.1483772717
2.207649845	0.2040492611	-1.336282266	1.392783504	-1.091338131	-0.7798578397	-1.552468136	0.65338585	1.349616964	0.566488933	0.5617892451	-0.171068338	2.381951833	0.8728974579	-2.523547708	0.07108580879	-1.253353615	-1.167504235	0.5141748651	1.123483444	0.6158926802	-1.237153882	1.188591278	1.101717307	0.07691255828	0.6347274802	1.859992951	2.152998231	-0.5812952786	0.003099547336	2.712451759	0.4852833373	-0.2880879873	-0.7386381676	1.425524018	-2.008972993	2.08322081	0.6785274306	0.4329993097	-0.8731718923	0.4368741817	-0.3900182869	1.486750991	-0.1700225597	-0.9125405466	0.7144068188	0.05065228619	-0.2033597176	-0.8523381842	-0.2937380345	-1.850454291	0.5100757188	-0.07326180235	0.3373191134	-1.13063892	1.00395776	-1.405962984	0.5980520852	-1.406808679	-0.04248870009	1.08512749	0.9085556465	-1.547459131	-0.2618398082	0.1679248484	-1.248759418	-0.1867494187	-1.965350644	-1.315975303	0.2067747947	1.856582826	-1.627647957	1.836706792	0.8957082302	-1.180213675	-0.5652058606	-1.172659309	1.022371696	-2.502836354	-0.6853433637	0.06743859779	-0.4207084096	-1.198794665	-0.7485502077	-0.3231386471	-0.6063187932	-0.1964853655	0.1148316835	0.2296782894	-1.448849567	-0.05505636551	0.5723888199	0.3186893266	-1.462478527	0.08759313717	1.378951038	-0.4352076153	-1.018904396	0.4968555549	-0.1513007907	-0.5535579251	-0.3571996153	0.6798481275	0.5812319656	-0.6509858498	0.3185919812	-1.759690827	-0.1032587211	-0.5947171221	-0.5428904521	-1.081108875	0.8407963419	-1.327708705	0.3569000537
2.020999615	0.334117544	-1.541232382	1.192692254	-1.182570929	-0.7848685757	-1.425996775	0.4099033576	1.096881339	0.1292349614	0.5796330765	0.1026376389	2.045958333	0.7395369704	-2.572848335	0.6377128245	-1.182265302	-1.094782287	0.3796332307	-0.1497755631	0.5913745368	-0.01405072078	1.332196987	0.6289123093	0.9255156678	0.8000983391	0.0239236598	2.209156934	-1.141951416	1.066865283	3.158750106	0.8107801031	-1.09770322	-1.101521969	1.01157119	-1.80820093	1.712520651	0.6088364912	-0.8487156689	0.03001798307	-1.46836226	0.5525476974	-0.3188026274	0.6440832636	-0.006616018651	-0.6597348159	0.1883830231	-0.4782490514	-0.7365085253	-0.9656416289	-0.8799818088	0.3566738502	0.8571148041	0.4057968238	-1.498190163	2.498347684	0.07717132007	0.3757268528	-1.055208112	-0.05922071096	0.9264838975	1.925480414	-1.681780787	-0.7821003608	-0.2815457761	-1.248252524	-0.395351553	-0.9762466165	-0.9952024498	0.1664924023	1.281142227	-1.242119867	1.915914401	0.8960436726	-1.936900789	-0.8257018877	-1.763726558	0.3673216247	-1.485494982	-0.5906672233	0.1256610946	-0.2957861974	-1.272743406	-1.111562072	0.388839437	-0.4540503314	-0.3764359663	-0.02256312581	0.05262057044	-0.8912463589	-0.479679949	0.3132569845	0.8256137198	-1.280978676	0.4989790546	2.0347657	-0.478896167	-0.7440278129	0.3647745126	1.036230569	-0.1152292698	0.2595160159	0.3670246732	-0.6812741282	-1.551813828	-0.7618683384	-1.312035417	-0.5216687867	-0.6005026832	0.2032083081	-1.030556552	-0.08056295593	-1.796501405	0.9695675098
