melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141
0.366866997	0.04862727413	0.4651838979	-0.06984171426	-0.3258347809	0.3907071481	-0.6923808902	-1.204046298	-0.3014816848	0.6221947507	-0.2488134809	1.132285773	2.047349803	-0.05521205275	1.543558461	0.3246662639	1.287118932	-0.2046730426	-0.1822968512	-0.06697837548	0.7510343722	1.224165386	-1.108871908	0.5329052184	-0.9079802037	-0.09300291719	-1.1752807	-0.2537715791	1.167256233	0.5081672221	2.37795095	-0.3335277227	0.9665512803	-0.8839388172	1.080993622	-1.353933774	-0.786593167	-0.1225965552	-0.1087315545	-0.1488564051	1.043794129	-0.02032238228	-0.7682219321	1.189391138	-0.9747069583	0.7121351555	1.126386898	1.260601326	-0.5534307911	1.099270631	-0.2731185472	-0.2378796113	-0.4750518744	-1.043475383	-1.006926318	1.574510353	-0.8092221238	-0.1937267133	-1.768585063	-0.5104520463	1.49931832	0.4143378924	-0.7862397013	1.200061113	-0.3308018293	-0.6629451261	1.401365825	0.5678294039	-0.4108325872	1.870493901	0.05195729054	-0.2354868242	-0.523393017	-0.06518082576	-0.8183668471	0.4838903493	1.084591899	1.5474153	-0.06496804843	0.1424123391	0.8025710815	1.019499536	-0.02696397595	1.163117129	-0.3972773961	1.27298099	0.3014345256	-0.07436228587	-0.2911569557	-0.7211359041	-0.745783211	-0.09149513495	-1.528360707	1.756645862	1.34385469	-0.2565844589	-0.9110584833	-0.4105819613	0.8741053543	-0.9861965466	-0.5865321288	0.2219229487	0.7982188226	0.1897493326	0.4452173271	-1.167150921	-1.588929727	1.191481321	0.1629088656	-0.05484439901	0.9749911318	0.3632246326	-0.7224715145	1.028950913	0.7094739751	-0.6971140109	-0.8408282662	-1.305256567	1.693312355	0.1700355293	0.4110052993	-0.5007414231	-0.2401137134	0.5801081376	-1.071903735	0.04347052005	-0.7338538241	-0.3821936134	0.4390997471	-0.865066907	-0.1329263631	-1.177942216	-1.122396454	-2.17943843	-0.1369969292	-0.4082360682	-0.3144494437	1.262669524	1.69891643	0.1865635768	-0.3957292409	0.6450384169
0.1772998487	0.3075717437	0.3571679426	0.02458332337	-0.2960717876	0.3446036402	-0.8656514354	-1.937698743	-0.08678106747	0.7948995527	-0.01383753727	-0.6539270277	1.031265628	-0.6152904124	1.99053839	2.156738519	1.536638643	-0.221531431	0.1289151523	-1.310312049	0.7472507095	0.9183888576	0.3976864262	-0.2395079373	-0.4080104861	0.1116022211	-0.7571746295	-0.6569428343	1.04505467	0.9617048366	1.778954752	-0.4809651743	2.031498154	-0.9725110314	0.6408865835	-1.337133364	-2.225719253	0.4573758401	0.1720057294	-1.399110465	0.06558825125	0.7164242173	-0.1056629303	0.3049010795	0.5198403487	1.491197446	0.2097068803	0.6436275726	1.23075864	0.6044841635	-0.5084633914	-0.6576069292	0.5784998004	-0.8257777934	-1.126923938	0.9743222684	-0.893612311	-0.5820293101	-1.848473193	-0.5282672149	-1.042967047	1.273652288	-0.330427425	0.7682494104	-0.08804293793	-1.408098594	-0.0761877466	-0.2672330732	-0.2724261739	-0.07712177271	-0.3094141096	1.001413376	-0.4134185812	0.2538154542	-0.2826014455	0.1918662118	0.4812431037	0.7652988053	1.186226452	0.4948159062	-0.751950927	0.8656320094	-0.8453639687	0.3161832355	0.6064915176	0.731267579	-0.1119362487	-0.3300874011	0.06376402843	0.02009344845	-0.3562029309	0.2506503031	0.910290903	1.655322069	-0.4843130257	-0.3944923289	-1.713971632	-0.5250796229	-0.1022029755	-0.939613082	-0.9556935732	-0.5373497535	0.8085172627	-0.4235043252	-0.08859755764	-0.9981423888	-0.676004803	1.207882772	0.7896565095	-0.3759563108	-0.2079467131	-0.4721358038	-0.640987478	1.213978872	0.3359324168	-0.6379760048	-0.4195084247	0.0210791448	0.4011822602	0.5518516445	0.5081317405	0.133430766	-0.8680328446	0.8421360664	-0.9473867405	1.213170876	-1.139822273	-0.4383079447	-0.3680508137	-1.858811129	-0.05883998791	0.04970397818	-1.729284002	0.1169897319	-0.6632453718	-1.14131203	1.039738329	1.505025389	0.9426519117	-0.1645957374	0.7193313657	0.1722368083
1.013335081	0.5320905348	0.5187165693	0.5522323933	-0.5699110009	-0.4716220811	-1.241953982	-1.816132808	-0.5938424173	0.1238173861	-0.5730629545	-1.254933477	-0.6892544893	0.5974241029	1.159946159	1.706894689	1.962384073	0.6915521107	-0.3397132056	-0.6100022859	0.6833875703	0.7022307689	1.599534697	-0.2930783661	-0.7769705775	0.3902276415	-0.1896983361	-0.4797691928	1.534452805	0.7674065204	1.370597624	-0.1815172137	1.520584195	-0.9756380962	1.021971666	0.2227368884	-2.353945569	0.48018718	0.8859694316	-0.1080790788	0.6588248755	0.3733183303	0.1791726597	-0.5902439746	0.5018573499	1.927290096	0.3258860863	0.3716764493	0.09177554128	0.3795072737	-0.09393007777	0.44460638	1.201438597	-0.4670975076	-1.655610198	0.7917874667	0.3129756927	-0.1669030344	-1.313686506	-0.7168068648	-0.6311700047	0.7226787331	0.4549782489	0.989079228	1.150115828	-0.4208632775	-1.785622989	0.3846518001	0.4713076716	0.02758999478	-1.57374327	1.799922582	-0.3176557253	0.6576039772	-0.4087241127	-0.7608370496	-0.2981257931	-0.7528688451	2.279401185	0.5307359254	-0.0833185747	-0.4100021604	-0.6283101668	-0.2640921345	0.8083372127	0.9587710101	-0.1830963956	-0.27160984	-0.8759443405	-0.07190675111	0.7543335052	0.4132963333	0.5914508178	1.000234069	-0.8660584371	-0.4772125952	-0.409147731	-0.644070341	0.06865253846	-0.9461360445	-0.4776085843	0.8776714103	0.8473243046	0.6100059776	-0.3453944264	-1.365464219	0.1073307392	0.2035987009	1.499834641	0.5386481118	0.08541703096	-0.2806038795	0.2634054507	1.955055356	-1.002828507	0.2079607826	1.226310345	-0.6987482858	1.194714866	-0.8360291398	1.589595175	-0.5014196076	0.2833998842	1.310363519	1.125609871	2.171180039	-1.30365506	-0.1321440751	0.09715999222	-0.04578076355	-0.7617266507	0.555823617	-2.009962885	1.279421422	-1.257063952	-0.849746775	0.2742906698	1.306942077	-0.3029763883	-1.104498202	-0.03119420637	1.064011224
0.6346626693	-0.001712021366	0.4349483274	0.4445758616	-0.1666297803	0.1670247525	-0.06767821535	-0.3182941123	-0.5804856831	-0.1756802241	-0.1199528669	-0.9665988772	-0.3508830386	1.316967378	1.048189309	0.322393159	1.010226976	-0.2359188473	-0.9565281746	-0.1693138324	-0.5150979555	0.5391432676	1.359132103	-0.1991523571	0.08332355971	-0.1994560554	0.1819572001	1.721855492	1.510165288	0.9375195545	2.104642322	0.03343443144	-0.5286049256	0.3044205306	1.302620591	-0.0009651573453	-1.721703529	0.8992338577	1.232886008	-0.7794014289	1.768167133	0.222529551	-0.2238593886	0.6356601453	0.4251973822	2.146578246	0.9624600796	0.2399612068	-0.007925527968	0.4538517302	0.8983742703	0.3051798836	0.7558287312	-0.6000638658	-0.9125895357	1.573704252	-1.49841688	-0.1810614812	-0.7468898469	0.3190415515	0.2229700056	0.5624154923	0.844496719	1.701214636	1.937681417	0.1648010287	0.2103287929	2.16256416	-0.8705316649	1.698303422	-0.8354094312	2.111324525	-0.4436476389	-0.5545821146	-0.5995893912	0.5362297263	-0.2223141674	-0.8572299968	-0.3361090784	0.2829764376	0.6473936723	0.2375014607	0.672276193	-0.09456338534	0.2437259673	0.7904500082	0.598492274	-0.0788254968	-1.259384302	-0.8606084059	0.2104798725	0.8673269714	1.78642084	1.641363149	-0.3394187544	-0.6119656198	1.555193592	0.1355517554	0.1187595883	2.230182816	-1.172392712	1.724200139	0.06383315195	0.2734867489	0.9266695418	-0.5639206265	-0.03675823649	0.5253714129	1.529276563	1.100469467	-0.008955072507	0.4354798227	0.09095809642	0.9970267425	-0.1800085036	0.5877237877	-0.4879721146	-0.3042285156	1.697125599	-0.3543789921	0.3149979244	0.2736765295	1.368702579	0.8075012618	2.388684879	0.9010711658	-0.05462519052	0.701901937	0.40301316	-0.004185454565	0.3820647643	-0.1233998898	-2.021364801	1.282850767	1.533513013	0.4412508578	0.2621344576	0.8542673372	0.5537504432	-0.1073745574	-0.8294009529	-0.5191743638
0.6920781068	-0.4097321148	0.2981333496	-0.09408952774	-0.1120551481	0.3013054607	-0.05986496208	-1.430593376	-0.4873213124	0.1548477873	0.2212225003	-0.215666392	-0.9621193732	0.6993700715	0.3740072354	-0.5073095452	1.276107291	-0.8061360183	0.005460777947	1.002156669	-0.4492254024	0.04434747478	0.6925339038	-0.6699994909	-0.7159660853	-0.0856275467	-0.2002754552	1.690605488	1.349915407	1.355144909	0.8777146661	-0.9590541541	1.81214528	0.2283315896	0.9469524557	-0.1583728564	-1.711213733	0.7567199402	0.2258778981	-0.5343209033	0.5780396522	0.2531034349	-0.1031889372	1.148670352	-0.01100671528	1.679041742	0.6589474966	1.108413257	-0.1265854928	0.5658417343	0.2658035102	0.5809693561	0.2021802888	0.2660172459	1.206332026	1.19011513	-1.69199818	-0.6090209968	-0.7246044334	-0.8816693785	-1.185264186	-0.3776507908	0.8113584089	0.1518874997	-0.1954857724	-1.233474176	0.138085854	1.569783216	-1.233692651	1.193515145	-0.325312223	1.878523749	-0.6989556092	-1.570635987	-0.5527712389	2.927024904	-1.561989588	-0.6918789335	0.2475092481	-0.3750115837	0.6434403246	1.577126282	0.8604409931	0.0345980922	-0.3030587974	1.100552966	0.03649908931	-0.8013480673	-1.461892462	-0.5039258801	1.37646879	1.056651054	0.6509608223	0.006588084937	0.08594932022	0.2303411422	0.6266201246	1.061056808	-1.910028461	1.957199567	-1.532399878	0.4861621782	1.052051657	-0.5277727511	0.5353303744	0.6962862222	0.1547055242	-0.3111495726	0.5963522211	0.6030052432	0.2322637371	1.864776382	-0.9912783131	-0.4046172466	0.4495427462	-0.3648540827	-1.3835444	1.356809509	0.9057359756	0.1513129805	-1.355510554	0.0662037564	1.378443108	0.9090977477	-0.03670247271	0.3159571954	1.765191368	0.2852831168	0.2559019974	-1.680472095	0.7831063151	0.001601226805	-0.9077336638	0.5920897648	0.2835412702	0.7710593751	0.851055826	0.8024294368	0.5771471054	0.8213829883	0.4798372388	-1.774591744
0.5766750545	0.230828905	0.1737538327	0.2168341797	0.283914912	0.3200959648	0.005098946284	-1.503337063	-0.4825694113	0.191068238	0.195109681	-1.312450243	-1.223417598	1.102718358	0.8061386714	-0.3261024741	0.9137110107	-0.2880341957	-0.4534952205	-0.4867413057	1.032694374	0.07944383453	0.698784995	-0.4058069889	-0.3923538323	0.08432795303	-0.2791892245	0.7803673553	1.390771697	1.112270546	-0.3038739373	0.6033323591	2.003829628	0.2846631076	0.6426793444	-0.1599529201	-2.300299264	1.115783825	0.2891132466	0.3912452255	-0.3905857296	0.1416586821	0.1806434913	1.436381554	0.2099555969	0.9293414917	0.8204062936	2.13165805	0.02443117259	0.2946715678	-0.4634090725	1.708959207	-0.24221566	-0.4646810735	-1.356085101	1.379221263	-0.4649190453	0.4859538407	-0.782883582	-0.2116415606	0.4760214984	1.444500659	-0.07947602427	-1.950373486	-0.6631925098	-0.6910991072	-0.9328075941	0.6512989486	-0.5305400599	0.7307446705	-0.2038338653	0.7886001257	-0.5794969183	-1.229351089	0.3145202144	1.294979153	-0.4912081465	-1.034262578	0.9429505699	-0.302572379	0.9498967144	1.031300512	0.2803352793	-0.3950686123	0.6642948314	1.640841448	0.4823686331	-0.1913626079	-1.034186555	-0.1970158734	1.751544191	0.9614266911	-0.8035680378	0.9576538521	-0.2399653953	-0.3023050549	0.2896104737	-0.4723790366	-1.493260412	1.991156385	-0.07302444236	0.1758288636	0.3894699478	-0.7495408156	0.680516404	-0.7955087939	-0.2254500408	-0.5985730731	1.052934665	2.144334085	1.66940449	1.737852281	-0.1613848714	-0.2704796677	0.09481402933	-0.04012327574	-0.2499439087	0.06120572963	-0.03749977978	-0.432914878	-1.221678437	-0.4706903854	-1.400538252	0.8471217505	0.1757270707	0.08095516215	-0.1098939542	-0.2517188466	-0.3570445533	-1.216876082	0.7638200688	1.205147115	-0.1771682038	-0.02956722244	-1.195833571	0.6279272418	1.26971132	0.5767337959	0.7291819886	0.1727155995	0.945590924	-0.8231570863
0.08884415439	-0.2718500716	0.0616719113	-0.02241058745	0.4456211929	0.8185466361	0.1611164461	-1.861424548	0.1779344721	0.3046175973	0.1852311915	-0.8119691972	-0.6524093908	0.3378666995	1.727890477	0.2711976185	-0.03733341768	-0.8778612427	-0.3774420506	0.04471469191	0.3372055879	0.3169022518	0.9589867711	-0.8531166628	0.4774626977	0.5485299493	0.5554062028	0.1241013325	0.5691712807	0.8600612903	0.7308962542	0.2599206391	1.056677566	1.359770178	-0.8148147762	0.03587468651	-2.814525107	1.503913252	0.6277667963	-1.482902052	-0.02490980338	1.169436838	-0.01141318701	1.092689546	-0.3382969351	1.214368711	0.2882025019	1.601365772	0.2416823787	0.1569575366	-0.3111219392	2.116095894	0.2072441691	0.5814278214	-1.488414425	-0.7470296665	-1.529496068	0.8903671726	-1.110093115	-0.3104794092	-0.6339789858	-0.1815760793	0.9527089054	-2.19077045	0.8145494074	0.3089618857	-0.1769803945	0.4744947778	-1.876543078	2.407968451	-0.1730005618	2.440649653	-1.176607879	0.1921758943	0.3088842923	0.5350013108	1.412028497	-0.5017891059	-0.8750412883	-0.06586462575	-0.8420853283	1.160436932	0.5078673449	-1.209047993	1.647014358	1.346053541	0.004592757768	-0.2405998431	-0.3036438428	-0.3990283958	1.163712371	1.254944869	1.842339285	1.254203731	0.4728206214	0.09492790208	-0.119944207	0.3315082797	-1.894600198	1.228037628	1.077724652	0.885913249	0.0982341534	-0.4707357127	1.393514114	-0.3464206884	-0.4921162372	-0.9990714095	0.9993581486	0.6938041757	0.2645585787	0.3169112132	0.1331965929	-0.06708111676	1.393008429	0.4844610614	-0.9020103087	-0.6849026209	-0.06045422965	-0.3716896464	0.3483604763	0.9798191019	-0.6397891239	-0.08997037542	1.674324914	0.9118050928	0.8374683211	-0.5266548924	-0.003279948697	-1.740234829	1.257544922	1.183140065	-0.5607400183	-0.2495740914	-0.902338436	0.002714138805	1.424342358	-0.2602038832	0.4738419424	0.7509431648	0.5263275527	0.3444115913
0.2140608793	-0.5142633661	0.0297500192	-0.2800024816	0.06232247809	0.4761176391	0.03610494597	-1.636237023	-0.09465951693	-0.01443772718	0.1257074826	0.3160783539	-0.4579257271	1.200152382	1.108078587	-0.3173198171	0.9026528637	0.017827271	0.7031363894	1.630496199	-0.2766601533	0.5690397912	0.1506342608	-1.596873541	0.3450369195	0.1326642994	0.3151758612	-1.082606003	-0.5324441265	1.219490223	-0.1805255207	-0.8577596277	1.091215032	-0.1011226248	-1.996170981	2.025402395	-2.00218631	0.9869737226	-0.319965629	-0.634865852	0.1845726851	0.7836618626	0.2134862553	-0.9041840674	0.1000115586	-0.3980076193	-0.3072272373	-0.3847613005	-0.5470510573	0.1410070476	0.529530166	-0.08630656729	1.638176878	0.9772554558	-0.1506199229	-2.334845339	-2.000202884	0.7925013292	-1.55783642	-0.9961064009	-1.415099824	-2.596330741	0.5790688478	-2.20268436	1.578930565	0.6200441513	-0.09930385036	-1.105317709	-1.376936758	2.35271743	-0.2258894111	1.855573832	-1.067345133	-0.09368156012	-0.3141341677	2.32361772	-1.050294066	-0.7882997503	-1.582635594	-0.147346521	-2.407287931	-1.358122559	1.816220535	-1.824936284	1.943804464	0.09785250276	0.03259270874	-0.03690183167	-1.188199865	-0.2175687532	0.5941384814	0.1024139162	1.645069255	-0.2996638236	-1.013829179	-0.3454361014	0.3285263085	-0.5555302879	-2.171561742	0.7886480711	1.145881283	-0.4487463622	-0.009146725675	-0.4295437984	0.1189211096	0.8527080105	-1.020526101	-2.698698387	0.8597772093	0.7597397862	0.7194534779	-1.655031382	-0.9304316196	0.5217828329	0.3843928244	-0.4468230826	-0.3025180831	-0.3745309111	-0.9868879625	0.3009139908	0.1318761084	1.318370112	0.704663393	-0.4889141166	0.2592600517	0.9026320567	2.038485343	-1.250422374	0.2127229926	-1.110818566	0.9364941394	0.8836595097	-0.8067340969	-0.3413225246	0.2935425296	-1.433524962	0.6351688284	-0.7890640204	0.331075373	1.014467639	-0.8501338367	0.3042560083
-0.3024763828	0.004539302986	-0.216035325	0.008036082243	0.6666759334	0.9450111227	0.173445457	-1.409866779	0.1932246267	0.7860841877	0.1972814141	-0.8989017222	-1.143444334	0.6741561571	1.585368898	-0.6144443909	0.6854991867	0.4603923152	0.2103739581	-0.2341351782	0.5700858758	-0.1183395962	-0.4995775995	-1.343193138	0.2758705365	-0.3280649186	-0.271698952	-1.263451653	-1.109974441	1.571538098	-0.4235603223	-0.647300861	-0.003316614483	0.8391451076	-0.8753055827	1.467770811	-1.499148603	1.662736447	0.2634260945	0.7100401623	0.931661853	0.1761042386	0.1785615208	-0.6858756789	-0.4527150724	-1.894167435	-0.6146813111	-1.062910726	-0.3440040735	-0.02367644909	1.644618964	-0.5461028392	1.779116476	0.9518525589	-0.3475950596	-1.572396383	-0.970369896	0.3654295992	-1.585368734	-0.7084852307	-0.4561340907	-1.290063522	0.6108179236	-2.041511729	2.632103046	1.152374742	-0.6232297425	-2.097221005	0.8729200523	0.3721739046	-0.5248553895	1.42131682	-1.101247114	-0.1774996547	-0.1396058177	1.470715624	-0.1155863751	-1.020587361	-0.5904684244	-0.4675140282	-1.821504801	0.8499542659	2.272044571	-2.126703272	1.964451967	-0.5638307183	0.2686471865	-0.04296684873	-1.197761141	0.6596761797	1.351449931	0.9148908746	0.2650286328	-0.04362567891	-0.390343284	-0.8372510342	0.5793121113	-2.010701097	-1.542527495	0.0984479521	1.347311969	0.3653770968	-0.1015109788	0.5663260344	0.2409917923	0.4643955844	-0.1450380733	-1.033755633	0.16385212	0.2155487134	0.8511116655	-1.610108962	0.2675457836	0.1383440756	0.1685353975	0.4824072182	0.7908097946	-1.078433275	-0.907937521	0.1702206185	-0.05280990142	0.616486587	0.4979886131	-0.6690551714	-0.2990258972	0.2126239601	-1.337863872	-1.100215542	0.2040192479	-0.3555051627	0.2956029542	0.07633848061	-0.2597858227	-0.6601300436	0.4947814195	0.1289169824	0.8328016169	-0.4241983916	0.9209148068	0.3293734145	-1.39563939	-1.388372093
-0.230649103	-0.3962232581	-0.4148532729	-0.3480505857	0.4478933126	0.9820895356	0.3252481809	-1.405790403	0.03383325026	0.1770699525	0.1318111862	-0.4302186782	-1.223619211	-0.2360663481	0.9984826892	-0.7031101888	0.0568998823	-0.1282069746	0.2993586003	0.2600476109	-0.2696125805	-0.5016851565	0.374177343	-1.392514964	0.4019168088	-0.08096800805	-0.03066332044	-1.071299913	-0.830467995	1.091182277	-0.83916081	0.0947229469	0.2295071259	1.40140748	-1.363655451	0.7781579923	-1.53965283	1.148236277	0.4644349378	-0.8326377123	0.6566702105	0.6052198108	0.2369888428	-0.5138625854	-0.3445139236	-1.003882278	-0.382558085	-0.8016839367	0.01768966898	0.2103830268	1.075152525	-1.259416471	0.4581296457	1.070029955	0.1940444611	-1.878592298	-0.5369780436	-0.2057432927	-0.1059736839	-0.2287791871	-1.287316904	-1.359505153	1.270404608	-1.485450395	1.996941616	1.304263547	-0.5915118065	-1.002955813	1.632104112	-0.5949378829	-1.435905037	1.547205842	-1.149703309	-0.04883572282	0.05325692756	1.288784957	-0.1824039578	-0.7673246469	-0.3462142501	-0.07631932365	-0.8091074063	1.048531752	2.232451998	-2.134601408	1.013478395	0.2229912473	-0.5437036108	-1.147765733	-0.6114582408	0.9365689489	1.022653825	0.9383242529	-0.4818795023	0.07629038943	0.7607952902	-0.09064984518	-0.0746911298	-1.317695749	-1.252500509	0.2271040464	0.9082662176	1.792204641	-0.1522180634	0.9327315091	0.1532491963	0.9122779342	-0.4097992133	-1.46589644	-0.004597464869	-0.7394186236	0.468821106	-2.005248884	-1.073463294	-0.5037424988	-0.3500234756	-0.3970042424	0.9823777802	-0.2556023399	-0.7148991317	0.2455733437	0.1609817793	0.6782405635	1.167621545	-1.075365137	-0.8700984591	0.8158586586	-0.215300641	-0.1609813393	0.03166077645	0.578370044	-0.3077073524	0.2681019618	-0.4064087548	0.4289900238	-0.3158438316	0.327875732	0.1815924758	-0.2271355956	0.6038055399	-0.4446165511	-0.5383541516	-1.687051832
-0.2002077094	-0.2628684613	-0.3967170337	-0.7296769767	0.5597177997	0.9091084408	0.8181996052	-0.8319069284	-0.08279694177	0.3498354647	-0.02178719725	0.1878157214	-0.6685031657	0.2626529287	0.5953062366	-0.7194454093	0.0210031361	0.1500867446	0.7042474058	0.756534847	-0.3402344113	-0.4247997129	-0.1427265984	-1.871341797	0.6783810123	-0.5653539755	0.1403096176	-0.7199049793	-1.468559631	0.8239486705	-1.555685248	0.367530758	0.09362846046	0.07978547429	-1.902281894	1.309854402	-0.9126739081	0.8083259161	-0.3693330724	-0.2321338683	0.4230210918	0.6663421123	0.4200503007	-1.423539294	-0.06786609925	-0.7257427278	-0.1674246684	-1.144838636	-0.164799864	0.001355507368	0.1683525174	-1.205915608	0.698361614	0.8914271526	-0.3289270013	-1.666005167	-1.206618137	0.05602833282	0.5118721752	-1.129294973	-0.369000076	-1.706664271	1.358515834	-1.39805184	1.20049339	1.710395509	-0.05260484101	-0.5945839259	-0.4323788591	-0.4746293489	-1.799620282	0.9595712719	-0.695999806	0.1665268997	0.2362683517	1.187636013	-1.426095245	-1.208535682	-0.4391590683	-0.01661612732	0.9270412023	-2.193669485	1.41425349	-1.646659777	-0.8435600073	0.6423173439	-0.1959283592	-0.8470752876	-0.8122423054	0.705175857	0.9347856017	0.1105582665	0.1913854484	0.2962891913	-0.8491696743	-0.3696203337	0.261371039	-0.3809020063	-0.9218087943	1.062931136	0.1561252035	1.377577628	-0.3272228674	0.3516006529	-0.06426730689	1.296620503	-0.7507321483	-1.36767879	0.8520061863	0.3499371713	-0.4579276286	-2.107608663	-1.892766315	0.1332829724	-1.086574582	-1.343922116	0.3644575822	0.1227260273	-1.080908409	0.7866525179	0.09798025167	0.6210608408	0.6361577819	-0.2512352177	0.05766487968	0.7343500709	1.033914092	0.1991074447	-0.3537607461	0.9562795676	0.3059500689	0.2880783993	0.7072119581	-0.01821556573	0.3044299999	-0.5386275975	-0.4641265474	-0.04692326037	-0.04754099373	-0.1012726342	-0.8700826396	-1.859514255
-1.397002163	-0.2185718515	-0.4600536133	-0.05923473341	1.182864479	1.326389975	0.7232916135	-0.1278138941	0.5245129784	0.6529174217	0.2222543039	0.2027206073	-0.9381883031	0.1714357752	1.46899806	-1.257349946	-0.05979358968	-0.258203263	0.4686709247	0.3951291204	0.03020275177	0.5422202957	-0.6298195203	0.3676871032	0.9059539334	-1.017485256	0.5287040946	0.4803529516	-1.907633993	1.710857075	-2.320460658	0.6632519186	-0.7477220016	1.317858462	-1.504436782	-0.8531424537	0.3515432434	0.04205317829	-0.8826933559	-0.1738719612	0.6466791316	0.4270727623	-0.07716265413	-0.4486456152	-1.252571689	-1.203118411	0.2585683064	-0.3029451472	-1.187250753	0.3164521858	0.3145532081	0.4239955317	-0.6978699429	1.417070562	-0.8289523079	-1.326513905	-0.494559596	0.7609512343	1.334154494	-0.03803103639	-0.1092599946	-0.2538228585	1.210801468	-1.020763779	-0.377927564	1.785262582	0.9584300704	-0.4315344482	0.03256412487	-0.08829055769	0.3273686445	-0.531239588	-0.5739169381	0.5295391449	-0.273134331	1.121718338	-0.04236166629	-1.104614855	-1.409860781	-0.4091178373	1.003428668	-0.8311836749	0.5798180692	-1.783083721	-1.309555053	-0.1946043648	0.6019583377	-0.5798099904	1.05535675	0.2503057917	0.5399824073	0.2785185622	0.3818605789	0.357240848	-0.9766866072	-0.2838661557	0.2690532623	-0.391085355	-0.06841383442	-1.22536317	0.5525272227	0.7300427789	0.03950673028	1.516245166	1.180657077	0.7058224862	-0.9075133875	-0.07010184692	0.9080275661	0.9271535028	-1.545394152	-1.410665859	-0.6310787799	-0.8674383359	-0.3571708637	-1.104955858	0.132579579	1.497741221	-0.4805634378	0.8314531224	0.4132727231	1.43554541	-1.857121623	0.05518560019	-0.7945368832	-0.3319008679	-0.287826651	-0.01324408773	-0.2004936974	0.220260552	0.6219922357	-0.5806134433	0.9125492865	-1.531238233	1.477734031	-0.07269322191	-1.67084963	-1.320972584	-1.533654773	0.78264394	-0.6447506539	-1.731100092
