melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101
-0.2320596581	-0.4007212767	-0.4422643994	-1.012867239	-0.08188234447	-0.3716309927	-0.3209707485	0.1663243605	2.180464122	-0.5431882591	0.4747518266	1.652019183	0.3149958561	1.193529005	-2.442650449	0.1699980008	0.01546400991	-0.02703273592	0.1540749683	0.08280083345	-0.8584398798	-1.140765994	-3.223303367	1.318427534	-0.0310488665	0.7907657637	1.366520383	2.049171562	0.2243189432	1.288209561	-2.652330273	-0.04152504803	0.9618568847	0.3641580492	0.6082919088	-0.7153383499	-0.6211823334	1.266732501	1.079015586	-0.605545592	0.7235858399	0.2428856847	-0.02624135013	-0.3882822561	0.3200096134	-1.433261976	-3.155540022	-0.5810479463	0.9930881648	1.000839764	0.469490778	-0.6341116753	-0.2086008378	-1.2949123	0.1707102991	3.048562182	-1.238172975	1.821307282	-2.097615091	1.547588856	0.1787388306	2.361798055	-0.2442910925	-2.465934561	-0.6336468528	0.194342879	-1.486488602	-0.6826209657	1.461616015	2.379043381	0.69329347	0.1092189323	-0.5150835414	-1.2931139	-0.2731281625	-0.76015911	0.8227046017	1.984187335	-0.8029680079	-1.220338588	0.01648434551	1.046204305	1.824343053	1.596147977	-0.1887415212	-1.000643237	-0.4010369522	-0.06264655266	0.1448830559	-1.732185488	0.7004926786	1.413995264	1.872419389	-1.035426069	-0.5045518303	-1.247211418	0.5809121876	0.4909271847	1.05366539	0.1999370135	-1.84820548	-1.108558388
-0.8570309904	-0.1880283267	1.381515146	1.601361343	-0.07579667911	-0.5139123852	-0.209370973	-0.5600837518	2.428967406	-0.2331403131	-1.181804712	-0.6743017724	0.06562838961	-0.7483906486	-1.154520972	-0.9499863073	0.0313856194	-0.07233281428	-0.7679955819	4.506216013e-05	-0.7041328349	-0.9969568708	-1.766556318	2.360779652	-0.4758282681	1.77549481	1.612563917	0.9171135488	0.5207645926	0.185238153	-1.454783312	0.788742061	0.7748845239	-0.05650256201	0.8357578108	-1.39515841	-0.5422419213	0.5756449487	1.108330766	-0.302976023	1.052084652	-0.2013693946	0.3717893088	-0.1357710394	-0.1394201234	-1.162082794	-1.342380326	1.257249222	1.279932551	0.2273369242	0.6972163893	0.5792837089	0.4396462639	-0.350411274	0.2932184976	2.158327699	-0.6843470715	1.314392769	-0.5710770168	-0.9818036676	0.8581273668	1.744391905	0.4842687845	2.314122303	-2.216769134	3.032501984	-0.2179726402	0.2784896108	-0.3849105717	1.648913858	0.4107662478	-1.23802962	1.802100747	-1.536428935	0.5785800136	-0.1846382068	0.4129715064	0.768084414	-1.256909056	1.143062962	-0.05595474979	-0.8448958755	1.571564614	2.376043153	0.2196688169	0.0183942878	0.1595879828	0.3518200044	-2.232105699	-0.7811299778	-0.6189230329	0.7229394597	0.7173771994	-1.056796885	-1.378197724	-0.792544406	2.411995636	1.05855219	1.956266424	2.763546972	1.374290419	0.3333418899
1.62460842	0.2118471384	1.33109915	0.1450880026	0.1557932404	1.953568962	0.2545478072	0.5693253214	1.696215592	-0.2315095193	-0.2806251317	-0.1539200414	-0.2555446771	0.7648779202	-1.327393957	-0.7845361175	-1.083035715	-1.352989548	-0.6671283085	1.005813805	-0.1164538691	-0.4544464371	-1.406603647	0.05532934835	-0.04837522098	1.31697262	0.08506364142	0.9944271952	1.044314468	-0.2737394224	-0.2188528514	0.5759124265	-0.8107749389	-0.133087244	-1.52641207	-0.3538466239	-0.2393643916	-0.654140321	0.9529645289	-0.6047217042	-0.7511245841	-0.2384132667	0.6389831737	-1.585001341	-0.9410394477	-0.2866293487	-0.8401709645	1.974793867	-0.06347382298	-1.152236435	0.4057814143	2.217833807	1.816591322	-0.1159224362	-0.3469966135	1.153129766	-0.8131044815	-0.1319702095	-2.406894744	-1.729783139	-0.1264803359	-1.333146508	-1.252018416	1.96129851	2.098745494	-0.8223630196	-0.2773114351	0.364074392	0.7744056529	1.150446225	0.6212806133	-0.1350204648	1.265473776	-0.3743157154	0.8122142305	0.7656878842	-0.03177838014	-0.4602384526	1.070214257	-0.2467247989	-0.09300050619	1.276123288	2.316036795	0.7683669328	-0.6558984715	1.787328687	-0.5110589947	-0.58427801	-0.8613660685	0.1978089532	0.01507225964	1.386468886	2.239217615	-2.308625404	-1.010088364	0.660648466	2.160601299	-0.1574966328	-0.341587068	1.965991211	-0.01166863609	-1.687841028
-0.9499305384	-0.3244334881	-0.9345340509	-1.211567762	0.4611221883	-0.4552846995	0.0664913822	-0.4039321598	0.4788074634	0.1762056656	2.361259507	1.268944347	0.5891393429	-0.1470208697	-1.257717006	-0.09659609893	-0.4406111839	-0.1772836338	-0.1565863007	1.385696123	-0.3659599415	-0.1579579238	-0.9043622616	-0.8739132698	-0.2821167529	-0.4591948683	-1.418483218	1.156471961	-0.03779311585	0.02754229749	0.02255705688	-0.8526564215	1.460800042	-0.4293075078	-0.1502949386	-1.008376135	0.5380929402	0.2336279459	1.302248063	-0.4112545097	0.06893668863	0.3649539301	-0.7024860755	-1.092512924	1.054052531	0.04991575824	-0.6361840006	0.2552384719	-0.874545778	-0.8878983675	0.406812196	1.047143666	-0.4887462146	0.8736819913	0.7137029702	-0.08631794165	0.03882887778	-1.32817704	-1.667939329	-2.596836712	0.4639951925	0.1795242414	0.2398573709	-0.8263701341	0.3461703357	-1.869249355	0.4478802669	0.8297320776	-0.6888321115	-0.3245272436	-0.1054360622	0.2629827117	-0.50435449	1.376389849	0.383845618	0.1799739227	0.2052213393	-0.07947084252	-0.6787075224	0.359196933	0.4753912199	-0.2210709915	2.92039088	1.090105328	-0.5994401689	0.3764427602	-1.62871106	0.7580470835	1.456989549	-0.276285656	0.2511601613	-0.072784628	0.7778988204	0.6875104982	-0.9221949052	-1.140232425	1.507743427	2.600629474	0.2240095549	-0.1308489447	0.4449075272	-1.551547971
-0.9002306148	-0.09359468863	0.1830304461	1.700977639	0.1095338413	-0.464773848	-0.1820632555	0.1144333957	0.720892152	0.490718299	-1.215359966	-1.046752512	0.4015158184	-1.837102118	-0.234275153	-1.214914581	-0.4896273791	0.1710119586	0.01050698244	1.886552683	-0.3349391485	0.927880312	-0.5963725743	0.6864527883	-0.7954018851	0.005102556756	-0.5876909677	1.187196398	-1.281350072	0.6992883934	-1.053349652	-1.154468408	0.8333560477	-0.1768296423	0.9202919449	0.6436215843	-0.08009105889	1.316793019	0.7699499494	-0.4025208004	-0.2717376098	1.450588253	-0.2076098382	-1.055932901	0.8485121212	-1.235119643	-1.641161522	-0.6905630537	-1.823330408	-0.321193008	0.2792388184	-0.0974519811	-0.8529691155	0.5245795371	-0.06598381895	-1.021506983	0.5938701141	0.07223578252	-1.477116417	-1.06628239	-0.5391412856	0.7385446424	1.712121689	-0.6950318605	1.479348136	-1.5215489	-0.3901955701	-1.079598704	-1.344406946	0.5522664621	-0.9570444164	-0.4997924066	-1.249873695	1.337708371	-0.6337503757	-0.9224733838	0.5898553207	-0.1580084626	0.2083191268	0.6615198634	1.125198906	0.4915360111	2.965565846	-1.791880165	-0.3664336302	0.3088436864	-1.104396569	-0.2814390381	0.2357772562	-0.3076744051	-0.5522144512	-0.04171135535	-0.2497574585	0.8390118252	0.01382174065	-0.7849298554	-0.1364239016	-0.09716874433	-0.1912712117	1.279619068	1.136369063	-1.019567811
1.821407024	-0.1539775447	0.9713439491	0.4596887087	-0.6795340864	2.185419258	0.3173006386	-0.1970967909	0.3893555378	-0.357437316	-0.5231333352	-0.5066754403	0.006992667451	-0.2574043622	-0.2525937199	-0.6157084641	-0.5413994132	-1.08683664	-0.3795628884	1.552455724	-0.4864771913	0.9379965348	-0.5509107788	1.647739642	-0.4543914006	1.060131323	0.683487051	0.4606022543	-0.380644632	-0.05801053384	-1.866559961	-0.5996572945	-1.118711222	-0.01754381357	-1.930472293	1.615741384	-0.6481182708	0.4713691555	-1.297388908	-0.6832038836	0.2455822904	1.007354772	2.375706456	-2.359490958	-1.025498457	-0.4696269836	-1.606932463	-0.04170515398	0.8077765366	-0.5717485101	-0.1957273637	0.2096566624	2.22668495	-0.201257004	1.055738428	-1.12962519	0.8163149721	1.272348462	-1.525158901	-0.9887357403	-0.735784294	-1.271210497	0.1235363335	0.9368564209	1.216219794	0.2063499782	-1.226626447	-0.6563451601	0.7184760629	-0.4114518219	-0.5625840132	0.2243275286	-0.5853428603	0.8843814966	0.01215280356	-1.309529012	1.383518942	0.1078044871	0.5250373268	0.09674736012	-0.4855117507	-0.06745126754	2.323873256	-0.4312658746	0.414070132	2.229794771	-1.611394042	-1.023132852	0.2799447903	-0.4542922105	0.4501599836	-0.1703158589	0.07346380257	-1.18855939	-0.5274279151	0.1146018278	-0.7083819235	-1.626111844	-1.131804953	2.514773448	0.2853838848	-1.371804494
-1.016043003	-0.08469594338	-0.8803773448	-1.336681935	-0.5576449816	-0.4221010672	0.833283404	-0.624875401	0.5069167221	0.1794849702	1.959081486	1.864868597	-0.1158813765	-0.2891131549	-0.1543611401	0.8109689821	0.1330773709	-0.1405519876	-0.2589381201	1.238023482	0.2668876377	-0.02046107958	-0.9849982754	0.04454897703	-0.3359199982	0.5418645583	0.06908760248	0.4317973484	0.8896595893	-0.259625892	-0.82116292	-0.6742283368	0.06562626008	-0.4425066756	-0.02066989828	0.2208579441	-0.2223391469	0.861008776	-0.5484798704	0.0329338005	0.02101317525	0.01289102354	-1.436535947	-1.792267288	0.8181553503	1.014970775	-1.685813363	0.69996997	-0.4551674841	-0.7684995807	0.5566848004	0.6225497887	-0.8143082581	-0.1033879975	0.5169422374	-0.7350677898	-1.074355271	0.9040897109	-0.6390585401	-0.181264999	-0.2404691648	-0.4858208988	-0.01001070266	0.03355153718	0.6333124956	-0.8100877684	0.5817196094	-1.54538735	-0.3451215051	0.9440186136	-0.3533235732	0.4148475042	-1.174498501	0.8718224775	1.306697584	0.1862186789	-1.151828011	0.8090546742	-1.294989405	1.75358326	0.02337387807	0.1300137366	2.156415788	2.013941738	-0.5082923007	0.2094823218	-0.3956438595	0.1322223516	1.031408146	0.4033315367	0.7776178214	0.4810157664	0.3353366596	-0.7309520237	-0.3413505285	-0.8163373545	-0.06239409656	0.2642492057	-0.1529005791	0.4399789617	1.13745596	-0.2923323649
-0.3551548202	-0.1742052443	1.722415186	1.802662259	-0.2764441049	-0.4755414402	0.2805980929	0.3597045663	0.5381008456	0.341433564	-1.293451501	-0.8244713146	0.04171415697	-1.644621807	0.4550926632	-1.157655933	0.03156058716	-1.206591865	-0.7061019976	0.8507912984	-0.1150988463	-0.2408698161	-0.6355404184	-1.021124894	-0.4991647721	-1.231274524	-0.6298622833	0.0620170326	0.507279455	0.407655371	-0.2849792905	-1.645669034	0.1315279092	-0.1502165741	1.41180586	-0.8440490814	0.6134859644	0.9034844325	0.5373310502	0.3581930855	-0.567082379	-1.299477394	0.4495014393	-0.4694514626	0.2979421376	0.9928635077	-3.045378234	-0.723879188	-0.5863183332	-0.8872449523	0.07116591207	0.8983216762	2.421210316	0.3239357522	2.225190778	-0.8083178298	-0.2602394156	-0.3726327407	-1.229858619	-0.701504476	-0.2288416289	0.9398760257	0.5426162843	-0.1626600769	0.8715685011	0.8656005421	-0.2396501383	-1.257568214	-1.55880475	-0.1903191403	-0.8300461916	-0.06927216727	-1.328242086	1.525605766	0.0395944049	1.264023652	0.8676585447	-0.7919633954	0.3749468964	0.4948001215	0.2358929334	1.060697785	1.597195084	-0.6211395543	-0.2752353623	0.6462644249	-0.4155995899	-0.6482053519	-0.08539464313	0.7777074832	0.5083606158	-0.3967784979	-1.73552684	-1.194222616	0.1387191229	-0.2538499422	-0.5259886815	-0.6505976914	-0.8802872127	-0.000393296391	-0.2895587017	-0.02763168824
1.813717916	-0.1859694762	0.6343673438	0.06215668404	-0.5228292704	1.693747566	-0.8764896161	-0.2936772234	-0.005214222433	-0.507981977	-1.026259531	-0.1707179478	-0.2391953126	-0.4762223099	0.3877332862	-0.09470142282	-0.2258141659	0.0446957266	0.1300301919	1.504252634	-0.5745281848	-0.179319597	-0.5438803194	-0.6350716632	-0.3001622589	-1.166266456	-0.2992497798	0.9812000782	-0.6157830154	-0.3585843176	-0.07374328533	-1.40849894	-0.6686303801	0.1284579762	-0.6612199321	-0.3958274192	-0.2027951923	1.239771799	0.2293064828	0.362924306	-0.02364338888	-1.23496162	-0.5566844524	0.0002932420155	-1.000767558	1.077527745	-2.013435471	-0.9790365738	0.09189691788	-0.1763561558	0.1131300347	0.3130076086	0.2183799967	0.3158742866	0.1530769608	-0.6495303977	1.108703263	-2.019401757	-0.9835651645	0.4557695348	-0.365217503	-0.7509283927	-0.9196758982	1.17659322	-0.09356398177	-1.152553522	-0.8173588978	-0.5468316957	-1.095975805	0.7469152781	-0.01059042369	0.1268863113	-1.054313685	1.298267898	-0.2063351128	0.4107073519	-0.6920840756	-1.093183975	0.7043035711	1.302380719	0.4645383161	0.3461556982	2.090182426	-0.8963442851	0.5332549878	0.5922515882	-0.1595094502	0.006683548159	0.07611997377	0.5233565163	0.6777965084	0.5378841117	-0.5704722248	-0.6448751718	1.758674727	-0.1860843967	0.2974238879	0.2189373028	-0.8729162029	-0.7850141738	-1.208163712	-0.1865648466
-0.3108957439	-0.005025164289	-0.3429335455	-1.066782314	-0.5828040104	0.3851839352	-0.9842373033	-0.07379159749	-0.4175254477	-0.4990325987	-0.7390810752	1.661262892	-0.2502384197	1.043759514	-0.004925882452	1.666499361	-0.338072509	0.7650703852	0.8331699947	0.986832876	-0.2993413187	-0.4306406456	-0.6680385569	-1.451514564	-0.3177047465	-0.6991954833	0.3110738716	0.236380279	-0.4462056803	-0.5051803094	0.1955937578	-0.7263336593	-0.4758293919	0.294197094	-0.9414719938	0.5056291522	-1.241516459	0.1415472551	-1.204633718	0.4040740927	0.3269663437	-1.313608003	0.1082331638	-0.374428356	-0.6237342978	0.8472496565	-2.369239022	-0.7156851955	0.685764521	0.1613338644	-0.06683448532	-0.04426453734	-0.9182291151	0.1588945775	-0.5404408443	-0.2075591447	1.014270733	-0.1877675969	-1.141483178	0.2528539754	-0.9030890445	-1.149102305	-1.109323546	0.7025337636	0.03635963796	0.4944682522	-0.2644684721	-0.5397917293	1.538106565	0.2575576994	0.2282263811	0.7215137881	0.3911951455	1.324612551	0.319541952	0.07883007735	-1.082600478	0.1486216101	-0.9127047457	-0.3255808074	-0.5585835207	0.2620842304	1.690520978	-0.2061751245	0.1300728173	-0.7365938096	-0.8046002458	-0.4975990645	1.576111972	0.07769515947	0.9544050104	1.308158886	-0.4423997471	-0.7889627264	2.23483952	-0.2027349402	1.249406128	1.149186581	-1.006812199	-0.1713191108	0.07118626905	-0.662083546
