melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100
0.7677447827	0.8418770802	-1.084506075	-0.5611467294	-1.043307119	-0.9690918604	-0.159033653	-1.015450287	-0.08811590144	-0.3335673881	0.6413948898	-0.3847144242	-3.147243706	2.543733907	-1.160449186	-0.3727943288	-0.4689997328	1.949883619	-1.528030051	0.7043273802	-0.05872098991	-0.3254047697	-0.8523872481	-1.054115141	-0.7143122841	-1.116846122	1.990695151	-0.1939772715	-0.6141974386	0.8819575564	-0.652021658	0.3373162731	-0.510331261	-1.680120556	-0.8986109955	-2.375427455	-0.1041214352	-0.9406820045	-1.125186453	-0.3448457143	-0.2509219902	-0.9807343811	0.7087459414	-0.06066652468	1.020895239	0.8215131763	0.2370228443	0.2014445171	0.2195545917	2.877472485	0.1814262691	0.1186340929	-2.312880636	2.826347331	1.877173481	-0.2812468355	0.6732216097	2.468398148	-0.4934409292	-3.61347524	0.7636723635	-1.711615581	-1.729132406	-1.044693358	-1.369208274	1.719140339	-1.617960514	-0.2709610509	-1.042893183	-1.086752124	-1.329004748	-0.06714463186	1.296830384	0.8134833821	-0.9265356758	-0.1103509453	-0.1169826033	1.623963114	0.08653760417	-0.216970398	0.4163930276	-1.627714905	0.1016387557	0.04691264905	1.236098842	-1.215165511	-1.131753129	-0.4782671762	0.2296788309	1.023480389	-2.801448943	-0.08596995367	-0.1599134965	-4.147746665	2.325902636	1.07457452	-0.5678528178	0.6351479572	0.5694400048	-0.4948235767	2.497984932
0.1040093582	-0.8148171365	-0.6433758079	-1.082212116	-1.256615986	-1.037651415	0.3855007516	-0.4000104116	0.3330855837	1.183894182	1.580785603	0.5314043261	-4.236707299	2.07001147	0.3489624937	-1.679019228	0.7198495344	0.933948445	-0.9761783086	0.6897684113	0.7137971186	0.8769890879	-0.1820312276	-0.5467252807	-0.9351460306	-0.9891386976	-1.31947244	0.3196061571	-0.06236032696	0.7461959686	-0.1412547485	0.5962410424	-0.1237631302	-1.216709933	-0.4014245629	-1.412569721	-0.7738203201	-0.7345700774	-0.2808431876	-0.7190063082	1.241514212	0.09459753378	-0.6810099929	0.04458005161	-0.8307431471	0.7878513847	-1.006124638	-0.4614813352	-0.6928985989	2.062965192	0.9231742023	-1.101643203	-1.004512945	2.202101913	2.136693517	-1.031814307	-0.8386851216	-0.220428127	-1.635758203	-3.35101769	0.4397743493	-1.823687983	0.1386539857	-1.219438698	2.094698378	-0.5143840788	-0.5824306639	-0.0971140013	-0.5687195334	0.9511874987	-0.1291672827	0.5904003324	1.825232436	2.229635007	-0.6892599639	0.6098997569	0.3584772583	1.878499553	0.8110914768	0.1878787958	0.04761704186	-1.597930945	-0.1199882492	0.2900513693	0.09915794359	-0.7805400896	-1.114960604	-0.453112458	-0.03434697323	0.5879641214	-2.132076673	-0.6548686034	3.038696875	-3.978793618	-0.9340434158	0.04343328724	0.2946933291	2.393736014	0.9609267279	-0.2203170792	0.7896340758
-1.054520555	-0.6483716711	-0.08672505441	-1.229255876	0.04595052764	-0.1246394465	0.8807180263	-0.1552864592	0.1331896503	1.782031376	0.1195438528	0.3018593188	-3.352118604	1.508989111	2.17903698	0.1604714857	0.5382252851	-1.17082454	0.5179447193	-0.2275214059	0.6728570574	1.476997591	1.700803183	-1.098608727	0.1649924806	-1.170112536	-1.320882923	0.7099612432	-0.5881342335	0.5120645165	0.4260994821	-0.7621773439	-0.1484572874	-1.90486432	0.2328465798	0.2825344686	-0.6141544384	1.082624142	-1.104253804	0.2502992161	1.266079197	0.7229445837	-0.2551100363	0.2302473056	0.9502530945	1.05870469	-2.24939029	-1.315452481	-0.1124928379	1.094801934	-0.3316826625	-1.20982284	0.8345147121	1.424170014	-0.1461867604	-2.294671887	-1.086384119	-1.697726499	-0.5862677839	-1.619318745	0.628127072	-0.1504900751	-0.2544760743	-0.4160296725	1.564243012	-2.042247341	1.137671048	0.6934068681	-1.327656033	-0.3856742576	0.8409248265	0.3594901959	0.0462643868	0.425393659	-1.551616345	0.6518752132	0.5715575167	1.492702671	2.516471621	-0.5826078297	0.8757385098	1.073484567	-0.7074053456	0.6861663197	0.3613944093	2.195315308	-0.4703184838	0.09630996338	-0.2830347073	0.6700876826	-1.344424659	-1.667887252	0.6843701512	0.3517523915	1.953140232	0.1637278197	0.4984340161	2.804442707	0.1075813974	0.03143590827	2.029840913
-0.5156715307	0.04634304732	1.327559075	-0.3595278217	1.426638963	-0.2252517244	0.9184693257	-0.1601641098	1.230734416	-1.30729603	-1.149131515	-0.7406586206	-2.863270437	1.66913028	0.9441643129	1.517358713	-0.7850162219	-0.9668763539	1.259309838	-0.4763047347	0.5566621975	1.097438349	0.6058013392	-0.735120021	-0.8317070968	-0.6855845887	0.06195187101	0.3410415227	-1.152894128	-0.2355539658	0.4652313136	0.2151587883	0.6282325707	-1.819461579	-0.01349610563	1.762084732	1.216279458	0.8503974352	-1.198156844	0.006176273067	-1.399276848	0.5568513444	0.5161111204	-0.1420462687	-0.5920302162	0.8158130241	2.759563837	0.7811491054	1.066405789	0.9943981144	1.413605937	1.472990497	-0.3941370222	1.088808944	1.841851579	1.083082084	0.4030835442	-1.629927823	0.3362540584	-2.641076679	-0.143728494	0.9553208754	-0.6279924838	-1.28219991	-0.459248829	-0.9490111607	0.1659418104	-1.381690034	1.286480485	-1.139367498	-0.3289055035	0.8335639749	0.7751772956	0.08778389561	0.5036066065	0.1445142668	0.7919915953	0.3730810541	0.8071514375	1.420341054	0.888501277	-0.8653993827	-1.304525024	-0.7852495512	-0.1894460933	-1.930953693	-1.109714677	-0.9251944159	-1.055987724	0.6364589598	-1.029958643	1.197518954	0.005442753956	-1.248034408	0.8248774505	0.3326182411	-0.5186256856	1.914837362	0.07298021391	0.6273860188	0.6988383717
0.6412165688	1.181999879	-0.448816305	0.5032552627	-1.292031498	-0.1144740143	0.5753230282	-0.4864237261	-0.1765097013	-0.8205364084	-0.6468128928	-0.004790262819	-3.452512976	2.503363384	-1.300214245	-0.09964516063	-1.135893406	0.6434610757	1.073057993	-0.4897501812	1.22751237	-0.2997198158	-0.732081747	-0.6608852052	-0.2910557947	-0.9520794537	1.445061175	0.5195232616	-0.456885899	-0.5861123779	-1.165902991	0.1946080753	0.2684378538	-0.7645248104	-0.3529181728	1.787262986	0.1050344026	0.09535421543	-1.077521666	1.319611715	-0.4402215764	0.6625724634	1.229354915	0.6689147257	0.3027032366	0.4709563812	0.8705643109	-1.249256927	0.7285954	1.256235549	0.114324947	0.06615573411	-1.357256847	1.352420495	2.443581513	0.2207692146	1.109724829	-1.774850567	-1.031537088	-2.219178001	-0.4376255044	1.274266631	-0.3844183214	-0.2994529273	-1.238329119	1.261325406	-0.244762576	-0.301436593	0.3041484638	-1.473460635	-0.7973378666	0.4831008579	0.6836304345	-0.5889852485	-0.6021575169	-1.178624846	0.190655901	-0.2100136285	0.6495262391	0.1786461721	1.20430992	0.9498448355	-1.339678578	-0.6426184465	-0.2143531429	-0.7521154393	-0.5994168373	-1.157040982	-0.2797591366	0.5234772185	-1.651425565	-0.2219264767	-0.4873101821	-1.307961134	-1.369108311	-0.1117010881	-0.2554719377	1.308591233	1.027125848	0.9461891369	-0.3694362634
0.9143087823	-0.9121228188	-0.6779801839	-0.01413379214	-0.8435535337	0.1249627386	0.2605645603	-0.6245501322	-0.0584168202	0.6893543459	1.165273115	-0.2699346699	-2.240402552	1.69918208	0.8449039556	-0.8558203108	0.9596024925	2.031796083	0.7530923068	-0.849796618	-0.1126603274	-0.6560722767	-0.009198311272	-0.9700013696	-0.2347705941	-1.489814698	-0.8142173458	0.397643686	-0.8136361505	-0.1065882245	-0.2883025011	1.436423903	-0.141165588	-0.5081211385	-0.4642957201	0.6758734439	-0.6355156808	0.5879484185	-1.213044821	0.9201247438	0.2940403433	1.262772726	-0.2598829511	-0.03973480007	-1.049332327	0.5950942532	-0.2080676399	-0.4949046023	-0.2861269541	0.1065296999	1.921608498	-0.5085870262	-0.4143488722	1.678870449	1.024366573	-0.1843726281	-0.8201381064	-0.5906814676	-1.410351732	-0.4762112522	0.02366665667	1.17944202	-0.3814970125	0.2197573524	-0.5488419222	-0.7247036055	0.6842100443	0.5716075781	1.901784641	0.5069031699	-0.4896437134	0.01337538642	-0.9968530714	-0.1652033831	-0.3427194784	1.530264499	-1.258481876	0.7636441401	0.7371472717	1.305565663	0.2171944241	-0.06368463556	-1.262948328	0.8431051956	-0.1901116622	0.8343893965	-1.282573321	-0.3537541819	-0.4374262857	0.6544543379	-2.722561448	1.401568938	-0.3760057989	1.68167125	0.2586515224	0.3482463673	0.02396003762	1.638501956	-0.4080577087	-0.6053548982	1.571392337
-0.7289644965	-0.3376300844	0.987980367	-0.1023633682	1.471089969	-0.4377850284	0.3004416568	-0.5398695039	-0.3155248639	-0.3914708273	-1.372026233	-0.3708939236	-0.9162853726	-0.4449399108	1.075860414	0.7079793886	-0.5850855017	-1.251951464	0.8186661505	0.4403178439	0.4602800277	0.8083170471	1.790754439	-0.7735907755	-0.457525134	0.2407225154	-1.004114764	-0.5049706066	-0.7677987263	-0.2135823315	0.7224889525	-1.367358249	-0.3489979462	-1.172758731	-0.1119522524	0.7212596967	0.7775871082	1.235995067	-0.7028969582	-0.4306099431	-3.157534504	0.6838001646	-0.2986017679	-0.8717771102	-0.4837642135	1.366342532	1.52845707	2.075841058	-1.509528134	-0.5003482911	1.060883646	-0.3847259984	1.512010302	0.9850852652	-0.7730894356	1.501643078	-1.392587204	0.4883081041	0.1307511164	-1.119966195	-0.4395805971	0.8952171121	-0.706625064	0.1441102958	0.1492146677	0.1296904464	1.035576423	-0.8588634336	1.96120066	-0.5068292275	0.2192419983	0.8777026653	-0.8113435431	-1.626613642	0.009557915152	0.1408691247	1.061910166	-0.5624700664	0.7967353585	-0.7617214384	-0.08846906811	-1.258953754	1.576544975	0.2634110957	1.276589297	-0.0149844031	-1.974903134	0.9921685865	1.33171183	1.235583433	-0.6365587729	1.061783587	-0.3881005649	-0.2162178067	-0.4086400875	0.3421392577	-0.7975782782	1.289834726	-1.926419867	-1.086048197	-0.6004196929
-0.9927853207	1.003523799	2.007872197	-0.5199979178	1.117976243	-0.6807300153	0.2296120437	0.05039008068	-0.3740468312	-0.8243275119	-0.9462689498	-0.3883825076	-0.4872085793	0.7702060433	-1.141123173	0.7988446203	-1.467586907	-0.1286941207	0.09935108003	0.4545812629	0.4745347967	0.2060193409	-1.301771327	-0.1297884187	-0.08392971809	0.2364539084	0.6447181537	-0.7539003232	-0.2032950954	0.570950514	-0.6504671362	-0.8346011939	-1.060144807	0.9561997105	-1.166041172	-0.033717011	-1.01419928	0.6946192213	-0.9717659245	-0.240775484	0.0004979219154	-0.2506428608	1.117716437	-0.6874541253	-0.009118663207	1.523344858	-0.792164376	2.048426634	-0.09240875325	0.606649806	-2.624376668	-2.951497459	1.733731995	1.270001424	2.801989873	1.250144543	0.9820083476	1.276311159	0.3015788438	-0.4730067427	1.052572093	0.3275614733	-0.6335942738	0.5121420307	0.3550893452	2.172239611	1.049439312	-0.2775764984	0.573318182	-0.5449100635	-0.2550425601	0.5069627492	0.4886032145	0.01603673931	0.2378689406	1.536684646	2.81680718	0.8142130288	0.3489608088	-1.218908213	0.9547506289	-1.580333623	1.42485516	0.8741618833	-0.2314083833	0.889648082	0.004269660772	-0.2801718681	2.004769332	0.668785674	-0.1621135351	-0.2017070443	-0.2764029342	0.3954113698	1.351870594	0.7227152136	-0.1432706291	1.548263333	-1.546688205	0.6978570224	-0.2193534066
0.7405840998	1.382612158	0.06740074842	0.01446882218	-1.242520871	-0.4096028628	0.3900131504	0.7252650711	0.1650208082	-0.9467423524	-0.939576616	-0.192093608	-0.4022613613	1.673154528	-1.341663792	-0.7379692309	-0.5240910614	0.8555043181	-0.4075967205	0.05166209464	-0.3250691864	-0.3010773628	-0.6113643145	0.334724095	0.01658014222	-2.494726125	1.528004476	-0.5039113575	0.2630785688	1.438275386	-0.1898785404	-0.1051718825	-0.1236458476	-1.218783683	-0.527103925	-0.007967791692	0.5428397476	0.06970633481	0.6168793922	0.4289486126	1.635315137	-0.7371317723	0.5169778293	0.4579123577	0.5914112626	1.772239451	1.477717849	0.1099730387	-0.6743289885	-1.122941425	-0.7033061612	0.3697563237	1.951877776	1.222076999	0.3489290893	-0.4156550158	1.703517747	0.3332505096	1.460118591	-2.83744455	0.3005305353	0.8185622135	0.65712211	0.07230126602	-1.356375806	0.8415174982	-1.031869339	-0.5349120946	0.4425030618	0.03421174644	-0.9614162113	-0.6257160346	1.031919526	0.643390249	-0.08897694365	0.1975292402	0.3581460971	-1.261807975	-0.1924330178	0.06279235022	0.01381025025	0.4429653252	1.775847826	1.12045368	0.06639439185	-0.1187335257	0.678413109	-0.7542095198	3.461450324	0.9406935265	-1.589231415	0.3679440369	0.934763266	-1.735797385	-0.7646071451	0.2666384262	0.0451353471	1.148978254	1.364955582	0.095017542	0.4886492266
1.741395254	0.6561353168	-0.9774555803	0.6128347961	-0.7664509408	-0.7380981925	0.548396912	0.3456395036	0.4839034524	0.4271037441	0.4988569514	0.8013611932	0.2798278721	-0.164352755	-0.03672120416	-0.8507969025	0.1510890223	1.403187185	-1.142860255	-0.635802833	-0.8418110244	1.070698161	-0.3343468152	-0.16498824	-0.1138405011	-1.806182333	0.8313314655	0.7913655509	0.5071835408	0.1151731242	0.09318903489	-0.09226515985	0.1045978444	-0.2643626565	-0.8205461636	-0.5640815092	0.7096259533	0.1390669466	0.9132144024	-0.1527088136	-0.6428817856	0.9187177819	-0.6836336865	0.0180392292	2.037134628	0.2731831477	0.9015062694	1.110310813	0.1041659992	-1.345310087	1.011582597	1.228799362	-0.6817973837	0.7226123549	-2.019830388	0.9143505505	0.4558653137	0.5498707767	0.5711912987	-1.425106127	0.0390822971	0.3133099142	-0.2239320208	-0.8536760673	-1.272917904	-0.01784348544	-0.06301525307	0.6167989813	1.109718805	-0.696385279	0.1252475544	0.424283928	-0.05859767824	-0.9483574922	-1.338273489	0.5566948067	-1.475763566	0.005052664243	-0.6682844248	1.067692463	-0.3868470677	-0.2186462496	0.04775174746	0.8068703166	0.9636849363	-0.03229344715	-0.09700830441	0.7075927794	1.614727881	1.224127683	-1.512459063	1.328491152	-0.2048506108	-0.8909831426	0.8950213003	0.8160984968	-0.1309258082	-0.3648046757	-0.4765693734	-0.1845000999	1.261442181
