melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092
-1.814316666	0.4570919139	-2.050155892	-1.279511497	0.246810857	-0.8528499045	-0.7610762553	-2.029526978	-2.666206206	1.771183904	1.203372216	-0.8735588713	-0.4263247816	3.262459737	-0.4386149399	1.00347069	-1.301864191	-1.892452118	-0.4971994774	-0.82136102	0.3159876885	0.2350313021	-1.245177714	-0.5700439741	-0.09972958181	-1.286719609	0.1394166564	0.9270870019	-1.388676619	-0.4911966566	2.207943153	-1.481001768	-0.2722927932	-1.376142064	-0.2177411873	-0.5368080045	-1.862342363	1.351983221	-0.9987778785	0.6842575853	1.210481275	-1.365568644	1.382706845	0.6882818792	0.07352238418	0.1296034473	1.158609343	-0.8388210779	0.01358909238	1.271498206	2.217779874	0.9245864284	-1.281149362	-1.95104585	2.259228736	-0.9905387412	-0.5224327738	0.4761440296	-0.2865394019	-0.9068817947	0.08294474881	-0.1215913579	2.835146845	0.6496545562	-0.7639966788	2.156263338	0.8827410553	-1.042729442	-0.1958928594	0.672595785	-2.035186165	1.932601232	-1.158884184	0.4534637127	-0.5158942637	0.7270454063	-0.6314070547	0.176586994	-0.3755725045	1.597294305	1.421762654	-1.883034895	-3.064104696	0.0965885179	-0.4749357874	-0.3033026936	-0.4714425203	0.3231078397	-0.3879563094	-1.292295591	-0.6475243681	0.214453181	0.08824285803
-1.929061362	-0.3447079046	-1.316168361	0.1060555519	-0.2113668624	1.605324139	1.698417954	0.03342891747	-1.28239453	-0.3452151354	1.424082142	-0.2380395627	-0.9706704858	2.691055515	-0.0309627944	-0.5667852115	-1.149535128	-1.048481827	1.148647641	-0.1628510269	-0.3117671357	1.942983224	-0.7072977742	0.4468110064	-1.167039115	-1.143492089	0.6868472815	2.038981833	-0.7555423036	0.8603714671	1.508043454	-1.083630591	-0.6788297657	-1.40343977	0.07445713358	0.3281836342	0.4423789135	1.361611212	0.3014083699	0.2291803031	1.5718308	-0.04444770458	1.105243851	0.8701582404	0.9267073676	0.7986952846	0.31361486	-2.161436628	0.4931531205	1.219650577	1.834563119	2.178402922	0.170169378	-1.153951772	-0.699881007	-0.07876642347	-0.09144133192	1.243925895	0.3428739319	-0.2137393364	1.113100168	-0.4773717267	1.422516541	0.7314911932	1.09497019	-0.1394767473	0.5195602008	0.7913825492	-0.1317769902	1.17374485	-0.1125208472	-1.160957105	-0.1920129947	0.3246685115	0.8836950157	0.2346659209	0.2959021782	0.7668161942	1.138373856	-0.4438620222	-1.266679357	-0.6583009314	-1.065275519	-0.9303355162	0.2433999169	1.140336567	0.2471971242	-0.5383823982	-0.6436189487	0.2358790536	-1.169908341	1.97030783	1.361493714
-2.405543471	0.2675709013	-0.8044736071	2.018989222	-0.2605507351	2.607545523	-0.5009233231	0.8785845334	0.3827121427	1.395606583	1.553969487	0.07139389526	-0.8805658052	1.607220922	-1.451993066	0.985867412	-1.443354477	1.156084941	2.124365396	1.815547875	1.208062557	-0.34090443	-1.292297503	0.2566262517	-2.136728568	-0.7669280303	-0.03224419426	-0.353770512	0.8807292251	0.2390440614	0.8917671615	-1.049257253	-0.2588533825	-1.636806575	0.1575381168	1.871722758	1.346634236	0.1716624673	1.514943515	0.1812933994	1.104649493	0.5419377525	-0.6748127694	-0.05664242327	-0.5356945204	0.8027914542	-0.6518089981	-1.953810466	0.2423582558	-0.6342121476	-0.3926031308	-0.9851097167	0.2593163609	-0.7988955107	-0.9463619896	-0.5777423898	0.6630635635	0.005032797795	-0.6168738826	-0.658746804	0.265110221	-0.6758250835	0.9816766481	-0.05432951399	0.3676467627	0.4966002777	-0.3060937256	0.6034065591	-0.1955722933	2.704190391	0.2279137555	-1.097270798	0.1236641919	-1.013304136	0.5461737667	-0.1592159756	-0.1696533834	-0.5123987241	0.8815020633	-0.5235339232	-0.1720192293	-0.8205275779	-0.8347782269	-0.3625983087	-0.8955076462	-1.797741456	1.757484067	-0.9728042172	-2.48975147	0.1146509502	-1.321946297	0.7462814863	1.426197865
-2.409612122	1.015544838	-1.669917006	-0.0513728487	2.201819357	-0.3114212423	1.66980035	-0.5897126446	0.4452977587	-0.896281225	0.4367668466	0.5524833947	-0.5989708385	1.28010781	-1.366647358	-1.188286912	-2.020332207	0.3125071323	-1.277823122	1.624938661	-0.0589164559	-1.083321329	-1.811369044	-0.3509196744	-2.329206215	-0.5023829671	-0.6443611846	-1.174133817	0.1531094099	0.1748678245	0.9407845099	0.5331558417	-0.3784458701	-1.588464223	-0.8952979551	1.044490577	-0.4793125308	-1.403943846	0.3824160356	0.8475119089	0.5890773752	0.3350007341	-1.296210232	0.996629728	-2.572955735	-0.4223041752	-0.3303575299	-1.696265871	-1.135903833	-0.8453948541	-1.140957172	-0.9169534219	0.2689932373	-1.09311343	-0.3081759031	-0.3875596337	0.4864532812	-1.093843304	-1.380782545	0.7576025019	-0.6221590903	-0.7692994905	0.6891896017	-1.681428891	-1.846375087	-0.1079820141	-1.952078605	0.4335855916	1.359834625	0.9992512008	0.5453987216	-0.7018620876	0.9057232398	-0.754079244	2.009474572	1.163405388	-0.2412252098	-0.0003380617023	-0.1418223666	-0.1664395808	-0.6304541437	-1.76563248	-1.820223926	1.072091177	-0.1972882834	1.728725688	-0.930049284	-1.845800016	-0.9803553618	-0.5418436367	-2.279677321	-0.3317714708	-0.06706303873
-0.9628622381	0.5200664918	-1.210854373	-1.815979625	-0.40405094	-0.1827786572	-0.4278969471	-0.6841627581	-0.9278552644	2.059743622	-0.3255712471	1.510090113	-1.182006311	0.7039463717	-0.6957237499	1.227739733	-0.3435368538	-1.153983255	0.2039892909	-0.2283913377	1.062354892	-0.7673218653	-1.845625384	0.5172544356	-1.311717605	-0.2072695091	-0.1897005292	-0.02400069181	-1.508267803	0.3775626355	-0.4206598793	-1.49368711	-1.074589498	-1.542822055	0.2122559626	-0.5058708324	-1.611597499	-0.009884830056	-0.200710711	-0.1582967889	0.7278228818	0.3810881718	0.05476122989	0.233390445	-1.712029901	-0.2615685846	-1.134102457	-0.7493188079	-1.588127013	0.3397545936	-1.031506334	-0.3762299124	0.7963376815	-0.9572607258	0.8228819066	-0.9266910303	-0.7589529541	-1.110921299	-1.090672335	-0.7906461072	0.8361746031	-0.2815967385	-0.5966558951	-0.3866258257	-0.7641593936	0.2607973478	0.7408610788	-0.1907525909	0.07126998424	1.7645188	0.2407513814	0.8067730299	1.023072314	-0.6074137944	-0.9542263088	0.3090442752	0.6902164079	-0.6878945948	0.03373556269	1.121186633	0.09373636765	-1.419447033	0.4064749451	-0.6097081706	1.434235566	0.9591125167	-0.5243774629	-2.995276681	0.3181968025	0.6373564308	-1.553102856	1.385276338	0.3648273587
-0.3634605399	-0.6180326297	-0.8644898084	-0.09601660368	-0.7721382213	0.8677069967	-1.083539639	-0.3136395314	-0.7595463365	1.04370175	0.391651305	1.426058602	-0.02514714645	0.1344519866	-0.3743605798	-0.1802313723	0.3706432818	-0.8853837785	1.130912753	-0.4698768815	1.405780708	-0.9296193247	-1.848794587	0.636427728	-1.184342142	-0.1279323516	0.08516291102	-0.4625134951	1.122157807	0.1653102478	-0.1818238444	-0.2174221266	0.06064158218	-0.8673916794	1.459013704	-0.1215189272	-0.6116122458	0.5189972885	-0.08001454627	0.2480696599	0.6761573264	0.4386092065	-0.4125577618	0.07717812668	-0.9901080073	1.434656583	-1.410812504	-0.2503454049	0.03243556101	-0.9007527103	-0.7186594931	-1.12815833	1.232889223	-0.3968526668	-0.2692730273	0.6988256395	-0.1089951069	-0.8277761971	-1.139163881	-0.6180610144	0.1473470071	0.4486727494	-0.7465364642	0.1599023324	0.3487897077	1.209971998	0.9118544696	0.1922736939	-0.3742109791	0.3870812563	-0.1180887095	1.050094806	1.5057328	-0.2304995819	-1.09729327	0.3409410349	0.9730207953	-0.7255303569	-0.4922665696	-0.8455570678	-0.03892566129	-1.27050006	0.5106350733	-0.7620723081	-0.8806276098	-1.441295102	-0.768107988	-1.980943786	-2.091545466	1.29825154	-0.3718147223	0.8272451355	1.028524271
-0.7126842241	-1.065393826	-1.271262267	-0.1655710132	-0.5992158798	-0.3789092178	-1.240715228	-0.9941593516	-0.2281031821	-1.298739658	0.5655778035	0.4119943585	0.367819517	-0.2162521469	-0.2441025238	-1.315321869	-0.5976176618	0.03125206235	-1.136392553	0.2458533865	-1.183331538	0.3281827003	-1.722479517	-0.6462532958	-1.326011124	0.06664865009	-0.4224434275	-1.230043096	1.986646708	-0.9061783977	0.8252340474	-1.323350901	1.268102673	-0.8073707998	-0.9301154666	0.5635410106	-0.4617525097	-1.276628695	-0.4580002201	0.3863686938	0.5867011409	-0.05380890555	-1.106595456	-0.01786622108	-2.125392737	0.0343986607	-0.4027233336	-0.7536597714	0.5250176062	-0.7956387591	-0.990596208	-1.239846065	1.047489634	-0.2640240203	-0.4310336292	-0.1418060584	1.532904581	-1.164530038	-1.171257078	0.0265719031	-0.732323485	-0.01613862317	-0.4473218213	-1.089224234	0.243205608	0.2523033156	-1.823717346	-1.366131266	0.5347129869	0.09050563279	-0.4513015615	1.585692301	0.8917191359	-0.6607127581	-0.3537642174	0.5819705073	-0.6948378842	-1.694951562	-0.960642307	-0.4278756185	-0.157359837	-0.6639230619	-0.9299576626	0.4612092304	-1.165392094	-0.6813938631	-0.06461715173	-1.054691238	-0.4848225247	0.03019483182	-1.43500217	-0.1254038398	-0.7869197575
-0.5447302639	-1.094987636	-1.336960765	-1.991016664	-0.8450741526	-2.180258861	-0.8020644375	-1.838572354	-1.462010584	-0.4164647341	0.5500228039	-0.1001334674	-0.3112376378	0.2124142079	-0.4003210749	-1.031170176	-0.8384899461	-0.8921748078	0.7681871472	-1.027352435	-1.497913739	2.564037286	-1.383413516	-0.5155108427	-0.7558786946	-0.6436532429	-0.4674255612	-0.8051064683	-0.6974933324	-0.5690371505	0.5874101612	-1.020233684	-0.3710420201	-1.089287499	-0.3348691515	-0.6052828357	-2.161656229	-1.15821032	-1.419694271	-0.07469475044	0.5181839476	-0.06429492375	-0.944873694	-1.267636813	-1.354659677	-1.461653042	-0.1019631855	-1.093441207	0.5490361831	-0.4446076096	-1.997499429	0.7481093708	0.4628622288	-0.6368564998	0.0823676234	-0.675498519	-1.019705551	-0.2766529664	-0.463892887	-0.3469249534	-1.135000792	-0.5205970265	-0.5621958038	-1.398986882	0.07113529106	-0.7469711637	-0.8776154586	-0.4585614805	1.385035739	0.7327982387	0.05575982256	1.120014097	0.2089012	-0.02350244698	-0.7229386978	0.8976148182	-0.0996076975	-0.439407689	-0.669743348	0.1009738229	-0.4974751775	-0.8407447707	-0.6400223862	-1.33965871	0.3865737997	1.23681041	0.9696404218	-0.3333256204	-0.03799879791	0.6389995812	-1.865142116	-0.3316170554	-0.3977233567
-0.1881281602	-0.5238133451	-0.5324025749	-1.082494953	-0.9366756221	-0.3736454145	-0.7742011021	-1.635796969	-0.7315650251	-1.151910751	0.503843578	0.6725533688	0.02915644596	-0.2618189515	0.1743654439	-0.6817765393	-0.1514707322	-1.541588937	-0.5231036029	-1.394961709	0.6247699813	0.2428435512	-0.6778132421	1.325341956	-0.1104094091	-0.6705450911	-0.63039551	1.514698186	-1.041425872	0.4284930602	0.3373233293	1.280393366	-0.2257684439	-0.7247558848	-0.3334468885	-0.3782554328	-0.7390809462	-0.2999859532	-0.6500250124	0.7232964903	1.210149044	1.039389171	0.6333004204	1.058648766	0.1487627889	0.2140485286	-0.7093694385	-0.1515945918	0.9437980631	0.05498879758	-0.402046634	1.024745864	0.6310916085	0.8935137722	-0.4729156864	0.9925144929	0.3158193375	1.208481763	0.07242827756	0.3357316336	-0.8237065054	0.2528749781	-0.385853101	-0.5397992881	-0.384936278	0.6645042679	0.3552192028	0.2064632591	-0.470772207	-0.3759464457	-0.4370006313	0.9361290911	1.191282046	-0.9654835297	-0.6477386613	1.232765533	1.741073338	-0.1338466439	0.2480805043	-0.5981812893	0.4271706253	0.3065216419	0.54619595	0.6525051569	-0.1919062188	-0.5589020645	0.01330043227	-1.08155515	0.02911613974	0.7758870234	0.3389756567	0.2065740654	1.523654789
-0.2536222369	1.848877124	-0.5958418264	0.1508482688	0.8419555381	0.2215586155	0.3576088289	-0.5507125041	0.04891813471	-0.489426966	0.1542751083	-0.3154391968	0.08563123351	-0.09190402311	-0.2962658772	0.113269655	-0.5152615019	-0.1757652164	-0.4577702825	-0.1300276623	-0.1470957967	-1.048735035	-2.124309989	0.2873309004	-1.322860246	-0.7869202003	0.2655140036	-0.592826775	-0.8956160939	0.2234836419	0.4643537354	0.0722663368	-0.8099917091	-0.04770452923	-0.1861592209	0.5280198111	-0.2205639078	-0.3681549648	-0.3229704245	0.5791789563	-0.6893238141	-0.3312348518	-0.02980322311	-0.6928489781	-0.4082692105	0.5575412892	-0.4197911951	0.1280601248	-1.134508413	-1.430804038	0.4292026746	-1.46877176	0.9441645069	0.2022796531	0.4839546529	0.3691554906	0.7187355688	-0.4219515081	-0.0539255952	-1.47366529	-1.940884587	0.07335322067	-0.8161552295	-0.4984946793	-0.5047927144	-0.6738759464	-0.8386359656	-0.7823204051	-0.8882362807	-0.4363251184	-0.7428298982	-1.171432874	-0.3957335026	0.2938792071	-0.4596097006	0.994961022	0.8415615297	-0.6643646228	-0.1449224729	-0.1776328616	0.2057285654	0.3917210807	0.7976071923	1.225306414	-0.9732006842	-1.123462845	1.294221996	0.2600255595	-0.5263102373	0.4645558907	-1.298524928	-0.3275049755	0.3692842234
