melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163
-2.505316612	0.5178276482	0.5549847037	0.2399842502	0.7927095309	-1.554703736	-0.6952244161	1.064763823	-0.4669060587	0.7347863899	1.597940265	0.6135431712	0.8945835859	-0.1477767543	-0.4451679324	1.655319635	-0.6228263366	-1.361261528	0.5404269908	1.286633312	-0.6982794338	-0.5524684546	-0.2589389614	-0.5039531902	-1.116890528	-0.4914091744	-1.282777692	0.4404860403	1.016610439	-2.078698921	-0.8920503321	-0.4608424607	0.1015934655	0.9536613224	-0.7603744138	1.203412455	0.2314591416	0.4507883854	-2.61193447	0.7058675448	-0.2804295942	-0.7505744118	-0.6329764588	-0.9022863688	0.1920023236	0.437891202	-0.2959486014	-0.1853019469	-0.2308644834	-1.286330371	0.9488180627	0.09243460346	-0.7941107765	-1.610615066	-1.171750006	0.3455457282	-0.9493668917	0.6199936263	0.08104166657	-0.08277123259	-1.477947385	-0.1676046237	2.014431042	0.3516898134	-0.3313672001	0.095996752	-2.299643757	-1.105457858	0.7134038985	-0.01861445347	0.06179685504	-0.638761482	-1.322134386	-1.046226104	0.3909622176	-0.5585788784	2.033784309	-2.233556997	-0.1354527392	0.2352384467	-0.7651122058	0.74138612	-1.422373617	-0.2728129644	-0.4311799221	-0.1692219435	-1.035210574	-0.4766912304	0.3988869732	-0.3990249024	-1.377902748	2.260265588	-1.382426262	-0.6266882046	-0.868560154	-2.851168513	-2.804929467	-1.838608706	-0.1957354785	-1.471679239	-1.463044939	0.9718613964	-0.9026357941	0.7240597322	-0.6327944458	0.9219515703	-1.020261669	0.00727776712	0.5337784833	-0.2011890358	-0.3508958103	0.1823828709	0.09351182453	-0.9988783646	-1.689530712	-0.04366893025	0.4662985741	-0.8547683296	0.1847858732	-2.052276996	-0.7017717647	0.6146457855	0.04941072469	-0.1094504745	1.191409776	-1.60015162	-1.88255134	-0.9343590318	1.310589494	1.141179577	-1.314625191	0.4825495891	0.2157793134	-0.2788166221	-0.4055180144	-0.0714377973	-0.6748588364	-0.2440962898	-0.7351082136	-0.1968027988	-0.7841858059	-0.7553131078	-0.2238065838	-1.128376746	-1.179039088	1.190810774	-1.172775766	-1.161626908	-0.6091312619	-0.819087943	-0.3457680371	0.5908336868	-1.454356939	1.229937628	0.6196494076	0.3827158435	0.5349634063	-0.9215266719	1.643226014	-0.3843316874	-1.404492867	-2.928048234	0.8174637648	-0.4264331052
-1.761869684	0.6243962474	0.2938324867	0.02299861584	0.4451898938	-1.458393781	-0.3409291367	0.3411929937	-0.9535465393	0.3403383253	1.331171167	-0.3453324881	0.8891986352	-0.2344067211	-0.5599938622	-0.8647191306	-0.5072945244	-1.319426748	0.8688015377	0.4062826458	-0.3901720109	-0.5633385126	-0.450778892	-0.413356526	0.04357297747	-0.1218952787	-1.571022281	-0.6230323509	1.538635197	-1.820104461	-1.478553996	-0.7884931011	-1.791098435	-0.2192304338	-0.9839323447	0.3977428629	0.1549442547	-0.1643304143	-2.646164196	1.075976009	-0.860573505	-0.3479318142	-0.8287276318	0.807320902	0.44325242	0.3994727774	-1.738909299	0.1928914285	-0.2148198281	-0.6580249086	1.228883881	-0.5322029546	-0.9299757444	-2.265698246	-1.008351409	-0.0387209007	0.8565893451	0.9722050273	-0.2952396668	0.2898958501	-0.9634722033	-0.7733809713	1.227935144	0.7464093675	1.813379568	-0.3456442216	-1.922260102	-0.5538163381	0.1790805038	0.2035042584	1.087309256	-0.864215307	-1.672614656	-0.3768943229	0.7473554056	-0.09376830591	1.280997231	-1.527172477	0.1860880606	2.50829235	-0.7713961845	1.70720542	-0.02028851393	0.004371289988	-1.950009743	-1.292244884	1.782346059	-1.218074648	-0.2741160654	0.4032547419	-0.7676178447	1.4085022	-0.5067281162	0.875295799	-0.8415084974	1.060102223	-1.49444808	-1.982132002	-0.3713805618	-1.730147248	0.5040897259	2.374731482	-1.029577909	0.1367904415	0.7022365575	-0.7974176404	-1.132634205	1.366547658	-0.5739963639	2.177670501	-0.553008841	0.2123591337	1.907546438	-0.5886590864	-1.09456787	1.706939354	-0.4859470943	-1.135439287	2.816229875	2.034856407	-0.6221257859	1.243186506	-1.444296904	0.3109426701	0.9149404337	-0.372232676	-1.408578184	-0.5192311744	-0.05233197303	0.7819102789	-0.8738227997	0.1840828687	0.1977453487	0.1192352974	-0.5985329211	-0.1914233913	-0.7980817064	0.03219714836	0.3603027728	0.3756543786	-0.9981339314	0.4021063301	0.8028892862	-0.3758363633	-1.187699828	1.1633206	0.1654477832	-0.9552335584	-1.09066253	-0.534109325	-0.380542662	0.571307314	-0.4092908006	-1.050625056	0.2081720526	0.3969062087	0.6942932196	-0.7189659383	1.272442065	0.5479456458	-0.9637103675	-1.228119325	0.8750787914	0.3922797254
-2.041678845	1.500404716	0.6999066122	-0.2404645043	1.233828035	-1.960412268	-0.7588754254	1.444177931	-1.476242183	1.315135814	1.51352507	-0.4429276419	1.073112996	-0.05152293281	-1.080745627	1.750525671	-1.035151263	-2.05262956	2.003593191	0.420924478	1.469283144	-0.5750196021	1.264656749	-0.279463263	-0.6529407895	0.2320040991	-1.961275026	0.582746497	1.54131087	-2.707225161	-1.789861639	-0.375025565	0.6470839694	0.9619685781	-0.1570558564	-0.2574400973	0.432519738	-0.1172824855	-2.968441781	1.062164551	-0.2814759923	-2.213656348	0.2378770626	-1.320873414	0.9628953458	0.6618687066	-1.710772484	-0.8518791555	-0.4983831117	-0.8092592804	2.049174972	-2.158523911	-0.8279108924	-1.192930174	-1.3699811	-0.08663201191	-0.2880861143	-0.5956780538	0.01800181123	-1.276180833	-1.109090824	-0.1427601561	2.451076795	2.492019526	0.3251071244	-0.5518248524	-0.6537834156	-0.3014485094	0.6376669651	0.7575517495	-0.5879865662	-0.5728873535	-1.281485163	0.01238199474	0.2772851492	1.078198517	0.6029695221	-1.593448259	0.8352809178	-0.5307515187	-0.362687643	-0.3975045369	-1.964396927	-1.294160243	-0.8023297849	-1.536808304	-0.2939773876	-0.6939678964	-1.513448598	1.890550769	-3.092150648	1.599375018	0.6544888389	-0.3356381582	-0.3707687851	-0.4716343363	-2.839172003	-0.4320091231	0.2377578655	0.5179217477	-0.5917611311	-0.04162850034	-1.264531448	0.8689612013	-0.6851547891	-0.4000683668	0.5291928617	0.5575748779	0.1693437194	-1.184794553	-0.2135646492	-0.6957536263	3.784710489	-0.4064390994	-0.5872833914	-0.6156383914	-0.1746624374	-1.1956296	1.213394925	2.473528122	-0.7737616727	1.156249513	-1.053567012	0.9975098019	0.1053328812	-1.084494922	0.8434547035	0.2188318163	0.4888996998	0.2303293241	-1.102970228	-0.6910215484	1.542424777	-0.3858594907	0.5734533733	-0.4562820908	-1.406788659	0.4443547098	-0.05951395676	-1.818836075	-0.7221885556	-0.3724402756	0.8918800764	0.005957313317	-1.496392079	1.778970399	0.04761980758	-0.7337599547	-0.1870891733	-1.378487306	-1.75563365	0.3291320115	0.1323600842	0.7327512792	-0.3510873343	0.5200100727	0.8258839701	-0.007037810777	0.5149404903	-0.1064130934	1.581417593	-0.7607126971	1.998926461	0.4563245386
-2.011740755	1.091656216	1.170855364	-0.1954412315	-0.01373344932	-1.581633591	-0.6414732974	0.8410571596	-1.573637744	0.2339465005	1.402527863	-0.6401996861	0.6769974315	-0.2916562921	-1.447942016	-0.6305241636	-1.11529737	-2.068015923	0.7936843671	0.3415782993	-0.9241366437	-0.6344638721	0.46883304	0.1380744268	-0.02608560677	0.1674256956	-1.758928925	-0.3020459485	1.517767894	-1.73137355	-1.115889559	-0.9463806368	-1.454654967	0.3554943431	-1.031317602	-0.613092187	1.477001632	-1.10148431	-2.744188943	1.832043104	-0.4179444438	-1.348175621	0.6911221166	0.187652459	0.9227141872	0.443376891	-0.8137771891	-0.8007656822	-0.2622231833	-0.6032995669	2.190056773	-1.693250186	-0.6851378154	-0.06483733686	-0.9441028098	-0.005512999491	1.435084865	1.327796553	-1.027805715	-0.6228003427	-0.04833245486	0.2418080034	2.107091048	1.048160468	2.201027786	-0.2063141935	-1.026021992	1.719898399	1.921676796	0.2406522499	0.4950835542	0.04793741172	-1.237573477	0.1173906484	-0.2333664016	0.4824125018	0.09781869575	-2.036159388	-0.1514585907	1.292407914	-0.2786053574	0.8264150211	0.1547259516	-1.487732518	-2.108473864	-0.621985545	-0.1373016375	-0.9789737163	-1.364912401	0.8689624937	-1.291553371	1.503935385	0.7919583905	0.648466043	-0.4828383406	1.409860069	-2.082269782	0.9212876845	1.166058885	0.8330211789	-0.1979533715	2.049356727	-1.067093597	1.346419974	1.070331386	0.2063329743	0.364279203	0.7217071866	-0.2074320183	1.534951021	-0.8204991152	0.4571502882	0.7267401208	0.1706392665	1.480227695	0.2581860123	-0.4761046443	-1.153934848	1.136730329	1.547579121	-0.942503803	-0.1863713206	0.5869971501	-0.3881817964	-0.6210102987	-0.726351317	0.325418914	0.3081439151	-0.4571453176	0.2131596611	-0.3007878432	0.8481141291	0.132260399	2.598587287	0.2322643774	-0.6918685213	-1.832601134	0.1442674087	5.976412916	-2.519947395	-0.7037424591	0.5828361912	-0.7587531244	-1.026527717	-0.4628992211	2.096231027	-1.782644078	-0.9158395853	-2.573867492	-0.5548446823	0.07792354465	-0.5046039843	-1.361913161	-1.201607404	-0.6565938032	0.5281637968	-0.4384387027	0.2810001257	3.124123235	0.7314261446	0.460350345	-1.185756557	1.684382544	-0.6074355136
-1.456509154	0.00185929547	0.4661205989	-0.7899878436	-0.3953667103	-1.086468163	-0.5248584432	0.2544109914	-1.212731433	1.060093298	1.307980495	-0.3128552184	1.03670989	-0.1125665953	-0.2934356523	1.534306965	-1.166546772	-1.026065733	-0.422195874	1.116158764	0.6160306255	-0.9027342281	0.4515793291	-0.293558434	-0.8139957475	-0.274600711	-2.090772674	0.3055841372	2.063561027	-1.628027347	-1.074076206	-0.6582529046	0.007473370385	0.2815947762	0.08736637639	-0.7046145504	1.225100346	-1.482109172	-2.029041569	1.655372453	0.04421524697	-0.7489481156	1.11179826	-1.365563688	0.5114585022	0.5105665648	0.02155691549	-0.6407681404	-1.204423007	-0.9251402872	1.548934563	-0.3468074293	-0.2409417293	-0.2080936767	-1.397634498	-0.1677935928	-0.3040414758	2.38362176	-0.9992218016	-0.3176609942	-1.154492666	-0.08763734491	2.619866908	1.140498408	-0.2000986734	-0.6984681081	-0.589647227	0.6699740126	1.239347581	0.7074603789	0.6962584211	-0.2325013896	-1.06774576	-0.3331836425	0.3283475781	0.6229019943	-0.2059288015	-1.815956263	0.1667554459	-1.337820714	-1.491917014	-1.745517762	-2.022753599	-0.286055573	-0.1146651039	-0.6546393601	-1.753929831	-0.9947709989	-0.03973314784	1.340286932	-1.934307353	1.871591028	1.293544902	1.022701808	-0.9067807906	-0.4360443558	-2.22808463	-1.566849765	-0.887590298	-0.1789795308	-0.8505661441	-1.38239911	-1.287543023	-0.1899535291	-1.097879172	0.3397929723	-1.005247577	-0.3094969244	-0.004516928612	-0.8461197456	-0.5880749836	1.357571225	0.5431440201	-0.6606025133	-0.07227518012	-0.5387704328	0.2122623368	-1.46088369	0.5135552944	1.002533894	-0.06729210031	4.437879319	-0.7685394428	0.2496261606	0.5003011991	-0.7301146522	0.1776555013	-1.51400344	0.4677698295	2.077146892	-1.050409882	1.033287821	0.6814099925	2.420673789	-0.9821167282	-1.614325211	0.1225044241	1.112028018	2.737759241	-0.7635931507	-0.3459270261	0.2113954231	-0.7515292075	0.0243201492	-1.01469504	1.361919573	-0.4209156537	-1.306886621	-0.4715299897	-0.9868006404	1.118141928	-0.0401402217	-0.5023911955	2.064383793	1.183452949	0.2200526862	-0.4877725654	-0.9128156258	2.798737873	1.429461898	-0.3669226633	-0.5854982895	-1.999601439	0.2901929176
-1.713311234	0.2708266825	0.6171289174	-0.525571373	0.5975257517	-1.100327795	-0.3131542051	0.8930286139	-1.178464389	0.3065992869	1.678016348	0.2655255614	1.394420517	-0.1417445449	-0.3572245824	-1.016261991	-0.7844421976	-1.02443009	-0.07279713016	0.4593191296	-0.8562263753	-1.041946194	-0.03638167119	-0.1973457425	-0.377283125	-0.5197974576	-1.703285437	0.2077325144	2.155447044	-1.068738538	-1.293489507	-0.4242142746	-0.7385153087	0.4494676423	0.3694921707	-0.5217309995	1.689945426	-1.172998505	-2.468717037	1.999622721	-0.1724512439	-0.5956668373	-0.1867360951	0.5832758709	1.004000968	-0.2353881677	-0.8532072546	-0.4374787377	-0.7737012818	0.5332205575	0.7182770932	-0.5797322972	0.5116880456	0.05004733121	-1.165752788	0.2411559946	1.203500887	0.3122059389	-0.6924228272	0.1039539899	-1.443227094	0.7840211183	1.775914493	-0.05002746636	2.992610851	-0.6939151207	-0.2142260861	-0.005089572215	0.1812150509	0.8272720676	0.8952356773	0.03962984091	-0.725163882	-0.3917307733	0.8198944385	1.273858886	0.07545840262	-1.358688393	0.9689457895	1.277790342	-0.4271914929	-0.2315542036	1.393801489	0.06203260614	-0.5217893369	-0.3096377633	0.3974532399	0.6510217197	-0.9339391708	1.446432508	-1.803282829	1.795647437	1.048215752	-1.214541164	0.7685508697	0.1191804455	-0.6725548397	-1.404406976	0.5762391361	0.1374867864	-0.1457459685	0.7639832155	-0.6664526013	0.4664314522	0.1453755525	-0.9910505509	-0.7671493515	0.7527030183	-0.5561181777	0.2601857713	0.6050623412	1.153657715	1.471847922	1.856190667	0.5234220156	-0.6009768804	-0.9994912506	-0.09109623273	1.132717429	0.4660115925	-0.5783221938	1.085251475	-1.033840952	-0.2010832599	-1.028893719	0.240966112	-0.5970051678	-1.618170889	-0.1272407458	-0.4953464977	-0.9101349706	0.1445359394	-0.4501483567	1.537371408	-1.334955881	1.169419531	-0.7197824336	-0.2312724404	-1.914843085	-1.801042446	-1.351711649	0.661116462	-0.8901447611	-0.5497239897	-1.384560268	0.5298446907	-0.02193283141	-0.3002576341	-1.205726887	-0.8082506005	2.028986643	1.225340614	-0.2443828723	-1.14616556	-0.5243829724	0.2173721314	0.5125094716	-1.50674748	2.649521549	0.05085376633	0.8198658157	0.8152473261	-1.676027324	0.08208327364
-1.066327551	-0.1933116926	0.313557675	0.1917812974	-1.186062488	-0.9869186756	-0.1168400324	0.2710120218	-0.7222357905	-0.07174679797	1.433531039	-0.080329065	-0.4341251419	-0.6847004691	-0.4389179556	0.2263152832	-0.7706982382	-1.214372638	0.03990971475	1.156486807	0.9502044381	-0.4646584276	1.867086393	-0.8361150904	1.650987197	-0.8664301927	-0.8194260037	0.7575221977	0.5600071621	-1.991017295	-1.079888466	-0.7063278545	-1.295437367	-0.294407373	-0.296603007	-0.7580530501	0.5608630582	0.2525030745	-1.701682018	-0.0964912139	-0.2387499123	-0.4626830388	0.4572766841	0.3007120864	0.146873426	-2.206380685	-1.667242998	0.8483635685	-0.6213035039	0.8679461231	0.1702383138	0.9774600585	0.1556536601	0.6965999598	-0.7753738632	0.8221286912	-0.4032800773	-0.7365943944	-0.2901205665	-0.906777894	-0.0426669786	1.738957783	1.262722948	1.295845666	-0.980560688	0.4213300764	0.5165200425	-0.7571343965	-1.350731992	0.6854908245	0.9221694294	-0.8427331021	-2.028147036	-0.9971986577	-0.2187615962	-1.419836871	-0.7577849943	-2.406041897	-0.2961595926	-0.3973581151	-0.5222990137	-1.159933998	0.7183255738	-0.778769636	-1.123792794	-0.2348173476	1.394974926	-1.412186065	-1.939439141	-1.29287156	2.520017556	1.466457223	-0.02551488114	-1.574414749	0.1471776033	2.242086716	-1.84471105	-0.3806189367	0.9301518094	-0.2636900698	-1.604435036	-1.504839969	0.03420633829	-0.2462624336	-0.9423197142	-0.3537449812	-0.7922238265	1.250865671	-0.6236123984	-1.757679179	0.1449239975	0.5319364386	0.3760084966	0.1031779935	4.423256591	0.784745381	-0.3765062111	-1.017258896	1.023100561	1.100803129	-0.3336268555	2.752684366	0.4479586989	0.01660383868	-1.880857848	-0.1104877188	-0.8485975993	-1.060678289	1.151392093	1.743318044	-2.12692277	-2.103398879	1.185114167	-0.2961319406	-0.5051343575	0.5979548469	-1.613741113	0.1705918954	0.03878270721	-2.659914378	0.7961849654	0.8645660719	-0.07080837134	-1.507482938	0.3126861179	1.403637885	-0.4270209669	1.615581478	-1.174181521	-0.3730240213	-0.2451084542	1.39246729	-0.7046041118	-0.8612028952	1.326398565	3.824501951	-0.3354562878	-2.621916854	-0.7069700697	-0.6371223999	-0.7281871631	-0.211996997	-2.295933611	0.1600809208
-0.2730730823	-0.007811438331	-0.6513913596	-0.3459621883	-0.374906332	-0.2737865302	-0.04495230079	-1.012672616	-0.9495378206	-0.2489678793	0.3108454174	-2.067544306	0.3545638634	-1.155356934	-0.2237544095	-0.6677743086	-0.4134952365	-1.145773984	-0.282328873	0.199853024	0.2136621597	-0.4753734346	-1.972978675	-0.3978240075	0.8269895432	1.375395414	-1.490465366	-1.470530795	1.056816218	-1.03574213	0.6894391404	-0.5212473528	-1.896388411	-2.174094575	-1.443323807	-0.2965207372	0.4153784032	-0.8271142924	0.05071771453	-0.6636011756	-1.127167985	0.2296985228	0.244024365	1.434293866	-1.262151765	-0.4637916654	-1.8715923	-0.2888841309	0.09625506517	0.02468007272	1.261673868	0.708310787	-1.589414821	-0.3274206341	-0.6238303461	-0.793368874	1.926019689	0.04522158182	-1.04788905	0.3725825299	-0.2603719728	-0.4450182946	-0.8610693644	0.7036350976	-1.135385143	-0.6067036424	-0.261454089	1.012743732	-1.437312686	-0.6758799468	0.5126555086	-0.8604143617	-1.957890571	-0.7630356013	-1.335519129	-0.5363993075	-0.548544921	-1.237176665	-0.6559086291	0.5804650983	0.6891338501	0.006450013745	-1.917611742	-0.2231311679	-0.9925022991	-0.2813356649	0.4786525115	-0.9847922697	-0.6889998159	-1.582215438	1.592275659	1.142120233	-0.570719025	-0.7666146476	-0.6656723179	-0.2995754494	-0.6877321894	0.1529544758	-0.1145952548	0.2519863985	2.165294527	1.254508158	-0.07754902896	-0.9310570101	0.4870519678	0.647099471	-0.6898475365	0.4980514603	-1.270813719	0.2077198139	-0.02121258498	-0.24082142	0.5116293711	1.035003885	2.238431218	0.5215003869	1.291088174	-0.3952129343	0.1391597291	0.6598791036	-1.10689115	-0.6802288745	2.074002162	0.9750528963	-0.1161615902	0.2144714523	-1.18950767	-1.48962665	0.2273837683	-0.7087279304	-1.23287686	-0.6251801203	2.202008094	-0.09599512875	-1.103746139	-1.579929057	-0.9294756672	0.1088519273	0.3721973248	0.4250087763	0.2850991462	0.3454811879	0.1510678223	-0.7512982771	0.007640602366	1.619114181	0.8138849267	0.007236499493	-0.1632249463	0.4469040113	0.2250053668	-0.02874242567	0.833376725	-0.2187077586	1.133724523	2.013678855	-1.078070909	-0.1311833828	0.3178864416	1.103183223	-0.1322808124	-0.0297659278	-0.788484507	1.316221427
-0.1704711026	-0.06109677158	-0.3604637665	-0.5116094449	0.09843686877	-0.02209552694	-0.04201602241	-0.1641393568	-1.176877608	0.61360631	0.3518356345	-0.8686974918	0.6191820211	-0.1072066614	-0.220304004	1.822730807	0.1768096839	-0.1121312116	0.1208938708	-0.6463320442	1.020537422	-0.7245765493	-0.7646594068	1.525102541	-0.606036493	0.9419516969	-1.624330954	-0.2411002235	1.479487816	0.891857812	-0.3887778393	-0.2744007058	0.5641630475	0.6435003274	0.8489531882	0.6697819725	-0.0279876482	-0.05653086673	-0.439289992	1.14293343	-1.523432971	-0.3518569544	2.532497966	-0.04169791878	-0.1743624563	0.5888023497	2.067327537	-0.7604380271	-1.236379922	-1.03290275	1.296003938	1.228100435	-0.392365449	0.2317092535	-0.1784701219	-1.435508748	-0.2783938871	-0.5628239983	2.145090477	0.6173697371	0.1054059843	0.05025952642	-0.375552727	-0.4578232647	-0.3573025102	-1.873276166	1.020668177	0.01451397835	0.5366728362	-0.1136167412	0.3702844285	0.8958707211	-1.360175704	-0.9244287958	0.6716825645	2.522389114	-0.05466963113	0.6717992561	0.9845167573	-0.246966822	1.955393658	1.147161872	-1.001060128	0.894722565	-0.1122172986	1.812310001	-1.460199189	1.528264579	1.466233747	1.334947958	-0.3508968151	1.241912916	0.5002509303	0.4234182762	-0.01078867984	0.6006557059	1.221345052	1.179691675	0.8870494031	2.381985197	-0.1111394778	0.60913576	0.4241418753	-2.749197304	2.078988954	2.455885939	0.8020846259	0.5750996553	0.5180121033	0.7677421626	1.894711636	1.667312004	0.4760335357	0.7533393953	0.184027646	-1.607303445	2.56672295	0.1322260444	-0.6767762946	-0.890082796	-1.328297344	0.6971138282	1.195673914	1.109156315	-0.895328757	0.191298519	0.1529595155	-1.1698868	1.055708045	0.2559524634	0.8375298358	0.04085832329	2.030799409	1.689172243	1.073326618	-0.9954616626	-0.7658980127	1.852293367	1.317809237	2.741170233	1.088558197	0.487864922	0.2506136237	3.059435096	-1.443127466	-0.03233839771	-0.3388071606	1.479665364	0.8971474049	0.02028667819	1.203430135	-1.642149058	0.92631965	0.01269580422	0.8679032454	-0.2653433443	1.257276045	1.147386716	-0.8291912478	1.507714424	-0.1801361174	0.1661316366	0.6689603937	0.3986381052
0.07551105899	-0.6611778001	0.3389057922	-0.4615165146	-0.8252078231	0.8158255368	0.1675339364	-0.02861081616	-1.216514957	0.5614011645	0.9013347427	2.62009507	0.2140056753	-0.2925399693	-0.4633625399	-0.06832432872	-0.2243838589	-0.1470627452	0.8420704812	-0.08640516026	-0.2514187498	-0.7209063336	1.474385712	0.3564746247	0.8062887947	1.373331584	1.079291083	1.774655596	1.173802258	0.6736321042	-0.1082453541	-1.096867624	-0.8575855521	3.34363635	2.225430797	-0.6534907115	-0.5471891063	2.152860009	0.2943967498	0.5160242164	0.3291559947	0.2436770384	2.100353059	1.509694051	1.812664513	-0.7921166227	1.025811357	-0.5674973442	-0.4320238218	0.9297007445	1.250566916	0.6237701982	0.8689376569	1.302402407	0.6145759053	0.5765137591	1.565935519	0.2696558977	2.450803726	0.5068993819	2.108463066	2.030481184	0.7527688339	0.0455524532	-0.6692646896	1.067160434	1.805849549	-0.9273007546	-0.5850527015	0.2105414595	1.094780099	1.787629707	-2.246605875	3.03020865	1.200926162	1.920218933	-1.655016439	0.418991147	0.1222185882	0.1121360528	0.1895461098	1.358993294	2.32209723	0.7242359756	1.387375955	0.1355125551	1.210475247	0.1817670844	0.6390877506	1.128795198	0.06775096835	0.7918419564	1.515166881	0.8827773687	0.3360501166	0.8035512536	2.614901235	1.148240129	-0.6194339952	1.952394924	0.1532824312	0.3488683942	1.316389922	-0.4493990439	1.239333953	1.236921568	-0.158660062	-0.3613752913	2.234907464	0.5556137333	0.500702741	0.03679342032	1.470773636	0.612744175	-0.9766749847	0.811661611	1.546503393	-0.3080450263	0.1338491514	-0.5895409371	0.9448245567	0.521171314	2.585195204	0.8445699487	0.4739110098	-0.4267152721	1.452918877	0.1336547967	-1.169374853	-0.6440044346	0.7770275367	0.742231471	1.269773797	0.8829756031	2.175625772	1.694848803	-0.8856847876	0.8057718094	0.5402867744	-0.1598440092	0.9134117452	-0.3504465127	1.540463636	1.983840047	-1.316806371	0.6283680264	-0.01208115774	0.6124003257	-0.09385594247	-0.8944559238	-1.338616968	-0.3491724335	1.299979486	0.86290042	0.7087347556	0.7420921905	2.769526019	1.88916796	-1.085866443	1.336471356	0.1140024836	-0.2025965794	0.843417669	1.537122362
