melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134
-0.9312409567	-0.08991833528	0.490567069	1.412549101	-0.4679100141	0.3179290692	0.7932774312	1.720066649	0.1134780633	1.083123457	0.6176671537	0.7212204298	1.551220639	-0.08597573289	1.026216393	-0.6530474731	2.340368243	0.2638503539	1.975429437	0.5306301976	1.272597156	1.016743168	-1.058701237	3.184693252	0.5984675845	1.680806769	0.7024421932	0.8000195602	0.7880852557	1.700984883	1.599112383	-0.7358297587	-0.4028621847	-1.36580425	0.5413833354	0.3460023012	1.937551309	0.2425233153	-1.296634945	0.05056565156	-0.1876700456	1.568051109	-1.340463817	1.45305492	1.73771915	0.2329413515	0.4535825127	0.687028802	-0.3021500033	0.526121827	0.0005301146862	0.2579631514	0.8991293512	1.840669676	0.336583124	7.250071315	0.110029282	-1.539011332	0.7660339654	2.383254717	1.952240335	0.7410488743	0.1200358101	0.4466745214	1.210910685	0.7493565417	0.1710866811	-1.293470882	-0.7520235785	-2.684604048	2.980224853	1.776682215	-0.1624090708	0.548518619	0.02196715542	0.01671919914	0.7082204538	1.56213629	-1.541978369	-3.163700582	0.3106872059	-1.127049987	1.792816196	0.1220648758	1.105867666	1.470726284	0.3654314144	-1.12893963	-1.538078996	2.478173353	0.7534195593	-1.480274164	-0.2295676512	-0.7697316495	0.5054617881	1.308964374	1.913908962	0.6732979337	0.3235802596	2.157786949	-1.561950625	3.408847505	-0.476765398	0.9695680164	1.18917762	-0.9018638939	1.404645058	-0.1900872564	-0.02638576082	4.29613714	-0.55300353	1.617188611	-0.1344058585	0.3420944202	1.6487345	0.4244106783	0.5479010222	0.523092327	0.3092798416	0.9994796203	0.9576371547	-0.437217353	-0.09363053496	-3.251315603	-0.2603447768	0.3082537648	-0.3319336657	0.420507766	-0.3274548969	-2.339912113	1.347826915	-1.981474396	-0.6613419316	0.2394114235	-0.5390240364
-0.2966070548	1.896074989	-1.45496919	0.8594899705	-0.5958645746	1.11253538	-0.01083510853	2.347236589	-0.1388616765	2.039133064	0.4577813948	0.1756934344	-0.3551357501	-0.2031562339	-0.3832149072	-0.4838187991	1.523576236	-1.577043482	1.513938882	1.016544199	1.146415995	1.237236197	1.330997331	-0.5752236936	2.224688636	0.2283567168	0.1262453268	-1.137497217	1.631174622	1.932140508	2.164628487	0.8364846102	-0.4684666192	0.253495645	-1.288055546	-0.09173112224	0.8308303209	-2.111964726	-1.888299375	1.017077121	-0.5804523649	0.5534340273	-2.053935846	-0.1391242717	-0.4936991612	-0.2125147876	1.586507272	-0.01867558793	1.556809788	-0.4364236732	1.387982283	-0.05834249786	0.2882567972	0.7909404544	0.5888649717	-2.205795207	0.3703339661	-0.2150594035	-0.3352890607	-0.8698725138	-0.1804648542	0.1599857603	-0.3278655948	1.461033	-0.8308691991	0.8278732626	1.076814536	-0.3358063824	5.678049734	0.04156687153	0.3074865003	2.463981945	1.182637611	1.066330106	1.11996101	-0.3048407871	-0.4915296394	3.250483467	-0.3974896859	-0.634587761	0.1643750683	0.3424061542	2.496095274	-1.029123803	-0.5226179271	1.605071341	-0.883570802	-0.4957634032	0.08047940579	-0.4717346133	2.06653756	0.7491084633	1.168282083	-0.0944715414	1.62985529	3.217250148	0.1986206949	-0.9742238944	1.56454976	1.240161252	-0.01857759101	1.854070564	1.001201144	0.496622971	0.6356245315	0.008949849965	1.09341193	1.651453814	2.713189583	1.436618092	0.9974238922	1.255717097	2.557716176	-1.286875832	0.3664669433	-0.7976251184	1.876670074	1.815981082	-0.53420553	1.347615208	1.410271208	-0.2348576435	2.276167906	-0.9581117476	0.5885614183	2.290783357	-0.2783429488	1.753964292	1.877409423	0.6910551678	-0.5684673539	0.4526990358	-0.5864349307	0.8067428276	0.08767271961
0.3967847746	-0.3179399176	-1.203307756	0.3864250059	-1.105557568	-0.09519091961	0.4618492135	0.6518942636	0.2684181247	0.7336215002	0.4636224446	0.8115241747	1.925206463	0.424181852	0.9523282597	0.9770491034	-0.1209226203	-0.2242617783	0.3738894983	1.255904091	0.1746657683	0.2802287508	-0.08425028471	0.5416560363	0.6314044938	-0.4383830249	-0.9180055628	-1.391118345	0.8018956813	0.8853660787	1.103654363	0.3327617868	-0.82853585	-0.4174312993	-1.98484096	-1.511003942	1.211246938	-0.559335986	-0.7342424899	1.570550473	-0.07730645809	0.6032933558	-0.4985714197	-0.2314798435	-0.4067761962	-0.2177455357	-0.2868761526	-0.7573697247	0.2421956924	0.1429824224	0.5168592271	0.9530963736	-1.840884253	-1.760994329	-1.572089799	-0.2098096613	0.8547672707	-0.4000849138	-0.2913606884	-0.16784217	1.461389929	-0.8503635995	1.52253922	1.182517434	-0.1566534979	-0.2204527759	-0.1064579217	1.44003967	-1.241650849	0.4321089274	2.222388553	1.260067438	1.922457139	-0.4760414839	0.84760096	0.1179164752	-0.3216531344	0.8955198996	0.5349572815	0.213386886	0.04768471564	0.8775647331	1.7142297	0.1645487786	-0.09368508234	0.867400046	-0.2696259786	1.256962373	1.297331973	1.998428639	2.388093259	1.629143654	1.081385566	-0.5269527309	0.1904519401	1.10295509	0.3434609877	1.077929059	2.35883599	0.2945993055	-1.556241959	2.417745777	-0.2474719118	0.4865418435	1.420738645	0.1035023397	1.230910107	-0.0919843268	1.050807262	1.349788106	1.396548926	0.6039090751	-0.3988907305	-0.6478877017	-0.4662565644	1.459501427	-1.136083631	0.1090952986	-0.1230205531	-0.9119182306	2.027279372	0.6151190746	0.9799945581	1.24296869	0.9217700015	-0.04774052396	-0.7266200926	1.218978249	0.5819134697	2.216790487	-0.2521610304	-0.02560467083	0.8164742359	2.697069374	-0.07136917387
1.050740525	0.1563662432	-0.03999163102	0.3590860426	-0.3493454284	0.06805714815	-0.1267878246	1.043028072	0.932676406	1.020752674	0.5992565777	0.06288038541	-0.8407199814	-0.2250929189	-0.683901847	1.030820208	-0.5417045207	-0.04890401589	0.5770382863	0.8127583963	0.09471190663	-0.1539331857	0.18147629	0.6505522177	0.5180043265	0.4962174988	-0.3939952797	-0.9964891378	0.1651271015	-0.05414450399	0.796392307	1.524441286	-0.8616421416	0.2060349926	-1.367342876	-0.6256309645	0.6793286803	-0.2978572633	-0.6778168205	1.838738167	-0.1460123512	-0.2437286866	1.061370261	-0.4706682922	0.6807212654	0.2334037997	-0.8038074812	-0.4493383922	-0.6223712771	0.4551318726	0.6412746975	0.6871276885	0.3710450597	-1.748872514	1.389411419	1.491038119	0.9309426894	0.667820815	-0.7696830945	3.043512453	1.420360954	-1.622469427	1.878223466	-0.3765006656	1.732962005	-0.67790965	-1.453309891	0.5041958511	-1.101723341	-1.108988222	-0.5080728118	-0.4526397899	1.694507061	-1.687080108	1.865729978	1.498293583	0.6295760419	-0.7547706312	-0.4436840829	0.7042461903	0.07455329472	-0.0397531597	2.163294971	3.505117101	0.9109809026	0.1606183935	-0.3384140751	0.05070880313	-1.860975461	-0.6464800386	1.309164149	-1.240542678	-1.353288637	-1.232901832	-1.394620428	-1.456647208	1.15505796	1.013901994	1.617251712	-0.3888450426	-0.9747620219	-0.7936494259	1.628445148	1.264491723	0.8556306493	-0.9979151927	-2.019907181	0.8564141519	-1.060780497	1.058850487	1.038810382	0.5287095197	-2.483756952	-0.8248017832	0.3234709814	-0.06460751719	-0.85014157	-1.121059532	-0.699833803	-0.007538380562	2.312152304	-1.461649931	2.275788793	0.9804510553	-1.200970863	3.125273809	-0.1253975051	-0.7276779943	0.8563364651	-0.4544568349	0.5783954452	0.4619115069	0.450460525	-0.5817560453	-0.9517419947
-0.3414867289	1.450157451	-0.4556267096	0.1034067925	-0.01686421927	0.6356499371	-1.607942048	1.101617001	-0.4745273775	-0.3577754839	-0.08554077728	1.617341543	-0.9135735557	0.751712305	-0.7480720643	-1.462539248	0.3427057834	-0.7820626826	-0.1643299548	0.7087536637	-0.3337307534	-0.7898904264	-0.1125864291	-0.4853434581	-1.1362646	1.312592727	-0.07121653687	-0.01066185793	-0.7125166452	0.1736394838	-0.1508799842	-0.6044708459	-0.3204296902	-0.1817671758	-2.286250441	-1.439968525	-0.01894349909	-1.826648553	-0.6877555208	1.233233827	-0.5675270196	-2.028554096	0.2852773492	1.077747079	-1.226631985	-1.06947436	-0.2978113622	-1.336523686	1.619713926	-1.322351475	2.662939595	-0.985039459	0.4679515418	0.508762141	0.8536154154	0.9754144081	-0.874529763	1.657543886	-0.5783856063	-0.9939560687	-0.2513309962	2.241188086	-0.2908552158	-1.446035061	-0.07941243091	-1.41847397	-0.6284471037	-0.4061393942	2.047353402	0.5186144364	0.3052092734	-0.9582205265	-0.9606904391	0.5550145274	-0.2559523519	0.3195174351	-0.4867253907	1.686960154	-0.5599117028	-0.1095492121	-0.2167589724	0.5965963861	0.5534213143	-0.3068272805	-0.0924598548	-1.99792092	-1.253602453	-2.4728667	-1.766639137	-1.374870973	1.725827058	-0.8445896821	-0.09796086607	-0.04659917171	-0.0350351162	1.37228875	-0.4101212584	-0.4370639881	1.391977725	-0.2964326654	-0.958631802	-0.5362473929	-0.371403075	1.628705425	-0.03527903131	-1.589396462	-0.6596960042	0.9767006975	0.9713786643	0.0430602459	-0.2303879246	-1.531295604	-1.257011854	-1.079465032	-0.8306282137	2.926183915	0.3482067184	-0.4605102811	-0.5557414478	0.1012032853	-0.9107805306	-1.416633188	2.088556888	-0.6225824771	-1.293856888	0.7069449949	-0.7519688733	-0.1364778767	0.1920199498	0.6987710997	-0.5901178503	0.15218317	-0.04941096848	-1.824520746	-0.4667556346
-0.7426640818	0.1854593541	-1.364078098	-0.1134609305	-0.1773888754	0.1830092693	-0.8758420144	-2.055012661	-0.1265730942	-0.5999328705	-0.5312430286	-0.5038167147	1.707232731	0.1120250924	0.1172728906	-0.2777787034	-0.4515345335	0.2025858008	-0.4851080478	1.591013314	-1.554916296	-0.5608631407	-1.444883084	0.08369522394	-1.6298028	-0.2119582832	0.5051461776	-1.549830807	-0.9154757744	-1.354510442	-0.5070888651	0.1195890601	-0.09696547022	0.5090334773	-1.722334876	-1.556363784	0.01466660375	-1.156711916	0.417107427	0.7041134692	0.06298686432	-0.4486338308	0.7404135074	1.041733571	-2.073287876	-0.3373991494	1.064979811	-1.103617384	0.4193593492	0.1755331548	-0.2631913544	-0.8936634909	-1.178569581	1.537245786	-0.4117783221	0.9992097701	-0.6192032731	0.02075149079	-0.3607833323	-1.10868962	1.22359107	-0.8099814897	0.6883445803	-0.1766025587	0.2226481443	0.1908073645	1.021191314	1.044317835	2.317888133	-0.7212650994	2.14139245	-1.325864319	-0.04297932639	1.195478028	0.07544992691	-0.9714960899	-0.6352749872	0.6410630469	2.498675004	-0.6618693102	-1.409265426	1.836130809	-0.9096134432	-1.444038224	-0.3020599347	-0.98576016	-1.258215569	0.07381342046	1.065227383	0.9417796379	1.077455489	-0.08813846919	0.8903930643	-1.249002289	0.4406304694	0.09591061682	0.1513878145	2.27976457	1.196534825	0.3729230199	-2.586264292	0.1813241854	-0.2673840329	-0.3279598344	-0.03260381032	-1.405336711	0.4670447868	0.06641754581	-0.9484744619	0.2145697787	-0.1607891305	-2.847250409	-0.7975143122	-0.3480671203	-0.442362138	-0.1258642332	0.6909041711	1.060534474	-0.1821431447	0.3142337299	0.8902451318	-0.5136450151	0.1262454014	-1.241342517	-1.128815586	-1.750024345	-1.685032455	0.4510189841	-0.1079203604	1.418964708	-1.233715683	-0.1393268031	-0.0402522423	-0.9296696274	1.005545139
1.071938125	-0.6190515842	-1.171680461	0.4945080073	-0.308318083	-0.1995777399	-0.02873776718	-0.7599325007	1.284954374	0.6600786698	0.9260087174	-0.8851992358	-0.6093556074	-0.5579436066	-0.3957458613	0.306062069	-0.5441028439	1.304396921	1.160393373	1.368014615	-0.4612647971	1.320677228	0.3115136056	-0.103916667	-0.4420811918	0.4419001783	0.2564402654	-1.962344163	0.7015910717	-1.281302228	-0.3688741232	1.241063348	-0.5150375992	1.508303051	-0.4846274439	-0.396821761	0.996302098	0.6839862159	1.316027589	0.2838516752	0.9572356296	0.4366010253	-0.02217132543	0.1645558319	0.4694930533	0.6352888133	2.878619336	0.8208907579	-0.5177823499	2.078194505	-1.153507979	0.2253777458	-0.8378001406	0.2591642287	0.3984890791	0.8746975299	0.9249316761	-0.9419709986	0.9972989118	-1.089386609	1.699160258	0.9699372097	2.151670619	0.494145253	0.6327177598	0.8985140719	0.5565875409	0.5260424887	-0.2652249885	-1.012161326	-0.5319271163	-0.3723323789	0.7438669642	2.042062322	0.7469215268	-0.6188789241	0.3157512364	1.112153939	3.88968794	-0.6235194681	0.0172682943	1.773288745	-0.09136248559	-0.03114625622	-0.7044730807	0.7663574521	-0.9783047283	2.020081737	1.506845627	-1.423457238	-0.1075624706	-0.3758250031	-1.42811968	-0.2754138144	0.8777014244	-0.7887961467	0.8830852478	0.4807024239	0.9994660328	-0.6988606201	1.729860744	2.120805986	-0.2492050799	-2.510602236	-0.3687422725	0.7989881581	0.4741975548	1.170784115	-0.1316521002	-1.558641173	-0.07661524559	-0.4338326189	-1.015148123	2.081935677	0.4757064681	0.6107999815	-1.648482328	-0.1263935771	-0.115997232	1.462852612	1.875071125	0.2376605864	0.2130454303	-0.07558829621	-0.1006726534	-0.5350280303	-0.3430856644	0.3263640719	-0.1963217796	0.3114619297	-1.813796823	0.4144006576	1.183509495	1.524453741	0.5984164714
0.1982515406	-1.045693311	0.00303378378	0.9416224523	-0.6780016975	-0.3030154223	-0.4717387734	0.7742243066	-0.3830114815	0.505579305	0.4274451135	1.071705164	-1.009911151	1.458180612	-0.7070159033	-0.9705632568	-0.008211210134	0.7525322201	2.056526668	0.876733599	0.6213480259	0.529961144	2.387399961	0.07392422915	-1.030575379	-0.8547536277	-0.7728394728	-1.73747717	-0.0005555136759	1.362500308	-0.6945251256	-0.2449834578	-0.9344372365	1.034167218	-0.9695816489	-0.2778697394	1.141059641	1.400445726	0.3095895701	0.1923915642	0.29638427	-1.673591132	-0.01823467694	-0.7250912105	1.276844262	0.445899633	0.9742266599	1.552901213	2.981545038	0.3964819244	-0.1322816841	0.9247700799	-1.261705709	-0.8510819753	-0.5660783317	0.3193224816	1.395342936	-0.7798642343	1.084710747	-1.187535386	0.009915503891	0.15183399	1.079886689	0.6475678271	0.2770299953	-1.905942642	-0.8205954601	0.2371167568	1.068750953	0.6303150577	-0.04076463292	-1.238212717	-0.02827121075	1.557570187	-1.185671336	0.7543682563	-0.9496672192	0.7390028408	1.823517704	-0.05125907248	0.727577388	0.898740313	-0.2362803161	-0.3749934363	-1.447001119	-1.453279586	-0.3199790118	1.469216633	0.4493919947	-1.234804348	0.01707282499	-0.08841385238	0.6444477192	-0.1802338808	0.7204757464	1.840208695	1.118406833	0.9311651348	0.3456273394	-1.316582844	1.322477161	1.145762017	0.1129141918	-1.255851286	1.418962816	0.9080703901	-0.4239901141	1.676059262	1.34559974	-0.1053498435	0.143696157	0.6678950533	-0.7451609756	-1.161103965	-0.2001342147	-0.3479458525	-1.329913985	0.5409232092	0.2304560981	0.929786088	0.2989338175	0.5562078983	-0.8338007359	1.868780088	-0.471122881	0.8744995354	-1.002077114	0.4982383387	-0.6172684713	-1.78390386	-0.5484838964	-1.011843189	-0.1471687973	-0.8753964754	-0.09690012412
0.3015582516	-0.07854289631	-0.497839109	0.7289400917	-0.4213911213	0.8160796228	-1.475299	0.7204891383	-0.2773044646	-0.1976436721	0.353524912	1.398083204	0.5851204924	-0.6544305325	0.1123809587	0.7260526299	-0.4954524371	-0.9475458757	0.6294768349	1.352590082	0.2486249685	0.2136661047	0.9349129412	0.1191572588	-1.914214714	0.2574693426	-0.2727122499	-1.187747202	-0.8349878041	2.249890404	-1.222940426	2.044665542	-0.2467082164	0.007846857692	-1.813932507	-0.7240810613	0.07061939301	-1.120249394	-0.2872256832	-0.4730647563	-1.743397901	-2.874875388	-0.1815157635	-0.1638859758	0.02957381177	0.1089422361	-0.6932919366	0.3336113209	-0.01228985828	-1.420562457	0.1064233491	-0.3192675331	0.3353927744	0.1207645407	1.815303248	1.069657524	0.5120875527	-0.4635836422	0.3166910083	0.8932800397	-1.494651906	0.2828891118	-0.9855908973	1.302287918	0.6686771593	-1.24099771	-1.533524988	-0.3904508583	-0.4568611097	-0.3200641237	0.6782827234	-1.342475152	-0.5090266062	-0.9765961422	-0.5840155429	0.4513062379	0.02525135483	-0.2055370395	-0.7614907205	0.8641598874	0.2265261841	0.3675843774	-1.097483994	-0.4012358851	-1.951941065	-2.219697556	-1.147736693	0.9596684493	-0.2973428277	0.3151003129	-0.7640028891	-0.6711029468	-1.006478018	1.774416912	-0.9029910211	0.7752749832	0.3595275745	0.01982410507	-0.5612071666	-1.286018221	-0.4184394759	0.2765680838	-1.694605331	-0.8846709313	0.6667129212	-0.8974094278	-1.835713862	1.24858147	-1.22157977	0.1041867284	-1.019495676	0.07463525791	-1.457118914	-1.302046086	-0.1648805963	-0.4445849201	-0.468090369	-0.03516260465	-0.2731796558	-0.5601435237	0.5182106403	-0.599485277	-0.546530472	0.4410213818	-0.3094340741	-0.6665012336	-0.9006175394	-1.478516419	0.09581802564	-1.250858341	-1.375816167	-0.9350423207	-0.7866528332	-0.5663110604	-0.9325839659
-0.05068839045	0.6823917987	-0.7131474425	-0.09043032149	-0.2274707055	0.3294504216	-1.242765674	-1.257549907	-0.3363990776	-0.8823783415	-0.008545250661	-0.405485107	1.196524194	-0.3053382828	0.57031077	-0.7723222212	-0.4815561842	-1.38283814	-0.1978101781	1.138807324	-1.498123924	-0.3360591271	-1.316984823	-0.9368382607	-0.9596728491	1.790746277	1.238111347	-0.05016039431	-0.8041771327	0.6389626464	-1.266941288	-0.6540426161	0.3042130308	-0.5765274234	-2.691918963	-1.42096664	-1.110755718	-1.563723572	-0.1615517863	-1.615103081	-2.013418155	-2.278138929	-1.567840499	0.8761633515	-1.660587983	-0.7328615076	-1.583371133	-1.1398646	-1.239833516	-1.43023245	-0.6251897852	-1.62773946	-0.2596353487	1.134417119	1.72650132	0.724494677	-0.7376775804	-0.6530521349	-0.4819154832	0.837743952	-2.042503555	0.5930774622	-0.203957012	-2.106741659	-1.239025512	0.2258121545	-1.35584243	-0.8862193268	0.3447055661	-0.009730640021	0.9935777317	-1.514428116	-0.7131715694	1.205403517	0.02142429795	0.4146449798	-1.800365031	1.095349539	-0.5347612933	-0.4291420452	-0.4561954965	1.688288094	-0.7089281681	-0.5892642776	-2.575149835	-1.448577185	-1.191267745	0.9280098912	1.460370929	-0.2272986181	0.9959331672	0.1004035322	0.8681760307	0.4313404094	-0.7837030747	0.5680396942	-0.805443398	-0.5272381494	-0.06697075489	-0.7845941393	0.4988686397	0.4352635015	-1.532741806	0.6019403696	-1.258717837	-0.6112364103	-1.127595536	0.7467507528	0.3794688767	-0.8933925969	-0.4941982604	-0.8229983896	-0.4814614375	-1.244142345	-0.6278033867	0.2463694658	0.1555283667	0.0994763525	0.045976456	-1.302222925	-0.1729668608	-1.233555628	0.2643523595	-0.3260130464	-1.130445494	-0.5120734269	-1.135292434	-0.7492114327	0.8094029952	1.412219041	-1.215828544	0.4881284628	0.3516049154	0.5697096544	-1.260352474
0.5175366642	0.4934177138	-0.05577245398	0.04032216664	0.6882875774	0.9409794385	-1.001275776	-1.90206399	-0.4740885397	-0.2905381962	0.1745613059	-0.9327816166	-0.6385532355	-1.019917963	-0.7564511306	0.5777840833	-0.6239984406	-0.9950008247	0.7242199845	1.514552675	-1.141132494	0.1531748923	-0.5136814465	-0.6851831455	0.9270442777	0.5996254265	1.073220297	-0.3419350018	0.3717927402	-1.483969038	0.5635615252	1.692000384	0.06685035971	0.3688364249	-0.5415348641	-0.6610854395	-1.667336925	-0.3984398233	0.7119864513	-0.1003379641	0.3492996846	0.08687715854	0.3874341741	0.7758139325	-0.6461591254	-0.2891088486	-0.2634126124	0.7476185551	-1.059900878	1.100994087	-1.672867548	0.8305761513	-0.09537537432	0.1553813004	0.6684972215	1.660090561	0.4766971934	-1.697801497	0.2605634626	-1.006793245	0.4858462622	0.2885150218	0.8707384297	0.0655606308	-0.3320248741	2.264891977	-0.1595647124	-1.029437609	-0.5378122036	-1.837819511	0.2857557248	-0.4153753067	0.5146685551	0.2586339817	2.146311058	0.5816942074	0.6480845403	-0.7154362075	-0.09870489783	-0.9876364227	-0.584436615	0.7534059804	0.6112617627	-0.02149303559	-0.04366287534	-0.1779446109	-0.6231105004	1.246683935	-0.09805623677	0.6727366143	0.3288838275	-1.517342129	1.186749124	0.6581938988	-0.2513165309	-0.6245937195	-0.1241246151	1.185623629	-0.4552152213	-0.05275255784	0.1644443874	-0.4392651529	-0.4542883773	0.4646817386	-0.1369718945	0.04900341872	0.529706014	1.161253124	1.628918383	-0.6743404586	0.04179405192	-1.39766354	-0.4851789912	0.5508343167	0.3354802736	0.4496553939	-1.000694897	-0.2497750845	1.337037625	-0.9161751723	1.223054899	-0.8825395913	0.4154526498	1.255868005	-0.4194380815	0.4746249904	-0.6972492516	0.7626480982	0.6691096235	1.209663159	-1.637546375	0.2965703363	-0.07248687335	1.379096275	0.09749739972
0.4888000055	0.3710366141	-0.398211039	0.2243996004	0.6536171763	0.934028967	-1.283126924	0.7699735736	-0.4310526206	-0.276852644	-0.02045034679	2.696339533	1.910577457	0.08850016849	0.8443010512	-0.7333421893	0.4727382783	-0.9925068015	1.111901347	0.9507698063	0.6073450689	-0.1217023429	0.7977203112	-1.03736991	0.7309812134	-0.243864369	0.4931280216	-0.720488367	0.5590200582	-0.8888028289	0.1646794882	-0.4974462762	-0.2226409344	-1.767154847	0.1294084392	-0.8030326686	-0.6081223786	0.1941785943	-0.3792317053	0.7206885064	1.092223503	-0.921093319	-0.8973307398	-0.363530371	0.3272121565	-0.1585894111	0.00186644414	1.183886712	-0.6998329236	-0.6302586111	1.865348256	1.484210311	0.8393957884	0.2674591747	0.7481923021	0.5003747051	-0.6397138075	0.3111357871	0.2302376441	-0.1863411402	-0.3723739446	-0.4787468273	-0.8719193775	0.2561226264	-1.080581622	-0.03204990513	-0.2435664332	-0.5269835864	-0.339319663	-0.7935927875	2.108033512	-0.9933352497	-0.6935986877	-1.428290888	0.3076757779	-0.9561527967	-1.478507806	-0.8235801113	0.1413319232	-0.02179291833	-0.621506347	0.7955021704	-0.7312287548	0.2032759106	-0.9574515599	-0.2298179556	-0.2824067194	0.1591490064	-0.1048573818	0.7428737392	-0.374623842	-0.6285962503	0.1667776216	1.972216581	1.275455172	0.5563654513	0.7291695898	-0.09606610074	-0.7725328988	-0.7822084741	-0.4036962396	-0.4243406098	-0.22212862	0.3389153724	0.6929144524	0.6106583067	1.430707698	1.355556103	-0.06983407026	-0.1723607927	-0.8934297035	-0.9567725984	-0.2401992497	-0.7040257557	0.8616922582	0.8240525417	-1.482961511	-0.7611742158	-0.1511908804	-0.2570990809	-0.05454469853	-1.511590607	0.5770703812	0.1874233181	-0.1679731025	1.636704088	-1.412316946	0.0508856015	0.3938953258	0.105137022	-1.451413828	0.3238270681	-1.262980083	0.7500089282	0.3594876528
0.6125538228	0.1219936748	-0.2699983316	0.1932393142	0.2664122976	0.02317872544	-1.292155669	-0.2989065205	-0.1058969841	-0.7753536674	-0.1324686485	-0.8164374786	-1.330884945	-1.578145079	-1.208047437	-1.494343404	-0.1821522143	-0.5607436166	0.480900662	0.5592816039	-0.2573935965	-0.01650565737	0.5446484716	-1.176964428	-1.459637883	0.8199223304	-0.2847810245	-1.015218579	-1.624887978	-0.6468146748	-1.318251409	-0.7847420837	-0.3894324254	-0.1336252732	-1.04737211	-1.05146795	-1.5362183	-0.1122800867	-0.2230740949	-0.2420029462	-0.4576365989	-0.9727371534	-0.6509950757	0.05701272299	-0.7839288587	-1.451527907	-0.01161602199	-0.5995982095	-0.3084495987	-0.8152058312	1.401669108	1.182314496	-0.1262057903	-0.3890756378	0.2493263259	0.7182211415	-1.213192563	1.72649696	0.3519186308	-1.271151892	-0.8128221963	-0.02466105794	-1.899377224	-0.3092469123	0.2323581528	-0.7832004552	-1.459560978	-0.4222571438	-0.1460542271	-0.3968382401	-0.5440300371	-1.356857757	-1.152020882	-0.6449516938	-0.4635022703	-0.80100074	0.1652561301	-0.460359412	-0.5423028514	0.1056093577	-1.180555469	1.420764985	-1.307473789	-0.3194993982	-1.35158548	-1.457153291	0.2921560688	-0.2610771492	-0.7661444922	0.08973433739	-1.59995296	-1.604918914	1.095468453	-0.4609747054	0.7958515703	0.7758116005	-1.041183138	0.9126138664	-1.678749592	-1.704801422	0.1944593429	0.1432539817	-0.09867035934	0.8478135855	0.4874569913	-0.3959410523	1.410763436	0.7641002799	-1.377583449	0.6557367008	-1.539784746	-0.2223487459	-0.6138657481	0.1889195416	-0.1733952972	-0.2633459054	-1.760407341	-1.152395364	0.5640730992	0.04990312723	-1.159777354	-1.545675596	0.4927134927	0.3228844455	-1.493675533	0.3351433961	-0.9423230904	-0.2852950814	-0.8174305611	0.6811458703	-0.1705059575	1.136147808	-0.1801997461	0.8136797453	1.348153897
