melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160
0.9097322828	-0.6017362361	0.7552068938	0.2301023083	-0.4164232526	-0.90934362	3.506313635	-0.3369190307	-1.635340814	3.291230659	-0.3220513139	1.33011592	0.6649357163	0.5848246581	-0.6334943758	-0.08191200671	2.198440664	1.408861096	3.36529682	1.306674363	1.969576006	2.319324733	-0.5052551433	0.5351388015	0.4294196568	-0.5289910093	0.4998047885	-1.045625831	-1.01254982	1.198904009	1.310430761	1.173876828	-1.443994965	-0.3144827377	2.182095246	0.7164696434	1.643097312	1.525807147	-1.285190685	-0.2136591005	0.3301286835	-0.1315831916	-0.7045574005	0.5199152361	1.015460536	-0.056421181	1.226275949	-0.4030430451	-1.758636657	-2.099259455	1.975523982	-1.339910342	0.5636778432	-0.06284167603	1.474255962	-0.4640534593	-0.2932754846	-1.259121514	1.984512276	-1.069889293	0.5172292834	-2.070611971	0.2458889274	0.8796971661	0.09078999218	0.5847799313	-3.086892791	-0.03938810052	-0.86009853	-0.08736090594	-0.7223451875	-1.538656747	0.1827890851	3.884436345	-0.452357942	-0.07035897995	1.017651196	0.200083907	1.503992115	0.1686910328	-1.109191192	0.7058426029	-0.8254884101	-1.255341383	-0.2340532574	-0.7648637578	-0.7119445754	1.253284501	-0.3910182035	0.7094369134	4.288164976	0.02098156216	-0.7479348271	0.03012591279	-1.049859552	-0.8906690583	-0.2779887531	-1.315736041	0.8366609893	-1.156596246	2.95040634	0.3865242736	0.3007190042	0.4123766276	-0.8084858513	0.8213828282	1.047802916	-0.3636886971	2.52853238	-1.342622448	-0.4271043841	0.9760196955	-2.641431748	-1.736096322	1.725408348	2.592602277	-0.863948126	-0.4181795842	1.459882715	1.05240424	-1.043161905	2.736836785	-1.719702892	-0.4089907374	-0.189770444	-0.1318883362	1.227675094	-1.43809545	-0.5107462209	1.193820155	-1.625852033	0.109694369	1.627981369	1.02902695	1.056430092	-0.7817180853	-0.9430112378	0.7405884014	-0.7115248033	-1.346558138	1.19392628	2.890199378	1.742918535	1.419927466	-0.1544302688	-0.4569983612	-0.4659227808	-0.9342276554	-0.06316562173	1.103467609	1.4725954	-0.1368782199	3.146261488	-1.042201667	1.906938077	-0.763827875	0.7237912502	3.037982238	2.255814947	1.063100005	1.398795812
-0.1596325406	0.9892344608	0.3104037433	0.4890904841	-0.06352703593	2.030342643	0.9328179814	-0.8144180622	-1.35503166	1.96875065	-0.1009779582	0.5893304886	0.4310727997	0.06489351901	0.7125539362	-0.24873135	0.2514776421	0.9788384238	-0.02589965606	-2.43509831	-0.2263060617	1.663295784	0.4443984195	0.7741515059	0.1884501468	-1.221569044	-0.7890701295	-1.109948721	-0.9307241152	2.194420994	0.2736417885	1.356528147	0.4479123126	-0.02392619989	0.277774002	-2.502154193	1.061781235	1.680048043	-1.98168546	-0.2884308388	1.928223421	-0.7991273325	-0.7084623901	1.159689451	1.291884461	0.2998668963	-0.9331457324	0.1160697717	-1.946534577	0.5881899603	1.46902754	-1.406208572	-1.309593104	-0.3732250471	0.9944910646	2.572332632	-1.60815603	-1.531066239	0.5397437889	0.05285200373	1.59911858	-1.547030944	0.3871178834	1.510032248	0.6812234144	0.9815169205	-2.257078938	-0.4654570928	1.680950384	0.8747547007	-0.1605103903	-1.292759077	2.515785614	0.970286176	1.145727053	0.08977236925	-0.6537159018	0.2965599404	0.5303167151	0.6075103741	1.08108835	1.241820997	-3.707920339	-0.4347306778	0.6296660389	1.783396366	-0.2158712762	0.9867510683	0.122850417	0.6879707322	3.649947114	1.694127807	0.7210065323	0.922620272	0.08785124303	0.04395922291	-0.9596526796	-2.362285586	-0.1799262243	1.356833952	0.2586684212	0.1097847953	3.09805562	1.30388201	-0.9176309093	0.2114911431	1.327019811	-0.8200715682	1.70195527	-1.254251374	1.472558509	1.428638182	-0.4988824986	-0.6564792658	1.058481151	-0.06973206096	2.089169781	1.546732769	0.3663904017	1.89003053	-3.436568636	2.913116311	-0.2130502168	1.569206991	-0.1504101257	-1.366449683	0.3615195628	-0.8298359982	0.9753401753	-0.6407311535	-0.8187423574	1.384908808	2.35898149	1.314793524	0.8687730186	1.066102046	-0.9088264656	0.7148702934	0.4444079868	0.4932485203	1.751354999	3.219557793	1.266566643	0.9458703067	0.5126761972	-1.682979624	-0.3874011041	0.2811864815	1.410823651	1.790354332	1.235191276	-0.3566900763	1.949750659	0.3022862854	2.330130837	-0.5363298792	0.703216283	-0.4048177596	1.665324418	-0.5524848643	2.413783706
1.032502083	-0.7542542245	0.6222522978	-0.3359220423	2.271998466	-1.062663944	-0.8889794933	-0.5673850398	1.103740168	0.4931926959	0.2478530922	0.7549842716	-1.258115891	0.6135855877	-0.06623071219	0.2446466742	0.8717772806	0.2042641377	-0.2796213524	0.05773135569	-0.8845362764	3.584584288	-0.8966141231	1.060274661	0.5720781161	-0.7519583954	-0.5793976805	0.4772542989	0.6197027163	0.7349949348	0.7927644139	1.492041367	-0.2748092042	0.1940388925	1.020073899	-0.4373175889	2.026909032	2.233659431	0.08383464015	0.4143500638	2.556951626	-0.3266536749	0.1628171767	0.7200954281	0.5929081235	1.162876924	-1.496357144	1.483114655	-0.7100506156	-0.8133308651	1.949053985	-0.4813306917	-0.9071712643	-0.2182392361	0.01706330042	-0.546902818	2.774342721	0.3605154549	0.3641494428	1.109138453	-0.7185968195	-0.4232739982	-0.4930043918	0.08811533168	0.3702328827	0.8365391349	-0.6729692155	-0.8842890271	0.7286306026	-1.617072187	-1.359028967	0.4156588628	-0.6407008117	-1.406276875	0.3679329747	1.559573099	0.6783600394	0.2300706196	-1.309671364	1.854754001	0.3007976486	3.554159059	0.3740855697	0.1368336812	0.7997648382	-0.8610183715	-0.05196523644	-0.05372572129	0.7791460528	-2.087532257	2.626715728	1.581615504	-0.5080275571	1.714861401	1.396539628	0.3268608122	0.4772256939	0.06363239447	-0.158401794	0.169097087	1.426514941	-0.246269117	-0.1801748707	-0.1647204486	0.3064228793	-0.1279060621	-0.4271313777	-0.3672584451	1.436611166	1.743842861	0.03520277937	1.464675621	0.1715275238	1.087969405	0.09613693501	-0.8003760003	0.7452472408	2.17612965	-0.4648951339	0.8952283683	-1.075999836	1.23937568	-1.226367642	1.23547089	-0.3074303461	-0.1119185189	1.174023237	0.9335027555	0.4949225946	3.412578359	-0.5905930439	-1.100005632	0.9312744144	-0.1229498855	-0.0199639303	0.4071484518	-0.08086984844	-0.3231202118	1.691009902	0.6294543129	1.567438139	1.98353777	-1.560673965	0.1567998341	1.16736528	-1.682136487	-0.3600755281	-0.3345329324	-0.4692147205	1.513195588	-2.324525177	0.6608205542	0.1377657694	0.9125570906	2.003137419	0.3377792167	-1.196088649	-2.141834931	0.4493800074	-0.3630097927	-0.3264230881
2.298839367	-0.05604690762	0.02072463332	1.563368366	0.9143833473	-0.3132679464	-0.9148463514	-1.225185734	-0.230336269	0.7825264313	0.01278505772	0.387003671	-0.1961423911	0.8548187436	-0.5520626667	-0.06306091241	0.6138011001	-0.1334383215	-0.5589853701	0.533547732	0.2436552459	1.572771614	-0.06491348424	0.09362751255	0.2509485112	-0.7801110324	-1.567347252	0.2246098517	0.3684007065	0.6542862915	-1.401372591	1.300673887	-0.6339354579	-0.09056257578	-0.1123780242	-1.515890146	2.237741982	0.5871809897	-0.3927981424	1.302190452	0.2837008928	-0.7593598964	-0.8855715651	-0.0364354483	0.5144956961	0.0008054476908	0.4985279855	1.750826727	-0.3905229492	0.08058608494	0.9191608223	-1.053123721	0.3338501712	0.1434247619	0.4084113142	-1.244136322	1.395667362	0.523512887	-0.2764655769	-0.3252727553	-1.422623111	-0.9507852672	-0.1849182922	0.6495060154	-0.3409748136	0.7118119188	0.0294191996	-1.648918071	-1.683009479	-0.2992225031	-0.545765117	-0.02737405372	0.6179304975	0.2244245506	-0.1187602863	1.365979872	1.172413164	-0.003714784018	0.8364039263	1.118551066	0.1956684528	1.397756976	0.9460249359	-0.6144976015	-0.2402900614	-0.1659149359	-0.09440260354	-1.30517184	0.4552744273	1.24682226	1.861351077	-0.835721722	-0.5476091189	-0.05803230784	0.9401039145	0.2246075258	-0.2608409276	-0.3245395125	-0.2214357335	-0.3471768805	3.531034677	0.08463101172	-0.4912661508	0.3486662728	-0.7433027565	0.4712665994	-1.400053338	0.3359480342	0.2573393443	1.233408992	0.2900316327	0.8057725985	-0.4312303585	0.7027145828	-0.9013880181	0.3885788427	-0.4909404891	1.290879307	0.9353386885	0.4552763785	0.245178401	1.34734107	-1.582825794	1.050272709	2.019795507	-1.295546276	-0.6883373322	-0.9303762045	-0.6061078094	3.261587894	1.948757461	0.04994880821	0.8611402533	-0.3470375359	-0.06487056626	-0.8109570866	-1.724610759	-0.5555728662	-1.108360189	0.063879914	0.5174578853	-0.2220035226	-1.517959033	-0.402486509	0.4286199008	-1.600478306	-0.1285362336	-0.809364399	-1.69299846	1.356478602	-1.438728068	-0.9646362703	-0.07512992513	-0.4198340173	1.101529249	-0.383644336	-1.06878056	-2.326204522	2.253538238	-0.6277438375	-0.08188350045
0.7522837657	-0.4376536394	0.1182296684	1.611815575	-0.5237999718	-1.247151377	-0.8518126077	-1.279124926	1.06517474	1.003690852	0.04039113698	0.5839891408	-0.3596148596	0.6829152583	-0.2783043064	-0.6225755417	-0.145713652	0.3594858144	0.1852183138	0.728489131	1.219432323	2.204607866	-0.1877988997	0.1797220895	0.09830234425	-0.364370992	-0.4584047537	-0.305069044	0.848873346	-0.04244924928	-1.64344779	1.279591717	-0.4197130925	-0.07776952235	1.238677896	-0.92674189	2.304155143	0.2912049584	-0.04723587673	0.3962501641	-0.1693734908	-0.9400055466	-0.9549314826	-0.1497748282	0.03202844835	-0.4517806798	0.7753500084	1.377451461	-0.1889712653	-1.009365027	-0.4575606542	-1.350399436	-0.3125185366	-0.5088260468	-0.2658394496	-1.210194956	-1.668280429	-0.7234174917	0.2575914728	-0.6255049659	-1.188250014	-0.3363045886	-0.7220349634	0.1285285597	-0.864379683	0.8902896026	-0.07620965653	-0.1119395801	0.2764164662	-0.04316386332	0.5716209131	0.04861471677	-0.2808310728	0.07740806409	-0.385281989	1.160256179	0.769748344	-0.6284349435	-0.8906168693	1.268219981	-1.109659929	-0.07389127231	-0.1192106874	-1.089073235	-0.7790822261	-0.43156541	-0.1859430748	-1.53146845	0.956553961	0.5653824238	1.939511392	-1.457810889	-0.111492907	-1.165825765	0.5141968346	0.7888551878	-0.4890710351	-1.023168547	0.3328971975	0.03736775077	2.456711119	0.02727202042	0.4337596791	0.3206969446	-0.7497075999	1.523452058	-0.6896122159	0.005006884761	0.4895541973	-0.07574633761	-0.5583389763	-0.5415916679	-1.455126879	0.2488162008	-0.9298665371	-1.134340002	0.3381983643	-0.1577303381	0.40153927	-1.431270719	-0.2614698128	0.7409034208	-1.742374421	-0.6228676431	0.3646144976	0.5860694843	-0.4242915717	-0.7042667135	-1.188201392	1.367595087	-1.029103153	-0.1974303089	0.5279546764	0.7401383377	-0.4314851829	-0.7100890971	-3.11075981	-0.8021138067	-1.058085857	-0.6323338565	1.249842925	0.007235804725	0.3518601447	-0.06457361969	-0.251993572	-0.7533930431	-0.005758027812	-0.6597942382	-2.409610946	2.104866893	-1.052486421	-0.9357064551	-0.6598162685	-0.6892061027	0.9948528262	-1.200023642	-1.113569302	-1.345718957	1.74846794	-0.3070965802	-0.2929563819
-0.1329398637	2.407712864	-0.2057685274	0.9456417768	-0.5294255833	-0.3740240504	-1.442574885	-1.292658018	-0.01407934765	0.6151553877	0.2821479226	0.3473325557	-0.04216343405	1.131896362	0.04617982951	-0.8081214351	-0.03284459022	0.3798169295	-0.02602036881	-0.3328357603	0.9952346451	1.473525701	0.4613241704	-0.1007694125	0.3554317663	-0.5157076511	-0.6540730225	-0.5191141845	-0.04746156817	-0.5033352695	-1.928698475	0.8467476991	0.08990155529	-0.1401965692	0.6180552821	-1.532473784	2.404537304	0.1773157644	-0.2421264241	-0.6515937697	-0.2042299038	-0.9325046256	-0.3927550951	-0.6926071211	-0.1518077595	-0.9535795584	0.6978011211	0.4582741265	-0.4847691793	0.5259709825	-1.040623377	-1.0988387	-0.7065453948	-0.7662360604	-0.6612310371	-0.5805746907	-0.9547198532	-0.6674417658	0.9871349863	-0.9842700738	-0.7401075926	-0.5192988073	-0.05447745736	-0.7925801089	-0.9197712423	0.8121201665	0.534053208	0.6111523588	0.535191293	-0.9589503603	0.8997814889	-0.2960900896	-0.4126238448	0.4905880153	-0.774585436	0.5849710962	0.02144914522	0.08669015094	0.6435346654	0.6062596998	0.1291506633	0.7034412648	0.0210957046	-1.051860075	-1.629370759	0.2067354519	0.1201667613	-0.4286585706	0.6969226385	0.5777873786	0.8715645615	-1.356846288	-0.8984323054	-1.65475763	0.2197459988	-0.06683226562	0.4497560095	-0.7591747275	-0.1075945249	0.2895915614	0.5533888819	-0.2145953891	1.868396816	0.3535030965	-0.7708525836	1.615871077	-0.2613658646	-0.1325328317	0.08150158456	-0.6775652894	0.003199667448	-0.441763043	-2.097208208	-0.1757793193	-2.498939454	0.1914632216	0.7824590928	0.3832503306	-0.5785073405	-1.019432546	-0.8252068221	0.2936665244	-1.740544378	-0.825902177	0.3897455697	-1.544268343	-0.3094678906	-0.6707659071	-1.349422872	0.1384445576	-1.553787012	0.3836360636	-0.03236997151	0.4747755683	-0.4429576543	0.3854867629	-2.657091781	0.2200556801	-0.2800057028	-0.5098019578	0.6057588204	-0.3472733804	0.4765152732	0.3469276395	-0.6595178954	-0.7643395805	-0.00406377004	0.08348965249	-0.3807609618	1.150748471	0.2515330083	-1.50971616	-0.4743061984	-0.1609649518	0.6787302074	-0.6771332889	0.1762851749	-0.7098912307	0.2805004532	-0.4467734153	0.2314120452
-0.7261302093	1.225864728	-0.06028298498	-0.7371109267	-1.191327816	1.098632988	-1.373134047	-1.78706858	1.41935561	0.4941036845	0.8235415244	0.7093483187	0.4707399169	-0.06819323953	-0.4729311092	-0.2698958944	-0.4601830277	0.1773252425	1.387565147	-0.2849268398	-0.5949316358	2.582741713	0.004491244812	0.8127426409	0.1260511359	-0.3011263643	-0.4510726681	-0.4251729667	-0.2934058945	-1.106445221	-0.8570333488	1.012345597	-0.09168984964	0.0856836253	1.454827786	-0.6450495104	1.742874541	0.6505317142	1.231861937	-0.3404318636	-1.009103238	-0.9728281044	0.793873935	-0.2718152894	-0.7302004975	-0.1889098001	0.4537205087	0.3237223456	-0.7410568771	0.3316831207	-1.293410737	-0.4513321868	-1.189159098	-1.345763728	-0.1686505516	-1.608921855	-0.4195464268	-1.542110432	1.496662513	0.1933896303	-0.4127321993	-0.7848632743	-2.437783677	-1.301468904	-0.505971169	0.9599009814	0.909410397	0.6057829308	-0.6627859515	-0.3882205478	-0.3079388237	-0.06565437349	-0.1487101231	0.2702250841	-0.4559442743	-0.308397267	0.2229336561	-0.2520257352	-0.1680840096	0.4887193642	0.8656044996	1.775905768	-0.06903502211	-0.6673053816	-1.130584193	-0.4483612789	0.7090454487	-1.26661198	0.98287282	-1.039837113	1.013853154	-1.045595654	-1.621186301	-1.839728544	-0.3211248546	1.247591294	0.6384125635	-0.3296134334	0.5624849975	-0.2207454055	-1.550892516	-0.7962380142	0.7129465484	1.760792953	0.4858320609	0.3884326152	-0.2093489351	0.1839298829	0.03999879542	-0.510719972	-1.951976847	-0.7356585332	-1.328268806	-0.09379245176	-2.237419952	-2.653450927	1.292503965	0.6307335289	0.1983634989	-3.448611749	0.3201394612	0.3756430783	-1.858549491	-1.481185253	-0.8892369672	-0.3442080536	0.7247436812	-0.2296138937	0.5896219471	1.307922968	-1.736992312	-0.8758665548	-0.1199802095	-0.4770856995	0.1454639371	-0.4091910632	-1.950746538	1.090091626	0.6453832298	-1.912560761	0.1407150444	0.57143982	0.8806799092	-0.02885568324	-0.135498112	-1.759358737	0.6337667366	0.1697884346	-0.8464358175	1.877227501	0.4976724824	-0.4389316379	-1.399592899	-0.5252320136	0.5549102437	-0.5170963964	0.479738532	-1.122003709	1.670377876	-0.02604188827	0.8167623375
-0.9929717052	-0.5824502427	0.1263507355	-1.022818019	-0.3174595184	0.9675632483	-1.119204321	-1.728913278	-0.209207601	0.916195294	0.9949642566	0.4583333755	0.8326675498	0.3883814757	-0.5301635978	-0.4791220557	-1.11744171	0.1274865349	-0.07399622207	0.2491840547	-1.088895479	1.751562587	1.317775518	0.8872463345	0.3825971033	-1.702710855	-0.8020648015	-0.1405859747	-0.7692338879	-0.8047504155	-0.1223556645	1.124529162	2.167029022	-0.02798144971	1.238793431	-0.3881645513	0.7578058904	0.9504359417	0.4817529161	-0.1668428627	-1.307986908	-0.7538741252	0.2446598342	0.0737948458	0.326145572	-0.6065249047	0.3888575268	-0.2925884204	-0.05571389278	1.10489869	-1.561056342	0.4816179254	-0.8108280458	-0.3543408664	-0.2280885558	-1.972230219	-0.2933377102	-0.8082349975	0.7808184108	-0.2957047723	-0.6358049015	-0.6519575612	-0.5758096848	-0.1526726225	-1.197149999	0.9275558322	0.1951653202	0.4572534731	0.7278842633	0.7235915476	-1.551310459	-0.7060924024	0.9143372804	0.3218072689	0.1745899141	0.46453158	0.7676900759	-1.936299924	-0.3032281375	0.05162201725	2.137170298	1.725210279	0.740880896	0.526013812	0.9960601347	0.0594431035	0.6666849102	-0.6521065188	0.9563750244	-0.9671197134	0.3265974902	-0.7162811238	0.3828132643	-1.169974128	-1.368731572	-0.6185173641	0.8327761274	-1.497814839	0.4898432552	-0.4532340172	-0.943822215	-0.7444631296	0.2168282285	-0.4536551318	-0.3283856521	0.5829951215	0.3644543914	-0.3127459281	0.1361915151	0.1174096758	-0.04654545135	-0.626519985	-0.8020797709	0.2901391466	-1.22463765	-0.4554041148	0.8853636916	1.0265852	-0.747971876	-1.756863909	0.4027106341	1.38029478	-0.5823450176	-0.8145481573	-0.3341911386	-0.402327124	0.3335632946	0.5202258755	0.3697323874	1.987650455	0.3249434397	-0.08882001344	-1.237197253	-0.6657057582	-0.03895340174	-0.677687108	-0.7602530229	-0.1819810397	1.345134487	-1.648131896	0.0629245774	0.02900904218	-1.168056316	-0.03245830085	0.9462813356	-1.335995051	0.5413659658	-0.7206622254	-0.7370851073	1.668147934	-0.09279370106	-0.07035524458	-0.5445478448	0.2816719576	0.1470172634	0.5658692673	0.04416109439	-0.7187124172	1.359564893	0.4209201875	-0.2155262071
-0.941651222	-1.448687052	0.4607014766	-1.423476178	0.8751186939	-1.152701794	-0.6812645126	-1.442620552	0.9933334853	0.6840151197	1.021648766	0.8496912306	-1.289871868	0.2484721823	1.231213799	-0.2250142204	0.06134986437	0.6317218447	0.5498969102	0.4321136791	-0.191286835	2.871837394	0.2586347676	0.9572120847	0.342985548	-0.1979526257	-0.4258163763	0.07707594976	-0.8064616064	-0.959879844	1.203567057	1.07670172	1.918894098	0.2575257246	1.592680432	0.3556835094	0.2784494881	1.734661476	1.116460198	-0.1889754577	0.9985198839	-0.5961259118	-0.4034805888	0.3668421867	0.2767306515	-0.646811579	0.5631419398	-0.2303805384	0.07818648177	-0.04208286584	-0.4745442145	1.326619123	-0.3286017181	1.463841511	-0.3017290158	-1.267831117	1.236766363	-1.47126237	0.3640262278	-0.9655184946	-0.6305596408	-0.3688422223	-1.01686717	0.539354037	-1.30654115	1.206216635	-0.02836891444	0.09495814885	1.244182871	2.10278334	0.5257290128	-0.4084453105	-1.050855886	-0.2939476752	-1.031083849	0.3544353311	1.134586762	0.2772821356	0.2836370803	-0.4231643914	-1.120637319	2.225145836	0.8495093176	0.0537547627	3.10262711	0.987233055	0.3588957449	0.5995466182	0.438729319	-0.5161628867	0.08210267569	-0.2760154111	1.239334805	0.4569608391	-1.971782945	-0.3882425829	1.507751848	-1.468966316	0.6097236723	-0.2075057998	0.6261840688	0.2419707029	0.03824997836	-0.489075945	0.445319413	0.9470805503	0.2998277752	-1.649604195	-0.02883537763	0.690986528	-0.1323581997	0.2367300667	-0.8985755696	1.543124182	-0.961410152	-1.56635412	-0.2383588264	0.03613342893	0.1211829404	-1.482648715	0.2663390099	1.519376649	-0.7828163742	-0.1970098012	0.6714223641	-0.09956201163	0.8130007183	1.780940927	0.9773419927	1.060086736	0.9712924572	0.4495281743	-0.6079916168	-1.279896983	-0.8252192457	-0.5880204997	0.08302369223	-0.3019083231	0.240580814	-1.276589895	-0.7360060368	0.5178694116	-2.521790602	-0.2902139276	0.1455613185	-0.01620214759	1.226450275	0.2730123569	-1.880383915	1.270323457	-0.9125424093	0.5046687085	0.5427835459	0.4136768965	1.402757971	-0.5695377873	0.3864585395	-0.06587989384	0.2594531698	-0.3384628086	-2.177669921
1.340500782	-0.9046245966	0.4648455317	-0.5218137796	1.982931663	-0.775362646	-1.006840233	-1.58353983	-0.3109912683	1.109752937	1.073137349	0.8671409116	-1.264361549	0.8491196728	0.9773050392	-0.3768689747	0.2409274125	0.4832732888	0.3108139529	0.5047137134	-0.2810515987	1.894202868	-0.3142706622	0.4704120393	0.05767316846	-1.044178756	-0.9549935743	-0.2863313386	-1.296926959	-0.6309733105	0.9012936702	-0.1051713856	-0.07533528192	0.37418641	0.2147100948	-0.697959597	-0.02029061947	1.795607873	-0.2769267862	0.3682904683	2.08334464	-0.962508499	-0.9521099036	0.1236506462	0.3519243801	-0.673105521	0.2832609486	-0.4490582766	0.8020127923	0.5033951915	0.2046346237	1.93452088	0.1473027376	0.4385068824	-0.7469982913	-0.5839832833	2.614559708	-0.8774716146	-0.004718418593	-1.138961576	-0.7098380774	-0.5355256676	0.4016948219	-0.09127777273	-1.221508835	0.04078407104	0.02566455896	-0.7528340937	1.228524593	-1.027867562	0.4790680447	-0.9717941087	-0.1099237137	0.1461309032	-1.303233073	-0.2074091074	1.102590418	0.5959202213	-0.1435428064	-1.31082047	0.3360920522	2.071254088	0.9786771085	-0.9175571129	0.9167459963	-0.03899614185	-1.382875076	1.193394491	0.1601983163	-0.8213394063	-0.2987568498	-0.6091028579	0.4194592062	0.8255349668	-1.62816499	0.7359773435	0.8425603142	0.1877448531	-0.396743853	-0.8232493461	1.932135881	-0.09882140025	-0.2754751037	0.3601930041	-0.07077168804	1.031620399	-0.07238571638	-0.5552462407	-0.2999862522	0.4386119924	-0.3006335071	0.896760697	-0.5272691879	1.420372108	-0.8833198266	0.4264366661	-0.8888933839	0.2594019401	0.6403624912	-0.5105497986	-0.2446351591	0.8391618538	-1.402571795	1.436317336	0.169871682	0.2512406844	-0.9316336131	0.1624721928	-0.08382346635	1.036769496	2.154716991	0.4651097109	-0.4074412005	-0.7491770725	-0.6041344263	-1.266226319	0.02293277642	1.107009873	-0.5963629434	-0.6982366128	-0.4490222647	-0.8992699741	-0.3676436858	-0.3032688141	-0.4771555127	-0.7958570671	-0.03747696458	-0.1225793468	-0.7307936452	0.4075910866	-2.096562091	-0.2944306518	0.8947148377	0.7300356988	1.894041766	-0.2939413728	0.1461671811	-0.2445525241	0.05784906732	-0.7177338793	-1.725602935
