melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114
-0.9910772706	-0.7917968323	-1.313025207	-0.55885341	1.466772386	0.6068666214	-0.2498889996	0.1291392719	-1.064439679	1.832716885	1.444839088	1.876592766	0.7726895045	1.407170926	-1.019287525	-1.040772727	0.792326941	0.9051403262	-0.4736868639	0.2224426254	0.06765447281	2.045490266	1.353338174	1.088974399	0.1060226136	1.56580142	-0.93628298	0.9654950703	-0.3891344142	1.220834563	-1.015710531	1.11039684	3.02633094	-2.710918963	0.570002094	0.6258051169	-0.5894967536	-0.4967260979	0.8061515218	-0.06140945948	-1.201904687	-0.6169547344	0.9702523994	-1.129422127	0.7302626525	0.6368503875	2.162581644	-0.2330956044	-0.6081188978	-1.407197819	1.497607152	0.6292507125	0.1376154309	-1.882349777	0.6615653643	-1.190848761	1.688742434	0.4819035513	0.4454159659	1.029351095	0.6173395229	-0.9816023275	-0.2793071035	1.458893096	-1.18316125	0.5750283407	0.7305784227	-0.2049301977	0.3003603774	-0.3068142145	1.534965276	0.1744984999	0.2049897498	-0.08339950882	0.9722485531	2.223453502	1.880963513	0.03072636402	0.6286885082	-0.2082643276	1.683653945	0.5348694005	1.017438082	-1.000052925	0.6007135449	-0.4112746562	1.827917702	-1.018136098	-0.5838339893	0.09024578076	-0.2399318555	-0.2465021176	1.690985823	-0.1281507737	-0.9090180027	-0.03039150601	-1.036403044	-1.061265961	0.008716800563	-0.4271218264	-0.8502284023	-1.65715883	-1.12652185	0.4158528492	-2.022509565	-1.256522443	-0.05777286937	1.550689164	0.3792751427	-1.704148292	0.4327571787	1.037773465	-0.07543054022	-0.2500244436	0.675864578
-0.8641616147	1.886347738	0.3493541541	-0.523609391	-0.5399611264	-0.6026309823	-0.850898286	1.257733936	-1.235556326	1.054933484	0.6069348375	0.3484283821	0.4745935206	0.09111897349	0.3166782886	-1.270873008	0.8718342163	0.3460151386	0.01106963257	-0.511002547	0.04062514726	0.2740775017	0.4433919092	1.884480699	-0.1591145254	-0.4113143957	0.9796274973	0.7216886758	-1.448832598	-0.7944850164	0.2175282735	1.055081556	1.834759748	-2.279369722	-0.5786666773	-1.205270598	-0.8727827416	-0.72876002	-0.6829511785	0.2982073061	-0.08835607049	1.715590107	1.995625195	-0.1927703194	0.7667284565	0.1054203648	2.114964422	2.379564003	0.370479669	-1.410743257	0.7058126305	-0.05548472467	0.05003965746	-0.5287718729	0.005964112268	-1.123266726	0.7577636046	1.196102753	0.03079882461	-0.317613959	-0.07182432114	-1.383245584	0.5817062017	1.266182419	0.497043862	0.9682642503	-0.8582979654	1.201276359	-0.6903152729	-0.396985686	0.7138891575	0.1594036796	0.9449639268	0.1159532509	0.3723367087	2.509626387	-0.2531285889	-0.531176851	-0.2585295403	0.1109759111	0.5425558256	0.0005939413721	0.7429477355	0.2531669775	-1.070459298	0.9152721157	1.448956762	-0.3745119351	-0.2820584947	-0.172768105	0.5071061081	-0.1748118061	-0.8187104877	-0.6270718245	-1.193636465	-0.05544686608	-0.7469620626	-1.416205591	-0.4013535828	-0.01377407125	-1.554837723	0.9986858694	0.1777282634	0.005204352703	-1.011187304	-0.598691185	-0.8140630296	0.8532865487	0.5758917546	-0.7988804108	-1.308056487	0.1747634196	-0.3327274619	1.772840575	-0.9597212191
-0.3963544744	0.2059636303	1.364596857	-1.00068449	-0.7804154413	-0.9640694058	-1.331499899	-0.4504554321	-1.346333197	0.9244416141	-1.026289029	-0.6675667306	0.6268601215	0.707707882	-0.8978299934	-0.7125032451	1.076969764	0.4703275057	0.8100977159	-0.9173292554	0.2917950769	-1.047247329	0.4880495028	-1.440270791	0.7559803798	0.8202903993	1.078168222	0.3850755156	-0.3165932628	-1.159143749	-0.2516597909	0.2678323372	1.335036804	-2.036297615	-0.796112344	0.5775509792	0.09008477351	-0.8909664343	-0.4961244521	-0.9268737668	-0.6719336765	-0.5053915558	-0.542835992	0.2814053419	0.2562712628	0.6470657551	1.724359373	1.094446618	0.9493866818	-0.2782105185	-0.1167619848	0.2196347213	0.4490069988	-1.049007748	-0.1529051762	-0.6626739971	-1.659934345	1.284402087	0.8716709403	-0.04953414317	0.3915593782	-1.840457458	0.05496615895	1.937135673	-0.3257159718	1.392108193	-1.512686071	0.8304509252	-0.8181863639	-0.04219344475	-1.251734432	1.568222775	0.5678783911	0.3122247789	-0.09513057731	2.650252039	0.4700117162	0.5310985028	0.02277249629	1.038008561	0.5689394408	-0.5858443955	0.5755925983	-0.2968196928	0.4171897276	0.191524836	0.6597551209	-0.04570475405	0.6303600984	-1.141507295	1.265040888	-0.01526326003	-0.5922398378	0.5465276976	-0.4640268789	1.480651459	-0.5578138956	-0.734882418	0.02809384767	0.2279935198	-0.2331465818	1.022996177	2.420934232	0.09337428234	-0.6825889894	0.2902239422	1.323541767	-0.7404502622	1.21413804	-0.8165571407	0.570816463	1.375683299	-0.02266591523	1.057246348	0.03873353694
1.857042412	-0.1560138079	1.049775684	0.6275160624	-1.072470716	-1.233210918	-0.4810276717	-0.5552836937	-1.13377657	0.1819528748	0.2032203865	-0.8223379568	0.6083307341	-0.3850174224	0.3668920425	-1.097783632	1.108697927	-0.2481254236	0.1326776257	-1.804758225	0.1871114012	-0.01718254447	0.6051254609	0.6188441644	-0.1901422777	1.101476691	-1.238196982	-0.6741664293	0.0210635509	0.2694692016	1.588825553	-0.6960390964	1.286382721	-1.780043772	-1.519354649	-0.3175017455	-0.4452631905	-1.279407173	-0.4758229022	1.262166155	-0.6599950508	0.05358424436	0.9486957406	1.815354936	-0.1929326775	1.958693703	1.231330452	-0.5452066482	2.219801191	-1.278508493	0.1595555676	-0.01885049117	0.2761037552	-1.821310138	-0.6591231821	-0.4575298475	0.9510626873	0.5859358319	0.4837260652	-0.5873640324	0.1560844306	-0.9843088871	-0.4989781212	0.7082293124	-0.4630834336	0.9488246809	1.003611914	-0.6099711276	-1.040525309	-0.1674921286	-1.757817915	0.6309752731	-0.2765008253	-0.7871325618	-0.8070517194	1.832621279	0.2474038165	0.7386230948	-0.5449687901	0.1827165321	0.5602831966	-0.3378512356	0.368313681	-1.365162617	0.1360818196	-0.4481808571	-0.3474562876	-0.06490260086	-0.08786922399	-0.6357150341	-0.2915723502	0.7754928932	-0.4660584355	-0.3760483063	-1.043173336	-0.4535422593	0.1650806018	-1.4300464	-1.507362253	-0.8403974229	1.786747788	0.4508217135	0.2486625178	-0.4750077357	-1.652916223	-0.7108372534	-0.3887414166	-1.749474649	-0.04711618427	-1.325145803	0.3846372482	0.4292528216	-0.8237654744	-0.4547747725	0.6514755122
0.8708422206	-0.526077984	0.006228609429	1.591184018	-0.8837376868	-0.2838700458	1.483104023	-0.7966630824	-0.9296217897	-0.3169743382	-0.5181401645	-1.160386785	0.5042184414	-0.2392443269	0.3403010504	-1.304802864	0.9798238136	-0.4752458973	0.2809650075	-1.256350889	-0.2139401815	0.3182523115	-0.003608727606	-0.2657033061	-1.596777466	-0.4980055646	0.4141561987	-0.8288241178	-0.2148433687	0.3893474024	1.250231195	-1.163304705	0.4009797912	-1.637066744	-1.200152964	-0.3933381142	-0.194794221	-0.8484613283	-1.532357775	1.607765497	-0.3191322266	-1.474452939	-0.9017493668	-0.02324821149	-0.4607053256	1.325476695	0.8386351815	-0.1701851343	-0.7749260174	-0.8743265486	-0.2487626689	-0.350803158	0.4673158049	-0.7104378314	-1.174613915	-0.7590760845	0.6642690883	1.312329489	-0.4712602004	-0.5332857333	-0.2722707431	-1.013569244	0.2592410311	-0.9279428875	-0.4621458145	0.2372403967	-0.1500508159	0.5353634501	-0.4101334736	-0.4022743419	-0.6349060732	1.330754883	0.09985109932	-1.097497675	-0.1405197184	1.392474215	-0.9607930359	-0.380779092	-0.49986354	1.145914034	-0.4333761263	-0.9971941415	-0.1266871432	-0.5488842656	-1.060288076	0.4558440726	0.2371821991	-0.3706830092	-0.3879845668	1.749603315	-0.7273794002	0.9401307185	-0.8153956492	-0.4585810565	-2.353933755	0.007151505854	0.04843580339	-1.378842971	-0.0992957571	-0.4029932321	2.130999968	0.8621565037	-0.02798866679	-0.09219720362	-1.173357164	0.2625867203	0.5902709222	-1.023691849	-0.2253774743	-1.363781973	-0.3835440283	0.7567042782	-0.4640339783	0.8626326254	-0.2006946541
-0.5326242328	-1.387071205	-0.9489221187	0.1218010084	0.867991615	1.710893718	1.325375955	-1.447527736	-0.9412334244	-0.2420756904	0.498198245	-0.2541984069	1.004848653	1.705754626	0.6317419413	-0.7834950935	1.234746172	-0.6217406445	0.4813491862	0.02998175752	-0.3388339333	0.2240258755	-1.027682286	-0.9217521672	-0.1666778602	0.7664499164	-0.1948573072	-1.261042687	-0.373371714	-0.08828387297	-1.614183319	-1.470942074	-0.04519229178	-1.807833915	-1.052928875	1.47146106	0.9558991914	-1.114709767	-0.9160157355	-0.8952051549	-0.5431468432	-0.6277183981	-1.263468745	-0.8993918221	-0.350341611	-2.149323707	0.5938519647	-0.9931154244	-1.043736105	-0.3544715283	-0.1012917104	0.1636270854	0.7052877336	-1.061338175	-0.8778016667	-0.7184977132	0.2913222196	0.8983987672	-0.9018948362	1.339809179	-0.3767711274	-0.7659505908	1.142964576	-0.1245286882	0.352131859	-0.6508114977	-0.9475692285	-0.6870234365	-0.8575112309	-0.6045350602	0.0327239216	0.6895166036	0.2198450892	-1.122312543	-0.1480979531	1.282489291	0.9128831445	0.1134453208	-0.3126918759	1.098652061	-0.4354461083	-0.9216944343	0.08905964606	-0.3185522647	-0.6551523495	-0.8168393586	0.1159241115	-0.7481207371	-0.6606209592	-0.3308374666	-0.9334373465	1.984041248	1.152384188	0.1496189822	-0.4431354461	-0.06024709305	-0.04788466736	-0.8179160721	0.7010166802	0.4566010242	-0.03161899773	0.511404847	-0.636506714	-0.359562602	-1.768607923	-0.2604016982	0.8996302439	0.04742903446	0.9010825755	-1.76173414	-0.2396557263	2.018479824	-0.278481644	-0.4906320109	-0.1317544693
-0.8604822282	1.346993753	-0.5967452972	-0.4334903143	1.343383615	-0.1938199615	-0.275310811	1.722641661	-1.235452187	-0.7348585912	1.234653296	1.035493222	0.4247868937	0.2754739373	0.1687545503	-1.055211209	1.174249087	-1.132661838	0.2452664024	-0.5411483511	-0.09461056728	-1.344063758	-1.185022678	0.6272978703	1.127767686	0.1442922124	0.80424212	-1.926053261	-0.7989506051	0.394315287	-0.2032034657	-0.605643113	-0.7336979443	-0.9125646471	-0.144300249	-1.831156885	-0.06472328042	-1.596990236	-0.9352173733	-0.4750407514	0.04493889749	0.9094365652	1.235320781	-0.4839980855	-0.4253817311	-0.4132598512	-0.2289898405	0.878101784	-0.2126349577	-0.6187242477	-0.291352552	-0.5973219007	0.7248985348	-0.5350013906	0.5770323805	-0.7753324471	0.4893811583	0.855413927	-0.06029238888	0.2148577243	-0.9509625224	-0.2265576774	0.3776579197	0.3665200153	-0.5056430691	0.1877129434	-0.1364879481	-0.7641684799	-0.8926996636	-0.5661088288	1.192862729	0.04820945605	-0.2647603429	-0.7761867552	-0.1273752671	1.572869881	-0.3408890336	0.5448758935	-0.9794204307	0.5030952561	-0.3641195439	-0.6279200084	1.812967823	0.2110353599	-1.186611845	0.4306235892	-0.08414749271	0.1748050774	0.8336685138	0.1935616301	-0.1441957889	-0.6437371753	0.5965743819	-1.135246486	-0.5267272866	-1.000373815	-0.452846569	-1.128336658	-1.030335657	-0.06585913999	-1.143338966	0.2563377032	-0.6772569837	-0.53837604	-1.205002449	-0.4338468839	0.107560333	0.509645633	0.1052360468	-1.285141518	-1.23411394	0.6364869963	-0.5471074038	0.3668589295	-1.110511961
-0.5293690042	0.696610289	0.8896797892	-0.9781663037	-0.5254777757	-0.7591286444	-1.063971014	-0.6703018514	-1.10429441	-0.3672724904	-0.7993810952	-0.08943260421	1.080576558	1.172480466	-0.9453936741	-0.9991855693	1.024868444	-0.2413093483	0.1503293274	-0.6966152268	-0.03039049213	-1.329551852	-0.9822952848	0.2800799583	1.791910631	0.5600397389	0.3897425531	-1.443697104	-0.4650542254	-1.090516847	-1.476764127	-0.1868979381	-0.4826229432	-0.3863276087	0.5386503385	1.108338106	0.7928091159	-1.542419937	-0.9984518384	-1.247418908	-0.3492191547	-0.7395027995	-1.533898786	0.002867598638	-0.1245919697	-0.405319238	0.2258095249	0.5025990194	0.2947819546	-0.2088573556	0.07872193292	0.1349351359	-0.5270084647	0.1142071479	0.8478969422	-0.9292691159	-1.599964805	0.9117183406	1.500304359	-0.4890400237	-0.4581199063	-0.09471939588	-0.2872755676	1.416436852	0.07652076154	0.8955366367	-0.5312812609	-1.011022691	-0.4597635874	-0.4603269899	0.1208714275	0.5244962261	0.3674260472	0.5449725007	-0.04317284897	2.182478282	1.398749326	0.8445664578	-0.4660911524	1.079148872	0.2369436475	-1.121045991	1.1023496	0.1264359315	0.2402129085	-0.347171249	-0.06312877981	0.07936016895	1.372963613	0.8979978059	0.4895372312	0.357962719	0.1888741768	0.8282787445	0.003605133835	-0.04841069032	0.2440476486	-0.384265833	0.860503376	-0.1630912243	-0.7979855246	0.4023332165	1.428332773	-0.6664928972	-0.6745169876	-0.07894686726	0.5845475206	0.2657398901	0.08494893532	-2.219572651	-0.9396549782	1.361044063	-1.030660919	1.436095173	-0.2457632145
2.137979033	-0.1991173136	1.158454153	0.03039865982	-0.6935946858	-0.9385243637	-0.2410544561	-0.3162144541	-1.229716784	-0.7583998493	-0.8970632349	-0.5789029205	0.8089385306	-0.4960838696	-0.06821515315	-1.064877709	1.181066039	-0.3179954091	0.1504059438	-0.6753980379	-0.5861745152	-0.7524582304	-0.7778835149	0.1936100781	-0.3945790835	0.3361689028	-1.210820984	-1.423247457	-0.6769867508	-0.1514174383	0.7135847981	0.1987425494	0.4713638374	-0.5911203039	-0.06553856714	0.2845591929	-0.3422674327	-1.226036879	-1.228924179	1.06052689	-0.5796288523	-0.005195056471	-0.06851426718	2.457903368	0.4375024014	1.319341577	0.6443762739	-0.5235042045	1.709072485	-1.039023396	0.7183160599	0.3499073394	-0.2624947753	-0.02176109292	-0.606682067	-0.6732144288	-0.7107314273	0.2433679027	0.2686033602	-1.055007386	-0.2533289809	-0.2334837774	-0.02067555709	1.123889953	0.3907703067	1.320917311	1.271504923	-0.7121055293	-0.88793872	-0.36162831	-0.8008185254	1.409131131	-0.5518192292	0.06205015086	-0.9902743086	1.458653142	-0.3644701401	1.152927051	0.2701530837	-0.08183498418	-0.2425645662	-0.724856802	0.03086680613	-0.9402589706	0.6402405819	0.2735391497	-0.5216531963	-0.381230422	-0.6204747443	0.2288161552	0.3519843844	0.165796052	-0.09965202916	-0.5075092112	-0.7886262049	-0.3468959158	0.09603560656	-0.9026916939	-0.9263437028	-1.084409987	0.33773644	0.3397642639	0.9115380285	0.3922085869	-1.640583071	-0.1881644609	-1.083404374	-0.9245146328	-0.8470931131	-2.217537661	0.6381209675	0.8953772438	-0.4877812945	-0.08276876173	-0.2227640846
0.3590368769	-0.8759742229	-0.3398031103	0.9113872166	0.1225017656	-0.3325305003	0.9468229918	-0.6852648135	-0.8401622777	-0.7288696389	-1.166615445	-0.2912047565	0.8258362643	0.1151275031	0.4083470372	-0.6298932952	1.321790388	0.292687002	0.2160089885	-0.2638484568	-0.8158139982	0.1340956823	-0.3479243139	-0.825755352	-1.906350851	0.4932360929	1.244409551	-1.128931413	0.1201831408	-0.1052042068	1.457525776	-0.1610730326	-0.1021054613	0.04771381009	-0.5193432574	0.4951845728	-0.3171343862	-0.8172189435	-0.773680438	-1.099143216	-0.5848853975	-0.9522333189	-1.511190966	-1.02925012	0.6026845815	-0.8943230123	0.8616613361	0.3130764679	-0.6079555885	-0.5452183194	0.2819952642	-0.06956420684	-0.2126302217	0.9389808875	0.07543509044	-0.3552357986	-0.610239304	1.363554795	-0.4638246227	0.02331657457	0.07692571561	-0.2656918835	-0.3528512601	0.5569831158	-0.6731237084	0.8235893772	0.6577861829	-0.3464713963	0.02677671085	-0.4304062252	-0.7034595682	2.030927227	-0.3205217528	0.5110596832	-0.3297391513	1.798925337	-1.351696944	-0.3194596164	1.046193085	0.3253160528	-1.052254887	-0.1342599247	0.6562893693	0.2112396399	-0.3704635736	-0.04523560926	-0.08477515735	-0.4926400958	-1.04353127	0.710638376	0.3244566586	-1.241247016	-0.1721205322	-0.2546544843	-0.9050085486	-0.2588403017	0.05007803046	-1.09238669	0.7967483858	-0.7881559724	1.229649898	0.9712865322	-0.2035220109	0.531874077	-0.6351342465	0.1181190541	0.42973776	0.4954056529	-0.3477450835	-1.411595726	0.5504942528	0.826520859	0.9648189675	0.4043447124	0.566535889
-0.8590798248	-0.3887284056	-1.123561926	-0.8639902339	1.457486962	1.080420474	-0.3063264126	1.263660992	-0.9339013694	-0.3682985867	1.523924459	1.561017247	0.981002195	-0.3160102798	-0.8688325324	-0.7017198361	0.8651662206	-0.1494544559	0.1279710159	-0.4139398091	-0.5714943562	1.033020759	-0.3517857447	1.272372561	-0.9374455023	0.3638283308	-0.4782576505	-0.9813329979	0.1531387893	2.160096912	0.8290093742	0.2799515989	-0.05537288955	0.5785964857	0.396037164	-0.3699257622	-0.09332495825	-1.063579565	0.4483861463	-0.6765611626	-0.6889685626	-0.338892198	1.014517392	-1.031311087	0.9138217122	0.7122764333	0.3412327095	0.04087463163	-0.3353431778	-0.5434944955	0.6669353661	0.5342560622	-0.4665076828	0.9753663737	1.229813044	-0.3212982482	0.2437727586	0.9497073928	-0.1195419923	0.10410593	-0.7764042034	0.5815344306	0.0102610521	0.1364240194	-0.5882356215	0.7058756363	2.351013833	-0.8034223163	-0.4905148776	-0.3574102549	0.7115769438	0.03939651962	0.259384601	0.5492436814	0.6641817149	1.705700452	0.06354804891	0.6712283397	1.348587382	0.1451389608	-0.08540235017	0.3088058995	0.8227883904	1.166829861	-0.1141124023	-0.5414704723	-0.3587939876	-0.3991552211	0.2799646312	-0.1457299787	0.3850307216	-0.3272412189	0.8799378227	-0.3678060117	-0.5375111284	0.3613316741	-0.7156154442	-1.612691219	-0.04084599579	-2.182072933	-0.3134852187	0.05410094976	-0.4870664505	0.1510276542	-1.518974431	-1.254696257	0.6182966726	0.02989429638	0.5635785118	-0.4961171678	0.2114536292	0.7377127859	0.369213836	0.5675634636	0.6656370663
-0.931728067	1.869289669	0.144824468	-0.7995562238	-0.8093242997	-0.9916783477	-0.8164447638	1.479450623	-0.9051245012	0.3494835366	0.360920299	0.5755341714	0.74349298	0.6248231134	-0.3004407929	-1.00100009	0.6952732776	0.0004511982952	0.3198459569	0.03070078418	0.2004326538	-0.3310329974	0.2183524873	1.107627205	0.4600846361	0.2058792368	1.270149906	-0.2545448416	0.1786444939	-1.008569491	-0.11937173	-0.2205737785	0.2570890281	1.563862664	0.661202259	-1.448227001	-0.2458138801	-0.5434493541	0.4781549319	-0.8448089649	0.05908013718	2.265598502	1.094338058	-0.3538622101	0.7669734634	-0.02746843306	-0.2080019508	0.1780506258	0.01087224115	-0.2229247517	0.7375814143	-0.4808587668	-1.451011034	1.024099296	1.562698313	-0.2877706395	-0.3301932226	1.349075451	-0.3708405433	-0.09137059281	-0.3295119916	0.6483102195	0.4570077063	-0.3691201468	0.05004788154	0.9566563457	2.151556281	-0.5347834398	0.731999437	-0.5947273047	1.160859917	1.841756492	0.4046290411	1.268130535	0.4038287749	1.25885695	-0.1446314368	-0.490745283	0.1059592633	0.5734277895	-0.06092528682	1.273374137	-0.1940780742	2.360560621	-0.01983287194	0.05551266122	-0.8033600782	-0.6907767322	1.400434327	-0.4424837803	1.399009691	0.125464761	-0.5297280679	0.2289164506	-1.33711436	-0.1028920247	-0.153497341	-1.40319845	-0.03844961244	-0.6353855875	-0.9853957206	0.4849429198	0.1484321649	-1.346413744	-0.2095103549	-1.173313752	-0.289899097	-0.2471809557	-0.00139341474	-0.7620319319	-0.4959234296	0.9955311069	0.7517655316	2.108339307	-0.5488553915
-1.06097113	1.406149142	-0.6473136551	-1.125542595	-0.5499894721	-0.9233460241	-1.118224178	0.7192110852	-0.5760827908	1.521081749	1.041049525	-0.1903006396	1.236072082	1.56955699	0.2720479071	-0.9359641208	0.8465804185	-0.1231725658	0.4461720911	-0.08530866879	0.6616116168	-0.6526093816	0.5944950586	1.865410986	1.030883331	0.8965766827	-0.5047167958	-0.4871256111	-0.6263292312	-0.3486440768	0.3508337286	-1.180179746	0.3128907847	1.409612712	0.2495520571	-0.6441885886	0.09379367464	-0.6775859327	1.468648568	-0.4788510851	-0.03963072578	1.452170795	2.804490371	-1.579233143	1.34717344	-0.1825479148	-0.5612269273	-0.8709620321	-0.2995452194	-1.345788166	1.184832912	0.08630999257	-1.054959403	0.4173720253	0.891227314	-0.2438269488	0.2348063872	0.7202148756	0.6551348912	-0.3126369808	0.651512527	0.7922835892	0.5325306442	-0.4804143879	-0.1001018048	1.027749749	2.156164064	-0.9754813789	1.166024764	-0.4810543884	0.2204422299	0.3970450112	0.8466879462	0.8944898417	-0.196496261	0.3315413774	0.6762822972	-0.4891012756	-0.570791191	-0.3439679355	0.5918413122	2.133227991	-1.070585279	1.224282718	0.8395119307	-0.9547570867	-0.4844832347	-0.2991145358	0.5451766632	-0.06662801487	1.198896918	0.4141584594	-1.078256709	0.713139773	-0.9288734649	-0.02088095787	0.1081655447	-1.131971526	-0.8321545226	-2.36021778	-0.04563631976	-0.4156671986	0.5006267752	-1.007917222	-0.4162676831	-1.592934061	-0.7123624082	-0.270251721	-0.1886998813	-1.107119864	-1.018763377	0.8399790774	0.04095433742	1.027724829	0.6784778964
-0.7888356674	1.804686523	-0.2675827728	-0.6818235118	-0.9432604708	-1.173413413	-1.190795694	1.75074719	-0.961088949	0.9129593188	1.432136102	-0.735873339	0.4600746388	0.9547594413	-0.1142512841	-1.249698904	0.7752624332	-0.8124302168	0.8760978602	-0.5129266065	-0.3806065858	-0.9333220798	-0.07251440289	1.51035681	-0.4776898791	-0.767754913	0.9651733247	-0.5591708769	-0.7501100699	0.4721218462	-0.1852325127	-1.511743627	-0.8834807026	1.93074228	0.4386486871	-1.567857145	-0.341887687	-1.09579569	0.6530597524	-0.006592443416	0.196852906	1.410907597	2.006063182	-0.4941822007	1.541088099	-0.79561887	-0.9644182051	1.013693152	-0.3802221498	-2.198693924	0.6619490331	-1.073724597	-1.587161316	0.6357065401	1.268014918	-0.2218366546	1.385033372	1.348656517	0.3057736655	-0.3135485234	0.3814018189	0.9874871614	1.382896989	-1.152688165	-0.08889855152	0.00690437716	1.233368965	0.2962314267	0.6911989743	-0.7555081191	0.3219188573	1.232114358	-0.4795534505	-0.2844748881	-0.5592937076	-0.005501906292	-1.220578431	-2.008664872	-1.142764235	-0.3154587724	0.02153501548	0.6274036891	0.3719075168	1.350626284	-1.054811058	0.4140511402	0.1066823862	0.1753033742	-1.127113124	-0.0196136481	0.131097691	-0.3405750001	-0.6638594054	0.3200604691	-1.410432301	-0.04938691826	-0.2831289109	-1.122004281	-0.5822805917	-1.322555942	-1.435978548	0.6296282997	0.7618895204	-0.6135690652	0.9380856663	-1.457113576	-0.8474401496	0.04867698567	0.5415923766	-1.27607244	-1.487329842	-0.1726445768	-0.2610594126	1.284578023	-1.094889111
-0.806733441	0.8103017654	0.1647781298	-0.4414919878	-0.5657497575	-0.3875478406	-0.9288332453	-1.350905982	-0.5259585076	-0.296617526	-0.3949576685	-0.3717242143	-0.606602611	1.151499725	0.195580158	-0.7155099002	0.1966040167	-0.8670818895	0.5471582348	-0.5379713779	-0.5705539291	-0.1007137129	-0.9262150367	2.741925331	0.5657422121	2.942112502	1.416655564	-0.3989342622	-0.2866464427	-1.146312174	-0.6097879343	-1.084916538	0.1290653919	2.16004185	0.5591435795	2.556074915	-1.91246728	-1.481153253	0.4019521934	0.5824755522	1.128691381	-1.428210782	-0.3804689637	-0.1763254889	-0.1588781178	-0.7186115556	-1.831530327	0.01091460213	0.7581054848	-1.86710123	2.217598433	-0.9624041962	-1.534659365	0.6724907628	0.340304465	-0.6559311761	-0.09298647501	1.12074265	1.107436675	0.8697549203	0.9986488924	0.2378077697	2.036209885	-0.9414493039	0.1547522756	-0.4744735088	-0.4010091034	0.1589825621	0.3627453315	-1.078584494	-0.5274947874	-1.850134576	0.344283495	-0.1583204972	-0.9774988684	-0.3245559827	1.121484629	-1.564094568	0.1167574391	3.915483447	-0.171225383	-0.6683381854	1.238674715	1.829899927	-1.161446369	-0.04253367133	-1.023455775	0.6446114881	0.5104687616	-0.5957231298	0.7790721945	-1.330984381	-0.007417003592	0.5231393798	-0.151661908	-1.164410613	-0.2828607476	-1.189414977	2.961228886	0.9856886205	-0.86907534	1.067922577	1.053330771	0.4220742524	1.254276039	-1.541889428	0.6085778365	-0.6704857009	1.656540095	-0.8656459777	-0.5326945268	0.6394673928	-0.5532027809	1.976966662	-2.08484077
0.6889640384	-0.6170322443	0.5422806962	2.517789035	1.122831169	2.178420079	2.448634301	0.3782560875	-1.510271484	-2.377698875	-0.1128918525	1.271672002	-3.112993922	-2.007348291	0.9821051576	-1.47914515	0.1575810256	-0.6909503525	-2.211511088	-1.301100084	-0.5833302898	0.6040718879	-0.9228378267	1.055067333	1.422619057	1.769178529	2.442916993	-0.5151719649	-0.407196012	1.821779902	0.7153669226	-1.02336846	0.05721795617	2.734573943	0.5791093967	-0.9842452157	-3.570830173	-1.612776552	-0.7106445159	2.465770542	-0.07241238102	-1.631583266	-0.0341799405	1.763624722	-1.055098908	-2.719701305	-1.600615305	0.7436938947	0.8842479419	-0.5074554086	1.964631038	0.4450223816	-1.088314536	1.846754293	0.09140986925	0.3000173678	-0.7354240653	0.2822037934	-0.143751233	-0.1411972641	-0.3341630459	-0.1555195316	1.421474684	-0.2661579328	3.030928684	0.3909255305	-0.3027358498	1.452195678	0.2751918564	0.02443718403	-0.2672504104	1.311646661	-1.203833021	0.02588361002	0.5306181178	-0.6045118847	1.334483374	2.230458876	1.040810219	-0.5040141844	-1.179024227	-0.8285078941	0.272349803	2.156087626	-2.43166833	0.5996425083	-3.16316089	0.2355654294	3.183007189	0.8542542147	0.8010634207	1.382841647	2.720078645	-3.660113853	-3.130236214	-0.5436169025	-1.504251817	-3.009361673	-0.05257071755	-1.015496495	1.331655538	0.01376673684	-0.8329800992	2.097070757	0.5735408021	-1.163365118	-0.3210087554	-2.421078329	3.075629928	0.9528455607	-0.5322748018	-1.949473925	-0.4152301237	0.5510382921	-0.653409783
