melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156
-0.7879180646	1.191148804	1.190636215	0.01649000355	-0.9895056458	-1.86377218	-1.145564023	-0.5075770068	-2.337817481	0.8988637807	-0.8253283744	2.431125986	3.638641053	-0.4464758685	-0.8752182604	0.7145192622	0.5287373111	-0.5336349238	-2.497242984	-3.501052811	-1.11242169	0.08794939385	-1.746139634	-0.3696730953	0.05445684611	-0.8575463548	0.405687709	-0.9754605437	-0.1634024629	0.4423510694	1.961858768	-1.907812218	-0.1324337701	-0.4244807531	-0.1558894549	-0.7143693288	-3.001999133	-1.397486927	-1.318421652	-0.6846008725	-2.822638319	-0.1749657418	-0.5628856581	-0.9413691345	-0.397155553	-1.551831785	1.113393975	1.085182605	-1.006229914	-1.98453602	0.3503369529	-2.18103688	-1.038608897	0.2406438616	-2.035520597	-1.062444077	0.7257419544	-1.207295938	-1.854805411	-1.087258878	-3.967900863	-1.970247052	-3.446516718	3.529090626	-1.150389336	-1.391843901	0.979235189	-0.02249421558	0.9782901351	-0.3164418044	-0.9444587767	0.4259625082	-0.9431500174	-2.834547365	-2.827764028	-2.671637304	-0.6385075182	0.7601748023	-0.2560330729	0.9705715307	-0.4920294119	-2.990031441	0.5947774624	-4.630644969	1.045991496	0.3048330559	-1.610224029	0.7004798768	1.232976407	0.8568992396	2.136329501	-0.117121691	0.6297088155	3.328063448	-1.251281782	1.803049609	-0.378314185	1.345639377	1.22847881	-0.5915610458	-2.173848567	1.434942339	1.605609352	-3.850558989	-1.835455742	1.682589129	-5.899917243	-1.084396632	-1.41867999	0.3309527389	1.043641772	-0.09335213492	2.055336353	-1.306492545	-2.113617896	-1.976380385	-2.04183075	2.324779885	-0.323800405	0.8203121996	-0.1439878376	0.2579506061	-0.05736813135	-0.5361128323	2.210354431	-2.17434847	-2.230179587	0.6624376846	-0.1675141021	-0.45563068	-0.5801046999	2.533802853	-1.019169022	-0.5358824144	0.577628393	-1.652187576	-0.3856251292	1.899432119	1.240474821	-0.4360188584	-0.8796916247	0.003648290256	-0.4244863944	0.2427400789	-4.765639848	-0.2352330748	0.7887388412	4.801382816	-0.7189064192	1.281968254	1.686605737	2.490734614	-1.394763679	-0.4609321473	-1.133313765	1.342635893	1.597555583
1.911018981	-0.5617525331	0.7472426117	-0.8433107384	-1.553693736	-2.528623156	-0.02788076922	0.1317950885	-2.225319154	-0.9859267585	-0.037493772	0.9830668568	2.365760702	1.07492332	0.05366047804	-0.5878343784	1.765805778	0.5633110361	-2.009758869	-2.462000361	-0.523466778	0.6009932958	1.043420422	0.6454189252	0.4071976728	0.8987024228	0.5579721072	-0.6743191465	0.3562829489	0.04405095923	2.235676419	-1.600205505	-0.04103139602	-0.4292188368	-0.6386528156	-0.3319212841	-1.371039836	-0.4115087019	-1.062672218	0.2518475431	-1.905124334	-0.783752454	-1.211793338	-0.8520526508	-1.018408339	-1.471411157	-0.02053924747	0.1786702384	-0.3394718822	-2.155226656	-0.4807734931	-0.7353370198	-0.3583658176	0.02249424216	-0.5426284382	-0.8413352274	-1.20560894	-0.8467263429	-1.085701999	-0.949387036	-1.456293729	-0.129306623	-2.382595236	1.074823908	0.002935252583	-0.5279266063	2.796848837	0.05037963954	-1.246715652	0.1737010243	0.1523284491	-0.2739114748	-0.2113636872	-1.863488717	-2.024211441	-1.390204219	0.9635539629	-0.4211681528	-0.2547216027	-0.4769978359	1.057649593	-1.223062259	0.5216869381	0.8775811647	0.06148855878	-1.628020491	-0.9031593453	0.04627858216	-0.4886746152	-0.2377282335	-0.9109783085	1.41299485	2.067637479	1.532668831	0.2931011585	0.4849200128	0.7556175149	0.7886056606	1.422189044	-0.4172598673	-0.9328663549	-1.229428191	-0.1547784471	-1.831609997	-0.141184072	1.762371213	-4.466248295	0.2902921231	-0.5595774128	-0.5209914576	0.7894370734	0.2149396904	1.027810639	-1.529576228	-0.6008756054	-1.995159961	0.2229265331	-0.7463313422	1.444485171	0.7557965433	0.4443299501	0.9504181314	-1.636074693	-0.152264212	0.07963723608	-1.187855297	-0.4508913189	1.98760993	0.729533364	-0.6222983544	0.9600185286	0.8291428533	-1.59222418	0.7094577187	0.8255293278	1.45527756	1.207885585	1.285623899	0.2923695511	0.2317163159	-0.3109291502	0.4396544731	-1.367184651	1.221017764	-0.6131822695	0.3741042982	0.9282936271	3.554703371	-0.8180718836	0.2861593496	1.473125111	1.698667021	-0.9044513646	-0.4440134354	-0.003718441391	-0.5979619362	0.413811102
-0.5503665398	0.04175940487	0.4217250115	1.477989992	-1.427465269	-1.126765581	-0.6754504255	-3.823600424	0.2260634764	-0.4729446354	-0.8889747387	1.574675055	0.9276203206	-0.4905409567	-0.2495275726	-1.422908442	-1.04929579	1.927224909	-0.7948478128	-1.266849486	-0.7995553571	0.5821417838	-0.7086086491	-0.2267380917	-0.3450238244	1.477385428	0.7814019393	-0.7087450825	0.5435136509	-0.2638943549	-1.171758247	0.02066857831	0.3531002916	0.04165833185	-0.1261860365	0.7731994666	-0.05590447391	0.009581682807	-0.6896275866	0.1675793573	-0.6627261401	-0.9511903517	-1.876927984	0.5673219471	-0.2886934274	-0.5936445136	-0.3949849817	0.8893941231	0.8464251654	-0.8772485017	-0.8985013684	0.1870206419	0.6725965903	-0.9110939935	0.2762700812	0.1941710478	-0.8358474005	-0.5790852745	-0.03707379304	-0.2237077722	0.1563743469	1.609584798	-0.2412256802	0.6397476099	0.7763543143	0.409493825	2.181533075	-1.749204698	-1.749777678	-1.439599755	0.3795236668	-2.248443111	0.5442526642	-0.989987962	-0.99042703	-0.04368411053	1.149188993	0.4195710617	0.3677112647	-0.4161092598	1.49660048	-0.4907648749	0.3729273827	-0.07224060358	-0.7070303955	-2.221215534	-0.8637001007	-4.036111482	0.1964744339	-0.3244199579	-0.04390576496	1.807605417	3.88535003	0.6949756266	0.6357585826	-0.1498391606	1.002010271	-0.1599692795	0.6820305276	0.01187280157	0.7763968038	-1.852472343	-0.1738998929	-0.02812612268	2.393956134	2.130511534	-1.705661327	1.150006103	-0.2077114327	-0.8565868953	0.6746619056	0.9112369359	0.1022287722	-1.487982385	-0.8098329563	-2.115350404	-1.998943809	-0.5500195099	1.925814277	1.110372583	-0.3812805884	1.021759457	-0.822688159	-0.3243738769	0.6843822747	-0.4388252663	-0.8982302579	1.339024048	0.5101152325	0.9834437538	1.237813163	-0.567514125	-2.722059307	0.1519832068	1.845425115	1.520614594	4.998665073	1.323589	2.136718444	1.492382521	1.476995745	-1.921682107	0.8578988672	2.860835759	3.15161826	1.459813597	1.199112114	0.3399251076	-0.09092241586	-0.001236665867	-0.579804334	1.706513839	-0.9708320926	2.487149534	0.02964073388	-0.1250333682	0.1125393353
-0.7151090477	-1.41237657	1.00625195	-1.445438131	-0.8846943883	-1.367666582	1.148191476	-1.263054238	-2.279878345	0.01535629854	-0.6079796115	0.4216149692	3.75718359	0.9964083229	-0.5752682883	-0.3432318446	0.8916944239	1.275407872	-0.3978505369	-0.1837919734	0.115846042	-0.3390440947	1.888246954	0.7530474675	1.211069888	1.720966277	-0.5184253162	0.8074720114	1.012827057	1.604842929	0.5556540192	0.327465371	-0.1519235543	-0.6602775114	-0.8787270826	-0.3277158659	0.8195085022	0.7177914397	-0.1933250836	0.1126304304	0.4186425548	-0.6785100604	1.160574964	1.422727805	-0.4499356376	-0.1500412895	0.1175902679	1.18615727	-1.017323536	-0.4050109958	0.4244981226	0.7311654291	1.682106251	-1.647662554	1.220843975	0.5282756503	-0.2169936504	-0.3172529226	0.3655722762	-0.9182331374	-1.559514398	0.7527940484	0.152215305	0.1457909711	1.955969472	0.09890686417	1.409634233	0.1803846899	1.98575581	0.1154742791	-0.001495601071	0.3279297598	1.171558686	-0.4830940422	-0.6094921312	0.1660756868	1.181054132	0.2319892631	-0.02403132934	0.9116857849	0.4632241761	-0.4492139152	1.536788079	0.03528368168	-1.498344333	-1.056547348	-0.08069444036	-0.892745769	0.5923730723	-0.1885786017	-0.8025917903	0.5424895524	1.587817261	-0.7005209853	-1.297059061	-0.8605398786	-0.1474725234	-0.4825184769	-0.01115325745	1.780450985	-0.4825165105	-2.493148009	0.5997418479	-1.048632673	1.555438562	2.694534081	0.1879607979	2.020469971	-0.1745896847	0.7656003259	1.528296407	-0.3649431428	-1.617430201	0.9618403394	-0.4319969205	-1.959556951	0.208177072	0.3015368603	0.6484621754	0.9120905647	-0.06218719675	2.249712938	-0.2638166842	-2.325507864	-2.240629845	-0.3061825439	-1.303946139	1.844109889	0.7199379259	-0.4561365458	0.8338748883	-0.8700499357	-2.665115737	-0.5501182503	0.9552817047	1.129995559	0.5680530838	-0.03885763324	-0.2020584772	0.5968958926	0.7493710262	-0.7724720771	1.761277934	3.061827089	1.80636375	-0.4609467203	0.6138981091	-0.02297124941	-1.676192095	-1.366211411	-0.0582880548	0.1414226634	0.1054102473	0.6894577825	0.9722538368	-2.584842467	-0.3917447669
1.840147539	1.407869915	0.9491877947	-0.5232527534	-0.04140404479	-1.536770806	0.9489812608	-0.2887007554	-1.517510943	0.1760611586	-1.013100751	-0.1040198227	2.15031147	-0.8128865393	-0.3188438215	-0.1450618289	-1.08303663	1.733504285	0.1188990988	-0.2915353769	-0.4688027098	1.657520134	-0.6550142179	-0.9657568413	-1.042753659	0.837358801	0.01122931105	0.903548395	1.087951433	0.4545817913	0.5968948435	-0.647376212	-0.119551029	0.03056601618	0.1347380162	0.4299537108	1.957348451	0.6369724043	0.2429860067	-0.1568756591	0.6569815516	-1.133074269	0.8519891158	2.570606461	-1.544944849	0.3378717054	0.7156122538	1.989215718	-0.673485709	-0.6692109659	-0.5677388965	1.080290377	0.6388832362	0.4170162174	0.9055209785	0.8440181808	-1.585604595	-0.1698739628	0.5335403163	-0.6644350154	-0.6628886667	1.079787277	0.96801156	-0.8055543347	2.935596954	0.7673540939	3.760425599	0.2472999676	1.117399991	-0.7976006378	0.2486186846	-0.9598897362	0.5479727513	-0.9839562637	0.04448345994	0.865192584	0.745479341	0.6334396547	0.8808688826	2.169734816	0.310953085	-0.252247228	1.41566279	1.226596827	-0.4497739707	-0.5084510391	-0.7289704994	-0.279906502	0.9824228089	-1.891610764	-1.181133366	0.5565712226	1.007368933	0.2958552338	-0.7827094445	-1.985507261	-0.7135079807	0.5004464938	-0.5676464272	0.8781373098	-0.1482747799	-1.593746474	0.516815003	0.5190022881	1.183816822	0.8058080675	1.914119302	1.218758275	-0.02002460411	0.5845436724	-0.8486916979	-0.6471427166	-0.1063300134	0.003986243958	0.1360880775	-1.331982253	1.650529278	-0.2761751691	1.715307223	0.9752873892	0.3921420001	-0.2229076511	-0.2110557249	-2.005451464	-1.180763536	0.7392157984	-0.4043688647	1.887764205	0.0627023544	-0.6095611217	1.03877056	0.06471755543	-1.447661572	0.2478314639	1.395653464	1.192663793	-1.271447895	0.1135070334	0.3279435093	1.624799141	-0.5050031958	-0.2444002158	-0.1804755848	1.247055832	-0.10566851	1.359162735	0.5479436794	-0.1663538859	-0.9536935332	0.1185630623	-1.052292947	2.298128283	0.9347162583	1.788589497	1.310548008	-1.120872556	0.6516010075
-0.5128545161	0.536428973	1.29916296	1.99813234	-0.1338375491	-0.9638724187	-1.151195173	0.1943813273	-2.388952978	2.609276495	0.02326596796	0.7995098978	3.155078921	-0.0141312177	-0.7799663812	0.2524455863	-0.57107276	2.185416865	0.3735391202	-0.2301054672	1.227638517	-1.173018653	-0.4067686559	-0.9525461418	0.2501737104	0.9395230152	-1.126936991	0.7085420395	2.344775216	1.310848284	-0.3404948564	0.2860349916	0.2411613009	-0.8414693939	1.81094719	0.3488582255	2.016288047	1.206482545	-0.5656905577	-1.808567656	1.146191326	-0.9170566385	-0.5776800958	3.208422492	0.7349906662	0.5483159525	1.407242548	1.510988374	-0.8768881935	0.03191394775	-0.02007276368	0.8741132013	0.9523250438	0.8113610829	1.020745602	1.083584572	0.2356432614	0.08478024576	0.5309609548	0.3203726974	-0.1972630378	0.8280503262	1.350149039	0.5039867832	1.874382368	0.9603432286	1.655695507	-0.4521818653	-0.2061485039	-1.177609717	-0.6375313344	1.378465172	0.8293541687	0.5589951768	1.059822527	0.4022375587	2.058715423	-0.869098335	-0.4693524602	2.67092513	-1.842002653	-0.4995005052	2.148836341	-2.390662093	-0.2705665794	-0.6507346543	0.05647018547	-0.2676034701	1.875248484	0.09075360281	1.495069271	-0.5409991933	0.5659753898	1.464514076	0.5954465824	-0.1797840004	0.5940389328	-0.9095531767	0.7428845953	0.5098200011	-0.199976274	-0.5347853161	2.851577053	0.1221973223	0.3396985871	1.198953722	1.754168262	1.191635089	0.3900908523	0.5303734685	-0.9854287126	-0.007063495527	-0.7259724853	1.110324347	-0.9637240307	-0.731913791	0.05076318134	0.6494713808	0.0008867202892	0.8354558143	-0.4984431891	-0.2844940456	-1.488361158	-2.949732233	0.05215307085	0.4226716076	-1.045871874	0.1862601228	-0.3114013613	-0.2310723747	0.4126515813	1.296818963	-0.6583427939	-0.3905765917	0.3977759904	0.3256259153	-1.24635474	-0.5069588134	-0.374640916	0.2856058627	1.703965634	-0.7977213983	1.740850499	1.273777545	-2.495269768	0.06909654976	-0.5634404179	-0.7302416081	-1.918102492	0.1634639084	-1.351989109	1.745794136	0.4189172363	1.213887125	0.2398868796	-0.4782340285	0.8526227948
-1.082399436	-1.003268818	1.279836111	-0.3164051476	-0.4443108722	-1.769372733	-0.8939939709	0.3585694926	-2.098374413	-0.3973645939	1.151340493	0.9900065715	2.540919622	1.512161106	-0.4348720762	-0.5935150925	-0.06104907937	1.7136741	0.1724311866	0.2618804999	1.572806565	0.5623075079	0.4397009701	-0.5754133148	1.920820366	0.1743008922	-0.6281824811	1.54963073	2.701023905	0.650994067	-0.6323094937	1.568981248	0.2019913304	-0.8316953143	0.319440964	0.4105179045	2.81001847	-0.01026918526	0.2176091684	-0.2104474832	0.9309962462	1.366887788	1.042400511	2.097935735	1.812125746	0.9043525494	-0.3724854129	0.6295423907	-0.2981263211	0.6725938178	0.02668266613	0.575358612	0.3020465116	0.6634878722	0.4000237846	1.827044279	-0.105588736	0.464643566	0.6452017006	-0.6672814903	-0.203782491	1.358185988	1.236399689	-0.5130520701	2.495054945	1.555037576	3.07930584	0.4050503805	0.9024152664	1.111604811	-0.1389357526	-0.2756072238	0.145701506	0.7400760726	0.7220429126	0.9123073741	2.236561437	-0.4426263526	-0.9571492181	1.252753373	-1.346973632	0.654476074	1.340725648	1.472747359	-1.744597047	-0.2093256672	1.152035514	0.06460895867	0.7130429826	-0.07747973843	-1.162348281	0.4016106616	0.9758630958	0.4725924336	-0.3754076255	-1.438101398	-1.87807722	-1.168371637	-0.6063777304	-0.5792489507	0.633356868	-0.4969821309	0.6026778359	0.9033344083	-1.171418513	-0.2251332533	1.60454361	1.036740556	0.8574954972	0.004930888473	-1.360251604	-0.4009319648	-0.1221016583	-2.043314596	0.7769570722	-0.5489144051	0.8911632314	0.5627806778	0.6516897588	1.024760906	0.245499281	-0.323066953	-1.298882515	-1.454012648	-1.27705557	0.3693149213	0.1741680683	0.889141472	0.2523090149	-0.9199307735	0.9404988909	1.803275864	-2.191966879	0.4507076054	0.3418306907	1.714352714	-1.058689955	-2.009093301	0.0402660764	0.4160612829	-0.7885289934	-1.986807708	1.651047564	0.2764484563	-1.591034647	-0.1374641636	-2.646840997	0.8851534547	1.452774888	-0.5926765576	-0.8572745983	-0.3948311537	1.002304645	-0.09973670777	0.296182522	-1.042576039	-0.7219809337
-0.5209773691	-1.459467725	0.8697081679	-0.7533043226	-0.2096692235	-1.798405136	1.253010644	0.1745600278	-1.12564273	0.4251233861	-0.4725656505	0.8763194217	1.939623939	0.8212172691	-0.5711622929	-1.551740979	1.168249834	0.98667316	0.7477254618	1.029955183	-0.5416313089	0.799184482	-0.7252096599	1.840652332	0.6848846461	-1.023511693	0.416165	0.9974571767	1.377978661	0.9302586272	0.674436054	0.3881871763	0.2739167344	0.3521869278	0.07934134722	0.0447650612	2.571054311	-0.9821827671	0.1749642929	-0.7097687558	0.9994928217	1.135278403	1.61293018	-0.2441292391	-1.582618399	1.971598448	-0.7373752492	2.878117279	0.3643346446	0.8115508798	0.7157861998	0.5582054668	-0.698600866	-1.436630508	0.6104360161	1.435469847	0.9175992711	0.6389660995	0.6318312534	0.4292930823	-0.4886164638	1.535356312	1.742736666	-1.599403754	2.024171521	1.257550911	2.354636369	1.752615771	1.118926343	-0.1315285892	0.9601495447	-1.320757225	-1.583060222	1.204677021	1.088077472	1.397523128	0.08845506134	1.180200964	-1.316098509	-0.3787235916	-1.035021816	0.845547848	1.105054223	2.152458043	0.5105020377	-0.1841347044	1.453781307	-0.1165051983	1.257196419	1.118344351	-1.542777057	-0.04772521056	0.5602899892	-0.8752851642	-1.413057909	-1.630967053	-0.04803663493	0.8469307169	-1.098828837	0.8000167534	1.654979435	-1.908410554	-1.571513862	0.9051719575	-0.9780258473	-1.854795053	1.370722092	0.5694339576	0.6516649805	-0.2370694258	0.2207444719	-0.7719888673	0.5044450018	-0.4894946682	0.4582203828	0.542101371	1.413133014	0.4112858266	1.285048903	1.350386433	1.181781432	0.5631331405	1.595595569	-0.5923613587	-1.338361414	1.150792839	-0.597392016	0.7325859436	1.381250221	-0.05954098758	0.2516750639	0.1559790154	-2.731033904	1.010803715	0.9684297005	0.8522007952	-1.254317371	-1.013092121	1.083558801	0.278421574	-0.5382490078	-1.047614601	0.270985032	0.06339366639	0.4988724387	-0.387822764	-0.7983870685	0.729082026	1.686252804	0.3198523072	-1.012542624	-1.25438702	0.5589227149	0.7992366124	0.9313098833	-1.065121942	-2.314657222
1.715238069	-0.3886153111	1.163236705	-0.8033834985	-0.2636463302	-2.488211327	0.6425069714	0.3505313355	-2.455927472	1.666623818	-0.2598448383	1.087787261	3.300405035	-0.2694850364	-0.6962439751	-1.168794403	-0.5514054166	0.240645383	0.1279979905	2.030262371	-1.105860814	-1.370025494	1.204234303	1.031753997	-0.3673844003	-0.4236320438	-2.403378283	0.7813525244	0.4414517704	1.372445757	1.756025687	-1.357723189	-0.2585140159	-0.4110152815	0.3428491736	-0.7674379055	1.726403382	-0.7375548569	0.09755683867	-0.9040728387	1.119258915	-1.099687716	0.2203650647	-2.174346245	-0.1405647289	1.071413423	0.8310061794	0.8933783474	0.04091627501	1.656840947	0.4434258746	0.9606794886	-1.26837335	-1.02248117	0.8646369359	-0.9304545259	-0.4645409153	0.2683248321	0.2547169508	1.465473955	0.8284570847	0.3098039256	2.125970106	0.5894990036	1.54117286	-0.1592237232	0.5770173589	0.6571514871	-1.136611037	-1.055550774	1.648178951	0.0269549624	-1.50473557	0.8356979579	2.165969615	1.462789568	-0.2350140913	0.2451162322	0.7863316944	-1.414533186	-1.364522564	0.7541963712	1.232181019	1.579646094	0.4760494459	-0.6755397108	2.10821653	-0.01167570008	1.198501485	2.38490475	0.03551943315	-0.2041978257	0.1002812124	-0.05355887541	-1.146537549	0.9174396466	1.012108301	1.037123068	0.6874369348	-1.161014229	1.887818695	0.2458411277	-0.7188028909	0.248869631	-0.6538729647	-1.141471261	1.43913328	0.8690562488	0.3830157858	0.6694331654	-0.0524737178	-0.754696627	-0.7665115614	0.600947165	-0.05867164256	1.277532484	0.1581795121	0.9047617192	0.3394625243	0.8455713655	2.378403191	0.3076458039	0.7018419124	-2.686222785	0.4880179027	0.2510699057	-0.3631891951	-0.6842074264	-0.07897475023	-0.5344973033	-0.4598762364	-1.085350373	-2.306417153	0.2215405622	-0.3002678225	-0.4698925124	-1.034107544	-0.5122600187	0.6647346863	0.08944463846	0.7358446127	0.8236708793	0.5808506305	0.4913618622	1.059833103	-2.363780846	-0.7056722873	0.2391069301	-0.9512803914	-0.4757914236	-0.08621834031	-0.4941245315	-0.4318731949	2.010650862	1.510431204	-1.786166835	-0.7610888416
0.286246427	1.72617814	1.149686715	1.488765773	-0.3678596431	-2.149686388	0.02455238762	0.4120153252	-1.633782588	0.4924617761	-0.5567692181	1.400645403	1.641466968	-1.302591769	-0.6232855449	-0.7265381623	-0.9848056035	0.1382220147	-0.09721105801	0.8818734408	-0.4762954075	0.2810602778	1.046537524	-1.628786635	-0.6106108191	-0.7963634795	-0.9758441941	0.4460919083	-0.4653734644	0.600502118	-0.8441341987	-0.532409835	-0.2177387724	0.07212831087	0.9958230085	-0.4542845564	1.84356057	-1.080202977	1.154114554	-0.09299323462	0.6549416868	-0.3552874229	-1.354340909	-1.300263934	0.6236724178	0.421003969	-0.6410556463	1.21832061	-0.1545344988	1.559806647	1.117986723	0.2763788122	-0.4144808769	0.3722196736	-0.11295109	-0.03558342369	-1.014578761	-0.8043986339	0.03401441011	1.784247043	1.526920059	0.08470961531	1.617956544	-0.319447263	0.8385158024	-1.095927407	0.9830337255	-0.07662845124	0.8042594519	-0.9495442583	2.030134986	-1.488611533	-0.9813951654	0.1935670603	2.341831106	1.582461812	-0.9919656754	-0.4706704366	-1.122744956	-2.322144343	-1.999136874	1.48259525	0.4213965234	1.326324838	-1.942568588	0.0978311266	1.701899653	0.5183808511	1.260652916	-0.9549734645	-0.3217294568	-0.2538262285	0.9118670084	-0.7791065484	0.0009644430436	-0.4905541695	-0.306314375	-0.8731202727	-0.3700261291	-0.6497488484	2.06952468	1.835253931	-0.4943052381	0.06041975271	0.4558500561	-1.253895344	1.535564585	0.04791361033	-0.3340020589	0.09374073895	-0.3999168335	-0.269886051	-0.2293371688	0.9827028935	0.7570004491	1.299596696	1.089299519	-0.784244098	0.2934784235	0.5563098254	0.1856151734	-0.1796413928	0.444918386	-0.8418915397	-1.428256216	-0.9035939282	0.6803529028	0.2582335394	0.2830521945	-0.5536430468	-0.3734678847	0.6556552925	-1.592138739	0.5273317455	-0.5763483043	0.2053860846	-0.05162818328	-0.6965816718	0.156036801	0.5110505247	-0.7129923038	0.1119681625	-1.524436522	0.497991414	-0.8560135828	-2.098602262	-0.2889515199	0.6259628021	-0.1847606123	0.9001300961	-0.1458828549	-0.05486706652	0.5216817682	1.053696074	1.976049224	1.088355485	0.4513946224
