melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073
-0.5535701006	1.258574501	1.653193378	-0.8619872065	-1.457484682	-1.372870565	-0.7433523602	-4.249781266	0.3177709494	-0.2654486594	-1.357973821	-0.4296772321	2.034619338	0.4936255575	-0.2997615501	0.09514933022	0.2546315115	2.364287536	1.752541508	-1.009994824	0.8091625454	-0.4192649961	0.1866580675	1.316400294	-0.7430057029	-1.763599269	-1.295192055	0.1462976754	0.7573497226	0.5124449908	1.115286728	-0.2031523837	-0.07151178098	-1.084959847	-0.55958505	-1.103793409	0.8867157329	0.6084105151	-1.179228006	0.02638729701	1.044177917	0.6693436835	0.1162743383	0.6146897853	-0.2447642937	-0.8459333351	-0.23240978	0.09705397326	-0.7586885625	1.451721951	-0.1778612765	-0.1430296743	0.9278850698	-2.897967932	1.962701839	0.5617531775	0.7486949982	-0.6652889517	-0.3036932704	0.8395320026	-0.1124610444	0.2398980234	-2.051115707	-0.09216321173	-1.152630034	1.363435693	-1.542656827	0.3749498342	0.008250789514	0.6762810735	0.5277431913	-0.7972112137	-1.497820769	-1.045320943
0.6593473836	-0.5257714128	-1.402384051	2.230182354	-0.5934201714	0.4839634005	-0.8128690871	-6.501844189	-0.1239174725	1.836993473	0.02197605187	0.3431620545	-0.05684080829	-1.837644008	0.5251134265	-0.3566722929	1.662492529	-2.901797895	2.994371799	-1.565259576	-3.219963921	-0.5965476877	-1.478608495	-4.153988212	-0.6885740533	1.36566339	0.4528982325	0.7435554991	-0.04856300975	1.648030703	1.287110053	-0.9891604215	0.7487419887	0.780316819	-1.04124754	-0.9139122714	2.072596799	0.6627912949	1.359465885	1.601184156	-1.665422883	0.3293840847	0.8082970826	0.648519017	-1.570798162	-1.501813112	-1.58555099	1.698154409	1.159149768	1.030426448	0.02338017794	0.0218759517	1.737417607	-0.7687668082	0.6983603768	-1.408240929	1.019210585	-0.9937450154	-1.022684148	1.874450021	-0.6042533466	1.738734902	-3.603075752	0.6364960434	-0.3259085291	1.167120183	-0.475106092	-0.6377342076	-2.955808111	-1.770103738	-1.834601495	-1.693799118	-1.20339947	1.526845977
-0.9994485126	0.2880077374	1.549519563	-0.7037591013	0.3819018504	1.380918666	0.5271654078	-1.954645092	1.395350871	-0.607381481	-0.0557945468	-0.1654631726	-2.399938901	-0.7828239873	0.729254551	-0.8085053414	1.734122512	-1.721006281	-2.822444503	0.4293275216	-3.091877382	-0.1623580548	-1.449818693	-2.717726191	-0.4453050518	-0.2154544455	0.6691253543	0.3222412967	-1.112518365	-0.4997893014	2.698383804	-2.368102127	1.65801302	-0.7738743714	0.2146415577	-0.4676311648	0.9049655194	0.8855795223	1.032292519	0.69620917	-0.7340478377	2.060695227	3.207085522	-0.03077322386	0.09870387012	-0.1479081916	0.7493373484	1.981775752	0.5810017961	-2.260294605	0.2687148657	-0.08948496327	1.96275544	1.710657105	0.4616293369	-4.599669278	0.826199365	0.05997912428	-1.30190862	-2.654312589	-0.2561345608	0.5296598949	2.014211239	-0.3773040547	0.8183199293	-0.7695423029	1.499457011	-0.1251166396	0.1754361675	-2.514190737	2.762509331	-1.325538198	2.346095697	-0.7573244791
-0.1716140872	-0.5143602306	-0.6802276722	1.472851891	1.496343918	-0.1208456412	0.2901428233	-0.4017263813	0.2309777573	-0.4115518316	-0.8511418073	0.3416156667	-1.479870765	1.940881653	0.3810388102	-0.08563605064	1.889093401	1.770164423	-0.2770303198	1.397234718	-0.4529722023	0.2377182855	0.1317203016	2.065488142	0.09366981447	-0.0043585456	1.178079216	0.3580928295	-0.298121099	0.4267592363	1.388236867	-1.272284074	0.4912347465	-0.2495431789	-1.077465012	-0.04337540626	0.4494842288	1.24562408	0.4724776361	-0.06449566336	-0.2578191279	-0.4436902914	4.384268201	0.439628604	1.814194783	1.9587515	1.282318812	0.1172483357	0.02651403966	0.3584008136	0.3408347718	-0.3949041486	1.716290221	1.243426722	0.4454506961	-2.037419032	0.348538428	-1.706463668	0.8141820617	-1.744106403	1.224038115	1.601966214	-0.7847650551	-0.1512640912	0.7218060308	-0.2883960586	1.714470619	2.014358897	0.7217837755	-1.981576809	-0.01249762509	-0.07715250477	0.4988652233	-1.773483818
-0.8069430888	-0.4567299804	1.15973759	-0.445549845	-0.002466799504	1.366307309	1.817763795	-0.6562008212	1.949589795	-0.6757595683	-0.5465838485	1.368081809	-2.188640883	-1.715065679	-0.6111787085	1.004963822	1.443840799	-1.826014888	-1.429636036	1.173698748	-0.5440277851	-0.7609183645	-0.9230813237	0.422727674	-1.073287307	-0.9473202115	0.8221385488	-0.01882207129	-0.09215752184	-1.891520958	1.362057389	-0.5787299024	-1.420070563	-1.345209519	-0.9977444918	-0.4181259409	-0.5924492369	2.117856046	-0.3216245798	-0.05476586271	0.4959178143	0.5009769412	2.5803431	-0.8946162473	0.3795304508	0.6954000579	1.34226301	1.28194583	0.5620734252	0.8282459953	0.1534039933	-1.397651955	-0.03477408151	1.061186168	0.7395611916	-1.23703013	1.760225095	-2.111198673	0.3713534491	-0.6511389427	1.774228029	0.1514635577	-0.6902250411	-0.6631032633	0.5964959803	-0.05437498994	0.8899892747	0.7966134482	1.54329999	-0.07294682308	-0.2377431717	-1.230427215	-1.486977394	-0.1852414359
-0.8654219941	0.8039196359	1.043126915	-0.9360482641	-1.516066715	-0.9046558736	-0.3199077828	-0.3195062397	-0.6927359369	-0.27824255	-0.7086562342	0.1957371168	-1.382193441	-1.586095866	-0.4844506744	1.775118757	0.9627027327	-0.765416483	-1.094370441	-0.929065454	-0.228587021	-1.283109184	-0.4486202754	-1.541166993	-1.347031461	-1.879002345	-0.1252886797	-1.021791997	0.3281604113	1.216872127	1.670196192	-0.3789529303	-0.8008497309	-1.847663521	-0.7062599564	-0.925805194	0.9870704017	-1.188014497	-1.631439206	-0.3856385092	0.8580786208	-0.2388459969	0.8209169201	-0.1535093518	-0.3566851292	-0.5990540949	-0.2800500214	1.018244696	-0.07817714863	1.482457433	-0.6298498282	-1.440772451	0.1511439609	0.681384499	1.023754764	-0.7773677877	0.9665257818	-0.739971911	0.7687592167	-1.181728879	2.089699487	-1.168204421	-0.151790241	0.4580297157	-0.5079384475	0.3153909009	1.594467872	1.571557824	0.5217907202	0.06171739655	0.3526410257	0.4991905847	-2.621127723	-0.5092362773
1.739368878	0.1324990291	-0.2363921637	1.648455303	-0.2280203	-0.4032785918	-1.284893269	-0.2011586741	-1.117089203	-0.392492406	-0.8935320844	-1.671020038	-0.474641573	0.1879929871	-0.03756157507	-1.116786773	1.080006195	-0.6143227094	-0.6599532462	-0.48390003	-1.340152831	-1.034185985	-0.615977128	0.06145439391	-0.4400035738	0.3999628427	-0.4721572852	-0.9023999859	0.6514780405	0.1146762803	1.211120608	-0.7080423076	-0.5736642584	-0.7357049718	1.031093614	-1.111554764	-0.6325845213	-0.4995083833	-1.599967721	-0.6310802779	0.323848467	-0.3368503702	0.1642072418	-0.4196944524	-0.7907529161	-0.3836732574	-0.06939441552	0.6279444189	0.5754686949	-0.3612204649	-0.6247012023	-1.738461877	0.6207396558	0.0171181945	0.8042754151	-1.122974547	0.1251192305	0.07613170928	0.2951935877	-1.118394841	-0.0456759793	-1.174589106	-1.370457418	1.670118735	0.2696240916	-0.6863395536	0.908026926	1.112088923	-0.355239529	0.1282129914	-1.178703875	-0.8326619245	-0.7316284318	-0.363778694
-0.7052236245	-0.4957795153	-1.065217794	0.6784032824	1.485978874	0.6329954257	0.3709445292	0.1731591285	-0.02706454928	-0.1196246116	-1.171653721	-1.146615675	0.264017105	1.383034751	-0.04030144754	0.5099147102	1.037998235	0.8706997867	-1.299805333	-0.3888658292	-0.5805629174	-1.241281143	0.8695113322	0.1410085606	-0.4534555264	-1.771835588	-0.2990201907	0.2248348804	0.8901179717	0.09020067806	1.091914659	-0.5229263602	0.2301685896	0.4564566471	-0.8524676126	-0.497824803	-1.021414405	-1.398493916	0.06027192826	-0.1614764113	0.1911395525	0.2316550732	-0.5830714359	0.3459382887	-0.6843031826	-1.263760888	0.3850531263	0.2783130102	0.611032829	-1.413298683	-0.8389425627	-2.020661505	1.197924392	-0.3813214683	0.9214082243	-0.4372935287	1.015860937	0.2837210693	1.672543181	0.3602896952	1.613557721	0.1574712767	-1.083275151	-0.05091249883	-0.6096752416	-1.164927906	1.476547614	1.835823478	-0.08651609662	0.0809043554	1.42292489	-1.700367733	-0.7753470476	-1.191229687
-1.414481739	-0.8238988878	0.8665388166	-1.138259387	-0.7188411819	0.5496812603	2.111296951	0.1801013077	1.832830985	-0.517834166	-1.627581058	-0.5665114006	0.3764111148	0.2758523405	0.7301258915	2.003297592	0.2489029744	-1.574275353	-0.9017443687	1.928034137	-0.3681516003	-0.5837092016	0.7176118792	0.2782951005	1.017903568	0.005069137861	0.5423835195	0.516990853	2.06634663	-1.229134091	0.4893231026	-0.1172015874	0.06451855265	0.6225690055	-0.08370426215	-0.05463441833	0.2814523395	-0.7606742974	0.1020299337	-0.4987407798	-0.9635527607	-1.95100426	-0.4934882608	0.6827476056	-0.251907419	0.7701798441	1.51847792	0.03673255395	0.4123018466	0.5266651949	-0.8365599457	-0.8794832939	1.624150266	1.130902502	0.8005973681	-0.6986111358	-0.2886147095	1.655102845	1.042615458	0.2876363915	1.35392284	0.059378426	-0.05521880099	1.480898954	-0.3453392831	0.5128558512	1.196076393	0.6719935084	0.2485925433	-0.7086323711	0.1769300885	-0.6202106119	-0.4927925609	-1.045528035
0.518806083	2.13399135	0.5090060524	-0.3308901043	-0.9639158999	-1.350307042	-1.18419843	0.2182556448	0.4743627407	0.3444174402	-0.3294721359	0.4706364857	0.2878527257	-0.3333452885	1.395967774	-0.4781538004	1.53644092	-0.7508882025	-0.9425002817	-0.9533590317	0.4901342987	0.0396628428	0.5432947013	0.2867467817	-0.1059460532	-0.8862029972	-0.03415524165	1.120801091	1.103912955	-0.9474588378	-0.8699312869	-0.300377852	0.8448036086	0.69774907	0.5725175445	1.140093031	1.083453955	0.1799984459	1.048453561	-0.4213417796	-0.7371466865	-0.2097385696	-1.584645838	-0.02874293002	1.125168396	-0.8613661218	1.910766879	0.4889225822	0.01491546135	0.730105287	0.3671163426	0.4591630199	1.810227694	-0.2609993444	0.4414864147	-0.5299381226	-0.2600266582	2.064869737	0.9523174514	0.527141855	1.164786087	-0.9988809615	0.2162348607	-0.2378676346	0.8693233382	0.5424947136	0.5964826089	-1.018170906	0.5969947213	0.4025302902	-0.3853906546	0.8870557851	0.3336744701	0.4180178695
1.157483713	-0.2347222351	-0.8457930158	1.137086015	-0.4527331355	-0.9767036536	-1.459224697	0.3403217213	-1.768725524	0.4142914788	0.2244991695	1.231431386	0.1122347103	0.2105856217	1.494360937	-0.8073475014	1.738038362	-0.9936263841	0.09922070786	0.03016592618	0.8098359952	0.7130202959	0.3435033006	-0.8985750619	-0.6279108893	0.9044505929	0.2333366007	0.859144874	0.674751159	1.60154562	0.01682074593	0.4163874517	0.6065902218	-0.3419283531	1.936501856	0.5962697255	0.326483429	1.062779819	0.9664069681	-0.7217132893	-0.626363974	-0.3269341423	-0.8736479042	-0.6190616617	-0.8201882155	-0.03639974549	-1.24842809	-0.9164177379	1.649906781	0.4160141113	0.424287115	0.878856197	2.11519477	0.1652432682	0.4169609464	-0.2613912835	-1.694014974	2.503583523	0.7219632913	-1.602574909	1.587070601	-1.183067504	-0.007054691588	0.1483940566	1.545370982	0.8247129806	0.3287045679	-0.1166493928	-0.8209600161	0.617286425	-0.8769657226	1.816702703	1.325490555	0.3713668503
-0.2858090815	-0.5376951744	-1.027342251	1.068054092	2.157676102	0.8137456647	-0.2546030119	0.3576917563	-0.8808620603	0.1301867523	-0.5060828926	1.574520596	-0.2845694682	0.9756620035	-0.2917162114	-0.9862111979	0.6176190443	0.7339482299	0.212576335	0.7058653321	0.1566504949	-0.3111065219	-0.05074104245	1.137046877	-1.606672733	0.6543900976	-0.8428988671	0.5252755376	0.1384856516	0.6553083891	-1.460468039	-0.2048502666	0.0177700124	-1.089228934	-1.363337691	-0.2849674977	-0.4770061489	1.412309068	1.527208231	-0.8824008912	-0.4644903938	0.6878958051	-1.322128871	-0.5540892057	0.2181535942	0.5921375391	0.3836035417	-0.8860589684	0.4444682209	-0.5486047399	0.5481153152	-0.3660836975	1.319795517	-0.6706329111	0.2643878812	0.2475102587	-0.209679806	1.591938417	0.09111022908	0.06705306072	1.049708274	0.1830931144	-0.6551451258	-1.186154853	1.527191049	0.1251441169	0.1374367941	-0.8454002913	0.05442400071	-0.7124811627	-1.112539632	0.313512831	1.143631984	0.4073830061
-1.317603477	-1.483424688	-0.1191348158	-1.139101672	-0.1382854826	1.709407682	1.304140364	0.6221459642	1.594393912	-0.2113398744	-0.8942225256	0.9415733121	-1.062885847	-1.729725829	-0.7757021055	1.103043644	0.8678644349	-0.4254304021	0.004345928472	-0.5461551255	1.198362722	-1.000088885	-0.01067094867	0.1682790845	-1.087720986	0.3519760736	-1.251176703	-0.4910993174	0.1459900967	-0.2072978788	0.2330517949	0.358987824	-0.5689241161	-1.364276617	-0.2191196664	-1.291632713	-0.1733459854	0.5938140412	0.550878672	-0.7299303713	2.706619142	0.1650868337	-1.010053437	0.4797115922	0.1389601755	-0.2891268286	0.3394302039	-1.022797186	-0.3847256129	0.06518349344	0.2870114481	-0.6801208612	-0.5888530271	1.379355543	0.4897104656	0.7307906747	0.05672302144	0.8838539668	0.1805048905	-0.3275420711	0.8853759179	-1.431408018	0.3770718684	-0.4310470565	-0.2939287925	-0.5789214074	-0.7950106729	-0.5925289192	0.8248824554	0.0823459625	1.099014661	-0.02697373	0.554723762	0.301936974
-0.4582788771	1.335903464	1.360737299	-1.183013513	-1.067419471	-0.9958412226	-0.4036592596	0.4412355941	-0.01264786136	-0.7651872972	-0.9413835693	0.04619739282	-1.45680036	-0.04758437876	-0.004245954085	1.14070952	1.445300434	0.07540548901	-0.09575313322	-1.051142559	0.1124433471	-0.1587133574	-1.124789471	-0.2205843125	-0.6249855044	-0.3651735078	-0.9069692856	-0.7110646074	-0.830016764	-0.9327323351	0.3262828678	0.08638482771	-0.4708959866	-0.992173307	0.3852429919	-1.214111333	-0.8332270772	0.575308233	-0.4230988512	-1.458841635	-0.6523127716	-1.623986707	-0.9870145137	-0.2771188686	1.253368024	-0.0804479967	1.222726475	-0.1254658134	-1.155021665	1.891675486	-0.6336943712	0.1101982265	-0.9851093975	-0.5051821796	1.049614253	-0.1121911741	0.7870561414	-0.03243040113	-0.3236567776	0.930978293	-0.02360019865	-1.340174215	0.3989141088	-0.7686795813	-0.8814290837	0.9328558161	0.0913825425	0.1195780982	-0.5600394624	0.03210796694	-0.1818856238	-1.272100777	-0.8756233486	1.411577275
