melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146
0.3250822761	2.072302801	-0.03002996567	0.146768655	0.1678252793	-0.2163776641	0.4312921578	-0.2739043528	0.07791718273	-0.2154077175	-0.152067044	-1.175248024	-0.5354421902	-0.151486623	-0.9318938004	-0.5191579034	0.03273771233	-0.230142212	-0.06270374967	-1.380419832	-0.6744853451	-0.2214858952	0.07505539245	-0.09348741959	-0.9177575533	0.4602174419	-2.253860408	-0.9192459387	-0.4988037881	0.139260799	0.06429168623	-0.7013299894	0.2757836179	-0.2018336745	0.2056605026	-0.07076836089	0.3062824875	-0.7910150138	-0.7808032602	-1.771240784	-0.5626916236	-0.378531456	0.7503542764	0.9385666538	0.4972827343	-0.1142545766	0.105898543	0.7951181291	-2.239576568	2.219922252	-0.09435720097	3.885029683	-1.244526328	-1.013427086	0.2212664402	0.7019364939	-1.302582615	-0.1300940315	-0.05803950488	-1.080392977	-0.0952977014	-1.12426316	0.02086192848	-0.1733753714	1.722001423	1.429376453	-0.04370280145	-1.908384418	-0.8341313825	-0.06780073586	1.679753696	0.6784325191	-0.4307653216	-0.2667914947	0.3670663406	-0.9813069637	-0.2979142477	0.913614904	-0.4195063401	-0.7109598609	-0.6742738367	0.3322495879	-1.70781706	0.4717180704	-0.187936771	0.5768372146	0.5420882332	0.1911910406	-0.06495206569	-0.3814515122	-1.514412481	-1.894385919	1.052814575	-0.3854526707	1.858987004	-0.4419968678	-0.3326686421	1.69678317	1.173985232	0.2857079184	0.7945106735	-0.403541175	-0.4894605956	1.304843056	0.1108985014	-0.4127954635	-0.2961955566	0.4371358494	-0.7163195722	-0.9346174781	0.913971076	0.1013645912	-0.9106577783	1.086054503	-1.974619589	-0.04456620395	-1.113509123	-2.815470503	0.2834086571	-0.9839649043	-0.03109390746	0.5566872764	-0.07171633819	-0.2367902027	-0.6393079613	0.5325481036	-0.08915701826	-1.07930214	0.4540559792	0.4900084555	-0.1373227904	1.840958957	-1.299154791	-0.4713226721	-1.758674283	-1.146380596	1.88493155	2.160282119	0.9655359526	-0.2158295752	-0.2163604231	-0.9061468894	1.050799869	0.929624399	-0.6492528799	-0.6475542571	-0.119760429
-0.6801986443	-0.0409794075	0.1112794417	-0.1132124196	-0.2005589306	-0.4281115696	-0.3635874113	-0.3056864421	-0.4929602882	-0.504229909	-0.659695342	1.788651655	-0.60569724	-0.5120677641	-0.4246479444	-0.6902595794	0.09410399311	0.6522177429	-0.2204437426	-0.3765075685	-0.08464092327	-0.2636157987	-0.08550336854	-0.4393819813	-0.5811797816	-0.4902377451	-2.188741738	-0.1607580432	-0.007222050032	-0.8801610297	-0.3805796833	-0.786733013	0.245255428	-0.08442372378	2.145119174	-0.7994196459	0.4403037824	-0.6107659571	-1.058115119	-1.989485766	-0.3200020825	-0.7411439929	-0.6248051483	-0.02750936535	-0.2975012719	0.08255196035	-1.223036772	0.9914971031	-2.56628252	-0.7534642407	0.3504848581	2.93100096	-1.515292401	-0.3124152967	-0.1732559533	0.2302082724	-0.1282449501	0.3393843832	0.1800480748	-1.699248179	-0.2264142645	-1.400499948	-0.6199078238	0.05192053699	0.5485734635	1.215094332	0.468304919	-2.399678164	-0.07399916763	-0.02239299336	0.8372175665	0.5113118839	-0.3084694873	0.2708149976	-0.4220872925	-1.020200169	0.3936262713	1.39723902	-0.5542598223	-0.1965390763	-1.199684281	-0.9420947764	-0.5958576213	0.5197554151	-1.247983229	2.001972273	1.221456698	0.4925039084	-0.6436412823	-0.7144853059	-0.4742739741	-0.682366663	-1.137697978	-0.8388018179	-0.3278074128	-0.867316604	0.1555486599	1.366778739	-0.3523025894	0.9695723125	0.6319905838	0.1906276361	1.001985112	1.812830445	-0.9236082544	-0.003120778588	0.4751541212	-0.7605076145	0.4353611316	-0.546734533	0.07886140396	-0.006180321747	-0.7647453024	0.1535556769	-1.093892829	0.3706590638	-0.6863751359	-1.820619278	-1.247059683	-1.428370053	0.3185504962	-0.4148941577	-0.3109817616	-0.4360724308	-1.288284757	1.199496109	-1.025259347	-1.011778309	1.171933078	0.6093801883	-1.193352861	1.141629897	-1.583921547	0.9151982478	-0.3476403862	-0.1800566866	1.357555117	2.442096423	0.9948956272	-0.802201156	-0.4813769726	-0.9847611775	0.1960871292	0.610510507	-1.271318988	0.6154020346	-0.8569723517
0.8182459301	-0.8592057304	-0.995098672	-0.4355640642	-0.1050937922	-0.431298278	0.1318993057	-0.2349152455	0.3277087138	-0.1474214231	-0.01207212339	-0.7449624691	0.533870976	0.6231470232	0.05098955954	-0.6436638641	0.4536370753	-0.3602462775	-0.8954412138	1.119700971	1.285532304	-0.07137193536	-1.638078849	-0.2973193767	0.8289178951	-0.8326650962	-1.279278756	0.9177987342	-0.2119578437	0.1911116722	-0.2864118112	-0.6482033979	-1.14584855	0.1949062606	-0.1685805289	-0.2714593871	0.7242047646	-1.250406405	-0.5429536205	-1.268975843	0.04253875249	-0.250290306	-1.27485546	0.268924729	1.258543942	-0.6299543627	-1.219040829	1.569955573	-2.528115966	-0.6105348688	-1.232373144	1.408860427	-0.6825896074	-0.3222899927	-0.7914927625	0.9069795739	0.8147675729	0.54294683	0.01744738748	-2.133979911	-0.7535905608	-0.7313054021	2.284831049	0.4003998209	0.2960386027	1.059056262	0.8354788939	-1.63066857	-0.4756366251	0.5901322854	0.529821134	0.8842948959	1.11221613	0.2419983122	-1.4688138	-0.84932724	-1.353467962	-1.53861603	-1.180278065	0.4064997263	-1.751885684	-0.5587578875	-1.300976602	-1.008149459	-0.9100823661	1.222339175	0.4195503671	0.7566306134	-0.06888383719	-0.6001534768	1.308424355	0.558131147	0.5006828706	-0.2788871385	-0.359341579	-1.288845882	0.7684598564	0.2926656803	-0.995991985	1.355469281	-0.9060644277	0.2208426347	-0.5735298661	1.655778991	0.7386626576	-0.02329717572	0.1708197336	0.9519207845	-0.3455891725	-0.9014247236	-0.09084554841	-0.2061455852	-0.009377011215	0.933506883	-1.66101514	-0.05726218266	-0.8405613322	-1.217070378	-2.121699699	-0.2651248341	0.09397905014	-0.7879097991	0.2977555104	-1.085592329	-1.087774217	0.9030600507	-1.221781564	-0.9882735858	0.1759345402	0.2429970146	-1.242858869	-0.342440241	0.2872585376	1.209298285	0.137185278	-1.053107884	1.384349066	-0.2804591469	0.839055938	-0.9269073553	-1.047306653	-0.6881080763	-0.3945947694	-0.2205272284	-0.5165520187	0.9881124736	-0.7446779771
-0.5155565632	-0.07184579207	1.556260558	0.1334126283	0.4010562226	-0.202540241	0.1189468746	-0.2225461364	0.3457772829	-0.5281926123	-0.03173297033	0.3468815448	-1.444237757	-0.490946403	-0.332729224	-0.7351892921	0.1552136009	-0.01481611703	0.1907078329	0.9129817714	-0.5890555561	-0.4055962557	0.1847630568	-0.3899300234	-0.9078126609	-0.7487562152	0.2751896585	-1.060915075	-0.3157711353	0.3316805383	-0.05792442274	-0.6431043818	-1.386693785	0.6055093194	0.6053037168	-0.05068817013	1.037192977	-1.032840858	-0.03312276945	-0.8755944292	0.1602685478	0.3951514293	-0.9806607134	-1.04839825	-0.2725029551	-0.8387699314	-1.276269415	1.302520282	-1.856725151	0.2810237376	-0.1634021212	0.5441120153	0.1744042955	0.004503024335	1.938890202	-0.6566117681	0.3310863778	-0.04835840033	0.283966263	-1.063803688	-0.5825675819	-0.7600057499	-0.4033080547	0.2400390877	-0.5754160567	1.055569969	0.4641692245	-0.6285772206	-0.1913863633	0.3492001155	0.383187326	-0.1654232153	-0.5635647593	0.115973073	-0.5592973829	-0.4457714976	0.653444877	-1.417927021	-1.887555089	0.09247816849	-1.145506742	0.3636338448	-1.224917002	0.5548515652	-0.06416962653	0.268247208	-1.698309469	1.269769151	0.4546724056	-0.4321368495	0.5621217587	1.120054601	1.469089697	0.02050692773	1.037628562	-0.8634673599	0.4450446975	-0.3106782267	-0.2648096963	-0.398123338	-0.1318904536	-0.2165092964	0.2264820306	0.966226573	0.3279950372	-0.5652567564	-0.1198441059	0.3944710555	-0.1924850108	0.8120106315	-0.2698251391	-0.9091712948	0.4466702272	-0.179211615	-0.4444258736	0.3415692097	-0.9088509548	-1.905060141	-0.4586855883	1.478216317	-0.1578187622	-0.1499455082	-1.009145592	-0.8877301242	0.9496651207	-0.333693778	-0.4376992928	-1.256482954	0.976949555	0.4959627732	-0.3592200266	-0.7767378254	1.63155148	0.9643289878	0.1536433128	-0.06888423471	1.760663437	0.872839978	0.3835122508	0.5986878958	-0.6635736674	-0.410289312	-0.4677146032	0.6834248404	-0.8246387272	0.6246289192	-1.8587114
-1.235815109	-1.052529429	-0.6993083245	-0.4824500848	0.4426674892	-0.1364062508	0.2251986983	-0.2389590591	0.7151917835	0.08642332641	0.7218538282	0.08366205672	-0.03051940076	0.6349587922	0.3776000648	-0.920759233	-0.1455868192	1.602996087	0.6958788851	0.5259364996	1.224501512	-0.5827107058	0.6506340169	-0.4640832377	1.064474161	-0.9657172819	0.4874732105	-1.282150662	0.8784497481	0.7779844546	-0.1961520017	-0.7511730196	1.053313144	0.1989396259	-0.9618904829	-0.1369998617	1.9481633	-0.8479231984	0.2945717901	-0.1111183018	-0.3663084035	-0.9066811967	-0.7859486139	0.03215011446	-0.4601098072	0.1656383222	-0.1834953869	0.3947663197	-1.661641825	0.549610353	-0.3627535986	0.1300180772	0.2958135684	-0.1459203652	-0.5308649061	0.1897578251	-0.4947278313	-0.1009527024	0.3352078976	-0.4184516976	0.177819329	-0.1494660528	-0.2364393749	0.1755081903	-0.402108201	-2.313763053	1.461228537	-0.6073081851	-0.06810723591	-0.08746236754	0.3486562355	-0.2073736765	-0.1577623238	-0.6298907698	-0.9751672199	0.9770585078	0.6403668003	1.889541371	-1.494826056	-0.5655792309	-0.5372088169	-0.2780420785	0.0390778223	0.3914834728	0.516942824	0.3121456572	-0.9791323543	0.09009442946	0.1334637112	0.3461139155	0.01467239313	-0.1119040707	-0.004928278809	0.8511440964	0.8786415184	-0.5214779662	0.3880859448	0.5017816997	-0.6444942956	-0.01791547047	-0.5119852424	0.3270375403	1.390871422	-0.07745219753	1.544992661	0.2194657052	-0.08580517664	-0.9130378092	1.027333944	0.6777129581	-0.04140881585	-0.684184088	-0.4505271219	1.429003066	-0.9980957546	-0.3479868527	-0.8528620325	-0.6226428724	-0.5352246653	-0.7986244956	1.068754083	-2.225971148	-0.4764103111	-0.1059731004	-0.06306289025	-0.3429487483	1.104862604	-1.210850049	0.6093644056	0.4715461966	0.1572719984	-0.8372447819	0.2324970009	1.715749572	-0.3639801061	0.1164644082	0.8503770214	-1.988854717	0.4726077852	1.065495093	0.4297524332	-0.5230417598	0.6643976192	1.159588169	-1.884402782	0.2667878417	-2.094252558
0.5291461009	1.728718621	-0.9491918274	-0.05024538895	-0.5810465669	-0.4098009731	0.04641889027	-0.3256361896	-0.1379840204	0.4724082276	0.2488630769	-0.5983051535	1.106562236	0.03567795858	-0.3108759987	-0.6214361312	-0.6033879193	-0.5226318405	1.094075297	-0.8463582849	-0.2799356697	-0.6513642448	-0.7836284494	-0.6788473525	-0.3951934653	-0.1833057304	0.6729904886	-0.3873190263	-1.414493927	-0.5726894276	-0.09315133391	-0.2191495936	0.6782302612	-0.2273849924	0.2060195774	-0.01005562585	2.835680711	-0.5614534457	0.4369059985	0.3183013326	-0.3793045872	-0.01119788399	-0.5056896861	-0.2108237219	-0.2933512686	0.4001567661	0.8641364588	-1.145784847	-1.365598204	1.033267912	0.2589204418	-0.979090453	-0.4397668406	0.0829254812	0.0708664227	-0.3406449646	-1.922702235	-0.4687772282	0.6443133736	-0.07865058115	0.2556037348	-0.3604416425	-0.8905757405	0.05325404659	0.8095603542	-0.2264763473	1.676650956	0.3332502731	0.4270673903	0.3000402184	0.6279847821	-1.557892662	-1.215105008	-1.029554902	-0.2049499997	0.953781797	-0.1579514196	1.298011974	-1.05888762	-1.249463505	-0.6712965918	0.9286857416	-0.1898198274	0.3756013358	-0.03209380265	-0.5862192865	0.2379420539	0.5239065225	-1.114995235	0.3626002178	2.109811443	-1.035997623	0.3208733975	-0.1544733591	2.183407453	-0.5393564956	0.852004409	0.1351716418	0.9176056099	-0.9245974019	0.4271001661	0.2830191388	0.9648728486	0.1073319477	1.002659613	0.8542606389	0.3671231403	-0.3266192143	-0.2372684966	-0.1158457096	0.1751190003	0.9076157526	-0.08555260813	0.1252522554	-0.4585635937	0.09993579778	0.07932377771	-1.126844752	-0.05262130578	-0.3556000544	0.2065579943	-1.216241083	-0.370449118	-0.9813918366	0.4946742828	0.0428328826	0.6908209241	-1.308394341	1.105537418	-0.06497219672	0.9978362605	0.5026717737	-1.924024403	0.2913009336	-0.2299540521	-0.6715268699	-0.01245009595	-0.8291043241	-0.5043577172	-1.648727085	0.852851341	0.9931308672	0.1147317928	0.7699656331	-1.342595779	-0.04115150423	-1.287333274
-1.246629391	-0.9134130928	-0.3280483505	0.0436277286	0.09645922141	0.04999944326	-0.3064795076	-0.2039897483	-0.1164296502	-0.06745425398	0.07804563895	1.071303934	-0.3406902889	-0.3878777603	-0.087819868	-0.3084942474	-0.648564973	0.3353763763	0.3815596885	-0.7487145385	-1.072414386	-0.3058373317	-0.1748452583	-0.1749799317	-0.6076432016	-0.5006454805	0.4141567127	0.0194775199	0.6185584801	-0.9286621021	0.2962686481	-0.04830999044	-0.8008044415	0.1694569886	1.203316741	0.01794108947	2.88211464	-0.09318235159	0.9510990878	0.3654460543	0.03067727468	-0.3626549639	0.3935134543	0.7441227197	-0.02840639624	0.8819955138	0.6016203242	-0.1721296376	-1.24390601	0.257747196	1.739975965	-1.153865106	0.4476195367	-0.08218231357	-0.4315313908	-0.9490089335	-1.757368968	-0.1840088839	1.001803452	-0.00212957354	0.6130590993	-0.04708947742	-1.585337253	0.1754839234	-0.5863340842	-2.333429964	1.918049865	0.3140167732	0.7647330501	-0.3382901945	0.5593404916	-1.024436924	-0.6447044208	-0.7010779127	-0.3582489701	1.14846238	1.298551607	0.2201828023	-1.701487656	-0.4021379073	-0.2777204369	0.4394292667	0.5078283138	-0.5458921074	-0.1341504801	0.5882245373	1.167286697	0.8322895733	-0.8594955544	0.4120419975	-0.7250851663	0.2629070791	-0.8223281467	0.4930362403	0.7697024664	-0.6322694013	0.9630128019	-0.1512329486	0.4905613793	0.2836565447	0.4734823151	0.361758212	1.019596941	0.6251662619	0.3373562251	0.4229448377	1.198752377	-1.502013361	0.6519821141	0.4440240286	-0.229801457	0.9817696714	0.1687112363	-0.7962048965	-0.2368699904	-0.154642009	0.8296305425	0.2627111026	-0.1906406726	0.3747660499	-0.3370305853	0.1479942132	-0.0001581785163	0.05347696447	-0.3476933601	0.2086512479	0.1266358164	-0.8044545556	1.100339833	0.9733820841	0.9874303728	1.024477139	-1.885806941	0.5501949567	-1.182492963	0.0007540209463	0.4294618443	0.1387181073	-0.1578635558	-1.211274487	-0.429087608	2.038809141	-0.4153442653	0.781944373	-2.389649187	1.263865985	-1.580404065
1.549707194	0.4734635569	-0.8751867416	-0.1514505553	-0.2370533482	0.1473120216	0.4077099902	-0.1275552594	-1.257625313	0.09133690755	0.1505554635	-1.246994192	1.111873656	0.9016694655	0.7929181329	0.07190727358	-0.3282628762	-1.095943039	0.7221154661	1.636358504	-0.4652224944	-0.4685676596	-0.7799660079	-0.4642418532	-0.3133419849	-0.04091976988	-0.1616307321	0.2989008175	-0.1112952078	-0.2403169698	0.2461401238	-0.5344265183	-0.1255449577	0.3250428391	-0.7902971025	0.1862410725	3.247699929	-0.1378188563	0.9065902959	0.3151297492	-0.1436388342	-0.5364750423	0.2674404033	-0.4423275519	-0.3229537689	-0.0361752945	0.8979305357	0.2559328998	-1.12404379	0.136772539	0.2558365986	-0.5839360237	1.269934628	-0.9234085298	-1.097318049	-0.9587097139	-1.447718599	-0.08373502897	-0.1157965176	0.08533487435	1.254184772	0.3382562085	-1.104094318	-0.007217854033	-0.08541614443	-1.224923819	2.305577077	0.6249754722	1.088468587	0.4279472818	0.9689414495	-1.586102605	1.353104787	0.7832996895	-0.3624753104	0.7339174704	-1.132105995	1.147449161	-1.378712071	-0.5026482251	-0.2427073198	-0.1906506984	-0.9265092914	1.144084565	-0.4780820236	-0.4664044371	0.1065263763	0.1352166667	-0.8858913043	1.267150387	2.311836384	1.210677463	0.008037629548	1.297366191	1.646338832	-0.269123056	-0.2640746004	-1.338808299	-0.3077763185	-1.170210043	0.5343793158	0.3704486808	-0.6091195575	0.4871362148	0.7826494309	0.7464068471	-0.4467247517	-0.7763289692	-0.0484951751	0.1613913842	-0.5032166137	-1.441748185	-0.2948563954	0.5792168033	-0.7356238969	-0.3970370539	-0.4367192499	-0.7993501191	-0.286219075	-0.1379179747	1.449125726	-0.1603513505	0.6271376283	0.06283620616	0.15719815	-1.132394738	-0.5634092869	0.4015268078	0.1473339777	0.2330082203	0.8690545446	0.8238461557	-1.487018712	0.4754468396	0.1780015732	-0.2982537988	-0.7289119681	-1.193511911	0.2323401958	1.169117263	0.1035244883	1.551996574	-0.7086409364	0.4049241249	-1.191608616	-0.2016286179	-1.055279883
0.3231212215	-0.0129024975	1.976784611	0.4815711554	0.2184925994	0.4105899853	-0.4351942677	0.2436555358	-4.117668505	-1.698953924	-1.666886067	-0.1143872637	0.03327509502	-1.636534716	-0.3199965179	-0.08210817226	-0.9294999159	-0.7798275977	1.485296733	0.4162463181	-0.7952961866	-0.6604970491	-0.8325104588	-1.215992073	-1.495593207	1.077282421	-0.2641914906	-0.8030435558	0.03938666191	-0.4937138051	0.3929761982	-0.3953027363	-0.7472755044	0.1083729345	-0.7193468614	0.6393859056	2.372217571	0.8567132353	0.2371885634	0.2713638083	-0.05608495806	-0.5414959446	-0.03837180817	-0.07174813076	0.3423869767	1.085510153	0.7268164444	-0.6856734339	-1.452507676	-1.50648468	-0.1124065256	-0.6064720123	1.41295202	-0.6910462471	-0.07207294001	0.2211766911	-1.450831734	-0.9921609408	-0.4498606921	-0.6242191688	1.542150252	0.01236229703	-0.7815286871	0.04396209576	-0.2563075574	-0.5900221474	1.280410003	1.22184047	1.128053098	0.5836825724	0.2078909312	-1.729322331	-1.242439799	0.2278550868	1.110379434	0.4522435985	-1.259663588	1.109429962	-0.5569191755	-1.689067682	-0.1593663912	-1.68582404	-2.209291101	1.709439128	-0.7219811839	-0.8451236509	1.473131567	0.8067790384	-1.169788641	2.240716977	-0.7383638651	0.9101659283	-2.965165647	1.513623692	3.217147523	0.2429316312	-1.431672903	-1.542417648	0.02282254313	-0.09297191303	1.450369166	0.2040277864	-0.6241670966	-1.137900482	-0.4884981885	1.350736259	0.5910171836	-0.4430785025	-1.045243958	0.6717018525	0.04138621366	0.6479811183	1.363646549	-0.3566979149	0.2464309719	1.839214851	1.981693253	-0.8405950523	-0.9896818651	1.802797789	0.5030737319	1.033293561	1.864404802	-0.4392637094	1.151310329	-0.2572908508	-2.121150525	0.7352844606	0.1898415488	1.158652722	0.3921938878	1.685018139	1.994893328	0.008182031498	4.053109184	1.147976199	-0.435281081	2.503594964	0.3883047234	1.216489612	-0.325002796	0.8176265376	-2.304279892	0.2823178407	1.408306703	0.05872515086	-1.826532723
-0.8339201213	1.668554165	0.8547554966	-0.5071963594	0.07930106867	0.1930528636	0.6118835046	0.1378257911	0.4690393133	-0.120363331	1.319789838	-0.9797347607	1.513346066	1.779995408	0.7359504667	-0.5154218712	-0.1758627839	-0.511891611	-0.9660831734	-0.9156532234	0.5799936469	-0.9782068488	-0.1948184979	-0.704546098	0.2704309157	-0.01267432848	0.1247980618	-0.4631917313	0.584317638	-0.7879469463	0.01061046897	0.5227136877	-0.40636384	1.387492968	-0.8023652324	-0.3306911928	0.844578077	0.3107542873	1.008965561	0.3898501804	0.2521120225	0.4270699959	0.7431831793	0.0620012615	-0.6330378855	-0.5062240268	1.843540847	0.3156820872	-0.3405365054	0.6956110514	0.861777295	0.5134996961	1.001273953	0.357294452	-0.3106065695	1.255402879	0.2306972802	-0.8843196497	-0.2667416031	0.3265476423	1.554828224	0.8216414589	1.456445184	-0.1556796368	-0.1168683262	0.6554200645	0.8442361995	1.288209679	1.061972543	0.828883803	0.5875803232	0.3473083203	0.3360148893	-1.465752964	0.5727646501	0.05912112897	-0.5635907133	0.4558285755	0.4908682959	-0.3927993206	0.8463654868	-0.03714381863	0.3974916191	0.3232965997	0.6886409814	0.1364837113	1.138797062	-0.08585322295	-0.5529014058	0.5450042252	-0.699443767	-1.711706417	0.6597552228	1.695494839	2.709206686	0.746902773	0.8390338551	-1.404402752	2.298184554	-1.461663206	1.233315426	-0.1081535798	0.3057565675	1.021022118	-0.7042624432	1.510761544	-0.4096630629	1.744621661	1.367171943	0.4853139243	0.006821943555	-0.3521385607	1.061630039	0.3507710913	-1.206817341	-0.167379176	-2.768289075	0.6814628559	-0.5226782827	0.3913967782	1.652081564	0.07733203689	-0.2395655931	-1.533016048	1.159502507	0.9203215394	-0.7922401789	0.1617584178	0.03845727289	2.145147312	-1.333160722	2.688472369	-0.4381673108	1.604787166	0.3978910132	0.577653158	-1.278768759	-1.085614704	-0.8086359845	0.8798652664	0.5479819731	1.211823595	-0.2448860822	-0.7581235456	0.9329564062	1.699803894	-0.4596952167
