melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111
-0.3832276662	-1.143638335	-0.5399305166	-0.27757695	0.7351550365	-1.783773308	-1.084067768	-0.2506897619	-0.1427044562	1.284596581	-0.1925338109	0.5179628034	0.1158773707	-0.1233303076	0.2887096667	-0.1239710268	-1.233084322	2.127576203	-0.5886582054	0.5464953074	-1.945894562	-0.1475542765	1.638959764	-2.065814467	-0.5999505768	-0.1894547356	0.4935362544	0.4319664654	-0.03449874437	0.2752948307	-2.115698535	-1.646540053	-0.2914441523	0.2565875831	-0.2492115595	-1.10061396	-0.492839157	-0.3734599684	-0.8908638661	-0.02935086813	0.7970911239	0.599493935	-0.6377695911	-1.450803844	-0.4245985523	-0.1607128873	1.15940053	-0.9770003455	0.9735504587	2.854916953	0.8488395227	0.1525382097	0.6598772561	1.909867002	1.295655872	-1.332506084	0.7881759122	-0.1124735884	-0.68211609	0.9229763794	1.464873876	0.9826299494	0.8846600229	-1.102115531	-0.148896346	-0.2432408067	-1.39268707	-0.7423871563	-0.1104274249	0.6535140077	-1.104949991	-0.8639004171	0.4254632221	-1.551509973	-0.5662693132	0.2225390014	1.134795935	0.9287325277	-0.7215623525	-1.888226217	-1.298178906	-2.029191321	0.04680593319	0.1197082321	1.816614268	0.09401648126	3.059128111	-0.253506085	5.877415243	0.318072198	0.8812791293	1.497182142	2.233251497	0.2277284846	1.421743401	-0.8489304104	-1.432426117	-0.3377786709	1.277647383	1.300565915	-0.6286077679	0.9975480782	4.994388949	-0.8779463363	0.1604608425	3.104042599	1.845865522	1.222876777	0.5752791991	1.465350584	0.2150111231	0.3623006116
0.5337484342	-1.369149827	-0.6754904014	-0.9973867714	0.7829313949	-1.300705032	-0.3543809121	-0.09084663765	0.5887682107	0.5816731387	-0.06956507399	1.166833331	0.1658439594	0.3546455744	0.4933426669	-0.6502552932	-0.3558464613	0.09544095266	-0.4931437348	1.102060157	-1.232952308	-0.2525260663	-0.9405833179	0.5798816758	-1.165730149	0.2021883884	0.6196543633	-0.09513007897	0.7340681124	2.252219264	-1.099536098	-0.9554572728	-0.09458897249	-0.5853770097	0.4154248486	-0.3004626057	1.147993046	2.856997479	0.4579927659	-0.5874968173	0.4358784878	0.3620121737	-0.9158622727	-2.027757039	-0.8127864996	0.1515866378	0.7247979368	0.1146306034	2.422855411	0.8148085315	1.251476669	0.9356325901	1.22267548	1.792515898	1.283096998	-1.779153788	1.075732036	-0.1745838442	0.8144273215	-0.8369745747	2.21754324	0.372937732	-0.2481598293	0.1243021466	0.5021818955	0.06632173936	-0.01691305958	-0.6700994631	1.441015549	0.1109504963	-0.3531960604	-1.027235665	-0.534389491	-0.4448751414	-0.5821061063	0.3532400436	2.359993945	-1.039505801	1.787256679	-0.692664964	-0.4276588311	-1.427678376	-0.7038401554	0.3288247503	1.195906949	-1.608842692	0.720334669	0.1422928557	0.3087319599	1.06953935	1.607434535	1.829584205	0.9438389687	-0.4345546424	0.2544260149	0.5667631722	-0.4191359289	1.308959033	1.998624911	1.509903136	-0.6012089191	-1.07690344	0.5658800898	-0.002396684908	0.9200722054	2.021470377	-0.1865034943	1.135781534	-0.6602656347	0.5994966046	-1.892976395	1.000182759
1.321986893	-0.6867316591	0.2615829059	-0.07886019801	1.15726449	-0.5418561368	0.3166985604	1.221801938	-0.6578577658	0.9608313439	-0.1552063813	1.490944716	-0.8699211744	0.0346427503	-0.256263496	-0.6276475176	-0.1944465775	1.776992084	-0.2929704414	0.8326307128	-0.2440572707	-0.2319069619	1.287768228	-0.7000412588	0.9482492281	0.6787420134	-0.3387613016	1.845681002	1.799664711	0.3940654724	-1.517154938	-0.06777752233	-0.02582386133	0.508829447	0.4075761234	-0.09325027748	2.272390009	-0.617695043	1.14996802	0.1987456874	0.5317202125	0.08638183402	-0.2282977457	1.354492731	-0.7799191894	-0.3575484466	-0.7980911653	0.5212314018	1.780790389	-0.4135488091	1.777309066	-1.156641384	0.6845915024	0.2240822435	0.4333429709	-0.0107888998	1.353296761	-1.184448092	-1.396986206	-0.5856882098	1.612313175	0.2885394417	-1.583705144	-0.7197003302	0.4814081933	1.115881485	0.05999117259	0.1275075192	2.817057253	-1.049409062	-0.5957592661	-0.5208138175	-0.01733226978	-0.01256251266	-0.9899728638	-0.7998528906	1.886323253	-1.070645099	-0.6540526977	-0.1116638158	-0.577955525	-1.073975025	-0.5741570292	0.4670031432	0.6078255289	-1.024954159	0.263207769	0.618170557	-0.2779148315	-0.7075586598	1.189512352	-0.8005917888	-0.7088380072	-0.6386500014	-0.2701156687	0.2360466196	0.5288716948	1.767428563	-0.8658820486	-0.07033121734	-0.3442501946	-0.1526515996	-0.5679733476	-0.8320843686	-0.2035224327	0.8567353163	-1.548609322	0.05178897194	-0.3998269851	-0.1061381	-1.71041304	2.810832586
-0.2979738455	0.261475307	0.8965906137	-0.37412735	0.7461094068	0.04452441578	-0.5892545641	1.272197125	0.3391484107	0.7392727699	0.7597789858	1.122439881	-0.6990216674	0.5161869959	0.1008002576	-0.1830389393	-0.1514821647	0.7320638682	-0.4720709654	-0.5518997664	2.196540658	-0.6804104299	0.6949042116	0.248223735	0.02450147115	0.615596056	-0.6653397626	-0.7492858106	1.403615587	-1.68631192	-0.4983188246	0.5807454772	-0.210569594	-0.3438695307	0.4330836757	0.3095739416	0.3683276683	0.8258075042	-0.08380155603	-0.6077664834	-0.496890987	-0.3164656455	-0.8281936719	0.6560567781	0.1559015569	-0.5945614252	-1.724308222	-0.03118180671	0.275933469	-0.9036960185	1.563211278	-0.03205796719	-0.01061773596	0.5981054037	-0.1788799671	-0.8901326134	0.8883956941	-1.091940356	0.09550854473	-0.4364095579	0.6950220649	-0.3446236946	0.3337059742	-0.004503746519	-0.4822620022	-0.405460439	-0.8003169831	0.3803242991	1.867367149	-0.779789912	-0.2077723834	-0.2219329421	1.153905262	2.167984136	-0.5623008142	-0.1124727914	1.438495364	0.6938184649	-0.01819612764	-0.7939642208	-0.2856998237	1.835631986	0.3132141045	-0.6073444689	0.2036930967	-0.8812623102	-0.3606913601	0.2547027985	-1.427759034	0.001724821515	1.679305102	-1.52241499	-0.5224731045	0.3669542995	-0.8878142684	-0.2080298935	-1.074778528	1.68374001	-0.1073592861	0.9275405334	-0.6072501935	-1.187266724	-1.167522097	-0.6106807153	-0.5673783829	-0.4671031661	0.1592501307	0.2924603808	-0.5166977114	1.560933105	-1.218186945	0.7088635625
-0.9521237062	1.645203868	-0.01271431008	-0.382073128	-0.5834622001	1.389151406	-0.6550726445	-0.2622828334	0.9582065111	-1.629172033	-0.1585604031	0.243730256	0.04917266939	-0.02722012436	0.02724909083	0.8352712653	0.4869565659	-0.9567658862	-0.5618849869	-0.6591643377	1.159647695	-1.537577169	-1.777178679	1.22740389	-0.2743456525	0.169295509	-0.1888930871	-0.7649503246	-0.1045657164	-0.4697930061	-0.2236037676	0.9363990207	-0.9460300768	-0.7875148162	0.09709805982	-0.3725225446	-0.4284264315	1.071243969	-0.4118021209	-0.535556472	-2.363492102	-0.9442638431	-1.196749966	-1.320808827	-0.5800160313	-0.568553193	-1.724734306	-0.542666848	-0.1115599578	-0.5769023707	1.227572143	0.4611160697	-0.4771232042	1.636144024	-0.8008541416	-0.1713776055	-0.1991356234	-0.2197950815	0.5806471554	0.3226397335	-0.03329387752	-0.5372162202	2.660135687	0.3763350311	0.3327739719	-1.225027856	0.2790246584	-0.3043989066	0.5140749677	-0.9837604015	-0.1040346962	-0.9023618573	-0.5884387947	-0.0576455526	-0.2238469926	-0.2010811488	-0.4963361804	1.501736856	-0.1132646206	-0.6378636468	1.216126942	-0.2662509184	0.2201057244	-1.218107677	-0.3930839126	-0.4643284666	-0.3818439921	-0.04971509961	-0.3610063169	1.001812702	1.506347293	-1.725139248	0.4044120062	0.3007748694	-1.296287922	-0.4223068683	-0.7709295348	-0.02535277475	-0.6400672301	-1.21340943	0.280571608	-0.361433474	-0.3073742501	-0.4007961815	-0.9131034683	-0.6625393764	0.6816106591	0.01596792151	-1.50377532	1.006147568	-0.9835850665	0.4256068317
-1.062773319	-0.01979512691	-0.8132715293	1.125867478	-1.486773692	0.9628260023	0.9060110771	-0.7271478768	-0.6838730049	-0.9380879341	-0.1025151703	-0.08216847477	-0.2485201383	-0.4867821356	0.01021366738	1.283469532	1.498783502	-0.08599506818	-0.6405920589	0.3515954634	-0.7176978735	-0.4282907366	-0.08208343966	0.5751049906	1.072345168	0.1842997785	0.9398979411	-0.8797330077	-0.004837273244	-0.2425618671	-0.5741338258	-0.1492859075	-1.270960795	0.3588161973	-0.1888479025	-1.497411936	-0.2554877683	-0.2094881643	-0.09126036004	1.594572702	-1.61466884	-0.8458433034	-0.9834369302	-0.4494786684	0.05837393708	-0.8644934579	-0.8018693623	-0.9578894311	-0.01128885793	-1.022036235	0.6394834591	0.4510083328	-1.292511013	1.443082308	0.9510308843	-0.253525485	-0.5471494954	0.0837439097	0.0138606775	0.3711080339	-0.5263477208	-0.2939790336	-0.362204342	-0.535913248	-0.3234680595	-0.1189623086	0.6828566058	-1.16405466	0.5523586497	-0.2565123029	-0.5890235511	-1.193276938	0.1855076977	-0.3649084938	-0.722516504	-0.5325077959	-0.9891187866	1.653467078	-0.278821612	-0.495906757	1.16954802	0.16424226	1.34630145	0.7246664204	-1.296136813	0.4959155889	0.7770239251	0.3309929093	1.216452179	0.5046129717	-0.1601887564	-0.04525897292	1.171126147	1.345041419	0.2202765338	1.020004801	0.1364021646	-1.438653494	0.2755592283	1.036222849	0.5707874036	0.4204799593	-0.5590195594	-0.3429429962	-0.2471562462	0.433779131	-0.1492174774	-0.8240116172	-0.2607156859	0.8731385708	-0.2809490824	1.30323512
1.323185135	-0.6526696217	-0.772478988	0.865921775	-0.570448882	0.03056814052	1.080445283	-1.343679621	-0.09649563611	-0.7430428562	0.9026428533	-1.077512761	-0.4689056785	0.3946599294	-0.126132396	0.9691122446	1.006652297	-1.567873162	-0.7333537098	-0.4916211624	-0.80607262	0.4039595431	-0.3194160133	1.116415388	0.5306863175	0.2079877129	0.3740389026	0.9311501743	0.5012767969	0.8239688175	-0.1677628434	-0.9169802175	-0.7529255259	0.1804195646	-0.5579769469	-1.380338589	-0.291800506	1.097868541	-0.3114388621	0.7431364184	-2.19504141	-1.539953313	-1.106996007	-0.3484033116	-0.6209636963	-0.08510000275	-1.614201127	-0.6305716241	0.8563077175	0.9098200791	1.485816536	0.6870390747	-1.604696856	0.8312560611	1.149732495	0.63186994	-0.9285244883	-1.021537446	-0.3997437549	0.3953353418	0.7363840062	0.1272413187	1.026697675	0.1094103638	-0.1675864738	-0.2844548115	-0.4278478518	-1.801006994	1.079560859	-1.027803012	-0.2557082923	-0.6657173212	0.766210137	-0.3241289899	-0.9503697769	-0.2032715863	-0.6719548437	-0.5003345694	0.6019649786	-0.3221564083	0.2175160635	1.142265617	0.4235539146	-0.08429893286	-0.0284489604	-0.2578571447	-0.07587349452	0.17650004	-0.3886580804	0.6891627158	0.5865957639	-0.1372926564	0.2391377135	2.070492134	-1.888619588	2.618004112	0.1320453205	-0.968429058	1.170912966	-0.9356777395	-1.666784476	0.4897004841	-0.3348870031	-1.123522621	-0.8961909314	0.2300661182	-0.1413011123	0.254573438	-0.1977986362	0.2741567668	1.070572279	-0.9241140951
1.526501861	-0.7001229151	-0.04057380969	-0.1872064417	1.002187937	-0.1939223164	1.582586584	0.2002713971	-0.2099959317	0.4349001498	-0.5595872529	-1.182375813	-0.4731761052	-0.1367517632	0.08143444919	0.4448723153	-0.8274639358	0.07910029913	-0.5510013913	-1.41819658	-1.460434631	-0.2206176123	0.9132329548	1.505440662	0.9720894719	-0.03098158345	0.3164346613	1.793622739	0.1620142246	0.004964638974	0.1337762318	-0.957241884	-1.167551736	-0.367780362	0.03643201983	-0.3729359817	0.8302126225	-0.4464538262	-0.08909037893	0.1249077802	-2.425170702	-1.867037813	-1.669574833	0.387158879	-1.244413535	0.1511068142	-2.577529486	0.5157981499	0.5703506581	-0.6492731622	1.94125921	-0.1307452855	-1.529709591	0.4815411737	-0.009790461747	0.5967597736	-0.7844496146	-1.486085384	-0.9251776525	0.6938520702	0.5655641659	0.4672303506	0.5461368875	-0.3054555183	0.7963152577	-1.448332876	-0.3295264626	-1.217662892	0.9868305929	-2.088509937	1.225835513	-0.1696637006	0.2157453141	-0.007451797875	-1.089737782	-0.5814265916	0.7577148626	-0.8945674532	0.8481290928	0.002996684186	-0.5798070294	0.1151899373	-0.2773452227	-1.212148543	1.583277432	0.02131710151	0.4830807382	-0.2112162608	-0.1076165739	0.8232892158	1.081619939	0.0266361445	0.02963891433	1.8111946	-2.832365278	1.078479385	0.4790298347	-0.9526633768	0.6567006339	-2.330183799	-1.189406393	0.03183411991	1.354648818	-0.5891728896	-0.798538532	-0.0147191833	-0.7506667608	-0.1443486115	-0.8684717844	0.4548685019	-2.147767539	-0.1116865505
0.2972713842	0.1803452053	0.6936048376	-0.6948505391	0.1388835689	0.2175416722	-0.8230402938	1.619183551	-0.04363180625	1.267015641	0.03253335716	-1.244876486	-0.2121647578	-0.5672908886	0.06372454751	-0.6761793542	-0.6634169548	0.46404685	-0.7412307794	-1.870913645	1.04975382	-0.3236375234	0.5949163489	1.38576772	0.8007737016	-0.660326157	0.1715517445	-0.1235989469	-0.4632851042	-0.2619522457	0.1750487698	-1.318608513	-1.263586822	-0.7052164648	-0.1760285769	-0.2923759172	0.9053383492	-0.568301591	-0.08850944625	-0.1023652343	-2.213399651	-1.900931101	-2.06877084	-0.2495236049	-2.022367042	-0.4550781718	-2.091336119	-0.1203642467	-0.8787258385	-0.4263278974	2.046196906	-1.159580665	-1.211889419	0.3232884651	-0.04118540222	0.199969755	-0.4416969887	-0.9278479999	-1.291951992	1.59301937	-0.698373068	-0.3866650325	-0.7474928425	0.1257921375	0.7252575227	-0.3765608079	-0.6062943362	-1.260619774	0.3743185908	-1.283340515	0.8286013076	-0.7832842137	0.4355341085	1.465561453	-0.8030704742	-0.7286998732	0.4777118477	0.08003870586	1.374962467	0.08804564205	-0.6523915416	1.732741067	-0.9101397292	-0.8184733118	0.4838433356	0.9343522572	0.2990322715	0.581302788	-0.6627415587	0.2525107034	0.7111972439	-0.7806934739	0.5090673076	0.03744774202	-1.433602489	0.4266479135	0.1625429316	-0.7941342717	-0.01747948782	-0.3202945058	0.5336188042	-0.6547534749	0.0899788372	1.109382483	-1.623831018	1.062440779	-0.1170698126	-1.284589609	-0.5338335512	0.6862310604	-1.977695077	-0.3668148202
-0.7075427818	1.540539322	2.293014421	-0.4920915815	-0.5886884903	0.673833101	-0.184880158	-0.2731751925	0.6714364441	-0.02580185466	-0.6810857687	-1.295481	-0.07987401437	-0.3957358404	-0.146329228	0.4396893509	-0.034081086	-0.3673339249	-1.099706457	-1.870334565	1.401120913	-1.618854741	-0.2065829963	2.485625391	-0.4129568801	-1.317452087	0.9012206063	-0.5509618224	-1.407376508	-0.6925804626	0.5204843947	-0.9457252447	-1.337702115	-0.4971867232	0.8099730544	-0.5862366712	0.2153639768	0.7314609252	-0.0101136751	-1.639082973	-2.601826183	-1.574710772	-1.678469451	-0.808163683	-1.452033187	-0.4347273021	-1.12633989	-0.7720770904	-0.8963886688	-0.3172090294	1.465072901	-0.9231957952	-1.383731367	0.3405026449	-0.3827130854	0.549767602	-1.155231343	-0.9550183125	1.002191249	1.150310996	0.1149589229	-0.7370652685	0.6093329247	0.5082505873	0.8228485842	-1.022656442	0.5053015856	-1.661334807	0.1903832441	-1.303817113	0.7397865634	-0.263206875	-0.3490015408	0.5223165254	-0.9130733508	-1.288241153	-1.180288976	-0.8027998705	0.299507828	-0.0612331012	0.1361821483	1.011728472	-0.1724908095	-0.9031216587	-0.04480512179	0.7543817756	-0.842221541	0.2105556698	-0.1529581211	1.142959082	0.7278888135	-0.02707962695	1.614575979	-0.3313735552	-1.882820712	0.5078525506	0.3785296153	-0.08669105075	-1.501997192	-0.5442816605	-0.2853245824	-0.3541670565	-0.05579549492	-1.22840011	-2.105324253	-0.664070303	1.096007287	-0.4905788028	-0.6575182499	0.1349098793	-1.148263656	-1.108347233
-1.498708786	1.187236697	0.09030741411	-0.6264455202	-0.549294296	0.9853379975	-0.8920617593	-0.7153008855	-0.7945741364	-0.5800207385	0.1047711401	-1.410320272	0.1679869232	-0.3155045886	-0.2619366817	-1.12446748	0.1735925531	-1.528776993	-1.035252626	-1.157923909	0.1390026082	-2.313787204	-1.164089483	1.224312133	-0.09930324091	-1.36993621	1.070611224	0.1374744355	-1.477361541	-0.3815672363	0.4358298481	-0.5385075259	-1.688680262	0.8760538466	0.3314404931	-1.330035884	0.1177278627	-0.714180851	0.4644613321	-0.5134255579	-2.091086716	-1.684718332	-1.492629423	-0.6479342863	-1.000512518	-0.5796100917	-1.179179467	-1.254767081	-0.09666064474	0.01240925756	1.567069545	-1.378366203	-1.051838794	1.072613124	1.84586902	-0.1771765065	-0.43595566	-0.1053218567	0.2995356632	0.9881967135	-0.3167796557	-1.000849087	1.051733168	0.4030042207	0.2579861813	-0.1200331789	1.382400277	-0.7466043191	0.5317819513	-1.547705267	1.305365053	-0.3763497801	-1.727025975	0.7787024274	-1.274820949	-1.618014437	-0.3921380779	0.6890729368	0.05701955559	0.2029834464	0.01131633835	1.670644685	1.00408063	-0.17224498	-1.235244768	0.3214076816	-0.3705722456	0.3638914592	0.8875000147	0.0752147126	0.9749429169	-0.8643641156	1.265668343	0.1603355593	-1.559568162	0.7034490565	0.554300405	-1.28512116	-0.6676169419	-0.1756286952	0.2189769563	0.9861004862	-0.02505600903	-0.1632037337	-0.4187273553	0.3791242049	0.0095209476	-1.253350669	-1.376354434	1.106897279	-0.2207236091	-0.2571370826
-2.005965799	-0.06003575405	-0.5497023986	-0.7828082409	-1.152025686	-0.4483283689	-1.547553274	-1.591163928	0.817537427	-0.1446673673	0.6042211366	-1.006673677	-0.3993349074	-0.9842229382	-0.8307162463	-1.457363438	-1.191400617	-0.255047664	-0.3182191195	0.3193644125	-0.09668268037	-2.478358031	1.331629046	-0.5102142768	-0.5111130613	-1.216144907	1.906105241	-0.03595866948	-1.240450678	0.07882714206	-0.9248980516	-0.4613798275	-0.9189070825	0.387514785	-0.1840348742	-0.8589034912	0.9910077965	-1.135132865	1.121891285	-0.4885724541	-1.470004854	-0.8002558092	0.3344914734	1.813440819	-1.141515249	-1.275626945	0.5874019053	-0.1192437864	0.3511320948	0.2311857297	1.55226684	-0.4755415338	-1.104421748	1.273657833	3.287877167	-0.2005319928	-0.511712286	-1.58153702	-1.047585511	0.9182763157	0.120505737	0.08037965763	0.9618790141	1.131820111	1.227210552	-0.03133672666	0.1362746864	-0.987184627	0.5244484351	-0.005590217614	1.115751791	0.6984586127	1.155580319	0.2647153845	-0.5951740175	0.1614444075	-0.5455021228	1.548570148	1.666327671	1.12413255	0.6475595869	1.772093975	-0.1763463126	-0.8630171336	-0.03434779957	-0.06475740676	-1.523982481	-0.5110554435	-0.07246988011	-0.2816735121	-0.6704992514	1.153844665	2.138578255	1.506085651	0.7169064741	2.206310429	1.19909523	-1.243659978	-1.092775896	1.133481189	0.6479777879	1.03866703	3.193083415	-0.5609921673	-0.0195010052	0.4654958595	0.3709000574	1.180359301	0.00451113256	0.3481676015	0.1454473466	0.5125588436
0.1859850958	1.973096864	1.539370019	0.7788578854	-0.5655875836	1.477397593	-0.4168411705	-1.094871092	-0.09185390691	-0.4741538237	0.04562380601	0.2653873032	-1.029036947	-0.9348985407	-0.08570153452	-0.5780078665	-0.6878429907	1.593895499	0.5647097435	0.3425468614	0.104062916	-2.399981648	1.580653579	-0.7734281955	1.341586835	-0.3882747009	1.099791286	0.4437938197	-0.2262573447	-0.7662247959	-1.123755562	-0.6585798032	0.3770947327	0.03021836955	1.766837846	-1.008245077	3.211003188	-0.6019621335	0.793720281	-0.1184297903	-0.1797231854	0.2789083472	2.744687525	1.526315179	-0.4779088797	-0.2668517389	0.8933938604	0.2628017173	-0.8744279886	-2.144637323	1.884800075	0.5063710198	-0.1536322161	0.6035914886	1.264666157	1.98525833	-0.02459676784	-0.136430647	-1.071193396	1.046053071	-1.174723542	1.416763464	-2.262538618	0.4400146858	2.786400793	1.084797171	1.956659798	-0.5526022	0.4166415489	-1.306269823	0.9353281224	0.8820187369	2.358208289	-0.3104863727	-0.3130749267	1.08757584	0.4860430172	-1.817286125	0.5993503003	1.332994073	1.287996764	-0.3286133335	0.4454749607	-0.2171026715	1.46189557	-0.3124036297	-0.2693686268	-0.4748877145	0.2829640372	-1.261802595	-0.3277320883	0.3000198459	-0.1140974594	0.9205213792	-0.2476359534	-0.4103448247	1.217811204	-0.9301338502	-0.4799190251	-0.4168087875	0.875906233	-0.496561335	1.615279087	0.1036425431	-0.2544526812	0.5012818599	0.6393366361	1.314683531	0.2490895734	0.2177592416	2.30810515	1.094972298
-1.510180605	0.3808414082	-0.9281038997	-0.08598694353	-0.6909051124	1.115019458	-0.8760320608	-0.7097642576	0.08056866945	-0.8677054263	1.384091361	1.031359246	-0.1812235328	-0.1979738006	0.6938203038	0.9321212791	2.118857078	-0.3785603267	0.5559911988	-0.1292821754	0.2384210006	-0.4894599107	-0.3240308937	-0.03468051407	-0.4604355867	0.9464318911	0.115546824	-0.4423079015	0.842827978	-0.1119136724	0.0143565375	0.2442960316	-0.4384015286	0.1952961248	-0.06643375551	0.221700655	2.573421757	-0.1671168312	0.2629701715	1.579390309	1.099709678	0.5838647874	1.345530166	-0.204551821	0.3195094293	1.104654989	1.024290938	0.5650254068	-0.003013433708	-0.2253541847	1.583644542	0.8713419453	0.2790281969	1.123226012	-0.01658284502	-0.3684231974	0.628541526	-0.650043608	0.6366104832	0.9812869214	-0.9165793701	1.033437354	0.03122286888	1.257289213	-0.6891203531	-0.0679926071	0.089799426	0.1847835178	-0.05510940898	0.4856873929	-0.6355789216	0.6330917601	0.3587810266	-0.1724804193	1.634715573	0.5084957693	0.7479849895	0.3541311193	0.327240005	0.4061388781	1.549960853	-0.03756725022	0.2336531351	1.357256237	-1.599409904	0.3416450404	1.33639847	-0.03086788931	-0.5095733973	-0.2610958902	0.9960156518	1.438852495	0.09406491747	0.8145279565	1.16617706	-0.3748781955	0.5425789097	0.4038581024	1.505815537	0.7068408714	-0.4276949914	1.050642271	-0.4848154997	-0.08618356896	-0.4766160976	-0.2541624966	1.967012825	0.5057114837	0.4142626946	0.6743494735	0.65943689	1.537996532
0.8534788194	-0.7123144532	-0.903846585	-0.2993742957	0.3010613316	-1.100707154	1.322164671	0.5139163843	0.1460361908	-0.5245129538	-0.8907093082	0.08393620003	-0.3622350736	-0.3510254541	0.301119515	1.107384585	1.643919345	-0.3542407852	0.04766963757	-0.2039881416	0.07413882854	1.252701626	0.6762269657	1.273105317	-0.09184978254	0.3710424588	0.3107760374	1.592053606	0.4758766693	1.449906604	0.2736406418	0.8847068028	0.1764771091	-1.287499081	-0.07717825852	0.4669738081	0.9095314204	1.359122362	-0.2049832065	0.6857912811	-0.7318593526	-0.5081581705	0.1752092949	0.06252562404	-0.4987042789	0.4822271671	-0.8061264012	0.4871657367	0.1150347231	-1.669530767	0.5117573699	-0.04331314706	-0.14273784	1.117029993	-0.06924855785	-0.2426304766	0.5431842074	0.2482149428	0.4283398272	-0.05322514758	0.8054627863	-0.1952183388	2.038053908	0.4137517909	-0.4803820668	-1.483658821	0.916064965	-0.7191295405	-0.07515421251	-0.2696261932	1.027549611	-0.6291891553	0.03513471905	-0.5029070613	1.288210143	0.6122491185	1.178350311	-1.209364965	1.971004883	-0.4328860864	1.264707416	0.3117888514	-0.7083855036	0.2904530827	1.1839639	-1.023294622	0.265984601	-0.7614371365	0.6221724138	1.417970608	1.170879471	1.195258561	0.2486836883	0.2421448732	-0.8566766334	0.7448766964	-0.6919455301	1.199496007	2.401520371	-0.2064125179	-0.2989020008	0.6402319243	-0.8996444166	-0.202310926	-0.06028070223	-1.280052656	-1.014336255	0.7284033503	0.5108425449	0.2474704052	0.1690116872	1.9954381
-1.080406074	0.1235090776	0.7606646219	-1.125967736	0.8712833963	-0.3372623114	-1.057553692	1.423338531	0.3476675519	1.48042041	1.213840284	-0.2063878527	-0.1811227093	-0.2992972464	0.3543106569	-0.5161686754	-1.45890826	-0.7060364652	-0.497977309	-0.5565265117	1.337019795	0.3709476752	-0.3809737504	-0.4670186058	-0.8091270607	-0.3904843595	-0.001547218759	-0.8358213897	-0.2268193599	-0.3041208106	-0.1672438397	-0.3674840147	-0.01479284344	0.3536543612	0.5255536766	-0.04809918314	0.05036203592	-0.4683882444	-0.3570443989	0.08416496715	-0.5384601647	-0.5902938254	-0.5836018005	0.3192601568	-0.2551345071	-0.7777573348	-1.094639998	-0.6312920419	-0.5903670051	-0.6855179553	0.2349517865	-0.2999465789	-0.1598049907	0.8624744325	0.2230295955	-0.7528167976	0.1971492094	0.4968833236	-1.173766891	0.8838124885	-0.2997242224	0.2004047144	-0.6091601434	0.7659400796	-1.05105137	-0.3012080401	0.3329212817	-0.2104968013	-0.01875792108	1.206073575	-0.02627374848	-1.863341353	-0.5102104361	1.608073639	0.4277620786	-0.03103207345	0.4347328479	-0.1789887998	-0.1436233072	-0.8600627659	-0.0149136313	1.420285912	-1.136824997	0.175797334	-0.8519942043	-1.2744363	0.6775523686	0.1080403061	-0.4706611394	-0.6103879061	0.3506945571	-0.8204152013	0.8342262928	-0.599866161	0.05513071586	-0.6887824886	-1.436793685	0.1020674303	-0.607724296	-1.086772154	1.065650134	0.3124787108	0.1532448103	1.551501472	-0.5701637756	0.3564884008	-0.3091762476	0.613123513	-1.098566674	-0.2153052382	0.7091097612	0.6835480283
