melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093
1.477650625	-0.3410665347	-0.6960565265	1.686649921	-0.9656293271	0.1721361705	-0.9294387141	-0.7064860193	-1.137817248	0.3541151076	-1.540029842	-0.9925255268	0.6272855258	-1.978743013	-0.6797194776	-0.3343994805	-0.4109597767	-0.3051575323	0.7955733003	-0.7511946169	0.0874577747	-0.7793527241	-2.252078499	-0.1227557937	1.977080839	-1.372677328	-1.002787596	-1.028799543	-1.691475029	-3.461974865	1.164671227	0.1159450586	-2.729574874	0.4125811273	0.8515599248	-0.8295792001	-0.05239936615	1.373899592	1.201566377	0.1309226896	-0.1968017104	0.8563939384	2.556572465	-2.264814678	-0.9363303937	2.362689415	1.684232135	1.815138756	-2.255107544	1.970454617	1.610885728	2.140682103	-0.0582562779	3.146440236	1.1362828	-0.6956630182	-0.7679671883	0.9351185092	0.6130220709	-0.2864269594	-1.844737703	0.3140523809	-0.4393477121	0.7688745203	0.9744438442	1.486888356	0.1123902527	2.316184816	0.6735459473	1.454536234	0.07406359285	-2.441967117	0.8586968247	2.284947773	0.7912402387	0.3475292144	-1.030476016	2.208811324	-0.156659209	0.6718467694	-0.9247862761	0.9067531729	0.8094875726	1.379867643	-4.116156018	-1.603676653	-1.663401649	-0.2531844872	-0.6009506303	0.7891832368	-0.5994815696	-0.4722932064	-2.492218698	-0.0120490247
-1.1186608	-1.314794446	-0.3955125438	-0.3278632356	-1.126979818	0.2442547457	-0.2465823876	1.009093576	-0.5329533623	0.7055698462	-1.315501263	-0.222410644	-0.3399416923	-2.360019241	-1.097598065	0.7788390668	-0.6445777852	0.3072073143	0.7872068753	-1.005153366	-0.1704441587	0.04136456044	-0.5994570505	1.672134395	-0.4413280534	-1.110471358	-0.6274279699	1.353125104	-0.5520555235	-2.35591002	0.6630490748	-0.2161078217	-2.305355286	0.4346764605	0.7675184459	0.3811477349	-1.015851544	1.731284274	1.07541022	-0.7945761112	-0.2625053521	2.108063047	1.959143162	0.4614849555	0.08367017448	2.824469094	0.3945308537	0.2045872049	-0.4896205548	1.977945278	1.28005895	2.428032223	-1.309757966	4.06632746	-0.9147164678	-0.9636561015	-0.7321273379	2.648835245	1.045998911	0.2157336092	-1.232591479	-1.132679433	0.1749324994	0.4611752989	1.233134615	2.269056992	0.7758895608	1.526003982	-0.1305279077	-1.29876613	1.989622719	-1.98393357	0.5038883468	1.736964192	1.677626526	0.960931253	-0.2128985465	2.29908069	-0.0639233161	2.360580656	0.04903442153	1.610019008	-0.444933795	0.3158674509	-2.334053662	-0.3338484834	-0.2589097496	-0.5533425634	0.6287188355	-0.2615171477	-0.3089765478	0.5663034088	0.4607350316	-0.6420322567
2.201391828	0.4950292273	-0.4956147597	0.6270873559	-0.7981715131	0.2888545626	-0.1630306226	-1.159498666	-0.09959637288	0.5825876572	-0.3312889875	0.5416312116	-1.502946302	-1.66450093	-1.430002368	1.131562904	-1.004642777	-1.001648548	-0.1357664252	0.4838766888	0.9152314284	0.1329834372	0.9084893792	0.7717739937	1.428326023	-1.19562648	1.42513075	0.05821089979	0.6372969886	-1.315975873	0.0725598768	-0.2516360448	-1.552326124	1.12924492	1.305255888	0.9896527324	0.08708151369	2.333666626	1.616151734	0.7983110467	-1.015864976	-0.2011723302	-0.4092733183	0.3284229891	0.1764488243	2.355444492	0.77670409	1.414955923	0.6834231748	0.6540134614	1.782257054	2.040408487	-1.181201756	2.383298696	-1.302808194	-0.6649930585	-0.6229983711	-0.2988342644	0.3030758433	0.4643086869	-0.3811990957	0.9670220193	1.068879459	-0.07306021289	-0.8876119493	1.720423456	-0.6938550777	0.650451412	-1.929186885	-0.1681464151	1.177507814	-1.076226448	1.409938082	1.108729876	0.1833393284	2.013112177	0.4715674089	1.995756935	1.153120685	0.06441024374	1.198481347	2.185600696	0.1452143737	0.07169343722	-2.367388353	0.5091962473	1.228908189	-1.559220351	1.510802672	-0.603425038	-0.9605055398	-0.2279346914	0.8112820066	-1.618063438
-0.4478925761	-0.5557854291	-0.4473279809	0.2440364088	-0.2015262195	0.4658584887	-0.08117844851	1.055829731	0.1347937057	0.2952190442	0.8585706855	-0.5958881865	2.209320759	-1.698854175	-1.308651219	0.3766357904	-1.507253299	1.606321039	-0.3791125231	1.259591663	0.8604433459	-0.3944296494	-0.9249314515	1.35481633	1.666382743	-0.9911731416	-0.4174051409	1.791726759	2.232870829	-1.216991741	-0.05007793259	1.98325311	-1.055964059	1.814465975	0.8918838811	1.086200061	0.3945186067	0.7962268924	0.3142626296	0.4375836937	-2.310702742	-0.2772714295	0.0132121509	-1.070764407	-0.7283938244	1.470481436	1.552072994	2.087762027	-0.444065571	0.5911508713	0.7429501883	0.7778426726	-0.6926715572	1.726748989	-0.05466614272	-0.2270706179	-1.456104078	-0.5674906426	1.482594558	-0.9111784713	-0.8958352021	-1.521088943	0.9420513664	-0.3019074456	-0.6126509839	-0.2474973485	-0.2430176602	1.462559128	-1.088089439	2.392671652	0.8537217738	-2.64645644	-0.2809559129	0.8910723623	0.3992096322	1.821402599	1.294935811	1.005914733	1.550327774	-0.9670299827	-1.674223232	0.6783206921	-0.3326432598	0.05345747925	-1.932800559	-0.9689794001	0.7072015691	-1.220889308	-0.8544468744	1.702097982	-2.125013407	-1.218264984	-0.6159317837	-0.8212121188
-0.9066370576	-0.3051003601	0.8022123498	-0.7384888947	-0.4443259287	0.3512225999	-0.08307408946	1.635429589	0.6616802936	0.5245329733	0.7271191481	1.055069857	-1.10049234	-1.322206377	-0.8410027059	0.3705832064	-0.8258788998	0.9339660732	0.8802346542	-1.831675595	0.4885522749	-0.4060933918	0.2084360718	-0.05275524332	-2.137325812	-0.9420832345	0.007369951855	-0.4486553473	-0.5820515523	-0.5417415317	0.4979686573	0.5042308588	0.2606376408	2.067958616	0.5300911119	1.280547744	-0.837539894	0.847455091	0.1185738608	0.8498082565	-1.885183439	-0.0956898572	1.459975057	-0.7323076635	-0.13156382	1.910746494	0.4288520691	0.1747102848	1.090332547	0.6784194984	0.6867024937	1.677213947	-0.7498265078	2.744772146	0.0228636415	0.4413010806	-0.2773495517	-1.176861508	1.415542091	0.4500828559	-0.5522215674	-0.5734541578	1.03994699	1.580571738	-1.299788317	0.3580639223	-0.5962244729	0.203935194	0.3520729042	-0.4332126195	-0.396561448	-0.9538632798	1.597714783	0.2887712061	1.087067111	1.013161675	-0.9085769483	1.784451082	-0.7110252494	1.441182931	0.8226324418	0.4126864568	-0.1576445549	0.3021812361	-1.694901358	-0.5415809921	0.6053355811	0.949578346	1.515518132	-0.400958246	-0.8073823801	-0.7595870996	2.476568086	-0.128104079
0.9833465622	1.538644338	0.2654074582	-0.3018122958	-0.1673426848	0.5258311044	0.1428210387	-0.9300878324	-0.8793962986	0.2257284779	1.111507704	0.006014423773	-0.8308457336	-0.2048278899	-0.7586239968	0.529317573	0.2575495701	-1.093200717	0.4736081773	-0.5026808023	0.7953150946	-0.0769598512	0.3323426554	-1.213411332	-1.298291993	-0.3029643661	1.74739409	-0.2353174906	-0.4787286465	0.1123127432	0.1310975367	-0.7653001508	0.5812654127	1.41780485	0.6065637176	1.015922657	0.04606027597	1.637623859	0.787075295	1.938079658	-1.175455215	-0.05689968368	0.8624118152	-0.02332804126	0.4926357597	2.001613238	-0.2209780781	0.8238894704	1.901294058	0.2190167953	1.980322084	1.665974143	0.0705161302	2.426092788	0.2423561026	-0.1033142591	0.7506350336	-1.180113676	0.1841508994	1.168128538	0.5982585396	2.052367928	0.608780402	1.181085649	-0.968849155	0.4850408277	-0.8271992672	0.3178134333	-0.7282868406	1.849578168	-0.1923081527	-0.8462498649	1.578629325	-0.1707566623	0.02572910628	1.962573988	0.1545606483	1.076246872	0.2747180902	0.8766203118	2.108208638	1.117310248	0.6519045617	-0.1169991599	-2.326347742	0.5146660225	0.8159044169	-0.3592980053	1.397214582	-1.899024918	0.3303719495	-0.8626263536	1.036391782	-0.08274664601
0.2190982548	-1.022133748	-0.5639954525	2.04679234	-0.497389351	0.2676619112	0.1677924657	-0.7745192922	0.6006391024	0.4112656673	1.132015624	0.4875217142	1.249443343	-0.7740298161	-1.164215129	0.9026979067	0.8090394656	-0.2218573044	0.803931959	1.617105578	0.53263034	0.5581570127	-0.06011584221	0.324428199	0.3838591287	0.1242378288	-0.03504818509	0.358696185	-0.4064788285	-0.4246267075	-0.1136367169	-0.6176377094	1.373577398	0.7685376139	-0.46596266	0.3647519867	-0.1168648057	0.4934195963	1.10963037	0.8292335646	-1.42459358	0.299354629	-0.4128628031	0.5530635328	0.1138323695	1.065704526	-2.068490133	1.240889097	1.580583394	0.0944895165	2.241023274	-0.7236322633	-1.177533122	0.911043113	0.2175260022	-0.8532093647	-0.3608542566	2.025501487	1.344536047	1.34178431	1.197535975	-1.01557059	1.090958937	0.5037806122	-0.02035854085	-0.1005724575	0.1105866121	1.952293718	-0.1043640224	0.1347912696	1.382810883	-1.414718215	-0.8339203115	0.9062710657	0.3301051687	2.309734595	1.316459538	0.7073747227	1.21255913	1.330927	1.186213109	2.302980293	1.755868704	-0.155442079	-0.5851839407	0.3655999845	-0.2088988152	0.959662163	-0.3880986507	-0.5095798687	0.9805367807	-0.2807841272	1.401596452	0.8751880924
-0.4464413998	0.3975188465	1.148719104	-1.09125098	-0.3955042322	0.4429071098	-0.1288973048	0.5078212433	1.439716384	-0.02474990096	0.8749157872	2.570575943	-1.240431697	-0.04032620189	-1.163872762	0.9294328487	0.4919530613	1.527267795	0.6302882727	0.2172775206	0.4733287024	1.15215834	0.6420179707	1.433395193	-1.587231442	0.4436559404	2.427782579	-0.05892784638	-2.043935631	0.06451071531	-0.09579792137	-1.557236863	0.7592068928	0.08865664517	-0.7600108166	-0.5740774924	0.6541692645	-0.013807737	0.4048434517	2.001011356	-1.379213573	-1.171082063	0.110607607	-1.119838873	0.5023573687	0.04896043723	-2.078102168	1.440691415	0.7781765533	-0.6200886449	2.049141999	-1.582067904	0.3249296135	-1.343450404	-0.1341457857	1.520370706	0.02671270642	0.1325905942	0.235041164	1.659774615	1.37587113	0.2439472488	0.5583203237	-0.6224197976	-1.715339968	-0.8791467222	-1.28151742	-0.1252360825	-2.043745276	-1.012246029	0.8184290261	0.9211399309	1.213686789	-0.2947002231	0.2748927162	0.6625817569	-0.5349184525	-0.3214401165	-0.1280604389	0.2283911162	1.692065593	-0.1876349934	1.264845262	0.682748698	-0.1282327293	0.131781168	-0.08842368235	0.6560558303	1.207293618	-1.502089403	2.051687535	-0.3621475278	2.885166141	-0.2556619737
2.082013051	2.333206224	0.7819209191	0.2815493016	-0.4435408375	0.02859351422	-0.9611479061	-0.06323014762	-0.9008699449	-0.7765805008	1.112925686	-0.4130153456	0.298839725	-0.8724290468	-1.285730412	0.4159788495	0.2281448431	-0.9265736365	-0.2507461937	0.6258689273	0.3298947218	0.3090609521	-0.2676826191	-0.4439117167	-0.7062643672	0.6524019396	0.06484630697	0.250778518	2.073176194	-0.01584468368	0.1886050809	0.582592454	-0.0305151935	0.7853647652	-0.7221912049	-0.01822716382	0.7013542044	-1.532306914	-0.4971370134	0.3137899317	-1.825402092	0.2863554232	-1.600251709	-0.5684210807	-0.5365911662	-1.258199472	1.598644794	1.996670985	1.056847624	-1.711323874	0.809573974	-1.405000129	0.518069633	-2.280884831	0.9212941005	-0.07865673976	-0.1197347385	-0.2965147892	1.991425441	1.778723044	0.8194156038	0.3967935347	0.3081021981	-0.4282778895	-1.773055392	-0.221743924	-0.8661242692	-0.04512477078	-1.258512222	2.892229898	0.7470579039	-1.219529263	0.6012586211	0.5872832158	0.3035392247	0.611133238	0.1352459173	-1.834697131	-0.8090414094	-1.293659243	0.2770226524	-0.2215439586	-1.03823556	-0.2705639706	-1.560921996	1.928821246	0.2855837891	-1.119164252	-0.2116636605	-0.564452567	0.7849249412	-1.536987674	-1.614722941	0.6141696255
-1.272571108	-1.201798539	-0.9363077273	-0.5911313359	-0.7536782172	0.1196193714	0.07647594662	1.152235545	-0.7013997747	-0.02660940979	0.7351436821	0.4548075344	0.8600061858	-0.6599590732	-0.7931815356	0.9779750213	0.23387842	-0.1386264371	0.7529702528	0.4355663363	0.1750844586	0.4082234234	0.06898619045	-0.4579842901	-0.03344812965	0.9259109823	-0.4021275895	1.544049002	-0.1476583657	0.4555381606	0.08372649682	-0.6475802624	0.3341438971	-0.5431434512	-0.7275123756	1.195794434	0.5116243427	-1.693934267	-0.2084936444	-0.2416965293	-0.5817350689	-0.3668976387	-0.1216151365	-0.56943175	-0.2239987799	-0.6510096602	-0.6442451766	-0.1859477371	0.8367541268	-1.894888779	0.3361309196	-0.6262313929	-0.5058408277	-1.169036728	0.5285633115	-0.5115789017	-0.2600865605	2.028344639	0.2116096344	0.6520832624	1.142020519	0.4369312506	-2.692560782	-1.81655774	-0.692875096	0.1200882983	-1.067761239	-1.201202297	-1.016365433	-0.2858193498	-0.4395620799	-0.1071820912	1.090160597	1.180451424	0.2348661109	-0.6133240595	0.5581400104	-0.6331145311	-0.08652786443	-1.124055944	0.2444411055	-0.4229948342	1.270463238	1.020992892	-0.3147087931	0.9034261664	-0.1112947886	-0.3550907654	0.2777161331	0.1385096001	-1.013129471	-0.86519752	1.792418547	0.08754168129
