melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075
-1.010050152	-1.159925269	1.348575533	0.3419926326	0.1288270703	-0.9150241646	-0.9811890227	1.095117643	-1.617369599	-0.1624134047	-1.655214594	-1.661127091	-0.9933805911	-0.5232437945	0.9226542178	-0.8048589456	-1.097344639	-0.7817771914	0.0283270421	-0.1096541905	-1.558929097	-0.5039179322	0.7553692157	-0.470852978	-2.061399229	0.2688871964	0.2644674818	-3.055378781	-1.669726054	-0.4398017435	-2.154783899	-2.352622466	2.083607371	-1.616107881	-2.257138952	0.1493825943	0.3044463214	-2.33704113	0.4779082528	1.720472429	0.9469870233	0.6410758983	1.599160263	0.6344382498	2.107968284	-2.211723525	-0.1969386885	1.279064324	0.6520838627	-2.382614234	-1.561044514	-1.739739069	1.10287154	0.7253288031	-1.812252214	-0.3874031695	1.317673526	0.6965106587	-1.26180817	-1.497145265	-0.3493365018	-2.653051441	-0.2031249577	2.808328007	1.534279503	0.1265935516	0.2999459887	1.034717874	-0.2182387682	0.3593444611	-1.609072734	0.6452552379	0.6821751608	0.1417756406	1.461293945	0.3498850832
2.061154726	-0.183032067	-0.569358489	-0.8653751992	0.8768330516	-1.369841282	-0.6838161991	-0.7973232644	1.204695815	0.3378374564	0.5920746992	-0.4335193907	-1.350958267	-1.038288187	-0.2753630931	0.4860316148	-1.42109847	-1.234854838	0.1373099729	-1.00808203	-1.292966663	-0.04372310156	0.1932718447	-0.9983549366	-2.117596806	0.4602985575	-0.8729574301	-2.994541267	-1.892305086	1.089962316	-1.225648958	-2.771143147	-0.7420592536	-0.004247753296	-1.582461997	-0.2924652242	-0.3178095455	-1.681752136	0.4303491128	0.8353027469	-0.351143256	-0.1997215479	1.284047471	0.2182196112	0.1245665865	-3.10181397	-0.08654122034	2.274551845	-0.5862982103	-2.891132887	-1.785559975	-2.698687809	1.128947225	1.844107369	-2.442143242	0.386312995	-0.01934816003	-0.8462661148	-2.079542722	-1.23854746	-0.7005015027	-1.223051799	-1.08479444	0.1642643423	1.795649805	-1.15433941	-0.1232181799	1.721627752	-1.537489653	0.4675390953	-0.4791855141	0.2628322215	-0.5448755213	0.7046878059	0.726221248	-0.3005311004
-0.09536334745	1.61041558	-0.2532278187	-0.3170062552	-1.030355741	-0.2513644431	0.5496179895	-0.1525803333	0.1990857612	0.2815826074	-0.6624631281	0.8898187631	-2.742993466	-1.923405382	1.020354471	0.766899116	-0.7689079845	0.08816240151	-0.0820981421	-0.5586112581	-0.9039554585	0.1672848547	-0.3803150911	-0.7470845608	-0.5816588395	0.74865203	0.4637075148	-2.328326421	-1.196327812	-0.941658401	-0.3891789291	-1.204845006	-1.813864273	1.346954262	-1.109911142	-0.6558768442	0.7692485525	-0.8379168718	0.1874592865	0.1044060134	-0.8132327159	-2.449383971	1.586604078	-0.03986187352	-1.530096985	-1.974507172	-0.7390841458	0.6932070275	0.536119053	-1.716827258	-1.640895416	-0.1893448064	1.118814357	1.005180073	-0.7955546811	-0.7599732053	0.7706685513	-1.58806024	0.9268116137	-0.6404043544	0.4504762002	0.5019715945	-0.586495384	0.5210061681	1.774671832	-1.805914561	-0.1385654759	1.582380852	-0.6702340579	0.4197799499	-1.377412981	-0.6875685361	0.2094904682	-0.277494529	2.482420651	0.7219730873
-1.238295072	-0.6327461609	0.7793159219	-0.1168207585	-1.12036161	1.021980582	-0.2083660426	0.3304030932	0.4678273835	0.658121397	0.5701430911	0.5248519997	-1.933127508	-1.329206517	0.04520952012	-2.469852395	-1.012399754	1.102030646	0.09512063557	0.5714287973	-0.5247300181	1.034320218	0.2487089974	1.978290263	1.21767185	-0.3478627917	-1.420291318	-0.9169500887	-0.8287934128	-0.291461102	0.2540978285	0.6015959052	-1.325686232	-0.9367340508	-0.35000583	-0.6695777565	1.255851769	-0.4946540802	0.0645769397	-0.9136490578	-0.182128948	0.5410622483	1.335469052	-0.05436049052	-1.981622743	-0.7517919629	0.09059981619	-0.6711653432	0.71953736	-1.79452456	0.2979966875	-0.01650662532	1.945401781	0.4532176939	0.428994889	-1.749282019	0.3922277511	0.8764163693	2.193344537	0.4885201938	1.607705448	-2.766160081	-0.6026349024	0.9025335291	2.690287445	-1.649205539	-0.009486635201	-0.4044306502	0.9349472905	-0.7086261189	-1.239599366	-1.209076141	0.6713319782	-0.7997680136	0.8823665003	1.532643162
-0.4550806623	-0.8424667424	1.43162377	0.7021578148	1.312436246	0.08045541767	-1.41762538	0.8558764576	-1.411238709	-0.06930844435	-2.002445646	-0.4030884674	-0.8295873507	0.151509909	-0.1552096008	0.1581860338	-1.474684372	1.948261908	0.1270600031	1.602145596	-0.3590701699	-0.514589291	-0.4484582088	-0.9069397065	1.317234764	0.963634515	-1.515162753	-1.095333736	-0.2234049439	-0.1141319144	0.4947176906	-1.250643971	0.5594525589	-1.035196054	-0.1776517472	-0.395053967	-1.14224188	1.799241304	1.120589173	-0.04437589985	0.2051963057	-0.03891819705	0.8402800082	1.810844509	2.394984618	-0.6572414816	-1.295235222	0.04967697363	0.486490238	-1.551787895	0.3442287109	0.6323899231	0.5600337279	1.959506128	1.946174133	-1.128341235	1.102261588	0.8208269501	-0.8379830371	-0.926703563	0.9298987075	1.039342696	1.232588298	-0.5674734093	1.19701175	-0.4440460447	0.6931613096	0.2728652409	-0.8826607572	-0.2188758551	0.1800644178	-0.936200558	0.3587341169	1.545524435	0.4888155924	1.574937323
1.186236845	-0.6166614532	-0.8491340956	-1.939780647	0.001828830275	-1.091783595	-0.05440389392	-0.9614557484	-0.9831503542	-1.165836654	-0.7929554461	-0.3234111481	0.3811122224	1.177154819	0.3272641088	0.7439700271	-1.251442024	2.494942268	-0.05906888958	1.6870203	0.04709760943	-0.06005125776	-0.6318289776	-0.68511812	0.8503875036	0.4019266932	1.575280946	0.128697315	-0.5096605569	1.023948008	0.3862101287	-0.07000440646	-0.879231681	0.4324420725	-0.1641741117	-0.2317396196	0.9648544086	1.426372192	0.2512502293	-0.371417455	-0.881682152	-1.586683609	1.25560634	1.4608185	0.6188823215	-0.06134560157	-2.449143843	0.2393989454	-0.2550109654	-1.278042422	0.4821833852	0.1333241149	0.09784035272	2.063579851	1.950350455	0.659397486	0.6897779623	0.4149348815	-1.943383954	-0.2294992389	1.552179668	-0.7640328872	0.4941522111	1.056368105	2.00313042	-1.06390364	-0.3934803527	0.4366572528	1.515735693	-0.3041474946	-0.518472098	-0.4196378331	1.764553824	0.4977149409	-0.2515298065	-1.44928468
-0.2326239533	1.554198205	-0.2595556773	0.2260485736	-0.7069573331	0.4385700113	1.532109302	-0.4195611024	1.240576247	1.562603507	0.6983993844	2.058759035	-0.3953022013	0.2649147271	-0.3642008396	1.23181953	-1.462253665	1.95139572	0.05070250609	1.463430434	-0.07376522677	0.5551111188	-0.9807003211	-0.6551865526	0.3195720075	-0.4632301291	-0.1580878826	0.7300252665	-0.3534663272	0.2121985429	0.2975739069	-0.2516714566	-1.31575175	1.531277538	0.9413477956	-0.5603769112	-1.654894685	1.472131225	0.677787496	-0.5136881339	-1.071038448	0.2398555465	1.135074348	-1.339673671	-0.7650544702	-0.8809879691	-0.4084638091	-0.3535205377	0.5187182197	-1.554633144	-0.9454176409	-0.8773555804	0.4409778634	0.1071462917	1.832399858	-0.2639808162	0.2389042098	-1.057862622	-1.032252229	1.102478281	0.5992148059	-0.1806127367	-0.2686885666	-0.8715461767	1.487550604	0.01733272689	0.3475899757	1.272595581	0.6414540228	-0.9362934091	-0.2564369536	-0.8756722169	-0.006931646067	-0.591794029	0.8389093539	-2.108741823
-1.112428253	-0.7607185366	0.6938994972	0.6377734887	-0.6871589072	1.10638223	0.491192297	-0.2943625866	0.4747550675	-0.1613624448	0.3684142219	0.06162486256	-0.330076234	0.1983567253	0.2736128775	-3.084821627	-1.205285178	0.3021647396	0.7542220984	0.5123528745	-1.135431858	0.7281457918	-0.4041126911	0.9826545544	-0.93138423	0.4136779756	-2.464539694	-0.1859253203	0.203157085	0.09133135862	-0.3865972351	0.3747235308	-0.126130865	-0.1578023374	1.716039097	-0.6668622156	-0.06386093565	1.800282132	0.8411120573	-0.5770425914	-0.5327889637	1.280599771	0.2816546088	-0.5556751236	0.6473503379	-0.09733280857	0.9504798758	-1.015922502	0.7423023611	-1.406920302	-0.5095663388	0.3389757616	-0.01652755083	-0.1695026016	1.97945082	-0.4605679518	0.7658770729	-0.1407644847	0.8275755096	0.8069150405	-0.1343908196	-0.2259088683	0.03499197249	0.3643775086	0.7742117221	2.114858693	1.337614647	-0.1836607388	0.6242316333	-0.6807049766	-0.3290515675	-1.465149176	-0.6999598202	-0.929394248	0.877807578	-0.7068033036
-0.07232471792	-1.079140202	0.5517865463	1.659121135	1.927062448	-0.6747779864	-1.037558644	1.701904295	1.383097037	2.028407469	-1.256955552	-0.5584377002	0.2241154665	0.696712119	-0.7260922579	1.152811932	-1.364099203	0.3360568584	0.4456898777	0.2127774022	-1.809221042	-0.1092235469	0.4151879244	-0.377872646	-0.851243519	0.2985612506	-0.5976607479	-1.512684782	1.207416448	0.5102071825	1.038480332	0.1450664756	1.387926994	-0.5098730806	2.284714408	-0.2125069991	-0.7945792168	1.08700402	0.2785336924	-0.7214100329	-0.2344499078	1.072345208	0.1269204233	-1.276366936	0.9719047181	0.9362013029	-0.1492110699	-0.5184990229	-0.4979875558	-1.831649211	0.568098161	0.2393817957	-0.02754078683	-0.327276701	1.850489634	-0.1310360096	0.2425730974	-0.1843541398	-1.053701081	0.6335627124	-0.2258852435	-1.281063253	-0.2516955985	0.2911340253	-0.3890574272	2.089139718	-0.06738568688	0.3575376511	0.4186042015	-0.3576431815	-1.442399412	0.01897191674	-0.5991576011	-2.040845266	-0.03692286305	-1.208889714
1.806777887	-0.141822515	-0.5607073488	-1.118817937	0.9726854364	-0.6832149713	0.2414807941	-0.9951994453	-0.1882253075	-0.4836469442	0.04229717765	-0.2074441787	0.2748389619	1.558518867	-0.07019157811	0.2003914767	-1.067824794	-0.4211316656	0.6683787573	0.06281820163	-1.780094288	-0.4466715253	0.9718466849	-0.3758656545	-1.60620234	-0.5158615325	-0.1492424479	-1.317841753	0.5823211475	1.018507541	-0.08356424246	-0.9332692039	-0.2840577269	0.1120643151	1.437877152	0.02882744242	0.05787221704	0.9335581153	-0.5556330643	-1.237608805	-0.06432924077	-0.8448117182	-0.3788090261	-1.05994855	0.3852066713	0.1707629052	-0.9620496657	1.185536004	-1.327247679	-1.182727505	-0.8808087421	0.5606613069	0.1997781059	2.447749979	1.472050686	1.383065943	0.498135426	-0.6504876187	-1.188381043	0.1502758509	-1.533916631	0.2470291904	-0.1860151717	0.8355995817	0.4293540765	1.431951947	-0.2368319533	1.815714154	0.125336552	0.7695319468	0.0544366166	-0.2219913118	1.531254161	0.5372335339	-1.15480964	-0.8423113981
