melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067
-1.00223678	1.279930364	-0.422245608	-0.608322866	2.047510633	-1.865623676	0.7894532812	0.5839302425	0.6953389949	1.352784943	0.4199411258	-0.4644779247	0.2665182552	0.7499568571	-0.9207480116	0.9819783612	-1.099422158	-1.445838014	0.1036552323	-0.7188240422	0.5386409102	-1.275060054	0.8142253837	0.05134026153	-0.128170678	-0.5633718822	-0.008132060295	0.6925640605	0.01654969813	-0.8686395659	1.112767959	-0.4581715257	-0.6589005008	-0.4698302325	0.3188249579	0.6651083986	0.5878142054	-0.4479022028	1.22430221	0.7399759459	0.8015194814	-0.938624025	-0.1083741067	0.01006779393	-1.420769871	-0.7096230762	0.1293813889	-0.1991202929	-0.4664342458	0.01691142278	0.9603983101	-0.3674247327	1.087818323	0.7854842395	0.4942782401	-0.2139164901	1.339756486	0.7967851657	-0.3607412108	0.5625640672	-0.8315814333	-0.2946204267	-1.431708709	0.2890695584	-0.639334131	0.3495459671	-0.562298447	0.4498711472
-0.329056449	-0.7328724857	0.03585831104	-1.527647371	0.6174664408	0.3133391046	-1.02170221	0.3651458587	1.613474443	0.6488833144	-0.8353319384	-0.3353762491	-0.3777958179	0.1220934524	-0.5884257304	-0.01131029038	1.71784866	-1.057405658	-0.6829308509	-1.250824456	0.1151136482	-1.46289903	-0.5257693881	-0.2854927308	1.327689842	-0.6116279931	-0.7208222876	-1.355852999	-0.2087760885	0.1395307617	0.6829435172	-1.352756643	-1.062005052	0.3399716568	-0.1210845531	0.3868670895	-0.03760122233	-0.358935129	-0.1512869762	-1.820379303	0.9267893899	-0.6789934788	-0.2543071355	0.3977769537	-0.06596189928	-0.0151175041	-0.7063586361	-0.6296510669	-1.290004643	-0.1449032634	0.8643823669	-0.7469476828	-0.3344757685	1.660466346	-1.512409069	-0.8001267932	-0.2832278661	-0.1972656902	0.7809424461	0.4311012705	0.6707772286	-1.109100012	-0.2631628152	1.09227595	0.4141875106	0.7115626061	-0.3847168575	1.474205587
2.368765627	-0.8035083084	1.208673851	-0.1145034495	-0.3829456514	0.8987909774	0.2214267288	-0.9207363278	-0.7126479631	-0.4300358391	-0.670588578	0.09272083363	-0.3093464415	-0.8527763667	-0.6796385225	0.6650104965	0.1495744104	-1.0457243	-0.9970976036	0.2734114121	1.379556758	-1.744444059	-0.3954462761	1.313675195	-0.9868182286	-0.8751723411	-1.065045917	0.2415735403	-0.4138039337	-0.1765832606	-0.4795192006	-1.100817254	-0.8737346866	-1.384614325	-0.2230322984	0.6202384025	-1.430866377	-0.3061481271	-0.09650826064	0.2536092763	0.5454752142	-0.9844024983	1.068648017	-0.5312922063	0.1051904058	-0.1395863923	-0.1890617861	-0.3036493041	-0.351821522	-0.9267406469	0.5888007675	0.6122207072	-0.559195192	-0.8413931733	-0.2693042881	1.41189442	-1.194899121	-0.08165479811	0.8070899565	-0.4859254503	0.8660380364	-1.098588935	0.7648754458	-0.1472668281	0.7297864063	-1.17418546	-0.5155959513	0.02675220664
1.050431677	-0.1981939934	-1.054581695	2.721150316	-1.208093626	-1.468298724	0.7607743961	-0.7591685103	-0.2613779756	-0.7769144923	-0.1944996537	-0.6939900675	1.298022123	0.79517293	-1.324722401	1.444709779	-1.148971704	-1.169536593	-0.02070126078	1.531078782	1.282776513	-1.514369847	0.3237291207	1.288261806	-1.215898673	-2.846939284	-0.8805845544	1.895067074	-0.5137982402	-0.9018283764	-0.02273282957	-0.803788778	-0.9831838148	-0.9224087957	-0.03791931203	0.588880663	0.01305621429	-0.2547591221	-0.2071343851	-0.9078888951	0.595250452	-0.9388339322	0.4652988705	-1.441922945	0.2574602092	-0.8326961789	-0.6123835417	0.5190622918	-1.808386845	-0.5676823851	0.2741660699	1.915988881	0.3691450021	-0.711419802	2.349257735	0.4564305202	1.160572888	-0.522390796	-0.1055713937	0.8552141116	-1.263109678	1.034253505	-0.250914819	0.07590350436	0.423914099	-0.3633445152	0.1584946169	1.424283865
-1.037660628	1.403607206	-1.215381471	0.09754159632	-0.8078694711	-0.1155299801	0.4584310647	-0.8987073818	-0.8556799136	-0.6743888411	-1.348818092	-0.6325258168	-1.534445013	-0.9628526596	0.06954044818	1.453782915	-0.5671730265	-1.228052752	-0.08358147037	0.2241089622	1.236144136	-1.67263162	1.266902443	0.710800935	1.0278345	-0.8506665695	1.504955642	0.8122876059	-1.183110824	-1.05014043	-0.5905384605	-1.066474262	-0.8481815249	0.6220781458	-0.6798283596	-0.1266166167	0.5746634196	-1.064313945	-0.4819406159	-0.506799445	0.508258393	-1.220748091	0.6309616731	1.504685989	1.292774529	0.187854044	-0.3630757108	-0.8163052864	-1.322852152	-1.08055571	-0.4577922308	0.6078072038	1.611979957	0.8790651219	1.159100612	0.3408546714	-0.810129953	-0.895705378	0.1251763593	0.4260299915	-0.336168088	1.241441603	-1.338013449	0.03230834786	0.6128794027	-0.2028880214	0.6203755253	0.6099118751
-1.398914781	0.4632185928	-0.5684621414	-1.719560245	1.297862426	1.80904143	-0.1960415784	0.2809141606	0.06256875594	-1.237509623	-1.008800928	0.2142042938	-1.601864504	-0.5966493551	0.152775039	1.238183166	-1.625630156	-1.388230173	-0.662792687	-0.7966941023	1.328715126	-0.4669452873	-1.380749223	-0.3988676457	0.02244261597	0.5262684818	1.477229995	-0.8004321967	-1.199724213	-0.7190656883	-2.08125043	-0.6879063718	-0.7551981842	-0.4936768553	-0.2030250449	-0.6382168293	-0.3502479328	-2.012433996	-0.8593906068	-0.4853054363	0.6547782579	-2.326195019	0.5306209482	0.3631726345	1.811255422	-0.01824859333	-0.1713446645	-1.661702829	-0.6182328544	-0.8612889886	-0.3247155695	0.8870705778	0.5718691299	0.4346983446	0.5399020224	-0.6921667018	-2.013941042	-0.7230593317	0.6766116127	-0.1438493327	0.4816299136	-0.1981619733	-0.9829206465	-0.2670799861	0.8258621921	-0.5767761568	0.174177872	-0.04606112114
0.9766536589	1.223193526	1.608122737	-0.02759929844	0.354945011	0.1912247385	0.7700569596	1.509345261	1.988604479	-1.426941029	-1.315922554	-0.7318871995	1.22812037	0.1878951981	-1.211046036	1.35051462	0.03661722446	-0.7426223126	-1.162680886	-1.196552079	1.2480423	1.318458442	-1.131259548	1.247228115	-1.669550456	-1.541343755	0.987778717	1.496125651	-1.048419645	-0.2856156216	-1.447344557	-0.695819429	-0.3905768093	-1.545979451	0.6153168179	-0.6909048768	-0.373742454	-0.451446877	-1.566460122	1.64003561	0.7130318649	-2.013847789	0.3035552618	-2.216212261	1.279376572	-0.653003351	0.2341192836	-1.758081652	-0.9135032981	-0.6648180222	-0.9029772311	-0.6091443193	-1.364688408	-1.114000676	-0.2812602796	-1.287320643	0.1310179591	-1.402184103	0.55840409	-0.7824581375	-0.4588108953	0.8149081607	-0.5868494962	-0.6711970541	0.1460389914	1.6568631	0.3635405686	-1.242585204
0.05360605898	-0.7332622991	1.084270602	-0.4591976366	-0.2414155311	-0.5142993497	-0.7161028906	0.9132793216	0.3312983119	-1.510680786	-1.230671692	-1.111266879	-0.6018977098	-0.3101490789	-0.2711720896	0.8183965428	1.776781222	-0.4759021094	-1.531974287	-1.027168314	0.7652665657	2.681996265	-1.334658373	-0.6554965432	0.6418175531	-1.548546825	-1.306643972	-0.9844693938	-1.234286626	-0.1068898237	-1.757967254	-0.2959748515	-0.07518966835	-0.3213197989	0.5201020719	0.552604888	1.089742368	-0.2966936741	-1.02606856	-0.6276595222	1.054678981	-1.306949861	-1.316101516	-0.3002658607	0.2750398567	-0.2601810362	-0.6664282139	-1.236579781	-1.894632528	1.079862644	-0.4855548494	-0.3060835741	0.3854328722	0.06914283322	-0.2869082299	0.06326973981	0.2693010442	-1.400504358	0.5476932981	0.2800227595	-0.5360975404	1.523112705	-0.617660486	-0.05420892118	0.2542970545	1.345329857	0.2735319786	0.7222097228
0.1255577689	-1.286094194	1.067452704	-0.4163597365	-0.5123909246	1.790621637	-0.6994010735	-0.2834531401	-0.7544671913	-1.074778479	-1.177835543	-0.3736918546	-0.7371016089	0.1577760342	-0.0490706973	-1.001684568	1.087030282	0.510336126	-2.121489472	-1.172302448	-0.4025694782	3.736609456	-0.8330263862	-1.155393191	0.6048444718	-0.4763820136	-0.505140572	-0.8397658084	-1.394742026	0.1700647171	-0.4409839262	-0.4026745373	-0.2460310574	0.3825683527	0.4327315469	-0.04700445084	0.2311110025	0.7692934613	-1.286186913	0.1560354649	0.459780416	0.3336729199	-0.9973520667	1.076195299	0.2784558929	0.6130001032	-0.9446244723	-0.8169174584	-0.8308572645	1.352467928	-0.8215176608	-0.4941964948	-0.7585588619	-0.2266729299	-0.2337186285	0.4826712792	-1.050573256	-1.368923133	0.004026256285	-0.4583696421	0.4468735512	-0.6823542126	0.4044011046	0.5806055128	0.5254210758	0.7248014904	-0.5993212312	0.4243716471
2.212465311	-0.3723849599	1.87700331	0.5147901224	-0.7331696525	0.412544255	0.4297463116	-0.02359040918	-1.267384877	-0.1934076432	-1.07869686	-0.3517901643	1.70644096	1.483025894	-1.008118698	-0.8652741798	0.2456908856	1.126025068	-1.709779116	0.652153181	-0.6263767475	2.707312317	0.243798429	-0.1457163669	-0.4699526047	0.08805380707	-0.992053961	1.557121369	-1.278980951	1.882389031	1.952468312	0.03775626886	-0.2229848141	-0.2800436747	0.648350939	-0.1776505203	-0.5382488122	0.9293853653	-1.826708119	2.018006776	-0.2301696837	0.8793590639	0.3576061643	-0.8678441577	0.6829034108	0.7118862576	-0.7860629409	0.161909462	0.9383224289	-0.1586880173	-1.322953884	0.08571332314	-0.5800516029	-0.926221191	1.52978094	-0.6087350684	1.419929265	-0.8111432708	-1.045344076	-0.8864646842	0.261763758	-1.092177093	1.44040185	-0.06063814822	-0.1130897404	-0.3074963264	0.5211654187	0.4323846149
-0.3037328865	0.0929954701	-1.066131052	1.769687468	0.04179164437	-0.1597451378	1.495645299	-0.5885978719	-0.5811876311	0.1295696265	-1.066065286	-0.7309703074	0.07934265143	-0.3149644041	-0.006031763248	0.31932542	-0.1694438019	0.5743062528	0.3533694314	2.560174721	-0.221848574	1.017301186	1.001598769	0.146091431	1.17410679	0.9338591371	-0.3921599544	-1.278403309	-1.505469504	2.459485766	0.7450404678	0.09541399788	-0.7620714878	0.635348848	-0.4979187209	-0.02624033382	0.3083528134	-0.08521986758	-1.431162596	-0.2763614743	0.7022428465	0.4956207307	-0.2564233113	0.04002676283	0.3982015081	0.8198916427	-1.027654389	0.01830844931	2.188029521	-0.8478802909	-1.121155163	0.536895777	1.464230211	1.397644271	0.9435539819	-0.6742946499	-0.9264119124	-0.5127523709	-0.6126018801	0.9190571211	-0.5357263709	0.1877835931	-1.176255149	-0.0768249157	0.5338720508	-0.7343205619	0.1867087177	-0.5138044305
-1.546738248	0.1733079608	-0.883622437	-1.549758778	1.906792931	1.213110077	-0.206651088	0.2103410326	0.3669637076	-0.7151364595	-1.191945492	-0.1876404424	-1.034816198	-0.001574877486	-0.1850061147	-0.5932752056	-0.5685252715	-0.4607642644	1.007253223	0.6364771858	-0.3540291657	0.6803825079	-0.9886452726	-0.3257391494	0.988132646	0.5400874897	1.824789661	-1.053384298	-2.249781247	1.360596779	-0.183966168	-0.9890326998	-0.4265486507	0.1343035573	-0.7461563379	-1.562139399	-0.3242852317	-1.603947989	-1.365772198	-0.6499532201	-0.0876099284	-0.2460714346	0.4653524793	1.114865113	0.5344652065	1.310410988	-1.086483312	-1.544710969	1.591246746	-1.022460556	-0.9442198086	0.04943981645	0.4036212944	-0.5321112479	0.03582056628	-0.6143015232	-2.664933752	-0.1617156253	-0.3546041658	-0.163816352	-0.2243838428	-0.8052009841	-1.370858742	-0.4161422748	0.5750833164	-0.1936127819	-0.2503706925	-1.357790215
0.742054078	1.173408635	1.033960268	0.1855647	0.4999595016	-0.7033698373	0.1319540559	1.028990787	1.826752738	-1.459848093	-0.8325764919	-1.380015084	1.885842876	0.6387810658	-1.191690454	-0.1813737224	0.3958186108	-0.6950444653	-0.1479507065	-1.596917419	0.1719859687	0.01876156958	-0.6055444914	-0.6769181594	-0.8298506711	-1.205230624	0.6244409676	1.61850193	-1.29935836	-0.07326665082	0.4977995274	-1.247344874	-0.950494873	-0.8291930723	-0.09261414057	-1.150002908	-0.08889812048	-0.8047882776	-1.435714513	1.029300996	-0.07200224187	0.2070151889	0.8867081657	-1.084061932	-0.770931471	-0.3404478254	-0.7325060886	-1.406199677	-0.3700114475	-1.452652204	-1.688286928	-1.842173467	-1.126717028	-1.671090415	-0.8083876589	-1.755902737	0.1825539413	-0.1028144111	-0.7297175226	-1.189284322	-1.503955068	-1.147496276	-0.7617262767	-1.236800772	-0.381558541	0.8508635089	-0.2776809565	-1.612154039
0.03190293736	-0.4279655917	1.185028131	-0.06578718812	-0.2888809262	-0.2407816556	-1.003869846	0.4218251976	-0.1306023646	-1.35318996	-0.2005746638	-0.5700670104	0.4540142415	0.3249648417	-0.4224810285	1.036010699	1.417689732	-0.20470623	-1.921728386	-1.105891436	1.119320463	-0.7145387037	-0.799040578	-0.9695349361	0.7965639494	-1.177025174	-1.446731345	-0.7057334328	-0.05447949516	-0.7109863357	-0.2469446638	-0.9241387037	-0.9174833652	0.3290510969	-0.516973205	-0.1800909513	0.4811070582	-0.01569614083	-0.5884336043	-0.2699720655	0.5964529552	1.344053932	-0.55878971	0.09194429711	-1.39361181	0.824720619	-1.451372861	-0.4629898861	-0.9373464796	-1.196207011	-1.167704531	0.2163123813	-0.2191471579	-0.1002419315	-0.7338851499	-0.1283822734	-0.4609459533	0.09594214328	-0.720236128	-0.07146670445	-1.118679314	1.491390067	0.2436803763	-0.7860405427	-0.1099798041	-0.5293620752	0.1526669666	-0.1702971523
0.7755951177	-1.644705229	-0.6899706787	0.3493152808	-1.082923186	0.3697916002	-0.9333295403	-0.8452093186	-0.6684052317	-1.487263822	-0.8830739092	0.02974398276	-0.4683631703	-1.688216531	-0.04032269815	1.508765078	-0.5731924296	-0.702309186	-1.477986638	0.5466362844	1.441843148	-0.8173992776	-0.9498450937	1.505588813	0.01348958334	-0.4035746844	-0.3779067364	-0.3385038898	-0.5147376856	-1.448903972	-0.3925589272	-0.5948924922	-0.7844737565	0.4619535286	-0.1153463742	-0.9952238203	-0.2916443833	-0.8265948029	-0.705360647	-0.1003646954	0.8644887433	0.778021142	0.5434928466	1.717733067	-0.2674734566	0.9953010346	-1.000438896	-0.2089307156	0.07811231131	-1.394582334	-1.893146637	0.6830244499	-0.1497603913	0.2024336589	-0.2565265227	0.8146692858	-0.6077015626	0.2044274702	-0.9036171875	-0.5896462191	-0.347895377	-0.5843070736	0.5351793463	-0.9601382225	0.6803410062	-0.9857472416	-1.344932221	0.2120570401
-0.893431998	-0.4640427463	-1.02910308	1.17511687	-2.01234515	-0.0833658982	0.9371578686	-0.8729207914	-0.4935554751	-1.783002797	-0.8937300223	-1.027924411	-0.5542296746	-1.237543199	-0.07362700301	0.2408691475	-1.307643902	-0.8707962768	-0.2804332262	1.952963754	0.325844881	-1.101623888	0.6708701821	-0.1114247701	0.3994348611	0.5864950958	0.2434711044	-0.8557921486	-0.881229789	-0.930398718	-0.4079446784	-0.8492838831	-0.4426498184	1.555630585	-0.2798587916	-1.054915296	0.6369031304	-1.178807878	-1.558257005	-0.9583099681	-0.02475265705	-0.2118303835	0.5859783086	0.1492349974	0.9069293087	0.608269493	-0.9287019783	0.6914016868	-0.9847608043	-0.8486060294	-1.832112894	0.5554064326	1.001299837	0.07753199802	-0.5058926876	0.3717868221	-0.47504927	0.892984912	-1.0886241	2.37445498	-1.429068035	-0.374064888	-0.2364372686	-0.5615525724	0.8150050269	-0.4975265343	-0.09008430271	0.4025169337
-1.174172655	0.6937333882	-1.165954101	-1.006289735	-0.5709351937	0.9580132116	0.520012453	-0.4574135716	-1.534498315	-1.791350618	-0.4845909281	0.04914651099	-1.717062856	-2.147665087	0.1025266925	0.5663906475	-0.5937639302	-0.6375092137	-0.5493143849	0.2790714947	0.5153963867	-0.6969176996	0.3865214254	0.8136320586	0.1185064404	0.8762838615	2.056655883	0.4355770491	-1.096192667	-0.8714463991	-0.7094011763	-0.6642033961	0.1864904835	1.773477173	-0.102727039	-1.489854207	0.1912752723	-0.0839984696	-1.162393375	-0.4226099936	-0.7941485098	-1.063492115	0.7231736922	1.779501589	0.5088781171	1.039963398	-0.09329289686	0.1135787134	-0.434683586	-0.5220888761	-1.547279128	-0.8757179263	0.7141038121	0.1854576348	0.6571536094	-0.08755582553	-2.025488547	1.784809329	-0.4993359606	1.13397675	-1.009954376	0.5198992357	1.060594286	-1.074204125	0.5204516307	0.2855228562	0.4312676976	0.1772150008
