melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117
-1.528181268	-0.4860936043	1.06013844	-0.2254823438	-0.6320211299	0.962325483	-0.5322821929	3.163472354	1.267103035	-0.9680692741	1.076752321	-1.011794752	0.7568063737	-1.701995604	0.3162791273	0.8468856239	-0.5815115085	1.673128462	0.9227189525	0.8129871828	-0.249979533	-0.2624097924	0.2639979602	-1.421781888	-0.6990151431	0.8163231098	0.1776820943	0.259207685	1.953686642	-1.551051795	0.5338807058	0.9118097335	0.1174882972	-2.216132574	0.5426372106	-1.854344417	-1.75525492	0.5260107048	-2.445023854	-0.5999976743	-1.309177443	1.145190017	-0.6387983645	0.1142264727	0.3624064242	-0.503541811	0.9236405234	-0.8807783285	1.211370442	0.3706701063	-0.8881142868	-1.097402505	0.3455934567	-0.1131179226	1.10800455	-1.261610433	-1.192113948	-0.002946748294	-0.4023934895	-0.4371662411	0.141251122	0.005411937084	-0.9049628889	-0.4122434392	-0.003914512709	-2.333455005	-1.557949872	-0.2034927012	0.2953284319	-0.2402266941	1.461103847	-1.213891551	-0.261305451	-0.056073663	0.2715112709	-1.167841924	-0.06276366689	2.490401505	-0.7805936433	0.4209880722	0.3575334145	1.389222569	-0.3361606636	1.257354857	0.3335557153	0.7754750778	-0.7134563286	-0.8546819112	0.8247708402	1.052848343	0.3140250328	-1.553773936	-1.335877039	-1.219924672	-0.3526989416	0.166351498	1.114108461	-0.7520258828	-0.5954680317	0.09970743228	1.893979361	0.3128976582	-1.113403522	1.63002822	0.8805970471	-2.269660801	0.9667319939	-0.07685989664	-0.4452265493	-0.6824933593	-0.7069882833	1.824930838	0.7429655954	1.120095333	-0.03259856086	0.3374811248	-0.9978768918	0.5867449632
-2.010280038	-0.6995457718	1.695711298	0.3684906416	-0.5882598787	1.169148286	0.5899299255	-0.1059809903	-0.009127727664	-1.96606291	0.112251597	1.09795452	0.7683703232	-1.474750726	2.516294539	0.2933704694	-0.2567211695	-0.8430326026	1.093946673	0.3208089396	-0.07327904256	-1.284997743	-1.146331965	-1.325240884	-0.6485191427	-0.08572188656	-0.371548852	0.4730121912	1.149450713	-0.4271916148	1.272470139	0.2205087316	0.9085487122	1.215750239	0.7806095159	-0.8605558009	1.574496027	0.9850516063	-1.819419776	-0.9464179038	-1.866963828	1.731866341	-0.8127219029	-0.09615528333	0.1309878905	-0.8646706696	1.942341997	-1.080746196	2.442042419	0.8523404749	2.019759323	-0.5640769315	0.119160604	0.1451125794	0.3822270801	1.923800893	-2.267154952	-0.3146056835	-0.5120313411	1.6778087	-0.4449694863	-0.3354788294	1.292805229	-2.335625291	-0.7404015006	-1.867171789	-1.824897517	1.930394221	0.4249380526	-1.44813056	1.326824348	-1.669374885	-0.7082724718	-1.05627103	-0.6367290134	-0.5274265227	-0.5049872699	2.026093484	-1.05025167	0.7192405088	0.9673467161	-0.4008136728	-0.374367956	-0.1086681549	0.1897981041	0.09308749237	0.4667028711	-1.628659046	1.254360972	-0.7037671045	-0.3101099963	0.3329040654	-1.311638201	-1.578908713	-0.9398005264	0.2546047136	0.7292873892	0.03876069492	-1.13551641	-1.361254975	-1.334779231	0.3417895703	-1.262813668	0.1592058272	-0.3680638998	-1.851792621	-1.254569721	-0.7720611428	-0.834597459	-0.7096918873	-0.9816335036	0.2592713091	0.6244259855	-0.8563693488	0.8045447617	-0.1759181134	-2.337167743	0.8474005753
-1.732220704	-0.9536629441	0.3505944792	-1.33964548	-0.04861954225	0.7676815156	-0.4636408564	1.715607396	-0.113191901	-1.446468686	-0.9161728833	1.348395588	0.9628586085	1.680989126	0.9620382624	-0.1506690537	-1.06899599	0.3022685809	-0.3831965108	0.4092548366	-0.6410463903	-0.9557677225	-1.171713991	-1.45742564	0.4544341861	1.117981543	-0.8878254576	1.642638924	0.9926479416	-1.140439797	-0.735389319	-1.200424734	0.7178505723	0.8296673941	-0.3603353862	-0.2595921316	0.2161197652	-1.088698422	-1.213162354	0.8122408971	-0.003411838389	0.2823264165	-0.3211170551	0.466034093	0.395337228	-1.985101885	1.728324042	0.8327854193	2.704761637	-0.8694504428	0.008386607066	0.3093268793	-0.4857745664	-0.347352112	0.4665234328	0.5113223215	-1.713137167	-0.106513551	0.7220914141	-0.9960955828	-0.7655517209	-0.8515932431	1.644641953	-0.6431796127	0.2575801475	-1.043895859	1.41149791	-0.6672633413	0.7045421474	-0.7210385432	1.103967464	-1.495925304	-0.5583809011	0.3044409932	-0.3737017706	0.3936036152	-0.6466189804	0.8774836337	0.2261578615	1.079048983	-1.650740889	0.1670148727	-0.8903665081	-0.1876965714	-0.3210126196	-0.3299960601	0.9693336958	-0.403072712	0.3294938712	-1.134939928	0.3994399645	-0.5199083994	-2.041485689	-0.5358351387	1.014165197	-0.3681514759	1.465527193	0.7150596297	0.5747092853	-1.507973723	-1.166145245	0.214320348	0.0968056638	0.2651519681	-1.216354777	0.7958025991	-1.633590543	0.1636442694	0.5700381928	-1.132646543	-0.3292477628	0.1805369848	2.229490096	-0.2636671988	2.863933834	-0.4012619128	-1.604067381	-1.519207074
-1.395696414	-0.4055013722	-1.00152695	-1.834308901	1.428385337	-0.2877001127	0.6062701798	1.2695598	0.2198302061	-1.443596327	1.059132336	-0.01546973793	0.1649492438	1.006749966	0.1697886317	0.13063735	-1.840404268	-0.2838491429	1.864222451	0.3697158217	-0.7820841268	0.3480780291	-1.254617805	-0.8013298804	1.672886648	-0.4192411762	-0.8145254728	1.88310539	0.8242926859	-1.199828952	-0.8811747066	-1.137872742	0.2842809812	-0.5091265478	-1.513446754	0.1068767537	-0.7921644033	-0.03132658561	-0.6575792285	-0.5419246305	-0.4746206672	0.1702523356	0.02257146904	-0.1582801168	0.3796121999	-1.878552359	1.040890102	-0.1203936508	2.431062996	-0.6344666739	-0.5002318276	0.6202924049	1.161522632	0.47316411	-0.4402929471	-0.6757045215	0.1909663073	0.03814689307	0.9245924038	-0.1967144501	-1.85566386	-0.09390727394	0.2058680074	1.540503202	0.1842864318	-0.6975899727	0.5314403231	-0.05561831144	2.297057945	-0.8965142126	0.2359447073	0.4739603602	0.9443065436	1.487163408	0.4070752344	-0.4816222351	0.8266740584	0.7096264696	0.1832261178	1.0398662	-2.674681791	-1.415991483	-0.1884491001	-0.591329789	-0.4891287662	0.06320055118	-0.07867317304	-0.2118464431	-0.4121492879	-0.5083852503	-0.2290367088	-2.168837176	-0.4638032569	-1.309365479	1.804272124	-0.2622267516	1.650179538	1.388379506	-0.4125028626	-0.2497230674	-1.83684731	-0.07302608951	-1.190846239	-0.9490023967	-0.7843799189	0.04458442513	-1.107608544	0.3918584974	0.1504090015	0.7213913815	0.05357288966	0.3935878186	0.08097063382	0.3389053619	2.558266221	-1.050718389	-1.644409614	-0.1875614462
-2.480606808	-0.7905709616	0.3855786584	-0.9768678447	-0.5144012994	-0.390765827	0.4302556899	0.3791396955	0.004685779095	-1.056562396	-0.744131062	-0.09680095368	0.8100320917	1.050271187	2.779843545	0.8478052307	-1.648790649	1.163140399	0.8402358275	-0.09331615209	-0.5040425498	0.6376832003	-0.6926091754	-0.6804801213	1.307914561	1.78901023	-0.7454352986	1.58531849	-0.7160204848	-0.05373814928	1.555710918	-1.131522808	0.01244073628	1.489459238	0.3538364388	-0.2562626869	2.212809278	-0.6095719482	-0.5829619241	-0.7922421735	-1.251556342	-0.8709291735	0.1965678028	0.7934465783	1.129636436	-1.430878817	1.253795572	0.100847436	0.2612056661	0.9325966048	0.1065477361	0.3288053225	0.5144539781	1.886364819	0.2428555064	2.119573751	1.954179698	-0.09869437641	1.152156044	0.1620844488	-2.13315046	0.9022439817	-0.6479901526	-0.2380146037	0.1693170131	-0.7231754363	-0.1067791811	-0.2340289987	1.252939553	-1.641234722	0.2345572646	2.203832636	0.6591869818	-1.72838286	-1.296994654	-0.6294920368	-0.6952167797	-0.1034688247	0.5520217631	0.4942241227	1.748131291	-0.9822064356	2.068749088	1.183474743	0.9420707562	-0.0114708024	-1.0036746	-0.6204720799	-1.552422245	-0.12690471	-1.379880845	-1.394133616	1.344672617	-0.1176564138	-0.1889465045	1.980952968	1.05004744	1.759318119	0.1131329825	1.870484466	-2.413450633	0.416936492	0.4786886593	-0.6933847498	-0.8007851031	0.4932591154	-0.6916303761	2.69882868	0.3799902577	2.103391978	-0.8888099778	1.656575874	1.073625772	0.06945035311	2.181501166	-0.6398199471	-0.05465288374	0.465992352
-1.742102872	-0.1512461406	-0.7398410286	-1.051709218	0.3702866787	-0.2023960012	0.8231396033	2.163352078	-0.9943452287	-0.5997391101	0.4294765751	0.475175673	1.83715669	0.2197162144	0.8164534611	1.462228651	0.5623438182	1.81886691	1.266748699	-0.5381203361	-0.5922188206	1.526494765	0.828910898	-1.008130114	1.241552974	1.660284951	-1.3367134	0.8907948226	-0.6525402182	0.5699659842	-0.7853051485	-0.5932227967	0.6441120527	-0.6163325091	-0.1144555686	0.210565744	-0.330421793	-0.3075447265	-1.556205794	-0.9258435318	-0.5436958968	-1.269265475	-0.2049387244	1.749918931	1.371589283	-1.15005572	1.465728716	-0.09006556613	-1.386970847	1.333812772	-1.368966411	0.1875297232	1.121089684	2.062161934	0.4138924241	0.6031582896	2.943039712	0.9792941169	1.292005986	-0.03648359104	1.691830376	1.008010828	-0.434462718	1.263054963	0.09358781371	-1.420570265	-1.330491826	-0.3838384181	-2.718340078	-0.3032605502	1.243322213	1.839355756	0.3435566254	-0.6539473984	-0.500756583	-0.9848915264	-0.3929571406	-0.452997471	0.2371873265	0.5502385877	0.3898317034	-0.6331723283	0.5613647707	2.142298271	-0.6579427193	-0.4279119451	-0.6643390395	0.2937873643	-1.217520389	-0.4893425589	-0.2474812968	-2.782556617	2.459500533	-0.8156970213	0.338984138	0.8462404936	0.7579207328	1.145653486	-0.3809867469	-0.1753462376	-0.8522598781	0.1213221327	1.027364554	1.193727782	-0.9574835929	0.1135231064	-0.6970191254	-0.1605808492	1.498698907	0.6016089996	-0.6984043985	1.145916871	1.953816701	0.5236141355	-0.1496012142	-0.01843099439	0.3859900797	-1.32815994
-1.751812533	1.07753483	-0.5052429896	2.081862733	0.2656432693	-0.159515211	-0.756259101	0.3088363439	0.3404730535	-1.197885094	-0.4954476324	-0.465868134	1.493860656	-0.7779435418	1.116540547	0.377742481	1.267481039	0.05836060308	1.080709849	-1.439857378	-0.1037483781	0.19969116	2.850553918	-1.466753941	-0.6140790983	1.447050367	-1.332624852	0.827062381	-1.150325862	-0.7694168197	0.7179384802	-0.2434294757	1.222096573	0.556267921	-0.4517866741	0.2538402652	-0.134291918	1.999873811	-0.8791864813	-0.8167559138	-0.5384823737	-0.07091905048	-1.400026546	1.240648121	1.380326124	-0.9694927186	1.208338	-1.353442839	0.3247956526	1.724094183	-1.459114134	-1.274429521	0.3975163925	0.3560932286	-0.4677545374	1.010016159	1.479479471	1.263279161	-0.1276005456	-0.5032686878	0.07614535495	0.2408233548	0.60262407	-0.8617240655	-0.6891626143	-0.2320492915	-0.5211794691	0.8690176915	-1.183469207	-0.5828328476	1.61751874	0.4567086633	-1.885224539	-1.6052788	-0.514838296	-1.342995178	-0.06925739138	-0.8597313382	-0.3509337814	-0.5219655542	0.3590851245	-0.6418451845	-1.284219399	1.797035526	-0.05782613512	0.7704876159	-0.3783946596	-0.9891494762	2.303889024	-1.763776775	-2.006690665	-1.312424155	0.2580000184	-1.82815384	0.723990817	0.6224217786	0.461403048	0.7707508394	0.4209421295	0.03167021249	-0.02449332974	-1.20466839	0.0808153521	-1.838495657	0.1406868526	-1.25529747	0.3808078331	-2.249389793	0.2535698134	-0.2800867493	-0.9642304332	0.8584864062	-0.03602458273	0.2072647233	-1.419649877	1.082166571	-0.5646152995	-0.4527203902
-1.000121925	-0.1285741027	1.188076461	0.4020239575	0.8006320738	0.5221352232	-0.8163241369	0.6893138906	1.478229597	-1.415980274	0.115392609	-1.522811137	1.295893613	-1.419661253	-0.7547815896	-0.3366677307	-0.2187647047	-0.5981442059	-0.2870634297	-1.611734572	-0.6268574196	-0.3574039053	0.7048688145	-1.567922863	-1.809703563	0.5253203014	-1.273676187	0.8312035572	-0.2950432034	-1.562202252	1.793832143	1.017635263	1.296867225	-0.6193467889	0.9174499116	-0.4622779458	-0.4690552134	0.1371706147	0.3211403428	0.573288342	-0.4165464785	0.9650709867	-1.139546661	-1.216215685	1.168541008	-0.9218692624	0.492904741	-1.041359481	0.4392490405	1.507271833	0.3002935751	-2.587723589	-1.214583581	-0.5604509926	-0.8754742402	1.110233823	-0.01824001725	1.000206274	-0.462779913	-0.7810872225	0.08449182882	-1.001433015	0.5299712404	-0.580490037	-1.165387306	-0.4132078305	0.4771596458	0.6996390851	0.8296661555	0.6557947273	0.9604072227	-0.1345754278	-0.7788616541	-0.1863716687	-1.681370113	-1.194083099	0.5927402163	-1.111065529	0.2982142235	-0.1225015581	0.3578416385	0.3194576585	-2.009939907	0.6568042868	-0.04121457116	1.520079323	-0.4408337498	-0.2033830379	0.5997632019	0.3544195584	-1.666030849	-1.352719519	-1.325341254	-1.809637565	1.139248913	0.6655415504	1.155537344	0.801704181	-0.9896361234	0.3644070711	0.2299334669	-0.8345548254	1.551856022	-0.0677645816	0.08823329155	-0.402390325	0.9333859028	-0.6475742974	0.1092540567	-0.6008032253	-0.8034790587	-0.2043602617	-0.8508313377	-0.003725909291	-1.102502901	1.637238126	0.5037939477	0.4685988412
-1.029910191	-1.102810824	1.205242031	0.1148449483	0.1147038571	1.243938974	-0.6447764071	0.3225332927	-0.09849808807	-0.803907604	-0.5725985991	0.3903021674	1.303958371	-1.225540789	1.627193628	-0.251404912	-0.7427713637	-0.3001886586	-0.5109918148	-1.536768159	-0.4974203062	-2.015671908	-1.057833334	-1.452975108	-0.8045634651	1.626859257	-0.210912976	0.2894069466	0.07758562581	-0.290986686	0.5912157746	0.2827977887	1.123104743	2.147907031	0.8728492198	0.01326436001	0.04888248166	0.3687054689	-1.105605579	-0.3723714527	-0.2904723121	0.8497401014	1.183239777	-1.054629758	0.4515775539	-1.436049755	-0.2639337249	-1.168895423	0.01501479593	0.539271608	0.1375967733	-1.810956062	-0.03438406969	-1.29587904	-1.28304043	0.09581705372	-0.431460169	0.3195240575	-0.5338694358	-0.06612726238	-0.2826414154	-0.2688666153	-0.06151122837	-1.171253102	-0.7752856533	-1.157673382	-0.8039283957	1.687432283	-0.5008741884	1.085165097	0.3873246165	0.277558588	0.04997717766	0.3096093331	-0.3913496566	-1.220415834	0.4102568148	-1.196107005	-0.4139645528	0.3608886387	0.4253304015	0.2920420021	-1.691513043	-0.4189149188	-1.33184061	1.652023261	1.328534045	-1.477746407	-0.09807908798	0.5446111928	-1.473166131	-0.41144867	-0.7082996557	-0.8484069702	0.07700766204	-0.6269324666	1.236594046	0.286218834	-0.0583739483	0.9552608296	-1.58445035	0.1482329455	0.9956890669	-0.08776811111	-1.112607052	-0.6389269295	-0.6043700296	0.03492041683	-0.5036121797	-0.3611805713	-1.18807437	-0.2808622628	-0.9559145986	-0.4225087706	-0.4374809769	1.148766327	-0.3398043552	0.4402836667
-0.5138933521	-0.2572423398	1.486480472	-0.6957389552	1.571313051	0.9177560635	0.3661226413	0.3345894799	-0.2514759602	-1.320029647	-1.219176749	1.497515646	0.08342748783	1.870497947	-0.7148500282	0.2608072069	-1.234665232	-1.250653746	-0.2663261602	-1.241190358	-0.6945961534	-0.3350424073	-0.4757621408	-1.291803988	0.1539106455	0.0409892915	0.07105483768	-0.8324481221	-0.0105593291	-0.7270664544	0.7038301748	-0.3855217582	0.452112858	1.291854678	-0.351689045	1.040045177	0.3647376268	0.0778528582	-0.4872787423	0.4077508239	-0.2149027825	0.621837249	1.552999978	-0.2664136378	-0.505614368	-2.574328563	-0.8264890004	-0.8904131304	-1.005969293	-0.6881530575	0.4825274205	-1.775116514	-0.7766031996	-1.882616693	-1.669115528	-0.6618008213	-0.8259216855	-0.5020425911	-0.3345083887	-0.3833410051	-0.9214102748	0.4522645877	-0.06465890746	-0.1568255758	-0.437914522	-1.03539267	2.4181989	0.3724151481	0.3381175119	0.1325565871	-0.2116992917	-0.301205898	-0.09808420267	0.833392058	-0.2781733233	0.06438295993	0.3905762119	-1.379375439	-1.21439041	-0.09916759845	-1.650659115	-0.574782575	-1.990941775	-0.6478580928	-2.140932003	0.6033350132	1.925132107	-0.2980018654	-0.6777593407	1.185811278	-1.749147243	-0.7075684339	-0.3313166943	-1.802228169	0.8829053877	-0.4040919444	1.123501079	0.3133181339	0.8348384664	-0.9962197084	0.2747411196	-0.7373859455	0.685661933	0.04175888349	-0.6467320942	0.1800879841	-0.3047446014	0.1462729686	-0.1603519568	-0.1767348371	-0.0001306111261	0.1996210525	-1.898809694	-0.04223079725	0.6674821579	0.6576731181	-0.7332964302	0.712983994
-0.3518003203	-0.5283250373	-0.2827532671	-1.172266677	0.4823034684	-0.01646414286	0.6704115009	0.5040542808	-0.6037381782	-0.7486769126	-1.420840116	0.08006881058	-1.280976722	1.288097692	1.033088497	0.4830436338	-1.909189954	-0.497612703	-0.6145376332	-1.63636379	-0.7635904153	1.597717887	-0.7146134972	-1.398620765	0.4582278905	1.307983364	-0.4143599741	-2.029866509	-1.039215408	-0.2721561115	0.01571310193	-1.085434157	-0.5769753104	0.8509913051	-0.9930989581	0.7130166422	0.2830036376	8.335376237e-05	0.678907981	-0.04272798931	-0.4013223871	-1.373785171	1.708215999	-1.411656956	-2.173372977	-3.197688616	-1.345520503	-0.2348074876	-1.769003047	-0.8755605959	0.1003500171	-2.292953526	-0.006172397108	-1.429964817	-2.647023596	-0.377574036	-1.659797702	-1.209152498	-1.111457478	-0.562733526	-1.531420533	1.030952423	0.4656076072	1.942109973	-1.071575969	-0.378886192	0.7446997577	-0.2467709135	1.051466387	-1.077296077	-1.426834857	-0.8677127786	-1.241264371	0.3367457827	-0.232500402	-0.6101551511	0.2416417396	-0.9106951349	-0.9196660051	0.1513935311	1.030635456	-0.9675352119	-1.113032638	0.5646897907	-1.294025027	0.05033890613	0.9720922934	0.05691346298	-0.9914565357	-0.07157128927	-1.595495472	-1.904509903	-0.00688241865	-0.264804525	0.4088745014	-1.005109259	1.164200132	-0.5781763697	1.557100898	-0.6434397894	-0.2770874805	-1.161234523	0.1887688653	-0.4395522698	0.8827668861	0.2437576514	-0.2245493524	-0.3362929302	-0.4279349717	-0.1602341988	0.5366961793	0.3572315042	-0.8808307642	0.5942804822	-0.583326423	-0.4784624097	-0.7951687352	-0.1420814303
0.06741906055	-0.1017398762	-0.8775850687	-1.042576815	1.675408548	-0.004439962797	1.316479439	0.4785032901	-2.116052718	-0.815544143	0.7017897215	-0.9564507776	-1.311447298	0.5364933984	-0.4636848397	0.6256028759	-1.066819887	-1.48744347	-0.4007439643	-1.19253585	-1.111417033	1.41089694	-0.5695742254	-1.32066242	0.9986691929	0.2221404269	-0.4405417458	-1.507377147	-1.157258337	0.4405819333	-1.24145435	-1.097996499	-0.833272406	0.5510111399	-0.2939593228	0.6509277449	0.1994268982	-0.5382184568	0.389111656	0.04980531367	-0.1734265314	-0.5230628462	1.055327602	-1.541594071	-2.502097564	-2.831000899	-1.362740588	-0.8782596242	-0.6765493282	-0.4002125199	-0.6212631021	-0.5404463747	0.4465375881	-1.137974968	-3.451149441	-0.1345398408	-2.097909782	-0.1609070966	-1.023405006	-0.4748677013	1.179373694	1.054771708	2.379107827	1.725448853	-0.5378443475	-0.006699336734	-0.2007285643	0.5317982196	-0.6628836008	-0.6490019783	-0.6585098695	-0.570996698	-1.269943074	1.120695381	-0.7570434912	0.5242846618	-0.7708540148	-0.1024347007	-0.9399982453	-1.290781528	-0.2239061369	-1.698040861	-1.242272608	1.055169856	-0.6316577403	0.08405206673	-0.05259922421	0.5211016508	-2.06837469	-0.4390196795	-1.218926647	-1.54594717	0.264692504	-0.8658963524	0.6418037371	-1.133650825	0.5179284165	-1.861243573	0.358525595	-0.6686029027	-1.087577519	-0.6690885332	-0.2606100892	0.2120053432	0.1192059118	0.03465198874	0.001669274563	0.03970445276	1.336072009	-0.3995338723	1.758809776	0.004539690024	-0.07529669331	0.3335744036	-0.8622228553	-0.4014471981	-0.5680906941	0.2828277067
-0.4642445758	2.032218962	-0.8168250829	-0.229267581	0.5361429697	-0.9390395819	0.9719034261	-0.4399833096	-1.595619713	-0.9486596027	-1.215858356	-0.2577392599	-0.969414901	-0.6931794148	0.8594397319	-0.4836412319	0.1402827183	-1.985122594	-1.544649756	-1.083003012	-1.158744554	-0.4958447621	-0.4297603647	-1.258584198	0.9946457709	0.8415986608	0.3330003312	-0.4778173836	-1.771689388	0.679304574	-0.2659412758	-0.8183389742	-0.7277143463	0.9584794096	0.7603688095	-0.05103289847	0.5154264652	-1.579128456	0.5425071601	0.1393493112	-0.2857943049	0.1374347133	0.4882301176	-0.7158595842	-2.035695292	-1.724540809	-1.171932451	-0.7383363524	-0.5382883291	0.5489864011	0.5765808593	-0.0279508156	0.7906228087	-0.5783951128	-3.391465925	0.2438704155	-2.066210462	-0.1029732884	-1.467990582	0.4371958534	0.9563352136	0.4896095118	1.904490182	0.6476924308	-0.6594999205	0.1317376464	0.4955471704	0.9980370484	0.2187487145	-0.7612270314	-0.4473369803	0.1952760262	-1.49827226	-0.4361258373	0.1624463068	-0.6018808799	-0.2930894395	-1.320423538	0.3427763422	-0.9221716228	0.483753004	-0.951649516	0.1652962024	0.0666404423	-1.256188994	0.2838296227	-0.9877538784	0.1830268201	-0.8010278903	-1.844859722	-1.883328159	-0.4186667696	0.2559210384	-0.9296831736	-0.1795377027	-0.04913421926	0.4444571241	-1.60737386	0.6481589441	-0.3386432924	-0.6901650713	-0.3758678575	-0.7967657948	-0.5966123586	-0.2861031335	-0.642684857	0.2847449106	0.5033304524	-0.1995232818	-0.08073438243	1.798531269	-0.539002589	0.1603664237	-0.975494724	-0.2913731361	0.5324365022	-0.8266761265	-0.8458214079
0.1504704153	-0.3883670266	0.1401976682	1.349485259	1.322145363	-1.942867446	-0.8793542505	0.3540939653	-0.1093510802	-0.1914218396	-1.012731508	-0.2635530013	-0.5494930651	-0.6158119917	-1.144057055	-0.5431359751	0.1811117657	-2.131462334	-1.880700581	-0.5459118434	-1.342560544	-0.9820754548	0.934627951	-0.9732314588	0.6266056461	-0.213167264	0.3213587304	-1.164225333	-1.503513701	0.5957911292	-0.9529351276	0.3363482989	-0.1579866496	-1.746087437	-0.7043832575	-0.4208282852	-0.3394916666	-0.3198232121	1.018791	0.8887438194	0.3812215508	0.1679747967	-0.6118357596	-0.3813235674	-0.9725930814	-0.1445508972	-0.8559305657	0.2203487466	-0.2441317874	0.210329358	-1.524323168	-0.05389597802	0.07052067217	-0.1699282437	-2.807403841	-0.3460008967	-1.565891135	-0.18181814	-0.7182709715	-0.7449202924	0.923428103	0.3893559239	-0.1166270678	0.2996174574	1.379990896	-0.1017018295	-0.8057146823	0.5521552567	1.02769307	0.8840255713	-0.3285224593	0.7371383803	-0.827658376	0.7271698256	0.8091688106	-0.3184670784	0.2557481638	-1.723822031	0.4744078069	0.2308976351	0.265154412	0.8362212903	0.5163630762	-0.6014854026	-1.767542513	-0.1859815349	0.007966208234	0.5082287245	-0.9570341072	-0.4654866005	-0.4485481758	-0.249470998	1.268633088	-0.4745245497	0.2917891669	-0.5151773652	1.460683175	-1.854214571	-0.6410179477	-0.106468228	1.316223909	1.580724017	0.1088445491	0.1569950145	-0.9102459652	-0.545565598	0.4487668172	0.1415205733	-0.499124492	-0.4090811221	0.9145445253	-0.6369817797	-1.491959158	-0.126375394	0.3958029541	0.9429834352	-1.451085088	-0.942669175
0.018245034	-1.190958655	1.359008255	0.6860049939	0.5728650352	-0.1511354979	-0.8392797602	0.4686891448	-0.01668907908	0.2277044637	-0.970781839	-1.054199099	-0.1086646674	-0.05672966796	1.100109825	-0.3244184538	-0.1976597615	-1.667662245	-0.9611949602	-1.07004583	-1.024455671	-2.078558839	-0.5780853812	-0.2886053915	0.08045435503	1.630659372	-0.0584610356	-1.984107418	-1.790863399	-0.03145506845	1.514394409	0.3644968649	-0.6048995829	-1.971606741	2.104394705	-0.8746529033	-1.019538558	0.4354057232	-0.1762434554	0.5050684868	1.147494657	0.7205198095	0.08078764912	-0.004620050334	-0.1385278783	0.2504076637	-1.025739149	-0.4004513456	0.5853465306	-0.3839280616	0.05176323409	0.03272594863	0.2687778162	-0.007062721219	-2.532356487	-0.01552457415	-0.2794465733	-0.4567958403	-1.156620375	0.2614212615	-0.03514816358	-0.02691722783	-1.224438901	-0.2057606025	1.400867755	-0.7654405112	-0.5228715516	-0.2643109742	0.6798190805	0.03503254853	-0.7681736028	0.6475578782	-1.330617689	0.2313003798	0.4697249831	-0.39288891	-0.8599045655	-0.9851016776	0.280591256	1.080754631	0.4689049712	1.316863271	1.873035441	0.2728968732	0.02921083149	0.02140970008	-0.08677634873	-0.496537119	0.06674989413	0.5915673778	-0.5954305667	-0.7440560797	1.579988791	0.01063000007	0.6619111475	-0.1672161813	1.680244982	-1.635661946	-0.3512611309	1.194280723	-0.0238543832	0.1877973726	0.0465315708	0.03345801887	0.2865278983	-0.42722556	-0.7205412491	0.565370706	0.3647489861	-0.6031462631	0.2757341154	-0.7947785198	-1.399201586	1.198123343	0.635736742	0.5414429358	-1.685961781	-1.167769633
