melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083
-0.4211999112	0.1164987541	0.9943614817	0.8228871059	0.2586673571	-0.006508190502	-1.082318804	1.022768455	-1.492462852	0.6027544331	-0.5952850485	-1.525299318	0.2899355282	-0.5447670618	1.747708307	-1.210229848	0.1081345015	1.366754204	3.361370066	-0.9344717312	-0.2144964298	0.09494607308	-1.223036079	-0.729818299	-0.6716928809	0.4891200096	-1.234307896	-0.2207487149	3.059434623	2.231414047	-1.60269772	2.620966736	1.058487564	0.8011766919	-1.78677557	0.9684643129	0.4847140979	-1.044053584	-0.8670121229	-2.225164257	1.358932376	2.428079821	0.1872437808	0.48006867	-1.089333323	1.390380738	0.06837814534	0.05850716391	-0.07445742054	0.9344065378	-0.2824187084	-0.5458824046	-2.855681262	-0.7229194525	1.393567202	-0.432261601	1.735089306	1.048317882	3.283579987	-0.3084090607	-1.736713719	1.319360281	-0.1947213608	0.3994623869	0.4446847217	0.7954157552	-1.568036263	-1.351404133	-1.619644937	2.19024717	-0.1182952539	-0.2167123007	1.592879719	0.02112191425	-0.5880519868	1.609576993	-0.05724307226	-0.8571871236	1.00763828	1.771482304	0.0262932386	-0.1046095809	1.5224585	-0.5164417278
-0.7302322768	0.4887977444	1.799059764	2.037514251	0.4914630273	-0.500002714	-0.5606874016	0.4000307388	-1.741924893	0.4718687428	-0.1861892088	-1.549355225	-0.2442776962	-0.379980099	1.621716755	-1.764779959	-0.5821118046	1.429115308	2.427528461	-0.3970336291	0.3560914288	-0.6729464917	-0.1939858923	0.3510571682	-0.4988607319	-0.5304084728	-0.5550306397	-0.3248022371	1.993316118	0.6538791719	-1.152280114	2.61853458	0.07349411024	1.00232631	-1.328016784	0.1987908674	1.132161036	-0.8268548812	-0.8931088075	-1.75994393	0.2253094556	2.315207801	0.5250369277	0.8325738146	-0.5585738197	-0.1821025712	-0.2483324724	0.1025332444	0.05632275001	0.8938384867	-0.08270832931	-1.016389742	-2.327599805	-0.494061619	0.9601836202	-1.488072968	1.612562098	0.517205588	1.929503199	0.4518775244	-1.811297692	0.8396836595	0.8561851639	-0.1121681941	0.4764128238	0.782268439	-1.063849093	-1.962826262	-0.9930015775	1.803346825	-0.04237710277	-0.5328115066	0.5253954718	-0.3558260099	0.2575585282	0.3943944103	-0.3393467069	-1.458853743	0.2201550459	1.254532434	0.6057462219	-0.3431576055	0.3138237023	-0.4108894149
-0.2913897565	0.3685865231	0.9866312427	1.605867236	0.3865634127	-0.3759738438	0.2544078308	0.3183358626	-1.853354927	0.9945817808	-0.5417793773	-0.6679320782	-0.2370758674	-0.5260397704	1.30106622	-0.8496657372	0.8134335797	1.450899355	0.5668661709	-0.3508669026	0.03922441539	0.5309857275	-0.9124783096	-0.2086014416	-0.4776036359	0.6373357992	-0.583478861	-0.1336716351	1.383099091	-0.09898805472	-0.8566043458	1.953088076	0.9778673015	1.071761648	0.38848587	-0.025767395	0.3192561608	-1.322232121	0.2009407085	-1.021625319	0.8839322622	1.572764435	-0.2532663791	0.1988747918	-0.4158069536	1.275204766	-0.6933908677	-0.1680783373	0.9422567193	0.3237943475	0.145977603	-0.969433256	-0.9143494886	-0.5091210053	1.087917411	-0.8285494082	0.9721625487	1.264375218	1.045765357	0.5053570037	-0.1020809323	-0.3307277555	0.9738160446	0.04080512263	0.734650183	0.632913695	1.079885277	-1.09890918	-0.8293168167	1.694490636	0.2479861926	0.2279550177	0.5603044792	0.1908859236	0.1304045655	2.003250195	0.1182150403	-0.2243144856	0.6478164344	0.4858482643	0.9885016856	-0.008123509034	0.290260931	0.1414439649
-0.4332620404	0.3677451426	2.004866148	0.8428981455	0.7531553786	-0.2042871366	0.7950413666	-0.01200898176	-1.880739372	0.848684571	-0.377458807	-1.047727081	-0.001514746397	-0.4333981426	0.9155137353	-0.4298707953	0.257877807	1.56140511	-0.4472220016	-0.1748265235	0.7908768441	-0.254827092	0.2569714876	0.5098477658	-0.1088948877	-0.8407736562	-0.8197670914	-0.2719734153	0.7118091607	0.514883141	-0.8477361261	1.50863146	0.7693225711	0.9331376794	1.177655021	-0.2131323784	-0.09208719685	-1.126697545	0.3382781479	-0.9806852547	0.0788894129	1.201025041	-0.0676779422	0.226221481	-0.04642985959	0.7409390321	-0.5872650309	0.2182226667	1.654124014	-0.3356801082	-0.2342763798	-0.9219990088	0.05280529983	0.05876154926	0.1796583928	-0.9917577692	-0.8175538267	0.8731398648	0.09702585496	-0.04783693121	0.3337638771	-0.8230589208	0.03582965231	-0.07250275732	0.3608300044	0.9804529654	-0.521471308	-1.484653844	-0.04181550579	1.598531247	0.0008234442034	-0.8321766476	-0.6235586623	-0.4629854526	-0.01665305068	1.654278704	-0.6702636725	0.05680724966	0.01998099939	0.2515902145	0.3153002514	0.1554570552	-0.7836835759	0.6340359536
-1.375080111	0.7339780371	1.954892125	0.09049395713	0.8226135601	0.1081175588	0.9679679091	-0.03762559168	-1.763470439	0.5484580403	-0.2970256384	-1.709514703	-0.1150976745	-0.62727029	0.9355858077	-0.1203044571	-0.7683207578	1.165622607	-0.7189173432	-0.3173337937	0.4919619109	-0.1666157819	-0.5778468983	-0.1919790188	-0.2679463682	0.1849574991	-0.4531519735	0.007296893808	0.03848697071	-0.3535118475	-1.055252168	0.9749073581	0.07965523009	0.4631519614	0.944467319	-0.6322175731	0.02051750847	-0.1660068219	0.1707244165	-1.485433192	-0.430440596	-0.01681691223	-0.05649299632	0.01242608106	-0.2353273856	0.3166018926	-0.05024961484	0.5834176367	1.093187506	-1.032879339	-0.5924749297	0.3033561634	-0.3093309606	0.06740598822	0.4032187751	-1.192063087	-2.156219506	0.4711935001	-0.9542437793	-1.038740696	0.4856350919	-0.966434418	0.08967858453	1.190516602	0.4829306398	-0.1752476687	0.6894483386	-0.8051749838	1.45213169	1.312432144	0.3156200483	-0.4329283576	-1.0093236	-0.1733513788	0.6713989218	0.8632325137	-0.8344578314	1.39819855	1.097123992	1.451780142	-0.1555821139	-0.2780890192	-0.2043193567	0.5450490375
-0.7722610646	1.857359927	0.4868113791	-1.076933292	-0.1034829914	0.3084745259	0.8850604556	0.141836599	-1.745637604	0.05155553614	-0.8442735114	-1.624135327	-0.2961207097	-0.3528560121	0.3761729228	-0.4740003425	-0.05559036947	0.3757432193	-0.6319635004	-0.5004385118	-0.1312924172	-0.4850577802	0.6461371738	0.2099941069	-0.2705272303	-0.9436342654	-0.8732076112	-0.3240909574	-0.1986767474	-0.5486559248	-1.206902598	0.3866874682	-0.6504324014	-0.3634947058	0.02587839425	-0.4828320617	0.1891014044	0.2284244107	0.6733817907	-1.35739761	-0.08490895391	-0.4430811747	0.2943985378	0.05004731657	1.568834664	-0.6763159325	0.6253729259	0.4026729317	0.06997021141	-1.042959735	-0.3387318643	-0.8884235744	0.6861155223	0.3936744236	-0.2119181591	-1.491864963	-1.881706292	-0.1652400966	-1.081457713	-1.342312602	0.1993795448	-0.2690185728	0.498717392	0.4611958148	-0.6743303343	-0.2472865622	-1.188204865	-1.263282355	1.458115884	0.2812893266	-0.3642059664	-0.8618501725	-0.9745316917	-0.2881837351	-0.2581890887	1.591648656	-0.5895260413	1.693345788	-0.519269566	0.3347918961	-0.1661463299	-0.6619510389	-0.2261263325	0.2883527246
-0.9201002275	2.007804018	0.3462292761	-0.3775370393	-0.1839101945	0.6879318359	0.3197472286	-0.5623218271	-1.993794033	-0.02857730581	-1.012863362	-1.181029465	-0.4159377704	-0.720712778	0.5600297084	-0.1941004183	0.153631051	-0.3002285418	-0.8267982964	-0.1699175008	0.03541050277	-0.8481700221	-0.127229657	0.03263606967	-0.1127857725	0.2077154766	-1.24272179	-0.5613953793	-0.7811797166	-1.328226593	-1.542900225	-1.035438134	-0.7334776936	-1.116496136	0.3347923903	-0.3900014474	-0.2723117357	-0.7259221864	-0.717703416	-0.8504838006	0.2561130667	-1.028412989	1.016583313	0.1522773708	0.306880107	-0.329802705	0.3041689209	0.5334752078	-0.7097405391	-1.224805532	-0.255470218	0.1829384249	0.6694096002	0.1683401369	-0.3224016447	-1.28004485	-0.09591689616	-0.3042172641	-1.47770457	-1.018358574	0.3396681817	-0.136224776	-0.2008336985	0.6838915777	-0.8407089928	0.4171584694	0.6961067783	-0.1834120122	1.525961273	0.2652355637	0.2608881167	0.07728233313	-0.4532437057	0.5581042682	0.742067376	0.4155326917	-0.2916390658	1.307499292	-0.627903764	0.1206339612	-0.3321951375	-0.6612103582	-0.1548157027	0.4816185055
-0.9932078933	0.4234533687	-0.6646692712	-1.253248422	-0.4485219866	-0.3656753548	-0.1068798037	0.2030086316	-1.779711005	-0.2863223905	-1.837700656	-0.9329002382	-0.1153630255	-0.6534025552	0.9059130912	-0.6171947126	-0.4893325819	-0.2071191074	-0.9729422649	-0.08213658271	-0.4782373823	-1.062249283	-0.01005116248	0.06147301902	-0.5729054053	0.03204685682	-1.037723965	-0.4176350049	-0.8672409682	-0.6328828118	-0.9217125879	-1.394728048	-1.310402148	-1.16361091	0.6619103582	0.02777068722	-0.5957010748	-1.631150705	-0.5158764562	-0.687564279	-0.2527549867	-0.9419108142	-0.8231322767	0.847193446	0.7291916902	-0.9898955999	-0.8039336278	0.3481523397	-1.080756693	-0.8107851045	-0.1778792917	0.5514543162	0.8055317439	-0.264872826	-0.7111872806	-0.7087641062	0.7904297444	0.4177506259	-0.6639414272	-0.5459846589	0.6552207924	-0.3522318997	-0.6648718703	0.5779343401	-1.228300906	0.8102007721	-0.746860827	-1.05287421	1.409689401	0.2445247872	0.8006686757	1.122222262	0.6669721952	0.2857854555	0.05149467932	1.701750824	-0.444792148	0.5976816629	0.4574528795	-0.4250374137	0.07672185989	-1.038076739	-0.2517203408	0.5567215343
-1.062569066	1.165329378	0.9469773418	-0.2550092858	-0.2594636793	-0.4102404292	0.6312954086	0.1290326369	-2.570516215	-0.09461135073	-0.7382671281	-1.299891399	-0.490673077	-0.9001446395	0.882548482	-0.6476101384	-0.8182681327	-0.3193625096	-0.7810738759	-0.5049537903	-0.320253743	-1.975017982	-0.2829304999	-0.07986206453	0.07691052967	0.4656159471	-0.9659854724	-0.6442423012	-1.182509215	-1.138447773	-1.423506331	-2.128824971	-0.6879098803	-1.610949373	1.552482862	-0.7166404428	-0.9199370372	-1.793399987	-1.606627367	-0.5948769234	-1.058193822	-1.074039273	0.1531479426	0.3202179922	-1.078413192	0.2475923963	0.02323018889	0.225758526	-0.8287547813	-1.210334499	0.4295255049	0.3133268972	0.02270021014	0.4728438401	0.3142045793	-0.911418115	0.5256311967	0.2165435914	-1.015708137	0.8601888926	1.104763602	-0.1155406816	-0.5369231485	0.2544014627	-1.035580579	0.1712857635	0.7683538021	-0.7072869222	0.7007354197	0.6865165483	0.8865611858	0.8659693215	-0.7090158537	0.6768602874	0.4549721764	0.2764117805	0.4047720236	0.3198349097	0.706996223	0.1365903537	0.3521615109	-0.0981508627	-0.8666015264	1.447699605
-0.8062241691	1.419330039	0.3047108612	-0.9061424802	-0.6929588867	-0.1950566251	0.6533938168	0.05936317829	-2.286333179	-0.3064163378	-1.157214744	-1.448672986	-0.2647531396	-0.7091164369	0.6845975188	0.1507146616	-0.2115611482	-0.344601795	-0.5695758915	-0.3820573107	-0.5801730356	-2.137471498	-0.1916429161	0.07060746758	-0.05832923683	0.5810217401	-0.7811416331	-0.5577530628	-0.8754482442	0.2078001248	-1.247112841	-1.576704976	-0.1355107276	-1.640968585	0.7653910104	-0.5378325265	-0.7892497489	-1.53597037	0.1437455245	-0.6277574129	-1.029816528	-1.007135142	-0.2177684982	-0.7793437125	0.3870781591	0.4206391829	0.01457029814	0.5242099613	0.06738215694	-0.8258884284	1.515871159	0.1469683653	0.4661193771	0.5029765557	0.392580956	-0.849318608	-0.6085762	0.103850072	-0.4806961201	1.236525965	0.4466940125	0.3882324064	-0.03936780381	0.100555076	-1.825018597	0.2701192736	0.8338431767	-0.8110147923	0.7543454835	0.5914122312	0.02161479431	0.05849065936	-0.8808262112	0.1569475587	0.2161739566	1.29453539	0.5593772974	1.124548415	0.4578665203	-0.1956361636	0.6038487413	-0.7444521859	-0.6580667413	0.09257154342
-0.617022187	0.8583217713	-0.4083822631	-0.9339740704	-1.279854988	0.9855654278	0.08574698611	-0.5972693821	-2.095833483	-0.247969139	-0.4357485782	-2.088353989	-0.2775385999	-0.8508369017	0.4385360316	0.08221342532	0.1142185421	-1.03542386	-0.8359490681	-0.3406087614	0.9119278695	-1.804270417	0.4733900475	0.4246912666	0.02535559375	-0.6962526245	-0.6739110284	-1.199029852	-0.1771839954	1.350141684	-1.526424033	-0.8463712627	1.605957494	-0.9315913159	-0.2949752756	-0.8716108281	-1.287774869	-1.803141734	-0.5468520748	-0.2636398685	-1.542895605	-0.7860106166	-1.708900657	-0.5584821501	2.324188187	-0.1558831582	0.7460604316	0.7552650801	0.3420140746	-1.281742277	1.012320053	0.04055912629	0.4567100977	-0.3896223329	0.6764021833	-0.8706648818	-0.5532460605	-0.1182945973	0.2481168709	0.1805387267	-0.1870280999	1.530023852	-0.8851266253	-0.0745052886	-1.460240371	0.4560424795	-0.1004914764	0.5760401694	0.5750148815	1.114830483	-1.731812802	0.4319028001	-1.083321107	-0.2696432035	-0.2099483849	-0.2331383474	0.3238032265	-0.6999077433	-1.00047224	-0.6904752246	0.03294262295	-0.6933281744	-0.2456948661	-1.055914032
-0.5261566937	0.4781449388	-0.8321163374	-0.747078361	-1.770961795	0.8549899612	-0.3458959689	0.1318323194	-2.054336898	0.1129930196	0.7533256826	-1.885964451	-0.390909806	-0.736608711	0.4831859197	-0.1542575285	-0.3889807512	-0.9976779184	-1.100102042	-0.5518719789	0.6684493001	-0.8175521483	-0.7373607866	-0.2024163811	-0.6131375782	0.08715893556	-0.3656668053	-1.015228708	0.3741071157	1.006136797	-1.374316789	-1.26944741	0.3001001332	-0.4969310713	0.2275211178	-1.425043969	-2.356167674	-2.661550423	-1.182635721	-0.2060400695	-0.4058889907	-0.3578494943	-2.290945707	0.3000201255	1.298850454	-0.6023047281	0.1406915511	0.2338084119	-0.8340644903	-2.19425206	0.2706837835	1.15990166	0.0321726468	-0.2113103665	-1.024770139	-1.02997558	0.01931353541	0.2888237522	0.6141950303	0.5505472099	0.2874279173	1.166300086	-0.5052385372	-0.2984581613	-0.842634612	-0.103509947	0.5796526925	1.450724996	0.6109163337	1.330488954	-1.336890439	1.984010204	-1.193262956	0.05398594089	0.4820564829	-0.1007878629	-0.3358827664	-0.004111802218	1.177378412	-0.3763055095	-0.9398537089	0.5818358005	1.287887295	0.4308973745
0.592168518	0.5466790775	-1.430886363	-1.11505972	-2.532342689	1.3470627	-1.28229688	0.4281189849	-2.052625977	-0.3912397742	2.348802907	-1.409026693	-0.4223944014	-0.742798113	0.3377293876	-0.3643412194	0.09539130946	-0.7300405105	-0.7475034391	-0.4290289243	0.3645613477	-0.6426213182	0.4704933027	-0.09934759467	-0.3277607612	-0.9040224704	0.4861261617	-0.9210438165	-0.2772689632	0.8875867574	-1.218493857	-1.729638646	0.4123464243	-0.8631493218	-0.5076219294	-1.434668702	-1.745219929	-2.642808671	-0.02326369542	-0.5707783831	-0.8200878317	0.01940332196	-0.3103679769	0.3294535492	2.099496851	0.1416408745	-1.317282792	-0.652866268	-1.503164807	-1.421291732	0.8747405617	0.6491843809	0.7953284704	0.1762004844	-1.37630552	-1.400769869	0.3969319711	-0.9405927906	0.9014647944	-0.3374061715	0.06510950047	0.5539676697	-0.8581096449	-0.8167903569	-1.802075592	0.1121711716	-0.9993646241	0.2506694324	-0.04403818457	-0.2493754604	-1.955268913	0.6520140241	-1.345499974	-0.2768312965	0.7366829818	-0.08305093697	0.1333603059	-0.3807040572	0.2433845	-0.6268841768	-0.8484558044	-0.119290703	-1.061353724	0.5404226048
1.048094093	-0.8307460981	-1.32482182	-1.333774054	-1.777401168	1.516075427	-1.250663127	-0.4238393566	-1.666252204	-0.7067467451	1.271594366	0.03098821933	-0.5582352447	-1.181290376	0.7922525534	-0.2351606678	-1.387199119	-0.946607072	-0.5440137445	-0.1109867028	0.6270801094	0.1946351879	-0.2355978972	-0.395711928	0.7626297413	-0.5778380867	0.7832034918	-0.8377602236	-0.6124782728	-0.03298219804	-0.9610065466	-2.015118326	0.6275303413	-1.004352483	0.1659688592	-1.507973629	-0.584001325	-1.985828742	-0.542385044	-0.4221917987	-1.12385163	-0.2333664994	0.8071596921	-0.5269761962	0.4885004202	0.4859722826	-1.394433137	-0.8355861504	-1.479333596	-0.5366128178	0.9745768583	1.323627226	0.9612002228	-0.1637757102	-0.4575502832	-1.55469018	1.415347904	0.2117580104	0.4323651729	0.1588469257	0.2152008818	1.38435407	-0.7108822281	0.5689483399	-1.168368612	-0.4542148979	0.1348898348	0.8097792115	-1.05124249	-0.5231326665	-1.020667555	0.5102942536	-1.078106853	1.727850669	-0.4187531012	-1.215066216	0.2130551789	-0.4771477251	-0.3765501755	-0.1012488481	-0.8300019924	0.8557614888	-1.603439493	-0.1778278991
1.638286829	-0.7927525566	-1.078846087	-1.182260931	-0.5483503507	0.8751967186	-0.9565972951	0.359432439	-1.469397735	-1.125987537	1.126799815	0.5425350251	-0.5271506051	-0.3094743921	1.063799019	-0.1349053023	-1.913567885	-0.899645551	-0.6961734252	-0.01473258045	-0.09194564023	0.7909855577	-0.8683895516	-0.2711362208	1.072609435	0.3515851601	0.770211102	-0.3103224318	0.1752786595	0.06007481415	-0.6559860517	-2.197109388	-1.13776395	-0.9200910339	0.3198228748	-0.938838064	-0.2605240974	-1.544538017	-0.4296314532	-0.4476275788	-0.8341408139	-0.5066153924	0.7622918437	-0.1820645109	0.6003872599	-0.2315155121	0.9632984049	-0.8449249206	-2.083784866	-0.4695647295	0.9198139242	0.8844502301	1.314126659	-0.002470798407	-0.6280395426	-0.8130258672	1.383054762	0.9657371886	0.01427933942	-0.6111051266	0.3453686183	0.720722879	0.3242178431	-0.005190471828	-0.7977300144	-0.8291324016	0.4141903321	0.5570921322	-1.472402145	-1.598571276	-0.452411174	-0.394653987	-0.5111491942	0.9564778096	-0.3468115326	-1.332034239	-0.2085474432	-0.610453224	-0.02045646927	-0.5184279387	-0.48983498	0.7858112233	-0.8319344127	0.7744407835
1.445112137	-1.232082218	-1.494337617	-0.6967682795	0.4800096461	-0.6523275491	-0.6955789124	0.4068847387	-1.393465252	-1.449225236	0.6700514619	0.3663850438	-0.1565932428	0.0617958126	0.5613412938	-0.7223636864	0.3286480167	-0.6515029707	-0.3482008642	-0.4069882121	-0.549024093	0.4135221864	-0.2648415091	0.2796735328	0.5480544976	-0.3773388653	0.799292937	-0.0453875257	0.6301297482	0.08162995841	-0.8945389616	-2.163742286	-1.207243538	-0.7637533005	0.07452292664	-0.5171937385	-0.1827368862	-1.378041535	-0.507699549	-0.6385797288	-0.6994988515	-0.4446072871	0.01271928063	0.4354884944	0.08520848085	-1.441244363	0.07650501608	-0.9954516644	-1.762989349	-0.5298756519	0.9707995017	-0.06934734349	1.716581634	0.2676647846	-0.3625522924	0.6185258695	1.544599412	-0.3734635174	0.0403593087	-1.74120883	0.2630867949	0.8801620067	0.5957211677	-1.676693375	-0.7140771563	-0.4073332092	-0.6980390627	1.072190225	-1.497096844	-1.550405354	-0.6323219141	-0.002818234978	-0.3151162524	-0.6892390094	-0.2420122096	-1.096676759	0.1154270209	-1.01539384	-0.2747432182	-0.4398662276	0.6005825513	0.9746306866	-0.1585575149	0.3954478413
