melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081
-0.3186020275	1.418932743	-0.9563598913	0.7368097182	-0.9891422714	0.162431651	0.4881531429	-0.2070265623	-0.3052283999	-0.3053586782	-0.8952888118	0.3002425481	0.5055518776	-0.2813907509	0.2088835316	-0.7050353964	-0.07664281738	0.8783824355	-0.4229952077	0.2627080034	-0.5519625338	0.6866311674	-0.7647915281	0.6619454867	-0.8660370359	-0.4140186193	0.07681400333	-0.7048638432	0.8278101346	1.394322025	-1.166558562	0.4189845906	-1.011610081	0.2534584449	0.4295121584	-0.5137952063	-0.6380190673	-1.23374444	1.214842614	0.6352297407	-0.07492074678	-0.02982686917	-0.5372105297	-1.861955799	-0.4243819258	-1.309762988	-0.4633592451	-1.37495033	-0.08632443647	0.7927232745	0.176783378	-1.424276894	1.413468725	0.5414977668	-0.8730047108	-0.217420244	-0.7428329557	-1.226480982	-1.225344422	0.128888006	-1.128032086	-0.2203515593	1.65245173	-2.36609138	-1.100222811	0.02874253306	-1.424135925	0.3664937001	0.1254360599	-0.03703546165	-0.6403588184	-0.3844357965	0.2700960906	-1.249459462	-0.1115941955	-0.6588658674	-1.311077788	0.002739856735	-0.4041953311	-0.5034373705	-0.3381585175	0.3725086293
0.9524279183	0.4600830206	0.2579278212	0.3777867453	-1.091974026	-1.331751969	1.901996287	-0.8236877175	-0.4559941626	-0.862057477	-1.33186781	-0.6968336399	-0.8825459293	0.03826227434	-0.2481052236	-1.068292603	0.9920379389	-0.04223052556	-0.5559128895	0.5100210969	-0.3400816038	0.6863676766	-0.7285974344	0.2791151149	-0.6216340299	-0.8570861125	-1.046432849	-1.536451711	-0.2561502444	0.06854610118	-0.4433085662	0.763691218	-0.8696841232	-0.4994348	1.005938572	-1.434484803	-1.339505789	-0.3381601654	2.536246969	2.468794029	0.9331158315	-0.6164788558	-0.551785654	-1.775828321	0.3049302047	-0.5850960989	-0.7913085538	-2.045871732	-0.6560542016	0.5225054486	-0.2276493887	-1.364364727	0.7525872684	0.379703907	0.3159883163	-0.1619324788	-2.002248905	-0.4302636856	0.7304839958	-1.009561192	-2.073486971	-0.9052798959	1.830769119	-0.7155325133	-0.01625918407	-1.127366224	-0.9965561962	0.2800023959	1.013316977	-0.8803118806	-0.7850499825	0.2587834692	0.7852510432	-1.061788892	-0.7563956042	-2.004220254	-1.581081312	1.193739667	0.3741766133	-0.1054124642	0.7446369398	1.042380442
1.7887578	0.09663578232	1.146466547	0.6654763253	0.4069823414	-0.3570684113	1.361735291	-0.3306045356	-0.4084217765	-0.5225491614	-1.761703845	1.058936175	1.004408543	1.279457948	1.529337456	-0.5281735306	-0.6356124538	-0.3518426243	-0.7353064303	-0.5998584235	-0.06142724732	0.4356396914	-0.4110121648	0.255018476	-1.476628166	-1.084624232	0.3025813152	-1.402174451	0.6457081643	-1.064342852	0.5069267024	0.7146897437	-0.7872702112	-0.277913629	0.5878841422	-0.6877204446	-0.9831658091	1.291158259	2.405991107	1.934047599	0.798113387	-0.5426689769	0.4926043811	-1.540561675	-0.3338992962	-0.9613389071	-0.8435300061	-1.65617772	-1.720332586	-0.3385732757	-0.4366408744	-0.2760842327	-0.7257990942	-0.1633513716	1.245423048	0.4720151508	-0.2819863156	-1.000661165	0.5392884751	-0.8001154658	-1.025056877	-0.2240897146	0.1929082779	-0.8898705027	-0.5111137262	-0.02504860037	-1.445728153	0.4997591557	-0.6705605701	-0.5243546834	0.9248082789	0.3192330703	0.3420031018	-0.4368780352	-0.6386786648	-2.517668902	-1.627557068	-2.80945351	0.4418561893	0.2526708803	0.5725795396	0.4424669412
1.726269027	-0.2237093069	0.06210067309	-0.5680716396	-0.3596847659	-0.9977353056	1.092880137	0.4602500667	0.317645441	-1.221111512	-2.102478956	-0.8821013486	0.1502545864	-0.1826633453	-0.182137578	0.6106468044	-1.283551132	1.204353198	-0.8328857423	-0.1912631054	0.4360743095	0.705894856	-0.004479098814	0.5183666506	-1.41602882	-0.8577697695	0.0959280293	-0.4739757173	-0.2929650867	-0.8777485708	-0.4796662923	0.7580655708	-0.8223454079	-0.07967887058	-0.02336545724	-1.088151851	-0.4726328372	0.5086254071	2.299741655	-0.5313172111	0.5680689496	-0.2845481843	-0.4134324851	-0.9307972326	0.09284074375	0.3528329806	-1.212854106	-0.4415525638	-2.043771706	-0.5162695038	0.3852331636	0.2926175656	-0.8485381506	0.4172592192	-0.1005487462	0.4671666387	0.8245735471	0.06149473006	0.3893729812	0.8483495504	-0.3986507615	1.077265667	-0.5466237422	-1.227884676	-0.7255843037	1.105957295	-0.8076770587	0.6784354221	0.2415209841	-0.1343368708	0.3835323785	-0.03309852566	1.438334861	1.319957209	1.206951492	-0.01674099782	-1.437438827	-1.495128287	-0.5839927046	0.6900392805	-0.01976530826	0.4311511746
1.192746631	-0.8413587559	0.3748508532	-1.428010137	-0.3577588228	-0.8879753092	0.5801503364	-0.2407420943	0.5901775691	-1.545014003	-2.124609344	-1.025351323	-0.3876050106	-0.899971029	-0.9468377818	1.451459866	0.4457588111	1.09473325	0.05077664621	0.2712688988	1.030000609	0.6842382012	-0.3784414861	0.2493134194	-0.5341538974	0.5458512327	0.06982057027	-0.04975020338	-0.7312679226	-1.123237844	-1.166664455	0.6549602314	-0.6892137908	-0.3990432034	0.4026591406	-0.5911105436	-0.1442054501	0.4275177943	2.495870008	-1.767643767	1.718892418	-0.2399198746	0.5251577005	-0.2326590732	1.067725274	-0.2089876351	-0.2596365114	-0.7845152437	-1.721516447	0.2826368489	0.4705728844	0.6410901643	-0.651724115	0.8784191776	-0.4676971961	0.5506407515	-1.034452591	-0.3174471227	-0.3582105573	0.4366196521	-0.3358762364	0.8735421234	0.6349850186	0.1436578453	0.06440627428	0.4500542871	-0.6116487738	0.9607244422	0.5982701872	-0.01664160965	-0.5454079378	1.099252778	1.227291994	0.8009663254	1.040704518	0.2613010811	-1.60678098	2.047624694	-0.3929683207	1.150495845	0.08305331345	-1.196438211
2.409949588	-0.492414979	2.032023083	-0.7489406701	0.6856889669	-0.150337898	0.06221181572	-0.737840217	0.2112999165	-1.109616737	-1.833498073	-0.1028190533	1.41520871	0.6067740225	-0.01715624706	1.564981869	0.3989277928	-1.013435963	1.461348657	0.1236509697	1.204718184	0.289428567	-0.792688989	0.2135164599	-0.1405044906	1.718477004	1.406636366	0.01709733773	-0.3727311541	-1.573825378	0.4478510498	0.05572675843	-0.7653796754	0.07403758884	0.3278026444	0.3042815196	0.2825694387	1.387361387	1.337807188	-0.514761814	2.800032034	-0.5898029527	0.573733666	0.637249002	0.7368650152	-1.115406386	0.07349950089	-0.7104946108	-1.730573551	1.753629643	-0.1469416778	0.9316971103	-0.3611323549	0.4641296393	0.4347822155	0.5363387936	-0.8569486274	-0.2646867863	-0.6933917168	-0.4730425438	0.1336302261	0.7526470756	0.4774575905	1.071938077	-0.2805626394	0.1787659829	-1.099099424	1.760549295	0.7093494033	0.6902541916	0.8213285722	1.988293098	0.05325801709	0.9259532566	0.2036334631	-0.5232996736	0.02355109564	1.799457171	-0.6019301208	0.6515665936	-0.1549564697	-1.061236424
2.109947722	0.08983211865	1.999036536	-0.5402249473	0.9089439515	-0.5887030386	0.2675446893	0.06575311997	0.5620937467	-0.4900043423	-0.8878766704	0.359812356	1.881217789	0.6633112613	-0.004771666675	1.535478666	-1.050507725	0.03736366249	1.42749366	-0.2896914802	0.6207787367	0.5400964891	-0.5057299332	0.6948971472	0.789820031	1.696431611	2.972412069	1.17481279	0.1272724128	-1.190587471	-0.6386728073	-0.3810815612	-0.3533725291	1.205519512	-0.1110835304	0.850748053	0.3451262256	2.722009268	1.420704656	-1.20311739	0.9341895032	-0.6529913188	0.1201425556	0.6115311995	0.4787568059	-0.4114614881	-0.4111784567	1.223851478	-0.6587156179	1.073768659	-0.5835814149	1.656535332	-0.803056579	-0.2889152101	-0.3094583931	-0.1025858988	1.30304582	-0.304378598	-0.08211119757	0.09063865624	0.4846418051	1.908611613	-0.6342667374	0.07111385131	-1.269714222	0.8647326131	-1.052701192	2.414471438	-0.2795140984	1.170927578	2.25318832	1.225841536	0.8970094395	1.648523795	0.8152548475	1.37360798	1.101064381	1.332865127	-0.8979494144	0.9695636141	0.5343217546	0.9788450922
-0.4502288892	-0.2304372653	1.391761092	-1.145318134	0.5189035751	-1.592422313	0.4080478501	-0.02631044351	0.6226512953	-0.8444047433	0.2923940424	-0.9567703067	-0.253695637	-1.343251808	-0.1920961023	2.194483531	0.1439115372	-0.1816586677	0.8393517016	-0.3839750489	0.2802602297	1.354962397	-0.6702494268	0.9664710141	1.462419244	0.9269180617	0.9157063122	1.17980524	-0.9497363377	-1.10512666	-1.160485909	-0.4217176536	-0.4067992795	0.9265265808	0.3463177365	0.5240800655	-0.2955570558	1.181433659	1.730298353	-0.9754974011	-0.54904111	-0.8231082061	0.870678267	0.1980777591	1.018093338	-0.2777447552	0.5905073969	1.881007668	1.492971959	-0.280140315	-0.1740904892	0.342306356	-1.218988479	0.8140886108	0.4608628031	0.1470156513	-0.6720933524	1.551381056	0.5277135204	-0.05919651062	-0.7306061198	0.8652099035	-0.1070293183	-0.04221555549	-0.3122933577	0.9111626474	0.8210881153	1.569013655	0.6256856212	0.7989550228	1.066007459	1.332213962	1.261119111	0.7783599375	1.320310617	1.451115354	0.885797932	0.6539383754	-0.7573162109	1.503212027	0.8358554651	-0.4672102751
-0.7221057347	-0.6182501948	0.8981741083	-1.272569843	1.68902352	-0.9544256288	-0.3474394879	-0.2100460277	-0.05059318543	-0.4940743244	0.9256507425	-0.1275350114	0.2363826088	0.4123655047	0.9143257232	1.106052171	0.4129151677	-1.713506771	1.23923495	0.06220941125	0.5424348461	0.7561532437	-0.5133119207	0.7026327351	0.0272243807	0.4111900227	-0.567298373	0.5439940469	-0.5246872484	-1.012925635	2.075133876	-0.1704904503	-0.6698242562	0.1775370492	0.05909421623	-0.2236008635	-0.4303355919	0.4352386258	1.034530978	-0.3059602663	1.428972322	-1.66595734	-0.05615934965	-0.6714064658	0.724075465	-0.5630297222	-0.2382345479	1.065141561	0.8260573326	-0.5187055752	-1.316601396	0.5271307574	-1.32163669	0.0740591876	0.7839753943	0.3242510332	-0.7664743781	0.6583917245	-0.07243949484	-0.4615394156	-0.9604219051	0.6237494066	0.3422999224	0.329818938	-0.4057409524	0.9587391376	1.77369432	1.158795981	0.3302189436	-0.1305068008	1.359910731	-0.4991504097	0.2143798748	1.050133084	0.7102346925	-0.079840035	1.909678458	-0.4075249829	-0.5866326919	0.6584456033	-0.2996638318	-0.4749829699
-0.3149669871	-0.7857370921	0.3146139764	-1.761725659	1.668933451	-0.9729584382	-0.4718850944	0.4671403002	-0.05781082836	0.1169518445	0.7284420992	-0.7188251532	0.2921224254	-0.7154312994	-0.2624870998	-0.1465352237	-0.7694022436	0.3583626254	1.281145533	0.06621907187	0.1398405619	0.4768426429	-0.03595586226	0.6029148611	-0.5143970398	-0.08457818489	-0.5672223971	0.9537189428	-0.06985824411	-0.3081218858	1.527133843	-0.4152043077	0.1775489437	0.4258954182	-0.9199443321	-0.5854402335	-0.007007612161	0.1037273442	0.2226597527	-0.5237716814	0.1181866734	-0.8694164573	0.321748646	-0.875616151	0.08326886067	0.4780540862	-1.167718154	2.073285037	0.9650199675	-1.006454098	-1.722180218	1.074201745	-1.052617067	-0.3509578057	0.08660897224	-1.040632916	1.281985442	0.1914382004	-0.04879228857	0.2324454705	-0.4818689506	1.485656815	-0.126965902	-0.431384681	-0.4628513217	1.028540513	0.9680373169	0.4717020525	0.4471295818	-0.7168965478	2.360319987	-0.7574937149	0.4499054034	0.8908650014	1.595118111	0.7523651107	0.900373525	-0.1009169125	-1.022890046	0.8794973947	-1.085298763	0.6376034075
-0.6957812077	-1.377030812	-0.3080469413	-1.597706557	0.9313375441	-0.8598981202	-0.4803410671	0.2980884609	0.1141772803	-0.614267128	0.619042833	-1.217532056	0.1538080652	-0.9855152984	-0.1270535017	-0.09227563967	-0.001844160671	0.649879988	0.8056561646	0.0005618256131	-0.1310144013	0.7137067729	-0.2450306741	0.7475962999	0.1070537119	0.2069935019	-0.6106954081	0.8804540612	-0.8978484427	-0.4121417341	1.068915096	-0.5343296116	1.079395791	-0.02361937618	-0.353682358	0.1261404361	0.3826627111	0.4635842837	-0.1328397961	-1.135694396	-0.4925048544	0.3129989163	0.2844320388	0.01681568271	0.8963414713	-0.09653182033	-1.005261825	1.551240686	1.794418208	-1.296010302	-1.246313603	0.8252504382	-1.023411324	0.03107737762	0.2713153743	-1.019804546	0.1542606794	-0.684934891	-0.3135047571	0.1691529817	-0.4058553795	1.185913433	-0.06057731146	0.01807243364	0.5126574822	1.483107552	1.568516559	0.4810488643	0.3730041883	0.03098245799	0.8102200391	0.2088484833	0.5731941019	0.1531587868	1.742972136	0.5006763011	1.197914511	-0.03007016104	-0.0989936889	0.7804208977	0.159101706	-0.04135357725
-0.774249776	-1.645852742	-0.4574154464	-1.0705459	0.7891927541	0.8138257812	-0.07805833594	-0.1891366203	0.01917651513	-0.0344798998	1.370976308	-1.444974104	-0.4136472046	-1.003174309	-0.09525009722	0.328364674	0.6999912174	-0.287187496	0.2055238799	0.00166618149	0.4319682583	0.9347451484	-0.2055932406	0.6098409732	-0.01805955287	-0.119539616	-1.456559854	0.3537688807	-1.17979445	0.002148437805	0.8446314092	-0.1520385133	0.3291842839	-0.4556706551	0.006556264299	0.5888688622	-0.504307297	-0.8875392749	-0.3472163762	-0.3679616851	0.8395144667	-0.359342837	-0.1517083425	-0.6177782283	1.152926573	-0.6796636769	0.7927361731	0.371860964	2.280953303	-0.8830265631	-0.6793783491	0.793132005	-0.5608495711	0.2823613973	1.248111283	0.02679668952	-0.5834106935	0.2867657336	-1.338546459	-0.4293062341	-0.7448241726	-0.07634739802	0.3389850293	0.2383505611	0.4538898972	1.047742	1.635125186	0.3293364191	0.7784117894	0.5639329056	0.314903985	-0.3099077962	-0.1435158559	-0.661529626	0.5637965674	-0.5824676336	2.973501528	-0.5936110252	-0.4565905169	0.2297217067	1.230747283	-0.5837705494
