melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142
1.598380575	2.03946609	1.147158108	0.9870418494	0.09290297903	1.182478112	-0.8141489575	-1.027259253	-0.09322043773	0.4729601264	-1.099696486	-1.244005644	-1.343226717	-1.301660066	0.5617528321	-1.924642297	0.05792214252	0.323131678	-0.350689573	0.6499562848	-2.602632023	0.6107357881	-0.1505786415	0.3581527347	0.9961161221	-3.732442679	-0.5222934551	1.525180778	-0.04305091469	-2.341152172	-0.5215918292	1.552913289	-1.791639554	1.550443249	-2.138970183	1.46322609	-1.48400985	1.430684269	1.712690936	-2.148002379	1.279017242	-1.50096034	2.99661451	0.7535279664	-1.987497732	-1.856591453	3.861551683	1.86253004	3.885803532	-2.47888471	-0.541140451	0.8345127995	0.02684599085	0.3882794077	-0.03024197316	-1.322385454	-1.257146463	1.116702466	0.8102775775	2.521007826	1.699728837	0.5531473907	1.071142734	0.1596501143	-1.419711754	-0.8265519523	-0.6297647294	0.7039547125	-0.8152964565	-0.2854905607	-0.3587999018	-0.3888820467	-0.02601729701	0.5443552922	-0.8135564989	0.7608070861	0.515448005	1.866187429	-2.572570021	-2.880478341	-1.232785073	-0.3964962277	-0.6061133577	0.4180051548	1.699538725	-0.7957856635	-0.6830508495	0.6624203299	0.825849147	1.281477776	-1.108142901	1.077746535	-0.2451144903	-1.98747633	-2.63765914	1.451111829	-1.547796121	2.418012612	1.114262376	0.8246637933	2.096801512	-1.311547044	-1.246411525	0.6653280873	0.5993027195	-0.8717375689	3.548465461	1.308725072	-0.8671115441	-1.39585752	1.970307521	-1.374597813	-1.510307964	1.262485145	2.117820211	-0.3137804251	-1.823327288	-1.488473363	-1.195223129	-0.2844614473	0.4947784694	-0.6169960182	-0.7906073017	-1.709494857	-3.095297702	-2.491141779	-1.041507776	-1.168433028	0.794571918	-1.101424323	-1.429450453	1.17181523	-0.334551561	0.1619453327	-1.13933705	-0.7350233187	-0.09928393472	-0.2806533343	1.135162044	-0.6735902278	-0.8516764444	-1.52592877	-0.9281638002
0.1202925881	1.704260337	0.598802429	0.6874685824	-0.3267949937	-0.9262470388	-1.172690392	-0.3052363368	0.02559704115	-0.7615092267	-0.7592861974	0.07722855887	-1.128155845	0.7522518346	-0.1477875551	-1.777351816	0.1564036437	0.1406366101	0.5650415031	-1.291943935	-2.664866723	0.8396897005	-1.249339052	0.9049732891	-0.03151015467	-3.307225221	-1.249040424	1.671746347	-0.1889044447	-2.723987995	0.1215328038	1.40663528	-1.374933618	0.9069997525	-2.262928105	-0.268793322	-0.1858395562	-0.1066454274	0.02852948631	-2.681299293	0.7194317109	-1.359168201	0.5507764195	1.830275043	-1.867658822	-2.383387791	3.734997365	1.164073555	-1.080638821	-2.324074445	-1.491264488	-0.07658178327	-1.105003239	-1.23410611	0.05302795389	-0.3009267234	0.1392533106	1.744997539	1.241527195	0.7583770095	-0.6092752921	-0.2609064083	0.1224267997	-1.944187462	-1.533002264	-0.8674074695	-1.600701178	-0.4748886954	-0.1991493026	0.3965602987	-0.3706273389	-0.01008071633	-1.123535095	-1.142940027	-2.382977876	0.6361278877	-0.7570312845	-0.3124023202	-2.230074646	-2.539475738	-0.6749390696	-2.713117429	-1.865216744	-0.1044526149	0.9175158453	-0.9504853207	-1.599013679	0.8768661816	-0.4055782635	0.3603377775	-0.9944640763	1.348093941	-0.01072335581	-2.663676045	-2.032563215	0.08394479786	-1.375172132	1.72790191	-1.00174084	-0.4002037029	0.2048893549	-0.26967606	-0.9891099294	-0.2502731246	-0.7064007606	-1.29900677	0.6503797013	1.106153731	0.8106400968	0.7113368009	-0.4170659331	1.236364402	-1.266978927	-0.2744451489	4.071051416	0.9906821501	-1.091421378	-1.79068317	-0.2048273063	-0.1141238034	1.1322354	0.3763622562	0.01223532529	-2.089342999	-1.560981431	-1.292907599	0.7574081773	-0.247258465	0.3831547605	-0.8965274302	-0.9595014484	0.5246830348	0.5348619795	0.1824502799	-0.2342959681	-0.7354965823	-0.06307220533	-0.7352134702	-0.1594956836	-0.5097441168	0.6430916257	0.1330164957	0.6147860922
-1.880465939	0.3539073155	0.5740813765	0.8793822712	-0.624292507	-0.890239737	-0.9519397931	1.194166479	-0.5456050534	-1.018511416	-0.118516304	-0.3353848631	0.1169044172	0.1424513182	-0.9537948076	-1.70690175	0.5765911922	-0.1286183642	-0.528161889	0.3136496326	-1.324594222	0.2386108111	-1.507932597	1.238012896	0.6997628301	-1.846695142	-0.3403342018	-1.617122382	-0.4234626505	-2.718050206	-0.1713284179	-1.991594218	-0.4182371332	0.09331236222	-1.964286221	-0.8526613887	-0.9921750952	-0.0192884684	0.3267050101	-1.886048177	0.4864288438	-0.7591504985	0.1375986026	1.708529869	-1.211822863	-2.138946284	2.349687498	0.1856687188	-0.9548794182	-1.411413437	-1.589119563	0.03354107059	0.1105519178	-0.3822239074	0.7051172355	0.2673921311	0.005964955778	0.8017705726	0.2685849704	-0.1390694097	-0.2593334506	-0.9098396228	-0.4270954581	-0.9651237438	-1.105038734	-0.8165237221	-1.423292689	-0.4527617944	-0.924581349	-0.04848346203	0.4090559867	0.07306159974	-0.7093314118	-0.5237026361	-2.453147882	-0.2124428256	-0.1547851742	-1.409163462	-1.185188217	-0.8947080642	-0.8414310925	-0.6443785936	-0.9399203554	-0.4411654188	0.6492315554	-0.1967923443	-0.6872058125	-0.2060779001	0.2341301695	-1.695949667	-0.3409884606	0.682379319	-1.002175226	-1.714489393	-0.5296592193	-1.6032273	0.1066378436	0.7872209055	-0.3693813306	-0.1687613206	-0.2822042782	-0.1554213523	0.4929050382	0.5672364802	-1.718619421	-0.03563612303	-1.810362917	-1.33232068	0.8840511812	-0.1391963674	0.4942316644	0.4207862883	0.9986006705	-1.405955563	4.178058701	2.124700775	-0.3880366916	-1.228625208	-0.06930559981	-0.2393998536	-1.011316834	2.722209657	0.6504942358	-1.365229398	0.6958851109	0.5317146862	1.349255532	-0.5543020448	-0.570995759	-0.650332078	0.4437831844	-1.096499819	1.242919267	-0.1137712399	0.2267379253	-0.7238207155	0.2134857406	-1.602662436	-0.4127619897	-0.9840692623	1.709686465	0.9629735872	1.402153596
-1.49794482	-0.8983640893	0.4423260186	0.622841575	-0.7889658274	1.080080328	-1.148808645	-0.3440748569	-0.2491052876	-0.6420911387	-0.7904854743	-0.551785788	0.2194150376	0.8105602614	-0.6458563902	-1.742981605	0.03702326759	-0.07367144283	-1.536868239	0.6177280025	-1.508368809	-0.7089523469	0.2817061219	0.3638262819	-1.230136247	-1.325058081	0.5232082534	0.6908717786	1.911089936	-1.800136304	0.2336815971	0.8066417595	-0.2323442179	-0.4268612709	-0.7173055358	1.792056311	-0.5696659413	-0.2349609659	-1.557651012	-0.9781089724	0.6508276014	-1.109030321	0.4174790355	1.324700004	-0.9120773599	-1.897339376	0.3212216636	0.3527325191	1.746035887	-0.5923570494	-0.6721385394	0.6186309752	1.256655366	-0.2825062345	0.9066016995	1.026254006	-1.071913033	0.1114765304	-0.4693498276	-0.2360165773	-0.3059487497	-1.286174128	-1.271401246	-0.9245608754	-1.532942792	-0.5067732555	-0.1942715521	-1.311003672	-0.6443371339	0.3236887882	1.478014478	-0.4126072125	1.84929762	-0.806754836	-1.030053465	-0.0001433686046	-0.27022648	0.3080064992	0.6916458414	-0.6935322016	-1.327397226	-0.3325085835	-0.5383953206	-0.5804974448	0.8780706032	-0.07515724628	-0.09696554642	0.7608084419	-0.9870413213	0.8634096144	0.268134361	0.7673867685	0.1554618683	0.1673855478	0.3863684132	-0.6502326384	0.915915398	0.6289699655	-0.7686333037	2.845986105	-0.2155466017	-0.1783590981	0.4778967818	0.003537220388	-0.6649293099	0.01164949017	-0.9935549463	-0.3395252421	0.2279894945	0.3519370951	0.4344526641	0.8472944885	-0.2141274809	0.6530762653	2.776946997	0.8987563035	0.3013704834	-0.05532564129	0.365472104	-0.5480727927	0.5209722302	0.01365538763	1.227903766	-1.661598665	-0.006067354949	-0.6743066685	0.7271329896	-1.375817664	-0.7290009701	-1.432415378	-0.7539021248	0.3034751023	1.9210557	0.2697516419	0.2085594478	-0.7251905817	-1.845436571	0.02586186947	1.623509221	-0.6049394498	-0.7677142335	0.5580584185	-1.394458365
-0.6742103401	-1.727090696	0.7754653477	-0.3743573588	-0.5616231359	1.415574192	-0.6588888218	0.7400860965	0.609111427	-0.4413359296	-0.1813022667	-0.547466321	-0.5857470282	1.014358184	-0.7656565074	-1.410263784	0.3709399536	0.1928820326	-0.9503770544	-0.1955318097	-1.493095257	-0.0246687438	0.3948786662	0.6661781122	-0.4113706365	-1.212863812	1.298464303	-0.2154282215	1.027720361	-1.484506404	0.1195079555	0.1093492961	-0.578560622	-0.5513062118	0.3308975543	-0.6913418134	-0.8151831187	0.02302900033	-2.531389239	-0.3945005773	1.967352734	-0.384549656	0.9578444096	1.044096326	-0.1211512202	-1.211813271	-0.6143849502	0.6037138691	-0.03759289272	-0.6829571104	-0.009220731205	1.237371943	2.40306163	-0.270265985	0.8629986871	1.301581313	-0.2323315937	0.4361809919	-0.8124080695	-0.09574054278	-1.429101076	-0.1934701141	-0.06618490641	-1.183736655	-1.285990673	0.1336949788	0.7981835118	-1.015635718	0.4045776859	-1.233080483	1.340270747	-0.1989618823	0.06382448822	-0.724561148	-0.7212283976	-0.7013175526	-0.9009963155	0.2499211675	1.921795096	-0.2576748821	0.2673986552	0.09499061136	0.2084747478	-0.02580567339	1.228898816	0.4110984023	0.1040419054	1.477226896	0.3433176562	0.9021342699	0.2057034829	0.1656720179	0.4679913495	0.696032418	1.163926736	0.2777249204	-0.1559653047	-0.2722188693	-0.5514111944	2.610280822	-0.5350192815	-0.20735763	-0.9984410022	-0.0506526273	0.2234072591	-0.8135003911	-0.5676877679	0.4877868146	-0.9435725758	0.2998389304	-0.3976643504	0.7767899086	-0.4115930548	-0.9223505217	2.394607988	-0.3723636808	0.3084660524	0.6748887623	0.07316307998	-0.6681770542	0.5604443339	0.8050015976	0.1110318218	-0.07547679084	-1.380070065	-0.0915379516	-0.3217653032	-0.6461759396	-0.9860474887	-1.040816693	-0.2574139941	1.251977429	2.597705363	-1.531458417	0.6032154393	0.2364180636	-0.611748346	1.176181886	1.419755134	0.4154234776	-0.3956585503	1.511163324	-0.3912530914
-0.321957802	-1.673012689	0.4103842204	-0.08206349641	-0.2178364501	2.273147129	0.3337629085	1.347303488	1.373008596	0.1686771879	-0.08041414892	-1.440590298	-0.7559656679	0.1567855972	-0.8466841905	-0.7968783436	0.7537993802	0.5591063296	-1.7488736	-0.2700170251	-0.3167155838	0.4147753829	0.2761765581	0.8274061376	1.101901941	-0.5857421664	1.38241072	-0.1300987141	0.6150639402	-1.966904414	-0.3541168013	0.5262041791	-0.3019010601	-0.3131238709	0.6604069933	-0.8543712403	-0.5828657761	0.9210255703	-1.074855019	0.3226231874	1.472823742	-1.009937016	1.72703279	-0.5278802823	-0.4303113995	-1.027555895	-0.6512220597	0.07112638912	-0.7817956053	0.1510275764	0.4487253047	1.045843108	2.803737635	0.5931290129	0.6967088969	0.8317687179	-1.0252188	-0.1743904225	-1.234092941	-0.1066028988	0.6596625339	0.08865235583	0.6874312883	-0.7311873097	-0.3837781219	-0.2043806745	1.06482858	-0.1161655144	-0.0005136452338	-1.398191904	0.8971783081	0.3650683955	-1.378974606	-1.027873031	-1.034052784	-1.054037463	-0.4728426471	0.7758699631	1.948649348	0.1732367702	0.9519888376	0.04605641534	0.2243643258	-0.3360625409	0.2833894558	-0.0864343517	0.1221064209	1.233008266	0.1985844805	-0.6478737868	0.2829828935	0.04261944238	0.9499452372	0.7792323339	1.782475899	0.4070712571	0.7750997274	-0.9524119423	0.6342215144	2.337706884	-0.1438834581	0.02796804924	-0.7793368619	-0.3517639176	-0.5313619658	-0.4960264195	-0.1409864567	1.106531479	-0.8794600779	0.04379641265	0.4900776272	1.276439448	-0.3333877223	-1.347570469	1.219113028	-1.053969299	0.4682922791	0.5232410177	0.1337242618	-1.024621103	-1.016843781	0.5104825404	0.05469878368	0.7086473494	-2.003578542	0.369544366	-0.06374459715	0.1390703275	-0.02831689459	-1.044058824	-0.2389067342	0.8445804492	1.185376187	-0.5005904794	0.4192253597	0.3589050612	-0.07644957854	1.463152774	0.1220701238	1.238170364	-0.2354352178	0.0245737282	0.004143080342
-0.01258658049	-1.315987876	0.09028015893	0.01542928808	-0.2375332404	1.871150283	0.6575458302	-0.09283169152	1.701814478	-0.5175150868	-1.000928807	-0.3833830115	-1.389356299	0.5807498454	-0.2893719592	-1.274180722	0.1958423127	0.6833444892	-1.388033741	-0.3949211712	-1.039692155	-0.2597398026	0.6032811755	0.2020657922	0.5326466953	0.1634431311	0.4077180803	0.4916754439	1.749339622	-1.361833876	0.1948394176	0.1464834291	0.5697387583	-0.09063502324	1.397368471	-0.927282861	0.2438065651	0.02976728817	-1.787687981	1.305467139	-0.435842297	-1.336420766	1.169722685	-0.9355590991	-1.191063908	-1.062609077	-0.4186310422	-0.8136744707	0.9394432368	-0.1288440992	0.4073651011	0.7686656515	2.309910579	0.7891314011	1.100967485	0.09296747843	-0.3061546715	0.2631207488	-0.2086408006	-0.4209048493	-0.347510692	-0.2719753891	0.507886627	-1.323678769	-1.202602956	0.05173108826	1.595753223	-0.7349261755	0.03056135322	-0.3934577169	1.039254324	0.8263890179	0.2239394998	-0.9485100288	-0.07694161213	-0.1225846165	-1.236125889	-0.03889567472	3.031836311	0.163005327	-0.1410868595	-0.6847045443	-0.6421011434	-0.5121820524	-1.217258718	-0.2864722236	-0.5911501621	2.064590438	-0.5442565885	0.5156168025	-0.1665588221	0.06739513388	0.85648373	1.02700978	1.532242062	0.676739142	1.20814701	-0.3838163055	0.110733008	1.783581888	-0.3648135687	0.3223747309	0.4175845101	-0.7055530063	-0.619580243	-0.1730779725	0.5584154132	1.270409371	-0.3736230565	0.8225752274	0.0899899708	1.301343843	-0.2017463639	0.3484049903	0.2316255348	-0.1844631497	0.904314533	0.813308003	1.021192868	-1.259255159	0.7122875702	-0.788937847	0.6121881354	-0.4934166473	-1.168890818	-1.05469269	0.3383992215	0.2829280845	-0.3529555049	-1.431429802	-1.039373057	0.5743044215	0.1362180957	0.9136608995	0.9994316519	0.04519975263	0.1030700793	2.085798906	-0.3628236743	1.573962566	-1.612351856	-1.291730891	-0.243624984
-0.3275203408	-0.6182766723	0.2107515597	0.4867241512	-0.3436009454	1.310153484	0.5721757892	0.7603675506	1.547690369	-0.6573203348	-0.4994014489	-0.4785889126	-1.547154355	1.15674693	-0.6286779017	-1.022844183	0.3091857027	0.6283885906	-1.162697215	-0.1364221082	-1.135596789	-0.5898529736	-0.2703596419	0.9427337762	-0.9725829211	0.5992200176	-0.2519256957	0.2396367089	1.343058848	-0.8287408862	-0.4488692017	-0.9150123338	1.487614341	-0.03067176441	0.9490443862	0.8166330332	0.1598324835	-0.2663972279	-1.529480019	1.690686461	-1.44334094	-0.9707459132	1.127472753	-0.9316211907	-0.927344488	-0.1701062303	-0.2076240275	-1.046685969	-0.3021560983	-0.1158179048	-0.4036915373	1.487940034	0.9834489735	0.9086109984	1.164627913	-0.9554344675	-0.09848613968	0.09968029423	0.5355891803	-1.541430619	-0.2868137944	0.3694154275	-0.9088821558	-1.150932883	-0.284983994	-0.8204766434	1.382263912	-2.483296697	-0.7931547865	-0.07065035432	2.506629775	-0.1429058935	-0.008545625078	-0.9064758656	0.2036233763	0.05486056913	-1.7516414	-0.1565849788	1.767825726	-0.2276601055	0.1760360218	0.3405145948	-0.225422536	0.4188821749	-2.089892671	-0.636420836	-0.7999103255	0.6339458799	-0.3608517282	1.129618047	-0.02453543823	0.2644040623	-0.6238981571	0.6013038267	0.5780178944	0.2948894886	-0.2306671855	-0.2216659856	-0.847705961	1.568829702	-0.6310717357	-0.3511915979	-0.06102529877	-0.4758846387	-0.4682629598	-1.179583686	0.3700828534	0.2987520913	0.8918119278	-0.5201082436	0.3319421635	-0.5467405344	0.1662761834	-0.3063080391	0.6046461964	-0.1790491563	0.5808441087	0.8155244194	0.6770828771	-0.2150151485	0.9326710036	-1.277266273	0.7021310345	-0.9933027269	-1.155074012	-0.3401665677	-0.1450313353	-0.04750279259	-0.01362463644	0.09450086253	-0.1639759354	-0.08838393235	-0.427429659	0.3284627222	0.9030177764	-0.8945256351	-0.2544176955	0.621640311	-0.1382707445	1.770483902	-0.761436805	0.1036928002	-0.101936506
-1.008756881	0.6689495443	0.5634460633	1.100631454	-0.1890882911	0.7704437332	0.4165873452	1.564843319	0.7822027263	-0.7152192469	0.1739674556	-1.013928955	-0.5767870209	0.227317068	-0.5558012475	-1.010227275	0.9363269225	0.5035912346	-1.465494972	0.2808365775	-0.1604524089	-0.7429369776	-1.102810279	0.7697130485	-0.07934229846	0.1892883149	-0.4463254799	-2.27580935	0.2866667923	-0.8711750557	-0.6831032201	-2.139037453	1.483537445	-0.5670735834	-0.0954824553	-0.7072522189	-0.8490572541	0.5317387503	1.235479968	1.008431246	-2.002632524	-0.7785979984	1.506547697	-1.004560189	-0.8357460781	0.1811650527	-0.4267559012	-0.9205685237	-0.5294204633	-0.1775137013	-0.3428936549	-0.002711995728	-0.1751532041	1.121878338	1.232331093	-1.240307631	-0.08455285334	-0.433982749	0.6786281971	0.2831739418	1.46461424	0.6281558469	-1.337335249	-0.08725937636	0.05930029042	-1.513834312	0.5713451287	-2.388701988	-1.319174236	0.08724685278	1.34600676	-0.3726819032	-1.004571645	-0.7166993671	0.5268385943	0.3421595096	-0.03147837695	0.7980915477	0.5802024001	-0.5399362679	-0.01013600837	0.4405845008	-0.2850903987	0.3455673374	-2.206372222	-1.266259331	-0.02878140139	-0.5556437135	-0.3704542518	0.04245547683	-0.4182202191	0.5191447315	-0.1684751196	-0.3574850075	-0.01640930639	-0.8890048094	-0.5738714155	-0.9782946443	-1.255704226	0.7494858618	-0.3164725897	-0.4811291505	0.2434018811	-1.073598366	-1.133288946	-1.088645415	-0.3715380821	-0.9436126577	0.239116019	-1.229437463	1.092588878	-1.086872555	-0.215713798	-0.6447784024	-0.304364251	0.9541883687	0.1108145169	-0.4343192135	-0.4821082538	-0.2639035598	-1.058130886	0.1971505816	0.5025431981	-0.1640282076	-0.9511614674	-0.07878078839	-0.739745738	-0.4620236581	-0.1606427955	-0.3431988835	0.1718197583	-1.899531894	-0.2793920166	0.8584519462	0.7806303289	-1.52380787	-0.2997924388	-0.7308244877	-0.3775928703	1.240387886	0.5114541201	0.7259271181	0.6080513338
-0.9763274091	1.495870077	0.1852367061	1.382765454	-0.4679971283	0.791224505	-0.103056291	-0.01421685583	0.1445491982	-0.8790929326	-0.8458146414	-0.1422111616	-0.6596833967	0.3628116074	-0.1723207119	-0.7500071624	0.4147441367	0.240044132	-1.117736957	-0.6709805933	-0.5235313025	-1.254385879	-0.27416815	0.1269447196	2.526413348	0.1214401734	-0.3414277989	0.8167803239	1.162146723	-1.081892006	-0.3912211957	-1.363746103	0.882960424	0.1205182792	-0.3854709567	0.4385823146	0.4895182719	0.02932752603	1.844143584	-0.04428102432	-2.206833418	-1.853323409	0.511547714	-0.936576394	-1.056770908	0.428642825	-0.7315520177	-0.4878059138	-0.3035807708	-0.301600977	-0.3611264002	-0.1309329109	-0.1581915522	0.9715836592	0.6226943874	-0.8632760164	-0.2281140364	0.9757794878	1.113403723	2.618949762	0.01938076577	-0.2067746464	-1.010575757	-0.6678408205	-0.7876772977	-0.2169416393	-0.6191326525	-2.817324902	-0.2834656633	0.02339651302	-1.114431407	1.205673183	1.015810673	0.0918604451	0.2072173108	0.3879014716	0.1443564273	0.4260388853	0.489675259	-0.1836398416	-0.269338108	-2.301433075	-1.481492235	-0.4032004959	-1.614496571	-1.264832743	-0.1079733212	0.1280849946	-1.109274358	-0.3254525567	-1.070157412	0.665706628	1.093021829	-0.3278515838	0.5847181358	-0.5375876173	-0.1597618464	-0.5550942467	-0.5238734331	-0.5750858164	-0.1577643895	-0.3051186328	1.088431987	-1.111330246	-1.043835399	0.4598777085	-1.103831214	0.003836267305	-0.2875361375	0.4934690902	0.2408014339	-0.3273377147	-0.8833369479	-0.1239528042	-1.02841365	0.4397417712	0.2926472033	-1.419791418	-0.3964469453	-0.5504749003	-0.01673633785	-0.6938193384	0.4477966573	-0.119959075	-0.3146775729	-0.6969247674	-0.01205587073	-0.1947982751	-1.071451038	-1.682177739	-0.5263382554	-1.894861085	-0.8209211659	1.701173519	0.5750154771	-1.359243964	-1.3103948	-0.5518472469	0.4681253519	0.6999363406	-0.3770685295	0.4863926996	-1.841583813
