melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158
-2.575589404	0.1916266482	-1.238381094	1.924601276	2.112288389	1.032936164	2.19993799	-1.06748575	0.6071956217	1.3985694	0.914064928	-1.286447119	-1.246431474	-1.898705588	-1.068641686	-0.4102147227	2.202685076	-0.5170178519	-1.042319896	-0.235781915	-0.3605095611	-1.426182128	1.548472641	-0.5233445598	1.177176852	0.2101977403	-0.4477302945	-0.9759797843	0.4149097695	-0.8832803066	0.4410051957	-0.6652297462	0.2985289976	0.6923247324	2.585425746	-1.899016004	-0.5093590809	0.06171418464	0.3462737727	-0.3206000144	0.01760946103	-1.589358598	-1.423903259	-1.745509904	-1.493478402	0.3371460993	0.1669785872	-0.6918030567	-0.5190261087	-0.3827305266	-0.1772334781	-0.7606895972	-0.971350677	0.899780642	0.3190358776	0.07172106008	-1.365726203	1.517656731	-0.3978981954	-0.06610649869	0.2757297859	1.376896013	1.22148948	0.007035664883	1.01763936	-0.8803266235	-0.8271944847	-1.917986925	-2.78697055	-0.578985973	-0.8730516758	0.08656375887	1.371662357	-0.3568333276	1.060279515	-0.2958611934	-0.1122155701	1.73403659	1.821387343	0.0005389990935	0.6743694429	-0.2441316306	-0.5112537629	3.076102911	-0.7307291183	0.6808651245	0.1141207393	1.618909495	0.1087962252	-0.0138131603	2.473971231	-1.009096492	0.6564106454	-0.414162516	-1.696919942	2.745102099	0.1194197045	1.124080022	0.1859316636	-0.4246682201	-0.2734500667	-0.6590895344	-0.03844338017	-0.1149524713	1.281754631	-0.08536875038	0.2538625399	-0.9973772633	0.5046563104	1.960642866	2.173645988	1.395306574	0.04968924039	0.941238515	0.2799039115	-0.3386928619	0.5770241865	-1.594188405	0.2860697116	-0.159514778	0.2305036696	-1.009114389	0.1882084162	1.772003604	0.6930903225	0.1110820899	1.442748098	1.69266072	-1.883034854	0.3510198789	0.1900893373	-0.1731911126	1.37861805	-0.3748160457	0.8435464934	0.9130237775	1.679956838	0.5899857285	-0.2663894084	0.5267936861	1.00910721	1.646858712	1.057344623	0.1977739346	0.5216405405	-0.07482932402	0.9806305468	0.220236099	0.5533160717	0.7204615286	0.621569214	-0.5248254435	0.3486207361	-1.451099447	0.2386194487	0.7579151491	0.2294037915	1.648797474	1.021125786
-2.233397767	0.4539367299	-0.9809564524	1.962133355	2.453224598	0.9178650116	2.586512969	-0.8510749793	-0.7400191799	1.276860817	0.1996484376	-1.02451102	0.9778448676	-2.260354656	-0.6326146995	-1.514791519	2.097573088	-1.298154357	-0.6625496567	0.2148662845	-0.6251412179	-0.9331980085	0.8056381217	0.03863111928	0.9775529703	0.0808102136	1.218629234	-1.057097741	0.1312368514	-1.014996825	0.09355858029	-0.9131192343	-0.2664413281	0.7799443801	-0.1388528356	-1.056261554	-0.1188970165	-0.07039917484	0.8849699331	-1.179012151	-1.001144467	-0.9166312663	-1.516923738	0.4945226072	1.580963768	0.5860571442	0.7462463977	-1.022223617	-1.223378971	-1.302129615	-0.06217957392	-0.6874440523	-0.5315166896	-0.1680598059	0.0538234386	-0.00156223248	0.2757855826	0.4897370179	-0.04881664367	0.224791689	2.573729196	1.15018904	0.7233194009	-1.043535652	0.6989935423	-0.849767306	-0.3549121222	-1.982424639	-2.366641106	-0.7670005099	0.06710261846	-0.8388009128	1.707867114	-1.893615238	0.9166298989	-1.072966822	0.7260850037	1.640680753	0.4676520567	-0.4690979784	1.079423895	0.7060484995	0.7817046173	2.05596288	-0.5281735423	0.7035747423	0.3810783086	2.094074321	-1.080433205	-0.1315768884	-0.09926773496	0.959318154	0.3640587758	0.3042053269	-1.829807697	-0.1783747021	0.03628053477	2.253004676	0.2613784591	-0.3288584678	1.8077366	-0.2825309963	0.5396705803	-0.3994423031	0.6735269518	-0.6925019002	0.8833609074	-1.402842399	-0.6663937742	2.637798419	0.3314807461	-0.8809829127	0.3570014665	0.713087978	0.509536474	-0.5367128848	0.1096939396	-2.509061701	0.8543177138	-0.2028088662	0.6015668202	-0.914979788	-0.4406366164	0.8778877154	0.9209845086	-0.418978688	2.089783888	1.986239491	-1.637304432	0.09534244809	-1.481581347	-0.3484053158	1.634839032	0.2099970677	0.1305184779	0.6039245814	2.92920212	-0.2115482981	-0.7853917524	0.6494209904	-0.6861486472	0.01497268943	1.665523608	-0.2276846328	0.2087796397	-0.4636047635	1.651664376	0.702753583	1.100505683	0.5375285612	1.243874211	-1.036247395	-0.8975420762	-0.3265019074	-0.051894853	0.3491193393	0.6880627004	0.9386882903	0.1427233172
-2.547467185	0.35399573	-1.303139863	1.788313457	1.699506584	1.163127524	2.616542242	-1.094211169	-1.173761655	0.1869945842	1.342398944	-1.120886971	0.9162840891	-1.347258318	1.221427248	-0.9098756375	1.624367376	-0.06265692884	-0.2028052649	1.33273573	-0.8098289336	-1.176119961	0.688908876	-1.070568781	0.990105617	-0.1522327311	1.043580458	-1.563213303	0.4197183339	-1.557163935	-1.171942176	-1.274108337	-0.5022946312	-0.4319216694	-0.82812437	-1.054079449	0.3502667078	-0.7051687206	0.6518276383	-0.1000814831	-0.7616291182	-0.656069374	-0.7927161537	0.1797772742	1.365649054	0.5374243167	2.293482022	-1.053787472	-1.046115665	-1.687237592	0.2071808836	-0.1593305858	-1.056002498	-0.2842398252	-0.7113973735	-0.181625851	-0.6423797288	0.09442356511	0.3789578356	0.3497241456	0.3952260883	0.01478866742	0.7440673369	-0.6592561092	0.9522526051	-1.21402257	-0.3249399629	-0.7361528248	-1.839921811	-0.6999088833	0.4373532549	-2.509406003	1.900803241	1.387664747	0.06090964555	-1.323494864	-2.449529785	-0.680609995	0.1702489321	-0.7170673382	0.3631421238	1.001062443	1.185957521	2.69513153	0.007165947159	0.7449552145	-0.6819167528	1.526541567	0.8339481802	0.02839985918	0.0607572684	-0.5317473368	-1.141784678	-0.582288734	-1.1530767	0.4404255007	0.0869415073	2.101100385	-1.650338149	0.02168084048	-0.6630918413	0.4786889516	1.031255438	0.5256251887	0.6739932954	-2.078905171	-0.3223979422	0.1659259986	0.4152314265	1.244983746	1.075106224	-0.4225853938	0.3949208575	-0.1411844544	-0.5836699874	-0.5508089596	-0.864985426	-2.451741863	1.307894082	-1.088582858	-0.3699807444	-0.7156354761	-0.2805299378	1.532800419	0.1286249604	0.4306398181	1.847155888	1.77737488	-3.062240374	-0.2243657031	-1.451379766	0.04742723213	1.339999318	-0.523382983	0.2822435899	0.3087011402	1.204917076	0.3798111634	-1.140546382	0.7426854668	0.1075131799	-0.6431036471	0.5340565964	0.1469129197	0.4008362615	0.07117569196	0.9903780512	-0.4193127416	-0.1403295256	2.141898596	1.387589566	1.305340293	-0.4321587491	-1.292311968	0.4847173072	0.4968796492	-0.06079246807	0.5014738077	-0.530837023
-2.36071135	0.5173956076	-1.085731	1.805625852	2.004180855	1.197058795	2.507488435	-0.9416159137	-1.202282846	-0.1532595305	1.168141254	-0.7419060089	0.6723318909	-1.001884039	0.7086201001	-1.33729204	1.973888107	0.9878822906	0.1133646639	1.247111603	-0.9703350606	-0.3340717708	1.374357215	-1.24725071	1.065568723	0.2686816286	-0.0614124959	-1.188647315	0.4108119729	-1.785556126	-1.080785431	-0.8590237865	-0.7119123558	-1.0904453	-0.791575928	-0.9176582564	1.650073179	-1.696672385	-0.8210848844	-0.1206767075	1.330875479	-0.4323880052	-1.643697246	0.9641150351	0.00648102026	0.9388620539	2.741125136	-0.8292128047	-0.1366919428	-2.023828634	0.5970239474	0.8723867592	-0.9442126946	-0.08962026086	-0.2303138184	0.8469348556	-0.4811903382	-0.7549903647	0.5710400537	0.1536105057	0.4155262368	0.0510269175	0.4236638929	0.7453799368	0.4065175687	-0.8044590236	0.5339564642	0.04606626115	-0.8468107172	-0.776875511	-0.5457146613	-0.0743693099	1.032098857	0.1969923796	0.3934895267	-1.309766266	1.248514746	-1.145767844	-0.587650625	-1.215277763	0.6820443947	1.33517856	0.4306818662	2.679889357	-0.9468363771	0.01387812888	-1.529635614	1.952543854	-0.07459051359	-0.7437248398	-0.8092601134	0.7172950581	-0.3993392495	-0.2996209712	-0.4343099154	0.2185895709	-0.924570016	0.4683970976	-0.2054852954	-0.2592964329	0.0553038543	1.04737948	-1.483149131	-0.2100353333	0.1111739509	0.03808007927	-0.3774346969	-0.1207780368	-0.9644261717	0.3890163849	0.5702649797	-0.495627922	0.2889927762	0.2932593382	-1.14551768	-1.165734377	-1.03971874	-2.673234234	0.3025003368	-0.4347580466	0.3610529153	-0.6877482496	0.8842495975	0.8751889724	0.163695227	0.4476363466	1.352094261	1.171219568	-2.596117641	0.4506920666	-1.009850046	0.1905262904	0.479294059	-1.012285757	0.4996165096	-0.1843811977	2.124892375	0.06661650234	-1.832666751	0.9127975981	0.4044525462	0.6230333654	-1.417324452	-0.1903402166	0.1982008127	-1.209229812	1.575004398	1.38113923	-0.8822784165	1.298196955	1.651270872	1.725289477	0.3379360779	-0.8385529457	1.401358627	0.6736591398	0.2509329736	0.5480598348	-0.4068109671
-2.264891857	0.8006726868	-1.372530494	1.874381016	1.778802559	0.9287071524	2.418729641	-1.307678816	-0.2997629826	-0.1454864457	0.2734515925	-0.2641102093	1.021203244	-0.6859026946	-0.2631182995	-2.074422469	1.068780955	1.422196314	0.7926967856	1.328072136	-0.6333679373	-0.3932396612	1.75370334	-1.126246643	1.280919229	-0.6241656846	-0.5738408539	-1.76044455	-0.1362589018	0.6572873968	-1.115413632	-0.9505962406	-1.778325373	-1.714739557	-0.697591635	-1.534400576	1.98967599	0.01608698238	-0.7252439481	-0.4692729316	1.373467911	-0.1269645347	0.4124015617	1.130116677	0.5704224933	-0.5625981285	3.596361216	-1.913053336	0.6783380986	-2.29249103	0.9015906187	0.1066895017	-0.4488081237	0.01358644701	0.2399272013	1.161288519	-0.09038656117	0.4371330425	0.5495482885	0.1861545009	1.151185853	1.253857851	1.650471875	0.6920351227	0.7123396567	0.08370091763	0.269738525	0.5475369254	0.7999082661	-0.6890412924	-0.6857324316	1.248234284	0.7298720118	1.838988974	0.1046614208	-0.6366539492	0.809206679	-1.354280354	0.05413041996	-0.6293685088	1.872249183	1.739651599	0.06945559766	1.954123282	-1.597498029	-1.104407079	0.5139409088	1.631638528	0.09892521487	-1.41767123	-1.853018599	-0.1344016773	2.398573205	3.37431562	0.2553333277	-0.006867035543	-0.4827842446	-0.4704904631	1.468826661	-1.598089783	1.133375317	1.004741987	0.01139698178	-0.3785998506	-0.8061300328	-0.9193599413	-0.6704919707	-1.63338026	-1.447621563	0.5243728202	-0.467198279	-1.878978982	2.208202119	1.165609632	-0.7707019141	-1.785539906	0.4270932973	-2.081252839	-0.05217634097	-0.8067749215	-0.8099468894	-0.6272872385	1.091804181	0.8788217826	-0.6422756347	1.943345809	0.2511659203	0.7759223863	-2.32504995	-0.003742388737	-1.314426378	-1.191374825	-0.0942238801	-0.8866767444	-0.3280262888	-0.299457036	1.127089192	0.2159644452	-1.987912369	0.2757931335	-0.5557565557	0.8933655521	-1.357915949	-1.115445632	0.05185293082	-1.201556779	1.006070392	1.207276315	-0.7671460544	1.442697526	-0.01362054191	-0.1413775688	-2.125322866	-0.2270526706	1.185150458	-0.01401500052	-1.1763541	0.2650189638	-1.164518245
-2.219110197	0.6853533424	-0.9158758652	1.958885377	2.043133796	1.252598729	1.877204849	-1.539836152	0.002617710707	-0.8781642086	1.350578445	0.05452484467	-0.2648002007	-0.2354791854	-0.6591728694	-1.518621224	1.453289694	0.5755548175	1.738749603	1.73461676	-0.6017992492	0.7797266678	2.010362731	-0.2897529797	1.435128811	1.343865571	-0.7521730438	-1.725966604	-0.1768743912	1.495304375	-0.119737955	-0.5635953221	0.1188884346	-1.064093037	-0.496003109	-1.2698163	0.9191149164	2.3352151	-0.3061201201	0.1888636548	0.2804013343	0.3013171509	-0.1285897354	-1.75822908	-0.9225159817	-0.3938010403	3.858498853	-0.8826639755	1.097713297	-1.608787971	0.6179740774	0.07502930837	-0.6018346234	0.04742111696	1.361439889	1.115278212	-0.2692517946	-0.4480257345	-0.8485251677	-0.08547543747	0.01457658321	0.403568025	1.240143531	-0.005479905965	0.8623493299	1.147830751	0.3567027242	-0.3287623753	1.901841021	-1.287546374	-0.2895814139	0.4252859818	0.2864937322	0.2805459577	0.1158360112	0.607186158	-0.6157202826	-0.6948084145	0.06312256675	-0.2521253123	1.995472173	0.7166830882	0.004434091691	1.420838966	-1.590340296	-1.230214966	0.6556681765	1.28189532	-0.7884611055	-1.97768245	0.4374402029	0.6776199793	1.413546041	0.7336740492	0.5800266979	0.9484398002	-0.2646875717	0.5561948754	0.3639711313	-0.4837416748	-0.5735771357	0.7409001679	-0.8284554425	0.3104428658	-1.019105881	-0.598159942	0.2841634739	-0.3751512917	-0.5888215569	-0.3350260221	0.8845503803	-1.294286573	-0.6846235682	1.300566366	-1.195717554	-1.58519546	0.2281822903	-1.490668023	1.573943481	0.03863999427	-1.270297843	0.1329712273	0.2269571134	1.922146001	-0.4330093447	0.2749391794	0.1690559543	1.037980934	-1.823849283	0.1212030242	-1.456955779	-0.6052687672	2.372564187	-1.521894857	0.885288396	0.1334540655	0.3218860867	-1.988077442	-1.421131372	-0.006553642748	-0.5868283359	1.639000941	-1.242495803	-0.3672033072	-0.1437246861	-1.162820325	1.155905438	0.6683758707	-0.5827035625	0.6388158743	-0.6306898092	1.049445382	-1.597703524	0.4357080288	0.3612726693	-0.9455622156	0.04237665248	-0.3619983987	-1.108983641
-2.123550745	0.6442788161	-0.8390355083	1.738413443	2.249003978	1.306472629	1.654545086	-1.527838139	2.071873398	-0.2324410601	-0.319697011	2.342262026	-0.8570467422	-0.7877512245	-0.6095159514	-1.500139241	2.053334656	-0.5426227757	0.5658857112	1.085574187	-1.003847445	-0.1460217881	1.999150421	0.8645356315	1.220958187	0.9616205852	-1.208694593	-1.121264302	-0.1029509274	-0.3782954148	0.8822736271	-0.8863222539	1.525798422	-0.3199284209	0.4006309288	-0.9087354699	0.9507210196	1.589957181	-0.2059990259	-0.4308089578	0.1332462431	-0.3319409215	-0.7553297984	-1.119434977	-0.2362813542	-0.665354807	3.265435326	-0.9626482881	0.6621938297	-0.7516753445	0.1526516961	-1.335506636	-0.4484352194	1.139681286	1.492690036	1.199792934	0.2938726882	-0.7448771901	-1.858234686	-0.2566730116	-0.03079500068	-0.4620777033	0.6860953089	-0.8307686789	1.233012271	1.526441932	-0.06749073861	-1.432697075	1.840706874	-1.089811892	-0.6292738125	0.8865283183	0.3435367137	-0.4344472101	0.4749058847	0.4886190635	0.4067554698	-0.7312404129	-0.8753555343	-1.044267309	2.129136839	0.5138007073	-1.28691248	1.45381976	-1.231341844	-0.2605851831	0.8933836767	1.249536927	-1.365923156	-2.014316478	2.198937857	0.4451166414	0.7610037937	0.5659099168	1.282460167	1.530882969	0.5179268509	0.4677173474	0.180010379	-0.8616071647	0.4827207506	0.5661860519	-0.4031919042	-0.260737923	-0.1909864144	-0.4184942723	1.083202444	0.008782115326	-1.308180863	-0.9296729069	1.000236944	-1.101140841	-0.0768108328	1.278767928	0.007638293623	-2.567261495	-0.7955736006	-2.455245667	2.625639733	0.05545036225	-0.5331565074	0.2351550437	0.1267067923	2.182429101	2.305183618	-0.5603026026	-0.1412556911	-0.4336414511	-0.5959575146	-0.3223844746	-0.814032815	-0.225831299	1.018096084	-1.460256829	0.09223748111	0.05547437914	0.7837220274	-1.424934388	-1.071974282	-0.04924554554	-1.633125344	1.287516037	-0.07797263659	-0.3916379639	0.07010973854	-1.224247306	-0.3778987339	-0.3017851893	-1.382380803	0.7352288168	0.5798542222	0.1106947371	-0.4615220717	-1.031210791	-0.479433063	-0.7186551237	1.341910078	-0.2595430185	-0.6056915617
-2.332110274	0.438423888	-1.353406907	1.702896647	2.008171343	1.508107879	1.681228929	-1.559289785	2.098834948	-0.8729724632	1.044251531	0.0298823144	-1.48248083	-0.6092606415	-1.054642756	-1.264071003	1.798855451	-0.3121518907	-1.283543261	1.254890479	-1.149174073	-1.448276617	1.875444028	-0.0027142116	0.9266345378	0.6912599025	-0.7299295832	-1.155995781	0.2269949044	-1.094309439	-0.01415679312	-0.9200841756	0.9315918483	0.02123322049	1.3890552	-0.8338848442	-0.0655879538	0.6648048835	-0.4354893046	-0.1535884705	-0.08485184345	-0.4854937535	-0.5497780792	-1.452069104	0.1007773271	-0.2798848475	2.325453471	-0.5628463484	0.1669957234	-0.8242975616	0.1297162313	-0.5629199336	-0.291007369	1.759255981	1.330645157	1.486302502	1.064171493	1.088821973	-1.871190042	0.7817685409	-1.546023291	-1.051384593	0.6764465249	-0.7845119262	1.398372916	0.5417073602	-0.1551835314	-1.551011194	1.149992268	-0.9790363799	-1.025016382	-1.207291983	-0.1669714286	-0.711222558	-0.003946371909	-0.3572125508	-0.2702773077	0.5047686662	-0.1190131503	-0.6412675505	1.045656381	0.2810900215	-0.272692367	1.567612578	-1.181250847	-0.3316942735	-0.2211639071	1.785598595	-0.1155745906	-1.099681505	-0.497644696	-0.714754524	0.5405891611	-0.06843271488	1.017850345	1.595252542	0.2270393614	0.3843840394	-1.016811562	-0.4055964855	0.5500178933	0.8304085732	-0.06275967851	0.9017803522	0.3510644236	0.5696624193	0.2222291021	-0.6270085211	0.2540432001	0.6036669649	2.535649365	-0.268916529	1.44079363	0.9653767684	1.787315201	-1.926956411	0.61005106	-0.7026559878	0.1975085479	0.7630522267	0.699388481	-0.8120299255	-0.3928065291	1.749739527	0.6533483828	0.3629114508	0.01981283758	0.407027797	-0.4173355933	-0.4252071543	-0.8834064437	-0.09712807027	0.9517151477	0.9244174614	0.6701146654	1.124084115	-0.1188395871	0.7984767338	-1.391233707	0.269876626	-0.7902298908	1.587793367	2.258947985	1.516621611	0.796567122	-0.918460168	0.3610311765	-1.050508314	-1.205403669	2.763359056	1.964961558	-0.3742632821	0.4872140042	-1.360808848	0.5069188068	-0.5215659361	-0.453025045	0.4017902927	-0.5068906223
-1.745769223	0.7491406381	-1.461789809	1.600781768	2.087461338	1.119619448	1.784119761	-1.452307679	-0.7302014061	1.534729976	1.199516193	-1.107641253	0.4060566597	-1.108886126	-1.183757461	-1.824697843	2.168863737	-0.783766174	-0.7472888593	1.192802981	-0.5780383386	-1.142408435	1.680877185	1.00403921	0.5395865529	-0.1157619179	0.4926113527	-1.259677349	-0.6149058004	-0.7580092057	-0.74327688	-0.7014305447	-0.2222128788	1.164789332	1.36712348	-0.7129418286	-0.228948236	0.4050998915	-0.3997648305	-1.057563552	-1.231928994	-0.3229474132	-0.5716217513	-0.1791389772	-0.2550777246	0.8671289791	1.996857747	-0.9623803732	-0.3059021963	-1.323170351	-0.04102585082	-1.553197613	-0.9792323077	0.5363416712	1.683327832	1.103978657	0.7378672983	0.5724077947	-1.408581322	0.722880284	-2.241411689	-2.338584997	0.5028950306	-0.9486374804	1.30032646	-0.03375160964	0.09121905773	-2.108607647	0.4743735959	0.4620479371	0.08433827466	-1.506374486	-0.8816090286	-0.5073991012	-0.6619373573	-1.085151617	-0.2252994724	0.6401734057	0.4112275119	0.08655073433	1.363222008	0.752978028	0.5006532451	0.8368395586	-1.522229627	1.296048324	-0.2948842739	2.141289085	-0.97055257	-0.6379261585	-0.2044113351	1.57449046	1.224056293	-0.4810824765	1.125938953	0.694498653	-0.1677691123	1.146811021	-0.9531216273	-0.4173997363	0.6871997966	0.2613889742	-0.884357197	0.5352887294	0.02411473798	0.468222299	0.05459855408	-0.693346731	-0.224970442	1.918587851	0.287609156	-2.63305898	0.8812286629	0.3404497337	0.4095817113	-1.972039016	-1.15357597	-0.9431066047	-0.408817815	1.360926484	0.1484851541	-0.4117599704	0.383750346	1.279637011	1.592450225	-0.02462374055	0.8874911412	-0.5261969698	0.4354425889	0.409664831	-1.696961162	-0.919747102	0.3841881739	2.477435168	-1.635707698	0.3978588751	2.06884311	-0.01078716667	-1.541499235	0.417177124	-0.9141631911	0.2563567717	2.343618821	1.304437701	0.4044869402	-0.9257919896	0.7516152896	-0.3866231225	0.2755266544	-0.05849731498	1.00786674	-0.02383120069	-1.048417322	-1.260839169	1.611356356	-0.6043409753	-0.4975326888	-0.5630955024	-0.7857963231
-2.276992596	0.2789022098	-1.454160717	1.58265017	1.95044513	1.358931179	1.909629384	-1.532269632	-1.253913525	-0.0570426792	0.1141323808	-1.136134215	0.7583026591	-1.369438575	1.020895213	-0.7134936052	1.306109156	-0.2834992308	-0.3005936379	0.6704782261	-1.073797131	-1.7357247	1.548516185	-0.1089705415	0.5810468397	0.1330322476	1.122619203	-1.504402638	0.3822422024	-1.054385319	0.2501939215	-1.261471168	-0.5585005249	0.3257070842	-0.5261038994	-1.060361643	-0.7264185781	-0.398171533	0.6257367539	0.1755847097	-0.3420845958	-1.045055913	-1.660219966	0.1368470901	1.205939452	0.2991825154	1.64791777	-1.086701118	-0.8727167974	-0.5212926594	0.5322354926	-1.279009558	-1.48622665	0.1362321959	0.3753790809	0.3321944679	-0.2968389437	-0.02341431062	-1.219651024	-0.2482381905	0.1710799988	-0.2847191661	-0.01579442798	-0.448681049	0.4736534339	0.3053241275	0.01236841539	-0.9928780558	-1.247190294	1.400680543	0.5279312495	-2.179371489	-0.4048222177	0.9734208869	-0.233606765	-0.7468848431	-1.575752872	-1.100913167	0.8886992964	0.1956736217	0.9919712444	-0.9123516234	-0.09122308021	0.9437715471	-1.021837115	1.495164726	-1.024137013	1.793798033	0.3612184268	-0.9672932537	-0.2278624168	-0.48421936	0.05601450907	-0.1362969188	-0.0784709461	1.231575944	-0.2758604167	1.911287283	-1.859593048	0.440032154	-1.418050985	0.8357340929	1.203233281	0.4684936892	0.9824290161	0.6882954012	-0.003716370798	0.4287948178	-0.8235704446	1.86994845	0.2539936172	-1.125361872	-0.5752971734	0.2132350555	-0.7024171835	-1.046793872	-1.495717779	-1.426348729	0.2030619173	0.7245542488	0.1165754118	-0.3680093695	-0.5700025154	1.390704776	0.7533791109	0.2059064285	1.015955575	2.009060934	0.3707982088	0.00820184042	-1.63404689	-0.5221867625	0.002364422716	0.9033200146	-1.006985155	0.1963914203	1.805552416	0.1709015569	-0.5775133342	0.1209421583	0.3417046387	-1.346917314	-0.3689075498	1.235715767	0.2534617137	-0.04521203697	0.2119775694	-0.8507350997	0.01385985042	1.20068191	0.9856032785	-0.05646203522	-0.7554780116	-1.935882541	0.2835639385	0.5820023653	0.294030464	0.1329025136	-0.167175215
-1.99952722	0.7014892804	-0.9400816783	1.632472419	1.451096377	1.795632974	0.792162217	-1.994349518	-1.228489019	-0.7680604816	2.163785898	-0.5432349326	0.5233563422	-1.225311403	0.7768312578	-2.055821119	0.9188438052	1.353389953	0.5712521676	0.0435828113	-1.421481256	1.101648863	0.7745107981	-0.1997292018	0.9831540124	2.327531561	0.1406199585	-1.358776403	0.27734531	-1.733465459	0.9715297886	-1.065905925	-0.7383099263	-0.9700515492	-1.617256242	0.3234936362	-0.9582339124	-1.202581675	0.9272219767	-0.5305711503	2.308749777	-1.527065584	-1.0009592	0.04946039747	-0.7405138436	1.45248832	0.1740340167	1.084146144	-0.8654523514	-0.3861169886	0.6156918677	-0.4330426365	-1.371962768	0.000277944321	1.084977701	-0.1388525122	-0.794030515	-1.124339797	-1.337427658	-0.6409931432	0.9941317635	-0.3872196056	0.4564273698	1.130989277	0.1894879457	1.958173072	-0.07626709887	0.8713218221	-2.36846277	1.10753147	-0.28714055	-1.539170573	-0.2734931044	-0.3029278957	0.751690279	-0.5748956939	0.5599486012	-1.146053555	-0.3834279429	-0.4492483606	0.3369666285	-1.289714451	0.3253879959	0.0670739953	-0.620590321	1.353483315	-3.020088306	2.615294204	-1.493961222	-0.9421105476	-1.564763141	0.7232270286	-0.7326028371	-1.621201783	0.9435943968	1.273041137	0.574243075	0.6041700469	-2.204145258	-0.01348091278	-0.07736304525	-0.04536788548	-1.920748396	0.005990479913	0.1918136934	-0.3915989585	-0.1371850912	-1.044449311	-1.30775739	0.7538149934	-0.1114227329	-0.7704625894	-0.9679773701	1.149269285	0.05512893289	-1.849877078	-0.8716960568	-0.9408125406	0.6035610473	-0.3696111724	0.6683265122	-1.602733661	0.6514248452	0.1720663761	1.851723529	-0.03067487389	-0.9786794703	1.47648112	-0.983498744	0.7065338132	-1.23820878	-0.3445258921	0.3849682624	-0.01436947221	-1.339495282	-0.03877500411	0.8179220296	1.237635198	0.05968946172	0.7856767984	1.947114019	-0.2039576518	-0.2432597793	0.9390455314	0.01250667238	-0.7374806589	-1.016577398	0.2656140154	-0.7875258821	-0.03760273579	1.263912203	-0.4802848364	0.7122704822	-0.6650776642	1.527948213	2.011648439	-1.851625322	0.5794628906	0.7632793911
