melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153
0.6323299847	1.374591745	-0.5022429539	-0.5153279014	0.3961617729	0.5703283489	-0.1726537047	-0.6285983472	0.1902144677	0.6464128002	0.5995854619	0.8400996466	-0.2585321088	0.4407014413	2.043862096	0.6609044161	-0.7876323992	0.6134073213	-0.05495938187	-0.07109016211	0.1129715458	1.167414337	0.3303254657	0.1655363158	-2.033856573	-1.497158447	-0.2343287693	-0.5142419039	0.7686183352	0.3421240475	-0.9975071013	-0.06066908577	-0.9954422949	-1.278731922	1.627432532	-0.8029488029	-0.7796158409	-1.391510771	-1.438364208	-0.3171351266	-1.359127787	-1.753446879	2.956413599	-0.3589044106	-0.622791571	-1.305249345	-0.9343246305	0.4048914984	-0.06202694644	0.4081633562	0.1437033208	-0.545180053	-1.677579039	-0.4968764836	-0.06159130032	0.7654348248	-0.2951420788	-0.8255363874	-2.373085675	0.9326951052	1.027343342	0.461612822	-0.6326768609	-0.1107518868	-0.1107368611	-0.00386878126	-0.4150727043	-2.015549235	-0.8549805181	-0.9910917718	-2.005755805	-0.566201022	-0.03698126045	-1.568478614	0.8667446653	-0.184351759	1.073386629	0.6014062855	1.05731852	0.0643283808	0.5917074537	-1.306527311	0.8111987576	0.577132474	1.231434424	1.088294416	0.4970252284	-0.6370455767	0.1936544128	1.885218359	1.823597888	-2.219091221	0.3685560206	-0.4088747857	0.06848753993	-0.5474190068	1.537531157	0.7605193938	-0.8538041717	3.191748948	-1.676527142	-0.9100049681	3.205261732	0.7038788706	0.03879842843	-0.7987759322	0.7978705403	0.1351986432	-0.7122890469	0.8739141781	-0.05684456903	-0.2912459178	0.6419114206	1.578018856	-0.2331964158	1.2781653	-1.091978572	0.9797486679	0.3567103224	0.2973843034	0.1331131272	0.3814643322	1.311412897	0.7117095187	0.5472281864	-0.01576106524	0.8223292579	-0.2114097203	0.5137407597	0.338599187	1.563040926	-0.9308701358	-0.6659231289	1.679611638	0.6238780149	-1.38765759	1.369315809	-0.2371506693	-0.2090066409	-0.07600056941	-0.01529566556	-0.5305909855	0.6361629228	-1.566757942	-0.6972704061	-2.191553381	1.014607356	0.8006668709	-1.18648575	0.02871346685	-1.06757094	0.2144718324	-0.2029841975	2.221342002
-0.3089222276	-0.1221876065	-1.622866984	-1.413322187	1.547855258	-0.08386365083	-0.1931928331	0.6572619898	0.191026536	-0.21153856	-0.2977554343	0.1480779272	-1.149067404	1.017822389	0.3515771151	-0.1464751809	0.05121846659	0.7948060864	-0.01268214259	-0.2460442736	1.557280125	0.3283701478	0.9849435025	-0.1918867557	-0.1502782077	-1.502654909	0.732318723	-1.040551411	-0.9325191412	-0.3952618431	-2.067048249	-0.1903687834	-0.7685600592	-1.359565986	2.037658998	-1.793167804	-0.2880722276	-1.141199721	0.28142438	-0.9264719324	-0.7889988284	-0.4262123776	1.938528667	0.9490960645	-1.128429948	-1.098361176	-0.05002431488	0.4155283977	-0.2690014123	-0.5954407117	-0.9499070218	1.187036241	0.5651120997	0.318299811	-0.3709250192	0.06614495479	-0.7412060026	-1.312294796	-1.245705018	1.028998319	2.058807176	1.294087085	0.2928891834	-1.037459898	-0.2722912799	0.08009292116	-1.362193735	-1.40379949	-1.761390277	-0.6755572056	-1.767972293	1.101033029	0.3162815362	-0.7872138201	0.8113084143	-0.5961475101	0.686551297	0.966734196	1.43792319	-0.300112501	0.03098460958	-2.688690453	-0.1642496127	0.3197584765	0.8572870323	0.522093622	-0.3636179289	-1.756416774	-1.501244822	1.57944158	-0.6178240578	0.02902777383	-0.3490092059	-1.67620533	0.1539306809	0.3710691595	1.471243134	0.6223862159	-0.174035176	1.38037896	-2.21118195	-0.571036639	2.958683505	1.975212307	-0.4494019134	-1.253632948	-1.398682732	0.1517589423	-0.5965980907	-0.2147879098	-0.2247263325	0.07147888721	1.527607267	0.7134512754	-0.8684347553	1.564304023	-1.721514604	-0.1939729705	0.6246000333	1.309019832	0.9974765031	1.160875103	0.5651555706	1.297495071	0.5422811907	0.6753832444	-0.5137374238	0.5815326646	2.041628128	0.628684389	0.9216461416	0.9328582043	-0.5268968939	1.892065836	0.1660625128	-0.197845684	-1.432218703	-0.3658174362	0.7747067359	0.3056205147	-0.5602548547	-0.06598691935	-0.3805490275	-0.134469462	1.08248751	-2.561920576	0.4540248283	0.5878302408	-0.7429159037	0.1067780748	-1.097831883	1.451106304	1.29870763	1.376213943
-0.4218984952	-0.241408399	-1.553772358	-0.2599023358	0.2940313923	-1.593274822	-0.1423419509	0.1798584892	-0.1602686535	0.8275164561	-0.8878043236	0.1193720801	-0.7292799443	-0.1476439083	-0.3240555187	-0.09966877493	-0.02495409469	0.6416789204	1.220385642	0.3663162441	0.3029627778	-0.5127671768	1.7776518	-0.8638912626	1.46663343	1.142394162	-1.054372705	-0.61775739	-1.315334843	-0.4875814419	-2.009909302	0.6081625914	-0.02238884483	0.4003101559	1.928953663	-1.00917984	0.6567268804	-1.066603761	-0.1589520765	-0.1920767363	0.6181764024	-0.58487259	1.084114077	-1.245049197	-1.209549555	-1.118832078	0.170435941	0.6474316704	0.137001368	-0.9490889714	-1.159293575	-0.2009090529	0.9238015361	0.1697653991	-0.2972047365	0.0312843667	-0.9082428525	0.1224563128	0.5281373096	1.595075558	1.966271776	0.6138072923	0.02079296249	0.4837525261	0.3960069708	1.589416273	-0.4320802145	0.5078136822	0.3679722761	-0.5050945142	-0.7723730294	-0.3777542313	-0.514469575	-0.1941714593	0.2464875825	0.2958686499	0.725838093	0.9752969963	1.407647693	1.121489627	0.04341915345	-1.478998117	0.42633991	0.4175042549	1.204277817	1.374331192	-0.3277925163	0.4760083644	-1.569828509	0.9484567535	-0.803458336	0.7932760213	0.8115785667	-0.3162908839	0.3880876173	0.910516161	-0.3465058877	0.1324019779	0.6784901078	0.4360965708	-0.9451314632	0.0133189616	0.9325284627	1.822501334	0.7744835407	0.9869067797	-1.252468881	0.05700560285	0.8052539692	-0.7025225479	0.5218309018	-1.121541689	1.972913838	-0.4614455113	0.2763856434	1.647586885	-0.4318272566	0.2829409327	1.167819405	0.3599702353	1.596636175	-0.5965696086	0.7014289287	0.5412082143	-0.5903243621	0.5640492496	1.553304608	0.8222785722	-0.1580372491	0.5775407895	0.2063568069	-0.2686841658	0.2596980605	1.273881514	1.735941809	0.6345373509	-1.36439374	0.6096719208	-0.8462532099	1.122771727	-0.6943744337	0.4341621327	0.05054733038	1.044494133	1.845153755	-0.7809730618	-0.443471101	1.914795687	0.3066356613	0.4532019688	-0.4721563155	0.0677888108	0.2577101393	0.633634454
-0.5654079653	-0.8427414466	-0.1968304494	-0.9265404731	-0.508341508	-0.7708040733	1.877576239	0.5294591595	-0.09996289104	-0.1435794968	-0.8125768959	-0.5872043833	0.5165568333	1.52737883	-0.4787762615	-0.6341763837	-0.3342926959	0.2370084683	1.585635599	0.9839494833	0.2164363781	-0.9196518263	0.385523169	1.169880736	1.778436943	0.1993243162	0.8133636077	-0.1312525971	-0.6590150001	0.1398975587	-0.172541391	0.4075350386	-0.05306161748	-0.893621734	1.177395015	-0.06613887498	-0.5528152897	1.446210212	-1.024729733	-0.5013212367	1.292014245	-0.4061064735	0.03605801594	-0.5764724613	-0.6242000694	-0.6968925065	0.2474286163	0.003643927805	1.077294712	-0.233407798	0.3971003618	0.8917587582	-1.133763323	0.882324737	0.2121132766	0.3586905245	-0.6119572835	0.6085557861	1.299876379	2.326835719	0.6360544159	1.747444735	-0.353106159	1.664759682	0.01332191052	1.009008821	-0.05886581669	0.3844433162	1.277919615	-0.3271347115	0.3534098565	1.064002916	-0.09918961215	0.6238896649	-0.02497178619	0.2458687683	-0.5104658708	-0.08788389453	0.3342249563	0.4767737667	0.1151057692	-0.9795075215	0.07691735656	0.6617996912	1.331573957	1.87482844	-0.6544064929	-0.3829459832	-0.7927128218	-1.178223022	0.001061665941	-0.4307267528	-0.4433228945	-0.2072401267	1.187210279	0.707786015	-0.08180488967	2.044384865	0.9784300458	-0.006044445543	-0.7237688521	0.5374418618	-0.1702329206	0.8111672296	2.098525582	2.479578567	-1.650065054	-0.429882483	-0.3230701386	0.5438133528	0.66199772	-1.407115181	-0.5229375021	-0.2757384165	1.138578411	0.8709161852	-0.6446584658	-0.5974759725	0.7504966889	0.7008974737	1.038431808	0.4095386917	0.6576541197	-0.890816866	-0.1079472448	0.2217275877	-0.07037504521	-0.5333133377	0.6411712957	-0.8944488491	1.264208982	-1.105364626	-1.171574604	-0.4522929044	0.3814363006	0.9162633839	-1.144884906	-0.805000519	-0.798817122	0.6164928009	-0.5311925395	1.208525387	0.8731557521	0.1994076905	-0.5774172611	0.6628428121	-0.4101699534	0.03654169279	0.3055104243	-0.556951393	-0.09696932128	-0.6227831136	-0.7879411313	-1.300611214
-0.1074753561	0.7163018453	0.4053973798	0.009915135249	-1.099503377	1.052081742	-0.9235267507	1.491660375	0.2179528541	0.1155637952	-0.7021878609	-0.1527804269	1.456896638	2.090617664	0.02047300196	0.3302763517	-0.3673388605	0.5352946209	1.004396669	1.754102263	0.2844809391	0.7657519579	-1.698705385	0.1412290985	-0.2397849887	-0.7640467886	0.272346616	-1.481610559	0.3320012438	0.8164087999	0.5488659361	0.4149174895	-0.03496893202	1.01096451	0.2416422154	0.01816653015	-1.040135557	0.09943841012	-0.8998448737	-1.685713446	1.600068099	1.33512964	0.2717547675	-0.07671831819	0.2734982425	0.07518689022	-1.329114792	-1.03067031	1.101555298	0.503677912	-0.3547677696	0.8595513149	-0.004012152137	-2.357372247	1.259107724	-0.04871268417	1.209544322	0.8596842061	1.274855207	1.912887457	-0.3856274015	-0.2472059866	-0.6062012854	0.6179892161	-0.5376848675	0.4521641398	0.3691396983	1.310017894	0.6756832546	0.5698061243	0.3295852254	0.7074851773	1.068019289	0.7160831489	-0.605256188	-0.8010892457	1.221880348	-4.1121136	-0.8530002839	0.8341505144	0.4521018921	0.3971215345	-0.184463609	0.1531961825	0.8015303999	1.190642572	-0.395309112	-1.002978743	1.037547591	-1.608853511	0.07942133289	-1.995565714	0.3094296423	-0.8302896289	-0.3497243324	-0.8969083568	-0.6079651185	0.6023988968	-0.2008137301	0.2152571229	1.305833439	-0.1842707177	0.9157541657	-0.164435446	0.6006851444	0.4876552531	-1.190514581	0.2611556334	-1.241058965	-1.093982517	-0.5703877585	-1.505776763	-1.362909729	-0.8169852487	-0.2477636619	0.6523788367	0.3644388053	-0.2066198346	0.2206229462	-0.4412979481	-0.2678702055	0.3091610268	-1.03925506	-2.242172714	-0.5834057062	-0.9245011403	0.6649123249	0.2147217562	-1.06059269	-0.7646145975	0.6930480032	-1.05964714	-0.1958741403	-1.171172019	-0.6133097841	-0.6037799935	1.30254352	-0.2586433434	-0.4627451628	1.145502554	2.0972659	1.220117427	-1.214318409	-0.8430683362	0.1977252327	0.9577225926	-0.0975967618	0.359578538	-0.4989076736	-0.06985069648	0.4935152924	-0.821365832	0.133822915	-0.9209216829
-0.4506024736	0.6128668658	-0.2615271265	-0.2526827306	1.051219241	0.8097623886	-0.7797154688	-0.6260154578	-0.2121332214	-0.5179331174	2.185302528	1.048781289	-0.06769989342	0.2882270809	1.306707565	-0.5376800837	0.1437082629	0.03758825078	-0.02012370635	1.597768436	0.6488124211	1.317495869	0.1207993183	-0.7151585354	-1.048338583	0.3438464088	1.456409643	-1.036096612	1.436683677	0.3671217345	0.2966430548	-0.2090025896	-0.1177261084	-0.1382834311	-0.2044731585	-0.7960022078	-0.7229705589	-0.01056626978	0.3815044669	0.3981666719	1.261527455	1.190134423	-0.5201836971	-0.7501804574	-0.4091592231	0.07667993881	0.850296348	-0.4101398575	-0.1685435202	-0.420597231	-0.03898729455	0.09633537366	0.5531733567	-0.6235298975	-1.776780272	0.8197300606	0.7714591023	0.2822610869	1.021198849	-0.4893320263	-0.5780133278	-1.018400281	-0.06477774409	-0.723403416	-2.131852712	0.7205495605	1.274039903	1.405994951	0.5438859891	-0.6177385188	0.9073444005	-1.315483225	-0.3694269892	0.3125709126	-1.096434406	0.104282358	0.2140242054	-0.7990219541	-0.5936562403	-0.3163626986	-0.3531851705	1.523813075	-0.5175232064	-1.034123462	-0.9570627928	-0.9660258921	-0.3612677491	-1.656980169	0.675026291	-1.395440659	1.659104696	0.005919925206	0.9766942351	0.2199704256	0.2563498351	-1.189412842	0.8997720926	-1.021665171	0.554781464	1.717447998	0.3695950265	-0.2387802995	0.57002134	0.1552531041	-1.558689417	0.1318831684	-0.2576655641	0.7926845992	0.04926159948	-0.1272275017	-0.237287887	0.2645790383	-0.5645499957	-0.7042104113	-0.3735576281	-1.315639973	0.954149025	0.7217030381	-0.8579602612	0.4520108078	0.01291805886	-0.04769687211	1.043106484	0.5852510334	-0.0006731444465	-1.155922526	-0.2623958204	-1.15801646	-1.431077126	0.662525553	0.2630922212	-1.379165733	-1.326176156	0.1942747638	0.5534441959	-1.655373425	1.025817422	-0.09308764088	0.2488453283	1.172879697	-0.2756334246	1.251845043	-0.2900309966	0.1850541607	-0.5996762312	-0.3141892356	0.9164039843	-1.02079874	0.02788711884	-0.603899403	-1.108004242	0.952475374	0.9204939973	-2.036521862
-0.07320852363	-0.0100430582	-1.463070434	-0.7255259563	1.450954525	-0.6205007227	-0.8012515631	0.6330230996	-0.02542493855	0.104645617	-0.5866194129	-0.4052898278	-0.9702489407	0.01463347243	0.3541518198	0.07871506405	-0.3924522003	0.2100060232	-0.6609543535	1.356266846	0.1588828095	0.1904194892	1.805225693	-0.08729879028	0.03128677791	0.9963398232	-0.1765379343	-0.9598667069	-0.7689655577	-0.170063268	0.8226886842	0.2749202636	-1.035145457	0.1099775745	0.08930971523	-0.9101800929	-0.6398725113	-1.286497323	0.1274333916	-0.7604363199	0.7106786749	-0.4803224453	-0.8264597299	-0.05724872742	-0.3572377856	-0.117006292	-0.1236888307	0.1849441108	-0.5361709832	-0.3583586436	-0.2663260512	-0.285891139	-1.408372149	0.01037734396	-0.4992390631	-0.3836814005	0.6233937982	0.04332496676	1.819829162	-0.9138610956	-0.2462410846	-0.3912097362	-0.02877917893	0.01812281992	1.202429071	0.1948220175	1.343125607	0.1202528912	0.492371355	-0.703284653	0.7948162056	-0.7540172133	-0.2159097289	0.42196594	-0.6479133352	0.4381045205	-0.7904948699	0.09644382891	-1.333230132	-0.3753781007	0.3112973063	-0.4112999675	-0.1092748953	-1.223069754	-1.175886405	-1.048118542	-0.4676643552	0.2244203546	-0.3857893948	-0.6292910588	0.8581991474	-0.2560839825	0.1304036956	0.5689853317	0.1804519101	-0.6471728137	0.3468691947	0.5703697733	0.4466575241	0.7796594141	-1.1271915	-1.034356234	0.7040028585	0.9342221492	-0.2769874906	0.4341902425	-0.06963117474	-0.6751052086	0.4809967494	1.220175563	0.04661767149	0.1708478601	-0.9748888601	-0.3646137513	0.6212164856	-0.66448808	-0.2344072798	-0.2421564844	-0.4247985055	0.08139236776	0.5234039705	1.437419715	0.3507477486	1.702650727	0.8884292956	-0.3489087171	-0.1703241557	-0.3617499523	0.2197762801	0.3739510959	0.3754780945	-0.4726236432	-1.399735529	1.505072298	-1.680929198	-0.4818065947	-0.858921556	-0.3674459915	-0.8134856172	-0.54733238	-0.5864910238	-1.542673115	0.357127847	0.218020964	-1.834657091	-0.5770354616	1.069019591	-0.5649380665	0.4576175607	-1.266487889	1.847518754	-0.6923931481	0.3087996059	-1.86405421
-0.180611865	-0.335558582	0.6544301388	-0.9765345294	0.4526849616	-1.813193323	2.36282963	-0.1433086779	-0.2082004015	-0.2286112595	-0.5784494701	-0.878220133	0.05107430593	0.4857749493	-0.6039440972	0.3166688534	-0.5613115456	-0.3651010551	-0.560491481	1.035155436	-0.294891182	-0.4935357046	-0.1040960048	0.156844218	0.1194115243	2.805815354	1.679182937	-1.044526808	-1.087573461	-0.6663817238	1.186480905	0.6162289267	-0.9841908488	-1.893652055	0.9516198173	-0.8656509418	-1.312448594	1.876664143	-0.9622596704	0.3143442164	1.0158021	-0.3088681224	-1.30528763	1.280961745	0.7349975392	0.1842457041	0.5305985416	1.491500955	-0.1283695493	-0.182231994	2.228478031	-0.0763555849	-0.06031082856	0.5174679869	0.6854253087	0.3280649227	1.102421234	-0.3975264149	1.896785245	-0.1764791818	-0.3308975128	-0.317568238	-0.8025905496	1.512076096	-0.163400813	-0.5699174132	0.9986724528	-1.323948533	0.2646441293	0.219728607	0.8555555294	-0.3036134744	-0.7065116388	1.098600554	0.8174375795	0.603082476	-2.322542943	-0.724217659	-1.720456206	-0.4607518957	0.8962514424	-1.11217333	-0.2480962613	-0.7503629165	-0.8650215118	0.02930033555	-1.515635786	-0.6764172768	-1.297940343	0.504646034	-0.9249530486	0.720196135	-0.7155935562	-0.1949362402	0.1014532659	-1.162329398	-0.1310258178	0.4606230351	0.3620774807	-0.8120886072	0.6986402412	-1.06442588	-0.08316417099	0.4167826699	-0.6763142102	0.7126139156	-1.273991768	-1.179972986	0.3709714324	-0.5789674233	0.4902631294	-1.108947195	-0.9522539287	-0.9554810863	-0.399526935	-0.5074714186	1.524351365	0.4891801797	0.04654709411	0.8479280177	0.5433821495	1.569621736	0.1064189139	1.562423958	1.037523746	-0.9090519504	-1.566181232	0.857260463	0.8389821797	-0.09998273138	0.8297964152	0.4830349682	-0.6412351914	-0.03635333371	-0.5552460621	0.6027741188	-0.9496909403	0.04502224681	-0.6577217708	-1.313751926	-0.613356235	-2.522215988	0.06054999097	-0.2104112478	-1.285340895	-0.1246867101	0.6693357437	-1.144322792	-1.664984499	-0.9606440744	-0.2179990117	-0.4243617896	-0.4482766924	-2.312207351
-0.2432567819	-0.1437656146	1.009634105	-0.3327664161	-1.05647986	0.1059632072	0.1356729509	-0.1788419728	0.2881468221	0.1665022782	-0.9451626945	-1.672087104	0.6153115068	0.2315769819	-0.1932275528	0.2492438724	-0.8861833353	-0.3625087452	-0.5229713124	0.7864653611	-0.6506461094	-0.7633574218	-2.029340286	0.1526209248	0.9459117663	-0.1652750081	-1.312116572	-0.2952163916	-0.9408536955	-0.1591628208	1.535162371	0.8744043362	-0.8824495992	0.1510727692	0.2414660425	-0.4601295649	0.1462293271	0.3485790083	0.9855292532	-1.773707585	1.194367638	0.2225963627	-0.8819559351	1.609291397	1.549046062	0.5750375042	-1.424395394	1.226771826	0.1698635003	0.3375979368	-0.4417656677	-0.7252105655	0.003033766661	0.3417608927	0.3839609715	0.5371848765	-0.8237628304	-0.9284597762	1.789740315	0.3645293025	0.8307174313	-0.1549559322	0.1261188847	1.5370222	-0.2205418674	-1.851847626	0.2742881688	-1.150332275	0.5592808782	-0.8903268133	0.7401096767	1.099231215	0.0211343341	1.211978893	1.289020287	0.2266610643	0.09669267607	0.5073072138	-0.875974348	-0.7374763667	-0.3647770263	-1.710336986	-0.3769878128	-1.188643389	-1.871974199	1.327465395	-1.123340564	0.8981197652	0.1716546093	1.261399131	-0.473443284	0.5209294041	0.4485656539	-0.7828252219	0.6779924658	0.833944295	-0.1652213034	0.5734930408	-0.4327262236	2.047089588e-05	-0.1331997502	-0.7933366201	-0.6141016817	0.8241990709	0.04216823653	-0.7614827724	0.04583716052	0.2339277356	-0.6975616358	-1.941525341	0.05265248342	-0.02680397998	-0.5252101544	-0.7494516588	0.3221484406	0.5984531489	-0.0315162923	0.6610769222	1.137838428	0.2533977073	0.7049163136	0.7903500678	-1.365646381	-0.1421156317	0.7582931781	-0.1929805792	0.3141676831	0.7142402693	0.6087685161	-0.3861433568	-0.5168793654	0.1815003363	2.109219421	-0.8279825672	0.3903203801	0.1542310024	-0.4570785392	0.4998445025	1.470955444	-0.9859099502	0.7362984004	-0.4069318782	0.07358149051	0.8672503897	-0.706055823	0.6170801912	0.1538916253	-0.394085429	-0.1946890021	-0.3859769106	0.2094984687	0.03953951317	-0.4652915483	-0.9748123142
-0.2047156484	-0.5755708944	1.220723555	-0.8272586665	-1.095392454	1.15784453	0.6863669541	-0.6781097252	-0.1808137283	0.09535041192	-0.7738051842	-0.07912930405	0.1117144175	0.6132454126	-0.9812755877	-0.2741668441	-0.6998718322	-0.1636775716	-0.311702274	0.540739076	-0.7910178453	-1.360033211	-0.7138990216	-0.4797811846	-0.4653572768	-0.05273611131	1.660125492	0.2706722543	-0.1814222682	-0.1666272285	0.202078262	0.5757642324	-0.334200166	-0.8999815426	0.1572072573	0.1528270778	-1.203229141	0.789533996	1.199976327	1.848937312	0.5049480297	1.144694	-0.596565827	1.7196211	2.049327195	-0.4567186526	0.7769555081	1.655466117	0.2996651744	0.3723930489	0.6019839205	0.05202767977	0.954649262	-1.52026736	-0.01491434192	-0.05181461334	0.3524247893	-0.8991747718	1.545414394	0.4538718376	-0.02505527475	-0.7495058537	-0.5929631271	1.478541225	0.132323248	-0.9029711392	0.8796752421	-1.465899757	-0.9354998094	2.667649607	0.5739677322	0.5270813287	-0.382107683	0.1491346061	0.927037789	-0.1306074185	-1.26675421	1.499949243	-0.04952277739	0.6822680526	0.3554191054	-0.1263185507	-0.3300637934	-0.6847626468	-2.341319836	0.5457593608	-0.819032405	-0.4193656448	0.4946542303	-0.1276721264	-0.07043074688	-0.07027666986	-0.1655926362	1.033549658	0.4439086749	0.1217070202	0.1874364531	0.8567027143	-0.02600477331	0.02253561906	0.9666955273	0.7118368499	-1.655293792	-1.330018557	0.4260372555	-2.128195253	0.06602689779	-0.07569254065	-1.895087509	-1.307922676	1.60026903	-1.126333345	-0.5052758983	-0.7451900408	-0.8948544069	-0.1402404775	-0.261051128	-0.4363389438	1.132753036	1.502920859	0.3184899526	1.542828005	-0.5979559606	-1.063086817	0.1355772283	0.001074764782	-0.5795564174	-0.1757218201	0.255081871	-1.739268523	0.4555720652	-1.497923788	0.8752736108	-1.178927193	0.109788541	0.47892513	0.393401251	-0.06111191471	1.737224541	-1.128334973	0.3961459563	-0.8210182921	-1.357320063	0.02592438229	-0.0002851932164	0.2977906116	0.1277308405	-1.324034272	-0.82275334	-0.3749121834	0.3266995917	0.6688674628	-1.306651873	-0.4768214748
